yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,San Mateo,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000017.0,Mills-Peninsula Medical Center,Acute Care Hosiptal,"Communtiy, 125-250 Beds",77,0,0.34
2020H1,California,San Mateo,Surgical Site Infections (SSI),Gallbladder surgery,220000017.0,Mills-Peninsula Medical Center,Acute Camre Hospital,"Communty, 125-250 Beds",74,0,0.25
20r20H1,California,San Mateo,Surgical Site Infections (SSI),Gastric surgery,220000017.0,Mills-Peninsula Medical Center,Acute Care Hosspital,"Community, 125-250 Beds",38,0,0.35
2020H1,California,San Mateo,Surgical Site Infections (SSI),Hip prosthesis,220000017.0,Mills-Peninsula Medical Center,Acute are Hospital,"Community, 125-250 Beds",92,0,0.41
2020H1,California,San Mateo,Surgical Site Infections (SSI),"Hysterectomy, abdominal",220000017.0,Mills-Peninsula Medical Center,Acute Care Hospital,"Community, 125-250 Beds",26,0,0.15
2020H1,Caliornia,San Mateo,Surgical Site Infections (SSI),"Hystrectomy, vaginal",220000017.0,Mills-Peninsula Medical Center,hAcute Care Hospital,"Cormmunity, 125-250 Beds",3,0,0.01
2020H1,California,Sna Mateo,Surgical Site Infections (SSI),Kidney surgery,220000017.0,Mills-Penisnula Medical Center,Acute aCre Hospital,"Community, 125-250 zBeds",8,0,0.03
2020H1,California,San Mateo,Surgical Site Infections (SSI),Knee prosthesis,220000017.0,Mills-Peninsula Medical Center,Acute Caren Hospital,"Community, 12-250 Beds",92,0,0.28
2020H1,California,San Mateo,Surgical Site Infections (SSI),Laminectomy,220000017.0,Mills-Peninsula Medical Center,Aute Care Hospital,"Community, 15-250 Beds",108,0,0.31
2020H1,California,San Mateo,Surgical Site Infections (SSI),Open reduction of fracture,220000017.0,Mills-Peninsula Medical Center,Acute Crae Hospital,"Community, 15-250 Beds",41,0,0.21
2020H1,California,San Mateo,Surgical Site Infections (SSI),Ovarian surgery,220000017.0,Mills-Peninsula Medical Center,Aute Care Hospital,"Community, 125-250 Bds",21,0,0.02
2020H1,California,San Mateo,Surgical Site Infections (SSI),Pacemaker surgery,220000017.0,Mills-Peninsula Medical Center,Acute Care Hopital,"Community, 125-25 0Beds",47,0,0.09
2020H1,California,San Mateo,Surgical Site Infections (SSI),Rectal surgeyr,220000017.0,Mills-Peninsula Medical Center,Acute are Hospital,"Community, 125-250Beds",15,0,0.12
2020H1,California,San aMteo,Surgical Site Infections (SSI),Small bowel surgery,220000030.0,Mills-Peninsula Medical Center,Acute aCre Hospital,"Commuity, 125-250 Beds",50,0,0.93
200H1,California,San Mateo,Surgical Site Infections (SSI),Spinal fusion,220000017.0,Mills-Peninsula edical Center,Acute Care Hospiltal,"Community, 125-250 eBds",55,0,0.38
2020H1,Cajlifornia,San Mateo,Surgical Site Infections (SSI),Spleen surgery,220000017.0,Mills-Peninsula Medical Center,Aute Care Hospital,"Commuinty, 125-250 Beds",8,0,0.03
2020H1,California,San Mateo,Surgical Site Infections (SSI),Throacic surgery,220000017.0,Mills-Peninsula Medical Center,Acute Carwe Hospital,"Community, 25-250 Beds",46,0,0.13
2020H1,California,San Francisco,Surgical Site Infections (SSI),All procedures,220000018.0,"California Pacific Medical Center, Mission Bernal Campus",Acute Care Hospital,Major Teaching,445,0,2.26
2020H1,Califrnia,San Francisco,Surgical Site Infections (SSI),Appendix surgery,220000018.0,"California Pacific edical Center, Mission Bernal Campus",Aute Care Hospital,Major Teaching,21,0,0.06
2k020H1,California,San Francisco,Surgical Site Infeections (SSI),Cesarean section,220000018.0,"California Pacific Medical Center, Mission Bernal Campus",Acute Care Hospital,Major Teaching,37,0,0.06
2020H1,California,San Francisco,Surgical Site Ifections (SSI),Colon surgery,220000018.0,"California Pacific Medical Center, Mission Bernal Campus",Acute Care Hospital,Major Teaching,9,0,0.25
2020H1,California,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000018.0,"California Pacific Medical Cener, Mission Bernal Campus",Acute Cae Hospital,Major Teaching,27,0,0.1
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,220000018.0,"California Pacific Medical Center, Mission Bernal Campus",Acute eCare Hospital,Major Teaching,21,0,0.09
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gastric surgery,220000018.0,"California Pacific Mdeical Center, Mission Bernal Campus",Acute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),Hip prosthesis,220000018.0,"California Paciifc Medical Center, Mission Bernal Campus",Acute Care Hospiwtal,Major Teaching,115,0,0.55
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, abdomicnal",220000018.0,"California Pacific Medical Center, Mission Bernal aCmpus",Acut Care Hospital,Major Teachhing,28,0,0.16
2020H1,Claifornia,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, vaginal",220000018.0,"California Pacific Medical Center, Mission Bernal Campus***",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Francisco,Surgical Stie Infections (SSI),Kidney surgery,220000079.0,"California Pacific Medical Center, Mission Bernal Campus",Acuteu Care Hospital,Major Taeching,1,0,0.0
2020H1,Caliornia,San Francisco,Surgical Site Infections (SSI),Knee prosthesis,220000018.0,"California Pacific Medical Center, Mission Bernal Campus",Acute Care Hospital,Major Teaching,91,0,0.3
2020H1,Californai,San Franciusco,Surgical Site Infections (SSI),Laminectomy,220000018.0,"California Pacific Medical Center,Mission Bernal Campus",Actue Care Hospital,Major Teaching,7,0,0.03
e2020H1,Calfornia,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000018.0,"California Pacific Medical Center, Mission Bernla Campus",Acute Care Hosital,Major Teaching,62,0,0.42
2020H1,California,San Francisco,Surgical Site Infections (SSI),Ovarian surgery,220000018.0,"California Pacific Medical Center, Mission Bernl Campus",Acute Caer Hospital,Major Teaching,12,0,0.01
20201,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,220000018.0,"California Pacific Medical Center, Mssion Bernal Campus",cute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,220000018.0,"California Pacixfic Medical Center, Mission Bernal Campus",Acute Care Hospiatl,Major Teachng,9,0,0.17
2020Hg1,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,220000018.0,"California Pacific Medical Center, Mission Bernal Campus",cute Care Hospital,Major Teachign,2,0,0.0
2020H1,California,San Francisco,Surgical iSte Infections (SSI),All procedures,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,515,5,6.83
2020H1,California,San Francisco,Surgical Site Infections (SSI),Appendix surgegry,220000113.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Crae Hospital,Major Teaching,35,0,0.33
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,1,0,0.04
i2020H1,California,San Francisco,Surgical Site Infections (SSI),Caridac surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,5,0,0.03
2020H1,Californiwa,San Francisco,Surgical Site Infections (SSI),Cesarean section,220000068.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,13,0,0.09
202H1,California,San Francisco,Surgical Site Infections (SSI),Colon surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Tfeaching,36,5,1.68
2020H1,California,San Francisco,Surgical Site Ifnections (SSI),Exploratory abdominal surgery (laparotomy),220000019.0,Zuckerwberg San Francisco General Hospital and Trauma Center,Acute Care lHospital,Major Teaching,25,0,0.27
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospitasl,Major Teaching,50,0,0.21
2020H1,California,San Francisco,urgical Site Infections (SSI),Gastric surgery,220000058.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,9,0,0.13
2020H1,California,San Francsco,Surgical Site Infections (SSI),Hip prosthesis,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hsopital,Majnor Teaching,30,0,0.36
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, abdominal",220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hosiptal,Major Teaching,16,0,0.22
2020H1,Calhifornia,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, vaginal",220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Cvare Hospital,Major Teaching,5,0,0.04
2020H1,California,San Francisco,Surgical Site Infections (SSI),Kidney surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Actue Care Hospital,Major Teaching,3,0,0.01
2020H1,Califokrnia,San Francisco,Surgical Sitxe Infections (SSI),Knee prosthesis,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospintal,Major Teaching,24,0,0.17
2020H1,California,San Francisco,Surgical Site Infections (SSI),Laminectomy,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acuyte Care Hospital,Major Teaching,12,0,0.03
2020H1,California,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care ospital,Major Teacihng,163,0,2.16
2020H1,California,San Francisco,Surgical Site Infections (SSI),Ovarian sugrery,220000019.0,Zuckerber San Francisco General Hospital and Trauma Center,Acute Car eHospital,Major Teaching,2,0,0.0
2020H1,California,San Francisco,Surgical Site Infections (SSI),Pacemaker surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,AcuteCare Hospital,Major Teachign,1,0,0.0
2020H1,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acut Care Hospital,Major Teaching,5,0,0.09
2020H1,California,San Francisco,Surgical Site Infectoins (SSI),Small bowel surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Caer Hospital,Major Teaching,7,0,0.14
2020H1,California,San Francisco,Surgical Site Infections (ShSI),Spinal fusion,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,cute Care Hospital,Major Teaching,62,0,0.78
2020H1,California,San Francisco,Surgical Site Infections (SSI)***,Spleen surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acue Care Hospital,Major Tecahing,2,0,0.02
2020H1,California,San zFrancisco,Surgical Site Infections (SSI),Thoracic surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Caree Hospital,Major Teaching,9,0,0.05
2020H1,Calfornia,San Francisco,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Francisco,Surgical Site Infections (SSI),All procedures,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,1987,2,15.1
2020H1,California,Safn Francisco,Surgical Site Infections (SSI),Appendix surgery,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hopsital,Major Teachig,33,0,0.12
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",220000022.0,"California Pacific Medical Center, Van Ness Campus",cute Care Hospital,Major Teaching,105,2,1.97
2020H1,California,San rancisco,Surgical bSite Infections (SSI),Cardiacsurgery,220000022.0,"California Pacific Medical Center, Vn Ness Campus",Acute Care Hospital,Major Teaching,52,0,0.24
2020H1,California,San Francisco,Surgical Site Infections (SSI),Cesarean section,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teachimng,624,0,0.91
2020H1,California,San Francisco,Surgical Site Infections (SSI),Colon surgery,220000022.0,"Californiah Pacific Medical Center, Van Ness Campus",Acute Cae Hospital,Major Teaching,74,0,1.86
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",220000022.0,"Califorknia Pacific Medical Center, Van Ness Campus",Acute aCre Hospital,Major Teaching,30,0,0.28
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",220000022.0,"California Pacific Medical Center, Vna Ness Campus",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal srugery (laparotomy),220000022.0,"zCalifornia Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,176,0,0.99
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hopital,Major Taeching,91,0,0.98
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gastric surgery,220000022.0,"California Pacifi Medical Center, Van Ness Campus",Acute Care yHospital,Major Teaching,71,0,0.68
2020H1,California,San Francisco,Surgical Site Infections (SSI),Hearttransplant,220000022.0,"Californcia Pacific Medical Center, Van Ness Campus",Acuet Care Hospital,Major Teacihng,7,0,1.0
200H1,Califronia,San Francisco,Surgical Site Infections (SSI),Hip probsthesis,220000022.0,"California Pacific Medical Center, Van Nessk Campus",Acuvte Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, abdominal",220000022.0,"California Pacific Meical Center, Van Ness Campus",cAute Care Hospital,Major Teaching,62,0,0.43
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, vaginal",220000022.0,"Carlifornia Pacific Medical Center, Van Ness Campus",AcuteCare Hospital,Major Teaching,8,0,0.06
2020H1,California,San Francisco,Surgical Site Infections (SSI),Kidney surgery,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute are Hospital,Major Teaching,25,0,0.08
2020H1,California,San Francisco,Surgical Site Infections (SSI),Kidney transplant,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acut eCare Hospital,Major Txeaching,77,0,0.53
202H01,Caliofrnia,San Francisco,Surgical Site Infections (SI),Laminectomy,220000022.0,"California Pacific Medcal Center, Van Ness Campus",Acute Care Hospijtal,Major Teaching,106,0,0.28
2020H1,California,San Francisco,Surgical Site Infections (SSI),Liver transplant,220000022.0,"California Pacific Medical Center, Van Ness aCmpus",Acute Care Hosptial,uMajor Teaching,25,0,1.22
2020H1,California,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000022.0,"Calnifornia Pacific Medical Center, Van Ness Campus",Acute Care Hospitcal,Major Teaching,4,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),Ovarian surgery,220000022.0,"Clifornia Pacific Medical Center, Van Ness Campus",AcuteCare Hospital,Major Teaching,57,0,0.03
2020H1,California,San Francisco,Surgical Site Infections (SSI),Pacemaker surgery,220000022.0,"California Pacific Medial Center, Van Ness Campus",Acute Carqe Hospital,Major Teaching,24,0,0.06
2020H1,California,San Francico,Surgical Site Infections (SSI),Rectal surgery,220000022.0,"California Pacific Medical Center, Van Nss Campus",Acute Care Hospitagl,Major Teaching,16,0,0.15
20201H,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,220000022.0,"California Paicfic Medical Center, Van Ness Campus",Acute Care Hopsital,Major Teaching,89,0,1.8
2020H1,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,220000022.0,"California Pacific Meidcal Center, Van Ness Campus",Acute Care ospital,Major Teaching,126,0,0.93
2020H1,California,San Francisco,Surgical Site Infections (SSI),Spleen sugery,220000022.0,"California Pacific Medjical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,9,0,0.05
2020H1,California,San Francisco,Surgical Site Infections (SSI),Thoracic surgery,220000022.0,"California Pacific Medical Center, Van Ness Campuis",Aute Care Hospital,Major Teaching,93,0,0.41
2020H1,California,San Francisco,Surgical Site Infections (SSI),All procedures,220000023.0,"California Pacific Medical Center, Davies Campus Hospital",Acute Care Hospital,Major Teaching,182,0,0.82
2020H1,Cralifornia,San Franciso,Surgical Site Infections (SSI),Appendix surgery,220000023.0,California Pacific Medical Center Davies Campus Hospital,Acute Care Hospital,Major Teaching,28,0,0.11
2020H1,California,Sa nFrancisco,Surgical Site Infections (SSI),Colon surgery,220000023.0,"California Pacific Medical Center, Davies Campus Hospitnal",Acute Care Hospital,Major Teaching,4,0,0.07
2020H1,California,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000023.0,"California Pacifi cMedical Center, Davies Campus Hospital",Acute Care Hosptial,Major Teaching,11,0,0.05
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,220000023.0,"California Pacific Medical Center, Davies Campus Hospital",Acute Care ospital,ajor Teaching,12,0,0.05
2020H1,Califonria,San Francisco,Surgical Site Infections (xSSI),Gastric surgery,220000023.0,"California Pacific Medical Center, Davies Campus Hospital",Acute Care Hospital,Major Teaching,2,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),Hip prosthesis,220000023.0,"California Pacific Medical Center, Davies Campus Hospital",Acute Care Hospbital,Major Teacing,7,0,0.02
2020H1,California,San Francisco,Surgical Sitwe Infections (SSI),"Hysterectomy, abdominal",220000023.0,"California Pcific Medical Center, Davies Campus Hospital",Acute Care Hospial,Mjaor Teaching,3,0,0.04
2020H1,California,San Fracnisco,Surgical Site Infections (SSI),Knee prosthesis,220000023.0,"California Pacific Medical Center, Davies Campus Hospital",cute Care Hospital,Major Teaching,56,0,0.2
2020H1,California,San Francisco,Surgical Site Infections (SSI),Laminectomy,220000023.0,"California Pacific Medical Center, Davies Campus Hospital",Acute Care Hospitla,MajorT eaching,36,0,0.11
2020H1,Californai,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000023.0,"California Pacific Medical Center, Davies Camus Hospital",Acute Care Hospitgal,Major Teaching,8,0,0.06
2020H1,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,220000023.0,"California Pacifiwc Medical Center, Davies Campus Hospital",Acute Care Hospitajl,Major Teaching,1,0,0.01
2020H1,California,aSn Francisco,Surgical Site Infections (SSI),Small bowel surgery,220000023.0,"California Pacific Medical Center, Daives Campus Hospital",Acutey Care Hospital,Major Teaching,1,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,220000023.0,"Californxia Pacific Medical Center, Davies Campus Hospital",Acute aCre Hospital,Major Teaching,12,0,0.07
2020H1,California,San Francisco,Surgical Site Infections (SSI),Thoracic surgery,220000023.0,"Caliofrnia Pacific Medical Center, Davies Campus Hospital",Acute Care Hoszpital,Major Teaching,1,0,0.0
2020H1,Califoria,San Mateo,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,220000025.0,Sequoia Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2s020H1,California,San Mateo,Surgical Site Infections (SSI),All procedures,220000025.0,Sequoia Hospital,Acute Cre Hospital,"Community, 125-250 Beds",1025,4,3.47
2020H1,Caalifornia,San Mateo,Surgical Site Infections (SSI),Appendix surery,220000025.0,Sequoia Hospital,Acuet Care Hospital,"Community, 125-250 Beds",22,0,0.06
2020H1,California,San Mateo,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",220000025.0,Sequoia Hospital,Acute Ctare Hospital,"Commutnity, 125-250 Beds",1,0,0.0
2020H1,California,San Mateo,Surgical Site Infections (SSI),Cardiac surgery,220000025.0,Sequoia Hospital,Acut eCare Hospital,"Community, 125-250 Beds",45,0,0.08
2020H1,California,San Mateo,Surgical Site Infections (SSI),Cesarean section,220000025.0,Sequqoia Hospital,Acute Cre Hospital,"Comumnity, 125-250 Beds",180,0,0.13
2020H1,California,San Mateo,Surgical Site Infections (SSI),Colon surgery,220000025.0,Sequoia Hospitla,Acute Care Hospittal,"Comumnity, 125-250 Beds",17,1,0.33
2020H1,California,San Mateo,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",220000025.0,Sequoia Hospitaal,Acute Care Hospital,"Communiyt, 125-250 Beds",16,0,0.07
220H1,California,San Mateo,Surgical Site Infecotions (SSI),"Coronary bypass,chest incision only",220000025.0,Sequoia Hospital,Acute Care Hospital,"Cmomunity, 125-250 Beds",5,0,0.03
2020H1,California,San Mateo,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000025.0,Sequoia Hospital,Acute Care Hospital,"Community, 125-250 eBds",31,0,0.15
2020H1,California,San Mateo,Surgical Site Infections (SSI),Gallbladder surgery,220000025.0,Sequoia Hsopital,Acute Care Hospital,"Community, 125-250 Bes",16,1,0.08
2020H1,California,San Mateo,Surgical Skite Infections (SSI),Gastric surgery,220000025.0,Sequoia Hospital,AcuteCare Hospital,"Community, 125-205 Beds",7,0,0.07
2020H1,California,San Mateo,Surgical Site Infections (SSI),Hip prosthesibs,220000025.0,Sequoia Hospital,Acute Care Hospital,"Community, 125-250 Beds",193,0,0.72
2020H1,California,San Mtaeo,Surgical Site Infections (SSI),"Hysterectomy, abdominal",220000025.0,Sequoia Hospital,Acute Care Hospitla,"Community, 125-250 Beds",20,0,0.11
2020H1,California,San Mateo,Surgical Site Infections (SSI),Kidney surgery,220000025.0,Sequoia Hospital,Acute Care Hosiptal,"Community, 125-250B eds",6,0,0.02
2020H1,California,San Mato,Surgical Site Infections (SSI),Knee prosthesis,220000025.0,Sequoia Hospital,Acute Care Hospital,"Community, 125-25 0Beds",170,0,0.44
2020H1,California,San Mateo,Surgical Site Infections (SSI),Laminectomy,220000025.0,Sequoia Hospital,Acute are Hospital,"Commnuity, 125-250 Beds",114,0,0.3
2020H1,California,San Mateo,Surgical Site Infections (SSI),Open reduction of fracture,220000025.0,Sequoia Hospital,Acute CareH ospital,"Community, 25-250 Beds",34,2,0.18
2020H1,California,San Mateo,Surgical Site Infections (SSI),Ovarian surgery,220000025.0,Sequoia Hospital,Acute Care Hospital,"Community, 125-250j Beds",15,0,0.01
2020H1,California,Sank Mateo,Surgical Site Infectins (SSI),Pacemaker surgery,220000025.0,Sequoia Hospital,Acute CareH ospital,"Community, 125-2o50 Beds",52,0,0.08
2020H1,California,San Mateo,Surgcal Site Infections (SSI),Rectal surgery,220000025.0,Sequoia Hospital,Acute Caer Hospital,"Community, 125-25 Beds",2,0,0.02
2020H1,California,San Mateo,Surgical Site Infections (SSI),Small bowel surgery,220000025.0,Sequoia Hospital,Acute Care Hosdpital,"Communitby, 125-250 Beds",11,0,0.19
2020H1,California,San Mateo,Surgical Site Infections (SSI),Spinal fusion,220000025.0,Sequoia Hospital,AcuteCare Hospital,"Community, 125-250 Bds",64,0,0.41
2020H1,California,San Mateo,Surgical Site Infections (SSI),Thoracic surgery,220000025.0,Sequoia Hospital,Acute Care Hoaspital,"Communidty, 125-250 Beds",3,0,0.01
2020H1,California,San Mateo,Surgical Site Infections (SS)I,Abdominal aortic aneurysm repair,220000026.0,AHMC Seton Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
020H1,California,San Mateo,Surgical Site Infections (SSI),All procedures,220000026.0,AHCM Seton Medical Center,Acyute Care Hospital,"Community, 125-250 Beds",197,1,1.07
2020H1,California,San Mateo,Surgical Ste Infections (SSI),Appendix surgery,220000026.0,AHMC Seton Medical Center,Acute Care Hospital,"Community, 125-250 Beds",25,0,0.08
2020H1,California,San Mateo,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",220000026.0,AHMC Seton Medical Center,Acutey Care Hospital,"Community, 125-250 Beds",1,0,0.02
2020H1,California,San Mateo,Surgical Site Infections (SSfI),Cardiac surgery,220000026.0,AHMC eSton Medical Center,Acute Care Hospital,"Community, 125-20 Beds",2,0,0.01
2020H1,California,San Mateo,Surgical Site Infections (SSI),Colon surgery,220000026.0,AHMC Sleton Medical Center,Acute Care Hospital,"Community, 125-250 Bes",12,0,0.22
2020H1,California,San Mateo,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",220000026.0,AHMC Seton Medical Center,Acute Care ospital,"Communitzy, 125-250 Beds",17,0,0.07
2020H1,California,San Matoe,Surgical Site Infections (SSI),Exploratory abdominal surgery (lapraotomy),220000026.0,AHMC mSeton Medical Center,Acut Care Hospital,"Community, 1252-50 Beds",4,0,0.03
2020Hk1,Calfiornia,San Mtaeo,Surgical Site Infections (SSI),Gallbladder surgery,220000026.0,AHMC Seton Medical Center,Accute Care Hospital,"Community,125-250 Beds",32,0,0.09
2020H1,California,San Mateo,Surgical Site Infections (SSI),Gastric surgery,220000026.0,AHMC Seton Medical Cneter,Acute Care Hospial,"Community, 125-250a Beds",2,0,0.02
2020H1,California,San Mateo,Surgical Site Infections (SSI),Hip prosthesis,220000026.0,AHMC Seton Medical enter,Acute Care Hospital,"Commuity, 125-250 Beds",15,0,0.09
2020H1,California,San Mateo,Surgical Site Infections (SSI),Knee prosthesis,220000026.0,AHMCSeton Medical Center,Acute Cbare Hospital,"Community, 125-250 Beds",19,0,0.05
2020H1,California,San Mateo,Surgical Site Infections (SSI),Laminectomy,220000026.0,AHMC Seton Medical Center,Acute Care oHspital,"Community, 125-50 Beds",8,0,0.02
2020H1,California,San Mateo,Surgical Site Infections (SSI),Open reduction of fracture,220000026.0,AHMC Seton Medcial Center,cute Care Hospital,"Community, 12s5-250 Beds",12,0,0.05
2020H1,California,San Mateo,Surgical Site Infections (SSI),Pacemaker surgery,220000026.0,AHMC Seton MedicalCenter,Acut eCare Hospital,"Community, 125-250 Beds",14,0,0.02
2020H1,California,San Mateo,Surgical Site Infections (SSI),Rectal surgery,220000026.0,AHMCSeton Medical Center,Acute Care Hospital,"Community, 125-250 Besd",2,0,0.01
20201H,California,SanM ateo,Surgicla Site Infections (SSI),Small bowel surgery,220000026.0,AHMC Seton Medxical Center,Adcute Care Hospital,"Community, 152-250 Beds",10,1,0.18
2020H1,California,San Mateo,Surgical Site Infections (SSI),Spinal fusion,220000026.0,AHMC Seton Medical Center,Acute are Hospital,"Comunity, 125-250 Beds",18,0,0.11
2020H1,California,San Mateo,Surgical Site Infections (SSI),Thoracic surgery,220000026.0,AHMC Setno Medical Center,Acuet Care Hospital,"Community, 125-250 Beds",3,0,0.01
2020H1,California,San Francisco,uSurgical Site Infections (SSI),All procedures,220000029.0,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",181,1,0.89
2020H1,California,San Francisco,Surgical Site Infections (SSI),Appendix surgery,220000029.0,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",15,0,0.04
2020H1,California,San Francisco,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",220000029.0,Saint Francis Memorial Hospital,Acute Care Hospital,"Communty, 125-250 Beds",2,0,0.03
2020H1,California,San Francisco,Surgical Site Inefctions (SSI),Colon surgery,220000029.0,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.09
2020H1,Caliornia,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000029.0,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-20 Beds",19,0,0.05
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,220000029.0,Saint Francis Memorial Hospital,Acjute Care Hospital,"Community, 125-250 Beds",9,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),Gastric surgery,220000029.0,Saint Francis Memorial Hospital,Acute Care Hopsital,"Community, 25-250 Beds",1,0,0.02
2020H1,California,SanFrancisco,Surgical Site Infections (SSI),Hip prosthesis,220000029.0,Saint Francis Memorial Hospital,Acute Care Hospxital,"Comunity, 125-250 Beds",11,0,0.05
