OBJECTID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,TWNSHPLAB,SRVNAME,SURVTYP,SURVTYPTXT,SOURCEDATE,SOURCEREF,SHAPE_Length,SHAPE_Area
990,OK,17,Indian Meridian,001,0,N,008,0,E,0,OK170010N0080E0,1N 8E,,,,,,38747.9830554911,93531664.9189787
991,OK,17,Indian Meridian,002,0,N,014,0,E,0,OK170020N0140E0,2N 14E,,,,,,38681.7907366014,93304999.5595961
992,OK,17,Indian Meridian,003,0,S,018,0,E,0,OK170030S0180E0,3S 18E,,,,,,38661.1576090176,93158220.2069866
993,OK,17,Indian Meridian,002,0,N,021,0,E,0,OK170020N0210E0,2N 21E,,,,,,38651.1901451679,93133220.2935128
994,OK,17,Indian Meridian,003,0,S,019,0,E,0,OK170030S0190E0,3S 19E,,,,,,38579.8103276266,92766063.7500205
995,OK,17,Indian Meridian,010,0,S,026,0,E,0,OK170100S0260E0,10S 26E,,,,,,53643.1898606132,58405268.2569915
996,OK,17,Indian Meridian,002,0,N,015,0,E,0,OK170020N0150E0,2N 15E,,,,,,38605.241077081,92835371.6164617
997,OK,17,Indian Meridian,004,0,S,016,0,E,0,OK170040S0160E0,4S 16E,,,,,,38643.7898392822,93045202.555142
998,OK,17,Indian Meridian,006,0,S,009,0,E,0,OK170060S0090E0,6S 9E,,,,,,38694.6251216213,93273895.0857847
999,OK,17,Indian Meridian,001,0,N,018,0,E,0,OK170010N0180E0,1N 18E,,,,,,38624.0735002135,92970032.9325507
1000,OK,17,Indian Meridian,008,0,S,015,0,E,0,OK170080S0150E0,8S 15E,,,,,,25780.0273778677,11667714.9810963
1001,OK,17,Indian Meridian,008,0,N,019,0,E,0,OK170080N0190E0,8N 19E,,,,,,38488.2590725937,92310375.6615791
1002,OK,17,Indian Meridian,005,0,S,027,0,E,0,OK170050S0270E0,5S 27E,,,,,,30481.4827365896,51642638.4953986
1003,OK,17,Indian Meridian,004,0,N,022,0,E,0,OK170040N0220E0,4N 22E,,,,,,38564.1028348821,92784990.5907658
1004,OK,17,Indian Meridian,002,0,S,024,0,E,0,OK170020S0240E0,2S 24E,,,,,,38611.0684919585,92849682.5595186
1005,OK,17,Indian Meridian,009,0,N,018,0,E,0,OK170090N0180E0,9N 18E,,,,,,38712.4335340972,93456106.3086657
1006,OK,17,Indian Meridian,002,0,N,018,0,E,0,OK170020N0180E0,2N 18E,,,,,,38585.3892555622,92721351.7335906
1007,OK,17,Indian Meridian,003,0,N,011,0,E,0,OK170030N0110E0,3N 11E,,,,,,38588.5498049491,92712096.975782
1008,OK,17,Indian Meridian,004,0,N,020,0,E,0,OK170040N0200E0,4N 20E,,,,,,38588.1987244498,92739022.3645491
1009,OK,17,Indian Meridian,005,0,N,025,0,E,0,OK170050N0250E0,5N 25E,,,,,,38689.8265242869,93245244.3537412
1010,OK,17,Indian Meridian,005,0,S,016,0,E,0,OK170050S0160E0,5S 16E,,,,,,38615.5877299488,92963316.1412614
1011,OK,17,Indian Meridian,002,0,S,021,0,E,0,OK170020S0210E0,2S 21E,,,,,,38578.0780803299,92782800.5101616
1012,OK,17,Indian Meridian,007,0,S,024,0,E,0,OK170070S0240E0,7S 24E,,,,,,38645.211866722,93078433.6628833
1013,OK,17,Indian Meridian,007,0,S,013,0,E,0,OK170070S0130E0,7S 13E,,,,,,38672.2768364296,93300987.2023052
1014,OK,17,Indian Meridian,002,0,S,015,0,E,0,OK170020S0150E0,2S 15E,,,,,,38566.476164896,92690639.8721473
1015,OK,17,Indian Meridian,007,0,N,014,0,E,0,OK170070N0140E0,7N 14E,,,,,,38631.0359836881,92981367.1455417
1016,OK,17,Indian Meridian,001,0,S,015,0,E,0,OK170010S0150E0,1S 15E,,,,,,38983.2965909756,94644570.935903
1017,OK,17,Indian Meridian,008,0,S,025,0,E,0,OK170080S0250E0,8S 25E,,,,,,38687.4499441386,93332901.4659511
1018,OK,17,Indian Meridian,001,0,N,022,0,E,0,OK170010N0220E0,1N 22E,,,,,,38519.3158624095,92492037.2094252
1019,OK,17,Indian Meridian,009,0,S,027,0,E,0,OK170090S0270E0,9S 27E,,,,,,30140.9837298525,49947897.1926391
1020,OK,17,Indian Meridian,003,0,N,020,0,E,0,OK170030N0200E0,3N 20E,,,,,,38525.9131319359,92433868.6771571
1021,OK,17,Indian Meridian,010,0,N,021,0,E,0,OK170100N0210E0,10N 21E,,,,,,38662.1566681994,93114666.7863373
1022,OK,17,Indian Meridian,002,0,N,022,0,E,0,OK170020N0220E0,2N 22E,,,,,,38593.7546172686,92787112.2156793
1023,OK,17,Indian Meridian,009,0,S,024,0,E,0,OK170090S0240E0,9S 24E,,,,,,52753.8929690283,71091781.7614772
1024,OK,17,Indian Meridian,007,0,N,026,0,E,0,OK170070N0260E0,7N 26E,,,,,,38770.4404534124,93696060.7743134
1025,OK,17,Indian Meridian,008,0,S,022,0,E,0,OK170080S0220E0,8S 22E,,,,,,5570.25624564813,1110653.01514754
1026,OK,17,Indian Meridian,004,0,N,007,0,W,0,OK170040N0070W0,4N 7W,,,,,,38443.4265846592,92154947.2062084
1027,OK,17,Indian Meridian,022,0,N,002,0,E,0,OK170220N0020E0,22N 2E,,,,,,38619.2421573033,92931490.5627412
1028,OK,17,Indian Meridian,022,0,N,001,0,E,0,OK170220N0010E0,22N 1E,,,,,,38616.9307128264,92796424.8544621
1029,OK,17,Indian Meridian,025,0,N,022,0,E,0,OK170250N0220E0,25N 22E,,,,,,38713.5910182059,93404120.5564328
1030,OK,17,Indian Meridian,010,0,N,020,0,E,0,OK170100N0200E0,10N 20E,,,,,,38727.8098493008,93507930.0016211
1031,OK,17,Indian Meridian,022,0,N,023,0,E,0,OK170220N0230E0,22N 23E,,,,,,38646.3787874793,93038612.6986135
1032,OK,17,Indian Meridian,020,0,N,025,0,E,0,OK170200N0250E0,20N 25E,,,,,,38743.8206778094,93417936.7947042
1033,OK,17,Indian Meridian,027,0,N,019,0,E,0,OK170270N0190E0,27N 19E,,,,,,38620.4192525849,92889910.0570945
1034,OK,17,Indian Meridian,024,0,N,021,0,E,0,OK170240N0210E0,24N 21E,,,,,,38711.6609661258,93381774.7815712
1035,OK,17,Indian Meridian,018,0,N,019,0,E,0,OK170180N0190E0,18N 19E,,,,,,38764.1318300135,93586417.5131904
1036,OK,17,Indian Meridian,024,0,N,017,0,E,0,OK170240N0170E0,24N 17E,,,,,,38681.6417735791,93201726.6020054
1037,OK,17,Indian Meridian,021,0,N,017,0,E,0,OK170210N0170E0,21N 17E,,,,,,38706.39182503,93323465.8079455
1038,OK,17,Indian Meridian,027,0,N,012,0,E,0,OK170270N0120E0,27N 12E,,,,,,36800.9693124904,78229142.0215192
1039,OK,17,Indian Meridian,019,0,N,019,0,E,0,OK170190N0190E0,19N 19E,,,,,,38782.7923751279,93725594.5079504
1040,OK,17,Indian Meridian,022,0,N,012,0,E,0,OK170220N0120E0,22N 12E,,,,,,37264.2914907489,81039914.8640091
1041,OK,17,Indian Meridian,010,0,N,017,0,E,0,OK170100N0170E0,10N 17E,,,,,,38666.6094807378,93128069.3445525
1042,OK,17,Indian Meridian,026,0,N,018,0,E,0,OK170260N0180E0,26N 18E,,,,,,38681.6500774769,93232214.9639467
1043,OK,17,Indian Meridian,016,0,N,026,0,E,0,OK170160N0260E0,16N 26E,,,,,,35404.4352488139,75628939.0108942
1044,OK,17,Indian Meridian,019,0,N,024,0,E,0,OK170190N0240E0,19N 24E,,,,,,38634.6371617066,93023494.5672475
1045,OK,17,Indian Meridian,023,0,N,013,0,E,0,OK170230N0130E0,23N 13E,,,,,,38598.6073543719,92780995.58485
1046,OK,17,Indian Meridian,020,0,N,023,0,E,0,OK170200N0230E0,20N 23E,,,,,,38832.8429618102,93892859.1806482
1047,OK,17,Indian Meridian,011,0,N,022,0,E,0,OK170110N0220E0,11N 22E,,,,,,38647.014849633,93073214.4021637
1048,OK,17,Indian Meridian,024,0,N,012,0,E,0,OK170240N0120E0,24N 12E,,,,,,37157.8109524908,80354366.4414293
1049,OK,17,Indian Meridian,020,0,N,021,0,E,0,OK170200N0210E0,20N 21E,,,,,,38802.1920817195,93794196.0163001
1050,OK,17,Indian Meridian,019,0,N,015,0,E,0,OK170190N0150E0,19N 15E,,,,,,38666.9801480994,93114387.5746813
1051,OK,17,Indian Meridian,014,0,N,023,0,E,0,OK170140N0230E0,14N 23E,,,,,,38660.6769204586,93126136.8382072
1052,OK,17,Indian Meridian,025,0,N,014,0,E,0,OK170250N0140E0,25N 14E,,,,,,38648.6886329493,93074127.4574493
1053,OK,17,Indian Meridian,021,0,N,012,0,E,0,OK170210N0120E0,21N 12E,,,,,,37371.0147234575,81617440.0852947
1054,OK,17,Indian Meridian,013,0,N,020,0,E,0,OK170130N0200E0,13N 20E,,,,,,38662.8738789108,93131357.0083619
1055,OK,17,Indian Meridian,027,0,N,013,0,E,0,OK170270N0130E0,27N 13E,,,,,,38718.8535493059,93421818.1935287
1056,OK,17,Indian Meridian,026,0,N,021,0,E,0,OK170260N0210E0,26N 21E,,,,,,38719.7180581435,93354192.6326246
1057,OK,17,Indian Meridian,018,0,N,025,0,E,0,OK170180N0250E0,18N 25E,,,,,,38581.6201881377,92719089.9178381
1058,OK,17,Indian Meridian,026,0,N,022,0,E,0,OK170260N0220E0,26N 22E,,,,,,38699.5169892262,93305164.9375546
1059,OK,17,Indian Meridian,029,0,N,019,0,E,0,OK170290N0190E0,29N 19E,,,,,,31497.9362914884,60477182.0644108
1060,OK,17,Indian Meridian,028,0,N,015,0,E,0,OK170280N0150E0,28N 15E,,,,,,37840.5438230792,89348046.5993527
1061,OK,17,Indian Meridian,022,0,N,015,0,E,0,OK170220N0150E0,22N 15E,,,,,,38685.977358913,93264373.2064595
1062,OK,17,Indian Meridian,027,0,N,022,0,E,0,OK170270N0220E0,27N 22E,,,,,,38693.0624480848,93299582.6799489
1063,OK,17,Indian Meridian,026,0,N,019,0,E,0,OK170260N0190E0,26N 19E,,,,,,38670.1929053724,93179671.4615454
1064,OK,17,Indian Meridian,021,0,N,013,0,E,0,OK170210N0130E0,21N 13E,,,,,,38676.3631078002,93249815.3803097
1065,OK,17,Indian Meridian,012,0,N,023,0,E,0,OK170120N0230E0,12N 23E,,,,,,38847.4845891472,93945591.3226781
1066,OK,17,Indian Meridian,022,0,N,017,0,E,0,OK170220N0170E0,22N 17E,,,,,,38681.7028848352,93209640.4457189
1067,OK,17,Indian Meridian,019,0,N,014,0,E,0,OK170190N0140E0,19N 14E,,,,,,38652.3748240465,93102038.9594413
1068,OK,17,Indian Meridian,022,0,N,018,0,E,0,OK170220N0180E0,22N 18E,,,,,,38675.7845062295,93224201.0682302
1069,OK,17,Indian Meridian,027,0,N,014,0,E,0,OK170270N0140E0,27N 14E,,,,,,38559.0097132085,92564761.3360436
1070,OK,17,Indian Meridian,012,0,N,025,0,E,0,OK170120N0250E0,12N 25E,,,,,,38774.1745780564,93584323.4990772
1071,OK,17,Indian Meridian,021,0,N,014,0,E,0,OK170210N0140E0,21N 14E,,,,,,38715.6708237514,93391513.8371938
1072,OK,17,Indian Meridian,009,0,N,021,0,E,0,OK170090N0210E0,9N 21E,,,,,,38676.7507632843,93219255.3011347
1073,OK,17,Indian Meridian,021,0,N,019,0,E,0,OK170210N0190E0,21N 19E,,,,,,38712.1939942263,93433935.0468958
1074,OK,17,Indian Meridian,011,0,N,027,0,E,0,OK170110N0270E0,11N 27E,,,,,,30524.4013045527,52384769.5221791
1075,OK,17,Indian Meridian,029,0,N,015,0,E,0,OK170290N0150E0,29N 15E,,,,,,31622.5232491725,61064420.4339973
1076,OK,17,Indian Meridian,023,0,N,015,0,E,0,OK170230N0150E0,23N 15E,,,,,,38671.1542467951,93158196.6281447
1077,OK,17,Indian Meridian,020,0,N,026,0,E,0,OK170200N0260E0,20N 26E,,,,,,22922.4970943759,11650169.1028077
1078,OK,17,Indian Meridian,022,0,N,014,0,E,0,OK170220N0140E0,22N 14E,,,,,,38701.6366606584,93374960.3371662
1079,OK,17,Indian Meridian,017,0,N,026,0,E,0,OK170170N0260E0,17N 26E,,,,,,30516.0711419449,51274904.1499958
1080,OK,17,Indian Meridian,025,0,N,017,0,E,0,OK170250N0170E0,25N 17E,,,,,,38687.8328694918,93232272.0828266
1081,OK,17,Indian Meridian,023,0,N,023,0,E,0,OK170230N0230E0,23N 23E,,,,,,38616.9530910704,92924549.3356398
1082,OK,17,Indian Meridian,026,0,N,015,0,E,0,OK170260N0150E0,26N 15E,,,,,,38672.6889349658,93140472.2379787
1083,OK,17,Indian Meridian,024,0,N,015,0,E,0,OK170240N0150E0,24N 15E,,,,,,38697.5033124215,93297562.6895286
1084,OK,17,Indian Meridian,028,0,N,021,0,E,0,OK170280N0210E0,28N 21E,,,,,,37911.2768860173,89667257.7172488
1085,OK,17,Indian Meridian,011,0,N,021,0,E,0,OK170110N0210E0,11N 21E,,,,,,38651.0530877031,93049307.4123372
1086,OK,17,Indian Meridian,027,0,N,021,0,E,0,OK170270N0210E0,27N 21E,,,,,,38706.4166528078,93355577.2715652
1087,OK,17,Indian Meridian,012,0,N,021,0,E,0,OK170120N0210E0,12N 21E,,,,,,38824.1241450941,93904190.8837001
1088,OK,17,Indian Meridian,016,0,N,018,0,E,0,OK170160N0180E0,16N 18E,,,,,,38715.2921649406,93255591.5391757
1089,OK,17,Indian Meridian,014,0,N,021,0,E,0,OK170140N0210E0,14N 21E,,,,,,38659.8233571754,93061560.4795259
1090,OK,17,Indian Meridian,019,0,N,013,0,E,0,OK170190N0130E0,19N 13E,,,,,,38673.5421056632,93171830.4709584
1091,OK,17,Indian Meridian,029,0,N,016,0,E,0,OK170290N0160E0,29N 16E,,,,,,31590.0161726562,60893161.0701988
1092,OK,17,Indian Meridian,021,0,N,016,0,E,0,OK170210N0160E0,21N 16E,,,,,,38698.5038626894,93333048.3342822
1093,OK,17,Indian Meridian,011,0,N,019,0,E,0,OK170110N0190E0,11N 19E,,,,,,38660.4631013038,93153692.9164893
1094,OK,17,Indian Meridian,024,0,N,023,0,E,0,OK170240N0230E0,24N 23E,,,,,,38772.3766877348,93735794.7870834
1095,OK,17,Indian Meridian,015,0,N,026,0,E,0,OK170150N0260E0,15N 26E,,,,,,37491.8285266173,87187695.1482626
1096,OK,17,Indian Meridian,015,0,N,023,0,E,0,OK170150N0230E0,15N 23E,,,,,,38640.5805123575,93050389.5279464
1097,OK,17,Indian Meridian,021,0,N,025,0,E,0,OK170210N0250E0,21N 25E,,,,,,37370.1765032573,85999528.7659759
1098,OK,17,Indian Meridian,023,0,N,018,0,E,0,OK170230N0180E0,23N 18E,,,,,,38634.3330393883,92971140.1060019
1099,OK,17,Indian Meridian,011,0,N,024,0,E,0,OK170110N0240E0,11N 24E,,,,,,38649.7876222668,92987050.8625122
1100,OK,17,Indian Meridian,020,0,N,015,0,E,0,OK170200N0150E0,20N 15E,,,,,,38614.4705436524,92863121.1972475
1101,OK,17,Indian Meridian,024,0,N,024,0,E,0,OK170240N0240E0,24N 24E,,,,,,38731.2754828302,93390330.2896186
1102,OK,17,Indian Meridian,014,0,N,020,0,E,0,OK170140N0200E0,14N 20E,,,,,,38661.2626458912,93152356.0385434
1103,OK,17,Indian Meridian,013,0,N,023,0,E,0,OK170130N0230E0,13N 23E,,,,,,38676.6806126901,93257533.4723161
1104,OK,17,Indian Meridian,026,0,N,012,0,E,0,OK170260N0120E0,26N 12E,,,,,,36827.0208372611,78456637.0146
1105,OK,17,Indian Meridian,028,0,N,020,0,E,0,OK170280N0200E0,28N 20E,,,,,,37923.7191513461,89760307.5984138
1106,OK,17,Indian Meridian,013,0,N,019,0,E,0,OK170130N0190E0,13N 19E,,,,,,38673.5031885624,93221407.8667218
1107,OK,17,Indian Meridian,017,0,N,020,0,E,0,OK170170N0200E0,17N 20E,,,,,,38695.0677118155,93276389.5625889
1108,OK,17,Indian Meridian,024,0,N,020,0,E,0,OK170240N0200E0,24N 20E,,,,,,38685.7827348904,93184438.9515361
1109,OK,17,Indian Meridian,019,0,N,021,0,E,0,OK170190N0210E0,19N 21E,,,,,,38650.6851632499,93075711.0464602
1110,OK,17,Indian Meridian,013,0,N,024,0,E,0,OK170130N0240E0,13N 24E,,,,,,38669.6181132455,93195473.6281439
1111,OK,17,Indian Meridian,012,0,N,020,0,E,0,OK170120N0200E0,12N 20E,,,,,,38815.7779107635,93912744.7069739
1112,OK,17,Indian Meridian,023,0,N,016,0,E,0,OK170230N0160E0,23N 16E,,,,,,38650.210503161,93068171.5099332
1113,OK,17,Indian Meridian,020,0,N,018,0,E,0,OK170200N0180E0,20N 18E,,,,,,38600.7532166258,92829993.1526344
1114,OK,17,Indian Meridian,017,0,N,021,0,E,0,OK170170N0210E0,17N 21E,,,,,,38685.7316269423,93279772.9848726
1115,OK,17,Indian Meridian,024,0,N,018,0,E,0,OK170240N0180E0,24N 18E,,,,,,38698.313342224,93238891.5030383
1116,OK,17,Indian Meridian,023,0,N,025,0,E,0,OK170230N0250E0,23N 25E,,,,,,32689.2864662764,61672670.7177063
1117,OK,17,Indian Meridian,025,0,N,021,0,E,0,OK170250N0210E0,25N 21E,,,,,,38742.5967655032,93546552.4677179
1118,OK,17,Indian Meridian,024,0,N,014,0,E,0,OK170240N0140E0,24N 14E,,,,,,38681.2683800371,93225262.9197762
1119,OK,17,Indian Meridian,024,0,N,022,0,E,0,OK170240N0220E0,24N 22E,,,,,,38680.7375850368,93041612.076954
1120,OK,17,Indian Meridian,013,0,N,018,0,E,0,OK170130N0180E0,13N 18E,,,,,,38698.8103390946,93340742.6918238
1121,OK,17,Indian Meridian,012,0,N,018,0,E,0,OK170120N0180E0,12N 18E,,,,,,38809.9655296665,93785738.5375802
1122,OK,17,Indian Meridian,019,0,N,020,0,E,0,OK170190N0200E0,19N 20E,,,,,,38637.8636134464,92948677.7890152
1123,OK,17,Indian Meridian,023,0,N,024,0,E,0,OK170230N0240E0,23N 24E,,,,,,38646.8313919424,93048235.0893971
1124,OK,17,Indian Meridian,019,0,N,022,0,E,0,OK170190N0220E0,19N 22E,,,,,,38600.8926729856,92784789.4847624
1125,OK,17,Indian Meridian,025,0,N,020,0,E,0,OK170250N0200E0,25N 20E,,,,,,38717.3912524186,93371170.7162573
1126,OK,17,Indian Meridian,018,0,N,018,0,E,0,OK170180N0180E0,18N 18E,,,,,,38722.15527321,93369757.0333574
1127,OK,17,Indian Meridian,016,0,N,019,0,E,0,OK170160N0190E0,16N 19E,,,,,,38783.7754320128,93694500.8489938
1128,OK,17,Indian Meridian,015,0,N,018,0,E,0,OK170150N0180E0,15N 18E,,,,,,38617.479019893,92863704.246875
1129,OK,17,Indian Meridian,028,0,N,017,0,E,0,OK170280N0170E0,28N 17E,,,,,,37887.5746894917,89564747.1598569
1130,OK,17,Indian Meridian,025,0,N,019,0,E,0,OK170250N0190E0,25N 19E,,,,,,38698.0464019482,93319562.073219
1131,OK,17,Indian Meridian,010,0,N,018,0,E,0,OK170100N0180E0,10N 18E,,,,,,38794.5277419899,93779771.4852781
1132,OK,17,Indian Meridian,013,0,N,027,0,E,0,OK170130N0270E0,13N 27E,,,,,,24342.7529779455,19962701.813051
1133,OK,17,Indian Meridian,021,0,N,018,0,E,0,OK170210N0180E0,21N 18E,,,,,,38706.6392692391,93347048.1583507
1134,OK,17,Indian Meridian,013,0,N,022,0,E,0,OK170130N0220E0,13N 22E,,,,,,38664.7304105746,93119985.4102474
1135,OK,17,Indian Meridian,025,0,N,018,0,E,0,OK170250N0180E0,25N 18E,,,,,,38692.9193798326,93265930.6893286
1136,OK,17,Indian Meridian,026,0,N,020,0,E,0,OK170260N0200E0,26N 20E,,,,,,38695.6766726914,93297014.9417388
1137,OK,17,Indian Meridian,024,0,N,016,0,E,0,OK170240N0160E0,24N 16E,,,,,,38682.3060237919,93173768.7161524
1138,OK,17,Indian Meridian,025,0,N,015,0,E,0,OK170250N0150E0,25N 15E,,,,,,38688.9267175662,93257242.1947337
1139,OK,17,Indian Meridian,020,0,N,013,0,E,0,OK170200N0130E0,20N 13E,,,,,,38571.869278415,92664367.5550405
1140,OK,17,Indian Meridian,010,0,N,019,0,E,0,OK170100N0190E0,10N 19E,,,,,,38678.7058872039,93204184.3661333
1141,OK,17,Indian Meridian,022,0,N,019,0,E,0,OK170220N0190E0,22N 19E,,,,,,38684.3394663243,93252138.6850061
1142,OK,17,Indian Meridian,011,0,N,026,0,E,0,OK170110N0260E0,11N 26E,,,,,,38712.5106253474,93343516.7663161
1143,OK,17,Indian Meridian,015,0,N,020,0,E,0,OK170150N0200E0,15N 20E,,,,,,38690.2717616274,93290753.0291051
1144,OK,17,Indian Meridian,015,0,N,021,0,E,0,OK170150N0210E0,15N 21E,,,,,,38675.1344243593,93194540.5762237
1145,OK,17,Indian Meridian,021,0,N,023,0,E,0,OK170210N0230E0,21N 23E,,,,,,38660.7819723393,93108903.4155871
1146,OK,17,Indian Meridian,016,0,N,025,0,E,0,OK170160N0250E0,16N 25E,,,,,,38987.1920953744,94588410.4932722
1147,OK,17,Indian Meridian,019,0,N,012,0,E,0,OK170190N0120E0,19N 12E,,,,,,38696.1705850277,92476566.1424694
1148,OK,17,Indian Meridian,024,0,N,025,0,E,0,OK170240N0250E0,24N 25E,,,,,,31620.003060806,56998880.2087378
1149,OK,17,Indian Meridian,025,0,N,013,0,E,0,OK170250N0130E0,25N 13E,,,,,,38672.6087946574,93180220.2065767
1150,OK,17,Indian Meridian,017,0,N,018,0,E,0,OK170170N0180E0,17N 18E,,,,,,38770.3197330903,93731781.5749975
1151,OK,17,Indian Meridian,025,0,N,016,0,E,0,OK170250N0160E0,25N 16E,,,,,,38713.0982915212,93398602.0540902
1152,OK,17,Indian Meridian,014,0,N,018,0,E,0,OK170140N0180E0,14N 18E,,,,,,38660.3980629137,93137289.1389088
1153,OK,17,Indian Meridian,014,0,N,027,0,E,0,OK170140N0270E0,14N 27E,,,,,,21857.0836399856,6940188.04255619
1154,OK,17,Indian Meridian,029,0,N,018,0,E,0,OK170290N0180E0,29N 18E,,,,,,31518.5907379463,60595410.4924689
1155,OK,17,Indian Meridian,027,0,N,016,0,E,0,OK170270N0160E0,27N 16E,,,,,,38649.9605431592,93079485.5453077
1156,OK,17,Indian Meridian,024,0,N,013,0,E,0,OK170240N0130E0,24N 13E,,,,,,38514.3942551839,92386683.3084046
1157,OK,17,Indian Meridian,026,0,N,016,0,E,0,OK170260N0160E0,26N 16E,,,,,,38670.4616669242,93180111.5788291
1158,OK,17,Indian Meridian,025,0,N,012,0,E,0,OK170250N0120E0,25N 12E,,,,,,36743.9437452807,77597465.5225445
1159,OK,17,Indian Meridian,028,0,N,012,0,E,0,OK170280N0120E0,28N 12E,,,,,,35833.5510647867,77282417.5377351
1160,OK,17,Indian Meridian,012,0,N,026,0,E,0,OK170120N0260E0,12N 26E,,,,,,38940.1949798116,94452154.0673671
1161,OK,17,Indian Meridian,029,0,N,020,0,E,0,OK170290N0200E0,29N 20E,,,,,,31496.376845624,60487807.3736879
1162,OK,17,Indian Meridian,011,0,N,025,0,E,0,OK170110N0250E0,11N 25E,,,,,,38602.6040688974,92829887.867854
1163,OK,17,Indian Meridian,014,0,N,019,0,E,0,OK170140N0190E0,14N 19E,,,,,,38666.7397092293,93133900.6435164
1164,OK,17,Indian Meridian,029,0,N,012,0,E,0,OK170290N0120E0,29N 12E,,,,,,31537.0336044653,60853767.5779147
1165,OK,17,Indian Meridian,022,0,N,025,0,E,0,OK170220N0250E0,22N 25E,,,,,,34934.5357413335,73683734.5549606
1166,OK,17,Indian Meridian,010,0,N,027,0,E,0,OK170100N0270E0,10N 27E,,,,,,31130.1136021763,54754515.7300324
1167,OK,17,Indian Meridian,027,0,N,015,0,E,0,OK170270N0150E0,27N 15E,,,,,,38648.8330166975,93041807.6756543
1168,OK,17,Indian Meridian,020,0,N,020,0,E,0,OK170200N0200E0,20N 20E,,,,,,38674.1001410166,93207145.0573118
1169,OK,17,Indian Meridian,020,0,N,014,0,E,0,OK170200N0140E0,20N 14E,,,,,,38647.804090402,93059775.4671716
1170,OK,17,Indian Meridian,018,0,N,026,0,E,0,OK170180N0260E0,18N 26E,,,,,,27979.7530735595,38212860.6257098
1171,OK,17,Indian Meridian,019,0,N,017,0,E,0,OK170190N0170E0,19N 17E,,,,,,38698.4147661806,93332051.5530857
1172,OK,17,Indian Meridian,017,0,N,025,0,E,0,OK170170N0250E0,17N 25E,,,,,,38594.3050372299,92820577.3822
1173,OK,17,Indian Meridian,028,0,N,016,0,E,0,OK170280N0160E0,28N 16E,,,,,,37867.6845613418,89470633.2463455
1174,OK,17,Indian Meridian,009,0,N,019,0,E,0,OK170090N0190E0,9N 19E,,,,,,38721.3185922792,93452850.5607998
1175,OK,17,Indian Meridian,024,0,N,019,0,E,0,OK170240N0190E0,24N 19E,,,,,,38791.9541554854,93769381.5715817
1176,OK,17,Indian Meridian,011,0,N,023,0,E,0,OK170110N0230E0,11N 23E,,,,,,38668.2032154227,93191351.2248151
1177,OK,17,Indian Meridian,011,0,N,020,0,E,0,OK170110N0200E0,11N 20E,,,,,,38722.2212560609,93462629.1905725
1178,OK,17,Indian Meridian,014,0,N,022,0,E,0,OK170140N0220E0,14N 22E,,,,,,38646.4704713687,93038551.8266944
1179,OK,17,Indian Meridian,018,0,N,020,0,E,0,OK170180N0200E0,18N 20E,,,,,,38625.2558802551,92985088.7355619
1180,OK,17,Indian Meridian,021,0,N,024,0,E,0,OK170210N0240E0,21N 24E,,,,,,38676.4609660253,93195444.596118
1181,OK,17,Indian Meridian,019,0,N,023,0,E,0,OK170190N0230E0,19N 23E,,,,,,38658.9869824258,93140684.2804292
1182,OK,17,Indian Meridian,023,0,N,019,0,E,0,OK170230N0190E0,23N 19E,,,,,,38681.6293921659,93192197.5154878
1183,OK,17,Indian Meridian,015,0,N,022,0,E,0,OK170150N0220E0,15N 22E,,,,,,38585.7468287271,92740767.2461321
1184,OK,17,Indian Meridian,022,0,N,013,0,E,0,OK170220N0130E0,22N 13E,,,,,,38642.7391129816,92956053.4101811
1185,OK,17,Indian Meridian,013,0,N,021,0,E,0,OK170130N0210E0,13N 21E,,,,,,38650.3981115826,93138371.9189057
1186,OK,17,Indian Meridian,028,0,N,014,0,E,0,OK170280N0140E0,28N 14E,,,,,,37662.7305781743,88482665.6465477
1187,OK,17,Indian Meridian,029,0,N,017,0,E,0,OK170290N0170E0,29N 17E,,,,,,31572.0375793031,60822675.1831525
1188,OK,17,Indian Meridian,012,0,N,024,0,E,0,OK170120N0240E0,12N 24E,,,,,,38821.0043133292,93916199.3529746
1189,OK,17,Indian Meridian,020,0,N,022,0,E,0,OK170200N0220E0,20N 22E,,,,,,38771.3333611433,93573113.8275483
1190,OK,17,Indian Meridian,019,0,N,018,0,E,0,OK170190N0180E0,19N 18E,,,,,,38685.3475957273,93258679.7699882
1191,OK,17,Indian Meridian,026,0,N,014,0,E,0,OK170260N0140E0,26N 14E,,,,,,38611.7062768645,92884336.7834399
1192,OK,17,Indian Meridian,009,0,N,017,0,E,0,OK170090N0170E0,9N 17E,,,,,,38690.1759734048,93335935.3189121
1193,OK,17,Indian Meridian,019,0,N,025,0,E,0,OK170190N0250E0,19N 25E,,,,,,38566.8487531568,92659754.2033501
1194,OK,17,Indian Meridian,019,0,N,026,0,E,0,OK170190N0260E0,19N 26E,,,,,,25334.3851881849,24795228.8909014
1195,OK,17,Indian Meridian,012,0,N,027,0,E,0,OK170120N0270E0,12N 27E,,,,,,28486.2766209498,39897783.2742379
1196,OK,17,Indian Meridian,028,0,N,013,0,E,0,OK170280N0130E0,28N 13E,,,,,,37846.204935851,89491103.231758
