year,state,hai,county,facility_id,facility_name,operative_procedure,procedure_count,predicted_infection_count,infection_count,unnamed_one_zero,notes
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Gallbladder surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000062,Greater El Monte Community Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000045,Grossmont Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000012,Hemet Valley Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000026,Huntington Memorial Hospital,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000017,John F. Kennedy Memorial Hospital,Gallbladder surgery,6,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000187,John Muir Medical Center - Walnut Creek Campus,Gallbladder surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,630011203,"Kaiser Foundation Hospital, Antioch",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001543,"Kaiser Foundation Hospital, Baldwin Park",Gallbladder surgery,6,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Gallbladder surgery,13,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024,"Kaiser Foundation Hospital, Fontana",Gallbladder surgery,20,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000949,"Kaiser Foundation Hospital, Fresno",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Gallbladder surgery,14,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Gallbladder surgery,12,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Gallbladder surgery,6,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000707,"Kaiser Foundation Hospital, Riverside",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Gallbladder surgery,10,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Gallbladder surgery,9,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008,"Kaiser Foundation Hospital, San Francisco",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000150,"Kaiser Foundation Hospital, San Jose",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hospital, San Leandro",Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"Kaiser Foundation Hospital, Santa Clara",Gallbladder surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000508,"Kaiser Foundation Hospital, Santa Rosa",Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133,"Kaiser Foundation Hospital, South Sacramento",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000190,"Kaiser Foundation Hospital, Walnut Creek",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000290,"Kaiser Foundation Hospital, Woodland Hills",Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001444,Kaweah Delta Medical Center,Gallbladder surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000342,Kern Medical Center,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000024,La Palma Intercommunity Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000027,LAC/Harbor UCLA Medical Center,Gallbladder surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000038,LAC/Olive View UCLA Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000040,LAC+USC Medical Center,Gallbladder surgery,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000139,Lodi Memorial Hospital,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Gallbladder surgery,31,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,630012971,Loma Linda University Medical Center - Murrieta,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000018,Lompoc Valley Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000095,Long Beach Memorial Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000025,Los Alamitos Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000085,Los Angeles Community Hospital,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Gallbladder surgery,28,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Humboldt,110000021,Mad River Community Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madera,40000111,Madera Community Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000021,Marian Regional Medical Center,Gallbladder surgery,6,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",El Dorado,30000121,Marshall Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000092,Memorial Hospital of Gardena,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000123,Memorial Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000113,Mercy Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000010,Mercy Medical Center Redding,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000127,Mercy San Juan Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000701,Mercy Southwest Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,220000017,Mills-Peninsula Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000009,Montclair Hospital Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000108,Monterey Park Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000145,Natividad Medical Center,Gallbladder surgery,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000010,Northbay Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000378,Northbay Vacavalley Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000111,Northridge Hospital Medical Center,Gallbladder surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000131,Oak Valley Hospital District,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000146,O'Connor Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000014,Oroville Hospital,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000057,Pacific Alliance Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000133,Pacifica Hospital of the Valley,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000077,Palmdale Regional Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000044,Parkview Community Hospital Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona Valley Hospital Medical Center,Gallbladder surgery,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000099,Presbyterian Intercommunity Hospital,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000066,Providence Holy Cross Medical Center,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000081,Providence Little Company of Mary Medical Center Torrance,Gallbladder surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000091,Providence Tarzana Medical Center,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Children's Hospital - San Diego,Gallbladder surgery,81,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yuba,230000261,Rideout Memorial Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000409,Ridgecrest Regional Hospital,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000049,Riverside Community Hospital,Gallbladder surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000050,Riverside University Health System - Medical Center,Gallbladder surgery,10,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medical Center,Gallbladder surgery,12,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000126,Saint Agnes Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000128,Saint Francis Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000147,Salinas Valley Memorial Hospital,Gallbladder surgery,7,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000053,San Antonio Regional Hospital,Gallbladder surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000411,San Joaquin Community Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000135,San Joaquin General Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000704,San Ramon Regional Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara Cottage Hospital,Gallbladder surgery,15,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Gallbladder surgery,13,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,140001268,Santa Rosa Memorial Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000149,Scripps Memorial Hospital - La Jolla,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000025,Scripps Mercy Hospital,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000016,Scripps Mercy Hospital Chula Vista,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,230000262,Sierra Nevada Memorial Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001464,Sierra View Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000455,Simi Valley Hospital & Health Care Services,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000507,"Southwest Healthcare System, Murrieta",Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000344,"Southwest Healthcare System, Wildomar",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000035,St Johns Regional Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000067,"St. Joseph Hospital, Orange",Gallbladder surgery,7,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000143,St. Joseph's Medical Center Of Stockton,Gallbladder surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000068,St. Jude Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000104,"St. Mary Medical Center, Apple Valley",Gallbladder surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000103,"St. Mary Medical Center, Long Beach",Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30000109,Sutter Auburn Faith Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,30000149,Sutter Davis Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000151,"Sutter Medical Center, Sacramento",Gallbladder surgery,18,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30000134,Sutter Roseville Hospital,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000068,Sutter Solano Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,630014442,Temecula Valley Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001467,Tulare Regional Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Gallbladder surgery,35,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mendocino,110000070,Ukiah Valley Medical Center,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000113,University of California Davis Medical Center,Gallbladder surgery,18,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000187,USC Verdugo Hills Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madera,40000129,Valley Children's Hospital,Gallbladder surgery,93,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000129,Valley Presbyterian Hospital,Gallbladder surgery,9,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Center,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,630010957,Ventura County Medical Center - Santa Paula Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000054,Victor Valley Global Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000118,Washington Hospital,Gallbladder surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cruz,70000155,Watsonville Community Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000028,West Hills Hospital & Medical Center,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000191,White Memorial Medical Center,Gallbladder surgery,9,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000151,Whittier Hospital Medical Center,Gallbladder surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,30000146,Woodland Memorial Hospital,Gallbladder surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000011,Alameda Hospital,Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Hip prosthesis,3,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Hip prosthesis,4,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050,"Kaiser Foundation Hospital, Panorama City",Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hospital, San Leandro",Hip prosthesis,3,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"Kaiser Foundation Hospital, Santa Clara",Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Hip prosthesis,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mono,240000005,Mammoth Hospital,Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Children's Hospital - San Diego,Hip prosthesis,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000128,Saint Francis Medical Center,Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Hip prosthesis,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,Hip prosthesis,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Hip prosthesis,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000797,Valleycare Medical Center,Hip prosthesis,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,"Hysterectomy,abdominal",2,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000105,Olympia Medical Center,"Hysterectomy,abdominal",1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,"Hysterectomy,abdominal",1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Kidney transplant,5,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Kidney transplant,8,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Kidney transplant,8,0.07,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Kidney transplant,31,0.25,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Children's Hospital - San Diego,Kidney transplant,11,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medical Center,Kidney transplant,14,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Kidney transplant,8,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000113,University of California Davis Medical Center,Kidney transplant,9,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Knee prosthesis,14,0.15,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000036,City of Hope Helford Clinical Research Hospital,Knee prosthesis,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000032,Gardens Regional Hospital and Medical Center,Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Knee prosthesis,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hospital, San Leandro",Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000912,Keck Hospital of USC,Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Knee prosthesis,3,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000113,Mercy Medical Center,Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000066,Mission Hospital Laguna Beach,Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Children's Hospital - San Diego,Knee prosthesis,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Knee prosthesis,7,0.08,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000016,Shasta Regional Medical Center,Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000507,"Southwest Healthcare System, Murrieta",Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000068,St. Jude Medical Center,Knee prosthesis,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001357,Stanford Health Care,Knee prosthesis,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Knee prosthesis,4,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000002,AHMC Anaheim Regional Medical Center,Laminectomy,3,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000100,Arrowhead Regional Medical Center,Laminectomy,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000002,California Pacific Medical Center - California West Campus Hospital,Laminectomy,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Laminectomy,12,0.08,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000014,Children's Hospital & Research Center Oakland,Laminectomy,59,0.38,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60001207,Children's Hospital at Mission,Laminectomy,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Laminectomy,48,0.31,1,,
