yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000015,Huntington Beach Hospital,Orange,34,0,0.301,0.0,No Diference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2485,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oen reduction of fracture,930000026,Huntington Memorial Hospital,Los Angeles,532,5,6.478,0.772,No Difference,0.28,1.71,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000017,John F. Kennedy Memorial Hospital,Riverside,89,0,0.663,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, hSurgical Site Infections (SSI)",Open reduction of fracture,140000196,John Muir Medical Center-Concord Campus,Contra Costa,43,0,0.621,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",pen reduction of fracture,140000187,John Muir Medical Center-Walnut Creek Campus,Contra Coscta,380,0,5.066,0.0,Low,0.0,0.59,"Hospitals reported combined data, see Data Dictionary"
1400,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fvracture,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,131,0,2.003,0.0,No Difference,0.0,1.5,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associatked Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630011203,"Kaiser Foundation Hospital, Antioch",Contra Costa,58,1,0.603,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2835,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930001543,"Kaiser Foundation Hosiptal, Baldwin Park",Los Angeles,107,1,2.497,0.4,No Difference,0.02,1.98,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,155,1,2.193,0.456,No Difference,0.02,2.25,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000024,"Kaiser Foundation Hospital, Fontana",San Bernardino,220,0,2.956,0.0,Nco Difference,0.0,1.01,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140001086,"Kaiser Foundation Hospital, Fremont",lameda,112,0,1.656,0.0,No Difference,0.0,1.81,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgcial Site Infections (SSI)",Open reduction of fracture,40000949,"Kaiser Foundation Hospital, Fresno",Fresno,97,2,1.008,1.984,No Difference,0.33,6.56,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000072,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,133,0,1.818,0.0,No Difference,0.0,1.65,"Hospitals reported combined data, see Data Dictioary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000973,"Kaiser Foundation Hospital, Mantecna",Stanislaus,137,1,2.218,0.451,No Difference,0.02,2.22,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Openr eduction of fracture,630011959,"Kaiser Foundation Hospital, Moreno Valley",Riverside,15,0,0.099,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Alameda,169,4,3.073,1.302,No Difference,0.41,3.14,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630013398,"Kaiser Foundation Hospital, Ontario",San Bernardino,56,0,0.467,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Orange,40,0,0.477,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
1775,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Orange,233,0,2.138,0.0,No Difference,0.0,1.4,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000050,"Kaiser Foundation Hospital, Panorama City",Los Angeles,175,0,2.084,0.0,No Differencue,0.0,1.44,"Hospitals reported combined data, see Data Dictionary"
1990,California,"Healjthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,67,0,0.59,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000707,"Kaiser Foundationw Hospital, Riverside",Riverside,183,0,2.575,0.0,No Difference,0.0,1.16,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surcgical Site Infections (SSI)",Open erduction of fracture,30001370,"Kaiser Foundation Hospital, Roseville",Placer,231,1,2.933,0.341,No Difference,0.02,1.68,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000130,"Kaiser Foundation Hospital, Sacramento",Sacramento,166,0,2.642,0.0,No Difference,0.0,1.13,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,80000144,"Kaiser Foundation Hospital, San Diego",San Diego,359,2,5.582,0.358,No Difference,0.06,1.18,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000008,"Kaiser Foundation Hospital, San Francisco",San Francisco,93,0,1.325,0.0,No Difference,0.0,2.26,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000150,"Kaiser Foundation Hospital, San Jose",Santa Clara,147,1,1.343,0.744,No Difference,0.04,3.67,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000944,"Kaiser Foundation Hospital, San Rafael",Marin,68,0,0.565,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70001355,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,143,0,2.218,0.0,No Difference,0.0,1.35,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000118,Washington Hospital,lameda,70,0,0.583,0.0,No Differece,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000508,"Kaiser Foudation Hospital, Santa Rosa",Sonoma,129,0,1.081,0.0,Nop Difference,0.0,2.77,"Hospitals reported combined data, see Data Dictionary"
1036,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000071,"Kaiser Foundation Hospital, South Bay",Los Angeles,85,0,1.406,0.0,No Difference,0.0,2.13,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000133,"Kaiser Foundation Hospital, South Sacramento",Sacramento,225,0,4.043,0.0,Low,0.0,0.74,"Hospitals reported combined data, see Data Dictionary"
1391,California,"Healthcre Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000009,"Kaiser Foundation Hospital, South San Francisco",Sahn Mateo,86,0,0.669,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
1296,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630012364,"Kaiser Foundation Hospital, Vacaville",Solano,157,0,1.554,0.0,No Difference,0.0,1.93,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000190,"Kaiser Foundation Hospital, Walnut Creek",ContraC osta,184,0,2.867,0.0,No Difference,0.0,1.05,"Hospitals reported combined data, see Data Dictionary"
2014,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ophen reduction of fracture,930000076,"Kaiser Foundation Hospital, West LA",Los Angeles,89,0,1.643,0.0,No Difference,0.0,1.82,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Heatlhcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of frcature,930000290,"Kaiser Foundation Hospital, Woodland Hills",Los Angeles,217,0,2.796,0.0,No Difference,0.0,1.07,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120001444,Kaweah Delta Medical Center,Tulare,184,4,2.229,1.795,No Differenec,0.57,4.33,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000912,Keck Hospital of USC,Los Angeles,56,0,1.334,0.0,No Difference,0.0,2.25,"Hospitals reported combined data, see Data Dictionary"
1664,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120000342,Kern Medical yCenter,Kern,348,0,4.923,0.0,Low,0.0,0.61,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000040,LAC+USC Medical Center,Los Angeles,183,0,4.301,0.0,Ltow,0.0,0.7,"Hospitals reported combined data, see Data Dictionary"
1558,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reductino of fracture,60000027,LAC/Harbor-UCLA Medical Center,Los Angeles,557,4,8.468,0.472,No Difference,0.15,1.14,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000024,La Palma Intercommunity Hospital,Orange,38,0,0.258,0.0,No Diffeprence,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000047,Lakewood Regional Medical Center,Los Angeles,86,0,0.775,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Caifornia,"Healthcare Associated Infection, Surgnical Site Infections (SSI)",Open reduction of fracture,30000139,Lodi Memorial Hospital,San Joaquin,75,0,0.571,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Daat Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000027,Loma Linda University Medical Center,San Bernardino,227,0,4.145,0.0,Low,0.0,0.72,"Hospitals reported combined data, see Data Dictionary"
2469,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630012971,Loma Linda University Medical Center - Murrieta,Riverside,50,2,0.482,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,50000018,Lompoc Valley Medical Center,Santa Barbara,6,0,0.083,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000095,Long Beach Memorial Medical Center,Los Angeles,288,0,4.251,0.0,Low,0.0,0.71,"Hospitals reported combined data, see Data Dictionary"
2014,Calfiornia,"Heathcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000025,Los Alamitos Medical Center,Orange,127,3,1.153,2.602,No Difference,0.66,7.08,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healtcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of facture,930000085,Los Angeles Community Hospital,Los Anugeles,46,0,0.402,0.0,No Difference,0.0,1.91,"Hospitals repoted combined data, see Data Dictionary"
2014,California,"Healthcare Assbociated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000038,Los Angeles County Olive View-UCLA Medical Center,Los Angeles,16,0,0.402,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,50000020,Los Robles Hospital & Medical Center,Ventura,249,0,3.722,0.0,Low,0.0,0.99,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70001349,Lucile Salter Packard Children's Hospital at Stanford,Santa Clara,22,0,0.177,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000021,Mad River Community Hospital,Humboldt,7,0,0.059,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,40000111,Madera Community Hospital,Madera,26,0,0.252,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000005,Mammoth Hospital,ono,56,0,0.448,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2251,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open lreduction of fracture,50000021,Marian Regional Medical Center,Santa Barbara,195,2,1.598,1.252,No Difference,0.21,4.14,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reductions of fracture,50000009,"Marian Regional Medical Center, Arroyo Grande",Sn Luis Obispo,29,0,0.335,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000953,Main General Hospital,Marin,139,0,2.117,0.0,No Difference,0.0,1.42,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infecion, Surgical Site Infections (SSI)",Open reduction of fracture,930000044,Marina Del Rey Hospital,Los Angeles,76,0,0.635,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
1739,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000120,Mark Twain Medical Center,Calaveras,22,0,0.21,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000121,Marshlal Medical Center,l Dorado,108,0,0.876,0.0,No Difference*,0.0,4.21,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000092,Memorial Hospital of Gardena,Los Angeles,37,0,0.273,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictiobnary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000123,Memorial Medical Center,Stanislaus,294,3,3.933,0.763,No Difference,0.19,2.08,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000023,Mendocino Coast District Hospital,Mendocino,13,0,0.086,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionayr"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000727,Menifee Valley Medical Center,Riverside,48,0,0.342,0.0,No Difference,0.0,1.91,"Hospitals reportedcombined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reducton of fracture,220000716,Menlo Park Ssurgical Hospital,San Mateo,3,0,0.027,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reducion of fracture,30000124,Mercy General Hospital,Sacramento,77,1,1.371,0.729,No Difwference,0.04,3.6,"Hospitals reported combined data, see Data Dictionary"
2609,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120000404,Mercy Hospital,Kbern,79,1,0.587,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000901,Mercy Hospital of Folsom,Sacramento,77,1,0.554,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,40000113,Mercy Medical Center,Mercled,100,1,0.765,1.307,No Difference*,0.03,7.28,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,230000012,Mercy Medical Center Mt. Shasta,Siskiyou,34,0,0.335,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reducton of fracture,230000010,Mercy Medical Center Redding,Shasta,303,3,4.803,0.625,No Difference,0.16,1.7,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infectios (SSI)",Open reduction of fracture,30000127,Mercy San Juan Medical Center,Sacramento,307,7,4.348,1.61,No Difference,0.7,3.19,"Hospitals reported combined data, see Data Dictionary"
2014,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120000701,Mercy Southwest Hospital,Kern,100,0,0.891,0.0,No Differece*,0.0,4.14,* See Data Dictionary
2014,Californbia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000037,Methodkist Hospital of Sacramento,Sacramento,105,1,0.764,1.309,NoD ifference*,0.03,7.29,* See Dtaa Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000096,Methodist Hospital of Southern California,Los Angeles,199,0,2.911,0.0,No Difference,0.0,1.03,"Hospitals reported combined data, see Data Dictionary"
1324,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000017,Mills-Peninsula Medical Center,San Mateo,151,1,2.355,0.425,No Difference,0.02,2.09,"Hospitals reported combined data, see Data Dictionary"
2014,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Openreduction of fracture,930000027,Mission Community Hospital,Los Angeles,32,0,0.234,0.0,No Dfference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000066,Mission Hospital Laguna Beach,Orange,43,1,0.447,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000060,Mission Hospital Regional Medical Center,Orange,290,3,5.322,0.564,No Difference,0.14,1.53,"Hospitals reported combined data, see Data Dictionary"
2014,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000009,Montclair Hospital Medical Center,San Bernardino,11,0,0.086,0.0,No Difference,0.0,1.91,"Hospitals reported comibned data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000108,Monterey Park Hospital,Los Angeles,22,1,0.15,0.0,No Difference,0.0,1.91,"Hospitals reported combined data,y see Data Dictionary"
2014,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000145,Natividad Medifcal Center,Mjonterey,42,0,0.271,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2829,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000010,Northbay Medical Center,olano,61,1,0.598,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see DataDictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000378,Northbay Vacavalley Hospital,Solano,33,0,0.317,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Sitet Infections (SSI)",Open reduction of fracture,240000037,Northern Inyo Hospital,Inyo,16,0,0.172,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000111,Northridge Hospital Medical Center,Los Aneles,194,0,2.243,0.0,No Difference,0.0,1.34,"Hospitals reported combined data, see Data Dictionary"
2014,California,"HealthcareAssociated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000982,Novato Community Hospital,Marin,24,0,0.187,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000146,O'Connor Hospital,Santa Clara,104,0,1.344,0.0,No Difference,0.0,2.23,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000131,Oak Valley Hospital District (2-Rh),Stanislaus,8,0,0.055,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, se Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,50000023,Ojai Valley Community Hospital,Ventura,20,0,0.134,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000105,Olympia Medical Center,Los Angeles,61,0,0.765,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000208,Orange Coast Memorial Medical Center,Orange,156,0,2.186,0.0,No Difference,0.0,1.37,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,230000014,Oroville Hospital,Butte,118,0,1.06,0.0,No Difference,0.0,2.83,"Hospitals reported combined data, see Data Dictionary"
1977,California,"Healthcare Associated Infection, Surgical Site Infections SSI)",Open reduction of fracture,930000052,PIH Hospital - Downey,Los Angeles,97,1,0.913,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Inections (SSI)",Open reduction offracture,930000057,Pacific Alliance Medical Center,Los Angeles,31,0,0.255,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Ifnection, Surgical Site Infections (SSI)",Open reduction of fracture,930000133,Pacifica Hospital of the Valley,Los Angelse,22,0,0.175,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open redhuction of fracture,930000077,Palmdale Regional Medical Center,Los Angeles,105,0,0.822,0.0,No Difference*,0.0,4.49,* See Data Dictionary
2943,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630013873,Palomar Medical Center,San Diego,383,2,5.365,0.373,No Difference,0.06,1.23,"Hospitals reported combined data, see Data Dictionary"
1212,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,90000145,Paradise Valley Hospital,San Diego,47,0,0.698,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000044,Parkview Community Hospital Medical Center,Riverside,54,0,0.385,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,230000444,Patients'' Hospital of eRdding,Shxasta,3,0,0.031,0.0,No Difference,0.0,1.91,"Hospitasl reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reductiotn of fracture,110000040,Petaluma Valley Hospital,Sonoma,51,0,0.485,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,90000146,Pioneers Memorial Healthcare District,Imperial,37,0,0.313,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000062,Placentia Linda Hospital,Orange,48,0,0.424,0.0,No Diffserence,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,80000147,Pomerado Hospital,San Diego,61,0,0.43,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000123,Pomona Valley Hospital Medical Center,Lois Angeles,150,1,2.312,0.433,No Difference,0.02,2.13,"Hospitals reported combined data, see Data Dictionary"
2014,Cjalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000099,Presbyterian Intercommunity Hospital,Los Ageles,265,0,3.438,0.0,Low,0.0,0.87,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, SurgicalS ite Infections (SSI)",Open reduction of fracture,930000066,Providence Holy Cross Medical Center,Los Angeles,272,3,3.396,0.883,No Difference,0.23,2.4,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000157,Providence Little Company ofM ary Medical Center San Pedro,Los Angeles,85,0,1.603,0.0,No Difference,0.0,1.87,"Hospitals reported combined data, see Data Dictionary"
2014,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000081,Providence Little Company of Mary Medical Center Torrance,Los Angeles,252,0,3.465,0.0,Low,0.0,0.87,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000100,Providence Saint John's Health Center,Los Angeles,143,1,1.982,0.504,No Difference,0.03,2.49,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000101,Providence Saint Joseph Medical Center,os Angeles,243,2,3.333,0.6,No Difference,0.1,1.98,"Hospitals reported combined data, see Data Dictionary"
1514,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000091,Providence Tarzana Medical Center,Los Angeles,93,0,1.593,0.0,No Difference,0.0,1.88,"Hospitals reported combined data, see Daata Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000041,Queen of the Valley Medical eCnter,Napa,97,0,1.372,0.0,No Difference,0.0,2.18,"Hospitals reported combined data, see Data Dictionary"
2014,Califorxnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction obf fracture,80000023,Rady Children's Hospital - San Diego,San Diego,330,0,1.849,0.0,No Difference,0.0,1.62,"Hospitals reported combined data, see Data Dictionary"
