454.objectid,5201.0,5634
2343.townname,EAST WINDSR,EAST WINDSOR
337.townnumber,100.0,92
1563.townname,AtVON,AVON
1230.townnumber,31,6
2329.townnumber,161,76
265.shape_length,815.473081229889,2716.77682823602
460.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,4cc720b3-e44d-4273-8bed-d29080638177
364.shape_length,521.837607572804,623.443976136059
300.objectid,5207.0,5480
324.shape_length,2294.73264193745,31226.9293514618
106.townname,BRANFORD,PUTNAM
274.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,75688b2b-b259-47ee-bef7-ffd831c650d0
30.shape_length,881.268121484844,9028.8203639248
2237.townname,SOUTHzBURY,SOUTHBURY
2318.townname,EAST HARTFORdD,EAST HARTFORD
2483.townname,EASTGRANBY,EAST GRANBY
58.townname,PLAINVILLE,STAMFORD
163.townnumber,109.0,98
2408.townnumber,94,34
301.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,9617cb5e-e6a3-4599-b343-244d24f46432
318.shape_length,815.473081229889,13128.9099450317
249.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,0806a864-17ca-400f-b6e8-e9995bbbd9aa
265.townname,NEW HAVEN,EAST HARTFORD
135.shape_length,6381.87382341404,14063.5985492641
297.shape_length,3396.01007945106,508.175968883737
156.townname,DARIEN,TORRINGTON
2083.townnumber,20,12
194.objectid,5265.0,5374
1519.townname,ROTON,GROTON
1888.townnumber,86,76
276.shape_length,3396.01007945106,732.837472515448
778.townnumber,41,17
2283.stlnstlocname,TOLAND TPKE,TOLLAND TPKE
327.shape_length,603.753826114667,8046.87173350757
107.shape_length,2966.52729141655,1132.89444721317
1712.townnumber,111,19
355.townnumber,100.0,156
140.townnumber,35.0,103
409.objectid,5194.0,5589
279.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,5442686b-4864-41a3-8539-f751d78ba6b4
1835.townname,HEBRfON,HEBRON
171.shape_length,2966.52729141655,19126.3921345546
416.townnumber,14.0,82
740.stlnstlocname,TOLLAND lTPKE,TOLLAND TPKE
1767.townnumber,94,18
1310.townname,BRAjNFORD,BRANFORD
191.townnumber,84,12
2165.townname,HARTLADN,HARTLAND
1916.townnumber,48,12
96.shape_length,985.689892189737,2969.44552569122
386.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,686197f3-99f5-4b31-8fff-18d788ebda15
2153.townname,KNT,KENT
2494.townname,IKLLINGLY,KILLINGLY
235.global_id,ab804522-5451-4025-916a-3501438b5477,1dd6e881-e7b8-46a4-bacc-246a9ca3b2ab
162.shape_length,2550.97249992435,13572.5655239167
151.objectid,5191.0,5331
179.townnumber,35.0,117
99.townnumber,109.0,169
356.global_id,34b34e61-510e-4ce6-b148-339c5063e350,034d03ef-203c-4a3b-a9ee-1ca46cbf0b0b
308.objectid,5196.0,5488
453.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,c52e2a23-c0e4-4e74-9b77-d3930905c5cf
275.shape_length,9806.83774457375,637.760166415375
394.shape_length,2294.73264193745,5600.47525953313
329.global_id,feb5b047-bdb9-42b8-af21-1afa0d856de0,48772d7f-ae9f-4f9b-9cd1-0582c2371e7c
347.global_id,a1b93dc3-3ec5-44f3-b717-b8b17f67713e,f745d274-8742-4190-8183-194055f9456d
236.shape_length,2966.52729141655,8363.42804372367
377.shape_length,985.689892189737,2004.8269707103
2268.townnumber,47,7
2519.townnumber,111,15
274.shape_length,3396.01007945106,18170.3656006337
1938.townname,GROTqON,GROTON
1953.townname,EAST WINkDSOR,EAST WINDSOR
2043.stlnstlocname,WsEST MAIN ST,WEST MAIN ST
221.objectid,5182.0,5401
402.global_id,fcd3df40-8b4d-4d3e-96a6-ccf93b02f9db,7375bf21-6945-4d87-8e50-9bbd61b3c250
470.townnumber,7.0,2
2309.townnumber,87,16
172.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,50d31fda-ebd1-44d3-88aa-c787ec65b722
393.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,f503f02b-6f99-4b20-bc92-1dd9115d8299
946.townnumber,71,36
2143.townname,UILFORD,GUILFORD
352.objectid,5195.0,5532
2293.townnumber,61,6
351.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,1041187c-ca2c-484e-900d-1434b745ba84
180.global_id,c8fc8018-c9f1-44e9-b992-589b5cbf4eaa,53628a4f-4904-4019-aee1-8ac7bade0ab7
480.townnumber,91,5
1157.townnumber,121,25
391.objectid,5187.0,5571
324.townnumber,11.0,107
1444.townnumber,67,15
1443.townname,aFAIRFIELD,FAIRFIELD
2155.stlnstlocname,BERLIN TPEK,BERLIN TPKE
379.townname,NEW CANAAN,PLAINFIELD
149.objectid,5189.0,5329
1459.townnumber,91,28
243.shape_length,521.837607572804,959.850391758547
1180.townname,BRdISTOL,BRISTOL
127.townnumber,25.0,140
93.objectid,5207.0,5273
262.shape_length,200.452761383444,23101.2204121832
642.townnumber,62,17
237.townnumber,35.0,108
352.townnumber,5.0,50
175.objectid,5186.0,5355
163.objectid,5186.0,5343
183.global_id,b0eea965-42e2-498c-9bd7-921fb85f5be2,616f8dea-a073-4031-b8d7-35385c6119dd
542.townnumber,65,9
215.global_id,feb5b047-bdb9-42b8-af21-1afa0d856de0,18daf901-0c45-4017-935d-c0366afb5c23
1531.townnumber,51,36
391.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,090bf170-3f37-46c1-871d-034cc99d48b9
374.townnumber,51.0,72
43.townname,BRANFORD,NORWALK
158.objectid,5188.0,5338
458.global_id,2cd66855-8cb9-4968-87f2-942abdf9b78a,a3f12c8b-cc2d-42de-b712-649658f057e7
450.objectid,5335.0,5630
1610.townname,ENFEILD,ENFIELD
1095.townnumber,45,15
340.objectid,5321.0,5520
370.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,4516cae4-db33-4488-a149-312ff7398402
1673.townnumber,46,15
473.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,cb75c2ef-b284-4d81-a43e-b93779b3abc7
442.townnumber,126.0,164
307.shape_length,985.689892189737,953.366334148886
470.objectid,5186.0,5650
405.shape_length,985.689892189737,577.028770039369
205.townname,BRANFORD,COLCHESTER
166.shape_length,815.473081229889,2369.40229913301
144.shape_length,9806.83774457375,106.262231327203
360.townnumber,11.0,94
315.townnumber,31,14
1611.townname,ENFIEfLD,ENFIELD
232.shape_length,2966.52729141655,14790.7153796751
1986.townname,AST GRANBY,EAST GRANBY
226.townname,WEST HAVEN,SOUTHINGTON
271.global_id,d0b97d37-98ca-4640-9946-a70b7bc8bd84,6414c7ac-aeb3-497e-9385-2edf4bf001cd
436.objectid,5182.0,5616
192.global_id,feb5b047-bdb9-42b8-af21-1afa0d856de0,ce511dc2-37d6-40fc-a563-b4f967cf4ff2
270.townname,FAIRFIELD,CHESHIRE
11.shape_length,200.452761383444,2168.1357319819
212.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,3c989cfe-0994-4ddf-b913-3ee3c4bb3531
2051.townnumber,88,5
124.shape_length,7948.6395940341,222.458033240112
485.global_id,595bdc12-73e7-4cba-9bf0-940752382196,51dd2468-34dc-4212-8efe-338b8e9126b5
322.shape_length,6381.87382341404,9033.48899750749
339.shape_length,3396.01007945106,6586.49266752758
89.shape_length,6486.97988089746,2632.73626510533
1378.townnumber,45,34
221.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,6e852a2f-de68-4137-99db-28722b506dba
439.objectid,5206.0,5619
1816.townnumber,19,2
239.global_id,fcd3df40-8b4d-4d3e-96a6-ccf93b02f9db,3a872bab-d8f6-4d27-adca-c680095279fa
58.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,ffe1068b-93cc-471b-bb15-1c906ba20a48
199.shape_length,14111.1495413135,2223.57097809908
1983.townname,HARTALND,HARTLAND
1047.stlnstlocname,MILL PLAI NRD,MILL PLAIN RD
2109.townnumber,35,17
430.townnumber,108.0,49
38.shape_length,742.174291303956,20025.3597726422
1346.townname,FARMINGTjON,FARMINGTON
97.townnumber,11.0,162
2512.townname,GtRISWOLD,GRISWOLD
46.townnumber,94.0,108
2193.townnumber,84,31
77.global_id,2d203d05-6439-47d1-880f-346d26a6663d,1b692a02-55ac-47c4-8463-cfd1c8d61bab
1622.townname,CANTERBUYR,CANTERBURY
404.townname,DARIEN,WOODBRIDGE
266.townnumber,50.0,93
1376.townname,ELINGTON,ELLINGTON
253.townnumber,50.0,1
339.townnumber,82.0,131
1197.townnumber,28,25
317.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,52700f01-10de-4b01-8342-1677d774d696
2108.townnumber,104,7
72.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,040b82c2-186f-449a-9cf3-f12972d706b0
1342.townnumber,93,34
39.objectid,5199.0,5219
450.townnumber,14.0,154
399.shape_length,2294.73264193745,7990.8029843801
1295.townname,WETHERSFdIELD,WETHERSFIELD
515.townnumber,74,20
2383.townname,BOZRhAH,BOZRAH
327.global_id,ab804522-5451-4025-916a-3501438b5477,ed677851-071f-4ed4-8183-07667cb324bf
147.townname,BRIDGEPORT,NORTH STONINGTON
1513.townname,BeOLTON,BOLTON
391.shape_length,200.452761383444,404.494387401989
467.objectid,5184.0,5647
232.townname,ELLINGTON,NAUGATUCK
321.townnumber,50.0,112
2317.townnumber,23,4
195.shape_length,182.45479680074,23198.9956475128
2291.stlnstlocname,MAIwN ST,MAIN ST
2448.townname,KILLINGY,KILLINGLY
80.townnumber,14.0,164
158.global_id,2d203d05-6439-47d1-880f-346d26a6663d,6577fd4d-f8d4-469f-9b53-beda403a5def
1238.townnumber,90,11
260.townname,NEW LONDON,WALLINGFORD
429.townnumber,89.0,41
2013.townname,EBRON,HEBRON
2349.townnumber,17,12
101.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,bbd658f9-69d3-4482-9dcd-41864b877151
334.objectid,5188.0,5514
423.objectid,5195.0,5603
70.global_id,feb5b047-bdb9-42b8-af21-1afa0d856de0,0bcbe533-04ef-437c-bc8e-1c18401d2f7c
2329.townname,MANCvHESTER,MANCHESTER
1756.stlnstlocname,MILL bPLAIN RD,MILL PLAIN RD
61.shape_length,985.689892189737,7210.44492065129
455.townnumber,50.0,137
2502.townnumber,71,7
1699.townname,EAdST WINDSOR,EAST WINDSOR
2211.townname,ENIFELD,ENFIELD
296.objectid,5195.0,5476
725.townnumber,86,15
1725.townname,EAST WNDSOR,EAST WINDSOR
190.global_id,ab804522-5451-4025-916a-3501438b5477,4b7c1c2b-c02e-49f4-a3c8-16c694a41f7b
2477.townname,GROTN,GROTON
94.shape_length,1167.53170948455,11681.3914594289
355.shape_length,742.174291303956,4562.788712532
381.objectid,5184.0,5561
143.global_id,609d116b-a9c6-49de-9b90-776d7f8c4628,4fed01ee-17c0-4f48-8ff0-0cabf7fb37a4
177.shape_length,3826.7584425289,26006.211227514
2428.townname,ROTON,GROTON
2415.townnumber,61,15
45.townnumber,50.0,158
1042.townnumber,22,14
448.global_id,9465a035-2fbd-4db1-800a-5d5c8cbd4924,bb7c26c6-f39a-4318-85be-27ad45652bb1
393.townnumber,109.0,50
2328.townnumber,60,23
197.shape_length,3142.27171710809,19156.5718717707
100.shape_length,2966.52729141655,21235.6451393235
2062.townname,CHESHRIE,CHESHIRE
383.objectid,5184.0,5563
328.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,437052e4-20d2-49a8-a130-82f15dc6a29e
249.townnumber,100.0,96
438.objectid,5183.0,5618
480.objectid,5235.0,5660
472.objectid,5236.0,5652
1804.townname,EATS HADDAM,EAST HADDAM
2492.townname,HAMDN,HAMDEN
1297.townnumber,53,7
74.shape_length,815.473081229889,7177.94207366244
1221.townnumber,73,32
284.shape_length,509.651972116994,8710.58516544618
37.objectid,5222.0,5217
388.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,0a15ac56-9972-412a-83d6-6b265cce2bf0
342.shape_length,7948.6395940341,2963.8972100687
246.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,6ddb8540-a0eb-41ad-a89b-bccbaaa997bc
723.townnumber,85,15
414.global_id,feb5b047-bdb9-42b8-af21-1afa0d856de0,81bc2046-7179-4149-b7de-9a72abb89901
34.shape_length,742.174291303956,2138.25858560342
2493.townname,KILLINGLhY,KILLINGLY
2505.townname,BRISTLO,BRISTOL
486.objectid,5191.0,5666
229.shape_length,603.753826114667,5611.32663538208
231.townnumber,135.0,105
965.townnumber,75,11
2004.townnumber,204,112
105.shape_length,182.45479680074,22054.4027139539
215.townname,DARIEN,FRANKLIN
149.townnumber,153.0,39
294.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,07a7ddb7-bf16-4300-8685-c078033c4981
194.townnumber,89.0,109
228.townnumber,7.0,68
430.objectid,5185.0,5610
41.townname,FARMINGTON,FAIRFIELD
264.global_id,ab804522-5451-4025-916a-3501438b5477,8fe3fa13-28cc-40b9-9023-439b74a9e551
2515.townnumber,8,4
751.townname,FRMINGTON,FARMINGTON
318.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,4dff0c26-e2bb-42cd-904a-9cd7b9163034
201.objectid,5197.0,5381
89.objectid,5182.0,5269
163.shape_length,603.753826114667,374.248262340856
183.shape_length,5130.2253509147,22286.7975394433
57.global_id,b82cde8c-843f-469b-b732-e0e40493224b,f5b24629-0620-4b77-b990-9ae8895d39ee
325.objectid,5189.0,5505
1244.townname,HARTFODR,HARTFORD
1186.townname,BROOKFELD,BROOKFIELD
322.global_id,a1b93dc3-3ec5-44f3-b717-b8b17f67713e,d59d594f-b320-4041-9d41-f819b9abecb4
706.townnumber,60,14
176.townnumber,7.0,2
2391.townnumber,100,25
322.objectid,5225.0,5502
427.townnumber,14.0,148
2083.stlnstlocname,NvEW BOLTON RD,NEW BOLTON RD
742.townnumber,47,11
422.townname,BRIDGEWATER,NEW BRITAIN
131.townnumber,89.0,97
244.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,697c65c9-e287-4894-91b8-2c3aab703874
431.objectid,5435.0,5611
302.shape_length,521.837607572804,946.068599400271
467.global_id,b10d799c-170d-4e6e-a596-8eaffe9618fc,b0989631-f0fb-45fd-b228-f71167e9037e
131.objectid,5229.0,5311
121.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,9b2d5d02-f72d-4687-8d9c-a2a76ee14585
301.shape_length,14772.9620826568,167.517524560673
282.global_id,ca09ce32-4b26-46ac-b368-c6764b598ec9,0e520d0b-9bf4-4387-aa9c-78ae5bff9023
1888.townname,MANCdHESTER,MANCHESTER
201.shape_length,2966.52729141655,4546.93958843979
338.shape_length,14772.9620826568,3071.95942829648
1949.townname,EFNIELD,ENFIELD
897.townnumber,87,11
746.townnumber,21,7
28.global_id,34b34e61-510e-4ce6-b148-339c5063e350,99e55e17-7642-44fd-9898-98f353ae55be
309.global_id,ab804522-5451-4025-916a-3501438b5477,1cca48cd-7c3f-4262-9631-8fe9e11a6976
1068.townnumber,108,95
87.global_id,b0eea965-42e2-498c-9bd7-921fb85f5be2,aa659739-f7cb-484e-bf55-365a972db6c7
262.townname,PLAINFIELD,ENFIELD
305.global_id,609d116b-a9c6-49de-9b90-776d7f8c4628,578954af-e5d3-4610-9670-831d17e40a4a
1249.townnumber,79,12
1996.townname,GOSHNE,GOSHEN
1563.townnumber,75,4
310.townnumber,89.0,142
382.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,2d1c9a96-c93b-4b32-89ed-f89f576ddbb1
381.townname,BRANFORD,EAST WINDSOR
403.townname,DARIEN,TRUMBULL
475.townnumber,14.0,169
421.objectid,5191.0,5601
56.townnumber,100.0,158
240.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,c00e9895-38b6-4d2b-8b10-0060721a6f3c
331.townnumber,58.0,50
265.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,b7dc5921-1645-4d02-b94f-b885753611dc
1654.townname,KLLINGLY,KILLINGLY
2264.townnumber,109,34
2082.townname,SIMSBUY,SIMSBURY
147.shape_length,14772.9620826568,204.748772720402
245.objectid,5182.0,5425
401.townnumber,58.0,57
602.townnumber,104,25
167.townname,WOODBRIDGE,GRANBY
395.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,df92d3be-854e-494e-ac96-6aaeba0238da
353.townnumber,35.0,50
300.townnumber,156.0,88
1901.stlnstlocname,MAIN TS,MAIN ST
2177.townname,EFIELD,ENFIELD
2438.townnumber,99,55
229.townnumber,14.0,94
192.townname,DARIEN,DANBURY
176.shape_length,1167.53170948455,2768.66042341097
236.objectid,5205.0,5416
36.shape_length,5130.2253509147,2334.19774276816
280.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,0744b3b3-436a-456e-b331-8f71accac6ea
280.objectid,5181.0,5460
142.townnumber,35.0,101
454.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,f11d6c1a-312a-4f2b-92e4-a08917af6283
1735.townnumber,90,7
54.global_id,fcd3df40-8b4d-4d3e-96a6-ccf93b02f9db,85076df4-3b7c-464e-9e12-d0dcd821994d
165.global_id,ab804522-5451-4025-916a-3501438b5477,66ea8b96-61da-4f03-9d2b-cfd83e13b764
1252.townname,ELLINGOTN,ELLINGTON
1614.townname,EAST HATRFORD,EAST HARTFORD
291.townnumber,47.0,129
95.townname,PLAINVILLE,COLEBROOK
2004.stlnstlocname,PORTLANDR D,PORTLAND RD
509.townnumber,65,34
2350.townname,HEBRnON,HEBRON
93.townname,FARMINGTON,BARKHAMSTED
747.townnumber,102,7
1293.townnumber,109,34
2024.townnumber,58,30
138.shape_length,2966.52729141655,2015.00103560712
183.townnumber,20.0,111
476.objectid,5187.0,5656
77.shape_length,7948.6395940341,873.04623820574
312.townname,BRIDGEPORT,WINDSOR
2402.townname,xFARMINGTON,FARMINGTON
143.townnumber,9.0,101
309.townnumber,35.0,83
1272.townname,MACHESTER,MANCHESTER
66.townname,SOUTHINGTON,EAST HAVEN
172.shape_length,200.452761383444,672.642226382575
2324.townname,ELLINTON,ELLINGTON
1528.townnumber,100,14
1118.stlnstlocname,MApRLBOROUGH ST,MARLBOROUGH ST
2223.townnumber,110,23
43.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,c508257b-45a1-4cab-9e83-b13881a85d3a
447.townnumber,126.0,156
188.shape_length,881.268121484844,1716.945412996
1219.townnumber,219,134
194.shape_length,6381.87382341404,2561.29898515203
228.shape_length,603.753826114667,3654.26749303688
34.objectid,5185.0,5214
363.shape_length,1448.25020254832,4203.86138306638
21.shape_length,521.837607572804,959.850391758547
109.shape_length,200.452761383444,1769.63936428415
1690.townnumber,68,17
303.global_id,a1b93dc3-3ec5-44f3-b717-b8b17f67713e,0b36b54e-8d74-43aa-8b08-138ec958b720
1024.townname,EAST GrRANBY,EAST GRANBY
40.objectid,5183.0,5220
75.objectid,5194.0,5255
224.shape_length,6381.87382341404,817.655722076646
275.global_id,34b34e61-510e-4ce6-b148-339c5063e350,ab75e714-9f78-41b5-8b40-7e19de6bf671
279.townnumber,35,34
381.shape_length,7652.56288779022,19304.5340411584
462.townnumber,35.0,152
264.townnumber,14.0,46
2513.stlnstlocname,BIDGE ST,BRIDGE ST
2234.townnumber,176,76
14.shape_length,2294.73264193745,12307.6689554739
2294.townname,BEACON FALSL,BEACON FALLS
152.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,e498141f-cc09-4ef0-97ad-27e138989d8a
195.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,df60f259-970e-447a-a3b9-f8b6ff0cc877
2295.townname,EAST pHADDAM,EAST HADDAM
367.shape_length,2294.73264193745,5824.84500642256
2186.townnumber,106,18
252.global_id,b82cde8c-843f-469b-b732-e0e40493224b,cb5e1227-13de-4ba5-8df8-7ec6e06d0957
1408.townnumber,57,28
2582.townname,EST HADDAM,EAST HADDAM
2592.townname,ELLNIGTON,ELLINGTON
1359.townname,EAT HAMPTON,EAST HAMPTON
91.global_id,609d116b-a9c6-49de-9b90-776d7f8c4628,3c07bef1-f839-45f6-be7a-27860c91c159
261.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,51495105-6ff2-4c9f-a6aa-9e933c98a5a1
336.global_id,feb5b047-bdb9-42b8-af21-1afa0d856de0,232c093d-c9af-4626-922f-a53d8120e0a2
1887.townname,RBISTOL,BRISTOL
347.townnumber,14.0,116
199.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,6fff82ea-d05f-4ed3-9351-bc1148b30add
224.global_id,34b34e61-510e-4ce6-b148-339c5063e350,6708145b-97b6-4fda-bb57-47680f2601c8
184.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,7915836a-e904-45d7-82bb-835dd7728dc7
1081.townname,GROON,GROTON
218.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,0c0f34c2-be38-497b-b0dc-c3434cd1ef71
1113.townname,HAMkDEN,HAMDEN
315.shape_length,3826.7584425289,370.268453510613
463.townnumber,89.0,71
443.townnumber,29.0,41
2414.townname,FAIRFEILD,FAIRFIELD
2012.townname,SIMSBRUY,SIMSBURY
76.townname,BRANFORD,SHARON
213.shape_length,521.837607572804,13059.9534960047
231.global_id,b82cde8c-843f-469b-b732-e0e40493224b,d22c2964-0456-4f7b-860a-a3793d59d876
118.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,87b4be90-1af9-453a-bdd2-23a9c91efcd5
1731.townnumber,17,5
390.shape_length,14111.1495413135,954.987914228157
196.objectid,5216.0,5376
1647.townnumber,107,34
1796.townnumber,46,11
446.townnumber,109.0,156
282.shape_length,182.45479680074,483.55130393358
925.townname,BRIDGEOPRT,BRIDGEPORT
823.townname,jGROTON,GROTON
2395.townnumber,114,27
80.global_id,b0eea965-42e2-498c-9bd7-921fb85f5be2,e472ac99-45ac-49d9-a184-0e8e92e776e9
429.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,d3345ccb-84dc-4e62-9f30-56b19309d2ae
2192.townname,HADDAM***,HADDAM
260.global_id,ab804522-5451-4025-916a-3501438b5477,0c2c6f17-693c-4bc2-9960-d3cf49425c6a
130.townname,BERLIN,STONINGTON
578.townnumber,31,12
288.townnumber,50.0,103
399.townnumber,94.0,135
357.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,84120e10-ee2e-436e-848a-c30c131aea4f
478.townnumber,94.0,101
133.townname,NORWALK,LEBANON
2513.townname,NEW MLIFORD,NEW MILFORD
185.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,caba39bd-22ed-44db-b477-d4550ba35bc9
119.shape_length,9806.83774457375,16066.7925215436
371.shape_length,6486.97988089746,4291.294580904
242.shape_length,9806.83774457375,6754.09332274829
334.townnumber,163.0,83
365.townnumber,7.0,56
82.shape_length,6486.97988089746,1551.87634628617
491.townnumber,79,11
449.global_id,ed7919f7-34da-4bc2-8510-c4e4b64535c4,7188248e-3eee-4323-a6be-c4394b6d9181
1068.stlnstlocname,DANURY RD,DANBURY RD
159.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,45d74f17-4fcc-4602-b211-07dbfc98143b
411.townnumber,35.0,40
139.objectid,5199.0,5319
140.shape_length,5130.2253509147,135.787052557761
392.townname,NEW LONDON,BRIDGEPORT
66.global_id,ed7919f7-34da-4bc2-8510-c4e4b64535c4,fccc0cae-fa59-46c4-97c4-337f8b91c2af
1414.townname,GROON,GROTON
1297.stlnstlocname,BERIN TPKE,BERLIN TPKE
408.shape_length,7948.6395940341,5693.40167767475
2289.townnumber,55,28
359.townname,FAIRFIELD,MADISON
1609.stlnstlocname,BELIN TPKE,BERLIN TPKE
79.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,558ccde8-8f94-4971-b783-133d56a8276a
242.objectid,5189.0,5422
329.townnumber,100.0,123
376.objectid,5274.0,5556
120.objectid,5197.0,5300
1939.townnumber,39,28
431.global_id,ea208399-fd47-43cb-b365-8ad2be3f0a4a,a687af1a-e95b-4f80-85c9-cff6d646bb34
412.townname,WEST HAVEN,EAST HADDAM
408.townname,FAIRFIELD,STAFFORD
1272.stlnstlocname,EAS CENTER ST,EAST CENTER ST
2047.townnumber,96,35
321.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,ed123905-6cd4-44b3-80f2-b94d340ddbd5
270.shape_length,14772.9620826568,447.542359828522
443.objectid,5435.0,5623
2145.townnumber,106,14
178.townname,STRATFORD,RIDGEFIELD
2067.townname,GRIWSOLD,GRISWOLD
297.global_id,c8fc8018-c9f1-44e9-b992-589b5cbf4eaa,80565984-bfc7-4c08-af92-db714b440c5d
72.shape_length,3826.7584425289,2120.68585047501
102.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,565f8f2a-0cb8-4645-926a-bd6a9f24e7c1
269.shape_length,28455.0683572135,2200.52958731438
1063.townnumber,85,27
76.shape_length,200.452761383444,288.669579594046
2450.townnumber,57,35
1565.townname,KILLNIGLY,KILLINGLY
98.global_id,595bdc12-73e7-4cba-9bf0-940752382196,1b3a9aa3-c2c1-449d-b11d-2e22413ab761
18.global_id,ab804522-5451-4025-916a-3501438b5477,29083a4d-8752-4dea-9596-2af57b33fec9
158.townname,STAMFORD,LEBANON
1101.townname,MIDDLETOWN***,MIDDLETOWN
294.objectid,5181.0,5474
402.townnumber,35.0,140
168.townnumber,83.0,139
209.townnumber,95.0,42
1852.stlnstlocname,MAIN TS,MAIN ST
1586.townname,HARLAND,HARTLAND
308.shape_length,6486.97988089746,64.5079237449888
230.shape_length,2966.52729141655,1259.58127201416
490.townnumber,50.0,18
1656.stlnstlocname,PORTALND RD,PORTLAND RD
1557.townnumber,43,6
345.shape_length,742.174291303956,3804.41435895433
1538.townname,EAST HlARTFORD,EAST HARTFORD
451.townnumber,89.0,14
453.townnumber,50.0,162
2578.townname,yBROOKFIELD,BROOKFIELD
1350.townname,AFIRFIELD,FAIRFIELD
417.townname,DARIEN,GLASTONBURY
2345.townname,ARTFORD,HARTFORD
484.objectid,5190.0,5664
1803.townname,FARMNGTON,FARMINGTON
423.townname,BRANFORD,NEWINGTON
262.global_id,c8fc8018-c9f1-44e9-b992-589b5cbf4eaa,287d5951-3ea4-43e6-a71a-0ee892be7e8f
33.shape_length,7948.6395940341,193.984033434738
367.global_id,ab804522-5451-4025-916a-3501438b5477,2080f93e-f233-4487-bc44-be65b0270d34
441.objectid,5185.0,5621
310.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,d5930e0d-777f-475e-a304-1f2accbe97a5
117.shape_length,985.689892189737,17638.6421215458
64.shape_length,3396.01007945106,3672.25450180792
379.global_id,ab804522-5451-4025-916a-3501438b5477,76e8dfdc-3feb-466f-b80a-330ea8c27494
1559.townname,CONRWALL,CORNWALL
60.global_id,b82cde8c-843f-469b-b732-e0e40493224b,abb88f4d-24d2-4002-848f-a2677ea1a42a
1397.townnumber,110,30
263.shape_length,2966.52729141655,2084.23037120466
1385.townname,ErAST WINDSOR,EAST WINDSOR
129.townnumber,131.0,162
2534.townname,CANfTON,CANTON
726.townnumber,107,15
212.townnumber,35.0,77
434.objectid,5302.0,5614
2062.townnumber,78,25
313.townname,NEW HAVEN,GUILFORD
892.townname,PORTLcAND,PORTLAND
1754.townnumber,50,18
260.shape_length,815.473081229889,1083.24484661914
2104.townname,KeENT,KENT
482.objectid,5239.0,5662
407.objectid,5189.0,5587
383.townname,FAIRFIELD,KILLINGLY
2565.townnumber,76,14
367.townnumber,100.0,152
166.global_id,2cd66855-8cb9-4968-87f2-942abdf9b78a,65ca2e21-18a4-4644-9c19-2e1a73cb210d
204.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,b1de7b55-7d71-418d-83d2-0da75e6eff1e
67.objectid,5188.0,5247
410.objectid,5186.0,5590
