OBJECTID,SRA,SHAPE_Length,SHAPE_Area
10229,FRA,1572.7266305443,131020.207193904
10230,FRA,204.500390640843,1686.23729364283
10231,FRA,8452.24506155038,4457490.51613524
10232,FRA,303.630618731272,4366.87453602468
10233,FRA,2159.39644330883,291423.204099837
10234,FRA,8353.64898839888,4338835.52297572
10235,FRA,629.625711236795,19635.7693590323
10236,FRA,379.326312439049,7278.49348405094
10237,FRA,1555.90961113233,131726.335771079
10238,FRA,454.824231613296,4072.19796779002
10239,FRA,1836.0755362002,98046.972306924
10240,FRA,917.24318793415,13242.9254716564
10241,FRA,85.6718645042946,228.168999805282
10242,FRA,6424.65722069712,2320964.95693292
10243,FRA,1019.60294182729,35648.3691336013
10244,FRA,2061.09660644927,200583.22931726
10245,FRA,2251.6466442595,150563.163479081
10246,FRA,8467.24425082519,4480312.5756014
10247,FRA,8663.11399055608,4688339.19026309
10248,FRA,8326.69828598772,4318576.7972842
10249,FRA,8066.83196005066,4061822.32901497
10250,FRA,11161.7928297583,4256522.41396343
10251,FRA,1259.18963434649,34108.2694644418
10252,FRA,1472.70235752465,113758.642177388
10253,FRA,376.36938695519,3010.74442894865
10254,FRA,2860.23800609856,459529.79991509
10255,FRA,3806.7766585027,441232.924860212
10256,FRA,2335.46541189218,272617.721772934
10257,FRA,1975.24510198616,153668.556540105
10258,FRA,11177.2112912919,3791719.44312078
10259,FRA,1509.15692646057,79667.5188834118
10260,FRA,520.002335754022,15512.6209567669
10261,FRA,980.773046833839,38295.6092077416
10262,FRA,261.114160007206,902.759923442328
10263,FRA,4623.76272712377,493377.702088663
10264,FRA,1548.41193643607,77454.0593591151
10265,FRA,2132.79637648928,284271.289967828
10266,FRA,782.240701728902,26292.813276782
10267,FRA,10280.8480291857,2736565.68089907
10268,FRA,822.799611255614,19025.2302547995
10269,FRA,342.333335792558,4758.779981973
10270,FRA,1993.52359909826,134325.406800297
10271,FRA,7480.68559813412,2915799.67981837
10272,FRA,1065.66714677173,70883.8456166979
10273,FRA,952.841440654322,53849.2502188422
10274,FRA,6362.77770193674,1555689.49585087
10275,FRA,8616.02953952841,4190811.72166522
10276,FRA,143.794534662732,490.343130602653
10277,FRA,242.401468574664,1170.60070128245
10278,FRA,8221.75673568585,1709901.02535445
10279,FRA,488.730587354388,5104.95887245842
10280,FRA,3310.08612646149,603767.45678468
10281,FRA,7454.61991996178,2815319.55675867
10282,FRA,2175.17246290287,295657.259631976
10283,FRA,5795.94267013173,1250678.5229714
10284,FRA,42172.6331134576,14278583.9764353
10285,FRA,4321.7104794997,871721.068714001
10286,FRA,3919.24865914731,103569.091362478
10287,FRA,3394.21378757366,601909.811075779
10288,FRA,1044.32949491618,67854.5138829575
10289,FRA,602.78251599972,19929.5122163499
10290,FRA,3015.36065917402,456020.640633534
10291,FRA,8583.89910235659,4604791.54618587
10292,FRA,2073.87394589426,268572.128161043
10293,FRA,685.819132701263,21014.5008223261
10294,FRA,153.017868643725,927.31507596622
10295,FRA,6782.77749202488,2460280.7980746
10296,FRA,8452.94650304171,4453084.45118537
10297,FRA,6263.73303541777,2117618.5187972
10298,FRA,5461.62031226859,1196079.79330429
10299,FRA,2090.54832212955,280200.925007829
10300,FRA,8407.98814641553,4415960.17613301
10301,FRA,8521.00480487944,3413766.66935964
10302,FRA,2124.1353754839,281926.371187283
10303,FRA,1960.05920533898,77071.099741191
10304,FRA,430.321688637881,4902.56715671738
10305,FRA,2775.62010072808,285045.440167626
10306,FRA,655.046537505836,5238.20541756017
10307,FRA,256.157488785196,677.2936695351
10308,FRA,96.8746788637843,410.421470194884
10309,FRA,165.108144518203,856.883320672841
10310,FRA,8882.53289856599,4929771.50526715
10311,FRA,6311.40048164459,1065993.84144644
10312,FRA,2725.57070058585,316388.885332707
10313,FRA,8506.26656778215,3709549.75363826
10314,FRA,15577.8944893484,9363758.8630619
10315,FRA,4388.83509504623,643695.701253394
10316,FRA,8453.84836328096,3381041.78922691
10317,FRA,11306.6113719678,4012220.68876432
10318,FRA,6833.06628443262,1757847.87292478
10319,FRA,8487.41304666526,4498332.76554644
10320,FRA,2581.61282331593,248269.35044357
10321,FRA,9522.01462645898,3051811.2872701
10322,FRA,7676.54106228214,2717929.76608391
10323,FRA,9004.44269003529,5041244.79054751
10324,FRA,464.640362688667,10329.1311271357
10325,FRA,1566.67707414261,127154.552122029
10326,FRA,2199.2925244206,302218.303463649
10327,FRA,14931.5108595022,8291121.57313253
10328,FRA,2096.59626449928,274542.146663513
10329,FRA,2825.85701744671,469588.428192334
10330,FRA,10738.6614553248,1266985.20888195
10331,FRA,2165.71167867277,292088.442416987
10332,FRA,12949.1826869921,9375351.28477135
10333,FRA,3216.79278752047,576745.65975461
10334,FRA,6952.97344482113,2602415.22641814
10335,FRA,8711.37498601941,4748197.35553714
10336,FRA,29887.9399530826,15334166.7153197
10337,FRA,2398.96915146,328908.980533782
10338,FRA,4306.18482354341,881262.042829448
10339,FRA,9138.41206823253,3605538.41902018
10340,FRA,8551.41501119076,4495678.77599321
10341,FRA,419247.649906798,453958073.730955
10342,FRA,9669.75211829178,5150096.71170135
10343,FRA,12920.2584455696,6285667.88688822
10344,FRA,6642.97110982887,2412883.24496907
10345,FRA,2157.34356182969,290839.547555084
10346,FRA,8781.22754835336,4820199.34786671
10347,FRA,2163.4177998733,292118.896867238
10348,FRA,4336.61896744685,1174780.82744472
10349,FRA,2123.06154310436,281519.01999899
10350,FRA,2662.84703780348,280169.750194989
10351,FRA,2084.52202083052,271123.190199899
10352,FRA,17535.8946142198,5436850.37936407
10353,FRA,8792.93225927678,3632516.55300964
10354,FRA,4324.12060960924,872205.692466342
10355,FRA,2916.04860680876,344286.513840156
10356,FRA,261.474953285432,1825.60926112048
10357,FRA,3328.62027476991,623802.923996825
10358,FRA,8337.97014731497,4318839.60696616
10359,FRA,10811.2436785989,3507450.31969778
10360,FRA,6568.41347314387,2371317.14175564
10361,FRA,1269.28734647975,79991.6530370911
10362,FRA,9032.43250893089,3083294.79079422
10363,FRA,2181.58810296484,297047.746710772
10364,FRA,8693.38627307098,4721609.10404945
10365,FRA,3787.50354119885,840511.163194017
10366,FRA,31463.6008126782,25717106.1651036
10367,FRA,516568.045197644,756180595.36538
10368,FRA,161041.468213632,238632652.929309
10369,FRA,481.582244428728,6810.90387683644
10370,FRA,4325.62294579097,1170187.65937507
10371,FRA,17308.3107059047,12009999.8881548
10372,FRA,158384.198654371,144501520.661252
10373,FRA,2168.10608773906,293719.935602226
10374,FRA,25079.4173711354,17728579.8787919
10375,FRA,3273.89011616992,586804.667429505
10376,FRA,2146.2637994517,287860.080595025
10377,FRA,3488.08476661695,649225.425852109
10378,FRA,4328.49849506857,878244.340165865
10379,FRA,8160.01304225352,4116803.59430757
10380,FRA,5460.3625857533,920055.539277449
10381,FRA,4261.17383147502,1130105.3827337
10382,FRA,8693.32224921829,4720581.24513996
10383,FRA,2155.41713886511,290359.300963288
10384,FRA,3476.74254018941,717579.354623473
10385,FRA,1220.92583920452,42640.0823315887
10386,FRA,2104.06019504701,273500.601169474
10387,FRA,5444.54129384682,1786991.28294752
10388,FRA,9652.14787008989,3210482.31972015
10389,FRA,8479.00489549592,4490843.23509252
10390,FRA,2188.91210985852,298470.490105839
10391,FRA,3279.61300320755,602458.724069662
10392,FRA,4595.60950922064,1319543.28087768
10393,FRA,5421.93157816183,1159959.40454116
10394,FRA,8260.29323421371,4198623.72598269
10395,FRA,4371.89980338497,874918.91746643
10396,FRA,4387.37899920353,1201456.86988506
10397,FRA,62086.8718603908,41376595.6837952
10398,FRA,8568.5717612695,2293532.28131852
10399,FRA,4363.9392299883,891774.255740849
10400,FRA,3236.56719344077,579930.966868404
10401,FRA,5602.29148033207,1198638.82857345
10402,FRA,3805.77485207638,589569.150079593
10403,FRA,82735.7795137914,129415700.336806
10404,FRA,8571.39985114026,4574329.92721928
10405,FRA,4357.38941723508,647624.445689455
10406,FRA,184.29687549905,1684.47752366959
10407,FRA,16054.016868671,5874198.12746257
10408,FRA,13507.678632197,3911991.94157504
10409,FRA,9745.03673742046,4074737.17337173
10410,FRA,12966.6518505869,4633286.52195066
10411,FRA,7903.60311289231,3876663.79788713
10412,FRA,2179.3364672128,296830.588832299
10413,FRA,2176.11786633683,293726.946649394
10414,FRA,8475.51309532401,4485571.73067346
10415,FRA,8496.46932891901,4510051.2139541
10416,FRA,3268.19929655493,583048.305905046
10417,FRA,7432.54555499506,3386521.75309937
10418,FRA,3218.36378923386,571857.326026444
10419,FRA,8681.13235417041,4751155.92704964
10420,FRA,4323.37439126193,1170939.69161038
10421,FRA,51327.5012171215,31695052.2475381
10422,FRA,5478.25617311963,1289662.13318251
10423,FRA,829.84573125309,32342.8101297685
10424,FRA,2130.79181205429,283458.2926974
10425,FRA,6430.29804268709,1430476.18879163
10426,FRA,4372.40945198734,503245.423782737
10427,FRA,3250.70422958862,588409.505258329
10428,FRA,2148.47247896165,288323.928103538
10429,FRA,24426.834407973,8246205.0868626
10430,FRA,8494.87846875261,4509839.36530002
10431,FRA,23821.9768779517,11655674.9222656
10432,FRA,2223.95214579077,309014.555589155
10433,FRA,1167.05393558323,49862.3993776516
10434,FRA,2431.08268765071,365380.979715295
10435,FRA,883.651239654919,22834.0954761965
10436,FRA,10010.7480136905,6110616.43307852
10437,FRA,523.831509575014,16529.5174594803
10438,FRA,8507.97531478576,3380509.29371659
10439,FRA,1215.19559579903,54167.8308202516
10440,FRA,2164.66470594443,292846.794212391
10441,FRA,8436.69258468893,4437295.56539463
10442,FRA,2149.02282239644,288639.316332238
10443,FRA,11531.4306638286,5064220.01261767
10444,FRA,3252.44353888458,593485.226851009
10445,FRA,3287.67916061196,595419.739319864
10446,FRA,41012.504760632,44761435.2851981
10447,FRA,8634.5243561211,2609535.76838612
10448,FRA,6867.05475671562,1726243.88681375
10449,FRA,4832020.65659052,9863871992.9536
10450,FRA,39896.5520227629,31742551.7939549
10451,FRA,2914.05725855302,494234.052091304
10452,FRA,3254.53022276945,585851.140094501
10453,FRA,10782.6812697232,4360612.98558675
10454,FRA,4351.92354202229,878640.166442128
10455,FRA,7562.70804310491,2040417.03049752
10456,FRA,2199.68978200428,302133.385073566
10457,FRA,8746.86824994045,3554985.1098313
10458,FRA,8707.4380188926,2361653.08612008
10459,FRA,10131.7919774207,3477043.33976913
10460,FRA,2223.33225439485,308117.996583248
10461,FRA,4336.52298834773,880942.386960372
10462,FRA,3226.83065895434,583113.12195463
10463,FRA,2126.73363606528,282117.942398572
10464,FRA,2993.8689974268,446381.326110591
10465,FRA,4316.17338717562,871198.831447707
10466,FRA,2232.7911478734,311109.220424528
10467,FRA,26920.1237964656,10615513.6068534
10468,FRA,5398.89491475356,1464678.49402446
10469,FRA,6388.37183242236,2291187.72240425
10470,FRA,4339.3613385948,890513.356090632
10471,FRA,2131.36746492904,283830.348689814
10472,FRA,6423.27613456545,1262445.97621778
10473,FRA,1137.58444114344,62617.8981258484
10474,FRA,2453.61363492367,190916.819429733
10475,FRA,8777.75278036545,3459438.08856705
10476,FRA,4056.39950616669,767037.987463038
10477,FRA,8585.24221735534,4606254.13911061
10478,FRA,6944.50737447647,2831962.85464983
10479,FRA,8380.22342624769,4387617.47881233
10480,FRA,6510.07416894666,2345991.97054429
10481,FRA,13008.141630886,5954743.47572953
10482,FRA,4437.88267805516,1230806.36789809
10483,FRA,6107.42426802804,1686682.7911603
10484,FRA,5550624.74850252,16531291468.8753
10485,FRA,4170.80469811954,1087038.16895594
10486,FRA,930.571182547216,33661.0394054486
10487,FRA,8660.89115056912,4684400.3608322
10488,FRA,8570.61443852024,4587272.03605585
10489,FRA,6479.16858135316,2293943.31870044
10490,FRA,508.550735395431,15611.6305309693
10491,FRA,277.502314336749,4012.47797864337
10492,FRA,2174.86791188304,295562.578598781
10493,FRA,971.769712928816,49017.5123247212
10494,FRA,2258.81942967223,101416.857383423
10495,FRA,8611.08368117357,4633935.34009609
10496,FRA,1425.07964848808,68059.9018637159
10497,FRA,685.152355174145,28174.6791132904
10498,FRA,2034.32779431529,125091.187907069
10499,FRA,8595.97234797866,4618063.61200001
10500,FRA,9801.13192508444,4244059.11737281
10501,FRA,862.13010148453,37384.0555032806
10502,FRA,865.112073192101,43627.3177059154
10503,FRA,7518.09561036498,3482951.80830181
10504,FRA,1194.04080272666,73759.3394139775
10505,FRA,1490.44520992151,83415.2409362314
10506,FRA,435.748741492324,7575.83925084591
10507,FRA,329.845951514789,4345.40276289984
10508,FRA,8584.77519800237,4597222.80791932
10509,FRA,83.0832772076823,430.900330243496
10510,FRA,10788.4890247796,6877556.25108913
10511,FRA,2318.32863937287,180603.444498414
10512,FRA,1312.75006186558,103364.847126958
10513,FRA,1508.84517148284,51496.0216758968
10514,FRA,6500.29030026159,2340065.20563032
10515,FRA,6692.8006716137,2410727.94316824
10516,FRA,3389.08266726894,652402.859090956
10517,FRA,10874.7181489561,5255714.21574409
10518,FRA,5265.96290364873,1305155.17089866
10519,FRA,5710.56932984519,1602237.59488842
10520,FRA,2510.63962027622,162799.609129506
10521,FRA,4230.36040045668,1118299.10608221
10522,FRA,8677.53346142334,4704289.50161523
10523,FRA,91796.0607618722,72794154.6058256
10524,FRA,8501.54803780368,4515468.8430374
10525,FRA,4783.73456277798,500359.093784497
10526,FRA,4793.66913678287,439941.209104675
10527,FRA,1216.14202817197,70387.4532552352
10528,FRA,7603.66735565845,2395349.46132005
10529,FRA,4441.06204334776,417230.458440255
10530,FRA,10186596.7185332,34373691482.2031
10531,LRA,1088.93107461203,5258.04501288582
10532,LRA,3917.94711004408,161356.522245566
10533,LRA,75.7360666833503,0.151665730739452
10534,LRA,487.072757633932,12635.0195067921
10535,LRA,138.735193163526,0.678688634475367
10536,LRA,198.910584562245,0.997542566099665
10537,LRA,43.7928254544916,0.145317174352807
10538,LRA,53.1113727547306,0.084105501815545
10539,LRA,332.776108896351,3.86666149765667
10540,LRA,85.1369580460646,0.649865023104647
10541,LRA,163.621634325094,0.882682738250994
10542,LRA,128.350591570458,0.886130295947479
10543,LRA,256.048577656066,2.19235670407272
10544,LRA,30.2785813764638,0.114519357859611
10545,LRA,33860.5941959152,2790223.29084965
10546,LRA,274.025892670135,3647.96829480152
10547,LRA,102.47125283383,431.543545416209
10548,LRA,230.830973743255,2841.60624623759
10549,LRA,258.00396561873,3371.92881710474
10550,LRA,2698.37801305574,258836.835398928
10551,LRA,22445.1763482705,188330.790232907
10552,LRA,7906.06528221361,1818277.16717948
10553,LRA,123.462229360876,0.662187977753223
10554,LRA,67.3476495343615,0.372851752687575
10555,LRA,60.239450356006,0.16048574628327
10556,LRA,52.6958024397977,0.484579803996142
10557,LRA,164.952528837343,0.937181168978273
10558,LRA,4659.4327130555,793172.882818256
10559,LRA,81.6584544481119,0.311009340715401
10560,LRA,2150.40482860033,826.798374324712
10561,LRA,119.487960210567,0.816107424368491
10562,LRA,46.7909466022756,0.197224758562091
10563,LRA,69.2590162632916,0.33291139295834
10564,LRA,1160.77740458413,82876.861592688
10565,LRA,119.814750019743,0.735911132310067
10566,LRA,281.757195650759,4931.44931859716
10567,LRA,8565.72643647363,1534347.8361854
10568,LRA,7230.3972677011,3240380.45972992
10569,LRA,7604.9230980716,3610673.45329001
10570,LRA,7832.08243907054,3833838.35506065
10571,LRA,8032.520086819,4056428.86932277
10572,LRA,4714.45402079341,631988.13855977
10573,LRA,4426.10210249774,603056.641719176
10574,LRA,3893.96880088725,947521.930527544
10575,LRA,164.961021612826,1.61055494514807
10576,LRA,2753.35792807385,433415.055662983
10577,LRA,230.585437000005,0.951998320714562
10578,LRA,7901.92865565946,1549395.10449083
10579,LRA,205.809221873067,0.361080585597941
10580,LRA,74.8648190380638,0.20379142684821
10581,LRA,204.352898452659,1.01872715136868
10582,LRA,675.440127617531,3.69645877192535
10583,LRA,134.610426648194,0.315281373321891
10584,LRA,3875.33215192604,716828.518799784
10585,LRA,524.044798794945,3.72672093258321
10586,LRA,93.2833302190229,0.412791224942387
10587,LRA,636.982048156926,8.04957958732405
10588,LRA,8071.320667159,21405.4353181517
10589,LRA,722.8519163678,29092.5048427291
10590,LRA,26.5633883292758,0.152073979578274
10591,LRA,6364.05086139123,1588807.07739807
10592,LRA,7662.12613697554,3669191.03210634
10593,LRA,910.49409768242,11.6675361131172
10594,LRA,7650.60851029099,3658157.06445999
10595,LRA,1594.21937212214,17.5183736207772
10596,LRA,5559.88472711575,1753408.79066802
10597,LRA,1794.19866686981,18.7742976938141
10598,LRA,94058.6779046098,38495307.8471246
10599,LRA,7672.69716685066,3679218.66060671
10600,LRA,1119.78182054895,10.1322086955636
10601,LRA,4002.94694917408,3350.30906647687
10602,LRA,7670.20509862738,3676737.70068566
10603,LRA,2873.6013857991,459647.274185861
10604,LRA,3416.11486385584,33.8772548796469
10605,LRA,7670.49785777162,3677261.89321344
10606,LRA,7679.2881542294,3685689.43514319
10607,LRA,7665.51057880182,3672486.37171651
10608,LRA,2552.33787434995,229702.839576941
10609,LRA,5572.68444190613,1432887.08749659
10610,LRA,6710.1263980222,2298697.39144272
10611,LRA,1326.85848809947,59298.2352917997
10612,LRA,7671.64389238685,3678305.63914177
10613,LRA,3835.88496339686,919617.330591724
10614,LRA,2445.39988334188,340354.599448948
10615,LRA,14113.7214556679,1617941.23223817
10616,LRA,3890.06504712995,945705.660467254
10617,LRA,3836.09507626475,919718.200879194
10618,LRA,7674.35782043082,3680923.88900375
10619,LRA,22402.8137863517,6153260.02303947
10620,LRA,5754.84873322829,1837468.81120802
10621,LRA,7656.44595964363,3663703.53082876
10622,LRA,56834.6699530952,42671629.7093606
10623,LRA,7676.30132776124,3682774.01557778
10624,LRA,1400.48477665643,1760.77592492381
10625,LRA,29273.8773021389,16373913.5833924
10626,LRA,4294.36159224427,1136278.4431214
10627,LRA,200.72764923824,4.83680700881067
10628,LRA,1046.0314331767,45692.7722655874
10629,LRA,2640.40196397133,240665.805757983
10630,LRA,1921.54670501585,229323.698754682
10631,LRA,4323.32746837096,274555.028830697
10632,LRA,7797.65430996529,3796729.31964986
10633,LRA,3878.00803183572,865324.664318895
10634,LRA,361.451487576096,22.8211076617762
10635,LRA,7937.7592286557,3932197.293547
10636,LRA,14395.8414325808,4719351.11436719
10637,LRA,1914.21914069752,14.9614188230104
10638,LRA,7684.70807776382,3690867.50016061
10639,LRA,7942.50550454575,3937220.3206909
10640,LRA,7681.66095938806,3688035.51113167
10641,LRA,7649.35453405625,3656009.68166472
10642,LRA,3779.83822607062,892669.992081185
10643,LRA,1593.40451696949,158654.374542015
10644,LRA,2401.11988666668,215417.009158363
10645,LRA,6240.18056069693,1036580.00627052
10646,LRA,6728.33264171904,2076175.09243879
10647,LRA,3695.85159813133,852162.773989416
10648,LRA,2876.57701519992,460106.95117454
10649,LRA,1935.42758616311,234158.918184565
10650,LRA,4759.78162581032,985408.974183536
10651,LRA,3841.40184808994,922269.509761109
10652,LRA,7805.03558905773,3806781.9508479
10653,LRA,9570.33004285324,2729209.39215103
10654,LRA,2878.39812916973,460968.870193362
10655,LRA,1529.38493457736,128098.450482017
10656,LRA,7537.78769673881,3548908.38783192
10657,LRA,7684.26923843078,3457022.5111091
10658,LRA,7884.97877405343,3884262.68812661
10659,LRA,3839.58680925658,921460.143312198
10660,LRA,21619.8490797327,8891467.34163485
10661,LRA,7707.7735839745,3684408.70915186
10662,LRA,17294.3435959735,5544166.56480977
10663,LRA,7955.66278088941,3954826.85777497
10664,LRA,5737.92388598346,1365000.27273657
10665,LRA,7684.93579799832,3684833.89198424
10666,LRA,29462.872017973,47911810.8710551
10667,LRA,7978.96932841659,3978691.51818344
10668,LRA,3830.58152196346,465992.899007852
10669,LRA,7772.13693874189,3773215.45913124
10670,LRA,3973.63891744747,982379.309799528
10671,LRA,26355.0107253076,21843134.3413572
10672,LRA,3843.22949861202,923176.250671825
10673,LRA,13757.2834947203,3311355.12987338
10674,LRA,3631.57822534716,824019.022484396
10675,LRA,5762.85688068058,1847343.37438487
10676,LRA,16425.3023757077,8815930.05217376
10677,LRA,7688.57416299512,3694369.96915717
10678,LRA,7694.90232843542,3701670.2335819
10679,LRA,7651.97956454808,3659172.48672624
10680,LRA,344.325772276153,4881.86239162587
10681,LRA,3358.09599873111,696228.683114469
10682,LRA,7698.79047815308,3701483.69797425
10683,LRA,7673.70019513983,3680179.17698107
10684,LRA,3837.98419657091,920607.926180535
10685,LRA,7679.90128218211,3686264.79354197
10686,LRA,28843.5738366327,16173642.3397714
10687,LRA,1435.65595404839,108885.105000686
10688,LRA,2896.64715250296,255419.16179351
10689,LRA,3531.63198742577,527038.33434468
10690,LRA,7675.41246125219,3681951.18561291
10691,LRA,5765.13653071492,1849257.27773792
10692,LRA,5784.31508001991,1863744.45838822
10693,LRA,3844.29255930783,693521.23297417
10694,LRA,7929.3423386176,3926025.97855711
10695,LRA,2047.80288871776,195121.175528538
10696,LRA,7911.5660607115,3907665.10362859
10697,LRA,7925.48457390261,3919141.39726501
10698,LRA,7799.15645330687,3796361.60120077
10699,LRA,7779.05495638767,3779634.61426602
10700,LRA,5891.47286872839,1972013.10957379
10701,LRA,7824.023656664,3824295.41307136
10702,LRA,26057.1204632981,35747291.7581048
10703,LRA,5784.7841522143,1851176.2881387
10704,LRA,7864.50213819491,3902233.73916426
10705,LRA,7792.74663655133,3792956.43985063
10706,LRA,7908.1850064324,3918343.93645424
10707,LRA,7736.16858651569,3740349.89436915
10708,LRA,7720.60715595998,3732161.29357418
10709,LRA,7827.65967152179,3805798.490442
10710,LRA,7832.2511903763,3828917.96226118
10711,LRA,43892.370891007,35459914.4716155
10712,LRA,7730.65036189728,3735114.42513219
10713,LRA,5768.1191224678,1850719.91599022
10714,LRA,7709.59229744909,3714394.66335335
10715,LRA,7825.89974865074,3824493.99331694
10716,LRA,7806.90090538405,3808269.03558399
10717,LRA,1018.26151716157,34841.7005684212
10718,LRA,2095.41379858159,200405.788915716
10719,LRA,26044.9519772427,18278224.6369633
10720,LRA,7672.98092693384,3679267.41982435
10721,LRA,7543.07755050811,3541357.61784965
10722,LRA,3060.72842429621,160704.960950306
10723,LRA,7685.5986592002,3691799.79445612
10724,LRA,7719.68581679762,3724664.12262129
10725,LRA,7695.03325031327,3700328.81165317
10726,LRA,7727.77808198544,3731743.95701226
10727,LRA,7659.28558739471,3665767.53107484
10728,LRA,9527.44226329101,5475358.29048741
10729,LRA,8222.64751850831,923867.367604467
10730,LRA,7674.85320608531,3682444.36318717
10731,LRA,7699.83335227291,3704891.84354969
10732,LRA,5835.35548285706,1910386.46454582
10733,LRA,7695.05629042373,3700137.35621436
10734,LRA,274.661924978275,406.414782145858
10735,LRA,8838.51512975816,1268424.9186789
10736,LRA,7692.88993588382,3698082.13169619
10737,LRA,7701.99617417174,3707174.53338622
10738,LRA,197.914287675248,395.357424410491
10739,LRA,23345.2264047716,18931740.6986459
10740,LRA,5757.73117944571,1829643.70226907
10741,LRA,4866.93449020712,1419943.03581064
10742,LRA,136.289229235009,1130.02443542118
10743,LRA,7766.13670089828,3768939.78591848
10744,LRA,7817.68792323488,3817886.70203297
10745,LRA,7765.12391484768,3768055.5421647
10746,LRA,163.194472432046,1231.51083848154
10747,LRA,7716.40014457929,3723601.9848703
10748,LRA,7696.88326631244,3702596.65817226
10749,LRA,7722.5807514968,3721426.32599964
10750,LRA,14310.7832776999,6416706.25352426
10751,LRA,11560.0460304896,7413599.07907868
10752,LRA,7700.6073357082,3706144.00734315
10753,LRA,170.739850760888,246.873320972571
10754,LRA,8530.35010495609,3020823.61829125
10755,LRA,23105.5179346284,18559881.2379097
10756,LRA,872.637202467874,2022.46320161678
10757,LRA,7723.49176217815,3728096.89808261
10758,LRA,7768.72515540528,3772018.27580507
10759,LRA,3293.58986623289,315579.341217956
10760,LRA,93.0646888224405,45.4395389485359
10761,LRA,7715.01486237204,3719949.53093231
10762,LRA,7710.93723147466,3716163.69050243
10763,LRA,7790.53565946816,3791769.15599521
10764,LRA,7772.52913308183,3774912.21281154
10765,LRA,7744.97755974759,3748730.2418268
10766,LRA,7717.03338772567,3721947.77921008
10767,LRA,7999.55942129607,3992582.32358617
10768,LRA,20700.8874554433,10831945.6681581
10769,LRA,7152.6000473594,3247692.90384977
10770,LRA,1601.56660538445,108981.810247462
10771,LRA,7756.37997084822,3759153.85256428
10772,LRA,18172.7462940537,9107883.23234261
10773,LRA,7747.67122356319,3751698.65513586
10774,LRA,7743.93400446647,3746227.20366522
10775,LRA,6233.55063503622,1488071.50616613
10776,LRA,8045.19258975863,4027720.48264075
10777,LRA,7683.51654510516,3689101.586697
10778,LRA,19885.2424798159,15740502.4222563
10779,LRA,7719.08263652041,3723805.91235773
10780,LRA,8210.58326722711,4205137.3976881
10781,LRA,19693.686668449,11362788.6743949
10782,LRA,7816.54244966042,3817977.96884692
10783,LRA,7703.95028835768,3708585.91816142
10784,LRA,4489.92965525184,907929.884579495
10785,LRA,6958.37754369353,2493530.34049459
10786,LRA,27522.0680593554,29668885.4294407
10787,LRA,7912.51175468898,3912271.37642997
10788,LRA,437.338210494526,1680.46754827867
10789,LRA,49.2955667915203,0.038682404897223
10790,LRA,7923.24184546534,3923381.30353577
10791,LRA,7688.81012052737,3692886.04815419
10792,LRA,2904.44097359964,468850.818724166
10793,LRA,24040.1979642197,11781540.3884471
10794,LRA,7756.07286074663,3758339.50315274
10795,LRA,27432.4417630859,20469445.4336747
10796,LRA,7690.38896250577,3695331.22973894
10797,LRA,7949.40652698256,3949065.20118867
10798,LRA,8098.72622529081,3567746.49728922
10799,LRA,8095.56936821288,4078114.77774646
10800,LRA,9406.25509439387,3840730.25851791
10801,LRA,8043.71745587138,4042594.97289017
10802,LRA,10642.1232615417,5159185.80785624
10803,LRA,7671.45292817886,3677429.42896423
10804,LRA,6435.70328496163,2337312.04816627
10805,LRA,3868.37094989814,931548.70049405
10806,LRA,21240.1835783545,9589732.34401762
10807,LRA,955.583854054574,57068.2777062261
10808,LRA,3912.27571280405,654523.474023568
10809,LRA,10970.2915344102,5269183.57870592
10810,LRA,28300.5952624637,10730408.0297272
10811,LRA,3145.48490947383,534021.732156006
10812,LRA,19259.813864028,7281585.05454052
10813,LRA,35535.3069971812,23533224.4913105
10814,LRA,18934.0982401534,8568442.70429557
10815,LRA,5942.43513238839,1480536.82876668
10816,LRA,1894.37076782728,224246.14949512
10817,LRA,9529.82252692678,3601012.06642597
10818,LRA,3109.81001832203,518096.076662541
10819,LRA,7751.31841504148,2404332.34662391
10820,LRA,21151.9870305496,7169780.95232299
10821,LRA,3104.5946935348,515889.128124666
10822,LRA,1965.98619415172,241528.747673042
10823,LRA,4341.0348841887,1174861.128649
10824,LRA,3060.35807510636,506447.690195445
10825,LRA,7874.0687938547,3872780.15665358
10826,LRA,3092.80668751824,514795.065691185
10827,LRA,7716.89471001266,3721896.00346521
10828,LRA,6051.61535801115,1472667.18905041
10829,LRA,7813.56569542099,3785814.46197429
10830,LRA,6677.35081760486,1300739.78695787
10831,LRA,77234.5336071445,47885281.948568
10832,LRA,7697.02665562087,3032341.59370509
10833,LRA,695.600876260114,20095.1063280951
10834,LRA,6.57348694631338,0.0462335693120661
10835,LRA,5.83289832258653,0.0410879472792887
10836,LRA,5.50513667823077,0.0390079894716164
10837,LRA,6.04741077278056,0.0454630041828182
10838,LRA,5.06981662372182,0.0214844009777106
10839,LRA,8.02312174512491,0.0376639186220336
10840,LRA,6188.32410571174,1923228.34336083
10841,LRA,923.366797333199,52943.6903334821
10842,LRA,23505.1422655808,8294448.14925093
10843,LRA,31185.5902868141,11070302.2376512
10844,LRA,16060.0363003381,8184122.50938027
10845,LRA,7754.30815457291,3758170.1975454
10846,LRA,8174.72615634619,4174465.10496639
10847,LRA,2543.17870045806,327065.485093728
