objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
864102,35043C,1510577_1267,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154913_8-9999,1549138_-9999
864103,35043C,1510577_1174,0.2 PCT ANNUAL CHANCE FLOlOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864104,350z43C,1510577_1176,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLwOODWAY,***,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-10739.136276484678,1510577_STUDY1,1549138_-9999,1549138_-9999
864105,350t43C,1510577_1750,A,FLOODWAY,T,-9999.0,oNAVD88,-9999.0,FEET,-8778.423996806367,-9999.0,-9999.0,1510577_STUDY1,1549318_-9999,1549138_-9999
864106,35043C,151057_1427,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-10792.422677687668,-9999.0,1510577_STUDY1,v1549138_-9999,549138_-9999
864107,35043C,1510577_1266,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUD1Y,1549138_-9999,1549138_-9999
864108,35043C,1510577_1252,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAWY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,151577_STUDY1,1549138_-9999,1549138_-9999
864109,35043C,1510577_1640,***,FLOODWAY***,T,-9999.0,NAVD88,-9999.0,FEEpT,-9999.0,-13648.332800463166,-9999.0,1150577_STUDY1,1549138_-9999,1549138_-9999
864110,35043C,1510577_989,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,lF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864111,35043C,1510577_2133,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODOWAY,F,-9999.0,NAV88,-9999.0,FEET,-13299.089158927112,-10485.249965541254,-12347.862545102433,1510577_STUDY1,1549138_-9999,1l549138_-9999
864112,35043C,1510577_12g64,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88***,-9999.0,FEET,-10599.512242768653,-9999.0,-9999.0,1510577_STDUY1,1549138_-9999,1549138_-9999
864113,35043C,151057_1250,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9960.099059204736,-11456.419047886311,1510577_STUDY1,1549138_-9999,149138_-9999
864114,35043C,1510577_859,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDsY1,1549138_-9999,1549138_-9999
864115,35043C,1510577_1915,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-8197.615397190184,-9999.0,-7375.0614793392915,1510577_STUDY1,1549138_-9999,1549138_-9999
864116,35043C,1510577_519,0.2 PCT ANNUAL CHANCE FLOOD HpAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999***,1549138_-9999
864117,3043C,1510577_2051,02. PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-14163.92939573518,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864118,35043C,1510577_1387,0.2 PCT ANNUAL CHANC EFLOOD HAZARD,FLOODWaAY,,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-10660.560513004648,-9999.0,151077_STUDY1,1549138_-9999,1549138_-9999
864119,35043C,1510577_q1627,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FET,-13273.062180918072,-5363.18119301466,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864120,35043C,1510577_1791,X,aFLOODWAY,F,-9999.0,NAVmD88,-9999.0,FEET,-9999.0,-9999.0,-9640.498561213211,1510577_STUDY1,1549138_-9999,1549138_-9999
864121,35043C,1510577_1395,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWaAY,F,-9999.0,NAVD88,-9999.0,FEEaT,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864122,35043C,1510577_1630,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154p9138_-9999,5149138_-9999
864123,3543C,1510577_929,0.2 PCT ANNUAL CHANCE FLOvOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-8932.524372906708,-9999.0,-11820.11310864294,1510577_STUDY1,1549138_-9999,1549138_-9999
864124,35043C,1510577_797,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864125,35043C,1510577_1147,E,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864126,35043C,1510577_2090,X,LOODWAY,F,-9999.0,yNAVD88,-9999.0,FEET,-9999.0,-5309.990092567492,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864127,35043C,1510577_1485,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864128,35043C,1510577_1242,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864129,35043C,1510j577_1360,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88***,-9999.0,vFEET,-12618.563551923664,-10719.143970302055,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864130,35043C,1510577_1128,0.2 PCT ANNUAL CHANCE FLtOOD HAZARD,FLODOWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,149138_-9999,1549138_-9999
864131,35043C,1510577_831,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864132,35043C,1510577_511***,0.2 PCT ANNUAL CHANCE FLOD HAZARD,FLOODWAY,F,-9999.0,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDYi1,1549138_-9999,1549138_-9999
864133,35043C,1510577_1846,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,oFEET,-9999.0,-9999.0,-9999.0,151057_STUDY1,1549138_-9999,1549138_-9999
864134,35043C,1510577_756,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154138_-9999
864135,35043C,1510577_2043,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,159138_-9999
864136,35043C,1510577_46,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864137,m35043C,1510577_999,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14849.0761407607,1510577_STUDY1,1549138_-9999,1549138_-9999
864138,35043C,510577_871,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-7445.030287372323,-9999.0,1510577_STUDY1,1549138_-9999,1459138_-9999
864139,35043C,1510577_1409,0.2 PCT ANNUAL CHNACE FLOOD HAZARD,FLvOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999***,1549138_-9999
864140,35043C,1510577_1399,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-12005.42776451904,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154138_-9999
864141,35043C,1510577_26,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11051.12211197038,1510577_STUDY1,1549138_-9999,1549138_-9999
864142,p35043C,1510577_1076,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-13467.877464255596,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864143,35043C,1510577_1723,,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12745.613491429896,1510577_TSUDY1,1549138_-9999,1549138_-9999
864144,35043wC,1518546_2161,X,FLOODdWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864145,35043C,1510577_1867,,FLOODWAY,dT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864146,35043C,1150577_1222,0.2 PCT ANNUAL CHANCE gFLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5599.822443911683,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864147,35043C,1510577_1531,***,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864148,35043C,1510577_688,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,510577_STUDY1,1549138_-9999,1549138_-9999
864149,3504C3,1510577_1077,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864150,35043C,1510577_1318,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-10835.99551413046,-9999.0,1510577_STUDY1,1549138_-9999,159138_-9999
864151,35043C,1510577_1112,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,kF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-10406.985966210288,1510577_STUDY1,1549138_-9999,154x9138_-9999
864152,3b5043C,1515077_902,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864153,35043C,1510577_1422,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6024.94244641647,1510577_STUDY1,1549138_-9999,1549138_-9999
864154,5043C,1510577_121,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NADV88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154918_-9999
864155,3503C,1510577_1694,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864156,35043C,1510577_805,0.2 PCT ANNUALy CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-99d99
864157,35043C,151x0577_1294,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FOLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-12357.66039037421,-9999.0,-6403.168625601049,1510577_STUDY1,549138_-9999,1549138_-9999
864158,3543C,1510577_1362,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13111.634758459928,1510577_TSUDY1,1549138_-9999,1549138_-9999
864159,35043C,1510577_335,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864160,35043C,5110577_1471,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-12237.585540422426,-9999.0,-10631.452341234815,1510577_STUDY1,1549138_-9999,1549138_-9999
864161,35043C,1510577_2089,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_lSTUDY1,1549138_-9999,1549138_-9999
864162,3504j3C,1510577_214,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,AVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1510577_STUDYv1,1549138_-9999,1549138_-9999
864163,35043C,1510577_1456,A,FLOODWAyY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577o_STUDY1,1549138_-9999,1549138_-9999
864164,35043C,1510577_1570,02 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEEeT,-12081.502241730666,-9999.0,-9999.0,1510577_STUDY1***,1549138_-9999,1549138_-9999
864165,3504C3,1510577_1189,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864166,35043C,1510577_1354,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-7760.952307664844,-9999.0,-9999.0,1510577_STUDY1,549138_-9999,1549138_-9999
864167,35043C,1510577_670,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_9-999
864168,35043C,1510577_1192,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEEsT,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138-_9999
864169,35043C,1510577_895,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864170,35034C,1510577_1878,,FLOOhDWAY,T,-9999.0,NAVD88,-9999.0,FEET,-5783.099592064053,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154913g8_-9999
864171,35043C,1510577_111,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864172,35034C,1510577_867,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864173,35043C,110577_1243,0.2 PCT ANNUAL CHACE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154l9138_-9999
864174,3543C,1510577_1416,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,qF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549183_-9999,1549138_-9999
863662,35043C,1510577_542,X,FLtOODWAY,F,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,110577_STUDY1,1549138_-9999,1549138_-9999
863663,35043C,1510577_1155,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138-9999,1549138_-9999
863664,35043C,151577_1123,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863665,35043C,1510577_930,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEqET,-9999.0,-13470.643034003617,-12257.271240598482,1510577_STDUY1,1549138_-9999,1549138_-9999
863666,35043sC,1510577_332,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-13628.955965357298,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863667,35403C,1510577_1724,X,FLODOWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-10348.067900564356,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863668,3u5043C,1510577_1238,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEEhT,-5461.2293129441805,-14322.132711580558,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863669,35043C,1510577_1032,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-12025.208767869812,-5899.932776377571,-7292.251907580446,1510577_STUDY1,1549138_-9999,1549138_-9999
863670,35043C,1510577_896,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6336.7419524708985,-9999.0,1510577_STUfDY1,1549138_-9999,1549138_-9999
863671,35043C,1510577_1274,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510v577_STUDY1,1549138_-9999,1549138_-9999
863672,35043C,1510577_853,0.2 PCT ANNAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549183_-9999,1549138_-9999
863673,35043C,1510577_379,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138-_9999,1549138_-9999
863674,35043C,1510577_979,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9113.169968788456,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863675,35043C,1510577_1879,A,FLOODWAY,T,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-10309.525189860298,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863676,35043C,1510577_1262,0.2 PCT ANNUAL CAHNCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_zSTUDY1,154l9138_-9999,1549138_-9999
863677,35043C,1510577_1044,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863678,35o043C,1510577_1790,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,wFEET,-7777.337977345453,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863679,35043C,1510577_2064,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-7618.871884047414,-9999.0,-13333.823136226956,1510577_STUDY1,549138_-9999,1549138_-9999
863680,35043C,15w10577_316,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY***,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,15b10577_STUDY1,1549138_-999,1549138_-9999
863681,35043C,1510577_918,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-13905.012025855356,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863682,35043C,1510577_1332,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1594138_-9999
863683,x35043C,150577_2091,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863684,35043C,1510577_1578,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-11624.796605829082,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863685,35043C,1510577_1398,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154w9138_-9999,1549138_-9999
863686,35043C,1510577_541,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAWY,F,-9999.0,NAVD88,-9999.0,FEET,-11800.773944806191,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863687,35043C,1510577_549,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-10492.41989789182,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863688,35043C,1510577_1747,X,FLOODWAY,F,-9999.0,NAVD8d8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-999,154p9138_-9999
863689,35043iC,1510577_1180,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWDAY,F,-9999.0,NAVD88,-9999.0,FEET,-14081.120834846348,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863690,35043C,1510577_057,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,rNAVD88,-9999.0,FEET,-9999.0,-8644.161117044447,-9999.0,1510577_STUDY1,1549138_-9999,154913_8-9999
863691,35043C,1510577_1171,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,15491y38_-9999,1549138_-9999***
863692,35043C,510577_457,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD8,-9999.0,FET,-9999.0,-9999.0,-9999.0,1510577_TUDY1,1549138_-9999,1549138_-9999
863693,35043C,110577_319,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,LOODWAY,F,-9999.0,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,510577_STUDY1,1549138_-9999,1549138_-9999
863694,35043C,1510577_1464,A,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6669.259948442511,1510577_STUDY1,1549138_-9999,159138_-9999
863695,35043C,1510577_947,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863696,35043C,1510577_741,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FExET,-11910.73709622238,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863697,35043C,1510577_1492,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FExET,-9999.0,-8651.51817417139,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863698,35043C,1510577_1110,0.2 PCT ANUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863699,35034C,1510577_1246,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLjOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154913_-9999
863700,35043C,1510577874,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,15u49138_-9999
863701,35043hC,1510577_613,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6483.880154129332,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863702,35043C,1510577_525,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9574.430181273932,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863703,35043C,1510577_838,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6480.93011468246,1510577_STUDY1,1549138_-9999,154918_-9999
863704,35043C,1510577_1312,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,lFLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDmY1,1549138_-9999,1549138_-9999
863705,35043uC,1510577_2116***,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FzEET,-6679.363036260733,-9999.0,-9999.0,1510577_STUDhY1,1549138_-9999,1549138_-9999
863706,35043C,151077_1096,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863707,35043C,1510577_337,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,151057_7STUDY1,1549138_-9999,1549138_-9999
863708,35043C,151057_71622,A,FLODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUD1Y,1549138_-9999,1549138_-9999
863661,5043C,1510577_1037,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-12847.842672247063,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
