objectid,dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe,vdatum,depthvalue,lenunit,velocity,bferevert,deprevert,sourcecit,hydroid,cstmdlid
864247,35043C,1510577_649,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864248,35043C,1510577_1634,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864249,35043C,1510577_857,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864250,35043C,1510577_1172,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864251,35043C,1510577_1120,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864252,35043C,1510577_1379,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864253,35043C,1510577_1085,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864254,35043C,1510577_852,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864255,35043C,1510577_1891,D,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864256,35043C,1510577_1341,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864257,35043C,1510577_1336,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864258,35043C,1510577_1358,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864259,35043C,1510577_654,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864260,35043C,1510577_1645,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864261,35043C,1510577_1107,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864262,35043C,1510577_1018,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864263,35043C,1510577_1604,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864264,35043C,1510577_1420,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864265,35043C,1510577_1226,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864266,35043C,1510577_1322,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864267,35043C,1510577_715,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864268,35043C,1510577_1339,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864269,35043C,1510577_1231,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864270,35043C,1510577_329,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864271,35043C,1510577_925,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864223,35043C,1510577_1778,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863420,35043C,1510577_606,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863421,35043C,1510577_514,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863422,35043C,1510577_1186,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863423,35043C,1510577_512,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863424,35043C,1510577_2092,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863425,35043C,1510577_1649,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863426,35043C,1510577_334,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863427,35043C,1510577_845,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863428,35043C,1510577_841,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863429,35043C,1510577_503,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863430,35043C,1510577_1603,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863431,35043C,1510577_1784,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863432,35043C,1510577_1465,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863433,35043C,1510577_1345,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863434,35043C,1510577_1480,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863435,35043C,1510577_1795,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863436,35043C,1510577_2085,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863437,35043C,1510577_1021,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863438,35043C,1510577_1031,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863439,35043C,1510577_1087,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863440,35043C,1510577_1720,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863441,35043C,1510577_1121,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863442,35043C,1510577_866,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863443,35043C,1510577_315,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863444,35043C,1510577_747,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863445,35043C,1510577_1154,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863446,35043C,1510577_1965,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863447,35043C,1510577_2079,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863448,35043C,1510577_700,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863449,35043C,1510577_680,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863450,35043C,1510577_1064,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863451,35043C,1510577_1371,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863452,35043C,1510577_1074,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863453,35043C,1510577_1377,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863454,35043C,1510577_1441,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863455,35043C,1510577_625,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863456,35043C,1510577_494,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863457,35043C,1510577_908,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863458,35043C,1510577_658,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863459,35043C,1510577_1161,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863460,35043C,1510577_830,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863461,35043C,1510577_1301,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863462,35043C,1510577_21,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863463,35043C,1510577_1263,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863464,35043C,1510577_810,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863465,35043C,1510577_1832,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863466,35043C,1510577_1210,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863467,35043C,1510577_1397,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863758,35043C,1510577_1457,AE,FLOODWAY,T,5048.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863759,35043C,1510577_1097,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863760,35043C,1510577_1113,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863761,35043C,1510577_892,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863762,35043C,1510577_37,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863763,35043C,1510577_1749,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863764,35043C,1510577_1283,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863765,35043C,1510577_1259,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863766,35043C,1510577_1038,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863767,35043C,1510577_904,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863768,35043C,1510577_616,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863769,35043C,1510577_1361,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863770,35043C,1510577_1086,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863771,35043C,1510577_1099,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863772,35043C,1510577_1330,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863773,35043C,1510577_1509,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863774,35043C,1510577_1106,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863775,35043C,1510577_122,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863776,35043C,1510577_765,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863777,35043C,1510577_1608,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863778,35043C,1510577_1201,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863779,35043C,1510577_1276,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863780,35043C,1510577_1727,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863781,35043C,1510577_406,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863782,35043C,1510577_1223,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863783,35043C,1510577_1410,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863784,35043C,1510577_1877,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863785,35043C,1510577_1414,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863786,35043C,1510577_1437,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863787,35043C,1510577_1389,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863788,35043C,1510577_1055,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863789,35043C,1510577_1218,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863790,35043C,1510577_1586,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863791,35043C,1510577_188,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863792,35043C,1510577_880,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863793,35043C,1510577_1093,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863794,35043C,1510577_500,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863795,35043C,1510577_1529,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863796,35043C,1510577_296,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863797,35043C,1510577_1244,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863798,35043C,1510577_1090,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863799,35043C,1510577_1823,D,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863800,35043C,1510577_384,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863801,35043C,1510577_33,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863802,35043C,1510577_806,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863803,35043C,1510577_1385,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863804,35043C,1510577_47,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863805,35043C,1510577_886,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864272,35043C,1510577_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
