OBJECTID,GlobalID,Class,GIS_Acres,created_user,created_date,last_edited_user,last_edited_date,DONOTEDIT_OGCLASS,Shape_Length,Shape_Area
2164,{9C127DA5-D8D8-42C9-8D0C-49208510561C},R1,7.07236924,,,,,,1398.56840591821,28620.8556568121
2165,{1D79FE25-DDEB-4BC2-980B-F88757C216CE},R1,58.23567928,,,,,,2275.06797458112,235671.43692344
2166,{B06A0FDC-545A-410A-87E7-2896748D0ED2},R1,5667.73447118,,,,,,72664.1250024726,22936507.6285348
2167,{8E7042E9-BE3D-498C-B044-18C878B73FCD},R1,41.37058208,,,,,,1616.938165134,167420.798272295
2168,{84371044-20F5-4698-908A-F413A842F138},R1,3.62222558,,,,,,1053.63251351615,14658.6282474332
2169,{32E06CD7-7A78-48B0-A3FD-E89AD59EF52A},R1,369.60721761,,,,,,10386.413004944,1495747.33348228
2170,{B4A4060B-060F-49E8-A100-E062D58129F5},R1,5.62967311,,,,,,868.810413364843,22782.4787885054
2171,{25038C0A-ADE1-4977-B90E-2BEFB969A6BC},R1,38.79095006,,,,,,6277.42536694978,156981.407424573
2172,{21262AAA-7042-4E4F-8B87-F4C065343AEB},R1,107.14003898,,,,,,3464.68564296504,433580.348253087
2173,{05661284-668A-4D10-B10D-1DDDDA79F5E3},R1,61.05850286,,,,,,4032.70830977742,247094.991865156
2174,{B75425C1-D9DD-416A-B4C4-89E9ECA021A1},R1,52.39901902,,,,,,3150.51868950497,212051.303929486
2175,{79094F64-EF97-4D7A-A26A-AA0C6D0DAEF5},R1,14.41699507,,,,,,1218.13275523881,58343.507065821
2176,{C0A0FB73-FC5F-4F0E-B594-8B9A24998A54},R1,26.31509517,,,,,,2707.81665003533,106493.409572646
2177,{58E6982C-F158-426A-B2F9-825FC865046A},R1,14.97915406,,,,,,1678.98677782739,60618.4982768951
2178,{C552B87E-351A-44AF-A7BE-1FD8B529DFDB},R1,75.71646312,,,,,,7145.63970212156,306413.654863739
2179,{990986B9-A422-4DF7-BF3E-ADED1F766441},R1,30.88655888,,,,,,1553.99509439213,124993.459442706
2180,{A631ABDD-4544-4F9E-BE70-30B4D32C5DC7},R1,5.33097998,,,,,,1745.16462539948,21573.7111147994
2181,{E03D89D3-2D20-423F-9EB0-BD189CEA344A},R1,24.76690743,,,,,,2697.26317541851,100228.114675237
2182,{A02D0CF1-FACE-438C-8C59-C119FDF20594},R1,96.63453445,,,,,,6224.28774388128,391066.084662149
2183,{99239CA3-7340-472F-A1F4-F97E3C794837},R1,34.86255766,,,,,,2535.04553683438,141083.768398437
2184,{68FF090F-09D8-4E72-BECD-9BA109E222DE},R1,23.24750381,,,,,,2343.56631850608,94079.3080227396
2185,{F337C708-3A92-4BFC-8A14-5AECF2EAF1F4},R1,137.91375801,,,,,,4346.97865383351,558117.181553563
2186,{7FE7EA33-8A16-4760-90B8-72EBE5B18428},R1,77.55216709,,,,,,4370.17028350422,313842.483418779
2187,{42523F59-7492-42F8-B1C9-26EA428E70D2},R1,101.83942274,,,,,,4203.75709643722,412129.519519129
2188,{EF159A18-B450-4B2B-9CBD-86FDDAB11462},R1,163.98100398,,,,,,6876.57489551922,663607.574737351
2189,{785FEE06-F310-414F-B5F2-9AC698584C8D},R1,78.70966156,,,,,,6747.65459857147,318526.693943778
2190,{C37CFEF1-8AA1-4B02-A0D5-D357B82C1802},R1,19.31924522,,,,,,1282.9249646006,78182.201389132
2191,{DA4CA287-911F-4563-84C9-92117355F43B},R1,15.8913105,,,,,,1864.32006215711,64309.8497078601
2192,{5EA5012D-6137-445F-AC92-02FA31A179C9},R1,17.19440454,,,,,,1732.72600548771,69583.2864657843
2193,{E32E2C89-582A-4D11-AA80-A2CE3A0294A6},R1,61.60283981,,,,,,3880.20977797527,249297.846900781
2194,{E2B2048D-AF7B-439E-A339-AA6C1A8FBAFD},R1,12.75934326,,,,,,1656.7409490611,51635.2325652327
2195,{EA3281B6-5F78-4D27-8038-649929443201},R1,28.71579135,,,,,,2891.44969870612,116208.677330535
2196,{465BEDEB-082B-433A-88C6-5B4E52B925C9},R1,75.34789579,,,,,,9014.4314104492,304922.119779551
2197,{C1270913-56BF-4C2C-A904-E89DB4A6F883},R1,17.4379259,,,,,,2485.50980630132,70568.7787687299
2198,{C923E832-AD85-4D8D-B77D-5BF904BABE57},R1,12.8768654,,,,,,1461.64869339302,52110.8266046393
2199,{C0AB91E2-FC5B-45FB-9EDA-D6A2ACE781D9},R1,2.57759781,,,,,,1207.4801950555,10431.1684667856
2200,{31C9E6A0-D241-49E3-8926-7F549DC07881},R1,4.97638534,,,,,,1891.91629418219,20138.7178144025
2201,{9F70EA5D-AC25-48D3-AE5F-C175C87210FF},R1,4.82498976,,,,,,743.321311886445,19526.0419536328
2202,{67236753-7F32-4D4B-B49A-E54A7A0FA69C},R1,45.50673812,,,,,,8101.30468184928,184159.232021704
2203,{AB453F36-DAC2-48F5-8126-D3790F17B390},R1,42.07469086,,,,,,4707.87083355089,170270.234614153
2204,{F05A92EB-5FCF-431D-851B-6381D52A1152},R1,17.46981056,,,,,,4515.89499462775,70697.8202309025
2205,{8704080C-A693-49F6-8D06-BEFDAB52EB92},R1,9370.57172022,,,,,,30068.5897768981,37921358.3388474
2206,{C7131918-0CA5-435C-AFBE-CD2AF89BEA57},R1,14.58605316,,,,,,2097.17462019132,59027.6589804065
2207,{DE72B76E-B2E3-4A11-A946-99A0435A5DA8},R1,11.69116553,,,,,,1663.37885412454,47312.4744710097
2208,{8FD3AD53-3E0F-4D85-9339-0A39895CF767},R1,70.14029663,,,,,,3850.66166728213,283847.707998467
2209,{42A61C10-EE1F-4501-9003-1B070E5655D1},R1,37.45834066,,,,,,3494.43983256616,151588.519571565
2210,{842D00FC-9172-4CB9-B4EB-6EA9D212C4D4},R1,183.47853901,,,,,,21119.8855306031,742511.313513054
2211,{EB672846-6821-4A9E-9822-A8CBA1D1ED1E},R1,21098.03690057,,,,,,92370.6939474941,85380726.2253056
2212,{01F6A8E7-7DC3-42E0-AEA5-E9D27051FDA2},R1,113.19959081,,,,,,7816.92107497904,458102.495531063
2213,{0ACAD689-2398-4555-903D-A293FD3F994A},R1,18.98326455,,,,,,1869.29872144492,76822.5479245671
2214,{4F673FE5-5C46-4723-A51F-2DD684F54E3D},R1,178.18379511,,,,,,6272.53599174397,721084.239062137
2215,{BC9DCA91-A8F0-42A5-B4B6-4DDD535A77D2},R1,127.96396063,,,,,,3738.58137387478,517851.781173505
2216,{6BB2EE3B-85C9-4479-BEF0-191FF1B474EE},R1,79.21617122,,,,,,4114.51801836644,320576.451897931
2217,{C2ECBDDF-85DD-4CA6-8C50-7B31E1302C78},R1,96.82055748,,,,,,4627.35837085114,391818.890688098
2218,{AC585354-B4B0-4337-AD98-CA1F81BBA917},R1,8.96342855,,,,,,1935.60598413188,36273.7024077141
2219,{8194D2CE-23A0-4528-BEA8-DC07BD0E66EF},R1,172.84742005,,,,,,11163.8095482961,699488.68680261
2220,{64EEAD33-A5CE-476D-B7D2-5F4C3A9EC279},R1,15.26267604,,,,,,968.239762230131,61765.8536828047
2221,{FC12D286-41CF-46C4-8004-C0C425270E1D},R1,97.91307972,,,,,,6710.9733471842,396240.181423369
2222,{26E1877B-1EE0-4888-A355-6D504FD65022},R1,44.65497777,,,,,,6447.29211765534,180712.265462456
2223,{31AE8FE1-C6AC-454D-BCE4-4AEECEC1157E},R1,435.36253525,,,,,,7164.99475434897,1761849.67624881
2224,{FAE0D501-D80F-4EF9-8044-70911F904440},R1,90.01936209,,,,,,9281.35514478651,364295.436056217
2225,{80BD3DF9-CA1D-4CBE-8E5A-E9F84003592A},R1,106.05643452,,,,,,11487.5898158172,429195.159814407
2226,{55401F58-1D70-4473-B156-C6A878D27C0B},R1,20.95499763,,,,,,1496.2918988432,84801.8635903662
2227,{4161E574-F1C9-4D66-A70B-2EC76863E7A5},R1,28.79967099,,,,,,4708.89747340957,116548.138039384
2228,{2222FE64-F80C-42A8-AF20-90FEDBC8A6B3},R1,54.49695396,,,,,,6761.01535856787,220541.350464301
2229,{E1DCCC5D-A12E-4522-B232-6E2E566AF8B4},R1,190.53536464,,,,,,10676.0505670352,771069.271165262
2230,{B5FFA802-1243-4B2D-8C38-029A3638F03A},R1,5078.53523141,,,,,,21358.8917452227,20552102.8952672
2231,{989366F6-70D0-4219-97BB-58F9A32DC4EF},R1,11.68691716,,,,,,2103.94453885912,47295.2765101706
2232,{CCE614CF-EC7A-4881-92D7-277E9EA16624},R1,169.63346566,,,,,,5326.66203944351,686482.267679145
2233,{F158AA6F-0DFE-4A03-8CF5-C8CF68517487},R1,44.9929904,,,,,,3920.59526584765,182080.177508384
2234,{F15F8C0E-59FE-4746-BFFF-93505DA642E5},R1,12.0481038,,,,,,1684.57495685215,48756.9455180248
2235,{356E8D9C-E2B0-4EA1-9406-36B15336E867},R1,107.94733734,,,,,,10228.6503157026,436847.37062845
2236,{9DD52754-25D8-4DA9-BC70-F5B402C6A5ED},R1,143738.08062433,,,,,,1950273.09208662,581687375.035012
2237,{571D06C8-3A47-4357-B880-B27B98F1C0B9},R1,44.60776274,,,,,,5210.66754220314,180521.212190177
2238,{AE95B4EB-C50B-4A68-8E3B-1C167C7E2B06},R1,35484.04212991,,,,,,416224.622124443,143598823.765189
2239,{A0A80B08-63DD-49F2-B8FB-5FA147F62DA0},R1,130.34088889,,,,,,7280.83483178704,527470.867012873
2240,{8256A80C-601A-4D02-B431-4230D3E971D9},R1,10.49206089,,,,,,1047.49892891681,42459.868689265
2241,{0ABDA9B7-4BB6-4DE4-B851-308BDB7FB540},R1,139.9246417,,,,,,9191.46990177837,566254.931221166
2242,{6E36DEB3-632F-450C-BEF7-1E26888B0AB7},R1,10.89012912,,,,,,1582.63599103911,44070.7918757406
2243,{CF1B3172-21F0-4122-B808-A1138B36FE47},R1,46.88191886,,,,,,5080.66235481376,189724.393662901
2244,{BB660733-412D-4BED-B35F-1C86438DA955},R1,18.22368176,,,,,,1934.12734839626,73748.6199923813
2245,{283178D1-18B7-4DD8-B0D4-6F6300EAA2AF},R1,110.82392025,,,,,,11691.4829668203,448488.485471835
2246,{EBF83D89-6D2A-4CB4-BDF1-E9C6422049F1},R1,156.03372373,,,,,,17422.3650376748,631446.070621321
2247,{4526138A-22CF-4D9F-AE78-D64F59E5693C},R1,77.4317494,,,,,,6921.15515615878,313355.170388401
2248,{03B74ED0-A25B-4449-97D3-BE8AACCCFF21},R1,17.84730941,,,,,,1543.76402670918,72225.4936759977
2249,{090AC231-63F4-4E17-8189-B526C51D945C},R1,74.33043919,,,,,,7121.2399219273,300804.620828497
2250,{BE95C9C0-148F-40A1-AC5D-69E0F3081007},R1,15.45080503,,,,,,1114.65966051242,62527.1871303105
2251,{B4FA3095-62D1-488D-9F2A-5FEDE3F10FBA},R1,93.5313208,,,,,,4197.66732512795,378507.812524797
2252,{CE32FF7E-C9B4-4814-9352-BE30F944957B},R1,54.79263939,,,,,,8021.14029099097,221737.951426077
2253,{9E648B39-ECE0-481A-A44B-5359E85FAB11},R1,7.61175336,,,,,,1232.44970912862,30803.666267673
2254,{1D07CC5C-88BD-4F2A-8B1B-841787B3F935},R1,103.70161604,,,,,,12011.6547883848,419665.545539747
2255,{6F8F46F9-4D1B-4E2E-925F-0125EDEB9716},R1,6.12908127,,,,,,1529.30873403541,24803.5141720298
2256,{032A34C1-027D-4D52-B301-158FCE7B933F},R1,997.10890178,,,,,,16170.1459399381,4035156.55886788
2257,{BE56DD58-D291-4436-8750-E10CE294CE66},R1,107.15648096,,,,,,4058.78603556114,433646.907641477
2258,{5AF3FB8A-E7A7-4E02-810D-D0A532FA9E0E},R1,14.62181799,,,,,,1558.71962983727,59172.3999858128
2259,{ACB7295F-9D04-4EA4-BFBF-718F04F6E7CC},R1,8.15130196,,,,,,976.747561898664,32987.1487000055
2260,{0126FAA3-5C82-4E12-A077-2215C47B8281},R1,85.07276623,,,,,,9057.52548861421,344277.274254721
2261,{FDA582A9-B715-4AEB-90EF-0664C9CF247C},R1,23.7235231,,,,,,1296.29169327698,96005.6817800417
2262,{606BB684-451A-4ECF-B032-5B43AB5D7B91},R1,45.18397076,,,,,,7691.11651133566,182853.039687512
2263,{6924EEEF-C22E-4AD2-B7A8-504F26422EF6},R1,35.79893315,,,,,,1735.26174848178,144873.156351224
2264,{607F48D6-D8AC-4D81-8A7E-6AFCAED1E1DC},R1,351.23287249,,,,,,9552.79407835182,1421389.00342906
2265,{E2C2E3D8-9173-49D9-9845-353B3F3B1FEC},R1,16.69895099,,,,,,1604.75812429708,67578.2533761336
2266,{C387EEE8-68DB-4A16-BE71-54CC0F9F4945},R1,1149.54243162,,,,,,21272.3131977232,4652033.18928022
2267,{B6996918-86ED-4C3C-BC0C-141678C7ADD5},R1,23.11478136,,,,,,4009.46496378197,93542.1944230377
2268,{2E080745-7A89-4EAC-ADEC-E468198F3D50},R1,39.28258725,,,,,,2215.66630304814,158970.991566522
2269,{B0A6B4FF-EE02-4371-AA29-8835FF26C374},R1,48389.43554804,,,,,,94861.7902738543,195825097.971351
2270,{D06865F0-E8EC-4D0D-8C5E-E5D07F4AAE38},R1,19630.66194682,,,,,,71374.2300935346,79442470.3221535
2271,{D62F8035-EB41-48AA-BE5A-672426F830F5},R1,44.64047023,,,,,,7598.52881764095,180653.568847737
2272,{E55F5D28-BC8D-42D8-980D-4D791C345E6F},R1,364.91951427,,,,,,10558.9233206253,1476776.8830426
2273,{59433E06-17B5-409F-A54F-C1CD9ECEFCF2},R1,1157.1582145,,,,,,12678.9894887923,4682853.1520711
2274,{5E8DB393-81F1-4B96-AAC6-1E5921C5AABD},R1,107.37793107,,,,,,7648.6897106221,434543.075322354
2275,{E7CC3B6A-C646-46CA-804C-6C2F1F218B96},R1,28.76137176,,,,,,2151.28862273993,116393.142570697
2276,{FEB7780F-7F10-4B29-9E27-3A763236C05A},R1,863.32753561,,,,,,7424.13627520456,3493762.56425589
2277,{392F77C1-9C31-4E05-A42F-57F9C6017F9E},R1,96.83776826,,,,,,6393.46273641168,391888.526713138
2278,{6E87E063-EDB1-404C-8F77-207C57E8BE15},R1,43.32922289,,,,,,1963.25902158371,175347.140573582
2279,{380DDD8F-6A85-43AB-AC9D-3169FC5D0AD3},R1,427838.93649999,,,,,,3436579.58902285,1731402747.95795
2280,{A0E569E3-3D5B-4630-975E-86843F847069},R1,70.23592582,,,,,,2643.81237533945,284234.709307236
2281,{9B0A8371-0A43-436D-B7E7-A43D8B6C04B2},R1,75.59119759,,,,,,2987.1587697202,305906.713070037
2282,{F05BC553-AD5D-49AD-AEB8-41BDA81EEEA8},R1,1405.21434508,,,,,,10505.5546453537,5686700.71919225
2283,{C012E3A5-5931-496B-8B79-3320A706C649},R1,12.52747167,,,,,,1818.76518696198,50696.8780643922
2284,{E8B7D196-EABD-4642-9AA8-B5C7A93359A5},R1,40900.21058392,,,,,,108797.4647632,165517279.874264
2285,{5110B63E-C99D-40B7-8292-B4DF4F4309BC},R1,9.97466188,,,,,,841.823667483154,40366.045844671
2286,{F29D963B-F1DB-4E4C-BA2C-F887CA1C6B5C},R1,2.25932343,,,,,,474.110263241507,9143.15751358919
2287,{3E263FF5-C900-42D6-8169-1D49C90EBB15},R1,8459.42343706,,,,,,38054.2131880163,34234071.9846722
2288,{81FF3AA5-A2E6-404B-8403-65DBA9964E76},R1,57.36157732,,,,,,2261.14873863327,232134.062742509
2289,{36B5FCA4-05A5-4CD1-B739-DEB8EF1152A7},R1,2823.23709092,,,,,,16618.5654186034,11425235.2110606
2290,{643165AF-B2B7-4B7F-B056-70FCA304B777},R1,2299.09907696,,,,,,31820.080959274,9304123.82143772
2291,{1EF58FF1-5950-41E6-9FD6-CA3B5655DE58},R1,110.21798758,,,,,,4936.49702699865,446036.3720691
2292,{247E1964-B09E-4DFD-B1F9-C6C1D72027D1},R1,150.52510921,,,,,,3342.07948195279,609153.509405048
2293,{25230561-34A0-4A31-96B9-8A80E6B0D0EC},R1,11.12504074,,,,,,1178.44167745665,45021.4405104378
2294,{7D01FCEC-3665-4CD2-814A-3D3D760A5286},R1,11201.30028279,,,,,,41791.1880200438,45330053.9064984
2295,{1487157B-3F9B-4341-96B9-59B337012793},R1,882.59796964,,,,,,10878.5985884156,3571747.18163752
2296,{46EA0149-B69F-44D0-9FF8-FF9BF49E1745},R1,199.02103874,,,,,,9927.49401687992,805409.520136662
2297,{A5FDF444-03B2-45BF-8781-BBDB86AE4741},R1,2.51948027,,,,,,470.846784384364,10195.9759017803
2298,{DC23F5E7-5C69-4125-88BE-D8424753BFF9},R1,93.29326819,,,,,,3020.26907931864,377544.461256327
2299,{1842CCCE-50FE-4F67-84A1-2F1F6BFD9C31},R1,124.39005694,,,,,,8544.14439868309,503388.70444836
2300,{1F424604-ECAE-4F2E-A541-FAB08D7A7252},R1,13.02538199,,,,,,1917.19925144252,52711.850278535
2301,{5CFB8583-EACF-49EB-A23E-BAB6DDA46D8B},R1,899.40371041,,,,,,9468.35332069125,3639757.6743695
2302,{71E32257-D704-41D7-9F7E-9EA74E915CC7},R1,15.2060582,,,,,,1548.80508713733,61536.7364918338
2303,{88E3FFBB-3E2D-4D7D-A9CE-679CAC598DAA},R1,1029.90860876,,,,,,18138.0175261525,4167892.25311029
2304,{83F72DF2-2289-4B5F-8E18-084F075CB8D1},R1,1780.40371836,,,,,,11876.0366074591,7205038.23976814
2305,{55E6A3EC-808B-444A-AC20-0CC255DEE0FF},R1,127.72904046,,,,,,2993.61687903578,516901.088626651
2306,{58770142-019E-4192-B493-39B983180281},R1,3479.29812629,,,,,,23021.6515819188,14080220.0025512
2307,{92525EE8-681C-4077-B79F-19E11A21425D},R1,1186.37491143,,,,,,15701.7671767607,4801088.89962148
2308,{64EA3C5F-66A9-4171-8C62-209BEBCD08E6},R1,775.4826379,,,,,,9497.42553424512,3138266.87584028
2309,{34DEB984-6AD8-4A21-9117-3BF5E3AC50D3},R1,20.05015248,,,,,,2298.31904318938,81140.0896033502
2310,{033C9F2D-417C-4827-B912-0F2AFAA8817E},R1,6.00890492,,,,,,954.969143671039,24317.1783846529
2311,{00CADD0C-EB60-4CE3-93D7-ADD5BDC5BA5B},R1,7.6007979,,,,,,1818.61695126204,30759.3405457631
2312,{16F5627C-7790-4233-9699-D3FF70607617},R1,4.29266843,,,,,,857.212428299767,17371.8122891517
2313,{2A34F7DB-6019-468D-A9D4-C1E1BCBD245C},R1,2.05254529,,,,,,443.634099009345,8306.35659914877
2314,{AE435B9D-DC1C-4A25-A734-D1FC4F5CFDD0},R1,7.91806193,,,,,,1103.28854608765,32043.2581050621
2315,{5DFE58D1-28A7-4003-AF84-E2FBB681EAA5},R1,2.86442121,,,,,,568.909451984756,11591.9011081407
2316,{37A36399-60FC-46AD-B17F-9BE697BF90BF},R1,141.34190447,,,,,,3559.3298871069,571990.394560203
2317,{DE32CC29-A1EA-4427-A6FA-685D4C95A136},R1,325.9456004,,,,,,6539.93919056364,1319055.05447899
2318,{785BC8B2-282B-4EE1-9427-55EA9B23ED31},R1,25.85868269,,,,,,1515.46656418279,104646.374058249
2319,{3BFF529C-7320-4714-A4E2-BCB74B363A1E},R1,296.72364232,,,,,,7800.95864893913,1200797.99632983
2320,{B6DEE566-62EF-44EC-9267-7300E0F4F078},R1,174.67609731,,,,,,3802.31307185056,706889.072317848
2321,{F4CD6831-5BB1-42C6-93ED-13F7B95BEEC9},R1,59036.08363659,,,BWEIHAUSEN,2023/04/28 20:38:26+00,,169879.257998346,238910554.813906
2322,{48FE95FD-A6C4-4D07-AD7B-A5FB1DFF870C},R1,1709.92326325,,,,,,20298.8366431491,6919813.88948635
2323,{9FF39D4D-E5F6-40C5-9F3F-050DED1AE3F3},R1,37.02153047,,,,,,2116.05147809405,149820.820055771
2324,{B3E1F511-EA5E-498E-A2DB-E8A5F3764F0D},R1,4740.46046879,,,,,,47606.4905017334,19183963.0049233
2325,{E6DEDD8D-800A-4312-92A5-6B17FA3FC643},R1,1208.51862788,,,,,,9277.25340168699,4890701.3652736
2327,{9F354BCB-3F9B-4643-A8E4-A2BAB9FD0485},R1,0.03010357,,,,,,100.771715501869,121.824806673353
2328,{6CC5C047-110C-45D4-B7CD-DD349C9FD4C2},R1,241.73243091,,,,,,5107.53264570995,978256.452684381
2329,{A54C7AF3-1F88-409D-87D2-6E2B5BE22F49},R1,3.94964663,,,,,,851.50277746936,15983.648634734
2330,{F28DA96E-E086-4602-94D7-37BCA4EF8470},R1,21.714477,,,,,,1561.69870828417,87875.3897995874
2331,{BC3D5EA0-7CC8-47A4-B1DC-C896FEEF3799},R1,0.66583535,,,,,,315.598469143331,2694.53957070598
2332,{35412A8A-74F3-400D-86D3-42A1EC31C63A},R1,1.61305726,,,,,,929.288023889543,6527.81114957496
2333,{91F44FA1-56BA-4A62-83DF-C1B5AB990411},R1,0.2321961,,,,,,287.013750437003,939.668845516236
2334,{4DAA4F52-7CA4-4302-BC0D-81A58BD9B3C9},R1,58.10267385,,,,,,2441.51549328389,235133.186254619
2335,{1D7EF148-C17F-4F3C-A8C0-4FFE7E32772E},R1,17.79397841,,,,,,1306.68742958466,72009.6762505156
2336,{F10196E0-83B0-47AE-9623-F76E194E1CF5},R1,208.50514812,,,,,,6634.01701522411,843790.397997375
2337,{CAA3C6FE-25B4-4700-A209-A48B99DAB20B},R1,0.86348897,,,,,,231.196128384877,3494.415889484
2338,{BCD5CF19-9772-4551-9D30-DB53C4205F64},R1,0.3854572,,,,,,293.374717783728,1559.88996521355
2339,{A0900CA7-BB25-459D-9CBC-2499857DA345},R1,20497.62414692,,,,,,58512.1522267611,82950941.8878748
2340,{128BE561-3B3E-4DCD-BA25-1AD7DE780708},R1,0.05197296,,,,,,112.077626472673,210.32709389592
2341,{38B6AE7E-7A45-42F7-B62D-D2FDF1825934},R1,7.60917395,,,,,,1072.18349970978,30793.2270885521
2342,{242E3336-8AAA-474D-9D59-BF4292D8402E},R1,25.7447556,,,,,,1872.61711282588,104185.329644647
2343,{12C9966B-2A2C-4F28-BC63-AC63FADE2DE5},R1,29.62694616,,,,,,1690.35888610404,119895.988252076
2344,{5672C4B1-5C97-40C3-B6B7-2F1BEE809108},R1,2408.2354614,,,,,,15350.6391107108,9745783.13796353
2345,{6A3CA13A-9C28-4127-9D26-75DB6C33951D},R1,297205.61274453,,,,,,730278.566555442,1202748442.75153
2346,{2BC4FF61-FAE9-4F74-84BC-0F6338A447E3},R1,119.66149086,,,,,,3594.93151216769,484252.875935165
2347,{98D27341-ACF2-4864-9567-417136155577},R1,861.28191267,,,,,,8956.77735113163,3485484.23379003
2348,{7C308287-686A-473C-80BE-A7289DD4B6FF},R1,20069.17359476,,,,,,75482.4569500703,81217064.0696124
2349,{06FD1D04-093D-4194-9F71-403BBB1A7CDB},R1,56355.42910501,,,,,,231373.320697092,228062330.212419
2350,{8A10A72D-DB62-42AE-A870-F106F7220DFF},R1,899.47596258,,,,,,15243.5207721671,3640050.11309204
2351,{260C4EFB-73E3-48F6-8E65-BE6C82D6BDA2},R1,8380.76148406,,,,,,31619.425050483,33915738.4213399
2352,{85E9E141-B5DD-46C6-9518-1F31DE111FCB},R1,6975.06493867,,,,,,34889.7891726427,28227086.3923229
2353,{5EBEAA0F-2807-4A4A-9382-2A0D5739499D},R1,196.3719281,,,,,,3668.33939495767,794689.007236701
2354,{AC25D5C9-A45F-48DF-A4A9-A426318919A8},R1,51.57110776,,,,,,1915.88962310618,208700.869997417
2355,{3525EB0E-8CE6-4C7F-B2EC-CD45C594920B},R1,6.74004525,,,,,,1102.23427236505,27275.9984458053
2356,{F72034A6-ED53-4E74-AB73-EDCA5E2BC0C5},R1,1085.50362823,,,,,,8384.9130615464,4392877.32944009
2357,{AB009322-F1FC-4CD7-BD68-9EA5F4ECAE3E},R1,449.45332762,,,,,,9011.5122774523,1818873.08113258
2358,{683C8C4B-546B-4C35-BF25-ED515E8C9357},R1,2835.61709156,,,,,,17491.3955107226,11475335.2011598
2359,{04733410-F1C2-4809-84E9-AECB22D52678},R1,127.42640836,,,,,,3232.93539937016,515676.380389702
2360,{398F8F06-4C0F-4303-81AB-7D5A735C33D2},R1,267.47080562,,,,,,5710.86661090854,1082415.9469889
2361,{AAD8D909-97B6-418D-BB74-459232CC3832},R1,61573.45003094,,,,,,147764.15027146,249178911.609554
2362,{47E8E36F-12BE-485E-8BE9-B4D963D2FCF3},R1,258.78857373,,,,,,8492.01273317622,1047280.22299558
2363,{4B929D56-09B8-4F40-9EA5-F3BD0D45B6D1},R1,2123.28243769,,,,,,15598.732586752,8592619.16520319
2364,{533B7121-4D15-4411-BE4B-9E1A058724DC},R1,17.59856771,,,,,,1074.7286203563,71218.8801473274
2365,{936966A8-F482-4EA2-ACB9-3B6F97D1F389},R1,12.53020694,,,,,,1767.50547300381,50707.9493899583
2366,{511EE0ED-78FF-44F6-951A-74C5242D1069},R1,11282.01474573,,,,,,37518.0440183838,45656693.8357792
2367,{823AF426-9A1A-42D2-8A17-31743527B8E4},R1,32.22203872,,,,,,1949.6165557906,130397.970066286
2368,{DD1C9C0B-F6D4-433E-B0AF-52D1AA737DD9},R1,924.22635927,,,,,,11946.027898161,3740211.37287701
2369,{36567984-E191-4CE1-BBBA-3E2A1C966CA8},R1,7137.35432487,,,,,,37124.6342017049,28883848.144918
2370,{CCD54991-9D2F-48E5-90F5-9FA460C369D7},R1,227.51253647,,,,,,8663.51515367102,920710.578009302
2371,{7DF9AE82-3153-4D0C-88D7-7BFED2F6C857},R1,12745.69275693,,,,,,49056.9984132253,51579988.3924269
2372,{35C02017-D270-4672-B798-182404B7F190},R1,1901.26326684,,,,,,12208.7409038963,7694139.45329884
2373,{86D7CEE1-C0FB-4381-BFA2-0FE45B5F41C9},R1,4036.65527431,,,,,,29055.9226529125,16335764.311826
2374,{0F3715C0-C3EC-42C8-BA44-7A57EEC655FE},R1,27.44304742,,,,,,3984.01846553477,111058.070765617
2375,{1CEAAC52-94B5-4CF6-8911-37DF7365D956},R1,258.25503594,,,,,,7295.62942934277,1045121.06169916
2376,{7A47106D-FEA5-4C50-A6CF-7412160B9D26},R1,2333.03395092,,,,,,13438.3477158912,9441453.43830575
2377,{0E40B4D6-FC8F-473C-8B5F-AC4BDD692B78},R1,72109.4968807,,,,,,137111.096674253,291816780.544003
2378,{726CFCBC-5924-40D5-8DE5-CB0EAC3DBD15},R1,193.96153197,,,,,,4469.96524634512,784934.459734595
2379,{2FBA1C32-F216-4DB5-A3F7-49C56F10DA0E},R1,159.60276274,,,,,,6467.79938721669,645889.456589445
2380,{C936630F-137B-45DB-9214-5D45628664AA},R1,3.01206897,,,,,,650.193931561655,12189.4067303075
2381,{524709E8-8ED3-4F88-8E52-3FF13F38D9AC},R1,169.76974095,,,,,,3650.05078952092,687033.772368673
2382,{73AA8C56-5A6B-428E-AB3C-4AC3EEC5470C},R1,31343.65054177,,,,,,130277.576902398,126843253.629785
2383,{26B6AB56-3682-4D82-A929-26A115B2A77A},R1,460.23797901,,,,,,7804.57045136363,1862517.01949865
2384,{CFFB2F13-9592-4060-8B56-4D966EFE58C9},R1,260.07897151,,,,,,5529.53739805545,1052502.25559798
2385,{F1724E7B-E0F6-454F-9F6C-4578734405A8},R1,68.57685788,,,,,,3026.58993844005,277520.697104001
2386,{E3928528-D579-4885-BF6F-8B021A1BE47B},R1,3082.64542828,,,,,,25652.4008684976,12475023.4446992
2387,{7C43D9D4-EDA9-49F4-AA5F-EC9A648C279E},R1,6.24856207,,,,,,740.011023153759,25287.0333067339
2388,{640D25A7-DE4B-4851-A3AF-B585BA05EDC2},R1,3.25489667,,,,,,889.169558028002,13172.0994939717
2389,{C3507A56-7FC2-493F-ADF2-C35A3500E212},R1,2.42787034,,,,,,901.461087891316,9825.24266113775
