OBJECTID,TRACT,YEAR,EDG,Shape__Area,Shape__Length
2983,3500,2013,0,0.000153872611463157,0.053705450860666
2984,3400,2013,0,9.42779070101096e-05,0.0409841882038762
2985,3300,2013,3,0.000155273106884124,0.0581723390273726
2986,2800,2013,0,0.000117806075650151,0.0430440189281107
2987,2900,2013,1,0.000118143551844696,0.0436513780231625
2988,3000,2013,2,0.00017888558568302,0.054577084508621
2989,3100,2013,0,0.000257302393947612,0.0826069506232273
2990,1701,2013,0,0.000106972941466665,0.0557614796728038
2991,1702,2013,0,0.00015339873107223,0.059178155427237
2992,1600,2013,1,0.000231202849136025,0.0793844119564369
2993,1500,2013,0,0.000137318093948124,0.0467847134067514
2994,200,2013,0,0.000393998005165486,0.0837630669814513
2995,2700,2013,0,0.000190933996691456,0.0825740377831476
2996,2200,2013,0,0.000331308734075719,0.0974503104342816
2997,2400,2013,0,0.000117176468847902,0.0481586156788466
2998,2000,2013,0,0.000135632391447871,0.0512680672445529
2999,2100,2013,0,0.000163608778166235,0.054882709796404
3000,1900,2013,0,0.000199293836431025,0.0688837627496096
3001,1800,2013,0,0.000112983199414884,0.0493728725199169
3002,900,2013,0,0.000113850000161619,0.0651236808652226
3003,1300,2013,0,0.000141883711876289,0.0515105657505454
3004,1100,2013,0,0.000127085785607051,0.0469252614199373
3005,1000,2013,0,0.000114386455152271,0.0436458647824782
3006,1200,2013,0,0.000219803349409631,0.0713584200303691
3007,800,2013,0,0.000136825452955236,0.0492117330716874
3008,600,2013,0,0.000460058188764378,0.107713250183703
3009,700,2013,0,0.00015518679856541,0.0589745228581218
3010,100,2013,1,0.000221706090542284,0.0660422136234774
3011,300,2013,0,0.000145139423693763,0.0607851498101049
3012,4100,2013,0,0.000381802093215811,0.120917266196308
3013,5200,2013,2,0.000115522557734948,0.0454452002984051
3014,5100,2013,0,0.000105572425582068,0.0423061595079253
3015,5301,2013,0,6.50778824820009e-05,0.0382727388180878
3016,5000,2013,0,9.06897430468234e-05,0.0388500891304593
3017,4200,2013,0,0.000295094519060513,0.0849624818321201
3018,4301,2013,0,0.000117288412639027,0.0558367111152466
3019,4302,2013,1,3.96030541196524e-05,0.0256630969758588
3020,4000,2013,0,0.000297413282169146,0.096876024090113
3021,4400,2013,0,0.000118553204174532,0.043564896452133
3022,4500,2013,0,8.03577163424052e-05,0.037821995954508
3023,4600,2013,0,0.000185272743692622,0.137534403753179
3024,3600,2013,0,0.000143309114264412,0.0606068017155192
3025,3900,2013,0,0.000116645677735505,0.0466195359795243
3026,3800,2013,1,7.48172324165353e-05,0.0352001616376488
3027,1400,2013,0,0.000255106135227834,0.106280959064322
3028,402,2013,0,0.000215634516735008,0.0690712721283335
3029,401,2013,0,0.000163510467245942,0.0535703208301732
3030,7800,2013,0,0.00024889714541132,0.0896299627959236
3031,9200,2013,0,3.74137785001949e-05,0.0484800069708912
3032,8800,2013,0,0.00011346917017363,0.0427420505937891
3033,8700,2013,1,8.76059402799001e-05,0.03804895061903
3034,8600,2013,2,8.50922965582868e-05,0.0371913263719806
3035,8500,2013,1,5.67230586057121e-05,0.0333647585875868
3036,8100,2013,0,9.98886089291773e-05,0.0682751296360039
3037,8200,2013,0,4.38680685874715e-05,0.0324559543724876
3038,8300,2013,0,2.84061661659507e-05,0.0303272161407975
3039,8400,2013,1,4.57738310615241e-05,0.0321435971815658
3040,7900,2013,2,8.35623991406464e-05,0.0383407301847121
3041,7500,2013,1,9.59246422098659e-05,0.0414135816933154
3042,7700,2013,2,0.000126624921449547,0.0488534933910829
3043,7300,2013,1,0.00011079984551543,0.0453426015277281
3044,7402,2013,0,2.98257355098031e-05,0.0238412501784224
3045,7600,2013,1,6.84268889017403e-05,0.0335970233185851
3046,7401,2013,0,3.10368700411345e-05,0.0275537216411909
3047,6300,2013,1,0.000276667329217162,0.0870589949045944
3048,6200,2013,0,0.000303953330785589,0.168804342408508
3049,6500,2013,0,0.000137339002321824,0.0586744589643685
3050,6600,2013,0,0.000122326892778801,0.0766074705465994
3051,6400,2013,0,0.000108137893221283,0.0471391073897014
3052,6700,2013,1,0.000147587038100028,0.0634219826980529
3053,6100,2013,1,0.000133913737954572,0.0748822024828974
3054,5400,2013,1,0.000143478278005205,0.0724969291141328
3055,5302,2013,0,0.000279738639619609,0.117540850404155
3056,11700,2013,0,0.000417838500197831,0.0975205160735019
3057,11800,2013,0,0.000277407099019911,0.0892169699181052
3058,26400,2013,0,7.68698600950302e-06,0.0180872763203975
3059,26500,2013,0,4.85695300085354e-05,0.0367530569062542
3060,11002,2013,0,0.000200244653115078,0.0782263248929557
3061,11001,2013,0,0.000127918816815509,0.0540531770783875
3062,11102,2013,0,0.000155054382048547,0.0685209783793662
3063,11101,2013,0,0.000137430486574885,0.0502404958630889
3064,10200,2013,0,0.000333028956447379,0.11271566174329
3065,10300,2013,2,0.000198398764041485,0.0642910647053545
3066,10401,2013,0,0.000193211777968827,0.0568494124962671
3067,10402,2013,0,0.000214966202747746,0.0678262713359494
3068,9300,2013,0,0.00113299724262106,0.173814357796121
3069,10001,2013,0,0.000276618263342243,0.0831926739939896
3070,10100,2013,1,0.000298218930311123,0.0922542421096109
3071,9500,2013,1,0.000304434297049738,0.0988771502695929
3072,10002,2013,1,0.000113364045319031,0.0467362678691797
3073,9400,2013,1,0.00020603925395335,0.0639287593805915
3074,8900,2013,0,0.00015212363223327,0.0660897434617428
3075,9000,2013,1,9.8158996024722e-05,0.0468376762101642
3076,9100,2013,0,5.00922501487366e-05,0.0375965186436615
3077,12100,2013,0,0.000204040886274015,0.0858440179607803
3078,12000,2013,0,0.000172843347627349,0.0598497338371051
3079,11402,2013,0,0.000141653116315865,0.0614718356563585
3080,11600,2013,0,0.000371990764961083,0.105638834823587
3081,11300,2013,0,0.000382142119178752,0.0848882286545701
3082,11500,2013,0,0.000183752446901053,0.0631919112897776
3083,11401,2013,0,0.000147293862028164,0.0584523909737741
3084,10800,2013,0,0.00048387096830993,0.12603660967411
3085,10701,2013,1,0.00017400918113708,0.0698956319565265
3086,10600,2013,1,0.000301785100418783,0.0994869572009152
3087,10702,2013,4,9.37602449084807e-05,0.0490289740779551
3088,10500,2013,4,0.0002053042821899,0.0662629092626292
3089,9900,2013,1,0.000780124209995847,0.20687811939334
3090,9702,2013,0,0.000265267209215381,0.0895244589114827
3091,9701,2013,0,0.000214246188988909,0.099929591955516
3092,9800,2013,3,0.000230788414683047,0.0624658236419387
3093,9600,2013,1,0.000219158700474509,0.072199876820078
3094,8001,2013,1,5.82156258133182e-05,0.07042114205618
3095,8002,2013,0,2.74026701845287e-05,0.0278967537809733
3096,7200,2013,2,0.000120876315577334,0.0555304873306105
3097,7100,2013,2,0.000103152953215613,0.0593703265309707
3098,5802,2013,1,0.000369886421140109,0.167372929325878
3099,7000,2013,1,9.64466698860633e-05,0.0467212606512495
3100,6900,2013,1,0.00010805862439156,0.0510449174120837
3101,26001,2013,0,7.2470370469091e-06,0.0278560676919807
3102,500,2013,0,0.000335463334977248,0.0851400097793993
3103,10900,2013,1,0.000575062130337756,0.155383084384038
3104,11200,2013,0,0.000329505363879434,0.105354301764879
3105,11900,2013,0,0.000373716378817335,0.141625115685039
3106,2500,2014,0,0.000117916550607333,0.0520502475018142
3107,2600,2014,1,0.000149118681747495,0.0507144599457063
3108,5600,2014,0,0.000357275615897379,0.102853186284302
3109,6800,2014,0,8.59462111293396e-05,0.038414197937941
3110,6000,2014,0,0.00015723495016573,0.0668395886457784
3111,5900,2014,0,0.000217008214349335,0.0786079093182879
3112,5700,2014,0,0.000595616721057013,0.153638446361827
3113,4900,2014,3,0.000131139368932054,0.0493550995412475
3114,5801,2014,1,0.00021803737126902,0.0881675850806519
3115,4800,2014,0,0.000160054485149885,0.0598933251189305
3116,4700,2014,3,0.000237890633343341,0.0756371247149321
3117,3200,2014,0,0.000247349756591575,0.114694686413892
3118,3500,2014,0,0.000153872611463157,0.053705450860666
3119,3400,2014,0,9.42779070101096e-05,0.0409841882038762
3120,3300,2014,1,0.000155273106884124,0.0581723390273726
3121,2800,2014,0,0.000117806075650151,0.0430440189281107
3122,2900,2014,0,0.000118143551844696,0.0436513780231625
3123,3000,2014,2,0.00017888558568302,0.054577084508621
3124,3100,2014,0,0.000257302393947612,0.0826069506232273
3125,1701,2014,1,0.000106972941466665,0.0557614796728038
3126,1702,2014,1,0.00015339873107223,0.059178155427237
3127,1600,2014,0,0.000231202849136025,0.0793844119564369
3128,1500,2014,0,0.000137318093948124,0.0467847134067514
3129,200,2014,1,0.000393998005165486,0.0837630669814513
3130,2700,2014,0,0.000190933996691456,0.0825740377831476
3131,2200,2014,0,0.000331308734075719,0.0974503104342816
3132,2400,2014,0,0.000117176468847902,0.0481586156788466
3133,2000,2014,0,0.000135632391447871,0.0512680672445529
3134,2100,2014,0,0.000163608778166235,0.054882709796404
3135,1900,2014,0,0.000199293836431025,0.0688837627496096
3136,1800,2014,0,0.000112983199414884,0.0493728725199169
3137,900,2014,0,0.000113850000161619,0.0651236808652226
3138,1300,2014,1,0.000141883711876289,0.0515105657505454
3139,1100,2014,0,0.000127085785607051,0.0469252614199373
3140,1000,2014,0,0.000114386455152271,0.0436458647824782
3141,1200,2014,2,0.000219803349409631,0.0713584200303691
3142,800,2014,0,0.000136825452955236,0.0492117330716874
3143,600,2014,0,0.000460058188764378,0.107713250183703
3144,700,2014,1,0.00015518679856541,0.0589745228581218
3145,100,2014,3,0.000221706090542284,0.0660422136234774
3146,300,2014,0,0.000145139423693763,0.0607851498101049
3147,4100,2014,0,0.000381802093215811,0.120917266196308
3148,5200,2014,3,0.000115522557734948,0.0454452002984051
3149,5100,2014,0,0.000105572425582068,0.0423061595079253
3150,5301,2014,3,6.50778824820009e-05,0.0382727388180878
3151,5000,2014,3,9.06897430468234e-05,0.0388500891304593
3152,4200,2014,0,0.000295094519060513,0.0849624818321201
3153,4301,2014,0,0.000117288412639027,0.0558367111152466
3154,4302,2014,0,3.96030541196524e-05,0.0256630969758588
3155,4000,2014,0,0.000297413282169146,0.096876024090113
3156,4400,2014,0,0.000118553204174532,0.043564896452133
3157,4500,2014,0,8.03577163424052e-05,0.037821995954508
3158,4600,2014,0,0.000185272743692622,0.137534403753179
3159,3600,2014,3,0.000143309114264412,0.0606068017155192
3160,3900,2014,0,0.000116645677735505,0.0466195359795243
3161,3800,2014,0,7.48172324165353e-05,0.0352001616376488
3162,1400,2014,1,0.000255106135227834,0.106280959064322
3163,402,2014,0,0.000215634516735008,0.0690712721283335
3164,401,2014,0,0.000163510467245942,0.0535703208301732
3165,7800,2014,0,0.00024889714541132,0.0896299627959236
3166,9200,2014,0,3.74137785001949e-05,0.0484800069708912
3167,8800,2014,2,0.00011346917017363,0.0427420505937891
3168,8700,2014,1,8.76059402799001e-05,0.03804895061903
3169,8600,2014,2,8.50922965582868e-05,0.0371913263719806
3170,8500,2014,3,5.67230586057121e-05,0.0333647585875868
3171,8100,2014,1,9.98886089291773e-05,0.0682751296360039
3172,8200,2014,0,4.38680685874715e-05,0.0324559543724876
3173,8300,2014,0,2.84061661659507e-05,0.0303272161407975
3174,8400,2014,1,4.57738310615241e-05,0.0321435971815658
3175,7900,2014,2,8.35623991406464e-05,0.0383407301847121
3176,7500,2014,5,9.59246422098659e-05,0.0414135816933154
3177,7700,2014,0,0.000126624921449547,0.0488534933910829
3178,7300,2014,3,0.00011079984551543,0.0453426015277281
3179,7402,2014,1,2.98257355098031e-05,0.0238412501784224
3180,7600,2014,1,6.84268889017403e-05,0.0335970233185851
3181,7401,2014,2,3.10368700411345e-05,0.0275537216411909
3182,6300,2014,1,0.000276667329217162,0.0870589949045944
3183,6200,2014,0,0.000303953330785589,0.168804342408508
3184,6500,2014,3,0.000137339002321824,0.0586744589643685
3185,6600,2014,1,0.000122326892778801,0.0766074705465994
3186,6400,2014,0,0.000108137893221283,0.0471391073897014
3187,6700,2014,5,0.000147587038100028,0.0634219826980529
3188,6100,2014,1,0.000133913737954572,0.0748822024828974
3189,5400,2014,1,0.000143478278005205,0.0724969291141328
3190,5302,2014,0,0.000279738639619609,0.117540850404155
3191,11700,2014,0,0.000417838500197831,0.0975205160735019
3192,11800,2014,0,0.000277407099019911,0.0892169699181052
3193,26400,2014,0,7.68698600950302e-06,0.0180872763203975
3194,26500,2014,0,4.85695300085354e-05,0.0367530569062542
3195,11002,2014,0,0.000200244653115078,0.0782263248929557
3196,11001,2014,0,0.000127918816815509,0.0540531770783875
3197,11102,2014,0,0.000155054382048547,0.0685209783793662
3198,11101,2014,1,0.000137430486574885,0.0502404958630889
3199,10200,2014,0,0.000333028956447379,0.11271566174329
3200,10300,2014,0,0.000198398764041485,0.0642910647053545
3201,10401,2014,0,0.000193211777968827,0.0568494124962671
3202,10402,2014,0,0.000214966202747746,0.0678262713359494
3203,9300,2014,0,0.00113299724262106,0.173814357796121
3204,10001,2014,1,0.000276618263342243,0.0831926739939896
3205,10100,2014,1,0.000298218930311123,0.0922542421096109
3206,9500,2014,1,0.000304434297049738,0.0988771502695929
3207,10002,2014,1,0.000113364045319031,0.0467362678691797
3208,9400,2014,2,0.00020603925395335,0.0639287593805915
3209,8900,2014,1,0.00015212363223327,0.0660897434617428
3210,9000,2014,2,9.8158996024722e-05,0.0468376762101642
3211,9100,2014,0,5.00922501487366e-05,0.0375965186436615
3212,12100,2014,0,0.000204040886274015,0.0858440179607803
3213,12000,2014,0,0.000172843347627349,0.0598497338371051
3214,11402,2014,0,0.000141653116315865,0.0614718356563585
3215,11600,2014,0,0.000371990764961083,0.105638834823587
3216,11300,2014,0,0.000382142119178752,0.0848882286545701
3217,11500,2014,0,0.000183752446901053,0.0631919112897776
3218,11401,2014,0,0.000147293862028164,0.0584523909737741
3219,10800,2014,0,0.00048387096830993,0.12603660967411
3220,10701,2014,0,0.00017400918113708,0.0698956319565265
3221,10600,2014,0,0.000301785100418783,0.0994869572009152
3222,10702,2014,0,9.37602449084807e-05,0.0490289740779551
3223,10500,2014,1,0.0002053042821899,0.0662629092626292
3224,9900,2014,1,0.000780124209995847,0.20687811939334
3225,9702,2014,1,0.000265267209215381,0.0895244589114827
3226,9701,2014,0,0.000214246188988909,0.099929591955516
3227,9800,2014,2,0.000230788414683047,0.0624658236419387
3228,9600,2014,1,0.000219158700474509,0.072199876820078
3229,8001,2014,1,5.82156258133182e-05,0.07042114205618
3230,8002,2014,0,2.74026701845287e-05,0.0278967537809733
3231,7200,2014,3,0.000120876315577334,0.0555304873306105
3232,7100,2014,1,0.000103152953215613,0.0593703265309707
3233,5802,2014,0,0.000369886421140109,0.167372929325878
3234,7000,2014,0,9.64466698860633e-05,0.0467212606512495
3235,6900,2014,0,0.00010805862439156,0.0510449174120837
3236,26001,2014,0,7.2470370469091e-06,0.0278560676919807
3237,500,2014,0,0.000335463334977248,0.0851400097793993
3238,10900,2014,2,0.000575062130337756,0.155383084384038
3239,11200,2014,2,0.000329505363879434,0.105354301764879
3240,11900,2014,0,0.000373716378817335,0.141625115685039
3241,2500,2015,0,0.000117916550607333,0.0520502475018142
3242,2600,2015,1,0.000149118681747495,0.0507144599457063
3243,5600,2015,2,0.000357275615897379,0.102853186284302
3244,6800,2015,0,8.59462111293396e-05,0.038414197937941
3245,6000,2015,0,0.00015723495016573,0.0668395886457784
3246,5900,2015,0,0.000217008214349335,0.0786079093182879
3247,5700,2015,0,0.000595616721057013,0.153638446361827
3248,4900,2015,1,0.000131139368932054,0.0493550995412475
3249,5801,2015,1,0.00021803737126902,0.0881675850806519
3250,4800,2015,0,0.000160054485149885,0.0598933251189305
3251,4700,2015,4,0.000237890633343341,0.0756371247149321
3252,3200,2015,1,0.000247349756591575,0.114694686413892
3253,3500,2015,1,0.000153872611463157,0.053705450860666
3254,3400,2015,0,9.42779070101096e-05,0.0409841882038762
3255,3300,2015,2,0.000155273106884124,0.0581723390273726
3256,2800,2015,0,0.000117806075650151,0.0430440189281107
3257,2900,2015,2,0.000118143551844696,0.0436513780231625
3258,3000,2015,2,0.00017888558568302,0.054577084508621
3259,3100,2015,0,0.000257302393947612,0.0826069506232273
3260,1701,2015,3,0.000106972941466665,0.0557614796728038
3261,1702,2015,2,0.00015339873107223,0.059178155427237
3262,1600,2015,3,0.000231202849136025,0.0793844119564369
3263,1500,2015,0,0.000137318093948124,0.0467847134067514
3264,200,2015,1,0.000393998005165486,0.0837630669814513
3265,2700,2015,1,0.000190933996691456,0.0825740377831476
3266,2200,2015,0,0.000331308734075719,0.0974503104342816
3267,2400,2015,0,0.000117176468847902,0.0481586156788466
3268,2000,2015,1,0.000135632391447871,0.0512680672445529
3269,2100,2015,1,0.000163608778166235,0.054882709796404
3270,1900,2015,0,0.000199293836431025,0.0688837627496096
3271,1800,2015,2,0.000112983199414884,0.0493728725199169
3272,900,2015,0,0.000113850000161619,0.0651236808652226
3273,1300,2015,0,0.000141883711876289,0.0515105657505454
3274,1100,2015,0,0.000127085785607051,0.0469252614199373
3275,1000,2015,0,0.000114386455152271,0.0436458647824782
3276,1200,2015,0,0.000219803349409631,0.0713584200303691
3277,800,2015,0,0.000136825452955236,0.0492117330716874
3278,600,2015,0,0.000460058188764378,0.107713250183703
3279,700,2015,0,0.00015518679856541,0.0589745228581218
3280,100,2015,3,0.000221706090542284,0.0660422136234774
3281,300,2015,0,0.000145139423693763,0.0607851498101049
3282,4100,2015,0,0.000381802093215811,0.120917266196308
3283,5200,2015,3,0.000115522557734948,0.0454452002984051
3284,5100,2015,0,0.000105572425582068,0.0423061595079253
3285,5301,2015,2,6.50778824820009e-05,0.0382727388180878
3286,5000,2015,1,9.06897430468234e-05,0.0388500891304593
3287,4200,2015,1,0.000295094519060513,0.0849624818321201
3288,4301,2015,1,0.000117288412639027,0.0558367111152466
3289,4302,2015,3,3.96030541196524e-05,0.0256630969758588
3290,4000,2015,0,0.000297413282169146,0.096876024090113
3291,4400,2015,2,0.000118553204174532,0.043564896452133
3292,4500,2015,0,8.03577163424052e-05,0.037821995954508
3293,4600,2015,1,0.000185272743692622,0.137534403753179
3294,3600,2015,5,0.000143309114264412,0.0606068017155192
3295,3900,2015,0,0.000116645677735505,0.0466195359795243
3296,3800,2015,0,7.48172324165353e-05,0.0352001616376488
3297,1400,2015,0,0.000255106135227834,0.106280959064322
3298,402,2015,0,0.000215634516735008,0.0690712721283335
3299,401,2015,0,0.000163510467245942,0.0535703208301732
3300,7800,2015,0,0.00024889714541132,0.0896299627959236
3301,9200,2015,0,3.74137785001949e-05,0.0484800069708912
3302,8800,2015,2,0.00011346917017363,0.0427420505937891
3303,8700,2015,4,8.76059402799001e-05,0.03804895061903
3304,8600,2015,2,8.50922965582868e-05,0.0371913263719806
3305,8500,2015,0,5.67230586057121e-05,0.0333647585875868
3306,8100,2015,0,9.98886089291773e-05,0.0682751296360039
3307,8200,2015,0,4.38680685874715e-05,0.0324559543724876
3308,8300,2015,0,2.84061661659507e-05,0.0303272161407975
3309,8400,2015,2,4.57738310615241e-05,0.0321435971815658
3310,7900,2015,0,8.35623991406464e-05,0.0383407301847121
3311,7500,2015,6,9.59246422098659e-05,0.0414135816933154
3312,7700,2015,1,0.000126624921449547,0.0488534933910829
3313,7300,2015,6,0.00011079984551543,0.0453426015277281
3314,7402,2015,1,2.98257355098031e-05,0.0238412501784224
3315,7600,2015,4,6.84268889017403e-05,0.0335970233185851
3316,7401,2015,0,3.10368700411345e-05,0.0275537216411909
3317,6300,2015,0,0.000276667329217162,0.0870589949045944
3318,6200,2015,0,0.000303953330785589,0.168804342408508
3319,6500,2015,2,0.000137339002321824,0.0586744589643685
3320,6600,2015,3,0.000122326892778801,0.0766074705465994
3321,6400,2015,0,0.000108137893221283,0.0471391073897014
3322,6700,2015,3,0.000147587038100028,0.0634219826980529
3323,6100,2015,3,0.000133913737954572,0.0748822024828974
3324,5400,2015,0,0.000143478278005205,0.0724969291141328
3325,5302,2015,0,0.000279738639619609,0.117540850404155
3326,11700,2015,0,0.000417838500197831,0.0975205160735019
3327,11800,2015,1,0.000277407099019911,0.0892169699181052
3328,26400,2015,0,7.68698600950302e-06,0.0180872763203975
3329,26500,2015,0,4.85695300085354e-05,0.0367530569062542
3330,11002,2015,0,0.000200244653115078,0.0782263248929557
3331,11001,2015,0,0.000127918816815509,0.0540531770783875
3332,11102,2015,0,0.000155054382048547,0.0685209783793662
3333,11101,2015,2,0.000137430486574885,0.0502404958630889
3334,10200,2015,0,0.000333028956447379,0.11271566174329
3335,10300,2015,4,0.000198398764041485,0.0642910647053545
3336,10401,2015,0,0.000193211777968827,0.0568494124962671
3337,10402,2015,0,0.000214966202747746,0.0678262713359494
3338,9300,2015,0,0.00113299724262106,0.173814357796121
3339,10001,2015,0,0.000276618263342243,0.0831926739939896
3340,10100,2015,3,0.000298218930311123,0.0922542421096109
3341,9500,2015,4,0.000304434297049738,0.0988771502695929
3342,10002,2015,1,0.000113364045319031,0.0467362678691797
3343,9400,2015,6,0.00020603925395335,0.0639287593805915
3344,8900,2015,0,0.00015212363223327,0.0660897434617428
3345,9000,2015,2,9.8158996024722e-05,0.0468376762101642
3346,9100,2015,1,5.00922501487366e-05,0.0375965186436615
3347,12100,2015,0,0.000204040886274015,0.0858440179607803
3348,12000,2015,0,0.000172843347627349,0.0598497338371051
3349,11402,2015,2,0.000141653116315865,0.0614718356563585
3350,11600,2015,0,0.000371990764961083,0.105638834823587
3351,11300,2015,0,0.000382142119178752,0.0848882286545701
3352,11500,2015,0,0.000183752446901053,0.0631919112897776
3353,11401,2015,0,0.000147293862028164,0.0584523909737741
3354,10800,2015,0,0.00048387096830993,0.12603660967411
3355,10701,2015,2,0.00017400918113708,0.0698956319565265
3356,10600,2015,0,0.000301785100418783,0.0994869572009152
3357,10702,2015,1,9.37602449084807e-05,0.0490289740779551
3358,10500,2015,0,0.0002053042821899,0.0662629092626292
3359,9900,2015,1,0.000780124209995847,0.20687811939334
3360,9702,2015,0,0.000265267209215381,0.0895244589114827
3361,9701,2015,1,0.000214246188988909,0.099929591955516
3362,9800,2015,1,0.000230788414683047,0.0624658236419387
3363,9600,2015,4,0.000219158700474509,0.072199876820078
3364,8001,2015,1,5.82156258133182e-05,0.07042114205618
3365,8002,2015,0,2.74026701845287e-05,0.0278967537809733
3366,7200,2015,3,0.000120876315577334,0.0555304873306105
3367,7100,2015,1,0.000103152953215613,0.0593703265309707
3368,5802,2015,3,0.000369886421140109,0.167372929325878
3369,7000,2015,0,9.64466698860633e-05,0.0467212606512495
3370,6900,2015,1,0.00010805862439156,0.0510449174120837
3371,26001,2015,0,7.2470370469091e-06,0.0278560676919807
3372,500,2015,0,0.000335463334977248,0.0851400097793993
3373,10900,2015,2,0.000575062130337756,0.155383084384038
3374,11200,2015,0,0.000329505363879434,0.105354301764879
3375,11900,2015,0,0.000373716378817335,0.141625115685039
3376,2500,2016,1,0.000117916550607333,0.0520502475018142
3377,2600,2016,0,0.000149118681747495,0.0507144599457063
3378,5600,2016,0,0.000357275615897379,0.102853186284302
3379,6800,2016,0,8.59462111293396e-05,0.038414197937941
3380,6000,2016,1,0.00015723495016573,0.0668395886457784
3381,5900,2016,0,0.000217008214349335,0.0786079093182879
3382,5700,2016,0,0.000595616721057013,0.153638446361827
3383,4900,2016,3,0.000131139368932054,0.0493550995412475
3384,5801,2016,5,0.00021803737126902,0.0881675850806519
3385,4800,2016,0,0.000160054485149885,0.0598933251189305
3386,4700,2016,2,0.000237890633343341,0.0756371247149321
3387,3200,2016,0,0.000247349756591575,0.114694686413892
3388,3500,2016,0,0.000153872611463157,0.053705450860666
3389,3400,2016,0,9.42779070101096e-05,0.0409841882038762
3390,3300,2016,0,0.000155273106884124,0.0581723390273726
3391,2800,2016,4,0.000117806075650151,0.0430440189281107
3392,2900,2016,2,0.000118143551844696,0.0436513780231625
3393,3000,2016,3,0.00017888558568302,0.054577084508621
3394,3100,2016,0,0.000257302393947612,0.0826069506232273
3395,1701,2016,2,0.000106972941466665,0.0557614796728038
3396,1702,2016,2,0.00015339873107223,0.059178155427237
3397,1600,2016,4,0.000231202849136025,0.0793844119564369
3398,1500,2016,0,0.000137318093948124,0.0467847134067514
3399,200,2016,0,0.000393998005165486,0.0837630669814513
3400,2700,2016,0,0.000190933996691456,0.0825740377831476
3401,2200,2016,0,0.000331308734075719,0.0974503104342816
3402,2400,2016,0,0.000117176468847902,0.0481586156788466
3403,2000,2016,0,0.000135632391447871,0.0512680672445529
3404,2100,2016,0,0.000163608778166235,0.054882709796404
3405,1900,2016,0,0.000199293836431025,0.0688837627496096
3406,1800,2016,3,0.000112983199414884,0.0493728725199169
3407,900,2016,0,0.000113850000161619,0.0651236808652226
3408,1300,2016,2,0.000141883711876289,0.0515105657505454
3409,1100,2016,0,0.000127085785607051,0.0469252614199373
3410,1000,2016,0,0.000114386455152271,0.0436458647824782
3411,1200,2016,2,0.000219803349409631,0.0713584200303691
3412,800,2016,0,0.000136825452955236,0.0492117330716874
3413,600,2016,0,0.000460058188764378,0.107713250183703
3414,700,2016,0,0.00015518679856541,0.0589745228581218
3415,100,2016,1,0.000221706090542284,0.0660422136234774
3416,300,2016,1,0.000145139423693763,0.0607851498101049
3417,4100,2016,0,0.000381802093215811,0.120917266196308
3418,5200,2016,4,0.000115522557734948,0.0454452002984051
3419,5100,2016,0,0.000105572425582068,0.0423061595079253
3420,5301,2016,1,6.50778824820009e-05,0.0382727388180878
3421,5000,2016,0,9.06897430468234e-05,0.0388500891304593
3422,4200,2016,2,0.000295094519060513,0.0849624818321201
3423,4301,2016,0,0.000117288412639027,0.0558367111152466
3424,4302,2016,3,3.96030541196524e-05,0.0256630969758588
3425,4000,2016,0,0.000297413282169146,0.096876024090113
3426,4400,2016,4,0.000118553204174532,0.043564896452133
3427,4500,2016,1,8.03577163424052e-05,0.037821995954508
3428,4600,2016,0,0.000185272743692622,0.137534403753179
3429,3600,2016,8,0.000143309114264412,0.0606068017155192
3430,3900,2016,0,0.000116645677735505,0.0466195359795243
3431,3800,2016,0,7.48172324165353e-05,0.0352001616376488
3432,1400,2016,0,0.000255106135227834,0.106280959064322
3433,402,2016,1,0.000215634516735008,0.0690712721283335
3434,401,2016,2,0.000163510467245942,0.0535703208301732
3435,7800,2016,0,0.00024889714541132,0.0896299627959236
3436,9200,2016,0,3.74137785001949e-05,0.0484800069708912
3437,8800,2016,0,0.00011346917017363,0.0427420505937891
3438,8700,2016,5,8.76059402799001e-05,0.03804895061903
3439,8600,2016,4,8.50922965582868e-05,0.0371913263719806
3440,8500,2016,0,5.67230586057121e-05,0.0333647585875868
3441,8100,2016,0,9.98886089291773e-05,0.0682751296360039
3442,8200,2016,1,4.38680685874715e-05,0.0324559543724876
3443,8300,2016,0,2.84061661659507e-05,0.0303272161407975
3444,8400,2016,1,4.57738310615241e-05,0.0321435971815658
3445,7900,2016,8,8.35623991406464e-05,0.0383407301847121
3446,7500,2016,12,9.59246422098659e-05,0.0414135816933154
3447,7700,2016,1,0.000126624921449547,0.0488534933910829
3448,7300,2016,2,0.00011079984551543,0.0453426015277281
3449,7402,2016,2,2.98257355098031e-05,0.0238412501784224
3450,7600,2016,2,6.84268889017403e-05,0.0335970233185851
3451,7401,2016,0,3.10368700411345e-05,0.0275537216411909
3452,6300,2016,0,0.000276667329217162,0.0870589949045944
3453,6200,2016,0,0.000303953330785589,0.168804342408508
3454,6500,2016,3,0.000137339002321824,0.0586744589643685
3455,6600,2016,4,0.000122326892778801,0.0766074705465994
3456,6400,2016,0,0.000108137893221283,0.0471391073897014
3457,6700,2016,5,0.000147587038100028,0.0634219826980529
3458,6100,2016,5,0.000133913737954572,0.0748822024828974
3459,5400,2016,5,0.000143478278005205,0.0724969291141328
3460,5302,2016,0,0.000279738639619609,0.117540850404155
3461,11700,2016,1,0.000417838500197831,0.0975205160735019
