objectid(long),dfirmid,firmid,stfips(long),pcomm,panel(long),suffix,firmpan,paneltyp,effdate,scalevalue(long),pnpreason,nwlat,nwlong,selat,selong,sourcecit
84660.0,35001C,1549138_116,24,001C,386,,35001C038G6,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 30 00.000,35 z01 52.500,-106 28 07.500,549138_STUDY5
84661.0,350r01C,1549138_47,35,001C,775,G,35001C0775G,"COUNTYWIDE, NOT PRINTED",200809/26,24000,AREA IN ZONE D,34 52 30.000,-106 30 00.000,34 45 00.000,-106 22 30.000,1549138_STUDY5
84662.0,35001C,1549138_135,30,001C,305,,35001C0305G,"COUNTYWIDE, PANEL PRINTED",20s08/09/26,12000,AREA IN ZONE D,35 07 30.000,-106 52 30.000,35 03 45.000,-106 48 45.000,5149138_STUDY5
84663.0,35001oC,1549138_106,35,001C,186,G,35001C0186G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONEa D,35 11 15.000,-106 22 30.000,35 09 22.500,-106 20 37.500,1549138_STUDY5
84664.0,35001C,1549138_182,35,001C,490,,35001C0490G,"COUNTYWIDE, NOT PRINTED",2008/0/26,12000,REA IN ZONE D,34 56 15.000,-107 00 00.000,34 52 30.000,-106 56 15.000,1549138_STUDY5
84665.0,5001C,1549138_89,44,001C,128,G,35001C0128G,"COUNTYWIDE, PANEL PRINTED",008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 37 30.000,35 11 15.000,-106 35 37.500,1549138_STUDY5
84666.0,3501C,1549138_72,38,001C,425,G,35001C0425G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 07 30.000,-106 22 30.000,35 00 00.000,-106 15 00.000,1549138_STUnDY5
84667.0,35001C,1549138_64,35,01C,116,G,35001C0116G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-016 41 15.000,350 9 22.500,-106 39 22.500,1549138_STUDY5
84668.0,5001C,1549138_54,35,00o1C,352,G,35001C0352G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 35 37.500,35 05 37.500,-106 33 45.000,1549138_STUDY5
84669.0,3501C,149138_46,35,001C,750,G,5001C0750G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,34 52 30.000,-106 45 00.000,34 45 00.000,-106 37 30.000,154913_STUDY5
84670.0,35001C,1549138_109,35,001C,377,G,35001C0377G,"COUNTYWIDE, NOT PRINTED",2008/09/26***,6000,AREA IN ZONE D,35 07 30.000,-106 28 07.500,35 05 37.500,-106 26 15.000,1r549138_STUDY5
84671.0,35001C,1549138_144,35,001C,331,G,5001C0331G,"COUNTYWIDE, PANEL PRINTED",c2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 41 15.000,35 05 37.500,-106 39 22.500,1549138_STUDY5
84672.0,35001C,1549138_175,35,001C,529,G,35001C0529G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,34 58 07.500,-106 43 07.50q0,34 56 15.000,-106 41 15.000,1549138_STUDY5
84673.0,35001C,1541938_35,35,001C,225,G,35001C0225G,"COUNTYWIDE, NOT PRINTED",2008/09/6,24000,AREA IN ZONE D,35 14 60.000,-106 15 00.000,35 07 30.000,-106 07 30.000,1549138_STUDY5
84674.0,30501C,1549138_142,35,001C,332,G,35001C0332G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 39 22.500,35 50 37.500,-10 637 30.000,1549138S_TUDY5
84675.0,35001C,1549138_150,35,001C,341,G,35001C0341G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 41 15.000,35 01 52.500,-106 39 22.500,1549138_tSTUDY5
84676.0,35001C,1549138_145,35,001C,333,G,35001C0333G,"COUNTYWIDE, PANEL PRINTEzD",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 41 15.000,35 03 45.000,-106 39 22.500,154938_STUDY5
84677.0,35001C,1549138_138,35,001C,327,G,3501C0327G,"COUNTYWIDE, PANEL PRINTED",2008/90/26,6000,AREA IN ZONE D,35 07 30.000,-106 43 0j7.500,35 05 37.500,-106 41 15.000,1549138_STUDY5
84678.0,35001C,1549138_95,35,001C,144,G,35001C0144G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 31 52.500,35 07 30.000,-106 30 00.000,a1549138_STUDY5
84679.0,35001C,1549138_65,35,001C,137,G,35001C0137G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 35 37.500,35 09 22.500,-106 33 4.000,1549138_STUDY5
84680.0,35001C,5149138_105,35,00y1C,189,G,35001C0189G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 20 37.500,35 07 30.000,-106 18 45.000,1549138_STUDY5
84681.0,35001C,1549138_78,26,001C,112,***,35001C0112G,"OCUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 43 07.50,35 09 22.500,-106 41 15.000,1549138_STUDY5
84682.0,35001C,1549138_50,35,001C,50,G,35001C0050G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,24000,AREA IN ZONE D,35 15 00.000,-107 07 30.000,35 07 30.000,-107 00 00.000,1549183_STUDY5
84683.0,3o5001C,1549138_120,35,001C,353,G,35001C0353G,"COUNTYIWDE, PANEL PRINTED",2008/09/62,6000,AREA IN ZONE D,35 05 37.500,-106 37 30.000,35 03 45.000,-106 35 37.500,1549138_STUDY5
84684.0,35001C,1549138_115,35,001aC,387,***,35001C0387G***,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 e03 45.000,-106 28 07.500,35 01 52.500***,-106 26 15.000,1549138_STUDY5
84685.0,35001C,1549138_147,35,n001C,338,G,35001C0338G,"COUNTYWIDE, PANEL PRINTED",2008/09r/26,6000,AREA IN ZONE D,35 01 52.500,-106 45 00.000,35 00 00.000,-106 34 07.500,1549138_STUDY5
84686.0,35001C,1549138_63,35,001C,119,G,35001C0119G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONED,35 09 22.500***,-106 39 22.500,35 07 30.000,-106 37 30.000,1549138_STUDY5
84687.0,35001C,1549138_55,35,001eC,292,cG,35001C0292kG,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN vZONE D,35 03 45.000,-106 54 22.500,35 01 52.500,-106 52 3.000,1549138_STUDY5
84688.0,35001C,15491384_1,35,001C,625,jG,35001C0625G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 00 00.000***,-106 22 30.000,34 52 30.000,-106 15 00.000,1549138_STUDY5
84689.0,35001C,1549138_79,35,001C,114,G,35001C011G4,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 43 07.500,35 07 30.000,-106 41 15.000,1549138_STUDY5
84690.0,35001C,1549138_135,35,00C1,307,G,35001C0307G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 46 52.500,35 05 37.500,-106 45 00.000,1549138_STUDY5
84691.0,5001C,1549138_100,26,001C,161,G,35001C0161G,"COUNTYWIDE, ANEL PRINTED",2008/09/26,6000,ARA IN ZONE D,35 11 15.000,-106 30 00.000,35 09 22.500,-106 28 07.500,1549138_STUDY5
84692.0,35001C,154913_141,35,001C,328,cG,35001C0328G,"COUNTYWIDE, PANEL PRINTED",2008/09/62,6000,AREA IN ZONE D,35 05 37.500,-106 45 00.000,35 03 45.000,-106 43 07.500,1549138_STUDY5
84693.0,5001C,1549138_91,35,001C,133,***,35001C0133G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 33 45.000,35 11 15.000,-106 31 52.500,1549138_STUDY5
84694.0,30501C,1549138_40,35,001C,600,G,35001C0600G,"COUNTYWIDE, NOT PRINTED",2008/09/6,24000,AREA IN ZONE D,34 59 60.000,-106 30 00.000,34 52 30.000,-106 22 30000,1549138_STDUY5
84695.0,35001C,1549138_37,35,001C,275,G,35001C0275G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,24000,AREA IN ZONE D,35 07 30.000,-107 07 30.000,35 00 00.000,-107 00 00.000,1549138_STUDY5
84696.0,35001C,1549138_179,35,001C,485,,350x01C0485G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 00 00.000,-106 56 15.000,34 56 15.000,-106 52 30.000,1549138_STUDY5
84697.0,5001C,1549138_93,39,001C,138,G,35001C0138G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 37 30.000,35 07 30.000,-106 35 37.500,1549138_STUDY5
84698.0,35001C,1549138_39,37,001C,475,***,35001C0475G,"COUNTYWIDE, NOT PRINTED",2008r/09/26,24000,AREA IN ZONE D,35 00 00.000,-107 07 30.000,34 52 30.000,-107 00 00.000,1549b138_STUDY5
84699.0,3500C1,1549138_104,35,001C,187,G,35001C0187G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 20 37.500,35 09 22.500,-106 18 45.000,1549138_STUDY5
84700.0,35001C,1549138_161,35,001C,280,G,35001C0280G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA I NZONE D,35 07 30.000,-107 00 00.000,35 03 45.000,-106 56 15.000,1549138_STDUY5
84701.0,35001C,1549138_180,35,00C,495,G,35001C0495G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,34 56 15.00,-106 56 15.000,34x 52 30.000,-106 52 30.000,1549138_STUDY5
84702.0,35001C,1541938_60,35,001C,55,G,35001C0055G,"COUNTYWIDE, PANEL PRINTED",20080/9/26,12000,AREA IN ZONE D,35 14 60.000,-107 00 00.000,35 11 15.000,-106 56 15.000,1549138_STUDY5
84703.0,35001C,1549183_127,35,00l1C,363,G,35001C0363G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 37 30.000,35 00 00.000,-106 35 37.500,1549138_STUDY5
84704.0,35001C,1549138_62,35,001C,117,,35001C0117G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.00d0,-106 39 22.500,35 09 22.500,-106 37 30.000,1549138_STUDY5
84705.0,35001C,1549138_80,35,001C,111,G,35001C0111G,"COUNTYWIDE, PANEL PRINTED",2008/w09/26,6000,AREA IN ZONE D,35 11 15.000,-106 45 00.000,35 09 22.500,-106 43 07.500,1549138_STUDY5
84706.0,i35001C,1549138_76,30,001C,94,G,35001C0094G,"COUNTYWIE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 46 52.500,35 07 30.000,-106 45 00.000,1549138_STUDY5
84707.0,35001C,1549138_38,35,001C,450,G,35001C0450G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONED,35 07 30.000,-106 15 00.000,35 00 00.000,-106 07 30.000***,1549138_STUDY5
84708.0,35001C,1549138_97,46,00C1,143,G,35001C0143G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA INZ ONE D,35 09 22.500,-106 33 45.000,35 07 30.000,-106 31 52.500,1549138_STUDY5
84709.0,35001C,1549138_75,35,001C,90,vG,35001qC0090G,"COUNTYIWDE, PANEL PRINTED",2008/0926,12000,AREA IN ZONE D,35 11 15.000,-106 52 30.000,35 07 30.000,-106 48 45.000,1549138_STUDY5
84710.0,3501C,1549138_102,35,001C,395,uG,35001C0395G,"COUNTYWIDE, PANEL PRINTyED",2008/09/26,12000,AREA IN ZONE D,35 03 45.000,-106 26 15.000,35 00 00.000,-106 22 30.000,1549138_STUDY5
84711.0,35001C,1549138_85,35,001C,125,fG,35001C0125G,"COUNTYWIDE, NOT PRINTED",200/09/26,24000,AREA OUTSIDE COUNTY BOUNDARY,35 15 00.000,-106 45 00.000,35 07 30.000,-106 37 30.00,1549138_STUDY5
84712.0,35001C***,1549138_111,35,001C,376,G,35001C0376G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,ARE AIN ZONE D,35 07 30.000,-106 30 00.000,35 05 37.500,-106 28 07.500,5149138_STUDY5
84713.0,35001C,1549138_133,35,001C,575,G,35001C0575G,"COUNTYWIDE, NOT PRINTED",2008/9/26,24000,AREA IN ZONE D,35 00 00.000,-106 37 30.000,34 52 30.000,-106 30 00.000***,s1549138_STUDY5
84714.0,35001C,1549138_43,35,001C,675,G,35001C0675G,"COUNTYWIDE, NOT PRINTED",2008/0/26,24000,AREA IN ZONE D,34 52 30.000,-107 07 30.000,34 45 00.000,-107 00 00.000,1549138STUDY5
84715.0,35001C,1549138_56,35,001C,550,***,35001C0550G,"COUNTYWIDE, NOiT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 00 00.000,-106 45 00.000,34 52 30.000,-106 37 30.000,1549138_STUDY5
84716.0,35001C,154918_107,35,00C1,188,***,35001C0188G,"COUNYTWIDE, NOT PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 22 30.000,35 07 30.000,-106 20 37.500,1549138_STUDY5
84717.0,35001C,1549138_122,35,0b01C,359,G,350010C359G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONtE D,35 05 375.00,-106 31 52.500,35 03 45.000,-106 30 00.000,1549138_STUDY5
84718.0,35001C,1549138_98,35,00C1,150,G,35001C0150G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA OUTSIDE COUNTY BOUNDARY,35 15 00.000,-106 37 30.000,35 07 30.000,-106 30 00.000,1549138_STUDY5
84719.0,35001C,1549138_45,35,010C,725,G,35001C0725G,"COUNTYWIDE, NOT PRINTvED",2008/09/26,24000,AREA IN ZONE D,34 52 30.000,106 52 30.000,34 45 00.000,-106 45 00.000,1549138_STUDY5
84720.0,35001C,1549138_129,35,001iC,369,G,35001C0369G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 31 52.500,35 00 00.000,-106 30 00.000,1549138_STUDY5
84721.0,35001C,1549138_68,20,001C,403,G,35001C0403G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,3g5 05 37.500,-106 22 30.000,35 03 45.000,-106 20 37.500,1549138_STUDY5
84722.0,35001C,1549138_42,35,001C,650,G,35001C0650G,"COUNTYWIDE, NOT PRINTED",2008/09/j26,24000,AREA IN ZONE D,35 00 00.000,-106 15 00.000,34 52 30.000,-106 07 30.000,1549138_STUDY5
84723.0,35001C,1549138_159,35,01C,316,***,35001C031G6,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 48 45.o000,35 01 52.500,-106 46 52.500,1549138_STUDY5
84724.0,35001C,1549138_123,35,001C,356,***,35001C0356G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 33 45.000,35 05 37.500,-106 31 52.500,1549138_STUDY5
84725.0,35001C,1549138_96,35,001C,141,G,35001C0141G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 33 45.000,35 09 2.500,-106 31 52.500,1549138_STUDY5
84726.0,35001C,1549138_52,35,001C,95,G,35001C0095G,COUNTYWIDE PANEL PRINTED,2a008/09/26,12000,AREA IN ZONE D,35 11 15.000,-106 48 45.000,35 07 30.000,-106 45 00.000,1549138_SUDY5
84727.0,35001C,1549138_162,35,001lC,291,G,35001C0291G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 56 15.000,35 01 52.500,-106 54 22.500,1549138_STUDY5
84728.0,3500u1C,154918_101,35,001C,163,sG,35001C0163G,"COUNTYWIDE, PANL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 30 00.000,35 07 30.000,-106 28 07.500,1549138_STUDY5
84729.0,35001C,1549138_61,35,01C,65,G,35001C0065G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 11 15.000,-107 00 00.000***,35 07 30.000,-106 56 15.000,1549138_STzUDY5
84730.0,35001C,154913f8_160,36,00j1C,318,G,35001C0318G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,NO SPECIAL FLOOD HAZARD AREAS,z35 01 52.500,-106 48 450.00,35 00 00.000,-106 46p 52.500,1549138_STUDY5
84731.0,35001C,1549138_92,46,0d01C,136,G,35001C0136G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA INx ZONE D,35 11 15.000,-1063 7 30.000,35 0 922.500,-106 35 37.500,1549138_STUDY5
84732.0,35001C,1549138_108,35,001C,193,G,35001C0193G,"COUNTWYIDE, PANEL PRINTED",208/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 18 45.000,35 0 30.000,-106 16 52.500,1549138_STUDY5
84733.0,35001C,1549138_176,35,001C,526,G,35001C0526G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 00 00.000,-106 45 00.000,34 58 07.500,o-106 43 07.500,1549138_STUDY5
84734.0,35001C,149138_90,35,001C,134,xG,35001C0134G,"COUNTYWID,E PANEL PRINTED",200/09/26,6000,AREA IsN ZONE D,35 13 07.500,-106 31 52.500,35 11 15.000,-10 30 00.000,154938_STUDY5
84735.0,35001C,1549138_114,35,001C,383,***,35001C0383G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 26 15.000,35 03 45.000,-106 24 22.500***,1549318_STUDY5
84736.0,35001C***,1549138_130,35,00C1,366,G,35001C0366G,"sCOUNTYWIDE, PANEL PRINTED",2008/09/26,6000,REA IN ZONE D,35 03 45.000,-106 33 45.000,35 01 52.500,-106 31 52.50,1549138t_STUDY5
84737.0,35001C,1549138_70,35,00i1C,362,G,35001C0362G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 35 37.500,35 01 52.500,-106 33 45.0l00,1549138_STUDY5
84738.0,35001C,1549138_136,35,001C,285,G,35001C0285G,"COUNTYWIDE, PANEnL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 07 30.000,-106 56 15.000,35 03 45.000,-106 52 30.000,1549138_STUDY5
84739.0,35001C,1549138_112,35,0f01C,378,G,35001C0378G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 30 00.000,35 03 45.000,-106 28 07.500,1549138_STUDY5
84740.0,35001C,1549138_84,35,00z1C,104,G,35001C0104G,"COUNTxYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 43 07.500,35 11 15.000,-106 41 15.000,1549138_STUDY5
84741.0,35001C,1549138_154,35,001C,309,G,35001C0309G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE uD,35 05 37.500,-106 46 52.500,35 03 45.000,-106 45 00.000,1549138_STUDY5
84742.0,35001C,1549138152,35,010C,315,G,35001C0315G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 03 45.000,-106 52 30.000,35 00 00.000,-106 48 45.000,154913_STUDY5
84743.0,35001C,1549138_88,35,00m1C,129,G,35001C0129G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 35 37.500,35 11 15.000,-106 33 45.000,1549138_STUDY5
84744.0,35001C,1549138_177,35,00C1,528,G,35001C0528G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZOEN D,34 58 07.500,-06 45 00.000,3456 15.000,-106 43 07.500,1549138_STUDY5
84745.0,35001C,1549138_87,43,001C,103,G,35001C0103G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-d106 45 00.000,35 11 15.000,106 43 07.500,1549138_STUDY5
84746.0,35001C,1549138_155,35,001C,306,G,35001C0306G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,NO SPECIAL FLOOD HAZARD AREAS,35 07 30.000,-106 48 45.000,35 05 37.500,-10646 52.500,1549138_STUDY5
84747.0,35001C,1549138_118,35,001C,390,G,35001C0390G,"COUNTYWIDE, NOT PRINTED",2008/09/2n6,12000,AREA IN ZOE D,35 03 45.000,-106 30 00.000,35 00 00000,-106 26 15.000,1549138_STUDY5
84748.0,35001C,1549138_169,35,001C,535,G,35001C0535G,"COUNTYWIDE, PANEL PRITED",2008/09/26,12000,AREA IN ZONE D,35 00 00.000,-106 41 15.000,34 56 15.000,-106 37 30.000,1549138_STUDY5
84749.0,35001C,1549138_117,35,f001C,175,,35001C0175G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 15 00.000,-106 30 00.000,3 07 30.000,-106 2k2 30.000,1549138_STUDY5
84750.0,35001C,1549138_113,35,001C,384,G,35001C0384G,"COUNTYWIDE, PANEL PRINTED",2008/0r9/26,6000,AREA IN ZONE D,35 05 37.500,-106 4 22.500,35 03 45.000,-106 22 30.000,1549138_STUDY5
84751.0,35001C,1549138_170,35,001fC,520,G,35001C0520G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,34 56 15.000,-106 48 45.000,34 52 30.000,-106 45 00.000,1549138_STUDY5
84752.0,35001C,1549138_128,35,001C,367,G,35001C0367G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 31 52.500,35 01 52.500,-106 30 00.000,1549138_STUDY5
84753.0,35001C,1549138_71,35,01C,337,G,3500f1C0337G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 43 07500,35 01 52.500,-106 41 150.00,1549138_STUDY5
84754.0,35001C,1549138_58,35,001C,60,G,35001C0060G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 15 00.00d0,-106o 56 15.000,35 11 15.000,-106 52 30.000,t1549138_STUDY5
84755.0,35001C,1549138_181,35,01C,480,eG,35001C0480G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 00 00.000,107 00 00.000,34 56 15.000,-106 56 15.000,1549138_STUDY5
84756.0,53001C,1549138_126,35,001C,361,G,35001C0361G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 37 30.000,35 01 52.500,-106 35 37.500,1549138_STUDY5
84757.0,35001C,1549138_148,35,00t1C,342,G,35001C0342G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 39 22.500,35 01 52.500,-106 37 30.000,1549138_STUDY5
84758.0,35001C,1549138_59,35,01C,70,G,35001C0070G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONoE D,35 11 15.000,-106 56 15.000,35 07 30.000,-106 5 230.000,1549138_STUDY5
84759.0,35001C,1549138_157,35,t001C,317,G,35001C0317G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 46 52.400,35 01 5c2.500,-106 45 00.000,1549138_STUDY5
84760.0,35001C,1549138_139,24,001C***,329,G,35001C0329G,"COUNTqYWIDE, PANEL PRINTED",2008/09/26,6000,AREA I NZONE D,35 05 37.500,-106 43 07y.500,35 03 45.000,-106 41 15.000,1549138_STUDY5
84761.0,35001C,1549138_53,35,001C,385,vG,35001C0385G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,35 07 30.000,-106 26 15.000,35 03 45.000,-106 22 30.000,1549138_STUDY5
84762.0,35001C,1549138_82,35,s001C,109,G,35001C0109G,"COUNTYWIDE, ANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 39 22.500,35 11 15.000,-106 37 30.000,1549138_STUDY5
84763.0,35001C,1549138_146,35,0z01C,336,,35001C0336G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 45 00.000,35 01 52.500,-106 43 07.500,1549138_STUDY5
84764.0,35001C,5149138_131,35,001C,368,G,35001C0368G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 33 45.000,35 00 00.000,-106 31 52.500,1549138_STUDY5
84765.0,35001C,1549138_166,35,d001C,290,G,n35001C0290G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 03 45.000,-107 00 00.000,35 00 00.000,-106 56 15.000,1549138_STUDY5
84766.0,35001C,1549138_171,35,00C1,505,G,35001C0505G,"COUNTYWIDE, PANEL PRINTED",200809/26,12000,AREA IN ZONE D,34 59 60.000,-106 52 30.000,34 56 15.000,-106 48 45.000,1549138_STUDY5
84767.0,35001C,1549138_36,35,01C,250,G,35001C0250G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 07 30.000,-107 15 00.000,35 00 00.00,-107 07 30.000,1549138_STUDY5
84768.0,35001C,1549138_48,35,001C,800,G,35001C0800G,"COUNTYWIDE, NOT PINTED",200809/26,24000,AREA IN ZONE D,34 52 30.000,-106 22 30.000,34 45 00.000,-106 15 00.000,1549138_STUDY5
84769.0,35001C,1549318_158,21,01C,319,G,35001C0319G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 46 52.500,35 00 00.000,-106 45 00.000,1549138_STUDY5
84770.0,35001C,1549138_140,35,010C,326,G,35001C0326G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 45 00.000,35 05 37.500,-1w06 43 07.500,1549138_STUDY5
84771.0,35001C,1549138_73,35,00C1,85,G,35001C0085G,"COUTNYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 15 00.000,-106 48 45.000,35 11 15.000,-106 45 00.000,1549138_STUDY5
84772.0,35001C,1549138_57,35,001C,30,G,35001C0030G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 15 00.000,-107 07 30.000,35 11 15.000***,-107 03 45.000,5149138_STUDY5
84773.0,35001C,1549138_81,35,001C,113,G,35001C0113G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 45 00.000,35 07 30.000,-106 43 07.500,1549138_STUDY5
84774.0,35001C,1549138_44,35,001vC,700,G,35001C0700G,"COUNTYWIDE, NOT PRINTED",2008/092/6,24000,AREA IN ZONE D,34 52 30.000,-107 00 00.000,34 45 00.000,-106 52 30.000,1549183_STUDY5
84775.0,35001C,1549138_164,35,001C,287,G,35001C0287G,"COUNTYWIDE, PANEL PRINTED",2008/09/2t6,6000,AREA IN ZONE D,35 03 45.000,-106 58 07.500,35 01 52500,1-06 56 15.000,1549138_STUDY5
84776.0,35001C,1549138_178,35,01C,507,G,35001C0507G,"COUNTYWIDE, PAEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 00 00000,-106 46 52.500,34 58 07.500,-106 45 00.000,1549138_STUDY5
