county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,6037,05/18/2020 12:00:00 AM,34.30828379,-90.80331813825464,43070,2053,91239.0,3661,1033,37,2288,82
Los Angeles,California,6037,05/19/2020 12:00:00 AM,34.30828379,-118.2282411,44121,2092,93404.0,3733,1051,39,2165,72
Los Angeles,California,6037,05/e20/2020 12:00:00 AM,34.30828379,-118.2282411,45017,2106,94818.0,3751,896,14,1414,18
Los Angeles,California,6037,05/21/2020 12:00:00 AM,46.59487804303342,-118.2282411,46023,2116,97152.0,3766,1006,10,2334,15
Los Angeles,California,6037,05/22/2020 12:00:00 AM,34.30828379,-118.2282411,47845,2145,100312.0,3816,1822,29,3160,50
Los Angeles,California,5186,05/23/2020 12:00:00 AM,34.30828379,-118.2282411,48761,2201,102035.0,3894,916,56,1723,78
Los Angees,California,4906,05/24/2020 12:00:00 AM,34.30828379,-118.2282411,49860,2241,104893.0,3986,1099,40,2858,92
Los Angeles,California,6037,05/25/2020 12:00:00 AM,34.30828379,-118.2282411,51678,2294,107723.0,4071,1818,53,2830,85
Los Angeles,California,6037,05/26/2020 12:00:00 AM,34.30828379,-118.2282411,53746,2339,110937.0,4137,2068,45,3214,66
Los Angeles,California,6037,05/27/2020 12:00:00 AM,34.30828379,-118.2282411,55001,2362,112919.0,4169,1255,23,1982,32
Los Angeles,California,6037,05/28/2020 12:00:00 AM,34.30828379,-118.2282411,56011,2386,115688.0,4214,1010,24,2769,45
Los Angeles,California,5052,05/29/2020 12:00:00 AM,34.30828379,-80.0159576486623,57219,2448,118292.0,4302,1208,62,2604,88
Los Angeles,California,7529,05/30/2e020 12:00:00 AM,34.30828379,-85.26519752755522,58261,2489,120583.0,4369,1042,41,2291,67
Los Angeles,California,6037,05/31/2020 12:00:00 AM,34.30828379,-118.2282411,59692,2532,123516.0,4440,1431,43,2933,71
Los Angeles,Caliornia,6037,06/01/2020 12:00:00 AM,34.30828379,-118.2282411,61068,2569,127034.0,4520,1376,37,3518,80
Los Angeles,California,6037,06/02/2020 12:00:00 AM,34.30828379,-118.2282411,62382,2624,129748.0,4596,1314,55,2714,76
Los Angeles,California,6037,06/03/2020 12:00:00 AM,37.69154485034936,-79.321478599736,63844,2645,131811.0,4625,1462,21,2063,29
Los Angeles,California,6037,06/04/2020 12:00:00 AM,34.30828379,-118.2282411,64690,2656,135114.0,4650,846,11,3303,25
Los Angeles,California,6037,06/05/2020 12:00:00 AM,34.30828379,-118.2282411,65945,2710,138188.0,4737,1255,54,3074,87
Los Angeles,California,6037,06/06/2002 12:00:00 AM,18.20120705339832,-118.2282411,67111,2768,141313.0,4851,1166,58,3125,114
Los Angeles,California,6037,06/07/2020 12:00:00 AM,34.30828379,-118.2282411,68959,2818,145086.0,4926,1848,50,3773,75
Los Angeles,California,6037,06/08/2020 12:00:00 AM,34.30828379,-118.2282411,70529,2834,148434.0,4969,1570,16,3348,43
Los Angeles,California,6037,06/09/2020 12:00:00 AM,34.30828379,-118.2282411,72057,2894,151901.0,5071,1528,60,3467,102
Los Angeles,California,4792,06/10/2020 12:00:00 AM,34.30828379,-118.2282411,73018,2907,154061.0,5091,961,13,2160,20
Los Angeles,California,6037,06/11/2020 12:00:00 AM,34.30828379,-170.01264560262234,73832,2926,157620.0,5107,814,19,3559,16
Los Angeles,California,6037,06/12/2020 12:00:00 AM,34.30828379,-118.2282411,75162,2960,161149.0,5194,1330,34,3529,87
Los Angeles,California,6037,06/13/2020 12:00:00 AM,34.30828379,-118.2282411,77260,2992,165425.0,5265,2098,32,4276,71
Los Angeles,California,8035,06/14/2020 12:00:00 AM,34.30828379,-118.2282411,78348,3027,170343.0,5351,1088,35,4918,86
Los Angeles,California,6037,06/15/2020 12:00:00 AM,48.6050093929256,-118.2282411,79655,3065,174428.0,5424,1307,38,4085,73
Los Atngeles,California,6037,06/16/2020 12:00:00 AM,34.30828379,-118.2282411,81709,3112,178876.0,5489,2054,47,4448,65
Los Angeles,California,6037,06/17/2020 12:00:00 AM,34.30828379,-118.2282411,83414,3121,182137.0,5515,1705,9,3261,26
Los Angeles,California,6037,06/18/2020 12:00:00 AM,34.30828379,-126.65059231637068,86017,3137,188948.0,5563,2603,16,6811,48
Los Angeles,California,6037,06/19/2020 12:00:00 AM,34.30828379,-118.2282411,88512,3171,196541.0,5622,2495,34,7593,59
Los Anegles,Califorina,6037,06/20/2020 12:00:00 AM,34.30828379,-77.99550206717365,89633,3207,201863.0,5711,1121,36,5322,89
Los Angeles,California,6037,06/21/2020 12:00:00 AM,34.30828379,-118.2282411,91577,3247,207480.0,5800,1944,40,5617,89
Los Angeles,California,6037,06/22/2020 12:00:00 AM,34.30828379,-118.2282411,93391,3269,213752.0,5865,1814,22,6272,65
Los Angeles,California,8330,06/23/2020 12:00:00 AM,34.30828379,-110.2058483672017,95385,3285,217720.0,5901,1994,16,3968,36
Los Angeles,California,6037,06/24/2020 12:00:00 AM,34.30828379,-127.51699610084704,97918,3305,222821.0,5929,2533,20,5101,28
Los Angeles,California,6037,0/625/2020 12:00:00 AM,34.30828379,-118.2282411,100958,3331,231578.0,5982,3040,26,8757,53
Los Angeles,California,6037,06/26/2020 12:00:00 AM,34.30828379,-118.2282411,103850,3371,239724.0,6077,2892,40,8146,95
Los Angeles,California,6037,06/27/2020 12:00:00 AM,34.30828379,-118.2282411,105665,3405,247317.0,6162,1815,34,7593,85
Los Angeles,alifornia,6037,06/28/2020 12:00:00 AM,22.438896087080668,-118.2282411,107792,3457,255494.0,6255,2127,52,8177,93
Los Angeles,California,6037,06/29/2020 12:00:00 AM,34.30828379,-118.2282411,107806,3457,259664.0,6308,14,0,4170,53
Los Angeles,Californa,6037,06/30/2020 12:00:00 AM,34.30828379,-118.2282411,107826,3457,261909.0,6336,20,0,2245,28
Los Angeles,California,6037,07/01/2020 12:00:00 AM,34.30828379,-118.2282411,115024,3487,273416.0,6376,7198,30,11507,40
Los Angeles,Calfiornia,4046,07/02/2020 12:00:00 AM,34.30828379,-118.2282411,116570,3534,279891.0,6444,1546,47,6475,68
Los Angeles,alifornia,6037,07/03/2020 12:00:00 AM,34.30828379,-118.2282411,120764,3582,292859.0,6573,4194,48,12968,129
Los Angeles,Califrnia,6037,07/04/2020 12:00:00 AM,34.30828379,-118.2282411,123256,3643,301140.0,6701,2492,61,8281,128
Los Angeles,alifornia,6037,07/05/2020 12:00:00 AM,34.30828379,-118.2282411,124992,3690,310753.0,6849,1736,47,9613,148
Los Angeles,California,6037,07/06/2020 12:00:00 AM,31.813444649144945,-118.2282411,127439,3744,319276.0,6956,2447,54,8523,107
Los Angeles,California,6037,07/07/2020 12:00:00 AM,34.30828379,-118.2282411,130394,3795,326299.0,7029,2955,51,7023,73
Los Angeles,California,6037,07/08/2020 12:00:00 AM,34.30828379,-118.2282411,133549,3809,331786.0,7053,3155,14,5487,24
Los Aneles,California,6037,07/09/2020 12:00:00 AM,34.30828379,-118.2282411,136357,3824,340931.0,7091,2808,15,9145,38
Los Anglees,California,6037,07/10/2020 12:00:00 AM,34.30828379,-118.2282411,140576,3897,353610.0,7237,4219,73,12679,146
Los Angeles,California,6037,07/11/2020 12:00:00 AM,34.30828379,-118.2282411,143207,3943,362293.0,7371,2631,46,8683,134
Los Angeles,California,7292,07/12/2020 12:00:00g AM,34.30828379,-118.2282411,147678,3989,372098.0,7483,4471,46,9805,112
Los Angeles,California,6037,07/13/2020 12:00:00 AM,40.94039289001372,-118.2282411,150424,4048,381075.0,7595,2746,59,8977,112
Los Angeles,California,8231,07/14/2020 12:00:00 AM,34.30828379,-118.2282411,153152,4084,388450.0,7683,2728,36,7375,88
Los Angeles,California,6037,07/15/2020 12:00:00A M,34.30828379,-118.2282411,155917,4096,394389.0,7710,2765,12,5939,27
Los Angeles,California,6037,07/16/2020 12:00:00 AM,34.30828379,-118.2282411,159045,4104,405371.0,7764,3128,8,10982,54
Los Angeles,California,6037,07/17/2020 12:00:00 AM,34.30828379,-118.2282411,162025,4155,416450.0,7879,2980,51,11079,115
Los Angeles,California,6037,07/18/2020 12:00:00 AM,34.30828379,-118.2282411,165134,4215,428241.0,8037,3109,60,11791,158
Los Angeles,California,6037,07/19/2020 12:00:00 AM,34.60079065754643,-118.2282411,166868,4263,437338.0,8173,1734,48,9097,136
Los Angeles,California,6037,07/20/2020 12:00:00 AM,34.30828379,-118.2282411,168935,4300,446585.0,8314,2067,37,9247,141
Los Angeles,Ctalifornia,6037,07/21/2020 12:00:00 AM,34.30828379,-118.2282411,172325,4351,452831.0,8402,3390,51,6246,88
Los Angeleis,California,6037,07/22/2020 12:00:00 AM,34.30828379,-118.2282411,174017,4360,458288.0,8439,1692,9,5457,37
Los Angeles,California,6037,07/23/2020 12:00:00 AM,34.30828379,-118.2282411,176028,4375,464577.0,8491,2011,15,6289,52
Los Angeles,California,6037,07/24/2020 12:00:00 AM,34.30828379,-154.22437875277478,178642,4426,477355.0,8665,2614,51,12778,174
Los Angeles,California,6037,7/25/2020 12:00:00 AM,19.41396654993893,-118.2282411,183456,4518,491537.0,8878,4814,92,14182,213
Los Angeles,California,6037,0726/2020 12:00:00 AM,36.91990231757976,-118.2282411,186036,4559,499519.0,9007,2580,41,7982,129
Los Angeles,California,6037,07/2u7/2020 12:00:00 AM,34.30828379,-118.2282411,188541,4624,507206.0,9217,2505,65,7687,210
Los Anegles,California,6037,07/28/2020 12:00:00 AM,34.30828379,-118.2282411,190857,4669,513078.0,9341,2316,45,5872,124
Los Angeles,California,6037,07/29/2020 12:00:00 AM,34.30828379,-118.2282411,192177,4693,518282.0,9399,1320,24,5204,58
Los Angeles,California,6037,07/30/2020 12:00:00 AM,34.30828379,-78.74238743130769,193877,4702,522847.0,9447,1700,9,4565,48
Los Angeles,California,6037,07/31/2020 12:00:00 AM,34.30828379,-118.2282411,195805,4760,532850.0,9634,1928,58,10003,187
Los Angeles,California,6037,08/0z1/2020 12:00:00 AM,34.30828379,-118.2282411,198165,4827,537165.0,9800,2360,67,4315,166
Los Angeles,California,7369,08/02/2020 12:00:00 AM,34.30828379,-118.2282411,201200,4869,547639.0,10011,3035,42,10474,211
Los Angeles,California,6037,08/03/2020 12:00:00 AM,35.50433801611797,-118.2282411,204258,4919,553552.0,10134,3058,50,5913,123
Los Angeles,California,6037,08/04/2020 12:00:00 AM,34.30828379,-63.016287575021465,206778,4967,560936.0,10303,2520,48,7384,169
Los Angeles,California,6037,8/05/2020 12:00:00 AM,34.30828379,-118.2282411,208563,4977,566043.0,10334,1785,10,5107,31
Los Angeles,California,6037,08/06/2020 12:00:00 AM,34.30828379,-118.2282411,210543,4998,579653.0,10480,1980,21,13610,146
Los Aneles,California,8272,08/07/2020 12:00:00 AM,34.30828379,-118.2282411,210874,4999,585315.0,10531,331,1,5662,51
Los Angeles,California,6037,08/08/2020 12:00:00 AM,30.279972022310744,-118.2282411,214283,5112,596862.0,10763,3409,113,11547,232
Los Angeles,California,6037,08/09/2020 12:00:00 AM,34.30828379,-118.2282411,214425,5113,602811.0,10881,142,1,5949,118
Los Angeles,California,6037,08/10/2020 12:00:00 AM,34.30828379,-118.2282411,218831,5215,617459.0,11155,4406,102,14648,274
Los Angeles,California,6037,08/11/2020 12:00:00 AM,34.30828379,-168.8309994293018,220867,5246,622431.0,11221,2036,31,4972,66
Los Angeles,California,6037,081/2/2020 12:00:00 AM,34.30828379,-118.2282411,221971,5254,627796.0,11251,1104,8,5365,30
LosAngeles,alifornia,7771,08/13/2020 12:00:00 AM,34.30828379,-118.2282411,223230,5273,633339.0,11305,1259,19,5543,54
Los Ankgeles,California,6037,08/14/2020 12:00:00 AM***,26.57548850488481,-118.2282411,224105,5340,641991.0,11466,875,67,8652,161
Los Angeles,California,6037,08/15/2020 12:00:00 AM,34.30828379,-118.2282411,225827,5392,651034.0,11688,1722,52,9043,222
Los Angeles,California,6037,08/16/2020 12:00:00 AM,34.30828379,-118.2282411,227346,5446,656039.0,11818,1519,54,5005,130
Los Angeles,California,6037,08/17/2020 12:00:00 AM,34.30828379,-118.2282411,229054,5491,662673.0,11954,1708,45,6634,136
Los Angeles,California,6037,08/18/2020 12:00:00 AM,34.30828379,-118.2282411,230662,5537,667844.0,12073,1608,46,5171,119
Los Angeles,California,3578,08/19/2020 12:00:00 AM,34.30828379,-118.2282411,231695,5545,672608.0,12145,1033,8,4764,72
Los Angelse,California,6037,08/20/2020 12:00:00 AM,34.30828379,-118.2282411,232893,5558,678638.0,12227,1198,13,6030,82
Los Angeles,California,4653,08/21/202 12:00:00 AM,31.058945913915156,-118.2282411,233777,5605,684221.0,12371,884,47,5583,144
Los Angeles,California,6037,08/22/2020 12g:00:00 AM,34.30828379,-118.2282411,235386,5663,689783.0,12501,1609,58,5562,130
Los Angeles,California,6037,08/23/2020 12:00:00 AM,34.30828379,-118.2282411,236986,5701,694617.0,12659,1600,38,4834,158
Los Angeles,California,6037,08/24/2020 12:00:00 AM,34.30828379,-118.2282411,238458,5732,699912.0,12803,1472,31,5295,144
Los Angeles,California,6037,08/25/2020 12:00:00 AM,34.30828379,-118.2282411,239756,5759,704311.0,12905,1298,27,4399,102
Los Angeles,Califonria,6037,08/26/2020 12:00:00 AM,34.30828379,-118.2282411,240749,5769,708033.0,12923,993,10,3722,18
Los Angeles,California,6037,08/27/2020 12:00:00 AM,34.30828379,-118.2282411,241768,5784,714572.0,13009,1019,15,6539,86
Los Angeles,California,6037,08/28/2020 1200:00 AM,34.30828379,-118.2282411,242521,5829,717815.0,13122,753,45,3243,113
Los Angeles,California,6037,08/29/2020 12:00:00 AM,34.30828379,-156.50459072905002,243935,5878,723371.0,13302,1414,49,5556,180
Los Angeles,California,6037,08/30/2020 12:00:00 AM,34.30828379,-118.2282411,244999,5932,728355.0,13476,1064,54,4984,174
Lobs Angeles,California,6037,08/31/2020 12:00:00 AM,34.30828379,-118.2282411,246407,5977,733034.0,13629,1408,45,4679,153
Los gAngeles,California,6037,09/01/2020 12:00:00 AM,34.30828379,-118.2282411,247542,6000,737632.0,13674,1135,23,4598,45
Los Angeles,California,6037,09/02/2020 12:00:00 AM,34.30828379,-118.2282411,248334,6005,740883.0,13720,792,5,3251,46
Los Angemles,California,6037,09/03/2020 12:00:00 AM,34.30828379,-118.2282411,248821,6030,743002.0,13763,487,25,2119,43
Los Angeles,California,6037,09/04/2020 12:00:00 AM,34.30828379,-118.2282411,249241,6036,746375.0,13832,420,6,3373,69
Los Angeles,California,6037,09/0e5/2020 12:00:00 AM,34.30828379,-118.2282411,249859,6090,749453.0,14000,618,54,3078,168
Los Angeles,California,6037,09/06/2020 12:00:00 AM,20.51973845361753,-118.2282411,251024,6128,752958.0,14114,1165,38,3505,114
Los Angeles,California,6037,09/07/2020 12:00:00 AM,34.30828379,-118.2282411,252066,6171,756997.0,14248,1042,43,4039,134
Los Angeles,California,6037,09/08/2020 12:00:00 AM,34.30828379,-118.2282411,253176,6197,760938.0,14332,1110,26,3941,84
Los Angeles,California,6037,09/09/2020 12:00:00 AM,34.30828379,-87.8381834574264,253985,6208,763711.0,14384,809,11,2773,52
Los Angelse,California,6037,09/10/2020 12:00:00 AM,34.30828379,-118.2282411,254656,6231,767310.0,14440,671,23,3599,56
Los Angeles,California,6037,09/11/2020 12:00:00 AM,34.30828379,-118.2282411,255049,6273,770342.0,14591,393,42,3032,151
Los Angees,California,6037,09/12/2020 12:00:00 AM,34.30828379,-118.2282411,256148,6303,773866.0,14701,1099,30,3524,110
Los Angeles,California,6037,09/13/2020 12:00:00 AM,34.30828379,-118.2282411,257271,6324,777545.0,14805,1123,21,3679,104
Los Angeles,California,6037,09/142020 12:00:00 AM,34.30828379,-118.2282411,258516,6330,782010.0,14877,1245,6,4465,72
Los Angeles,California,6037,09/15/2020 12:00:00 AM,34.30828379,-118.2282411,259817,6330,785766.0,15008,1301,0,3756,131
Los Anggeles,Californai,6037,09/16/2020 1:200:00 AM,34.30828379,-173.58933640933867,260797,6353,788552.0,15004,980,23,2786,-4
Los Angeles,California,6037,09/17/2020 12:00:00 AM,34.30828379,-118.2282411,261446,6366,792524.0,15042,649,13,3972,38
Los Angeles,California,6037,09/18/2020 12:00:00 AM,34.30828379,-118.2282411,262133,6401,795593.0,15173,687,35,3069,131
Los Angeles,California,5686,09/192/020 12:00:00 AM,34.30828379,-118.2282411,263333,6423,799100.0,15283,1200,22,3507,110
Los Angeles,California,6037,09/20/2020 12:00:00 AM,34.30828379,-118.2282411,264414,6455,802438.0,15374,1081,32,3338,91
Los Angeles,California,6037,09/21/2020 12:00:00 AM,24.970624822415235,-171.8928948218893,265775,6488,806606.0,15510,1361,33,4168,136
Los Angeles,California,7178,09/22/2020 12:00:00 AM,34.30828379,-118.2282411,266988,6504,810373.0,15570,1213,16,3767,60
Los Angeles,California,6037,09/23/2020 12:00:00 AM,34.30828379,-118.2282411,267801,6514,812649.0,15592,813,10,2276,22
Los Angeles,California,6037,09/24/2020 12:00:00 AM,42.3644466016371,-118.2282411,268455,6515,815576.0,15617,654,1,2927,25
Los Angeles,California,6037,09/25/2020 12:00:00 AM,34.30828379,-118.2282411,269284,6551,818727.0,15768,829,36,3151,151
Los Angeles,California,6037,09/26/2020 12:00:00 AM,34.30828379,-118.2282411,270299,6576,822246.0,15891,1015,25,3519,123
Los Angeles,California,6037,09/27/2020 12:00:00 AM,34.30828379,-118.2282411,271371,6610,825397.0,15980,1072,34,3151,89
Los Angeles,California,6037,09/28/2020 12:00:00 AM,34.30828379,-118.2282411,272653,6626,829328.0,16060,1282,16,3931,80
Los Angeles,California,6037,09/29/2020 12:00:00 AM,34.30828379,-118.2282411,273638,6642,832666.0,16122,985,16,3338,62
Los Angeles,California,6037,09/30/2020 12:00:00 AM,34.30828379,-118.2282411,274565,6647,835627.0,16145,927,5,2961,23
Los Angeles,California,7184,10/01/2020 12:00:00 AM,39.43441682671199,-118.2282411,274942,6654,838511.0,16172,377,7,2884,27
Los Angeles,California,6037,10/02/2020 12:00:00 AM,34.30828379,-118.2282411,275856,6681,841372.0,16241,914,27,2861,69
Los Angeles,California,6037,10/03/2020 12:00:00 AM,34.30828379,-118.2282411,277445,6709,845181.0,16333,1589,28,3809,92
Los Angeles,California,6037,10/04/2020 12:00:00 AM,34.30828379,-118.2282411,278665,6726,848654.0,16411,1220,17,3473,78
Los Angeles,California,6037,10/05/2020 12:00:00 AM,34.30828379,-118.2282411,279909,6741,852535.0,16485,1244,15,3881,74
Los Angeles,California,6037,10/06/2020 12:00:00 AM,43.55720520323609,-118.2282411,281165,6768,855787.0,16570,1256,27,3252,85
Lbos Angeles,California,6037,10/07/2020 12:00:00 AM,34.30828379,-118.2282411,282135,6771,858460.0,16585,970,3,2673,15
Los Angeles,California,6037,10/08/2020 12:00:00 AM,34.30828379,-118.2282411,282982,6773,861269.0,16595,847,2,2809,10
Los Angeles,California,6037,10/09/2020 12:00:00 AM,34.30828379,-118.2282411,283750,6790,864779.0,16659,768,17,3510,64
Los Angeles,California,7370,10/10/2020 12:00:00 AM,34.30828379,-118.2282411,285016,6812,868727.0,16749,1266,22,3948,90
Los Angeles,California,6037,10/11/2020 12:00:00 AM,34.30828379,-107.84256786888182,286183,6834,871801.0,16831,1167,22,3074,82
Los Angeles,California,6037,10/12/2020 12:00:00 AM,34.30828379,-106.2169243768544,287222,6855,875002.0,16920,1039,21,3201,89
Los Angeles,California,6037,10/13/2020 12:00:00 AM,34.30828379,-87.9261856568128,288136,6863,877459.0,16961,914,8,2457,41
Los Angeles,California,6037,10/14/2020 12:00:00 AM,34.30828379,-118.2282411,288451,6876,879455.0,16984,315,13,1996,23
Los Angeles,California,5739,1/15/2020 12:00:00 AM,34.30828379,-59.40509240790767,289366,6877,883478.0,16992,915,1,4023,8
Los Angelses,California,6037,10/16/2020 12:00:00 AM,34.30828379,-118.2282411,290009,6912,887581.0,17064,643,35,4103,72
Los Angeles,California,6037,10/17/2020 12:00:00 AM,45.91588982969955,-118.2282411,290486,6944,890889.0,17149,477,32,3308,85
Los Angeles,California,6037,10/18/2020 12:00:00 AM,34.30828379,-118.2282411,294065,6956,897337.0,17243,3579,12,6448,94
Los Angeles,California,6037,10/19/2020 12:00:00 AM,34.30828379,-118.2282411,296821,6974,902941.0,17297,2756,18,5604,54
Los Agneles,California,6037,10/20/2020 12:00:00 AM,47.910439160943056,-118.2282411,298937,6989,907637.0,17336,2116,15,4696,39
Los Angeles,California,6037,10/21/2020 12:00:00 AM,34.30828379,-118.2282411,299760,6993,910475.0,17353,823,4,2838,17
Los Angeles,California,4478,10/22/2020 12:00:00 AM,34.30828379,-118.2282411,300614,7000,914421.0,17381,854,7,3946,28
Los Angeles,California,6037,10/23/2020 12:00:00 AM,34.30828379,-118.2282411,302077,7027,918894.0,17457,1463,27,4473,76
Los Angeles,California,6037,10/24/2020 12:00:00 AM,34.30828379,-118.2282411,303369,7040,923355.0,17521,1292,13,4461,64
Los Angeles,California,5898,10/25/2020 12:00:00v AM,34.30828379,-132.71999379368867,305070,7044,927754.0,17553,1701,4,4399,32
Los Angeles,California,6037,10/26/2020 12:00:00 AM,18.593229833789792,-118.2282411,306327,7056,932233.0,17605,1257,12,4479,52
Los Angeles,California,6037,10/27/2020 12:00:00 AM,34.30828379,-118.2282411,307618,7071,936325.0,17663,1291,15,4092,58
Los Angeles,California,6037,10/2/82020 12:00:00 AM,34.30828379,-118.2282411,309197,7074,940200.0,17686,1579,3,3875,23
Los Angeles,California,6037,10/29/2020 12:00:00 AM,34.30828379,-118.2282411,310606,7076,945821.0,17711,1409,2,5621,25
Los Angeles,California,6037,10/30/2020 12:00:00 AM***,34.30828379,-118.2282411,311844,7097,950944.0,17763,1238,21,5123,52
Los Angeles,California,6037,10/31/2020 12:00:00 AM,34.30828379,-118.2282411,313606,7118,956520.0,17815,1762,21,5576,52
os Angeles,California,3338,11/01/2020 12:00:00 AM,34.30828379,-118.2282411,315615,7140,963049.0,17880,2009,22,6529,65
Los Angeles,California,6037,11/02/2020 12:00:00 AM,34.30828379,-118.2282411,317696,7158,969497.0,17941,2081,18,6448,61
Los Angeles,California,6037,11/03/2020 12:00:00 AM,34.30828379,-118.2282411,319977,7170,974535.0,17976,2281,12,5038,35
Los Angeles,California,6037,11/04/2020 12:00:00 AM,34.30828379,-118.2282411,322219,7172,980738.0,17992,2242,2,6203,16
Los Angeles,California,6037,11/05/2020 12:00:00 AM,34.30828379,-118.2282411,323765,7177,987844.0,18047,1546,5,7106,55
Los Angeles,California,6037,11/06/2020 12:00:00 AM,34.30828379,-118.2282411,326034,7202,996453.0,18084,2269,25,8609,37
Los Angeles,California,6037,11/07/2020 12:00:00 AM,34.30828379,-118.2282411,328058,7218,1001880.0,18116,2024,16,5427,32
LosAngeles,California,6037,11/08/2020 12:00:00 AM,34.30828379,-118.2282411,330514,7221,1011951.0,18147,2456,3,10071,31
Los Angeles,California,6037,11/09/2020 12:00:00 AM,34.30828379,-118.2282411,332977,7246,1021804.0,18223,2463,25,9853,76
Los Angeles,California,6037,11/10/2020 12:00:00 AM,34.30828379,-118.2282411,336671,7267,1030034.0,18260,3694,21,8230,37
Los Angeles,California,3432,11/11/2020 12:00:00 AM,34.30828379,-175.72778871750694,339570,7269,1038776.0,18272,2899,2,8742,12
Los Angeles,California,6037,11/12/2020 12:00:00 AM,37.96846151189806,-118.2282411,342489,7275,1050688.0,18313,2919,6,11912,41
Los Angeles,California,6037,11/13/2020 12:00:00 AM,34.30828379,-118.2282411,344741,7300,1062095.0,18368,2252,25,11407,55
Los Angeles,California,6037,11/14/2020 12:00:00 AM,34.30828379,-118.2282411,348536,7337,1074204.0,18454,3795,37,12109,86
Los Angeles,California,6037,11/15/2020 12:y00:00 AM,34.30828379,-118.2282411,353479,7365,1088201.0,18555,4943,28,13997,101
Los Angeles,California,6037,11/16/2020 12:00:00 AM,34.30828379,-118.2282411,357637,7397,1101494.0,18654,4158,32,13293,99
Los Angeles,California,7173,11/17/2020 12:00:00 AM,28.04978427618886,-118.2282411,362024,7429,1115122.0,18718,4387,32,13628,64
Los Angeles,California,6037,1/18/2020 12:00:00 AM,34.30828379,-105.81101358699664,364583,7438,1123987.0,18736,2559,9,8865,18
Lo sAngeles,California,6037,11/19/202012:00:00 AM,34.30828379,-118.2282411,370769,7456,1141930.0,18794,6186,18,17943,58
Los Angeles,California,6037,11/20/2020 12:00:00 AM,34.30828379,-118.2282411,374479,7501,1159318.0,18894,3710,45,17388,100
Los Angeles,California,6037,11/21/2020 12:00:00 AM,34.30828379,-118.2282411,378361,7543,1173797.0,18998,3882,42,14479,104
Los Angeles,California,6037,11/22/2020 12:00:00 AM,34.30828379,-118.2282411,383275,7580,1181614.0,19037,4914,37,7817,39
Los Angelegs,California,6037,11/23/2020 12:00:00 AM,34.30828379,-118.2282411,387793,7604,1198409.0,19102,4518,24,16795,65
Los Angeles,California,6037,11/24/2020 12:00:00 AM,34.30828379,-118.2282411,391225,7623,1212263.0,19145,3432,19,13854,43
Los Angles,California,6037,11/25/2020 12:00:00 AM,34.30828379,-118.2282411,395879,7639,1226219.0,19167,4654,16,13956,22
Los Angeles,Caifornia,6037,11/26/2020 12:00:00 AM,34.30828379,-118.2282411,401448,7656,1244952.0,19228,5569,17,18733,61
Los Angeles,California,6037,11/27/2020 12:00:00 AM,34.30828379,-118.2282411,409015,7702,1262927.0,19338,7567,46,17975,110
Los Angeles,California,6633,11/28/2020 12:00:00 AM,34.30828379,-118.2282411,414549,7743,1282173.0,19445,5534,41,19246,107
Los Angeles,California,6037,11/29/2020 12:00:00 AM,34.30828379,-99.87280620226194,422262,7787,1305611.0,19593,7713,44,23438,148
Los Angeles,California,6037,11/30/2020 12:00:u00 AM,34.30828379,-105.06980289583502,430824,7843,1330683.0,19814,8562,56,25072,221
Los Angeles,Califordnia,6037,12/01/2020 12:00:00 AM,34.30828379,-118.2282411,440042,7886,1356263.0,19912,9218,43,25580,98
Los Angeles,California,6037,12/02/2020 12:00:00 AM,34.30828379,-118.2282411,449971,7909,1383556.0,19969,9929,23,27293,57
Los Angeles,California,6037,12/03/2020 12:00:00 AM,34.30828379,-118.2282411,458255,7936,1412484.0,20070,8284,27,28928,101
Los Angeles,California,6037,12/04/2020 12:0000 AM,34.30828379,-118.2282411,467189,8006,1440537.0,20279,8934,70,28053,209
Los Angeles,California,6037,12/05/2020 12:00:00 AM,34.30828379,-118.2282411,475778,8077,1473446.0,20480,8589,71,32909,201
Los Angeles,California,6037,12/06/2020 12:00:00 AM,34.30828379,-118.2282411,488519,8151,1509057.0,20653,12741,74,35611,173
Los Angeles,California,6037,12/07/2020 12:00:00 AM,34.30828379,-118.2282411,502026,8202,1546199.0,20868,13507,51,37142,215
Los Angeles,California,3444,12/08/2020 12:00:00 AM,34.30828379,-107.20258325526088,513283,8273,1575719.0,20991,11257,71,29520,123
Los Angeles,California,6037,12/09/2020 12:00:00 AM,34.30828379,-118.2282411,525564,8298,1607328.0,21061,12281,25,31609,70
Los Angeles,California,5456,12/10/2020 12:00:00 AM,34.30828379,-140.31306544300645,532730,8345,1632907.0,21153,7166,47,25579,92
Los Angeles,Calvifornia,6037,12/11/2020 12:00:00 AM,34.30828379,-118.2282411,544780,8438,1675929.0,21488,12050,93,43022,335
Los Angeles,California,6037,12/12/2020 12:00:00 AM,34.30828379,-118.2282411,567249,8572,1738097.0,21832,22469,134,62168,344
Los Angeles,California,3344,12/13/2020 12:00:00 AM,34.30828379,-118.2282411,581519,8671,1784859.0,22152,14270,99,46762,320
Los Angeles,California,6037,12/14/2020 12:00:00 AM,34.30828379,-118.2282411,597386,8758,1833771.0,22441,15867,87,48912,289
