usaf,wban,yrmodahrmn,dir,spd,gus,clg,skc,l,m,h,vsb,mw,mw_one,mw_two,mw_three,aw,aw_one,aw_two,aw_three,w,temp,dewp,slp,alt,stp,max,min,pcp_zero_one,pcp_zero_six,pcp_two_four,pcpxx,sd
94889,201304110453,070,13,21,4,OVC,*,*,*,3.0,**,**,**,**,10,**,**,**,*,39,38,1013.3,29.91,982.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304110459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,48,***,*****,*****,0.36,*****,**,NULL
94889,201304110553,060,11,18,4,OVC,*,*,*,3.0,**,**,**,**,10,**,**,**,*,39,38,1013.6,29.92,982.8,42,39,0.00,*****,*****,*****,**,NULL
94889,201304110653,090,10,***,4,OVC,*,*,*,4.0,**,**,**,**,61,10,**,**,*,39,38,1013.6,29.92,982.8,***,***,0.11,*****,*****,*****,**,NULL
94889,201304110753,040,8,***,4,OVC,*,*,*,3.0,**,**,**,**,62,10,**,**,*,40,38,1013.1,29.90,982.2,***,***,0.11,*****,*****,*****,**,NULL
94889,201304110802,060,10,***,6,OVC,*,*,*,3.0,**,**,**,**,63,10,**,**,*,39,37,******,29.89,981.8,***,***,0.06,*****,*****,*****,**,NULL
94889,201304110809,050,13,18,6,OVC,*,*,*,2.0,**,**,**,**,63,10,**,**,*,39,37,******,29.87,981.2,***,***,0.11,*****,*****,*****,**,NULL
94889,201304110823,050,11,21,6,OVC,*,*,*,3.0,**,**,**,**,62,10,**,**,*,39,37,******,29.88,981.5,***,***,0.16,*****,*****,*****,**,NULL
94889,201304110833,050,13,18,6,OVC,*,*,*,2.5,**,**,**,**,63,10,**,**,*,39,37,******,29.88,981.5,***,***,0.24,*****,*****,*****,**,NULL
94889,201304110843,060,9,***,6,OVC,*,*,*,1.8,**,**,**,**,63,10,**,**,*,39,37,******,29.89,981.8,***,***,0.37,*****,*****,*****,**,NULL
94889,201304110853,060,11,***,6,OVC,*,*,*,2.0,**,**,**,**,63,10,**,**,*,39,38,1012.8,29.90,982.2,***,***,0.46,*****,*****,0.64,**,NULL
94889,201304110911,070,9,***,6,OVC,*,*,*,1.5,**,**,**,**,63,10,**,**,*,39,37,******,29.91,982.5,***,***,0.19,*****,*****,*****,**,NULL
94889,201304110919,070,10,***,6,OVC,*,*,*,3.0,**,**,**,**,62,10,**,**,*,39,37,******,29.90,982.2,***,***,0.23,*****,*****,*****,**,NULL
94889,201304110932,080,10,***,6,OVC,*,*,*,4.0,**,**,**,**,62,10,**,**,*,39,37,******,29.89,981.8,***,***,0.28,*****,*****,*****,**,NULL
94889,201304110953,080,13,21,8,OVC,*,*,*,5.0,**,**,**,**,61,10,**,**,*,39,37,1011.9,29.87,981.2,***,***,0.27,*****,*****,*****,**,NULL
94889,201304111053,990,9,18,6,OVC,*,*,*,7.0,**,**,**,**,61,**,**,**,*,39,37,1013.0,29.90,982.2,***,***,0.08,*****,*****,*****,**,NULL
94889,201304111153,060,9,***,6,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,37,1013.6,29.92,982.8,40,39,0.01,1.04,1.33,*****,**,NULL
94889,201304111253,080,11,18,6,OVC,*,*,*,9.1,**,**,**,**,**,**,**,**,*,39,37,1013.0,29.90,982.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304111353,070,10,21,6,OVC,*,*,*,7.0,**,**,**,**,**,**,**,**,*,39,37,1013.2,29.90,982.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304111434,090,15,24,8,OVC,*,*,*,2.5,10,**,**,**,10,**,**,**,*,39,37,******,29.88,981.5,***,***,*****,*****,*****,*****,**,NULL
94889,201304111453,080,16,22,8,OVC,*,*,*,2.5,10,**,**,**,10,**,**,**,*,39,37,1012.4,29.88,981.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304111515,080,17,26,8,OVC,*,*,*,4.0,10,**,**,**,10,**,**,**,*,37,36,******,29.88,981.5,***,***,*****,*****,*****,*****,**,NULL
94889,201304111533,070,9,20,6,OVC,*,*,*,2.5,10,**,**,**,10,**,**,**,*,37,37,******,29.89,981.8,***,***,*****,*****,*****,*****,**,NULL
94889,201304111548,070,14,24,6,OVC,*,*,*,4.0,10,**,**,**,10,**,**,**,*,37,36,******,29.88,981.5,***,***,*****,*****,*****,*****,**,NULL
94889,201304111553,080,17,25,6,OVC,*,*,*,4.0,10,**,**,**,10,**,**,**,*,37,35,1012.4,29.88,981.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304111653,080,18,26,6,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,37,35,1012.0,29.87,981.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304111753,080,14,22,6,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,35,1012.2,29.87,981.2,39,37,0.00T,0.00T*****,*****,**,NULL,NULL
94889,201304111853,090,16,28,6,OVC,*,*,*,9.1,**,**,**,**,**,**,**,**,*,37,35,1010.9,29.83,979.8,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304111953,090,15,26,6,OVC,*,*,*,7.0,**,**,**,**,**,**,**,**,*,37,35,1010.0,29.81,979.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304112053,090,13,24,6,OVC,*,*,*,5.0,10,**,**,**,10,**,**,**,*,37,35,1009.6,29.80,978.8,***,***,0.00,*****,*****,0.00T**,NULL,NULL
94889,201304112153,100,20,28,8,OVC,*,*,*,7.0,**,**,**,**,**,**,**,**,*,38,35,1008.9,29.78,978.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304112253,090,13,20,6,OVC,*,*,*,7.0,**,**,**,**,**,**,**,**,*,38,36,1008.3,29.76,977.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304112353,090,13,24,6,OVC,*,*,*,8.0,**,**,**,**,61,**,**,**,*,38,36,1007.2,29.73,976.5,38,37,0.00T,0.00T*****,*****,**,NULL,NULL
94889,201304120053,080,11,23,6,OVC,*,*,*,8.0,**,**,**,**,61,**,**,**,*,38,36,1006.8,29.72,976.2,***,***,0.01,*****,*****,*****,**,NULL
94889,201304120153,080,10,***,6,OVC,*,*,*,6.0,**,**,**,**,61,10,**,**,*,37,36,1006.5,29.71,975.9,***,***,0.05,*****,*****,*****,**,NULL
94889,201304120253,090,15,32,6,OVC,*,*,*,5.0,**,**,**,**,61,10,**,**,*,37,36,1003.8,29.63,973.2,***,***,0.08,*****,*****,0.13,**,NULL
94889,201304120353,090,10,***,6,OVC,*,*,*,9.1,**,**,**,**,**,**,**,**,*,37,36,1004.2,29.64,973.6,***,***,0.03,*****,*****,*****,**,NULL
94889,201304120453,090,14,22,6,OVC,*,*,*,5.0,**,**,**,**,61,10,**,**,*,37,35,1002.5,29.59,971.9,***,***,0.05,*****,*****,*****,**,NULL
94889,201304120459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,40,***,*****,*****,1.26,*****,**,NULL
94889,201304120553,***,0,***,6,OVC,*,*,*,5.0,**,**,**,**,61,10,**,**,*,37,36,1002.6,29.59,971.9,38,37,0.03,0.24,*****,*****,**,NULL
94889,201304120606,***,0,***,6,OVC,*,*,*,2.0,**,**,**,**,62,10,**,**,*,37,36,******,29.60,972.2,***,***,0.03,*****,*****,*****,**,NULL
94889,201304120629,070,7,***,12,OVC,*,*,*,3.0,**,**,**,**,61,10,**,**,*,37,36,******,29.57,971.2,***,***,0.10,*****,*****,*****,**,NULL
94889,201304120653,050,7,***,10,OVC,*,*,*,4.0,**,**,**,**,62,10,**,**,*,37,36,1001.5,29.56,970.9,***,***,0.15,*****,*****,*****,**,NULL
94889,201304120721,020,7,***,5,OVC,*,*,*,5.0,**,**,**,**,41,40,10,**,*,37,36,******,29.54,970.3,***,***,0.01,*****,*****,*****,**,NULL
94889,201304120753,340,6,***,5,OVC,*,*,*,8.0,**,**,**,**,61,**,**,**,*,37,36,1001.5,29.56,970.9,***,***,0.01,*****,*****,*****,**,NULL
94889,201304120853,010,6,***,7,OVC,*,*,*,4.0,**,**,**,**,61,10,**,**,*,37,36,1001.6,29.56,970.9,***,***,0.05,*****,*****,0.22,**,NULL
94889,201304120910,030,5,***,27,OVC,*,*,*,6.0,**,**,**,**,61,10,**,**,*,37,36,******,29.55,970.6,***,***,0.02,*****,*****,*****,**,NULL
94889,201304120933,030,7,***,70,OVC,*,*,*,10.0,**,**,**,**,61,**,**,**,*,37,36,******,29.53,969.9,***,***,0.02,*****,*****,*****,**,NULL
94889,201304120953,020,8,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,35,1000.2,29.52,969.6,***,***,0.02,*****,*****,*****,**,NULL
94889,201304121018,010,6,***,22,OVC,*,*,*,10.0,**,**,**,**,61,**,**,**,*,36,34,******,29.53,969.9,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304121037,360,6,***,7,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,34,******,29.53,969.9,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304121053,360,3,***,7,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,34,1000.7,29.54,970.3,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304121153,***,0,***,7,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,37,35,1001.6,29.56,970.9,37,36,0.00,0.24,0.48,*****,**,NULL
94889,201304121233,280,3,***,16,OVC,*,*,*,4.0,**,**,**,**,10,**,**,**,*,37,36,******,29.56,970.9,***,***,*****,*****,*****,*****,**,NULL
94889,201304121240,260,5,***,5,OVC,*,*,*,3.0,10,**,**,**,10,**,**,**,*,37,36,******,29.56,970.9,***,***,*****,*****,*****,*****,**,NULL
94889,201304121253,250,6,***,5,OVC,*,*,*,4.0,10,**,**,**,10,**,**,**,*,37,36,1001.7,29.56,970.9,***,***,0.00,*****,*****,*****,**,NULL
94889,201304121353,260,7,***,5,OVC,*,*,*,2.5,10,**,**,**,10,**,**,**,*,38,37,1002.3,29.58,971.6,***,***,0.01,*****,*****,*****,**,NULL
94889,201304121423,230,8,***,5,OVC,*,*,*,5.0,10,**,**,**,10,**,**,**,*,39,37,******,29.58,971.6,***,***,0.01,*****,*****,*****,**,NULL
94889,201304121453,240,8,***,7,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,41,40,1002.4,29.59,971.9,***,***,0.00,*****,*****,0.01,**,NULL
94889,201304121553,240,11,***,9,OVC,*,*,*,5.0,61,10,**,**,61,10,**,**,*,41,39,1003.1,29.61,972.6,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304121615,260,20,25,15,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,37,******,29.62,972.9,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304121643,250,21,25,14,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,39,37,******,29.63,973.2,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304121653,250,17,28,14,OVC,*,*,*,6.0,10,**,**,**,10,**,**,**,*,40,36,1003.8,29.63,973.2,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304121708,250,17,***,20,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,36,******,29.63,973.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304121749,230,15,***,36,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,36,******,29.64,973.6,***,***,*****,*****,*****,*****,**,NULL
94889,201304121753,250,16,***,36,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,34,1004.2,29.64,973.6,44,37,0.00,0.01,*****,*****,**,NULL
94889,201304121807,260,21,29,28,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,30,******,29.65,973.9,***,***,*****,*****,*****,*****,**,NULL
94889,201304121826,260,20,26,30,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,30,******,29.65,973.9,***,***,*****,*****,*****,*****,**,NULL
94889,201304121835,260,16,25,28,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,30,******,29.66,974.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304121853,260,21,24,28,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,30,1005.0,29.66,974.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304121928,260,15,***,34,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,32,******,29.67,974.6,***,***,*****,*****,*****,*****,**,NULL
94889,201304121953,240,14,***,30,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,31,1005.5,29.68,974.9,***,***,0.00,*****,*****,*****,**,NULL
94889,201304122001,240,11,***,28,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,32,******,29.68,974.9,***,***,*****,*****,*****,*****,**,NULL
94889,201304122037,250,15,22,33,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,32,******,29.69,975.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304122053,250,16,***,30,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,31,1006.1,29.69,975.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304122146,230,13,***,28,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,32,******,29.71,975.9,***,***,*****,*****,*****,*****,**,NULL
94889,201304122153,240,10,***,28,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,33,1006.6,29.71,975.9,***,***,0.00,*****,*****,*****,**,NULL
94889,201304122214,230,10,***,33,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,34,******,29.72,976.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304122253,220,9,***,37,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,34,1007.1,29.72,976.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304122319,230,14,***,22,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,34,******,29.73,976.5,***,***,*****,*****,*****,*****,**,NULL
94889,201304122353,230,11,20,34,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,35,1007.5,29.74,976.9,42,40,0.00,*****,*****,*****,**,NULL
94889,201304130043,220,8,***,27,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,36,******,29.75,977.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304130053,220,10,***,25,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,35,1007.8,29.75,977.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304130111,220,9,***,35,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,36,******,29.75,977.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304130153,220,9,***,39,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,35,1008.2,29.76,977.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304130202,220,8,***,23,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,36,******,29.76,977.5,***,***,*****,*****,*****,*****,**,NULL
94889,201304130253,220,10,***,21,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,36,1008.2,29.76,977.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304130353,230,10,***,19,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,37,1008.6,29.77,977.9,***,***,0.00,*****,*****,*****,**,NULL
94889,201304130453,240,16,23,17,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,36,1009.1,29.78,978.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304130459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,44,***,*****,*****,0.27,*****,**,NULL
94889,201304130553,240,10,***,21,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,36,1009.3,29.79,978.5,41,39,0.00T,0.00T*****,*****,**,NULL,NULL
94889,201304130629,260,10,***,13,OVC,*,*,*,6.0,**,**,**,**,61,10,**,**,*,39,36,******,29.80,978.8,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304130653,270,15,21,10,OVC,*,*,*,4.0,**,**,**,**,61,10,**,**,*,38,35,1009.7,29.80,978.8,***,***,0.01,*****,*****,*****,**,NULL
94889,201304130700,270,11,20,17,OVC,*,*,*,6.0,**,**,**,**,61,10,**,**,*,37,36,******,29.80,978.8,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304130732,270,13,***,35,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,34,******,29.80,978.8,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304130753,260,9,***,31,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,37,34,1009.9,29.81,979.2,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304130853,250,10,***,37,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,32,1010.2,29.82,979.5,***,***,0.00,*****,*****,0.01,**,NULL
94889,201304130953,240,10,***,30,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,30,1009.9,29.81,979.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304131049,250,7,***,24,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,30,******,29.80,978.8,***,***,*****,*****,*****,*****,**,NULL
94889,201304131053,230,6,***,24,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,31,1009.6,29.80,978.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304131139,220,7,***,31,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,30,******,29.81,979.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304131153,230,8,***,34,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,32,1009.9,29.81,979.2,39,36,0.00,0.01,0.02,*****,**,NULL
94889,201304131209,230,9,***,20,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,34,******,29.81,979.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304131251,230,11,***,50,***,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,34,******,29.81,979.2,***,***,*****,*****,*****,*****,**,NULL
94889,201304131253,230,11,***,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,33,1010.2,29.82,979.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304131353,260,17,***,36,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,29,1010.1,29.81,979.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304131420,260,20,30,34,OVC,*,*,*,2.5,71,**,**,**,71,**,**,**,*,36,30,******,29.82,979.5,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304131425,270,18,30,35,OVC,*,*,*,3.0,71,**,**,**,71,**,**,**,*,36,30,******,29.82,979.5,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304131453,250,13,23,44,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,31,1010.5,29.83,979.8,***,***,0.00T*****,*****,0.00T**,NULL,NULL,NULL
94889,201304131553,260,16,26,33,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,30,1010.9,29.84,980.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304131653,260,17,22,37,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,30,1011.4,29.85,980.5,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304131753,240,18,28,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,31,1011.1,29.84,980.2,43,36,0.00,0.00T*****,*****,**,NULL,NULL
94889,201304131853,260,18,25,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,28,1011.5,29.85,980.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304131953,250,18,22,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,28,1011.9,29.87,981.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304132053,260,20,29,65,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,27,1012.3,29.88,981.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304132153,280,20,25,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,25,1013.1,29.90,982.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304132253,280,16,***,41,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,24,1014.0,29.93,983.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304132353,270,8,***,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,27,1014.3,29.93,983.1,43,38,0.00,*****,*****,*****,**,NULL
94889,201304140053,240,5,***,49,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,28,1014.7,29.95,983.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140153,240,6,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,27,1015.3,29.96,984.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140253,240,5,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,27,1015.9,29.98,984.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140353,***,0,***,46,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,28,1016.0,29.98,984.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140453,220,3,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,28,1016.1,29.99,985.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,43,***,*****,*****,0.01,*****,**,NULL
94889,201304140553,220,3,***,41,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,29,1016.4,30.00,985.5,38,35,0.00,*****,*****,*****,**,NULL
94889,201304140653,270,3,***,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,30,1016.4,30.00,985.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140753,250,3,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,33,27,1016.8,30.01,985.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140853,***,0,***,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,31,27,1017.1,30.02,986.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304140953,***,0,***,120,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,32,29,1017.6,30.03,986.4,***,***,0.00,*****,*****,*****,**,NULL
94889,201304141053,260,3,***,90,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,32,30,1018.5,30.06,987.4,***,***,0.00,*****,*****,*****,**,NULL
94889,201304141153,***,0,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,34,30,1019.1,30.08,988.1,37,28,0.00T,0.00T*****,*****,**,NULL,NULL
94889,201304141253,***,0,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,30,1019.1,30.07,987.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304141353,***,0,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,26,1019.0,30.07,987.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304141453,***,0,***,42,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,28,1019.5,30.09,988.4,***,***,0.00T*****,*****,0.00T**,NULL,NULL,NULL
94889,201304141553,160,5,***,60,OVC,*,*,*,9.1,61,**,**,**,61,**,**,**,*,38,30,1020.2,30.11,989.1,***,***,0.01,*****,*****,*****,**,NULL
94889,201304141653,100,3,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,30,1019.8,30.10,988.8,***,***,0.00T*****,*****,*****,**,NULL,NULL
94889,201304141753,090,8,***,75,OVC,*,*,*,10.0,61,**,**,**,61,**,**,**,*,41,33,1018.4,30.06,987.4,41,34,0.00T,0.01,*****,*****,**,NULL
94889,201304141853,130,9,***,70,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,33,1018.1,30.05,987.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304141953,110,10,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,33,1017.4,30.03,986.4,***,***,0.00,*****,*****,*****,**,NULL
94889,201304142053,110,13,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,33,1016.5,30.00,985.5,***,***,0.00,*****,*****,0.00T**,NULL,NULL
94889,201304142153,130,14,22,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,49,33,1016.5,30.00,985.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304142253,120,11,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,32,1016.6,30.00,985.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304142353,100,9,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,32,1015.8,29.98,984.8,49,41,0.00,0.00T*****,*****,**,NULL,NULL
94889,201304150053,110,10,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,44,32,1015.5,29.97,984.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150153,100,8,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,32,1015.6,29.97,984.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150253,100,7,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,32,1015.0,29.96,984.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150353,100,7,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,33,1014.2,29.93,983.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150453,090,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,33,1013.7,29.92,982.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,49,***,*****,*****,0.01,*****,**,NULL
94889,201304150553,090,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,33,1013.3,29.91,982.5,46,39,0.00,*****,*****,*****,**,NULL
94889,201304150653,080,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,33,1013.0,29.90,982.2,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150753,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,32,1013.2,29.91,982.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150853,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,33,1013.9,29.93,983.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304150953,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,33,1014.5,29.94,983.5,***,***,0.00,*****,*****,*****,**,NULL
94889,201304151053,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,33,1014.5,29.95,983.8,***,***,0.00,*****,*****,*****,**,NULL
94889,201304151153,100,3,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,36,1014.6,29.95,983.8,41,35,0.00,*****,0.01,*****,**,NULL
94889,201304151253,140,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,49,39,1013.9,29.93,983.1,***,***,0.00,*****,*****,*****,**,NULL
94889,201304151353,200,7,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,53,42,1014.9,29.96,984.1,***,***,0.00,*****,*****,*****,**,NULL
