objectid,dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe,vdatum,depth,lenunit,velocity,velunit,arrevert,bferevert,deprevert,sourcecit,hydroid,cstmdlid
864075,35043C,1510577_2028,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864076,35043C,1510577_325,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864077,35043C,1510577_35,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864078,35043C,1510577_1324,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864079,35043C,1510577_1204,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864080,35043C,1510577_1419,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864081,35043C,1510577_1421,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864082,35043C,1510577_54,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864083,35043C,1510577_454,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864084,35043C,1510577_1116,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864085,35043C,1510577_1503,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864086,35043C,1510577_449,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864087,35043C,1510577_1150,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864088,35043C,1510577_1122,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864089,35043C,1510577_1631,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864090,35043C,1510577_13,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864091,35043C,1510577_773,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864092,35043C,1510577_1372,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864093,35043C,1510577_1596,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864094,35043C,1510577_1132,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864095,35043C,1510577_1298,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864096,35043C,1510577_1451,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864097,35043C,1510577_1786,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864098,35043C,1510577_1408,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864099,35043C,1510577_1212,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864100,35043C,1510577_1149,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864101,35043C,1510577_1196,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864102,35043C,1510577_1267,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864103,35043C,1510577_1174,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864104,35043C,1510577_1176,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864105,35043C,1510577_1750,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864106,35043C,1510577_1427,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864107,35043C,1510577_1266,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864108,35043C,1510577_1252,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864109,35043C,1510577_1640,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864110,35043C,1510577_989,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864111,35043C,1510577_2133,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864112,35043C,1510577_1264,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864113,35043C,1510577_1250,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864114,35043C,1510577_859,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864115,35043C,1510577_1915,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864116,35043C,1510577_519,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864117,35043C,1510577_2051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864118,35043C,1510577_1387,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864119,35043C,1510577_1627,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864120,35043C,1510577_1791,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864121,35043C,1510577_1395,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864122,35043C,1510577_1630,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864123,35043C,1510577_929,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864124,35043C,1510577_779,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864125,35043C,1510577_1147,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864126,35043C,1510577_2090,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864127,35043C,1510577_1485,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864128,35043C,1510577_1242,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864129,35043C,1510577_1360,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864130,35043C,1510577_1128,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864131,35043C,1510577_831,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864132,35043C,1510577_511,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864133,35043C,1510577_1846,AE,FLOODWAY,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864134,35043C,1510577_756,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864135,35043C,1510577_2043,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864136,35043C,1510577_46,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864137,35043C,1510577_999,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864138,35043C,1510577_871,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864139,35043C,1510577_1409,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864140,35043C,1510577_1399,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864141,35043C,1510577_26,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864142,35043C,1510577_1076,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864143,35043C,1510577_1723,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864144,35043C,1518546_2161,X,,F,,,,,,,,-9999.0,-9999.0,1510577_STUDY1,,
864145,35043C,1510577_1876,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864146,35043C,1510577_1222,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864147,35043C,1510577_1531,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864148,35043C,1510577_688,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864149,35043C,1510577_1077,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864150,35043C,1510577_1318,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864151,35043C,1510577_1112,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864152,35043C,1510577_902,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864153,35043C,1510577_1422,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864154,35043C,1510577_1221,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864155,35043C,1510577_1694,AO,,T,-9999.0,,2.0,FEET,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864156,35043C,1510577_805,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864157,35043C,1510577_1294,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864158,35043C,1510577_1362,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864159,35043C,1510577_335,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864160,35043C,1510577_1471,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864161,35043C,1510577_2089,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864162,35043C,1510577_214,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864163,35043C,1510577_1456,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864164,35043C,1510577_1570,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864165,35043C,1510577_1189,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864166,35043C,1510577_1354,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864167,35043C,1510577_670,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864168,35043C,1510577_1192,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864169,35043C,1510577_895,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864170,35043C,1510577_1878,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864171,35043C,1510577_111,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864172,35043C,1510577_867,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864173,35043C,1510577_1243,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864174,35043C,1510577_1416,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863662,35043C,1510577_542,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863663,35043C,1510577_1155,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863664,35043C,1510577_1123,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863665,35043C,1510577_930,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863666,35043C,1510577_332,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863667,35043C,1510577_1724,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863668,35043C,1510577_1238,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863669,35043C,1510577_1032,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863670,35043C,1510577_896,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863671,35043C,1510577_1274,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863672,35043C,1510577_853,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863673,35043C,1510577_379,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863674,35043C,1510577_979,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863675,35043C,1510577_1879,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863676,35043C,1510577_1262,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863677,35043C,1510577_1044,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863678,35043C,1510577_1790,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863679,35043C,1510577_2064,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863680,35043C,1510577_316,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863681,35043C,1510577_918,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863682,35043C,1510577_1332,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863683,35043C,1510577_2091,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863684,35043C,1510577_1587,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863685,35043C,1510577_1398,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863686,35043C,1510577_1541,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863687,35043C,1510577_549,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863688,35043C,1510577_1747,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863689,35043C,1510577_1180,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863690,35043C,1510577_507,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863691,35043C,1510577_1171,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863692,35043C,1510577_457,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863693,35043C,1510577_319,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863694,35043C,1510577_1464,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863695,35043C,1510577_947,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863696,35043C,1510577_741,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863697,35043C,1510577_1492,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863698,35043C,1510577_1110,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863699,35043C,1510577_1246,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863700,35043C,1510577_874,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863701,35043C,1510577_613,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863702,35043C,1510577_525,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863703,35043C,1510577_838,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863704,35043C,1510577_1321,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863705,35043C,1510577_2116,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863706,35043C,1510577_1096,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863707,35043C,1510577_337,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863708,35043C,1510577_1622,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
863661,35043C,1510577_1037,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864175,35043C,1510577_1511,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864176,35043C,1510577_1519,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864177,35043C,1510577_1463,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864178,35043C,1510577_596,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864179,35043C,1510577_64,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864180,35043C,1510577_1804,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864181,35043C,1510577_820,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864182,35043C,1510577_1593,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864183,35043C,1510577_1168,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864184,35043C,1510577_1366,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864185,35043C,1510577_1215,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864186,35043C,1510577_1450,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864187,35043C,1510577_750,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
864188,35043C,1510577_1272,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1510577_STUDY1,,
