objectid,dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe,vdatum,depth,lenunit,velocity,velunit,arrevert,bferevert,deprevert,sourcecit,hydroid,cstmdlid
864191,35043C,1510577_1592,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864192,35043C,1510577_1539,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864193,35043C,1510577_1305,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864194,35043C,1510577_28,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864195,35043C,1510577_1178,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864196,35043C,1510577_1219,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864197,35043C,1510577_415,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864198,35043C,1510577_303,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864199,35043C,1510577_522,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864200,35043C,1510577_1472,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864201,35043C,1510577_1240,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864202,35043C,1510577_275,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864203,35043C,1510577_1426,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864204,35043C,1510577_300,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864205,35043C,1510577_1413,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864206,35043C,1510577_751,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864207,35043C,1510577_856,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864208,35043C,1510577_686,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864209,35043C,1510577_823,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864210,35043C,1510577_1056,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864211,35043C,1510577_1288,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864212,35043C,1510577_318,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864213,35043C,1510577_1182,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864214,35043C,1510577_2007,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864215,35043C,1510577_20,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864216,35043C,1510577_1059,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864217,35043C,1510577_1462,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864218,35043C,1510577_53,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864219,35043C,1510577_1036,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864220,35043C,1510577_1312,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864221,35043C,1510577_137,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864222,35043C,1510577_372,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863381,35043C,1510577_937,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863382,35043C,1510577_1475,AO,NULL,T,-9999.0,NULL,1.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863383,35043C,1510577_492,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863384,35043C,1510577_1067,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863385,35043C,1510577_2036,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863386,35043C,1510577_1396,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863387,35043C,1510577_1445,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863388,35043C,1510577_305,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863389,35043C,1510577_1388,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863390,35043C,1510577_496,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863391,35043C,1510577_854,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863392,35043C,1510577_1411,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863393,35043C,1510577_347,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863394,35043C,1510577_1061,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863395,35043C,1510577_1432,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863396,35043C,1510577_1614,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863397,35043C,1510577_1597,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863398,35043C,1510577_1810,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863399,35043C,1510577_1761,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863400,35043C,1510577_1063,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863401,35043C,1510577_343,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863402,35043C,1510577_2135,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863403,35043C,1510577_1101,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863404,35043C,1510577_1335,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863405,35043C,1510577_1364,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863406,35043C,1510577_1092,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863407,35043C,1510577_1351,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863408,35043C,1510577_1251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863409,35043C,1510577_1819,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863410,35043C,1510577_1062,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863411,35043C,1510577_1234,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863412,35043C,1510577_1040,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863413,35043C,1510577_1752,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863414,35043C,1510577_767,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863415,35043C,1510577_1,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863416,35043C,1510577_1300,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863417,35043C,1510577_1797,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863418,35043C,1510577_471,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863419,35043C,1510577_1181,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863709,35043C,1510577_883,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863710,35043C,1510577_1279,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863711,35043C,1510577_1536,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863712,35043C,1510577_922,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863713,35043C,1510577_1384,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863714,35043C,1510577_911,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863715,35043C,1510577_1225,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863716,35043C,1510577_375,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863717,35043C,1510577_1275,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863718,35043C,1510577_901,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863719,35043C,1510577_1771,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863720,35043C,1510577_1403,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863721,35043C,1510577_29,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863722,35043C,1510577_1654,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863723,35043C,1510577_1152,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863724,35043C,1510577_1216,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863725,35043C,1510577_1281,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863726,35043C,1510577_1198,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863727,35043C,1510577_1100,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863728,35043C,1510577_1474,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863729,35043C,1510577_1760,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863730,35043C,1510577_1320,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863731,35043C,1510577_889,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863732,35043C,1510577_1540,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863733,35043C,1510577_808,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863734,35043C,1510577_2148,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863735,35043C,1510577_2023,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863736,35043C,1510577_2058,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863737,35043C,1510577_1133,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863738,35043C,1510577_1787,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863739,35043C,1510577_1611,D,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863740,35043C,1510577_444,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863741,35043C,1510577_1590,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863742,35043C,1510577_1725,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863743,35043C,1510577_1382,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863744,35043C,1510577_1755,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863745,35043C,1510577_1486,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863746,35043C,1510577_1394,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863747,35043C,1510577_563,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863748,35043C,1510577_119,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863749,35043C,1510577_707,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863750,35043C,1510577_2086,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863751,35043C,1510577_420,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863752,35043C,1510577_695,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863753,35043C,1510577_1367,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863754,35043C,1510577_804,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863755,35043C,1510577_1347,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863756,35043C,1510577_1862,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
863757,35043C,1510577_1477,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864224,35043C,1510577_1887,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864225,35043C,1510577_11,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864226,35043C,1510577_1638,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864227,35043C,1510577_1306,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864228,35043C,1510577_666,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864229,35043C,1510577_1598,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864230,35043C,1510577_913,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864231,35043C,1510577_815,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
864232,35043C,1510577_1211,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1510577_STUDY1,NULL,NULL
