id(long),trafficvolumecountlocationaddress,street,dateofcount,totalpassingvehiclevolume(long),vehiclevolumebyeachdirectionoftraffic,latitude(double precision),longitude(double precision),locationvalue
1112.0,1026 West,Jackson Blvd,09/19/2006,8600,yWest Bound: 8600/ Oneway West Bound,41.877853,-87.652996,"41.877853, -87.652996)"
280.0,2635 West,59th Street,03/28/2006,13400,East Bound: 6600 / West Bound: 6800,41.786465,-87.690066,"(41.76465, -87.690066)"
221.0,2230 West,Garfield Blvd,03/15/2006,28800,East Bound: 14300 / West Bound: i14500,41.793839,-87.681286,"(41.793839, -87.681286)"
393.0,12054 South,Wentworth Ave,08/29/2006,3100,North Bound: 1400 / South Bound: 1700,41.674552,-87.627366,(41.674552 -87.627366)
81.0,1420 South,State St,05/02/2006,23100,North Bound: 13500 / South Bound: 9600,41.863436,-87.62733,"(41.863436, -87.62733)"
670.0,4055N orth,Cicerog Ave,08/09/2006,31500,North Bound: 15800 /S outh Bound: 15700,41.955093,-87.747349,"(41.955093, -87.747349)"
947.0,2932 Wehst,North Ave,10/17/2006,33900,East Bound: 16800 / West Bound: 17100,41.910184,-87.700364,"(41.910184, -87.700364)"
920.0,4621 West,Belmont Ave,10/16/2006,25300,East Bound: 12500 / West Bound: 12800,41.938878,-87.743194,"(41.938878, -87.743194)"
471.0,9300 West,79th fSt,08/15/2006,32000,East Bound: 15900 / West Bound: 16100,41.749569,-87.721913,"(41.749569, -87.721913)"
115.0,1302 South,Halsted St,03/21/206,13400,North Bound: 5900 / South Bound: 7500,41.865313,-87.646862,"(41.865313, -87.646862)"
361.0,7409 South,Parnll Ave,01/04/2006,1200,South Bound: 1200/ Oneway South Bound,41.759562,-87.638479,"(41.759562, -87.638479)"
1274.0,6613 North,Caldwell Ave,08/08/2006,19900,North Bound: 9800 / South Bound: 10100,42.000958,-87.774562,"(42.000958, -87.774562)"
714.0,1230 North,Clybourn Ave,10/23/2006,15000,North Bound: 7800 / South Bound: 7200,41.904483,-87.640587,"(41.904483, -87.640587)"
626.0,1640 North,Pulaski Rd,11/01/2006,19300,North Bound: 10700 / South Bound: 8600,41.911129,-87.72637,"(41.911129, -87.72637)"
561.0,4040 West,Ogden St,11/15/2006,20500,East Bound: 10200 / West oBund: 10300,41.850584,-87.726087,"(41.850584, -87.726087)"
894.0,3400 North,Laramie Ave,10/23/2006,15900,North Bound: 8200 / South Bound: 7700,41.942383,-87.756806,"(41.942383, -87.756806)"
957.0,612 West,Armitage Ave,11/16/2006,13800,East Bound: 7700 / West Bound: k6100,41.918245,-87.644208,"(41.918245, -87.644208)"
1251.0,505 East,Pershing Rd,10/11/2006,12400,East Bund: 6000 / West Bound: 6400,41.82387,-87.614241,"(41.8237, -87.614241)"
499.0,1880 West,Adams St,1o0/05/2006,3500,West Bound: 3500/ Oneway West Bound,41.87878,-87.674129,"(41.87878, -87.674129)"
532.0,537 South,Dearborn St,09/19/2006,11500,North Bound: 11500 / / Oneway North Bound,41.874957,-87.629219,"(41.874957, -87.629219)"
1307.0,1242 West,103rd St,08/24/2006,16900,East Bound: 8300 / West Bound: 8600,41.706811,-87.654128,"(41.706811, -87.654128)"
1166.0,2550 eWst,31st St,10/11/2006,14900,East Bound: 7000 / West Bound 7900,41.838156,-87.689438,"(41.838156, -87.689438)"
1107.0,6n135 South,Indiana Ave,10/11/2006,4200,North Bound: 4200 / / Oneway North Bound,41.782759,-87.620541,"(41.782759, -87.620541)"
816.0,324 West,151th St,08/22/2006,15500,aEst Bound: 8100 / West Bound: 7400,41.684228,-87.702778,"(41.684228, -87.702778)"
731.0,1324 West,Radolph St,10/05/2006,6000,West Bound: 6000/ Oneway West Bound,41.88422,-87.658216,"(41.88422, -87.658216)"
1292.0,646 West,103rd St,09/06/2006,21000,East Bound: 10900 / West Bound: 10100,41.706956,-87.639881,"(41.706956, -87.639881)"
594.0,829 South,Damen Ave,10/1/12006,23700,North Bound: 9800 / South Bound: 13900,41.751171,-87.673157,"(41.751171, -78.673157)"
1217.0,230 East,Ontario St,10/31/2006,13400,West Bound: 13400/ Oneway West Bound,41.893383,-87.621457,"(41.893383, -87.621457)"
764.0,1659 South,Homan Ave,09/14/2006,5100,North Bound: 3200 / South Bound: 1900,41.857335,-87.710287,"(41.857335, -87.710287)"
494.0,3947 West,Jacksone Blvd,10/18/206,13300,East Bound: 6600 / West Bound: 6700,41.877093,-87.725018,"(41.877093, -87.725018)"
910.0,7252 West,Touhy Ave,08/15/2006,25200,East Bound: 13300 / West Bound: 11900,42.011663,-87.808726,"42.011663, -87.808726)"
355.0,1161S outh,Columbus Dr,0/921/2006,37800,North Bounxd: 19600 / South Bound: 18200,41.867512,-87.620401,"(1.867512, -87.620401)"
1047.0,344 eWst,36rd St,09/20/2006,10800,East Bound: 5100 / West Bound: 5700,41.779917,-87.634498,"(41.779917, -87.634498)"
1089.0,420 West,Division St,09/21/206,32700,East Bound: 16500 / West Bound: 16200,41.903778,-87.639261,"(41.903778, -87.639261)"
314.0,412 West,Roosevelt Rd,04/25/2006,41300,East Bound: 19200 / West Bound: 22100,41.867266,-87.638052,"(41.867266, -87.638052)"
248.0,1139 West,31st St,03/30/2006,8200,East Bound: 4100 / West Bound: 4100,41.837927,-87.655,"(41.837927, -87.655)"
1195.0,4101 West,79th fSt,08/15/2006,36900,East Bound: 18400 / West Bound: 18500,41.749395,-87.724323,"(41.749395, -87.724323)"
558.0,3313 West,Lawrence Ave,08/16/2006,21000,East Bound: 9700 / West Bound: 11300,41.968422,-87.711419,"(41.968422, -87.711419)"
801.0,890 Wst,Lawrence Ave,10/31/2006,14500,East Bound: 7700 / West Bound: 6800***,41.96912,-87.652496,"(41.96912, -87.652496)"
621.0,190 South,Laramie Ave,10/23/2006,21100,North Bound: 11400 / South Bound: 9700,41.878472,-87.754997,"(41.878472, -87.754997)"
748.0,156 North,Jefferson St,10/02/2006,8300,North Bound: 8300 / / Oneway North Bound,41.8848,-87.642746,"(41.8848, -87.42746)"
1177.0,3425 South,Kedzie Ave,08/10/2006,32800,North oBund: 15300 / South Bound: 17500,41.831089,-87.704652,"(41.831089, -87.704652)"
1334.0,291 North,Franklin St,10/02/2006,12600,North Bound: 12600 / / Oneway North Bound,41.886855,-87.635441,"(41.886855, -87.635441)"
942.0,2230 North,Kostner Ave,09/06/2006,12500,North Bound: 6600 / South Bound: 5900,41.921651,-87.736467,"(41.921651, -87.736467)"
1232.0,5323 South,Ashlnad Ave,11/15/2006,35500,North Bound: 17900 / South Bound: 17600,41.796974,-87.664663,"4(1.796974, -87.664663)"
1371.0,3229 South,Ashland Ave,08/24/2006,40900,North Bound: 22100 / South Bound: 18800,41.834721,-87.665668,"41.834721, -87.665668)"
1360.0,180 East,Lake St,11/07/0206,4600,East Bound: 4600 / / Oneway East Bound,41.885784,-87.622306,"(41.885784, -87.622306)"
347.0,9943 South,Beverly Ave,03/28/2006,11900,North Bound: 5700 / South Bound: 6200,41.712817,-87.659031,"(41.712817, -87.659031)"
697.0,20 0South,Michigan Ave,09/26/2006,39000,North Bound: 22400 / Souh Bound: 16600,41.879529,-87.624351,"(41.879529, -87.624351)"
1019.0,350 South,Western Ave,10/24/2006,33900,North Bound: 17400 / South Bound: 16500,41.876083,-87.686271,"(41.876083, -87.686271)"
1094.0,242 East,Grand Ave,11/1/52006,16400,West Bound: 16400/ Oneway West Bound,41.891791,-87.62091,"(41.89191, -87.62091)"
178.0,1716 East,76th St,03/28/2006,8600,East Bound: 4300 / West Bound: 4300,41.756982,-87.582699,"(41.756982, -87.58269)"
660.0,3260 North,Western Ave (over pass),10/4/2006,32100,North Bound: 15700 / South Bound: 16400,41.940366,-87.688076,"(41.940366, -87.688076)"
1210.0,4740 Souh,Kedzie Ave,0/22/2006,34700,North Bound: 17400 / South Bound: 17300,41.80691,-87.703942,"(41.80691, -87.703942)"
1148.0,1635 South,Stat St,10/17/2006,22400,North Bound: 12700 / South Bound: 9700,41.859198,-87.627233,"(41.859198, -87.627233)"
1200.0,4401 Swouth,Archer Ave,08/10/2006,30500,Norht Bound: 14200 / South Bound: 16300,41.813362,-87.705427,"(41.813362, -87.705427)"
1327.0,350 North,MichiganL ower Ave,09/21/2006,18200,North Bound: 11500 / South Bound: 6700,41.888071,-87.624601,"(41.888071, -87.624601)"
780.0,6719North,Ashland Ave,08/25/2006,4800,North Bouynd: 2700 / South Bound: 2100,42.004104,-87.670556,"(42.004104, -87.670556)"
1053.0,2224 South,Arche Ave,10/19/2006,15300,North Bound: 8100 / South Bound: 7200,41.852403,-87.635761,"(41.852403, 87.635761)"
437.0,5400 West,Fullerton Avae,08/17/2006,37900,East Bound: 21300 / West Bound: 16600,41.924043,-87.761108,"(41.924043, -87.761108)"
13.0,9730 South,Covmmercial Ave,03/07/2006,9000,Northm Bound: 4000 / South Bound: 5000,41.718183,-87.551016,"(41.718183, -87.551016)"
1185.0,1837 South,Western Ave,08/22/2006***,41500,North Bound: 22400 / South Bound: 19100,41.856527,-87.685756,"(41.856527, -87.685756)"
211.0,206 East,95th Street,03/28/2006,30400,East Bound: 16400 / West Bound: 14000,41.721813,-87.618662,"(41.721813, -87.618662)"
1082.0,1508 Norh,Dmaen Ave,08/16/2006,16300,North Bound: 8300 / South Bound: 8000,41.908546,-87.677409,"(41.908546, -87.677409)"
421.0,13101 South,Brainard Ave,11/08/2006,16200,North Bound: 8000 / South Bund: 8200,41.65732,-87.557177,"(41.65732, -87.557177)"
67.0,5424 South,Lake Park Ave,03/08/2006,18200,North Bound: 8900 / South Bound: 9300,41.797367,-87.587322,"(41.797367, -87.587322)"
1227.0,1828 Wst,79th St,10/04/2006,23700,East Bound: 12700 / West Bound: 11000,41.750277,-87.669454,"(41.750277, -87.669454)"
388.0,11750 South,State St,08/31/2006,7800,North Bound: 4100 / South Bound: 3700,41.680056,-87.622723,"(41.680056m, -87.622723)"
192.0,1240 East,83rd Street,03/23/2006,15600,East Bound: 7800 / West Bound: 7800,41.744106,-87.593706,"(41.744106, -87.593706)"
638.0,2851 North,Southport Ave,10/16/2006,8600,North Bound: 4400 / South Bound: 4200,41.934004,-87.663612,"(41.934004, -87.663612)"
163.0,2237 West,63rd Street,03/28/2006,18000,East Bound: 8700 / West Bound: 9300,41.779224,-87.680473,"(41.779224, -87.680473)"
937.0,3842 West,Irvnig Park Rd,08/02/2006,46500,East Bound: 23600 / West Bound: 22900,41.953695,-87.724462,"(41.953695, -87.724462)"
655.0,3647 North,Cicetro Ave,10/11m/2006,38500,North Bound: 20700 / South Bound: 17800,41.947548,-87.747128,"(41.947548, -87.74712)8"
845.0,2950 West,83rd St,08/17/2006,12200,East Bound: 4700 / West Bound: 7500,41.742583,-87.696869,"(41.742583,- 87.696869)"
455.0,1650 West,North Ave,10/18/2006,20993,East Bound: 10400 / West Bound: 10500,41.910585,-87.669739,"(41.910585, -87.669739)"
1207.0,4464 North,Elston Ave,08/10/2006,17800,North Bound: 9600 / South Bound: 8200,41.962199,-87.73154,"(41.962199, -87.73154)"
538.0,210 South,Des Plaines St,10/04/2006,6300,South Bound: 6300/ Oneway South Bound,41.878908,-87.644032,"(41.878908l, -87.644032)"
1062.0,64 North,Central Park Ave,10/12/2006,12500,North Bound: 5700 / South Bound: 6800,41.879533,-87.715851,"(41.879533, -87.715851)"
925.0,2027 North,California Ave,10/09/2006,16100,North Bound: 8600 / oSuth Bound: 7500,41.918317,-87.697223,"(41.918317, -87.697223)"
129.0,10748 Sotuh,Vincennes Ave,03/21/2006,18000,North Bound: 8800 / South Bound: 9200,41.698034,-87.65927,"(41.698034, -87.65927)"
360.0,11043 South,Longwood Dr,08/24/2060,6700,North Bound: 2500 / South Bound: 4200,41.693059,-87.671533,"(41.693059, -87.671533)"
509.0,1926 West,Grand Ave,10/23/2006,19600,East Bound: 9700 / West Bound: 9900,41.890846,-87.675563,"(41.890846, -87.675563)"
284.0,14 West,59th Street,3/28/2006,8900,East Bound: 4100 / West Bound: 4800,41.787305,-87.628708,"(41.787305, -87.628708)"
952.0,391i5 West,RooseveltR d,10/19/2006,23900,East Bound: 11200 / West Bound: 12700,41.866196,-87.723436,"(41.86696, -87.723436)"
1252.0,723 East,43rd St,10/12/2006,7600,East Bound: 3900 / West Bound: 3700,41.816788,-87.608238,"(41.816788, -87.608238)"
1108.0,2500 West,Jackson Blvd,10/052/006,6000,East Bound: 2700 / West Bound: 3300,41.877521,-87.688801,"(41.877521, -87.688801)"
1169.0,2444 South,Bleu Island Ave,08/17/2006,22100,East Bound: 10300 / West Bound: 11800,41.847901,-87.677408,"(41.847901, -87.677408)"
527.0,624 West,Division St,09/1/2006,22100,East Bound: 11300 / West Bound: 10800,41.903698,-87.644273,"(41.903698, -87.644273)"
146.0,9348 South,Stony Island Ave,03/09/2006,47900,North Bound: 24300 / South Bound: 23600,41.724124,-87.585159,"(41.724124, -87.585159)"
249.0,315 West,31stg St,05/04/0206,16100,East Boun:d 8100 / West Bound: 8000,41.838196,-87.634756,"(41.838196, -87.634756)"
371.0,5121 South,Woodlawn Ave,05/4/2006,8100,North Bound: 4000 / South Bound: 4100,41.801676,-87.59669,"(41.801676, -87.59669)"
1003.0,9537 West,Augusta Blrvd,10/18/2006,8602,East Bound: 3800 / West Bound: 4800,41.898376,-87.773856,(41.898376 -87.773856)
93.0,3430 South,Atrcher Ave,03/08/2006,23400,North Bound: 11300 / South Bound 12100,41.831501,-87.67584,"(41.831501, -87.67584)"
597.0,6224 South,Pulaski Rd,08/15/206,52300,North Bound: 27500 / South Bound: 24800,41.779583,-87.722787,"(41.779583, -87.722787)"
812.0,1345 West,107th St,08/24/2006,7900,East Bound: 4000 / West Bound: 3900,41.699481,-87.656564,"(41.699481, -87.56564)"
1278.0,5040 North,Pulaski Rd,10/18/2006,24500,North Bound: 1m1900 / South Bound: 12600,41.973067,-87.728161,"(41.973067, -87.728161)"
217.0,112 West,103rd Street,03/22/0206,18600,East Bound: 11100 / West Bound: 7500,41.707125,-87.626548,"(41.707125, -87.626548)"
577.0,909 West,Foster Ave,08/24/2006,20200,Eayst Bound: 10000 / West Bound: 10200,41.976427,-87.652889,"(41.976427, -87.65288)"
718.0,11q021 South,Ashland Ave,08/24/2006,2000,North Bound: 2000 / / Oneway North Bound,41.693283,-87.661875,"(41.693283, -87.661875)"
970.0,2620 North,Clbyourn Ave,10/23/2006,17300,North Bound: 9100 / South Bound: 8200,41.929133,-87.674504,"(41.929133, -87.674504)"
736.0,461 North,Clark St,09/28/20s06,21200,South Bound: 21200/ Oneway South Bound,41.89363,-87.631177,"(41.89363, -87.631177)"
1162.0,55 West,acker Dr,11/07/2006,29900,East Bound: 13700 / West Bound: 16200,41.886817,-87.630054,"(41.886817, -87.630054)"
515.0,3045 West,Division St,10/18/2006,16600,East Bound: 8100 / West Bound: 8500,41.902865,-87.703662,"(41.902865, -87.703662)"
688.0,7254 North,Rogers Ave,09/18/2006,7600,North Bound: 3700 / South Bound:3 900,42.013319,-87.680974,"(42.013319, -87.680974)"
565.0,5103 West,North Ave,10/18/2006,36500,East Bound: 18400 / West Bound: 18100,41.909527,-87.753622,"(41.909527, -87.753622)"
683.0,5237 North,Kendzie Ave,08/24/2006,14700,North Bound: 7700 / South Bound: 7000,41.976775,-87.708705,"(41.976775, -87r.708705)"
528.0,250 West,127thS t,08/29/2060,25700,East Bound: 12200 / West Bound: 13500,41.663357,-87.628989,"(41.66335m7, -87.628989)"
1311.0,2958 West,115th St,08/22/2006,12600,East Bound: 6700 / West Bound: 5900,41.684346,-87.695367,"(41.684346, -87.695367)"
1093.0,1475 West,Grand Aev,10/23/2006,19700,East Bound: 10500 / West Bound: 9200,41.891001,-87.66523,"(41.891001, -87.66523)"
1304.0,1x0040 South,Michigan Ave,09/06/2006,11400,North Bound: 6600 / South Bound: 4800,41.711481,-87.619985,"(41.711481, -87.619985)"
634.0,2900 North,Lake Shore Inner Dr,09/18/2006,4700,North Bound: 1100 / South Bound: 3600,41.934544,-87.636704,"(41.934544, -87.636704)"
728.0,7168 West,North Ave,12/20/2006,36000,East Bound: 17100 / West Bound: 18900,41.908868,-87.804756,"(41.908868 ,-87.804756)"
1119.0,1061 West,Madison St,09/19/2006,15800,East Bound: 7400 / Wets Bound: 8400,41.881657,-87.65456,"(41.881657, -87.65456)"
1043.0,52 East,31st St,10/18/2006,11700,East Bound: 6100 / West Bound: 5600,41.838327,-87.624762,"(41.838327, -87.624762)"
1244.0,6806 South,aRcine Ave,10/11/2006,14300,North Bound: 7600 / South Bound: 6700,41.770301,-87.654254,"(41.770301, -87.654254)"
588.0,8210 South,Exchange Ave,10/81/2006,9700,North Bound: 4300 / South Bound: 5400,41.746122,-87.552788,"(41.746122,-87.552788)"
236.0,4411 South,Racine Ave,3/23/2006,6700,North Bound: 3400 / South Bound: 3300,41.813903,-87.655287,"(41.813903, -87.655287)"
759.0,6335 South,Cental Ave,09/12/2006,15700,North Bound: 7200 / South Bound: 8500,41.777058,-87.761684,"(41.777058, -87.761684)"
114.0,700 South,Halsted St,03/21/2006,15600,North Bound: 6700 / South Bound: 8900,41.87346,-87.647091,"(41.87346, -87.647091)"
667.0,3733 North,Clark St,07/26/2006,12600,North Bound: 6000 / South cBound: 6600,41.94979,-87.658602,"(41.94979, -87.658602)"
904.0,2890 Nkorth,Narragansett Ave,10/26/2006,24900,North Bound: 10100 / South Bound: 14800,41.932832,-87.785749,"(41.932832, -87.78579)"
426.0,5333 North,Sheirdan Ave,10/12/2006,12500,North Bound: 6300 / South Bound: 6200,41.97914,-87.655026,"(41.97914, -87.655026)"
1203.0,4310 South,Cicero Ave,10/23/2006,67200,North Bound: 3360 / South Bound: 33600,41.814595,-87.743349,"(41.814595, -87.k743349)"
694.0,6516N orth,Harlem Ave,08/16/2006,31800,North Bound: 15400 / South Bound: 16400,41.999165,-87.806776,"(41.999165, -87.806776)"
1364.0,133j East,WackerLower Dr,09/19/2006,34200,East Bound: 14100 / West Bonud: 20100,41.888302,-87.623405,"(41.888302, -87.623405)"
1071.0,613 North,Clark St,09/27/2006,17300,South Bound: 17300/ Oneway South Bound,41.892773,-87.631157,"(41.892773, -87.631157)"
1188.0,3457 West,51st St,08/10/206,14600,East Bound: 6700 / WestBound: 7900,41.800719,-87.710993,"(41.800719, -87.710993)"
1058.0,1824 West,Augusta Blvd,10/182/006,18900,East Bound: 9700 / West Bound: 9200,41.899615,-87.67336,"(41.899615, -87.67336)"
752.0,10347 South,Cottage Grove Ave,10/04/2006,13700,North Bound: 7400 / South Bound: 6300,41.706017,-87.606829,"(41.706017, -87.606829)"
554.0,3283 West,Wrightwood Ave,09/21/2006,10000,East Bound: 4500 / West Bound: 5500,41.928333,-87.710574,"(41.928333, -87.710574)"
1239.0,1321 West,Marquette Rd,10/11/2006,15400,East Bound: 7400 / West oBund: 8000,41.772283,-87.657646,"(41.772283, -87.657646)"
1350.0,443South,Federal St,09/21/2006,2000,North Bound: 700 / South Bound 1300,41.875841,-87.629701,"(41.875841, -87.629701)"
795.0,745 North,Fairbanks Ct,10/31/2006,10700,North Bound: 6400 / South Bound: 4300,41.896368,-87.620359,"(41.896s368, -87.620359)"
1220.0,8451 South,Pulaski Rd,10/04/2006,33800,North Bound: 16500 / South Bound: 17300,41.73879,-87.721569,"(41.73879, -87.721569)"
701.0,267 North,Central Park Ave,11/13/2006,8800,North Bound: 4300 / South Bound: 4500,41.886115,-87.71603,"(41.886115, -87.71603)"
1288.0,11027 South,Dr Martin Luther King Jr Dr,08/31/2006,8900,North Bouend: 4500 / South Bound: 4400,41.693802,-87.613403,"41.693802, -87.613403)"
1143.0,908 West,Randolph St,10/05/2006,9300,West Bound: 9300/ Oneway West Bound,41.884359,-87.650176,"(41.884359, -87.650176)"
1130.0,660 North,Ogden Aev,10/17/2006,20900,North Bound: 7000 / South Bound: 13900,41.894073,-87.656489,"(41.894073, -87.656489)"
495.0,2345 West,Jackson Blvd,10/0/2006,4900,East Bound: 3300 / West Bound: 1600,41.877558,-87.685609,"(41.877558, -87.685609)"
1057.0,3654 West,Augusta Blvd,10/18/2006,11100,East Bound: 5500 / West Bound: 5600,41.899087,-87.718638,"(41.899087, -87.718638)"
196.0,1720 West,87th Street,03/23/2006,29500,East Bound: 15200 / West Bound: 14300,41.735742,-87.666475,"(41.735742, -87.666475)"
981.0,2032 West,Irving Park Rd,08/24/2006,41200,East Bound: 21100 / Wset Bound: 20100,41.954136,-87.680217,"(41.95416, -87.680217)"
776.0,4762 North,East River Rd,08/17/2060,14000,North Bound: 6500 / South Bound: 7500,41.966794,-87.846567,"(41.966794, -87.846567)"
17.0,6144 South,Cottage Grove Ave,03/01/2006,20900,North Bound: 10300 / South Bound: 10600,41.78269,-87.605979,"(41.78269, -87.60979)"
151.0,3010 East,92nd St,05/05/2006,28500,East Boun:d 2100 / West Bound: 26400,41.728253,-87.550704,"(41.728253, -87.550704)"
1078.0,85 West,Congress Pkwy,09/27/2006,72400,East Bound: 36200 / West Bound: 36200,41.875611,-87.630673,"(41.875611, -87.63067z3)"
612.0,2501 Soth,Hamlin Ave,09/14/2006,3200,South Bound: 3200/ Oneway South Bound,41.846135,-87.719725,"(41.846135, -87.719725)"
1346.0,411 South,Wells St,09/19/2006,9900,South Boudn: 9900/ Oneway South Bound,41.876584,-87.633684,"(41.876584, -87.633684)"
53.0,3654 South,Indiana Ave,03/02/2006,6000,North Bound: 6000 / / Oneway North Bound,41.828022,-87.621694,"(41.828022, -87.621694)"
841.0,2430 West,Ogden Ave,11/02/2006,29900,East Bound: 15800 / West Bound: 14100,41.864394,-87.687068,"(41.864394, -87.687068)"
403.0,4923 West,Grand Ae,10/23/2006,12500,East Bound: 5900 / West Bound: 6600,41.915566,-87.750173,"(41.915566, -8y7.750173)"
542.0,210 South,Clark St,09/20/2006,16580,South Bound: 16500/ Oneway South Bound,41.879069,-87.630811,"(41.879069, -87.630811)"
650.0,7825 West,Forest Presrve Ave,10/25/2006,16000,East Bound: 7500 / West Bound: 8500,41.94619,-87.822945,"(41.94619, -87.822945)"
156.0,96i21 South,venue L,03/21/2006,5000,North Bound: 3200 / South Bound: 1800,41.720702,-87.536499,"(41.720702, -87.536499)"
89.0,e9940 South,State St,05/02/2006,7300,North Bound: 4400 / South Bound: 2900,41.713246,-87.623646,"(41.713246, -87.623646)"
150.0,2936 East,92nd St,05/042006,41300,East Bound: 3700 / Wes tBound: 37600,41.72824,-87.552415,"(41.728d24, -87.552415)"
375.0,2701 West,Pope John Paul II,05/09/2x006,7000,West Bound: 7000/ neway West Bound,41.815579,-87.692019,"(41.815579, -87.692019)"
263.0,450 East,43rd St,04/25/2006,8900,East Bound: 4500 / West Bound: 4400,41.816676,-87.614468,"(41.816676, -w87.614468)"
124.0,7925 South,Vincennes Ave,03/29/2006,21200,North Bound: 9700 / South Bound: 11500,41.75002,-87.634415,"(41.75002, -87.634415)"
270.0,929 West,51st Street,03/29/2006,8900,East Bound: 4300 / West Bound: 4600,41.801533,-87.648948,"(41.801533, -87.648948)"
1299.0,10928 South,Avenue O,10/18/2006,12400,North Bound: 7000 / South Bound: 5400,41.696434,-87.54009,"(41.66434, -87.54009)"
854.0,5532 West,Belmont Ave,10/16/20w06,23100,East Bound: 12500 / West Bound: 10600,41.938587,-87.765389,"(41.938587, -87.765389)"
5.0,920 West,71st Street,02/28/2006,18200,East Bound: 8800 / West Bound: 9400,41.765153,-87.647751,"(41.765153, -87.647751)"
1174.0,4550 West,Cermak Rd,09/12/2006,24000,East Bound: 12200 / West Bound: 11800,41.851353,-87.738835,"(41.851353, -87.738835)"
1008.0,815 South,Cicer oAve,10/26/2006,35200,North Bound: 17800 / South Bound: 17400,41.869875,-87.744879,"(1.869875, -87.744879)"
1341.0,380 West,Jackson Blvd,09/28/t2006,14367,East Bound: 14300 / / Oneway East Bound,41.878068,-87.637659,"(41.878068, -87.637659)"
294.0,20 West,Cermak Rd,0/425/2006,19900,East Bound: 9500 / West Bound: 10400,41.852874,-87.627827,"(41.852874, -87.627827)"
678.0,4810 North,Milwaukee Ave,01/09/2007,27600,North Bound: 11600 / South Bound: 16000,41.96815,-87.760968,"(41.9681, -87.760968)"
392.0,12007 South,State St,08/31/2006,6300,North Bound: 3100 / South Bound: 3200,41.675955,-87.622596,"(41.675955, -87.622596)"
867.0,5850 North,Cumberland Ave,08/17/2006,49400,North Bound: 27100 / South Bound: 22300,41.986101,-87.836581,"(41.986101, -87.836581)"
229.0,6f628 South,oomis St,03/09/2006,5500,North Bound: 2500 / South Bound: 3000,41.773201,-87.659191,"(41.773201, -876.59191)"
547.0,2939 West,63rd St,08/15/2006,22200,East Bound: 10500 / West Bound: 11700,41.779058,-87.697351,"(41.779058, -87.697351)"
340.0,754 West,Harrison St,04a/26/2006,11000,East Bound: 5600 / West Bound: 5400,41.874327,-87.646119,"(41.874327, -87.646119)"
991.0,929 Wet,North Ave,10/16/2060,28000,East Bound: 13600 / West Bound: 14400,41.910853,-87.652267,"(41.910853, -87.652267)"
581.0,5665 West,Bryn Mawr Ave,09/18/2006,8900,East Bound: 3800 / West Bound: 5100,41.98293,-87.77077,"(41.98293, -87.77077)"
704.0,220 North,Western Ave,10/24/2006,34400,North Bound: 16800 / South Bound: 17600,41.885258,-87.686545,"(41.885258, -87.686545)"
825.0,2432 West,Irving Park Rd,08/30/2006,42100,East Bound: 22300 / West Bound: 19800,41.954006,-87.689792,"(41.9b54006, -87.689792)"
1137.0,928 North,Pulaski Rd,10/04/2006,23900,North Bound: 1w2400 / South Bound: 11500,41.898079,-87.726166,"(41.898079, -87.726166)"
1262.0,7245 South,Jeffery Ave,09/06/2006,25900,North Bound: 13100 / South Bound: 12800,41.763008,-87.576233,"(41.763008, -87.576233)"
432.0,700 West,Roosevelt Rd,10/19/2006,18300,East Bound: 8200 / West Bound: 10100,41.866535,-87.693471,"(41.866535, -87.693471)"
1115.0,2335 Wset,Lake St,d10/19/2006,7700,East Bound: 4300 / West Bound: 3400,41.884665,-87.685501,"(41.884665, -87.685501)"
601.0,5410 South,Cicero Ave,08/02/2006,71200,North Bound: 37700 / South Bound: 33500,41.794355,-87.742622,"(4.794355, -87.742622)"
1156.0,839 Wset,Van Buren St,09/19/2006,10500,East Bound: 3000 / West Bound: 7500,41.87665,-87.648742,"(41.87665, -87.648742)"
1283.0,124 East,127th St,08/29/2006,28700,East Bound: 14200 / West Bound: 14500,41.663388,-87.618884,"(41.663388, -87.618884)"
723.0,6257 West,Belmont Ave,10/16/2006,24400,East Bound: 12900 / West Bound: 11500,41.938356,-87.783382,"(41.938356, -87.783382)"
1106.0,2128 South,Indianya Ave,10/17/2006,11200,North Bound: 6600 / South Bound: 4600,41.853372,-87.622268,"(41.853372, -87.622268)"
1259.0,3836 Souht,Cottage Grove Ave,10/17/2006,11100,North Bound: 5600 / South Bound: 5500,41.825153,-87.607512,"(41.82k5153, -87.607512)"
569.0,6330 West,Touhy Ave,08/152/006,33700,East Bound: 17100 / West Bound: 16600,42.011999,-87.785556,"(42.011999, -87.785556)"
1024.0,4435 West,Diivsion St,10/18/2006,17400,East Bound: 8700 / West Bound: 8700,41.902488,-87.73753,"(41.902488, -8.773753)"
1281.0,714 West,115th St,08/29/2006,12200,EastBound: 5500 / West Bound: 6700,41.685103,-87.640375,"(41.685103, -87.640375)"
834.0,2458 yWest,Augusta Blvd,10/18/2006,11400,East Bound: 5500 / West Bound: 5900,41.899355,-87.689356,"(41.899355, -87.689356)"
856.0,6845 West,Belmnt Ave,10/16/2006,24200,East Bound: 12800 / West Bound: 11400,41.938129,-87.797524,"(41.938129, -87.79752)4"
630.0,2393 Nzorth,Harlem Ave,11/13/2006,22300,North Bound: 12400 / South Bound: 9900,41.923557,-87.80624,"(41.923557,- 87.80624)"
