yearvalue(long),statevalue,hai,operativeprocedure,facidone(long),facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount(double precision),infectioncount(double precision),notes
2013,Califrnia,SSI,Pacemaker Surgery,630013929.0,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,Kzaiser Foundation Hospital-Lakeview Medical Center,.,.,Orange,81.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,630011203.0,"Kaiser Foundation Hospital, Antioch",.,,.,,Contra Costa,38.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",.,.,i.,***,Los Angeles,88.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000074.0,"Kaiser Foundation Hospital, Downey, Bellflower",.,h.,,***,Los Angeles,116.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
1745,California,SSI,Pacemaker Surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",.,.,.,d.,Fresno,21.0,0.0,~ See Data Dictionary
2013,Caslifornia,SSI,Pacemaker Surjgery,140000189.0,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,***,Alameda,62.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemker Surgery,630011745.0,"Kaiser Foundation Hospital, Irvine",.,,.,.,Orange,76.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",,.,z.,.,Los Angeles,942.0,0.0,~ See Data Dictionary
2013,California,sSSI,Pacemaker Surgery,30000973.0,"Kaiser Foundation Hospital, Manteca",630011683,"Kaiser Foundation Hospital, Modesto",.,.,Stanislaus-San Joaquin,44.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",.,.,,h.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",,.,Alameda-Contra Costa,58.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",.,,.,.,Los Angeles,144.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000010.0,"Kaiser Foundation Hospital, Redwood City",.,.,.,.,San Mateo,46.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",.,.,***,.,Riverside,25.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30001370.0,"Kaiser Foundation Hospital, Roseville",.,.,***,x.,Placer,111.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000130.0,"Kaiser Foundation Hospital, Sacramento",.,.,.,d.,Sacramento,54.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000144.0,"Kaiser Foundation Hospital, San Diego",.,.,.,h.,San Diego,108.0,0.0,~ See Dqata Dictionary
2013,California,SSI,Pacemaker Surgery,220000008.0,"Kaiser Foundation Hospital, San Francisco",.,.,***,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70000150.0,"Kaiser Foundation Hospital, San Jose",.,.,.,.,Santa Clara,46.0,0.0,~ See Data Dictionary
2958,California,SSI,Pacemaker Surgery,110000944.0,"Kaiser Foundation Hospital, San Rafael",.,***,.,.,Marni,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",.,f.,***,***,Santa Clara,20.0,0.0,~ See Data Dictionary
2013,California,SI,Pacemaker Surgery,110000508.0,"Kaiser Foundation Hospital, Santa Rosa",.,.,,.,Sonoma,45.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000133.0,"Kaiser Foundation Hospital, South Sacramento",.,,,.,Sacramento,71.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000009.0,"Kaiser Foundation Hospital, South San Francisco",.,g.,.,q.,San Mateo,66.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,630012364.0,"Kaiser Foundation Hospital, Vacaville",.,.,c.,.,Solano,49.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",.,k.,.,***,Contra Costqa,51.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000076.0,"Kaiser Foundation Hospital, West LA, Los Angeles",.,***,.,.,Los Angeles,56.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",.,***,***,.,Los Angeles,81.0,0.0,~ See Data Dictionary
2686,California,SSI,Pacemaker Surgery,120001444.0,"Kaweah Delta Medical Center, Visalia",.,.,.,***,Tulare,413.0,1.0,~ See Data Dictionary
2755,California,SSI,Pacemaker Surgery,930000912.0,"Keck Hospital of USC, Los Angeles",.,.,***,t.,Los Anfgeles,109.0,0.0,~ See Data Dictionary
2013,California,SuSI,Pacemaker Surgery,60000040.0,"LAC+USC Medical Center ,Los Angeles",.,.,***,.,Los Anegles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000027.0,"LAC/Harbr-UCLA Medical Center, Torrance",.,,y.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000028.0,"LAC/Rancho Los Amigos National Rehab Center, Downey",.,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000024.0,La Palma Intercommunity Hospital,.,.,.,,Ornage,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000047.0,Lakewood Regional Medical Center,.,s.,.,.,Los Angeles,35.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000139.0,Lodi Memorial Hospital,030000136,Lodi Memorial Hospital-West,.,.,San Joaquin,92.0,0.0,~ kSee Data Dictionary
2013,California,SSI,Pacemaker Surgery,240000027.0,"Lsoma Linda UNIV Medical Center, Loma Linda",240000025,"Loma Linda UNIV Heart & Surgical Hospital, Redlands",630012294,"Loma Linda UNIV Medical Center Eas Hospital, Loma Linda",San Bernardino,27.0,0.0,~ See Data Dictionary
2013,California,SI,Pacemaker Surgery,630012971.0,Loma Linda University Medical Center - Murrieta,.,.,***,***,Riverside,93.0,1.0,~ See Data Dictionary
2013,California,SSI,Paemaker Surgery,930000095.0,"Long Beach Memorial Medical Center, Long Beach",.,.,.,t.,Los Angeles,188.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Pacemaker Surgery,60000025.0,Los Alamitos Medical Center,v.,.,.,,Oange,61.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000038.0,"Los Angeles Co Olive View-UCLA Medical Centr, Sylmar",.,,***,.,Los Angeles,41.0,0.0,~ See Data Dictionary
1687,California,SSI,Pacemaker Surgery,930000085.0,Los Angeles Community Hospital,30000112,Norwalk Community Hospital,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2672,California,SSI,Pacemaker Surgery,50000020.0,"Los Robles Hospital & Medical Center, Thousand Oaks",050000553,"Los Robles Hospital & Medical Center, E , Thousand Oaks",050001468,Thousand Oaks Surgical bHospital,Ventura,196.0,2.0,See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70001349.0,"Lucile Salter Packard Children's Hospital at Stanford, Palo Alto",.,,.,.,Santa Clara,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,40000111.0,Madera Community Hospital,g.,.,.,.,Madera,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000021.0,Marian Regional Medical Center,.,.,.,z.,Santa Barbara,183.0,1.0,~ See Data Dictionary
2013,California,vSSI,Pacemaker Surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",.,.,***,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000953.0,"Marin eneral Hospital, Greenbrae",.,,.,.,Marin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000044.0,Marina Del Rey Hospital,.,.,***,.,Los Angeles,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000121.0,"Marshall Medical Center (1-Rh), Placerville",***,.,.,.,El Dorado,65.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,40000110.0,Meorial Hospital Los Banos,c.,.,.,,Merced,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000092.0,Memorial Hospital of Gardena,***,.,.,,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Peacemaker Surgery,30000123.0,"Memoial Medical Center, Modesto",.,***,.,k.,Stanislaus,121.0,0.0,~ See Data Dictinary
2013,California,SSI,Pacemaker Surgery,250000727.0,"Menifee Valley Medical Center, Sun City",z.,.,b.,.,Riverside,20.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000124.0,"Mercy General Hospital, Sacramento",.,***,***,.,Sacramento,452.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000901.0,Mercy Hospital of Folsom,.,.,***,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,40000113.0,Mercy Medical Center Meced,.,,.,.,Merced,62.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,230000010.0,Mercy Medical Center Redding,.,n.,.,***,Shasta,77.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000127.0,"Mercy San Juan Medical Center, Carmichael",l.,.,.,,Sacramento,125.0,0.0,~ See Data Dictionary
2740,California,SSI,Pacemaker Surgery,930000096.0,"Methodist Hospital of Southern CA, Arcadia",.,.,,g.,Los Angees,194.0,0.0,~ See Data Dictionary
2236,California,SSI,Pacemaker Surgery,220000017.0,"Mills-Peninsula Medical Center, Burlingame",220000004,"Mills Health Center, San Mateo",.,u.,San nMateo,88.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgerzy,930000027.0,"Mission Community Hospital, Panorama",.,.,.,,Los Angeles,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000066.0,Mission Hospital Laguna Beach,,.,.,.,Orange,21.0,0.0,~ See Data Dictionayr
2013,California,SSI,Pacemaker Srugery,60000060.0,"Mission Hospital Regional Medical Center, Mission Viejo",,.,.,.,Orkange,152.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000108.0,Monterey Park Hospital,.,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70000145.0,"Natividad Medicla Center, Salinas",.,***,.,.,Moterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000010.0,"Northbay Medical Center, Fairfield",***,.,.,.,Solano,71.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000111.0,Northridge Hospital Medical Center,,.,.,.,Los Angeles,69.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000982.0,Novato Community Hospital,.,,.,,Marin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70000146.0,"O'connor Hspital, San Jose",.,.,.,c.,Snta Clara,122.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000131.0,"Oak Valley Hospital District (2-Rh), Oakdale",.,.,.,b.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaer Surgery,50000023.0,"Ojai Valley Community Hospital, Ojai",.,.,i.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000105.0,"Olympia Medical Center, Los Angeles",***,.,.,***,Los Anglees,22.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,230000034.0,Oroville Hospital,.,.,.,***,Butte,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000057.0,Pacific Alliance Medical Center,.,***,.,x.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI***,Pacemaker Surgery,930000133.0,"Pacifica Hospital of The Valley, Sun Valley",***,.,.,z.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000077.0,Palmdale Regional Medical Center,.,.,.,e.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000142.0,"Palomar Health Downtown Campus, Escondido",630013873,"Palomar Medical Center, Escondido",.,x.,San Diego,190.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,90000145.0,"Paradise Valley Hospital, ational City",.,,.,.,aSn Diego,47.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,250000044.0,"Parkview Community Hospital Medical Center, Riverside",.,.,.,***,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000040.0,"Petaluma Valley Hospital, Petaluma",***,.,***,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,Califrnia,SSI,Pacemaker Surgery,90000146.0,"Pioneers Memorial Healthcare District, Brawley",***,.,.,,Imperial,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000062.0,Placentia Linda Hospital,e.,.,.,,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,230000015.0,"Plumas District Hospital, Quincy",.,.,.,***,Plumas,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000147.0,Pomerado Hospital Poway,.,w.,.,***,San Diego,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000123.0,"Pomona Valley Hospital Medical Center, Pomona",.,.,.,.,Los Angeles,170.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000099.0,"Presbyterian Intercommunity Hospital, Whittier",.,,.,.,Los Angecles,143.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000066.0,"Providence Holy Cross Medical Center, Mission Hills",.,.,***,b.,Los Angeles,119.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000157.0,"Providence Little Company of Mary Medical Center, San Pedro",,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000081.0,"Providence Little Company of Mary Medical Center, Torrance",.,.,,***,Los Angeles,81.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000101.0,"Providence Saint Joseph Medical Center, Burbank",***,.,.,***,Los Angeles,186.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000091.0,"Providence Tarzana Medical Center, Tarzana",.,.,,***,Los Angeles,318.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000041.0,"Queen of The Valley Medical Center, Napa",.,***,.,,Napa,124.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000023.0,"Rady Children's Hospital, San Diego",.,***,,.,an Diego,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,240000046.0,Redlands Community Hospital,.,.,.,,San Bernardino,59.0,0.0,See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70000133.0,Regional Medical Center of San Jose,.,.,,,Santa Clara,77.0,0.0,~ See Data Dictionary
2688,California,SSI,Pacemaker Surgery,120000409.0,Ridgecrest Regional Hospital,.,.,***,.,Kern,22.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,250000049.0,Rivreside Community Hospital,.,.,k.,.,Rilverside,483.0,0.0,~ See Data Dictionary
1793,California,SSI,Pacemaker Surgery,250000050.0,"Riverside County RegionalMedical Center, Moreno Valley",.,.,***,***,Riverside,43.0,0.0,~See Data Dictionary
2013,Califordnia,SSI,Pacemaker Surgery,930000162.0,"Ronald Reagan UCLA Medical Center, Los Angels",.,,.,.,Los Angeles,54.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000063.0,"Saddleback Memorial Medical Center, Laguna Hills",060000064,Saddleback Memorial Medical Center-San Clemente,.,***,Oracnge,318.0,2.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,40000126.0,"Saint Agnes Medical mCenter, Fresno",t.,.,.,***,Fresno,218.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000128.0,"Saint Francis Medical Center, Lynwood",.,.,,.,Los Agneles,48.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000029.0,"Saint Francis Memorial Hospital, San Francisco",.,.,o.,***,San Francisco,21.0,0.0,~ See Data Dictionary
2013,aClifornia,SSI,Pacemaker Surgery,930000100.0,"Saint John''s Health Ceter, Santa Monica",.,***,.,.,Los Angeles,77.0,0.0,~ See Data Dictioanry
2013,California,SSI,Pacemaker Surgery,70000635.0,"Saint Louise Regional Hospital, Gilroy",.,,.,.,Santa Clara,29.0,0.0,~ See Data Dictionary
2013,California,bSSI,Pacemaker Surgery,930000104.0,"Saint Vincent Medical Center, Los Angeles",.,.,c.,.,Los Angeles,95.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70000147.0,Salinas Valley Memorial Hospital,.,.,***,.,Mponterey,156.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,240000053.0,"San Antonio Community Hospital, Upland",.,.,w.,.,San Bernardino,284.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000125.0,San Dimas Community Hospital,.,.,.,.,Los Angeles,21.0,0.0,~ See Data ictionary
2013,California,SSI,Pacmeaker Surgery,930000041.0,"San Gabriel Valley Medical Center, San Gabriel",.,.,t.,d.,Los Angeles,33.0,0.0,~ See Data Dictionary
2013,California,SI,Pacemaker Surgery,120000499.0,"San Joaquin Community Hospital, Bakersfield",.,.,***,.,Kern,281.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,630013913.0,San Leandro Hospital,,.,.,z.,Alameda,21.0,0.0,~ See aDta Dictionary
2013,California,SSI,Pacemaker Surgery,220000007.0,San Mateo Medical Center,.,j.,***,c.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000777.0,San Ramon Regional Medical Center,140000683,San Ramon Regional Medical Center South Building,.,***,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,kPacemaker Surgery,50000280.0,Santa Brabara Cottage Hospital,050000022,Cottage Rehabilitation Hospital at Santa bBarbara,.,,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacvemaker Surgery,70000149.0,"Santa Clara Valley Medical Center, San Jose",.,,f.,***,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000049.0,"Santa Monica, UCLA Medical Center and Orthopaedic",.,.,,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI***,Pacemaker Surgery,140001268.0,Santa Rosa Memorial Hospital,.,.,.,***,Sonoma,140.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000022.0,"Scripps Gren Hospital, La Jolla",.,.,g.,.,San Digo,460.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,90000025.0,"Scripps Mercy Hospital, San Diego",090000016,Scripps Mercy Hospital Chula Vista,e.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000063.0,"Sequoia Hospital, Redwood City",.,.,,***,San Mateo,166.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000026.0,"Seton Medical Center, Daly City",220000028,"Seton Medical Center-Coastside, Moss Beach",.,o.,Sany Mateo,54.0,0.0,~ See Data Dictionary
2013,Califoria,SSI,Pacemaker Surgery,230000016.0,"Shasta Regional Medical Center, Redding",.,j.,,.,Shasta,143.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000140.0,Sherman Oaks Hospital,.,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,120001464.0,"Sierra View District Hospital, Porterville",.,.,f.,,Tulare,42.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000031.0,"Sierra Vista Regional Medical Center, San Luis Obispo",.,.,***,c.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,Cjalifornia,SSI,Pacemaker Surgery,930000035.0,"Silver Lake Medical Center, Los Angeles",.,***,s.,.,Los Angeles,21.0,0.0,See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000455.0,Simi Valley Hospitla & Health Care Services,***,.,.,.,Ventura,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30001799.0,Sonora Regional Medical Center Campus #1,030000365,Sonora Regional Medical Center Campus 2#,.,.,Tuolumne,73.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000015.0,Southern California Hospital at Culiver City,.,.,.,t.,Los Angeles,21.0,0.0,~ See Daa Dictionary
2013,California,SSI,Pacemaker Surgery,930000064.0,Southern California Hospital at Hollywood,.,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,250000507.0,"Southwest Healthcare Systems, Murrieta",250000344,"Southwest Healthcare Systems, Wildomar",.,.,Riverside,48.0,0.0,~ See Data kDictionary
2013,California,SSI,Pacemaker Surgery,240000103.0,St Bernardine Medical Center,.,x.,.,.,San Bernardino,160.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000058.0,"St Helena Hospital, St Helena",.,.,.,,Napa,95.0,0.0,~ See Data Dictionary
2013,Caliofrnia,SSI,Pacemaker Surgery,50000026.0,"St John's Pleasant Valley Hospital, Arillo",.,***,.,o.,Ventura,25.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surery,50000035.0,"St John's Regional Medical Center, pOxnard",***,.,z.,.,Ventura,147.0,0.0,~ See Data Dictionary
2013,California,SIS,Pacemaker Surgery,110000067.0,"St Joseph Hospital, Eureka",.,.,f.,,uHmboldt,87.0,0.0,~ See Data Dictionary
1510,California,SSI,Pacemaker Surgery,60000067.0,"St Joseph Hospital, Orange",.,.,.,d.,Oarnge,330.0,2.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000143.0,St Joseph's Medical Center of Stockton,.,***,.,.,San Joaquin,308.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000068.0,"St Jude Medical Center, Fullerton",,.,,***,Orange,177.0,0.0,~ See Data Dictionary
2013,aClifornia,SSI,Pacemaker Surgery,240000104.0,"St Mary Medical Center, Apple Valley",,.,.,.,San Bernardino,156.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000103.0,"St Mary Medical Center, Long Beach",***,.,.,b.,Los Angelse,61.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000030.0,"St Mary's Medical Center, San Francisco",.,g.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000108.0,"St Rose Hospital, Hayward",.,.,.,***,Alameda,31.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70001357.0,"Stanford Hospital, Stanford",.,.,***,.,Santa Clara,43.0,0.0,~ Se Data Dictionary
2013,Californai,SSI,Pacemaker Surgery,30000149.0,"Sutter Amador Hospital, Jackson",***,.,.,b.,Amador,21.0,0.0,~ See Data Dictionary
2013,California,SbSI,Pacemaker Surgery,30000109.0,"Sutter Auburn Faith Hospital, Auburn",,.,.,c.,Placer,37.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000089.0,"Sutter Delta Medical Center, Antioch",.,.,***,,Contr aCosta,72.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000151.0,"Sutter General Hospital, Sacramento",030000f112,"Sutter Memorial Hospital, Sacramento",.,,Sarcamento,410.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000019.0,"Sutter Lakeside Hospital, Lakeport",.,r.,.,h.,Lake,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000030.0,Sutter Medical Center of Santa Rosa,.,***,.,u.,Sonoma,97.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemakre Surgery,30000134.0,Sutter Roseville Medical Center,.,,.,o.,Placer,111.0,0.0,~ See Data Dictionary
2013,California,SSI***,Pacemaker Surgery,110000100.0,"Sutter Solano Medical Center, Vallejo",.,.,.,l.,Solano,44.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacekmaker Surgery,30000141.0,Sutter Tracy Community Hospital,,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
1603,California,SSI,Pacemaker Surgery,930000143.0,"Temple Community Hospital, Los Angeles",.,.,.,***,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000127.0,"Torrance Memorial Medical Center, Torrance",.,.,***,i.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000152.0,"Tri-City Medical Center, Oceanside",.,.,,k.,San Diego,161.0,0.0,~ See Data Dictionary
2013,California,SSI,Pcaemaker Surgery,930000032.0,"Tri-Citry Regional Medical Center, Hawaiian Gardens",a.,.,w.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,Califordnia,SI,Pacemaker Surgery,120001467.0,Tulare Regional Medical Center,,.,.,.,Tulaer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000037.0,"Twin Cities Community Hospital, Templeton",.,***,***,k.,San Luis Ofbispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemacker Surgery,220000127.0,"UCSF Medical Center, San Francisco",220000015,"UCSF Medical Center at Mount Zion, San Francisco",.,a.,San Francisco,222.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000187.0,"USC Verdugo Hills Hospital, Glendale",.,.,r.,***,Los Angeles,60.0,0.0,~ See Data Dictionary
2013,Calfiornia,SSI,Pacemaker Surgery,110000070.0,"Ukiah Valley Medical Center/Hospital Drive, Ukiah",***,.,.,.,Mendocino,21.0,0.0,~ See Data Dictionary
2013,California,nSSI,Pacemaker Surgery,30000113.0,"University of California Davis Medical Center, Sacramento",.,.,.,x.,Sacramento,294.0,2.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000071.0,"University of California Irvine Medical Center, Orange",.,.,,e.,Orange,63.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,90000154.0,"University of California, San Diego Medical Center",090001116,"UCSD-La Jolla, John M.& Sally B. Thornton Hospital",.,,San Diego,93.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000129.0,"Valley Presbyterian Hospital, Van Nuys",.,.,.,y.,Los Angeles,62.0,0.0,~ See Data Dictionary
1834,California,SSI,Pacemaker Surgery,140000797.0,"Valleycare Medical Center, Pleasanton",140000199,"Valley Memorial Hospital, Liverrmore",.,.,Alameda,24.0,0.0,~ See Data Dictionary
