OBJECTID,SURVTYP,SURVTYPTXT,GlobalID,SHAPE_Length,SHAPE_Area
472,W,Meandered Water,{B9F15C75-F48F-4A9C-A956-A68EE1191E2B},0.0414581711934501,1.68180202626826e-05
473,W,Meandered Water,{54E24F9D-B828-4AB0-8278-D759CAA33641},0.102882029527819,8.45772362027428e-05
474,W,Meandered Water,{F4620261-8F46-4A73-9876-6A6D5D52F3A2},0.0117049019653245,5.61664778717635e-06
475,W,Meandered Water,{AD0322C1-D443-404B-BEF7-0BB29F4254C7},0.0763610912803836,5.65190642434697e-05
476,W,Meandered Water,{74CF643D-9CA0-477D-84A0-653C43F1F131},0.0322393255119776,1.82591003143223e-05
477,W,Meandered Water,{1DBB5E29-827E-45B0-B792-E7AC1F9FAA16},0.0380294157270712,1.98996457401148e-05
478,W,Meandered Water,{CD253A73-E8AF-47C3-9320-89C3178FADE1},0.0891866409935982,4.24406766819226e-05
479,W,Meandered Water,{5A0D57EC-0DC8-4C86-970A-BE945715CDC7},0.0281448533812501,1.53671821964019e-05
480,W,Meandered Water,{5D83FE74-72E2-4038-94FF-876C8D49021A},0.0111897478878597,4.71362831446123e-06
481,W,Meandered Water,{9B09695D-B419-499C-A94C-E8201DFC3E30},0.010270695623405,2.8216433732063e-06
482,W,Meandered Water,{DDF0CC53-46FC-43BA-95A8-8C5D31F2A898},0.0208083863359566,1.10444713867303e-05
483,W,Meandered Water,{42BAE920-0B5C-4091-8096-56BFDCF31F78},0.0350139093787968,1.25972383098429e-05
484,W,Meandered Water,{EDC52C6B-0C03-4C57-83F3-5FD04FC39841},0.184574713489264,0.000161397542003725
485,W,Meandered Water,{439743F5-D903-456B-849C-7CB658CE3B40},0.0090193726683546,1.06198303269237e-06
486,W,Meandered Water,{34CDA1B3-CCF1-48AD-B8E5-2B1B0E7ED2A4},0.0181119415544044,7.89268426624859e-06
487,W,Meandered Water,{0EF979A3-DB10-4C3B-A295-79A338C339D5},0.0221340700538032,1.55590805494743e-05
488,W,Meandered Water,{217D7D73-1F31-4CDD-A3A7-32C3EC6092B1},0.0302591552951173,2.51444611412767e-05
489,W,Meandered Water,{692E59ED-6026-4781-B94C-25CF94A90CF5},0.0106164325397293,5.60518774954419e-06
490,W,Meandered Water,{214BD3E2-9AB6-4C7F-899C-46DE36939761},0.0291828064474783,1.42968548292536e-05
491,W,Meandered Water,{C14B90D8-38C1-46F4-B7E4-8B6660E1C1A6},0.000189430057627338,1.36331652652734e-09
492,W,Meandered Water,{53347555-52FD-48B1-A0F6-BADFEB4C2A0E},0.120639505506125,0.000113149324667528
493,W,Meandered Water,{99E3AE0F-C68E-4CA6-A961-F3AFDB2BF93E},0.0268822808028539,1.0111720451751e-05
494,W,Meandered Water,{4EF88F0F-EA67-4B62-A97A-D87F8E9FFB08},0.108550633920225,7.24394556301996e-05
495,W,Meandered Water,{D4D3D57E-F871-42B4-83D1-013B5BD7ADD1},0.0560816192425342,3.5358091947999e-05
496,W,Meandered Water,{5F3A746F-1A8D-4C0E-82FF-80680583421E},0.00816867026543301,2.48932462140767e-06
497,W,Meandered Water,{69907DE2-6062-4259-80A0-C50A1DA2AB4C},0.0238351348548503,1.5032852333798e-05
498,W,Meandered Water,{1BA927CD-284B-4B77-A18F-285E78E4F912},0.00135606159106093,4.1893212189626e-08
499,W,Meandered Water,{F40EEADB-801E-4F20-9FF1-C1CC8A715BBB},0.0691540162481689,3.69226158636418e-05
500,W,Meandered Water,{38975CF9-8B4C-4C0B-85AD-FC86C4131C34},0.0406869649731279,1.87881969834281e-05
501,W,Meandered Water,{5B6D335A-E221-4A8A-A910-FA97CEBB59FE},0.0163447339364285,1.00856352725637e-05
502,W,Meandered Water,{1AF5A091-CF4D-48AF-AA83-7DE090E3E976},0.0188470079270615,9.83673859445863e-06
503,W,Meandered Water,{0C54C712-488B-47FF-B073-C909CCF36135},0.0360328963690991,1.54519077712378e-05
504,W,Meandered Water,{B0842DE1-C3C2-40F3-84EB-51A49750CF5E},0.0462545257761911,4.52732290046547e-05
505,W,Meandered Water,{A2270736-B9E4-48C4-864D-4509DACC6FD3},0.0137375225044557,7.47273953489936e-06
506,W,Meandered Water,{3F03A5B1-1A78-4AA2-A900-5470BE97DC76},0.0443326768369553,2.34135516831208e-05
507,W,Meandered Water,{3A3FE7C0-EDFF-4081-9C96-00F38A8F2A70},0.000549267642919878,9.56425684651609e-09
508,W,Meandered Water,{78D42094-A12E-4A26-9776-436A88E28EBB},0.0464539731191607,2.17851648417449e-05
509,W,Meandered Water,{54471A86-F033-4601-BEB0-289D9B4BF597},0.0591954865110937,3.3863496871411e-05
510,W,Meandered Water,{564F8263-E1F1-4FF2-A45D-D9598E7B940C},0.163086900053188,0.000684838791144958
511,W,Meandered Water,{786C94F0-EBA2-4624-966A-B64061827165},0.0125810219220477,8.84494018217606e-06
512,W,Meandered Water,{5C588D6C-B333-4509-B5E8-17872936F8CF},0.298578944227801,0.000172677634213148
513,W,Meandered Water,{73EA5E11-1C62-490A-9F55-C800EB75C85A},0.0620777802340849,0.000189023371591079
514,W,Meandered Water,{CA65D3D6-E820-4DAA-848F-533B741D7DB0},0.0671116409561033,1.39928956336509e-05
515,W,Meandered Water,{20CFF52C-8EE9-4389-80F3-DB1CC4D65E75},0.018924467162739,2.37108977828606e-05
516,W,Meandered Water,{34DAD960-F0B0-44BB-88C3-7DADBC13EAD5},0.0503139048018544,7.17245682059671e-05
517,W,Meandered Water,{7332C41C-94AB-4523-AFBB-3315586E4BE8},0.00496367166990565,7.03103579384463e-07
518,W,Meandered Water,{39FCA70E-7EE8-4708-9230-D297B2759107},0.167479504277112,0.000243782745841246
519,W,Meandered Water,{5D15F13C-D596-4969-AFA2-FC389317FFAA},0.276623853267308,0.00111632420731119
520,W,Meandered Water,{91A1E6F0-5BDC-4A3A-9B24-2F4EAFD9AB50},0.00447710013446606,9.82675290689042e-07
521,W,Meandered Water,{5CA1C1A7-AD42-4F52-9EBC-95003F7FFBBC},0.0303651321074568,1.14235465977797e-05
522,W,Meandered Water,{8E8E78D2-5B20-4935-8FC3-A9A157654757},0.0102378343396129,3.84048186803421e-06
523,W,Meandered Water,{572241BD-78C2-46A4-8F3C-C7829BFB4F35},0.0117566951527079,5.6396194835383e-06
524,W,Meandered Water,{B8A51871-2AC8-42D7-AD79-9366489CB9A8},0.00887448470402931,3.56552603332384e-06
525,W,Meandered Water,{D00F9908-285C-48D9-96A8-AD43DCED3F63},0.0139257914145932,5.30128315025705e-06
526,W,Meandered Water,{A766DE3D-11BB-459D-B3F0-18373B671640},0.00896788310077858,2.71007010459204e-06
527,W,Meandered Water,{A7C46A6E-20D7-4832-A88E-6D8F8ED7C716},0.0075943706494907,2.20280542601563e-06
528,W,Meandered Water,{80D05EB0-51DF-4BF2-A502-86C9FC04D6F2},0.0133367266467969,6.06769664711e-06
529,W,Meandered Water,{B9CCF9AD-9303-4976-8536-5CC485F74E78},0.0388399913405153,1.70251651120414e-05
530,W,Meandered Water,{2FB70B34-00C5-4ABE-A77E-5D304300A75F},0.000650939858286064,1.56670329571968e-08
531,W,Meandered Water,{7834E8EB-8AA8-456A-82F8-E6DA22823857},0.0140351642515275,2.71084185563251e-06
532,W,Meandered Water,{A193862F-EAC9-4421-9354-E46704530BCC},0.0190975883287741,1.02699642909212e-05
533,W,Meandered Water,{64F81C75-DF77-4143-969E-DE18946267FF},0.0151254871053644,1.82033664612862e-06
534,W,Meandered Water,{747B880B-7C8C-485A-A8D8-347BD85242E9},0.0662798935490189,4.23247205958941e-05
535,W,Meandered Water,{B2451888-1243-4EC4-9FFD-702E6E69936B},0.0124944982947433,9.80437905639267e-06
536,W,Meandered Water,{ECAFA05D-6AEB-4362-BBFF-28F161C4052C},0.0270904264707236,2.42973476806419e-05
537,W,Meandered Water,{C879005C-450B-4EA0-A4FD-B4E4A0A5B651},0.0580516235665737,0.000113598983934577
538,W,Meandered Water,{4EBD6941-48B1-41FC-B12F-03DFBCC4D8D7},0.0589319330570756,0.000128193790001224
539,W,Meandered Water,{E508832F-C63F-4291-880F-B3DBA56052F9},0.0727739635597391,0.000150060530775924
540,W,Meandered Water,{01361231-89AB-416A-9C91-8D5FB9074491},0.0383508797113198,9.09118342183575e-05
541,W,Meandered Water,{20836236-808C-43D3-BEF0-E45B9FA42485},0.0390708107069523,8.68937965261804e-05
542,W,Meandered Water,{B01F1255-56F1-4CD9-9333-5BFE71F41147},0.0966877753961255,0.000559423327595871
543,W,Meandered Water,{ADECE5EE-F71C-490F-B6E8-D7571FEED86E},0.0174259501024818,2.02856620244616e-05
544,W,Meandered Water,{1ED4D411-C2D7-414C-89AF-D1EC177005D6},0.156252160276424,0.00152355161289721
545,W,Meandered Water,{E5ACDF64-B93F-4F0C-B5B8-76B222B3C5C8},0.0222223101014257,1.66952653470458e-05
546,W,Meandered Water,{68525A9D-7A9D-460C-8860-8BF34F5DC823},0.088236065797572,0.00057928402833328
547,W,Meandered Water,{3CC50FF3-5DAB-4180-96D4-8F1CC86F5B29},0.0231160542142423,3.49770766513009e-05
548,W,Meandered Water,{FB095593-349D-4260-B6B8-84184174EA38},0.004431283487799,1.04012904426499e-06
549,W,Meandered Water,{0766EE5D-E955-4C3D-9CA3-6C88295DDA52},0.00367848039626758,7.94923755278077e-07
550,W,Meandered Water,{5E916D55-14C5-43F0-8E1B-98A0F756B99F},0.00262651901270117,4.57131742913342e-07
551,W,Meandered Water,{02C264EF-AB58-4B90-9EB2-3A28359B5D23},0.00761492568579579,2.56133300806732e-06
552,W,Meandered Water,{96BCB86F-1C2C-479C-AB38-40DF90AF1930},0.00408546271831405,7.46051960068718e-07
553,W,Meandered Water,{F91AAF7B-600A-43EE-8E51-A5BFE336333E},0.00234138917776121,2.94984704971279e-07
554,W,Meandered Water,{1D03B274-80F5-482C-828F-2AEB25F81B08},0.00888467276807407,3.71271520992524e-06
555,W,Meandered Water,{61C7C961-724E-4E2D-80D8-67ED8C66FBE5},0.00510794276218786,1.274893322291e-06
556,W,Meandered Water,{E342015C-91BE-4903-A657-9D9C688A97D8},0.0102765089336662,4.40317983710051e-06
557,W,Meandered Water,{F013E819-A05B-45EF-A254-6013FB826F2D},0.00863135775319294,4.18811671152278e-06
558,W,Meandered Water,{7F07BC25-7F19-49FA-8088-BC3A3EBD31D4},0.0378692146506372,1.98123518412088e-05
559,W,Meandered Water,{2A554637-9044-42C9-A32C-28A82073AD21},0.00196583774685066,2.58373506756591e-07
560,W,Meandered Water,{34FBC70F-1C29-4576-B001-FFC91B4D298C},0.00300095055299246,5.57565498612783e-07
561,W,Meandered Water,{7333A46D-7E23-43B1-B3E2-6B5A2536F4C3},0.00632348270032694,2.40313279503427e-06
562,W,Meandered Water,{05EFE6A5-B3D3-419C-9F2F-0D23F81311DC},0.00939828443873542,2.51337692885714e-06
563,W,Meandered Water,{72ACF0DD-029F-4AE7-BE41-5A262161D64A},0.0166189381546758,3.72349503237598e-06
564,W,Meandered Water,{31CA2155-451A-4FD7-8EA1-7CE5BDEA7D7F},0.0106567258405222,4.94449040531453e-06
565,W,Meandered Water,{EFFC8738-58C2-4E0B-8FD4-EDC64F116341},0.0167478847466967,5.81245197070927e-06
566,W,Meandered Water,{BED99946-8BA6-489A-B86B-60C2216679BE},0.0177263308144506,8.11664713314096e-06
567,W,Meandered Water,{9FB5EBF2-0AFC-4392-AB41-19EB413112C7},0.021340934399982,9.28420490899711e-06
568,W,Meandered Water,{9003220A-D1E5-4B30-868B-1D31656AD7E3},0.015537441700418,9.9615762496539e-06
569,W,Meandered Water,{3E080139-622C-402A-9738-C7B71B710FC8},0.0861089007002233,0.000110239155956735
570,W,Meandered Water,{4B4800D0-0176-4B1D-B479-11B8EADA337D},0.321089305697936,0.000315785257255591
571,W,Meandered Water,{C06E5A4E-CC2C-419B-A8C7-763F3940A2BD},0.0248329386610144,1.7754359563831e-05
572,W,Meandered Water,{5D0A8FAB-27F3-4B21-BAAA-ABB1021C09EE},0.0131945882102747,8.06962170739508e-06
573,W,Meandered Water,{74C9D32B-777B-4DAC-89E2-690F479E782E},0.00513342286328346,8.36431514898712e-07
574,W,Meandered Water,{A21DE7CF-66C6-4743-A03B-D4C9450238BB},0.0260224770545931,4.49265649093134e-05
575,W,Meandered Water,{F09B8D7A-1C43-4388-B410-F48FB324E271},0.0044881214654971,6.91641857824139e-07
576,W,Meandered Water,{ACF0FC02-7BF3-4A2D-A0BF-3D8C69E0AF26},0.00722873509873202,1.99775578418337e-06
577,W,Meandered Water,{948F28C2-D3E7-431B-A1B1-BE18CAC0E041},0.0191326897148092,1.55869713764642e-05
578,W,Meandered Water,{91D24706-A8C6-4D94-8044-2B32DD1F6EBE},0.182237743912823,0.00023025188307691
579,W,Meandered Water,{EB37D128-7F55-46CA-BD2D-99BA8994E496},0.0711073401786276,4.41209288995989e-05
580,W,Meandered Water,{D584F62B-A78A-46EF-B460-68EAC4C46DB4},0.0795551256413286,7.03724813047182e-05
581,W,Meandered Water,{4275C967-3D0B-4C0B-B1B0-7F431109491E},0.00156894925685157,1.01611054551973e-07
582,W,Meandered Water,{9DE09265-DC59-42B1-9299-DFBC870EFE89},0.00248817316716915,2.18866981445821e-07
583,W,Meandered Water,{E0270BE1-0A9C-4987-8FA8-E8256ECD9FC2},0.00639211386904583,1.88345240198529e-06
584,W,Meandered Water,{EC611FF7-8A06-4FA3-AE8B-CD666B734A9A},0.0158350497309263,7.64689663993247e-06
585,W,Meandered Water,{DB140975-F0E7-4F2F-9A30-4C21182D7C38},0.10715071669745,0.00012558163168516
586,W,Meandered Water,{70B1450E-E23B-46F6-9844-B5988CD80A1C},0.327524790042659,0.000420424560248518
587,W,Meandered Water,{6E91C4BF-3438-4A05-B440-FAF8108637B9},0.026272694868514,2.39712413075427e-05
588,W,Meandered Water,{4594C080-1076-4D86-B168-83F8C46EF90D},0.250858233128847,0.000394934177532856
589,W,Meandered Water,{28AC80E5-911B-4992-A009-6BF0F935E274},0.372567003492068,0.00429284286338416
590,W,Meandered Water,{E487A7CF-91C4-40E7-B5B4-E5E1103A08AA},0.381543667240357,0.00227645865539729
591,W,Meandered Water,{786A3FD2-377D-4941-B3A9-D4BA713A2F83},0.024796848934996,1.38762681036737e-05
592,W,Meandered Water,{51D8C910-5920-426C-9E9C-05387E72748E},0.283043714031696,0.000211602822943745
593,W,Meandered Water,{84615BB5-B7F3-449A-9050-2E86381C8E05},0.013105732869949,7.09425373643208e-06
594,W,Meandered Water,{8C446502-5A70-438E-AD53-7F01654D8866},0.0014461488508905,8.75964792475341e-08
595,W,Meandered Water,{89926F74-BDD9-4469-83EB-DC1265289FF5},0.000752842765125781,6.92756689096021e-09
596,W,Meandered Water,{790A0452-5A94-413F-ACC0-EBC4FC3B11DA},0.014012057733293,2.85160629396102e-06
597,W,Meandered Water,{90B92FCF-FC7F-42FC-8879-F5A725C96667},0.0134572584418166,3.32323351654051e-06
598,W,Meandered Water,{D20BAA91-A9AB-45E0-8065-79E06F305408},0.000642410185537459,4.55570822705152e-09
599,W,Meandered Water,{8A216586-F98D-49B0-B8AC-1A7C3C1B110F},0.00488358774724347,1.22932487113928e-06
600,W,Meandered Water,{DC4E32F1-635D-4780-BBED-30BAF53B3BD3},0.0335265339990586,8.42419134257505e-06
601,W,Meandered Water,{5E606499-2D30-41D7-9DFF-15838B6B8FF1},0.00506223610550665,4.61173804383413e-07
602,W,Meandered Water,{6E5AD2E9-AD34-4003-9902-CCE0FE570A10},0.00327302991421043,4.25290398269249e-07
603,W,Meandered Water,{1E07FD74-B753-46F0-9AEF-DAF55FC5BE79},0.00748023491773256,5.18570358392175e-07
604,W,Meandered Water,{5D282B84-A72B-463D-825A-C53703EFD5C0},0.00890589584733242,8.76968816647443e-07
605,W,Meandered Water,{BD5D0CEB-5759-4E72-987C-EA899F9AEA29},0.00545677585185096,9.3861047317504e-07
606,W,Meandered Water,{1013B541-F52C-40DC-9584-EB300B30ABC8},0.00273779563210034,1.66733618140641e-07
607,W,Meandered Water,{071F55E5-F8E5-422C-AAE4-39DDD860F5F4},0.00197832616683183,1.88005142345821e-07
608,W,Meandered Water,{AE9686F0-3EF1-44E7-9499-BE660DB6AC48},0.008090718923946,1.34575337574126e-06
609,W,Meandered Water,{89AF62E8-71FF-4C39-AD43-0DAC55B595FE},0.000593929766971492,6.65542018351733e-09
610,W,Meandered Water,{454C63E6-6782-4785-A297-4B77C8A217FA},0.0077638766536966,3.03393017526336e-06
611,W,Meandered Water,{D8471B58-ACF5-417F-B1C6-41EDA5CBA26B},0.0035148511806998,6.05507727060447e-07
612,W,Meandered Water,{C0253502-8F91-4CCD-8F53-9F47B8377258},0.00546243351025758,5.00159461184771e-07
613,W,Meandered Water,{E98A6C0F-F761-446E-8E07-641F4878111C},0.00277417398149274,7.48896118003805e-08
614,W,Meandered Water,{1B38BE89-C9A8-4629-A293-3BF7C7FCF462},0.00420760716834903,1.43465926114149e-07
615,W,Meandered Water,{89CF5E46-6134-424E-AEF9-62EBD16DAB05},0.000254052652712976,4.27988743096329e-10
616,W,Meandered Water,{39F36709-04EF-47A8-A567-31DCE58C377E},0.00356623976162162,7.74622554776619e-07
617,W,Meandered Water,{CA189B42-8AE6-43D0-9153-42BB124D246E},0.00192278246237349,8.34099537922417e-08
618,W,Meandered Water,{DF2539DC-897A-45A4-B449-429095E83C26},0.000137554628086,1.44472779331307e-10
619,W,Meandered Water,{F6525C82-C0ED-4862-984A-113080314D37},0.00300871004124322,4.40330942314169e-07
620,W,Meandered Water,{773B22AB-8E66-470D-9FD6-BAB2B83A85AA},0.00685759415914518,9.61675038965858e-07
621,W,Meandered Water,{7FFC863E-268F-4952-B164-A4B2746A7B21},0.069511414093849,3.76145109991402e-05
622,W,Meandered Water,{587DF214-0410-465D-B808-32ED9DE4069A},0.00114812861915935,6.20590563803309e-08
623,W,Meandered Water,{98B5B874-5EE3-4849-BBC9-CAF468E252A2},0.000463655952858393,2.43791689737357e-09
624,W,Meandered Water,{B627B016-6E0F-479D-AF72-B2A794F69A1C},0.000433123659535531,3.81940544079781e-09
625,W,Meandered Water,{AA963FC9-63E4-4A37-A16A-91C86C48BA73},0.00218462391352513,2.9268108822938e-07
626,W,Meandered Water,{7A0710D8-E74F-4B95-A35F-62BA2619CD90},0.0125489344637233,1.27751241581535e-06
627,W,Meandered Water,{C2AD29F0-C4C7-4F06-A354-3D456EED52E5},0.00887264133621991,1.28370024567575e-06
628,W,Meandered Water,{F4020223-AFAD-429E-84A5-B15451ED4DA9},0.0222325337049033,2.60259536365723e-06
629,W,Meandered Water,{2A5DF45C-B98A-4247-B01D-E98E866E7B46},0.0261688117020592,3.51085096990146e-06
630,W,Meandered Water,{96195529-FCBA-489B-9F7A-133071232990},0.00031833570826989,1.29819420811334e-09
631,W,Meandered Water,{2C89B71A-F74C-4E27-85A3-9D71F5A3109A},0.000357107778113756,1.56774180079977e-09
632,W,Meandered Water,{991BB1AC-01F7-4D2B-B909-7389D269CEB4},0.0012474286593055,8.03976498775532e-08
633,W,Meandered Water,{957114CD-A890-41B6-8440-9AD0B8AC5F42},0.0026477734309499,1.75957670074984e-07
634,W,Meandered Water,{9C5E24C2-6961-4EDA-BE50-F715757C11E4},0.00386244906395721,8.00602079526099e-07
635,W,Meandered Water,{25B565A3-A2A0-4692-92B6-50D71403AA94},0.0147089230283504,1.96896190731447e-06
636,W,Meandered Water,{218CBCC5-81E3-4151-9D7E-D9D9D90A1391},0.0177230424118313,3.54462993301252e-06
637,W,Meandered Water,{48A7E849-D982-43A2-8FDF-B7A3A9C20F98},0.0102957143870144,5.26721273966531e-06
638,W,Meandered Water,{7A0EA60D-9233-44E0-9F16-DFAA5B8D2CC9},0.00810814206575983,1.22463179645884e-06
639,W,Meandered Water,{D00564BF-187B-4D7F-99B9-E72ED3FBC01B},0.276458680381994,0.000189081170187518
640,W,Meandered Water,{05BEF175-D730-4E1E-B6AD-06269527C614},0.0203240297041926,4.95931644876433e-06
641,W,Meandered Water,{A131B1B3-49C3-412F-9966-4ABAB96DAB9E},0.002421886274039,3.55953362572361e-07
642,W,Meandered Water,{97D69256-B062-419D-8754-7E245B77901B},0.00171933551241049,1.99988889474826e-07
643,W,Meandered Water,{1723A4FE-1961-4B05-B32C-50557B950ED0},0.00305318847669954,2.24930731610183e-07
644,W,Meandered Water,{0A96D445-4F12-4D2F-98AE-0C7DF438A315},0.00282836090329324,2.37990469466442e-07
645,W,Meandered Water,{099E9C9C-8B96-4C8C-BB03-B869062AC079},0.00269619361640265,3.18671886100548e-07
646,W,Meandered Water,{2A6BC1E5-46A5-4543-9044-D9884BD60A9E},0.00472305149803498,4.0809961041955e-07
647,W,Meandered Water,{C01434F5-389E-48F3-A20E-CF89E7973F7F},0.00355076874754633,4.26105889342988e-07
648,W,Meandered Water,{370CE1F1-D2E8-4594-8EE7-EF61D347E0CF},0.00365654757419521,6.66107658229722e-07
649,W,Meandered Water,{3F46D47B-1979-4D59-95E3-E01ABE6E00F0},0.00617514900778311,7.94668758406435e-07
650,W,Meandered Water,{916E6334-31E6-484C-A147-181E81658340},0.00548272696040717,8.82469065944932e-07
651,W,Meandered Water,{3573E0CD-4AF2-4A51-9F1D-924ABB7EA5F7},0.00632802995773391,8.82954638853834e-07
652,W,Meandered Water,{8DB465FE-6FC8-46D3-BB1B-3D804B23B752},0.00520007008299053,1.3985621046355e-06
653,W,Meandered Water,{0EFD4D41-1F81-4C3F-9A95-BC11EB0AA639},0.00670766438933804,1.46118996631265e-06
654,W,Meandered Water,{D0AE3879-33E6-44A4-A73A-C843EBECD7C4},0.0127839453956891,2.21417131774907e-06
655,W,Meandered Water,{DC94C990-6080-418A-B12C-BAE52987E791},0.051729550221434,3.02674331230641e-05
656,W,Meandered Water,{2BD1BB19-3466-4488-A745-796998252F82},0.0129164126988257,3.16232974526001e-06
657,W,Meandered Water,{F864EBCE-D2C6-4089-9D8B-E4A390B433CF},0.00385114114737129,4.98354701645723e-07
658,W,Meandered Water,{8DBBE0BD-2182-4948-B430-A5AE1689B95D},0.0025310132209677,6.4506215401916e-08
659,W,Meandered Water,{BDC2415D-4DBA-44C7-A710-F0A386F215B9},0.00475277152414303,3.07946888901873e-07
660,W,Meandered Water,{061DB2F4-1ADF-4193-B4EA-672D14BA99A0},0.0204548939648636,4.29830614157788e-06
661,W,Meandered Water,{922FCA57-F561-4E23-AE42-3EA6161DB995},0.00630432641951893,1.02661295729459e-06
662,W,Meandered Water,{64600632-4887-482C-81C6-C88938A495CB},0.00525257392307402,1.27011156840401e-06
