OBJECTID,FORTY,P_AREA,SHAPE_Length,SHAPE_Area
12594,1,655.35196135,102.997046004624,655.352532983372
12595,1,38919.85802041,1601.57025467151,38919.8536308598
12596,1,3571.86320331,275.130835465463,3571.86382036914
12597,1,52.47844551,57.1377664092211,52.4790077712229
12598,1,127.17256352,59.2317867111637,127.171806134537
12599,1,16076.78143161,981.862681299522,16076.7842895674
12600,1,243.0702923,70.4511394053893,243.070692086567
12601,1,173.0690903,63.6523240614912,173.068604055158
12602,1,3651.13062908,275.904340320896,3651.13009210694
12603,1,2844.90129334,318.488468128237,2844.90234429531
12604,1,75.43623825,57.3919445606242,75.4364269720891
12605,1,2951.90296149,244.200339252729,2951.90201607524
12606,1,294.08936215,78.8339347910078,294.089903905133
12607,1,878.56550888,111.681275599867,878.566114552849
12608,1,338.83361518,83.9045828131415,338.834495960195
12609,1,435.05594003,85.3726679243656,435.055536526195
12610,1,65.27012878,53.6921221032158,65.2707487566466
12611,1,496.44964776,88.5589764561641,496.450431951916
12612,1,158.50508484,62.07966451212,158.504598318755
12613,1,1755.09814118,175.597192605659,1755.09756123652
12614,1,190.83513022,62.9359649614232,190.834829518898
12615,1,584.98247394,97.966083539905,584.982303243327
12616,1,128.36768105,60.145917138544,128.369462474317
12617,1,822.03971756,118.728203272764,822.040557227869
12618,1,286.17660457,75.0977557714159,286.177594752932
12619,1,17256.55760375,895.125541154793,17256.5571952288
12620,1,609.21543462,98.7671352842092,609.215516882355
12621,1,209.63769533,66.685555856342,209.637248359427
12622,1,2335.16438694,207.285583345871,2335.16492189296
12623,1,527.2314133,101.614399518741,527.232691881413
12624,1,307.08447282,79.0435234322324,307.084345392926
12625,1,496.7587779,88.2128744112653,496.757932973034
12626,1,1240.04341711,182.021755324987,1240.04381152572
12627,1,1882.60642339,181.965739945276,1882.60615410683
12628,1,222.66239692,74.7223364169016,222.662101637834
12629,1,665.32341548,110.085762652376,665.323268325444
12630,1,204.52558448,66.8267621852998,204.526329152423
12631,1,140.14417393,61.5685742119822,140.145089831642
12632,1,615.62434595,96.9583329720837,615.623632455925
12633,1,254.19552136,72.1403600651679,254.193396125865
12634,1,53426.37554005,2657.8093533403,53426.3729302368
12635,1,6942.00810971,491.63522464349,6942.00669757196
12636,1,934.0410715,134.224052325655,934.040134746805
12637,1,60.11180535,55.1651895724755,60.1123361364543
12638,1,2957.94347541,262.37363142959,2957.94539709875
12639,1,763.64048985,104.162694122752,763.640256588358
12640,1,1437.09178175,144.823670157771,1437.09162002458
12641,1,2233.36194715,213.406997029778,2233.36341333906
12642,1,1537.04577632,164.889475472133,1537.0474422803
12643,1,1782.42553089,183.042782014532,1782.42447172222
12644,1,102.95046384,57.5423033053143,102.950541447764
12645,1,273.80941332,135.511362182732,273.8093247237
12646,1,2588.49224339,215.695040091741,2588.49354919255
12647,1,987.78305239,126.46029086371,987.783186105484
12648,1,9834.27366023,574.294684913565,9834.27267643517
12649,1,224.75733937,67.2917619254131,224.756394693233
12650,1,12315.18128881,782.143906386539,12315.1803568906
12651,1,308.85376797,77.1635985812835,308.853534056717
12652,1,1032.5490124,138.389834018647,1032.54986416146
12653,1,116.3998243,60.8302782062625,116.40048860268
12654,1,613.10239996,98.2959424550144,613.101449265149
12655,1,11566.09629691,728.631999846568,11566.09542563
12656,1,193.11215235,65.425493534203,193.112022437161
12657,1,949.92128664,123.922327624054,949.921508618789
12658,1,1503.52712185,158.684561740012,1503.52664888098
12659,1,1105.07016758,142.952571791684,1105.07081172387
12660,1,489.41744904,90.5394334140668,489.417319339974
12661,1,173.20133181,64.5218356208979,173.200527232375
12662,1,352.11387493,78.5358731831342,352.114997889099
12663,1,1003.30460575,122.147223994571,1003.30443078867
12664,1,1164.17798096,141.854619461166,1164.17855355527
12665,1,215.4852658,68.2298928496898,215.485918018438
12666,1,407.35744478,82.5247848947098,407.357951239588
12667,1,374.73447209,77.0021324081978,374.73520257451
12668,1,1188.15362122,141.274960343636,1188.15198032454
12669,1,2579.37789582,226.80128875726,2579.37890534316
12670,1,277.68492937,73.3526434524039,277.684361289438
12671,1,1605.53967778,154.384440135375,1605.53983806714
12672,1,87.30624065,54.4240487990368,87.3059166129623
12673,1,54346.34399168,3335.18627023028,54346.3411502504
12674,1,129.09335918,61.8119675300612,129.094350589771
12675,1,8941.4063631,548.4092719098,8941.40734660269
12676,1,509.40598449,92.9936738588086,509.406595198694
12677,1,664.5235078,108.9742905904,664.523983927697
12678,1,183.39787559,66.6562915923823,183.397852136031
12679,1,2284.84920007,195.903526164989,2284.84953281138
12680,1,406.58724269,84.5905724220158,406.586410204551
12681,1,267.16869213,69.6488779029334,267.168829156739
12682,1,171.11592894,64.7134895322309,171.11539070128
12683,1,872.48227786,117.935536032512,872.48225095093
12684,1,1690.67349151,169.350098079344,1690.67358858237
12685,1,3660.53611164,290.815621715491,3660.53738523152
12686,1,83.22808058,58.2444023402897,83.2270670548657
12687,1,272.86410157,68.4078420873013,272.86365899683
12688,1,158.6977039,64.594946575491,158.696965519717
12689,1,2684.62673254,217.96944532339,2684.6271137339
12690,1,1545.521195,180.355071482622,1545.52148018116
12691,1,41302.78388514,1955.41565378359,41302.7811228316
12692,1,1155.58801019,268.519314081424,1155.58673565896
12693,1,357.16901257,81.7488034024737,357.170195558461
12694,1,1056.04980576,135.325812938352,1056.05064828905
12695,1,228.0438699,69.1745250324889,228.045270003593
12696,1,1160.31655675,141.253735614899,1160.31581030499
12697,1,1089.17351612,123.450743981896,1089.17430829985
12698,1,5619.66019168,409.546000092022,5619.65943073521
12699,1,307.29945813,76.1062612198652,307.299012808335
12700,1,5566.2268619,391.828195737496,5566.22696706304
12701,1,186.93790944,64.5618633263384,186.937007467939
12702,1,59.46981312,55.4662322615294,59.4696864158862
12703,1,1520.98935324,154.777297865731,1520.99153471091
12704,1,107.70385203,59.8530260033832,107.702519152926
12705,1,146.96326192,63.7393019576923,146.96309806295
12706,1,167095.98017892,6421.54211375735,167095.979130442
12707,1,3197.09491615,245.98181946939,3197.09604460805
12708,1,37875.86070199,1550.77816347316,37875.863431577
12709,1,577.77916568,99.5511917965189,577.778808244561
12710,1,1051.69961813,133.387959027463,1051.69890232729
12711,1,72.81034422,55.4307444196575,72.8100713113551
12712,1,401.31909243,80.7213592220458,401.320160223517
12713,1,228.59528719,72.8351058018075,228.595666056921
12714,1,48.16294524,56.9993146506068,48.1634619762194
12715,1,270.75708894,82.3506076349426,270.756148025118
12716,1,259.73496826,65.9039579279525,259.736152201925
12717,1,63.03119249,55.4827721232503,63.0317687865892
12718,1,1642.44700086,189.267634393612,1642.44782615711
12719,1,36482.37081351,1501.37733737716,36482.3709446867
12720,1,74.96897217,55.8030566353892,74.9685407422935
12721,1,70.26796195,57.7174862595636,70.2678863344215
12722,1,18064.79819018,910.480616914044,18064.7973076302
12723,1,64.10542424,52.1812903484657,64.1056118642678
12724,1,1768.36991557,177.157467750343,1768.36911992246
12725,1,167.5072929,61.0620103192865,167.507317023071
12726,1,1614.86716787,163.990112859167,1614.8675684842
12727,1,289.35581939,70.0265231357823,289.356454642738
12728,1,1284.34281564,173.501834173418,1284.34218822736
12729,1,1746.97120884,171.358480105083,1746.97152915613
12730,1,2344.86741595,198.68702630569,2344.86968654753
12731,1,6344.29092301,419.288462657834,6344.29213535795
12732,1,1687.23047557,172.746198981697,1687.23008562969
12733,1,4366.96921636,357.409082999643,4366.96953807507
12734,1,475.22012824,86.7036126834169,475.218768041072
12735,1,966.42445743,122.870519654296,966.424030952477
12736,1,476.39771869,90.6803756689764,476.398317296866
12737,1,756.54631348,107.192372292962,756.545164069362
12738,1,332.79834648,75.3706062972693,332.798477087754
12739,1,948.80715853,119.202705116869,948.806864093587
12740,1,129.688292,73.9775400512174,129.686645615506
12741,1,433.97790126,93.8316458926773,433.977349432742
12742,1,488.16898484,93.2171233870038,488.16856182984
12743,1,151.35856394,70.330607297381,151.358426958323
12744,1,345.69680471,78.9700277256509,345.696904632811
12745,1,869.27934024,120.061171962373,869.279845089481
12746,1,7105.78025545,362.659891090296,7105.78051374825
12747,1,79.55789484,57.325356059122,79.5577813908335
12748,1,148.78855642,62.8085074893149,148.788745864912
12749,1,102.42042859,58.0741703334184,102.421814683967
12750,1,2435.46365954,234.031510407041,2435.46442341106
12751,1,197.99209168,65.1200932335574,197.993388324818
12752,1,1280.39482769,158.398247481156,1280.39559419704
12753,1,2115.98842008,188.34512327158,2115.98849552629
12754,1,6716.34463868,462.432852087076,6716.34402280036
12755,1,310.23153165,73.389971963935,310.231271070023
12756,1,175.49005543,65.0413420932471,175.489544854127
12757,1,1214.35683831,159.168608552209,1214.3572487404
12758,1,641.98879513,103.133468114247,641.988927643453
12759,1,809.79849952,111.909661836805,809.799146953097
12760,1,4234.72187626,236.03529040603,4234.71991956429
12761,1,10980.88487601,574.506015606022,10980.8832552572
12762,1,1242.40389006,168.042605134805,1242.40349232164
12763,1,58646.40725508,2462.3989602834,58646.4074102255
12764,1,4094.53181088,325.751834843143,4094.53131150759
12765,1,2257.15650696,266.877049041066,2257.15695224927
12766,1,2619.70632207,237.593547775107,2619.70493372123
12767,1,331771.14493697,8118.08528125575,331771.151786118
12768,1,2765.04752444,236.407339845446,2765.04795760309
12769,1,126019.70010535,4723.0658523117,126019.695690438
12770,1,24077.7580575,1162.22768841519,24077.7580534291
12771,1,131281.09352685,5764.21171210335,131281.095336074
12772,1,291.56165448,72.9596263524165,291.56311508583
12773,1,3012.04240568,320.183005913994,3012.0435758756
12774,1,601.74274241,101.389251734913,601.74374187264
12775,1,183.83940564,65.3503859206764,183.839232072449
12776,1,2221.58614096,197.548166263522,2221.5852086445
12777,1,478.4306398,87.7435150821474,478.430140090336
12778,1,3578.31206972,306.162722968642,3578.31378656783
12779,1,1786.43519366,167.682394436109,1786.43617870071
12780,1,150.89904279,61.4879499854805,150.898667974767
12781,1,594.94200095,98.1973059538556,594.941767651582
12782,1,38373.91769809,1791.14054046751,38373.9198835675
12783,1,4927.48956939,377.627551101569,4927.48829927683
12784,1,1284.40055644,144.882431451126,1284.40074128725
12785,1,4352.528752,337.673001303882,4352.52764426135
12786,1,77.03488908,56.6748322938754,77.0349652690659
12787,1,301.21303024,84.6678888223121,301.214453935597
12788,1,628.4419542,102.315129116487,628.44199095052
12789,1,3146.26219323,267.48444341608,3146.26156683971
12790,1,73.57015203,57.4336032802809,73.5689716866245
12791,1,471.22130889,92.0145237731012,471.22120354719
12792,1,2368.21786788,227.947014091984,2368.21845656768
12793,1,17379.28104087,933.855103657909,17379.280841988
12794,1,132.77267467,60.6480129468238,132.773004878325
12795,1,228.84541626,67.6892788090674,228.846098626637
12796,1,789.37831535,119.373241347622,789.37904945225
12797,1,174.65214057,62.8521463914892,174.651974077084
12798,1,70.14168567,57.3796233666565,70.1408445552162
12799,1,546.4879958,96.1209374049583,546.488448665317
12800,1,1378.68232935,148.657248422254,1378.6840770155
12801,1,1386.04039278,189.047195709518,1386.04126606604
12802,1,6182.84242343,381.842788877546,6182.84172531205
12803,1,170.84970457,64.0359592819379,170.850387334298
12804,1,495.85235793,87.8239965251646,495.850341238204
12805,1,5533.66323577,370.232088611269,5533.66314197556
12806,1,564.61802923,94.48686184885,564.615952591984
12807,1,28836.80379013,1305.67731540358,28836.8083201542
12808,1,80.6692346,58.8056481999592,80.6684788453701
12809,1,2359.38551067,231.676806584554,2359.38697230338
12810,1,179.95580051,65.6718921874003,179.956321255582
12811,1,673.65777532,100.158727222743,673.658689997025
12812,1,13146.69229576,869.620213770465,13146.6930952668
12813,1,658.65919634,104.760273311029,658.659042656149
12814,1,1006.09848289,123.815739549577,1006.09928888422
12815,1,14963.22165377,792.346337169463,14963.2241080257
12816,1,9885.58878254,667.805501203557,9885.58667022824
12817,1,33069.92141477,1788.12478627498,33069.9262571413
12818,1,245.98791778,70.7463373382062,245.989298456018
12819,1,468.01608033,88.17221923134,468.015534766905
12820,1,2174.20168681,182.730110926027,2174.20208314787
12821,1,858.93793066,118.153634602641,858.93860439279
12822,1,262.13277956,71.0235221974059,262.132160296048
12823,1,1855.98449022,250.304625458473,1855.98330935199
12824,1,10158.85120447,546.205053239847,10158.8518904174
12825,1,789.46049029,113.55541554421,789.46069501862
12826,1,5364.80655166,435.895601173956,5364.80573116222
12827,1,5892.51274053,364.701483218131,5892.51422575174
12828,1,63.31336473,55.8001251153935,63.3140195132434
12829,1,304.01526553,71.3458138541867,304.015516710028
12830,1,7040.92682551,457.866522022152,7040.92260180111
12831,1,1010.85222823,172.606693820302,1010.85193965592
12832,1,440.83717831,97.0808942308941,440.836774755268
12833,1,1624.29091796,180.948198345494,1624.29115166239
12834,1,12374.83474337,848.517337329502,12374.8358234078
12835,1,70.08635492,58.849251040054,70.0870499910108
12836,1,3672.03037509,344.610690263516,3672.03098887766
12837,1,4560.0452456,325.879277256144,4560.04335663513
12838,1,660.21050642,105.084558016199,660.209797107877
12839,1,1859.88326549,170.586012500275,1859.88411821095
12840,1,77.85344705,57.8866535779204,77.8525081240852
12841,1,17764.79552395,857.81670144705,17764.7966021089
12842,1,1287.32649045,163.534543779833,1287.32573388074
12843,1,5891.0826393,401.245660524235,5891.08198974308
12844,1,3054.71701293,274.182200842672,3054.71854657225
12845,1,61.0221985,56.6550686813139,61.0215098198768
12846,1,210.91193976,66.5426972668458,210.912014431738
12847,1,1234.21224748,131.662524792442,1234.21273857366
12848,1,9977.71092979,783.975858931995,9977.71151821052
12849,1,3732.53213201,301.935500572542,3732.53247675532
12850,1,4685.72489936,303.932274769402,4685.72526486104
12851,1,86.06376557,59.9510128249133,86.0636110320573
12852,1,87.4132284,57.8064749470979,87.4140999815022
12853,1,2232.93932165,204.494596753115,2232.93908853544
12854,1,3159.76927638,257.727040119822,3159.7714679625
12855,1,176.05918749,64.4228598750082,176.059379991421
12856,1,98.78641024,60.4058479641449,98.7850194730749
12857,1,421.68445006,86.9539158488681,421.685279682336
12858,1,888.57076785,115.77939749232,888.571480545674
12859,1,390.20216434,81.6266315586978,390.202114390032
12860,1,700.54002478,105.751231765304,700.54044865292
12861,1,67404.52875647,3093.51449054874,67404.526554694
12862,1,749.82873771,109.908086845584,749.829064763804
12863,1,12514.61290495,767.561750665069,12514.6110460213
12864,1,6015.87995583,387.838607727608,6015.88173025299
12865,1,79.0280223,57.6816764106724,79.0275481703074
12866,1,135.10847795,63.7928603435518,135.10878453058
12867,1,1587.80812006,172.327737848894,1587.80702653054
12868,1,565.89068126,94.1165404072025,565.89277702779
12869,1,58840.25292576,2581.34017072854,58840.2533464779
12870,1,1576.75783563,160.862789699622,1576.75915005582
12871,1,5654.79079028,383.091395333121,5654.7914204792
12872,1,4010.75002657,271.992687426242,4010.75085451434
12873,1,260.2832724,74.282379626443,260.28169752006
12874,1,2325.49787176,201.850107340949,2325.49783833172
12875,1,479.34823399,90.2389831290994,479.347547780305
12876,1,504.31315435,97.8372038676834,504.314376850078
12877,1,103.73777477,62.1167551516418,103.736316099748
12878,1,2001.75651027,205.956045361073,2001.75717942739
12879,1,66.31256216,59.1233543220316,66.3127900898511
12880,1,7345.0574923,440.047332037573,7345.05743342986
12881,1,882.47960961,117.087803584727,882.479639116253
12882,1,574.03235286,97.9512677216523,574.033801773249
12883,1,166.36794985,65.1775453338123,166.36868713006
12884,1,258.54269824,68.6945650106925,258.542296031526
12885,1,10625.71223473,692.17091778749,10625.7084901469
12886,1,2668.17335884,220.355502357036,2668.17536867735
12887,1,135.46076627,59.7363161320406,135.460776068594
12888,1,8557.64244016,535.147297641259,8557.64246483191
12889,1,704.28178767,110.602155280269,704.281709754845
12890,1,297.56532592,73.4399719579547,297.565552497577
12891,1,6691.99564827,379.766849647046,6691.99524749055
12892,1,386.15594272,81.0232635547008,386.155664513048
12893,1,1883.87694765,179.308615337833,1883.87872668962
12894,1,499.56335825,87.1743464493753,499.565348139809
12895,1,954.76960318,129.420449751461,954.769100475103
12896,1,5648.68144545,390.861071343367,5648.68256258029
12897,1,1359.27091599,151.024048606431,1359.27148733024
12898,1,502.01903466,95.0805348877552,502.019699198836
12899,1,397.50191315,87.1832503662833,397.502233135422
12900,1,498.19703732,91.7434081957526,498.19816274369
12901,1,465.73868965,115.651465190565,465.739374873015
12902,1,7110.90763475,387.951955478617,7110.90510384131
12903,1,5340.75486445,445.400003426956,5340.75353704262
12904,1,324.4899561,74.6062705799046,324.489278165139
12905,1,497.50105213,92.7763084501998,497.501684929832
12906,1,534.79127153,97.1359937566269,534.792258538198
12907,1,329.24748934,76.4898793606362,329.246505336973
12908,1,236.94745836,71.6528734453189,236.946139224512
12909,1,19717.98540059,1169.09515586982,19717.9879692884
12910,1,339.39419863,86.5966135853952,339.39498247934
12911,1,254.39487663,69.5179582198614,254.394551441857
12912,1,29148.68132705,1447.91441439871,29148.6856474566
12913,1,3538.40059344,307.995583017414,3538.40180158985
12914,1,9704.02954239,639.596660341215,9704.02954624957
12915,1,990.95129895,120.685626263367,990.950560485414
12916,1,133.48809038,61.3999648770587,133.487829966163
12917,1,11363.9208535,727.768637761015,11363.9202371525
12918,1,668.0166328,101.031524745088,668.016740959594
12919,1,281773.94656042,8501.2893812403,281773.946815796
12920,1,11395.33171172,700.51196307267,11395.3300875398
12921,1,1050.47773357,133.641918701481,1050.47944641084
12922,1,2049.19071764,167.522262999852,2049.19052003894
12923,1,95.47507206,59.6239935212751,95.4741221573939
12924,1,130386.58817174,5408.12561105288,130386.597847904
12925,1,2028.46046764,176.868107178391,2028.46170717339
12926,1,1271.7895624,134.604507372824,1271.78969000259
12927,1,2215.86992768,209.485950211074,2215.87012862835
12928,1,430.55743136,81.9299134184726,430.555724444662
12929,1,3502.33030469,271.544722958435,3502.33134995774
12930,1,9785.11963055,601.225519787036,9785.1186182342
12931,1,714.42921612,104.505088035555,714.427790705939
12932,1,5604.86055773,439.612443875954,5604.85812690789
12933,1,4427.93438569,306.278449559408,4427.93268835217
12934,1,239.42301219,68.2765492296778,239.423172059207
12935,1,200.62325028,67.0042937196914,200.624263991987
12936,1,561.56491631,90.6249488083827,561.565133980944
12937,1,576.03515665,94.9902901969895,576.035718739106
12938,1,286.09497595,71.1412988605161,286.095381566122
12939,1,1039.1399239,138.236861112369,1039.14082959023
12940,1,1381.98569326,146.050525826037,1381.98556683961
12941,1,448.49704823,93.2851165881581,448.497311478947
12942,1,2163.798015,194.575941657446,2163.79924953522
12943,1,366.65013816,75.9307413285715,366.651171604892
12944,1,1455.95483249,162.572192091955,1455.95461491905
12945,1,5271.60074363,420.581571736386,5271.603635264
12946,1,239.22339067,69.3842392322985,239.223783293569
12947,1,2331.51586351,219.891107761041,2331.51571154843
12948,1,34441.91544569,1953.48559843502,34441.9174511605
12949,1,984.9179311,134.163423086909,984.916348460784
12950,1,372.57613743,78.1680900752416,372.575914828055
12951,1,4404.1374094,345.887357297723,4404.13739658154
12952,1,1484.62440891,158.553204837993,1484.62567877863
12953,1,253.88316917,69.9606750940533,253.88422400968
12954,1,1683.43526533,184.323345224765,1683.43392274664
12955,1,1466.18500399,169.251895678709,1466.18463633968
12956,1,606.37110399,98.9013748356177,606.370245351985
12957,1,273.02719403,75.5554594084439,273.026353992937
12958,1,254.2390186,73.4432913949495,254.23831474291
12959,1,1317.6420176,152.263938315189,1317.64140838614
12960,1,19800.35121497,1287.14817800799,19800.3514867092
12961,1,14.994744,14.3854403192499,14.9947899895433
12962,1,5992.08787436,480.548210023976,5992.08696402727
12963,1,476.27352633,129.824507658813,476.27434789184
12964,1,6370.77834458,360.666276409062,6370.77647401114
12965,1,2254.87516087,196.022807354575,2254.8754340679
12966,1,260668.16609494,9504.67196452117,260668.161801702
12967,1,483.75662236,90.0725467817673,483.756720997498
12968,1,394.10683472,82.4339864739935,394.106941654071
12969,1,4344.22856399,300.273237372229,4344.22828393542
12970,1,1308.72157572,146.536508106165,1308.72051901237
12971,1,10444.29037684,502.00826801942,10444.2902694402
12972,1,3453.67340541,241.571966857727,3453.67353988569
12973,1,6263.02420581,377.114100684962,6263.02528404146
12974,1,4004.80649465,356.664772915362,4004.80918382389
12975,1,441.43891495,89.4110028658803,441.439300078524
12976,1,1229.50132112,150.143397929342,1229.50142755006
12977,1,4583.06024934,333.65767573225,4583.0608454551
12978,1,126.9577823,61.8105471490364,126.957254039523
12979,1,105.39289767,60.6074679438245,105.393189481663
12980,1,1139.74461491,131.246105069175,1139.74357840484
12981,1,130.70728987,55.1867484934366,130.708075955922
12982,1,452.1916985,82.5756690144891,452.192930820008
12983,1,1706.29274383,168.544517247946,1706.29219373537
12984,1,10892.98968732,704.169725359652,10892.9905423245
12985,1,12492.30263747,770.457356339366,12492.301872157
12986,1,2877.30307588,223.134361059697,2877.3022047944
12987,1,3679.32241431,249.947883825447,3679.32199549917
12988,1,1022.06244803,131.146080008226,1022.06276982261
12989,1,17234.04903467,936.139217727376,17234.0466835041
12990,1,1106.95738058,152.984442128304,1106.96014755741
12991,1,742.81099638,108.364600597073,742.810668271919
12992,1,437.36331552,85.2488612911404,437.363919330888
12993,1,3229.94188467,296.213279390901,3229.94272148356
12994,1,987.31932542,120.562010234774,987.318851156853
12995,1,963.7551248,121.487990850198,963.755346809002
12996,1,596.38576437,94.9657820421636,596.386469736305
12997,1,2638.24273763,217.195837703108,2638.2428554737
12998,1,96.71958808,59.1879939711093,96.7200799354385
12999,1,667.04301779,100.314104027743,667.042884822929
13000,1,248.93980917,70.8767756554609,248.941513807125
13001,1,426.74887958,82.5790157923348,426.750342460627
13002,1,11808.45403644,658.694431398926,11808.4520499401
13003,1,19174.03186654,1058.66349187646,19174.0319031586
13004,1,1073.91827972,128.345336068865,1073.91921892487
13005,1,7356.53419928,528.535374559312,7356.53372089355
13006,1,249.48471193,68.803105185423,249.485975937745
13007,1,2845.60475967,212.182177647807,2845.6029796756
13008,1,1248.4544338,153.831607609574,1248.45415087532
13009,1,1595.23954031,184.088022709223,1595.24004563052
13010,1,300.51584877,72.1416891184497,300.514775143908
13011,1,245.25862272,69.4947706582795,245.260147911318
13012,1,4316.26533948,353.000465965905,4316.26362984498
13013,1,632.28862389,98.3167768934241,632.288718738729
13014,1,173.93446292,65.5129807709324,173.93447312229
13015,1,304.44562888,75.2569835770476,304.445087459462
13016,1,138.38208768,60.4060511587201,138.383232789866
13017,1,901.04949723,131.853998559165,901.052323753823
13018,1,1539.70124896,156.358142818764,1539.70233388444
13019,1,2290.41669731,255.536364851692,2290.4140509029
13020,1,577.80735926,98.0530122474858,577.807758624454
13021,1,135.55548599,61.7481889797473,135.557161293009
13022,1,4809.10603748,351.64171537645,4809.10466717682
13023,1,1102.99281041,133.746669052565,1102.99334172278
13024,1,1607.59719608,156.998788597274,1607.59652360724
13025,1,199.71979964,66.5528087445444,199.71906729293
13026,1,738.40323446,104.515702589489,738.402976102008
13027,1,11607.25260409,600.289714345749,11607.2504749234
13028,1,496.44300301,87.8105894571952,496.442356376584
13029,1,82.0826898,60.5964720145172,82.0850646652586
13030,1,621.93492109,110.825572528127,621.934629418012
13031,1,2694.07545776,213.125802761853,2694.07582844564
13032,1,961.40088697,120.378313536023,961.401126839168
13033,1,260.70671973,71.2739890438503,260.707327434022
13034,1,331.93557771,71.471816618517,331.93526377378
13035,1,6231.42472028,426.118562507851,6231.4267381666
13036,1,498.30228186,88.8498925709321,498.303118918212
13037,1,4323.9872388,324.057691812917,4323.98665718241
13038,1,87.37592226,60.2416856528492,87.3756378214483
13039,1,398.43107195,85.470531519996,398.429087015036
13040,1,54828.36192537,2297.18418121908,54828.3637974892
13041,1,182.22581518,63.1425220428614,182.226079761288
13042,1,3635.38799488,299.529299747013,3635.39003290565
13043,1,525.07679999,88.9920488281193,525.077077584045
13044,1,1840.92258613,181.263884135525,1840.92363319484
13045,1,224.34965029,68.0699765858123,224.351186376285
13046,1,374.96933087,81.5074969337071,374.969972650707
13047,1,980.70481603,129.880100236637,980.704777321692
13048,1,1201.54101606,132.683722688407,1201.54242445644
13049,1,199.39642939,64.1953608075077,199.395241118145
13050,1,3596.31472659,255.870777297123,3596.3150814063
13051,1,10513.47421217,649.424493711105,10513.476507199
13052,1,1218.64114349,148.446293318462,1218.6410615537
13053,1,20041.86270186,1009.58001312424,20041.8607008329
13054,1,221.59600585,66.4604929336227,221.594779877207
13055,1,266.29832812,69.3102342620234,266.299054517764
13056,1,632.32511393,101.554428294142,632.323711355193
13057,1,3117.36258684,273.869552172915,3117.36013933079
13058,1,12532.72039023,841.379272587737,12532.7197091278
13059,1,2817.41542139,219.605170253194,2817.41734724452
13060,1,12447.8083284,686.346381263578,12447.8114235384
13061,1,1011.1371633,138.813779818474,1011.13726476865
13062,1,426.0480755,84.9239679238183,426.048503332079
13063,1,234.01434541,68.0815283560344,234.013363982347
13064,1,1930.09912005,188.649720972388,1930.0975134093
13065,1,19200.27471251,1179.95097965472,19200.2724334839
13066,1,1059.87903769,128.384817641101,1059.88064833524
13067,1,101.36318749,56.7282288487945,101.362626635984
13068,1,626.44402556,96.3379431873201,626.443757346588
13069,1,4001.16288126,382.960135481652,4001.16551001384
13070,1,964.20330373,115.546318954484,964.204294882522
13071,1,572.78772767,96.2192393506113,572.788985729083
13072,1,395.23540901,79.5743437053225,395.23491929658
13073,1,1857.48948655,188.959658344572,1857.49093376508
13074,1,9662.11442801,621.187023725388,9662.11295143768
13075,1,108.19457219,59.3799223240723,108.194023786562
13076,1,175.89355676,65.4542475245792,175.894827444642
13077,1,556.83182119,97.9318804805195,556.831889448203
13078,1,2844.71306406,253.914394860556,2844.7151699493
13079,1,525.44647811,90.1998071750953,525.446702447229
13080,1,215.64332923,65.3676792481926,215.643796009888
13081,1,250.62279118,71.1199810910184,250.623804646909
13082,1,76.77945986,57.3334499350824,76.7808130527687
13083,1,1500.38511873,158.530949314322,1500.38381752955
13084,1,535.33597867,89.5279860901476,535.336906710069
13085,1,979.66434749,158.794642406827,979.663890534643
13086,1,9056.07676684,566.197090209925,9056.07728520011
13087,1,59.43364873,55.5112569513824,59.4334207709418
13088,1,2993.06853645,223.623158204021,2993.06698829452
13089,1,701.22860564,101.73493997545,701.227565946311
13090,1,4767.66995661,306.990725480251,4767.66918383751
13091,1,2894.64154133,223.940309076568,2894.64148303204
13092,1,3358.21093997,303.22729973184,3358.21233446191
13093,1,921.06348584,118.948409079634,921.063358368292
13094,1,240.294252,69.4802017961617,240.294825862151
13095,1,14565.93111593,678.283320373699,14565.9299823566
13096,1,679.01691432,105.07038367468,679.017675916077
13097,1,4742.08949141,345.974950058042,4742.09043341031
13098,1,18584.17207701,902.966159259091,18584.1721935856
13099,1,4089.52185427,335.265476246284,4089.522528497
13100,1,4285.78057958,364.562485555421,4285.7799403435
13101,1,2546.10278389,223.004224891765,2546.10175955857
13102,1,1070.51503817,132.955682169094,1070.51346038142
13103,1,1056.90217436,130.631220717555,1056.90111535465
13104,1,1521.27289131,159.983224250668,1521.27432442633
13105,1,1326.28026559,139.155874341392,1326.27994347862
13106,1,4111.57352931,308.136828300589,4111.57601227557
13107,1,1123.82491295,167.279287772807,1123.82500427038
13108,1,3300.28110622,266.388065515511,3300.28122401205
13109,1,3065.55046276,263.990966017056,3065.54942369416
13110,1,879.92922594,124.574335384651,879.929949966681
13111,1,22242.9053007,1157.92432722137,22242.9060496367
13112,1,7863.27111714,504.742742443989,7863.27045723624
13113,1,640.96086597,105.928895038402,640.9610087832
13114,1,1288.52722765,157.772762531769,1288.52677584662
13115,1,421.68999539,83.6207709157954,421.690077374398
13116,1,68.48703116,53.8443178188503,68.486564526876
13117,1,582.35443054,101.693165689896,582.353875347284
13118,1,8847.35946707,474.703312291411,8847.36053266594
13119,1,28610.06885416,1454.45088437804,28610.0732267113
13120,1,336.27667506,76.7005546744905,336.276135941903
13121,1,205.0353938,62.2334532084323,205.03592836513
