OBJECTID,SUBJ_STATE,FEATURE,SHAPE_Length,SHAPE_Area
888,WASHINGTON,2,0.0381779400946471,2.49130481520301e-05
889,WASHINGTON,2,0.00156352613030809,1.36373679127529e-07
890,WASHINGTON,2,0.00137668210368231,8.31369173119503e-08
891,WASHINGTON,2,0.00163847719841803,1.61432032494812e-07
892,WASHINGTON,2,0.00222727461029739,1.63518261831101e-07
893,WASHINGTON,2,0.00157201758941804,1.31719630807899e-07
894,WASHINGTON,2,0.00202677118412337,1.70374930175591e-07
895,WASHINGTON,2,0.0015671395043066,1.13112421200385e-07
896,WASHINGTON,2,0.00360690106300763,1.55869601549704e-07
897,WASHINGTON,2,0.00222975188631672,2.51724586168056e-07
898,WASHINGTON,2,0.00149429993703751,1.45939368265111e-07
899,WASHINGTON,2,0.00276713253918775,1.25053188508128e-07
900,WASHINGTON,2,0.00723154966338012,1.98359438261491e-06
901,WASHINGTON,2,0.00166768950252019,1.88009503783972e-07
902,WASHINGTON,2,0.00244753580776254,2.54094720472804e-07
903,WASHINGTON,2,0.00248197642582676,2.89428200947102e-07
904,WASHINGTON,2,0.0070067964298912,2.86998076129556e-06
905,WASHINGTON,2,0.000652107377238203,2.98570418699624e-08
906,WASHINGTON,2,0.000471059022712726,1.57967266065841e-08
907,WASHINGTON,2,0.00283308915067872,4.93912200900739e-07
908,WASHINGTON,2,0.00167720672004968,1.70953163046128e-07
909,WASHINGTON,2,0.00234364766721261,2.62151248373312e-07
910,WASHINGTON,2,0.024498796665982,1.85200487344063e-05
911,WASHINGTON,2,0.0100279911293706,2.76178355394038e-06
912,WASHINGTON,2,0.00663248379933856,2.43171271067453e-06
913,WASHINGTON,2,0.00146222893022233,1.48284951833794e-07
914,WASHINGTON,2,0.00315628149512064,4.12556985265338e-07
915,WASHINGTON,2,0.00882023339573815,2.53651647576852e-06
916,WASHINGTON,2,0.00240053738131064,3.29318465546802e-07
917,WASHINGTON,2,0.00421412030802681,9.54346554797939e-07
918,WASHINGTON,2,0.00173123538773238,1.91794220202815e-07
919,WASHINGTON,2,0.000978071851349524,4.3951956062855e-08
920,WASHINGTON,2,0.235750102200033,0.00194376116445439
921,WASHINGTON,2,0.0738243863156888,0.000195880135934348
922,WASHINGTON,2,0.0022070510148645,2.76652931646395e-07
923,WASHINGTON,2,0.00312648014958276,6.8160906534926e-07
924,WASHINGTON,2,0.00233560675194134,2.19102568648631e-07
925,WASHINGTON,2,0.0121088345933371,6.66859849719124e-06
926,WASHINGTON,2,0.0087460787032817,1.70960828724667e-06
927,WASHINGTON,2,0.0675674660690619,0.000222758014260701
928,WASHINGTON,2,0.893382499108175,0.0111154801177354
929,WASHINGTON,2,0.00575991590175915,1.4268356048134e-06
930,WASHINGTON,2,0.00457546845000198,1.12855635123848e-06
931,WASHINGTON,2,0.00181784698998907,2.14325997093814e-07
932,WASHINGTON,2,0.00189755262829024,1.51784659639893e-07
933,WASHINGTON,2,0.000919104905388171,4.2397176223508e-08
934,WASHINGTON,2,0.0109858532898783,4.71786071859024e-06
935,WASHINGTON,2,0.00116854347261437,5.72029728486885e-08
936,WASHINGTON,2,0.000597251395547079,1.93111386735989e-08
937,WASHINGTON,2,0.000647665921496974,2.00566499683904e-08
938,WASHINGTON,2,0.000623027481492012,2.07166398118428e-08
939,WASHINGTON,2,0.000371087052848616,9.0606643188286e-09
940,WASHINGTON,2,0.000650123936842368,1.63330005781094e-08
941,WASHINGTON,2,0.000584576200895301,1.50078458646933e-08
942,WASHINGTON,2,0.000718857184376389,2.12104394947859e-08
943,WASHINGTON,2,0.000971700988530755,5.81555872174472e-08
944,WASHINGTON,2,0.000949343279639666,4.95461512417387e-08
945,WASHINGTON,2,0.000498500989604733,1.5322328218501e-08
946,WASHINGTON,2,0.000916472445478127,4.05106796789176e-08
947,WASHINGTON,2,0.00505948826439217,1.71673093499853e-06
948,WASHINGTON,2,0.000536404225364413,2.03955602774629e-08
949,WASHINGTON,2,0.00113491084991136,6.4820238773556e-08
950,WASHINGTON,2,0.00594723972451097,2.07987278086117e-06
951,WASHINGTON,2,0.00145255574280485,1.27912707271725e-07
952,WASHINGTON,2,0.000599586828732386,2.32295093940342e-08
953,WASHINGTON,2,0.00459377288611885,1.14097453949982e-06
954,WASHINGTON,2,0.00102248540065663,6.78789996177002e-08
955,WASHINGTON,2,0.000985140111663311,6.30974100475355e-08
956,WASHINGTON,2,0.000894674085104013,4.51397092337343e-08
957,WASHINGTON,2,0.00452926996520064,1.0417962096648e-06
958,WASHINGTON,2,0.00208892828105165,2.13769322368162e-07
959,WASHINGTON,2,0.000920115512169201,4.6034017945497e-08
960,WASHINGTON,2,0.00150931644383951,8.79888716161918e-08
961,WASHINGTON,2,0.00103847081090067,4.53979557891381e-08
962,WASHINGTON,2,0.000831757495357774,4.16838066865258e-08
963,WASHINGTON,2,0.000980010464768198,7.02372152619239e-08
964,WASHINGTON,2,0.0304130717532456,3.84731518818367e-05
965,WASHINGTON,2,0.00734870936384196,2.32392388352382e-06
966,WASHINGTON,2,0.0430070124147096,8.56615334816184e-05
967,WASHINGTON,2,0.0548937323275364,0.000133911157398981
968,WASHINGTON,2,0.00457631345829825,1.15541373264027e-06
969,WASHINGTON,2,0.00107798274794527,8.01331894367343e-08
970,WASHINGTON,2,0.00181696730104268,1.5414823360125e-07
971,WASHINGTON,2,0.00143220006538256,1.38727502329585e-07
972,WASHINGTON,2,0.000830747891555547,4.85341504051227e-08
973,WASHINGTON,2,0.000748311051017747,2.82075397880164e-08
974,WASHINGTON,2,0.000575153350780854,1.56315724176683e-08
975,WASHINGTON,2,0.000961686831527544,5.46179185837023e-08
976,WASHINGTON,2,0.000454929460185903,1.4520698676156e-08
977,WASHINGTON,2,0.508206653488693,0.0057384245647921
978,WASHINGTON,2,0.000656687137783334,2.22564505688669e-08
979,WASHINGTON,2,0.00068959224477176,2.4992801921495e-08
980,WASHINGTON,2,0.000730275591030818,3.00591591655803e-08
981,WASHINGTON,2,0.000860747760156474,3.65548842248451e-08
982,WASHINGTON,2,0.000791989885644356,2.39108427116117e-08
983,WASHINGTON,2,0.00231781330695007,3.07635370443377e-07
984,WASHINGTON,2,0.00181071737398896,1.39544930037625e-07
985,WASHINGTON,2,0.0027584703019033,4.35681520016962e-07
986,WASHINGTON,2,0.256254162050268,0.00154102973566219
987,WASHINGTON,2,0.0493518131467798,0.000129230616749183
988,WASHINGTON,2,0.0115963029594193,7.32206704520686e-06
989,WASHINGTON,2,0.00985221904795928,4.68163227069571e-06
990,WASHINGTON,2,0.222437807174441,0.00206821067453418
991,WASHINGTON,2,0.220224376221851,0.000671000503180506
992,WASHINGTON,2,0.00370749874496618,7.18151182753983e-07
993,WASHINGTON,2,0.00825541157988966,3.50900266024222e-06
994,WASHINGTON,2,0.0276993994731096,4.52718786946332e-05
995,WASHINGTON,2,0.00631640491130741,2.6810727643163e-06
996,WASHINGTON,2,0.336610701869594,0.00244030200786507
997,WASHINGTON,2,0.00901342505401941,3.61376528342783e-06
998,WASHINGTON,2,0.0504209839290123,0.000106879538078083
999,WASHINGTON,2,0.00665434037215779,8.31203877232065e-07
1000,WASHINGTON,2,0.0111635615984287,2.38820012931562e-06
1001,WASHINGTON,2,0.0289717878973573,3.66140109193459e-05
1002,WASHINGTON,2,0.0257695265765993,1.78171983947735e-05
1003,WASHINGTON,2,0.000637197455248314,2.85096673171593e-08
1004,WASHINGTON,2,0.00292475739062391,3.29275040924127e-07
1005,WASHINGTON,2,0.0572508280415944,7.88670999854912e-06
1006,WASHINGTON,2,0.037033459254693,3.42053475491616e-05
1007,WASHINGTON,2,0.0102541856831999,4.89596136612839e-06
1008,WASHINGTON,2,0.0128002665406141,3.6946254337289e-06
1009,WASHINGTON,2,0.657990808106789,0.0022699370490645
1010,WASHINGTON,2,0.00789086869812641,2.39875509719632e-06
1011,WASHINGTON,0,1.27320625912941,0.000593562435441567
1012,WASHINGTON,2,0.0038996094439809,9.83289634500952e-07
1013,WASHINGTON,2,0.00198618644306642,2.14576653815617e-07
1014,WASHINGTON,1,0.00303580874900611,3.94098955379234e-07
1015,OREGON,0,27.8890787967269,0.41600125288772
1016,OREGON,1,0.105493042659114,0.000254252206555696
1017,WASHINGTON,1,0.0019679844862206,2.71324922410418e-07
1018,WASHINGTON,1,0.00125221810133474,1.10188770176799e-07
1019,WASHINGTON,1,0.000875630501980893,3.73354001242049e-08
1020,WASHINGTON,1,0.0529326505222519,6.32966002213825e-05
1021,OREGON,1,0.0805686198785831,3.64162713534571e-05
1022,OREGON,1,0.0520498719352352,4.42498683713755e-05
1023,OREGON,1,0.139879980630422,0.00015401605946651
1024,OREGON,1,0.000816707246834086,3.18350986962148e-08
1025,OREGON,1,0.0011491942933226,6.3709475480176e-08
1026,OREGON,1,0.00196520940396641,1.54838055623648e-07
1027,OREGON,1,0.00932648780965771,2.14308151036033e-06
1028,WASHINGTON,1,0.0103803629586622,1.63880779406077e-06
1029,OREGON,1,0.00972781201286635,4.12084148226328e-06
1030,OREGON,1,0.0384650315273887,2.89731605466073e-05
1031,OREGON,1,0.0722521993647964,0.000103482393944126
1032,OREGON,1,0.00559752006968113,2.16918608852704e-06
1033,OREGON,1,0.00517947263517109,1.47572278124221e-06
1034,OREGON,1,0.131619604323683,0.000217269705148503
1035,OREGON,1,0.0451793241975797,2.66417432526563e-05
1036,OREGON,1,0.00361670076375032,5.81515312828102e-07
1037,OREGON,1,0.125169939381869,0.000124317467950361
1038,OREGON,1,0.0196290280836328,6.09724938723315e-06
1039,OREGON,1,0.0167171580384202,2.69110137772382e-06
1040,OREGON,1,0.00866009360710168,2.44931830772222e-06
1041,OREGON,1,0.00960572770529974,3.27415052654368e-06
1042,OREGON,1,0.00766153644399594,1.36521037983762e-06
1043,OREGON,1,0.0106431173427567,4.07250759018126e-06
1044,OREGON,1,0.0715837747003779,9.20607969802737e-05
1045,OREGON,1,0.00991530856571316,7.82555736213203e-07
1046,OREGON,1,0.00493821893684383,9.03713371010295e-07
1047,OREGON,1,0.00797166427509723,1.5168754675258e-06
1048,OREGON,1,0.00119619428971011,1.05181554196267e-07
1049,OREGON,1,0.00235969938388703,1.92988928626209e-07
1050,OREGON,1,0.00152221429818613,9.66317159702764e-08
1051,OREGON,1,0.0591108323873833,8.01118709216385e-05
1052,OREGON,1,0.00131415903371683,9.39875200126966e-08
1053,OREGON,1,0.00443076823283636,6.46734329046642e-07
1054,OREGON,1,0.0107756928579118,3.81260855203598e-06
1055,OREGON,1,0.00516093787129205,7.00314533173883e-07
1056,OREGON,1,0.00192123965133749,1.13264144556486e-07
1057,OREGON,1,0.00130145492097112,7.49422447466242e-08
1058,OREGON,1,0.00106430913710153,5.72842685620461e-08
1059,OREGON,1,0.00378194812412962,4.08200932135922e-07
1060,OREGON,1,0.00281626948114143,2.5560458868422e-07
1061,OREGON,1,0.00247982708283226,2.63740433256564e-07
1062,OREGON,1,0.000944919195278759,4.91325342910229e-08
1063,OREGON,1,0.0406795752069412,2.42514461967484e-05
1064,OREGON,1,0.00460863383351817,5.20718294739138e-07
1065,OREGON,1,0.00140080356666389,8.4842915000651e-08
1066,OREGON,1,0.00131057575463828,8.33451701037098e-08
1067,OREGON,1,0.00225027890990635,3.17998485918641e-07
1068,OREGON,1,0.00062538815505025,2.24704434383707e-08
1069,OREGON,1,0.000802293016505562,2.94781126547034e-08
1070,OREGON,1,0.000555271242460326,1.71354504076764e-08
1071,OREGON,1,0.000504555707720529,1.54405673043921e-08
1072,OREGON,1,0.00117076968789159,7.19683818676202e-08
1073,OREGON,1,0.000591039583450127,2.24738221440978e-08
1074,OREGON,1,0.000884500091000462,4.14017328361106e-08
1075,OREGON,1,0.00122889279229965,8.50918681380049e-08
1076,OREGON,1,0.00234366395629142,1.86007731038311e-07
1077,OREGON,1,0.00069529698528793,3.1399777851929e-08
1078,OREGON,1,0.0379315949646657,9.97747454486416e-06
1079,OREGON,1,0.00550469798629999,1.27852132884312e-06
1080,OREGON,1,0.000624290483699583,2.67586734019844e-08
1081,OREGON,1,0.00469297230827719,1.38658855311377e-06
1082,OREGON,1,0.000937363906929036,4.91001883049007e-08
1083,OREGON,1,0.0106916562171266,2.00378163854386e-06
1084,OREGON,1,0.00230663265446827,2.62659438460782e-07
1085,OREGON,1,0.0954414844819341,0.000139648052154389
1086,OREGON,1,0.00592650345374729,2.21933870660119e-06
1087,OREGON,1,0.0253474371237852,9.81317048325025e-06
1088,OREGON,1,0.00641072162967229,8.84495257059394e-07
1089,OREGON,1,0.00564722947387173,1.10839990132444e-06
1090,OREGON,1,0.0151938538919826,4.79604343689604e-06
1091,OREGON,1,0.00404363418710821,6.92005638879193e-07
1092,OREGON,1,0.149483108463267,0.000918522826171547
1093,OREGON,1,0.0830468040934595,5.2976424518291e-05
1094,OREGON,1,0.00355987740433379,5.53066942098467e-07
1095,OREGON,1,0.0059896833855722,8.8080133529628e-07
1096,OREGON,1,0.00164362287826861,8.64917052867156e-08
1097,OREGON,1,0.0233958414493265,9.41768494787076e-06
1098,OREGON,1,0.00164217076360014,1.27552701614082e-07
1099,OREGON,1,0.000834345097422332,3.89998498074852e-08
1100,OREGON,1,0.0010520256962747,3.8603160428059e-08
1101,OREGON,1,0.00877103434421724,1.79044761102906e-06
1102,OREGON,1,0.0161116390380295,1.33523639747656e-05
1103,OREGON,1,0.0338488211182281,4.1732827984357e-05
1104,OREGON,1,0.020209540834683,1.3194806158492e-05
1105,OREGON,1,0.0212154394556373,1.98498830165709e-05
1106,WASHINGTON,1,0.0958942390977416,0.000210396887016383
1107,WASHINGTON,1,0.0150302981245127,1.00784641713407e-05
1108,WASHINGTON,1,0.00403871443724669,6.76246034448939e-07
1109,OREGON,3,28.3579301982175,28.1240757436011
1110,OREGON,1,0.00817633652556487,2.87583937881321e-06
1111,OREGON,1,0.00177175392335297,1.16260126837635e-07
1112,OREGON,1,0.000781801484819859,3.93511177943077e-08
1113,OREGON,1,0.00105614662809343,7.33914032087967e-08
1114,OREGON,1,0.00114008781352079,7.63675384728768e-08
1115,OREGON,1,0.00740062019819037,1.05313801053146e-06
1116,OREGON,1,0.0398041285622179,3.52351815020961e-05
1117,OREGON,1,0.00932055845412534,3.12780438255847e-06
1118,OREGON,1,0.00237093901166857,1.65664231020423e-07
1119,OREGON,1,0.0416896378363274,5.13434216984303e-05
1120,OREGON,1,0.0064271681350955,1.02219054703813e-06
1121,OREGON,1,0.00427723291283242,1.04735714985389e-06
1122,OREGON,1,0.00427672458204771,6.80209844800462e-07
1123,OREGON,1,0.000822129790815367,3.29548767189035e-08
1124,OREGON,1,0.00553001909131794,6.6795877622127e-07
1125,OREGON,1,0.00194743479556235,2.07422386291537e-07
1126,OREGON,1,0.00125820006966571,8.00512627753977e-08
1127,OREGON,1,0.00352898994213309,4.39719825833623e-07
1128,OREGON,1,0.00120122823238041,7.39281528580009e-08
1129,OREGON,1,0.00120550778412676,6.99520572289006e-08
1130,OREGON,1,0.000655651140417305,3.00766028619017e-08
1131,OREGON,1,0.00893823716965345,5.36777168986786e-06
1132,OREGON,1,0.00782309280799741,1.03382914676927e-06
1133,OREGON,1,0.00138988543237831,9.78871995592506e-08
1134,OREGON,1,0.00538845134607136,1.75715874669222e-06
1135,OREGON,1,0.00116732573468345,6.20474366542803e-08
1136,OREGON,1,0.000715061127617563,2.93817938746012e-08
1137,OREGON,1,0.00847963266244573,1.74077046623562e-06
1138,OREGON,1,0.00291490685785098,2.60173671665854e-07
1139,OREGON,1,0.0347601791047324,4.40782572780874e-05
1140,OREGON,1,0.00595022663190527,1.18685102407333e-06
1141,OREGON,1,0.00126328053631687,7.33183890287158e-08
1142,OREGON,1,0.00194930870542907,1.59445406246634e-07
1143,OREGON,1,0.0065182729671577,1.11597373052664e-06
1144,OREGON,1,0.00338761052658106,4.45581753912495e-07
1145,OREGON,1,0.0104905053576745,7.39422049532467e-06
1146,OREGON,1,0.00123672785969329,7.9579012369161e-08
1147,OREGON,1,0.00989431123316701,1.97454274270367e-06
1148,OREGON,1,0.00171972259205425,1.15933298513748e-07
1149,OREGON,1,0.00188731216813912,1.15947818939579e-07
1150,WASHINGTON,1,0.013986824655503,8.68549321966019e-06
1151,OREGON,1,0.0403989886911762,5.02422849334661e-05
1152,OREGON,1,0.133013431056133,0.000182021347003493
1153,OREGON,1,0.0166408019788153,3.79920115287302e-06
1154,OREGON,1,0.133124463132506,0.000243802723190639
1155,OREGON,1,0.000910330394922975,5.30130445546012e-08
1156,OREGON,1,0.000850207809298327,3.1619273549711e-08
1157,OREGON,1,0.00229770730040714,1.63576686122966e-07
1158,OREGON,1,0.00251515909980994,1.87257116941989e-07
1159,OREGON,1,0.00126751994320889,5.94012434359774e-08
1160,OREGON,1,0.0210246257754629,6.17801128782531e-06
1161,OREGON,1,0.00115429588889142,6.28817239956347e-08
1162,WASHINGTON,1,0.0944531699963969,0.000165305993002335
1163,OREGON,1,0.000986585253969133,2.86845583612356e-08
1164,OREGON,1,0.000693942026911345,2.40172109418058e-08
1165,OREGON,1,0.00756968716966848,3.49449051709636e-06
1166,WASHINGTON,1,0.0021990385577098,2.39650614494984e-07
1167,OREGON,1,0.0103747459393026,2.70379823952235e-06
1168,WASHINGTON,1,0.00780408587580919,1.67092572932542e-06
1169,WASHINGTON,1,0.0117853582563636,8.48299666017215e-06
1170,WASHINGTON,1,0.000630588291257933,2.10235501537717e-08
1171,WASHINGTON,1,0.00155267524957645,8.84187061296407e-08
1172,OREGON,1,0.00316599593482997,3.61314423078257e-07
1173,OREGON,1,0.0261509564919921,2.60004554790139e-05
1174,OREGON,1,0.00209675336484049,1.78551023803629e-07
1175,OREGON,1,0.00444578643567194,4.99948259705215e-07
1176,OREGON,1,0.0248163433366811,2.18986004882809e-05
1177,OREGON,1,0.0162271218014466,5.26548786496016e-06
1178,OREGON,1,0.00100554924243919,4.94774182383888e-08
1179,OREGON,1,0.00439302041638578,3.68974791201342e-07
1180,OREGON,1,0.00291443119014674,2.54555478823371e-07
1181,OREGON,1,0.0104349855992774,3.85352282704758e-06
1182,OREGON,1,0.00875680515005581,1.72181087247098e-06
1183,OREGON,1,0.00151926463906336,1.18156826555545e-07
1184,OREGON,1,0.00251412250927315,3.14207124923561e-07
1185,OREGON,1,0.00128020021012442,8.46385377511648e-08
1186,OREGON,1,0.000747846146649496,2.85704506849136e-08
1187,OREGON,1,0.000584640994470525,1.97248992911204e-08
1188,OREGON,1,0.0299172359251497,4.05014439527457e-05
1189,OREGON,1,0.0595628268787093,3.68234810803651e-05
1190,OREGON,1,0.0259930955713036,2.23733255756405e-05
1191,OREGON,1,0.0198963863081971,4.50764199213268e-06
1192,OREGON,1,0.00381204217718504,7.83495643751502e-07
1193,OREGON,1,0.0221248011558962,1.204414603175e-05
1194,OREGON,1,0.00158610761230836,1.75600751262421e-07
1195,WASHINGTON,1,0.0506312460079366,4.86659521748152e-05
1196,OREGON,1,0.00674608732810032,1.19554384785044e-06
1197,OREGON,1,0.000469555695394888,1.48768464497423e-08
1198,OREGON,1,0.000629063225721421,2.60395736006104e-08
1199,OREGON,1,0.00242890562108582,3.29592570112475e-07
1200,OREGON,1,0.0128269755959843,4.80265431983538e-06
1201,OREGON,1,0.00106722223038308,6.00435834489282e-08
1202,OREGON,1,0.0345573425042111,1.18245109571386e-05
1203,OREGON,1,0.0203723690164493,1.16375157461631e-05
1204,OREGON,1,0.0570675983335792,2.90486808326875e-05
1205,OREGON,1,0.0113098150531689,2.43928807022623e-06
1206,OREGON,1,0.00785770645371243,2.14550231026301e-06
1207,OREGON,1,0.00179387743028994,1.71218460097306e-07
1208,OREGON,1,0.00198029922796599,2.04760724466268e-07
1209,OREGON,1,0.300677828273912,0.000438501409459768
1210,WASHINGTON,1,0.000613416656249398,2.58524139400614e-08
1211,OREGON,1,0.0055898730307541,6.51223029983576e-07
1212,OREGON,1,0.00879024174279827,1.40238650757931e-06
1213,OREGON,1,0.000962424981130023,5.8516761427337e-08
1214,OREGON,1,0.00168972450372193,1.58877164711165e-07
1215,WASHINGTON,1,0.295896676921199,0.00187485455812023
1216,OREGON,1,0.000755605342929081,3.2736699409784e-08
1217,OREGON,1,0.00976388883303213,4.06746086135706e-06
1218,OREGON,1,0.00212823279935933,1.68058357854045e-07
1219,OREGON,1,0.00309404333775785,4.85543572418203e-07
1220,OREGON,1,0.0150054775550319,5.93574911740403e-06
1221,OREGON,1,0.00220508881130393,2.18445586250079e-07
1222,OREGON,1,0.000932904133811555,3.89369817915699e-08
1223,OREGON,1,0.0295108144637137,4.57038713881415e-05
1224,OREGON,1,0.0595350890812867,3.16874232619359e-05
1225,OREGON,1,0.0491366517303068,5.73606389721216e-05
1226,OREGON,1,0.0592382004206627,3.11336459255925e-05
1227,OREGON,1,0.00396063202559279,8.16027051731764e-07
1228,OREGON,1,0.00569641480877241,1.34898766918596e-06
1229,OREGON,1,0.00757357691951134,1.12890703372597e-06
1230,OREGON,1,0.00101225511093376,6.56667364424749e-08
1231,OREGON,1,0.00136653367942996,1.18447841581346e-07
1232,OREGON,1,0.00143643931962448,1.20691365667728e-07
1233,OREGON,1,0.000763788409849618,3.88052709039893e-08
1234,OREGON,1,0.000651698208446501,2.91381908311005e-08
1235,OREGON,1,0.000895983919734474,4.98343403249077e-08
1236,OREGON,1,0.00299377860909267,2.55740079799741e-07
1237,OREGON,1,0.000662633184544226,2.75151191363587e-08
1238,OREGON,1,0.000969230312758089,4.10378944857734e-08
1239,OREGON,1,0.00503599590078036,1.26859902363182e-06
1240,OREGON,1,0.0955921247037633,6.99502456071117e-05
1241,OREGON,1,0.148089226924351,8.81551928399053e-05
1242,OREGON,1,0.0830149262557616,0.000154859061682412
1243,OREGON,1,0.00480504688373691,4.57982265218646e-07
1244,WASHINGTON,1,0.00912118632168786,2.63442329862233e-06
1245,OREGON,1,0.00421477147224348,5.20495111389524e-07
1246,OREGON,1,0.00800355741950512,1.4688913499219e-06
1247,OREGON,1,0.00292084060541448,5.76319515032285e-07
1248,WASHINGTON,1,0.0151371372963717,6.2975977685821e-06
1249,OREGON,1,0.0041205285067915,5.83155711111797e-07
1250,OREGON,1,0.00891937589616913,2.81988359257355e-06
1251,OREGON,1,0.00798852117479498,1.48724293610643e-06
1252,WASHINGTON,1,0.00303985531005643,3.43093763302732e-07
1253,WASHINGTON,1,0.00545167699774322,7.56673770598472e-07
1254,OREGON,1,0.0300966513960551,2.75414820741314e-05
1255,OREGON,1,0.0123462545521278,2.36983454081175e-06
1256,OREGON,1,0.0143030203768111,5.45559182122551e-06
1257,OREGON,1,0.00158690432060557,9.89818817073575e-08
1258,OREGON,1,0.00161550208158985,1.35707779072908e-07
1259,OREGON,1,0.0012469178474833,8.83280940023489e-08
1260,OREGON,1,0.00609992196415656,1.0134332495387e-06
1261,OREGON,1,0.00507981200525061,8.55145242452787e-07
1262,WASHINGTON,1,0.00340478027465758,4.59825233061947e-07
1263,OREGON,1,0.00204277559107716,2.58374772190134e-07
1264,OREGON,1,0.0068491529569508,1.50002874941923e-06
1265,OREGON,1,0.000768625041562639,2.48489598080711e-08
1266,WASHINGTON,1,0.107654546017119,0.000302738004444627
1267,OREGON,1,0.000552110001580298,1.63588930120592e-08
1268,OREGON,1,0.000779858740007624,3.32839590528776e-08
1269,OREGON,1,0.000894540916474846,4.29828909819761e-08
1270,OREGON,1,0.000705104745312426,3.47573665730317e-08
1271,OREGON,1,0.000637460797210259,2.0138857586159e-08
1272,OREGON,1,0.00345841815294289,4.96559828025037e-07
1273,OREGON,1,0.000808782554579748,4.25262970753329e-08
1274,OREGON,1,0.00354399265033836,4.37130197373058e-07
1275,OREGON,1,0.0127816409328679,1.92787374189731e-06
1276,OREGON,1,0.00344451866827526,5.09067922864717e-07
1277,OREGON,1,0.00110363655716469,6.35185586570306e-08
1278,OREGON,1,0.00191440695232,1.09289541080212e-07
1279,OREGON,1,0.00262864403717897,3.03387202272847e-07
1280,OREGON,1,0.00402300982616306,7.2852985615569e-07
1281,OREGON,1,0.0011307035443297,7.49447194833197e-08
1282,OREGON,1,0.00133056390659192,6.48684867602678e-08
1283,OREGON,1,0.00293553097321111,1.911398457192e-07
1284,WASHINGTON,1,0.00552448836137694,1.3981208023364e-06
1285,OREGON,1,0.00118761616539807,6.97669104896348e-08
1286,WASHINGTON,1,0.0554296300651413,3.98462962155216e-05
1287,WASHINGTON,1,0.172994840870396,0.000175788288867907
1288,WASHINGTON,1,0.00419855358851961,3.72758841763368e-07
1289,OREGON,1,0.0126077970747805,5.20482049320151e-06
1290,WASHINGTON,1,0.0357259667153363,1.65306873343537e-05
1291,OREGON,1,0.00254946602250644,3.68922585668474e-07
1292,OREGON,1,0.0551641328308761,3.33439042420485e-05
1293,OREGON,1,0.00343722742436521,6.1352574494313e-07
1294,OREGON,1,0.00654544476976188,7.89099506014591e-07
1295,WASHINGTON,1,0.118710537901007,0.00011523862417964
1296,OREGON,1,0.000400428159377483,1.08768589736005e-08
1297,OREGON,1,0.00461072133901826,4.83401267195513e-07
1298,WASHINGTON,1,0.00432308548436266,5.59831598571549e-07
1299,WASHINGTON,1,0.00287086557580744,3.60157159436919e-07
1300,OREGON,1,0.000602549586877321,2.28638663855178e-08
1301,WASHINGTON,1,0.00149385372787104,6.88132440910958e-08
1302,WASHINGTON,1,0.00140941660931945,8.09459041145109e-08
1303,WASHINGTON,1,0.0314503226681916,1.58750499682324e-05
1304,WASHINGTON,1,0.00106279877938941,4.4136599801246e-08
1305,WASHINGTON,1,0.0138877766279423,5.68107994581e-06
1306,WASHINGTON,1,0.0276391111027455,2.48671247607045e-05
1307,WASHINGTON,1,0.0503094576375168,5.25698652384535e-05
1308,OREGON,1,0.0758646634600886,6.84168047592565e-05
1309,OREGON,1,0.202073341849051,0.000265878731560168
1310,WASHINGTON,1,0.00083601724769073,4.78245666166427e-08
1311,WASHINGTON,1,0.000959086308674454,4.04495843135194e-08
1312,WASHINGTON,1,0.00486524202613008,5.76884852649436e-07
1313,WASHINGTON,1,0.00069306833115027,2.15680333166243e-08
1314,WASHINGTON,1,0.0308193819956956,2.10805053846731e-05
1315,WASHINGTON,1,0.00317981159197363,5.40351822841096e-07
1316,OREGON,1,0.0365822991814394,3.87810432127053e-05
1317,OREGON,1,0.0067497948366106,2.19847883810559e-06
1318,OREGON,1,0.0989927387846348,0.000119178233232723
1319,OREGON,1,0.00354966612865449,7.20264792460964e-07
1320,OREGON,1,0.00955327013363861,2.29714061991071e-06
1321,OREGON,1,0.0372455911518092,2.97824950553684e-05
1322,OREGON,1,0.0873676951487456,0.000123545966945129
1323,WASHINGTON,1,0.00357854594145085,6.8242970120732e-07
1324,OREGON,1,0.00230844633547481,4.02974974621784e-07
1325,OREGON,1,0.00483165535428979,1.4835405372374e-06
1326,OREGON,1,0.00953278300182246,4.262755512919e-06
1327,OREGON,1,0.00624995134705846,2.0179696095765e-06
1328,OREGON,1,0.0117583241920204,5.56281035027691e-06
1329,OREGON,1,0.00637463166413487,2.49080413499046e-06
1330,OREGON,1,0.00719163488376807,1.15372425742922e-06
1331,OREGON,1,0.026026147330841,8.41174413164065e-06
1332,WASHINGTON,1,0.00245714536562318,3.50224445747885e-07
1333,OREGON,1,0.00263828100512013,4.00673019327247e-07
1334,WASHINGTON,1,0.152771521713303,0.000439823387695204
1335,WASHINGTON,1,0.00177164701984646,2.14578314993132e-07
1336,WASHINGTON,1,0.00246318076651988,2.7580291466822e-07
1337,WASHINGTON,1,0.000601891263351374,2.31053808461057e-08
1338,WASHINGTON,1,0.000606091831337431,2.45018863232653e-08
1339,WASHINGTON,1,0.00408870227596613,6.54409340722564e-07
1340,OREGON,1,0.00102815581853667,6.08466595679935e-08
1341,OREGON,1,0.0778136274381457,0.000177315598207692
