objectid,routeid,beginpoint,endpoint,actlaccctl,accctldesc,actlhpmsaccessctl,hpmsaccdesc,towntown,towndesc,yearvalue,global_id,shape_length
13488.0,0920215,0.0,0.14,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,4825d58a-17c2-442b-83e9-dc570cb733ac,761.943291005787
13489.0,1150047,0.0,1.46,0.0,No Access Control,3.0,No Access Conrtol,115.0,PUTNAM,2022,0e195d5f-0871-4cf3-a772-89f000ab2051,7640.62219676061
13490.0,1150055,0.0,4.21,0.0,No Access Control,3.0,No Access Conrtol,115.0,PUTNAM,2022,bbe4673b-181a-4efb-8a31-e82e6bad12f9,22307.4115193104
13491.0,117-N,0.0,0.44,0.0,No Access Control,3.0,No Access Conrtol,58.0,GROTON,2022,a2856216-b480-4ae3-bdd2-4b8a1fac2959,2302.77340581265
13492.0,117-N,10.28,11.32,0.0,No Access Control,3.0,No Access Conrtol,113.0,PRESTON,2022,2f8cd375-c95c-40e3-8b97-9792ce5c5d9d,5491.85535290499
13493.0,1170057,0.0,0.55,0.0,No Access Control,3.0,No Access Conrtol,117.0,RIDGEFIELD,2022,878e3d36-f01a-4d24-81c3-cfcd1f19ceba,2944.33188677466
13494.0,1170121,0.0,2.32,0.0,No Access Control,3.0,No Access Conrtol,117.0,RIDGEFIELD,2022,57a0fbd0-129e-482f-b4b1-e4e920cedfb2,12215.5832351862
13495.0,1180031,0.0,0.39,0.0,No Access Control,3.0,No Access Conrtol,118.0,ROCKY HILL,2022,7aba19ed-616c-4707-913d-a2fab82c74d8,2063.12493275934
13496.0,1180073,0.0,0.87,0.0,No Access Control,3.0,No Access Conrtol,118.0,ROCKY HILL,2022,88293d70-9442-4caf-bd10-e5110fe55b5f,4593.1498097465
13497.0,0140130,0.0,0.85,0.0,No Access Control,3.0,No Access Conrtol,14.0,BRANFORD,2022,d4ccf89e-c405-4ecd-921b-720f3e87f5c6,4718.73490217985
13498.0,0140168,0.0,0.56,0.0,No Access Control,3.0,No Access Conrtol,14.0,BRANFORD,2022,5093f7ef-0d40-47b2-872f-a036507e10cb,2966.71608178371
13499.0,0140274,0.0,0.04,0.0,No Access Control,3.0,No Access Conrtol,14.0,BRANFORD,2022,3f20801a-1cc0-407c-be7d-8ce793c80a1c,246.101627570458
13500.0,0150084,0.0,0.52,0.0,No Access Control,3.0,No Access Conrtol,15.0,BRIDGEPORT,2022,ba5846fe-0b67-425c-aa55-d59919a702ec,2704.50371184248
13501.0,0150145,0.0,1.76,0.0,No Access Control,3.0,No Access Conrtol,15.0,BRIDGEPORT,2022,7a73967a-35fc-4a32-ab80-2659007c3002,9214.90064925878
13502.0,0150175,0.0,1.72,0.0,No Access Control,3.0,No Access Conrtol,15.0,BRIDGEPORT,2022,32798651-7c41-4577-8eba-81e1c8db2282,9155.37522750641
13503.0,0150175R,0.0,0.07,0.0,No Access Control,3.0,No Access Conrtol,15.0,BRIDGEPORT,2022,d9f1ddd1-f436-4f89-b160-c3831f56b7c7,370.512807572397
13504.0,1540052,0.0,1.1,0.0,No Access Control,3.0,No Access Conrtol,154.0,WESTBROOK,2022,08cb2383-04c5-41ca-aff2-9394b36c3497,5750.79279933215
13505.0,1550169R,0.72,1.2,0.0,No Access Control,3.0,No Access Conrtol,155.0,WEST HARTFORD,2022,e6f91082-a40f-4ddd-ae71-520af2d3ef13,2601.51054904871
13506.0,1550177,0.0,2.56,0.0,No Access Control,3.0,No Access Conrtol,155.0,WEST HARTFORD,2022,d7a957a5-07e3-45f9-9a97-212eaecb41db,13419.0887096897
13507.0,1550347,0.0,1.68,0.0,No Access Control,3.0,No Access Conrtol,155.0,WEST HARTFORD,2022,9cf0ced3-f766-4075-a05e-34c17dfc2ec5,8818.37002058901
13508.0,359N-E,0.0,0.86,0.0,No Access Control,3.0,No Access Conrtol,77.0,MANSFIELD,2022,e1a702d0-1fab-4bd2-9850-5fa3c1e5073e,4642.93525072689
13509.0,364-E,0.0,2.99,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,bff99da6-241c-46da-b9c5-ec3fe90fa979,15874.0799425669
13510.0,372-E,6.2,11.19,0.0,No Access Control,3.0,No Access Conrtol,7.0,BERLIN,2022,e61aab09-a2d1-4e36-827e-9a41640aa7d0,26378.9184547537
13511.0,39-N,14.51,22.76,0.0,No Access Control,3.0,No Access Conrtol,127.0,SHERMAN,2022,0978a60d-da23-40d2-9e16-5f1789cf74fb,43487.0781554275
13512.0,395-S,0.13,4.98,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,152.0,WATERFORD,2022,0975f631-5813-4e5d-805b-126bba92e2dc,25486.4305919041
13513.0,395-S,4.98,10.44,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,85.0,MONTVILLE,2022,76a47145-651b-43e2-927e-7ce7773b5c65,28870.1643369834
13514.0,4-E,19.66,25.92,0.0,No Access Control,3.0,No Access Conrtol,143.0,TORRINGTON,2022,91d69c84-3835-4f45-b6aa-22577a31b866,33121.604424808
13515.0,4-E,43.43,43.82,7.0,Partial Control - Channelization,2.0,Partial Access Control,51.0,FARMINGTON,2022,a8534b7e-6dcf-4921-88d1-3ba1287d8588,2105.95633324882
13516.0,4-W,44.02,44.16,0.0,No Access Control,3.0,No Access Conrtol,51.0,FARMINGTON,2022,4e46d5aa-8191-4ad5-a39a-1d516b15f0b9,699.885189478472
13517.0,0960047,0.0,2.79,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,9db56df3-1e40-46bf-9022-ad9a2ebb36f4,14784.2889636952
13518.0,0960188,0.0,2.72,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,e331199d-27ef-46e0-89b6-ccf342b0c293,14362.0371371007
13519.0,0960256R,0.79,0.84,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,11ee4ddc-2c98-45ce-be6b-49c8dc69800f,245.232299407935
13520.0,130-W,7.92,8.21,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,1264eb78-7d4b-4f35-a852-43b8a4009b32,1387.82232924788
13521.0,1310092,0.0,1.48,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,9b0d9d60-7e07-4490-8577-7f6b7649ee18,7824.04366112959
13522.0,1310237,0.0,2.16,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,392b02b9-afa3-4a75-ae37-340b9f11f8d0,11485.6787220111
13523.0,1550349,0.0,0.96,0.0,No Access Control,3.0,No Access Conrtol,155.0,WEST HARTFORD,2022,41e51a8f-e412-46f8-96b6-8e3cee3aae6f,5108.79065454181
13524.0,1550394,0.0,0.79,0.0,No Access Control,3.0,No Access Conrtol,155.0,WEST HARTFORD,2022,1884195c-f4c7-47eb-89d8-d0780cfa22e0,4202.9106545146
13525.0,1550460,0.0,1.83,0.0,No Access Control,3.0,No Access Conrtol,155.0,WEST HARTFORD,2022,3c5c0c5d-5222-4a7a-88b0-3d0e2cae2349,9642.15378455567
13526.0,1550617,0.0,1.06,0.0,No Access Control,3.0,No Access Conrtol,155.0,WEST HARTFORD,2022,d8469af4-274a-4c76-80af-a1feb9dac929,5619.55144114639
13527.0,40-N,0.48,2.25,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,100.0,NORTH HAVEN,2022,ddb1a233-7e48-4a02-94ea-ab3f41e5d22c,9395.20952009351
13528.0,401-N,1.13,2.2,0.0,No Access Control,3.0,No Access Conrtol,165.0,WINDSOR LOCKS,2022,5710de4c-b3e3-4b84-8fc6-3438560db9ee,5636.32185020313
13529.0,401-S,0.47,0.77,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,39.0,EAST GRANBY,2022,1a420e87-42a7-4129-bc77-5d01b044a192,1722.7641548989
13530.0,401-S,0.87,1.13,3.0,"Full Control - Divided, 2 lanes",1.0,Full Access Control,165.0,WINDSOR LOCKS,2022,f8b4d391-03c3-48d7-8d16-b55a7dc59796,1412.7493911635
13531.0,435-E,0.0,0.21,0.0,No Access Control,3.0,No Access Conrtol,68.0,KILLINGLY,2022,e92f1418-e423-41b7-9520-5d2d494a9eee,1093.98533916408
13532.0,0980145,0.0,3.09,0.0,No Access Control,3.0,No Access Conrtol,98.0,NORTH BRANFORD,2022,37343343-8376-4d76-b72e-082b91b3e03f,16331.0381986317
13533.0,1-N,5.67,8.97,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,c4b6d1f7-df51-4e97-bfe1-4107e995e2f3,17468.7295105378
13534.0,1-N,12.88,17.99,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,32e67dfd-f06a-4179-ad8a-f7194af4057a,26960.7670173765
13535.0,132-N,3.14,9.72,0.0,No Access Control,3.0,No Access Conrtol,10.0,BETHLEHEM,2022,582bad28-6c9e-4bfe-9d00-93b6954c613e,34648.4693531606
13536.0,132-N,10.08,10.97,0.0,No Access Control,3.0,No Access Conrtol,153.0,WATERTOWN,2022,98a5a9f6-1766-4c7c-bad9-14ab21ebe4de,4662.29592935997
13537.0,1320015,0.0,1.01,0.0,No Access Control,3.0,No Access Conrtol,132.0,SOUTH WINDSOR,2022,d44940c1-843c-4472-98de-2aafda1de56d,5356.48139110427
13538.0,1320028,0.0,2.32,0.0,No Access Control,3.0,No Access Conrtol,132.0,SOUTH WINDSOR,2022,b4a9947d-d48e-46e3-9d3a-344a491aa823,12306.047698491
13539.0,1320040,0.0,1.43,0.0,No Access Control,3.0,No Access Conrtol,132.0,SOUTH WINDSOR,2022,6d36586f-03a0-415b-b30d-9c1ba6217de3,7597.99688899761
13540.0,156-E,6.24,9.02,0.0,No Access Control,3.0,No Access Conrtol,104.0,OLD LYME,2022,32c89851-3555-4e3f-8938-d2ecdafac451,14655.0836220742
13541.0,1560042,0.0,1.04,0.0,No Access Control,3.0,No Access Conrtol,156.0,WEST HAVEN,2022,2143bd2a-8165-404c-affd-c8141e87de3c,5461.47399217387
13542.0,1560358,0.0,0.31,0.0,No Access Control,3.0,No Access Conrtol,156.0,WEST HAVEN,2022,a872f73b-3aba-42f2-851e-15b7626cbecf,1631.14685365988
13543.0,1560460,0.0,1.05,0.0,No Access Control,3.0,No Access Conrtol,156.0,WEST HAVEN,2022,120d724b-7fe0-41d0-9633-11b7ee7241be,5594.65676996431
13544.0,1560526R,0.0,0.76,0.0,No Access Control,3.0,No Access Conrtol,156.0,WEST HAVEN,2022,796a1eb4-daad-4ac4-b7e3-ac974e426301,4053.28044498018
13545.0,439-N,0.0,0.56,0.0,No Access Control,3.0,No Access Conrtol,41.0,EAST HAMPTON,2022,a19d7408-66c3-44d2-ba51-79443be595c4,2960.55644996539
13546.0,44-E,33.34,36.87,0.0,No Access Control,3.0,No Access Conrtol,91.0,NEW HARTFORD,2022,d9959f6c-e5fc-4f9e-9785-9658f8668460,18729.1014777823
13547.0,44-E,53.8,53.89,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,63.0,HARTFORD,2022,7ea0b7ee-7965-41fb-9235-e3f6e949f28a,506.293586015244
13548.0,1-N,44.46,46.53,0.0,No Access Control,3.0,No Access Conrtol,156.0,WEST HAVEN,2022,6b11ecad-20a5-44b8-a2ab-afc520fd8aff,10944.662535946
13549.0,1-N,70.66,73.96,0.0,No Access Control,3.0,No Access Conrtol,27.0,CLINTON,2022,86136c70-2562-490f-be54-1c72d35cfa72,17414.6555311609
13550.0,1-N,77.87,81.85,0.0,No Access Control,3.0,No Access Conrtol,105.0,OLD SAYBROOK,2022,7b7cf73b-cd74-41ad-9e41-5951613cf960,21030.5401013523
13551.0,1320105,0.0,1.86,0.0,No Access Control,3.0,No Access Conrtol,132.0,SOUTH WINDSOR,2022,c3b1f460-8e91-4eb8-aa0c-8023cf72f743,9883.67248280009
13552.0,1320108,0.0,1.44,0.0,No Access Control,3.0,No Access Conrtol,132.0,SOUTH WINDSOR,2022,d5da03d7-c6b1-4c75-9c5a-51a2dc5e168c,7497.6321110476
13553.0,1340146,0.0,0.79,0.0,No Access Control,3.0,No Access Conrtol,134.0,STAFFORD,2022,01fce29e-b9f3-41d3-8489-2e560bf2a818,4127.4148659791
13554.0,1350038,0.0,1.1,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,349e6c4f-ef9c-493a-85c6-ecc232f73cd0,5811.30026396759
13555.0,1350115,0.0,0.61,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,25673420-769b-49e6-9d67-698088d23995,3310.64335367183
13556.0,1570104,0.0,1.5,0.0,No Access Control,3.0,No Access Conrtol,157.0,WESTON,2022,df477b9f-0822-46e4-b55e-ea3a566b697a,7870.46547503591
13557.0,1580158,0.0,0.68,0.0,No Access Control,3.0,No Access Conrtol,158.0,WESTPORT,2022,11ea19f6-0714-4968-be0a-d280a789add6,3560.79193485014
13558.0,1580220,0.0,0.18,0.0,No Access Control,3.0,No Access Conrtol,158.0,WESTPORT,2022,b542b76d-481c-42c7-a9f3-c06c97750300,1003.2374899714
13559.0,1580260,0.0,1.15,0.0,No Access Control,3.0,No Access Conrtol,158.0,WESTPORT,2022,3a5c9d23-f1b5-46e6-a1bb-10989e33e99e,6045.60498155339
13560.0,1590239,0.0,0.18,0.0,No Access Control,3.0,No Access Conrtol,159.0,WETHERSFIELD,2022,1226ddf9-c89c-4fb6-a42d-cc2f82c2516a,972.658099321422
13561.0,1590299,0.0,0.9,0.0,No Access Control,3.0,No Access Conrtol,159.0,WETHERSFIELD,2022,53fe7320-43c1-40cc-92fb-cb866f5fbb8f,4750.76285464046
13562.0,16-E,0.0,5.5,0.0,No Access Control,3.0,No Access Conrtol,41.0,EAST HAMPTON,2022,8e7e4b08-c42c-43aa-8bbd-ca63d8211b07,28999.6993988371
13563.0,44-E,54.27,58.67,0.0,No Access Control,3.0,No Access Conrtol,42.0,EAST HARTFORD,2022,876fb463-72bc-48a9-a5b5-1c79593e0688,23262.0933854628
13564.0,44-E,59.64,64.79,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,17504fa4-d99e-4a2f-956c-0c14f0defc36,27272.2559036499
13565.0,44-E,67.93,73.35,0.0,No Access Control,3.0,No Access Conrtol,32.0,COVENTRY,2022,80266339-c9ee-455b-b0ca-3aa22107daff,28658.6681387065
13566.0,1-S,13.85,13.95,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,b153d134-2379-423d-a139-9f73e2605d86,463.75610229245
13567.0,1-S,30.85,30.91,0.0,No Access Control,3.0,No Access Conrtol,15.0,BRIDGEPORT,2022,aed08472-3827-4397-b8aa-cdec9a358e3a,458.881900212734
13568.0,1-S,40.42,40.75,0.0,No Access Control,3.0,No Access Conrtol,83.0,MILFORD,2022,0cb2cf8f-77f8-4cb8-b9fa-47fee4fc2ffb,1732.51910029946
13569.0,1-S,50.3,50.61,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,fe48e7ff-8841-4b12-ae62-ef70430c530f,1610.75741163229
13570.0,1-S,109.36,109.44,0.0,No Access Control,3.0,No Access Conrtol,137.0,STONINGTON,2022,7d9085f9-dfb7-44c8-9fa9-2b0f538d64e0,433.502687016181
13571.0,1000246,0.0,1.76,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,8507ce34-fde4-4062-97a8-a1d77374faf8,9289.87807888269
13572.0,1020051,0.0,0.82,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,060d8547-d125-4fcc-af84-86300e0874b8,4315.16064011935
13573.0,1020282,0.0,0.45,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,507dab11-6d9d-48a8-a0df-ed0af8d0c07e,2473.31578988071
13574.0,1020311,0.0,0.74,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,a5de3410-659d-4c7d-84b7-90c99419597d,3795.60434049533
13575.0,1020333,0.0,0.23,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,417203b4-75ff-4b2e-800f-d3efae8c5f30,1279.03266460879
13576.0,1020354R,0.59,0.65,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,f8eaea3c-5b54-4beb-856c-e650d30d1e6d,301.949375038811
13577.0,1350178,0.0,0.17,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,f4339588-838b-4cac-b8d6-78a996d70538,949.475452441608
13578.0,1350248,0.0,0.05,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,48d6f587-9313-49a2-9af0-acd9a85c45bf,308.163991644692
13579.0,1350324,0.0,0.77,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,1495ee61-a89e-402e-96e3-2d20a4f35511,4134.93592699452
13580.0,1350392R,0.0,0.19,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,8159ba56-221f-4c52-a511-abe1b05deb15,1076.96439861915
13581.0,1350683,0.0,1.37,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,1be4022c-abb0-41b0-af73-967ed4bd1a95,7020.6781130267
13582.0,1350719,0.0,0.23,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,b1b69036-31d2-41a8-8610-7cd9a451a0fd,1280.81359243367
13583.0,1350887,0.0,0.79,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,c6d6fdc6-d08a-47d7-989f-9ca84cc20ef0,4300.24128198253
13584.0,1350923,0.0,0.17,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,4a454112-f226-4274-b7e6-dbb0aed7be20,962.849216611359
13585.0,1351015,0.0,0.76,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,b095499b-ce19-4110-a75b-dcc5f529c009,4029.25113739449
13586.0,1610072,0.0,1.2,0.0,No Access Control,3.0,No Access Conrtol,161.0,WILTON,2022,4150b544-80ea-4835-9306-bc70ba452a72,6381.60824723599
13587.0,162-E,0.0,5.25,0.0,No Access Control,3.0,No Access Conrtol,83.0,MILFORD,2022,eec51a54-cc6b-4669-870a-5ddff42d5204,27869.3231047575
13588.0,1620063,0.0,0.44,0.0,No Access Control,3.0,No Access Conrtol,162.0,WINCHESTER,2022,c5d9c4b7-925b-4b76-903e-6a363713e18a,2344.33561986791
13589.0,1620152,0.0,0.31,0.0,No Access Control,3.0,No Access Conrtol,162.0,WINCHESTER,2022,44902608-574f-4cf8-a62d-2ede0f19ab15,1661.29821894499
13590.0,163-N,8.26,12.86,0.0,No Access Control,3.0,No Access Conrtol,13.0,BOZRAH,2022,db0927db-d83b-4ce8-bac0-e4f9b29a685c,24200.63842054
13591.0,1630168,0.0,0.96,0.0,No Access Control,3.0,No Access Conrtol,163.0,WINDHAM,2022,c04e1817-3cc8-4043-8e49-ffae6ac7c099,5040.10651384686
13592.0,1640143,0.0,2.5,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,d1cd4ad5-bf39-4058-88e7-8bf3d10443c9,13184.1001946357
13593.0,539-E,0.0,1.09,0.0,No Access Control,3.0,No Access Conrtol,64.0,HARTLAND,2022,86cdfa20-4dd3-4ae5-afe1-c3e3745991d8,5787.45490810548
13594.0,549-N,0.0,1.14,0.0,No Access Control,3.0,No Access Conrtol,51.0,FARMINGTON,2022,4964fb30-9e74-41ea-8d9e-8e46f7cfbaaf,6126.86521598299
13595.0,55-E,1.81,1.94,0.0,No Access Control,3.0,No Access Conrtol,95.0,NEW MILFORD,2022,c152af1f-e42e-4750-ad19-8f81c701eab3,690.429953906746
13596.0,58-N,5.21,11.11,0.0,No Access Control,3.0,No Access Conrtol,45.0,EASTON,2022,85c2db0e-2e1c-4ccd-8715-2b399df0bc03,31145.7497499854
13597.0,59-S,0.0,0.64,0.0,No Access Control,3.0,No Access Conrtol,15.0,BRIDGEPORT,2022,cf3e42a9-9921-461e-9110-bd6903cf99e6,3399.21231794377
13598.0,598-W,0.0,0.72,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,63.0,HARTFORD,2022,6892110b-a079-4fe2-9589-db0fd6d7f63e,4281.38981444153
13599.0,6-E,8.44,8.76,0.0,No Access Control,3.0,No Access Conrtol,34.0,DANBURY,2022,9f5e495b-fd52-4018-9337-151376f6ff14,1703.93122271812
13600.0,1020449,0.0,0.32,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,9ce70b84-d9a4-4f1d-bb88-a0e1cedba68b,1748.82593851632
13601.0,1020794,0.0,2.06,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,91610bca-c70d-4fbd-b3b5-192a78e08605,10784.2628553221
13602.0,1020851,0.0,0.6,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,05ee2bbb-8361-4b1d-89b6-85b58f7470e4,3195.93759015012
13603.0,1020919,0.0,1.09,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,03ed5443-b1cf-4fe0-a2b2-0459302347f4,5811.67910693577
13604.0,1351163,0.0,0.18,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,56931396-98d7-4928-8bb4-b900c6234cd0,1001.62806231219
13605.0,1351233,0.0,0.7,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,c312dace-d35c-4d4a-be3c-f923601a4225,3758.0138617232
13606.0,136-N,0.0,1.26,0.0,No Access Control,3.0,No Access Conrtol,35.0,DARIEN,2022,e03d30b9-8883-436c-9a2d-d7ecce2a4493,6687.01720156204
13607.0,136-S,5.96,6.16,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,15a40792-0142-4eb5-aebf-019902aad2aa,475.438449442222
13608.0,137-N,0.0,9.33,0.0,No Access Control,3.0,No Access Conrtol,135.0,STAMFORD,2022,94584145-d98b-4ae8-9f7d-d15d1900b6c6,49289.8138229243
13609.0,138-E,2.59,5.93,0.0,No Access Control,3.0,No Access Conrtol,72.0,LISBON,2022,de4f4bc7-28df-4afe-b8c0-58657145595c,17831.8220226288
13610.0,1380076,0.0,2.7,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,954a6954-22d3-4620-b376-933dd7b2f2ab,14234.4620270831
13611.0,1640422,0.0,1.42,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,372e1a18-c290-4fb9-a415-4ba0eeb9073e,7577.97973451189
13612.0,1640437,0.0,1.31,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,4b5fdf79-2ebd-4117-b2bb-98cec711b741,7006.00201441931
13613.0,165-E,11.02,16.01,0.0,No Access Control,3.0,No Access Conrtol,147.0,VOLUNTOWN,2022,1c0b5a0d-5399-44f9-b1e0-446877c45470,26316.5769548578
13614.0,63-N,29.31,32.52,0.0,No Access Control,3.0,No Access Conrtol,86.0,MORRIS,2022,5b34589d-65e1-4b03-a330-7cd99fd0e671,17004.1823862454
13615.0,64-E,0.0,2.8,0.0,No Access Control,3.0,No Access Conrtol,168.0,WOODBURY,2022,c010d159-e864-44db-8fb0-e3e22464f0e4,14841.8840057114
13616.0,64-E,7.41,7.62,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,f5276c07-fbcf-4c10-9166-fdc3bd7e9f5f,1168.89903956756
13617.0,644-E,0.0,0.75,0.0,No Access Control,3.0,No Access Conrtol,111.0,POMFRET,2022,f0a95b29-2f50-4aee-a61d-c0a2a8d8197f,3991.77474715499
13618.0,1021043,0.0,1.89,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,e42f8864-cd77-4720-8548-9f51afe7a0c0,9941.74745500355
13619.0,1021068,0.0,0.08,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,006542cf-06a3-4071-9207-db4ecd9433c9,427.08111310274
13620.0,1030066,0.0,3.65,0.0,No Access Control,3.0,No Access Conrtol,103.0,NORWICH,2022,716000f5-a6ce-4fc7-bd67-7cf2fa986d95,19272.6921013575
13621.0,1030579,0.0,1.22,0.0,No Access Control,3.0,No Access Conrtol,103.0,NORWICH,2022,5ac42b55-4c6c-4147-a95a-23bb15e6ad4f,6402.91925953889
13622.0,1380136,0.0,0.78,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,64b01edf-2057-4220-b644-3d2cfd353316,4120.30777857442
13623.0,1380294,0.0,3.52,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,e83baa55-58b9-40ce-bc26-7509363c52b3,18586.8683149716
13624.0,1380602,0.0,0.5,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,48565382-9064-4899-bf5a-4ade7df3a82e,2649.1417559296
13625.0,1380646,0.0,0.77,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,df76a70c-d22c-4749-8aa6-94b5a8c800b0,4073.20622521798
13626.0,14-E,0.0,4.64,0.0,No Access Control,3.0,No Access Conrtol,163.0,WINDHAM,2022,6090eae6-c343-48ab-bc1c-8472a2f632c0,24561.0900228907
13627.0,14-E,4.64,8.05,0.0,No Access Control,3.0,No Access Conrtol,123.0,SCOTLAND,2022,a1a6fd13-c1bf-442c-8c9e-e2a00ef49fba,17938.723451734
13628.0,14-E,13.39,20.77,0.0,No Access Control,3.0,No Access Conrtol,108.0,PLAINFIELD,2022,fda2e14d-7231-4032-ade5-f4d24827bf33,39032.2409011739
13629.0,1400034,0.0,1.32,0.0,No Access Control,3.0,No Access Conrtol,140.0,THOMASTON,2022,66635119-1ec6-4d04-a565-daaa5b253d5d,6927.2053889613
13630.0,1650061,0.0,0.26,0.0,No Access Control,3.0,No Access Conrtol,165.0,WINDSOR LOCKS,2022,4a77ca1e-672a-4e10-8ae1-bafb06d98ae5,1305.27237570018
13631.0,1650122,0.0,1.62,0.0,No Access Control,3.0,No Access Conrtol,165.0,WINDSOR LOCKS,2022,2d7c1f2d-dfeb-4153-b4f7-cf22fdaadc6d,8523.76037877634
13632.0,1650125,0.0,2.23,0.0,No Access Control,3.0,No Access Conrtol,165.0,WINDSOR LOCKS,2022,23ae51ae-fa3e-4c20-ab0e-f0f5278f0fc3,11771.0791021091
13633.0,1660225,0.0,1.09,0.0,No Access Control,3.0,No Access Conrtol,166.0,WOLCOTT,2022,efc926b0-46c7-4063-a624-ed81834d92f5,5781.17244930955
13634.0,1670008,0.0,0.14,0.0,No Access Control,3.0,No Access Conrtol,167.0,WOODBRIDGE,2022,6b6fdc64-9c51-4a6e-9a0d-f6f0f9f7fdbb,754.993018287553
13635.0,478-E,3.08,3.86,0.0,No Access Control,3.0,No Access Conrtol,67.0,KENT,2022,83b0b284-1565-4466-b117-a4edac43080e,4119.68638439549
13636.0,480-N,0.0,0.77,0.0,No Access Control,3.0,No Access Conrtol,31.0,CORNWALL,2022,732e3d5a-f98b-4251-89e4-b9618ad278d8,4046.83890201415
13637.0,485-N,0.0,1.17,0.0,No Access Control,3.0,No Access Conrtol,143.0,TORRINGTON,2022,f294c61d-8d15-404e-8832-c87719b2891e,6191.07434431904
13638.0,486-E,0.0,0.05,6.0,Partial Control - Undivided Highways,2.0,Partial Access Control,130.0,SOUTHBURY,2022,e05e7bba-5c93-4645-99a5-352f1ce5e4a7,335.49954378319
13639.0,488-N,0.0,0.9,0.0,No Access Control,3.0,No Access Conrtol,64.0,HARTLAND,2022,c9e4df79-1fa1-4d81-9768-6f18aa98e094,4741.57951353915
13640.0,1060050,0.0,2.94,0.0,No Access Control,3.0,No Access Conrtol,106.0,ORANGE,2022,e0a32773-d7b9-470e-8e91-780035e0287b,15415.6486632218
