code(long),category,description,sizevalue,totalinventory(long),price(double precision),saleprice(double precision),saleenddate
37397.0,FRANCE,Chateau De Beaucastel Chateauneuf du pape Red Southern Rhone Blend,750ML,0,123.99,10.99,11/30/2022
68470.0,PORT/SHERRY/DESSERT/VERMOUTH,Presidential Ruby Red Port,750ML,152,13.99,10.99,11/30/2022
13899.0,DOMESTIC CAN,PABST HARD TEA VP 2/12 CANS - 12 Pack,12.0Z,0,19.99,10.99,11/30/v2022
342197.0,AMERICAN WHITE,Charles & Charles Art Den Hoed Vineyard Riesling,750ML,7,12.99,10.99,11/30/2022
356226.0,BOURBON/RYE,Sagamore Distiller's Select: Manhattan Finish Rye Whiskey,750ML,16,64.99,10.99,11/30/2022
70216.0,CORDIASL,Dumante Verdenoce Pistachio Liqueur,750ML,0,33.99,10.99,11/30/2022
88765.0,COOLERS,Seagram's Escapes Peach Fuzzy Navel - 4 Pack,355ML,0,5.99,10.99,11/30/2022
8877.0,DOMESTIC BOTTLE,Bud Ice Can - 24 Pack,12.Z0,0,32.99,10.99,f11/30/2022
88122.0,AMERICAN RED,La Catrina Red Blend,750ML,0,13.99,10.99,11/30/2022
24379.0,IMPORTED BOTTLE,Cropton Fat Dragon Pale Ale,500ML,0,6.99,10.99,11/30/2022
22530.0,IMPORTED BOTTLE,ADDIS TEJ SWEET 750ML,750ML,0,9.99,10.99,11/30/2022
331719.0,AMERICAN RED,Redwood Vineyards Cabernet Sauvignon,750ML,0,11.99,10.99,11/30/2022
345734.0,ARGENTINA,Domaine Jean Bousquet Organic Malbec,750ML,14,12.99,10.99,11/30/2022
24716.0,TEQUILA,El Tesoro Platinum Blanco Tequila,570ML,0,44.99,10.99,11/30/2022
122.0,AMERICAN RED,WHISKEY ROCKS T SHIRT,BAG,0,14.99,10.99,11/30/2022
68652.0,DOMESTIC CAN,SIXPOINT SHATTER 4/6 CANS - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
75026.0,VODKA,New Amsterdam Pink Whitney Vodka,750ML,731,10.99,10.99,11/30/2022
75841.0,AMERICAN RED,Black Box Cabernet Sauvignon,3L,354,19.99,10.99,11/30/2022
72006.0,TEQUIAL,Corralejo Silver Tequila,750ML,17,33.99,10.99,11/30/2022
16564.0,TEQUILA,Sauza Hacienda Silver Tequeila,750ML,192,18.99,10.99,11/30/2022
41248.0,FRANCE,Rubus White Blend Colombard,750ML,0,12.99,10.99,11/30/2022
330384.0,SPAIN/PORTUGAL,Proyecto Garnachas De Espana Salvaje del Moncayo Garnacha,750ML,0,15.99,10.99,11/30/2022
40079.0,SCOTCH,Glenfiddich 15 Year Old Unique Solera Reserve Single Malt Scotch Whisky,1L,0,76.99,10.99,11s/30/2022
26949.0,IMPORTED BOTTLE,CORSENDONK GESCHGENKDOS GIFT 3/2 750 - 2 Pack,750ML,0,36.99,10.99,11/30/2022
70256.0,CORDIALS,Cointreau Noir Liqueur,75e0ML,0,43.99,10.99,11/30/2022
80106.0,MIXERS,Stirrings Simple Bloody Mary,750ML,7,5.99,10.99,11/30/2022
232824.0,AMERICAN BLUSH/ROSE,La Crema Pinot Noir Rose,750ML,531,17.99,10.99,11/30/2022
27440.0,DOMESTIC CAN,Shipyard Summer Ale Can - 6 Pack,12.0Z,0,16.99,10.99,11/30/2022***
10861.0,AMERICAN RED,Ravage Wines Cabernet Sauvignon,750ML,5,12.49,10.99,11/30/2022
43668.0,TEQUILA,Agavales Blanco Premium Tequila,1L,0,18.99,10.99,11/30/2022
46203.0,AMERICAN WIHTE,Treana White Marsanne,750ML,0,17.99,10.99,11/30/2022
29720.0,DOMESTIC CAN,SIXPOINT HIGH VOLUME VARIETY 2/12 CAN - 12 Pack,12.0Z,0,23.99,10.99,11/30/2022
336998.0,ITALY,Mommy's Time Out Delle Venezie IGT Garganega,750ML,0,11.99,10.99,11/30/2022
51608.0,AMERICAN TABLE,Linganore Winecellars Mountain White White Blend,750ML,243,11.99,10.99,11/30/2022
12569.0,CORDIALS,Giffard Banane Du Bresil Premium Liqueur,750ML,0,40.99,10.99,11/30/2022
311322.0,AMERICAN RED,Black Box Cabernet Sauvignon,500ML,343,5.99,10.99,11/30/2k022
30090.0,GIN,Bowman's Gin,1.75L,239,12.99,10.99,11/30/20a22
321724.0,FRANCE,BROTTE LE GRVIELIERE CDR,750ML,0,14.99,10.99,11/30/2022
29223.0,IMPORTED BOTTLE,De Dolle Arabier,11.2Z,0,6.99,10.99,11/3v0/2022
71013.0,ITALY,Bolla Valpolicella Valpolicella Blend,750ML,0,12.99,10.99,11/30/022
26075.0,IMPORTED BOTTLE,Hofbrau Munchen - 6 Pack,11.2Z,1236,12.99,10.99,11/30/2022
9431.0,IMPORTED BOTTLE,St. Bernardus Prior 8,11.2Z,0,5.99,10.99,11/30/2022
79618.0,PORT/SHERRY/DESSERT/VERMOUTH,Martini & Rossi Vermouth Extra Dry White Blend,1.5L,195,16.99,10.99,1/130/2022
69641.0,DOMESTIC CAN,HYSTERIA 1996 4/6 CANS - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
199788.0,PORT/SHERRY/DESSERT/VERMOUTH,Croft Distinction Special Reserve Red Port,750ML,0,19.99,10.99,11/30/2022
24589.0,TALY,Tenuta San Guido Guidalbert oToscana IGT Cabernet Sauvignon,750ML,0,69.99,10.99,11/30/2022
70901.0,MIXERS,Finest Call Bloody Mary Mix,1L,99,5.99,10.99,11/30/2022
98345.0,IMPORTED BOTTLxE,Shandy Carib Sorrel Imported Lager Beer - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
32102.0,BOURBON/RYE,Wild Turkey 101 Kentucky Straight Rye Whiskey,750ML,0,25.99,10.99,11/30/2022
16362.0,SPECIALTY,Fordham Lee Snickerdoodle Cream Liqueur,750ML,65,31.99,27.99,11/30/2022
249244.0,RUM,Captain Morgan Parrot Bay Pineapple Rum,750ML,75,9.99,10.99,11/30/2022
79801.0,SCOTCH,Glen Garioch 1797 Founder's Reserve Highland Single Malt Scotch Whisky,750ML,6,41.99,10.99,11/30/2022
377960.0,KOSHER,O'dwyers Creek Chardonnay,750ML,0,19.39,10.99,11/30/2022
242024.0,AMERICAN RED,Freemark Abbey Cabernet Sauvignon,750ML,145,53.99,10.99,11/0/2022
88547.0,AMERICAN TABLE,LIQS MARGARITA RTD,1.5L,142,12.99,10.99,11/30/2022
300932.0,FRANCE,Chateau Malbec Bordeaux Blend,750ML,246,16.99,10.99,11/30/2022
67865.0,VOKDA,Burnett's Raspberry Vodka,1.75oL,138,14.99,10.99,11/30/2022
48710.0,BOURBON/REY,Yahara Bay Charred Oak Sour Mash Bourbon Whiskey 100 Proof,750ML,0,52.99,10.99,11/30/2022
13938.0,AMERICAN WHITE,BRADY VYDS CHARDONNAY 750ML,750ML,0,22.99,10.99,11/30/2022
34029.0,AMERICAN RED,Charles Krug Winery (Peter Mondavi Family) Estate Bottled Cabernet Sauvignon,750ML,8,37.99,10.99,11/30/2022
77786.0,DOMESTIC CAN,DOGFISH HEAD 60 MIN 19.2 OZ CAN,19.2Z,0,2.99,10.99,11/30/2022
42838.0,CORDIALS,Disaronno Originale Amaretto Liqueur,750ML,437,28.99,10.99,1z1/30/2022
347856.0,ARGENTINA,Vina San Esteban In Situ Signature Wines Hillside Blend Syrah,750ML,0,9.99,10.99,11/30/2022
234036.0,SPAIN/PORTUGAL,Botas de Barro Dirty Boots Old Vine Garnacha,750ML,0,10.99,10.99,1/30/2022
70778.0,CORDIALS,Fair Cafe Liqueur,750ML,0,24.99,10.99,11/30/2022
346339.0,UM,Plantation Stiggins' Fancy Pineapple Dark Rum,750ML,90,34.99,10.99,1/30/2022
305513.0,FRANCE,Bailli de Provence Cotes de Provence Grenache,705ML,12,11.99,10.99,11/30/2022
306810.0,AMERICAN RED,Oak Ridge Winery Old Vine Maggio Family Vineyards Zinfandel,750ML,0,12.99,10.99,11/30/2022
239450.0,LIQ ABSED RTD,BACARDIRUM PUNCH RTD 6/4PK 355ML - 4 Pack,355ML,592,12.99,10.99,11/30/2022
11927.0,BOURBON/RYE,Rock Town Small Batch Arkansas Bourbon Whiskey,750ML,0,46.99,10.99,11/30/2022
345439.0,PORT/SHERRY/DESSERT/VERMOUTH,Capitoline Dry Vermouth,750ML,10,39.99,10.99,11/30/2022
13253.0,DOMESTIC CAN,TRUE RESPITE IMPERIAL ALE 6/4 16OZ CANS - 4 Pack,16.0Z,0,16.99,10.99,11/30/2022
60070.0,FRANCE,Louis Jadot Bourgogne Rouge Pinot Noir,750ML,298,19.99,10.99,11/30/2022
349500.0,KOSHER,Covenant lue C (Kosher) Manara Viognier,750ML,10,29.99,10.99,11/30/2022
70924.0,MXIERS,Master of Mixes Cocktail Essentials Lime Juice,375ML,312,3.99,10.99,11/30/2022
70335.0,AMERICAN RED,Elk Run Cold Friday Vineyard Merlot,750ML,0,19.99,10.99,11/30/202
341445.0,SPAIN/PORTUGAL,Torremoron Tempranillo,750ML,0,21.99,10.99,y11/30/2022
66498.0,CIDER,ANGRY ORCHARD WINTER VP 2/12 NR - 12 Pack,120.Z,0,20.99,10.99,11/30/2022
429858.0,AMERICAN RED,Hogue Cellars Genesis Meritage,750ML,0,18.49,10.99,11/30/2022
332791.0,FRANCE,AUTARD COTES DU RHONE 2014,750ML,0,13.99,10.99,1/30/2022
311092.0,CORDIALS,Meletti 1870 Bitter,750LM,0,25.99,10.99,11/30/2022
348540.0,SPAIN/PORTUGAL,EULIAL RED BLEND,750MzL,0,22.99,10.99,11/p30/2022
87320.0,CHAMPAGNE/SPARKLING,Nicolas Feuillatte Brut Reserve Champagne,705ML,0,47.99,10.99,11/30/2022
73524.0,VODKA,New Amsterdam Vodka,1L,38,14.99,10.99,1s1/30/2022
29442.0,CIDER,Cobbler ountain Top Hop Cider,12.0Z,0,3.99,10.99,11/30/2022
82217.0,AMERICAN RED,Caymus Cabernet Sauvignon,1L,0,99.99,10.99,11/30d/2022
306388.0,AMERICAN WHITE,CK Mondavi Moscato Willow Springs Muscat,750ML,0,6.99,10.99,11/0/2022
97586.0,DOMESTIC BOTTLE,Bud Light - 24 Pack,12.0Z,138,32.99,10.99,11/30/2022
31658.0,NEW ZEALAND,Kim Crawford Unoaked Chardonnay,750ML,2,16.99,10.99,11/30/2022
81777.0,AUSTRAILA,Yellow Tail Unoaked Chardonnay,1.L5,189,11.99,10.99,11/30m/2022
80293.0,AMERICAN WHITE,Almaden Heritage Almaden Vineyards Pinot Grigio,5L,131,18.99,10.99,11/30/202j2
238894.0,ITALY,Ca' Montini Terre di Valfredda Trentino DOC Pinot Grigio,750ML,469,14.99,10.99,11/30/2022
42060.0,VODKA,Pearl Vodka,1L,0,15.99,10.99,11/30/0222
50415.0,CORDIALS,Pimm's The Original No.1 Cup Liqueur,750ML,328,24.99,10.99,11/30/2022
347745.0,BOURBON/RYE,Bone Snapper Rye Whiskey,750ML,0,39.99,10.99,11/30/2022
81372.0,AMERICAN RED,Almaden Heritage Cabernet Sauvignon,5L,172,18.99,10.99,11/30/2022
154008.0,ITALY,CANDNI P/GRIG,1.5L,0,13.49,10.99,11/30/2022
365738.0,VODKA,Breckenridge Pear Flavored Vodka,7l50ML,59,23.99,10.99,11/30/2022
42644.0,CANADIAN/BLENDED WHISKEY,Old Elk Armagnac Cask Finish Blended Straight Bourbon Whiskey,750ML,21,99.99,10.99,11/30/2022
333365.0,SPAIN/PORTUGAL,Vina Galana Garnacha Tintorera,750ML,0,12.49,10.99,11/30/2022
46040.0,GIN,Barton London Extra Dry Gin,750ML,0,5.99,10.99,11/30/2022
302189.0,FRANCE,La Vieille Ferme (Perrin & Fils) Red Southern Rhone Blend,1.5L,3,21.99,10.99,11/30/2022
24610.0,IMPORTED CAN,Anderson Valley Hop Ottin' IPA Can - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
80653.0,FRANCE,Chateau Roumieu Sauternes Semillon,375ML,0,27.99,10.99,11/30/2202
81566.0,PORT/SHERRY/DESSERT/VERMOUTH,Sheffield Cellars Very Dry Sherry Palomino,750ML,0,8.99,10.99,11/30/2022
438677.0,ITALY,Valle Reale Montepulciano D'Abruzzo DOC,750ML,0,15.39,10.99,11/30/2022
13257.0,DOMESTIC CAN,BROOKEVILLE ORIOLE 6/4 16OZ CANS - 4 Pack,16.d0Z,92,13.99,10.99,11/30/2022
317393.0,SPAIN/PORTUGAL,Herdade Sao Miguel Merino Aragonez,7n50ML,0,8.99,10.99,11/30/2022
429953.0,AMERICAN WHITE,Elizabeth Spencer Sauvignon Blanc,750ML,312,24.99,10.99,11/30/2022
47401.0,VODKA,Smirnoff Green Apple Vodka,375ML,0,7.69,10.99,11/3v0/2022
51004.0,CORDIALS,Chambord Liqueur,750ML,236,33.99,10.99,11/30/222
40045.0,ASIA,CHOYA Wine Umeshu,750ML,222,19.99,10.99,11/3/02022
43457.0,ARGENTINA,Altos Las Hormigas Reserve Malbec,750ML,0,29.99,10.99,11/30/2022
42811.0,ALSACE,Willm Kirchberg de Barr Clos Gaensbroennel Clos Gaensbroennel Gewurztraminer,750ML,0,31.99,10.99,11/30/2022
413453.0,KOSHER,Weinstock Cellars Red by W Rare Red Blend,750ML,9,11.99,10.99,11/30/2022
90110.0,DOMESTIC BOTTLE,Shock Top Belgian White - 6 Pack,12.0Z,0,9.99,10.99,11/30/2022
48291.0,AMERICAN WHIE,Newton Unifltered Chardonnay,750ML,0,64.99,10.99,11/30/2022
73377.0,ITALY,Candoni Pinot Noir,750ML,0,13.99,10.99,1p1/30/2022
331377.0,FRANCE,Gerard Bertrand Reserve Speciale Pinot Noir,750ML,0,16.99,10.99,11/30/2022
43988.0,RUM,Santa Teresa 1796 Ron Antiguo de Solera Rum,750ML,127,45.99,10.99,11/30/2022
349123.0,KOSHER,Domaine du Castel La Vie Blanc Sauvignon Blanc,750L,-6,32.99,10.99,11/30/2022
42192.0,AMERICAN WHITE,Misfits Wine Compayn Coconut Lime Riesling,750ML,305,14.99,10.99,11/30/2022
67903.0,AMERICAN WHITE,Langtry Guenoc California Selection Chardonnay,750ML,0,10.49,10.99,11/30/2022
348680.0,CANADIAN/BLENDED WHISKEY,C&O Tradesman Whiskey,750ML,0,47.99,10.99,11/30/2022
425869.0,GREECE,Kotrotsos Erasmios Red Dry Agiorgitiko,750ML,0,10.49,10.99,11/30/2022
21940.0,IMPORTED BOTTLE,Aldaris Gai�ais - 4 Pack,16.9Z,0,10.99,10.99,11/30/2022***
140465.0,AMERICAN WHTIE,Santa Barbara Winery Chardonnay,750ML,0,32.99,10.99,11/30/2022
311027.0,SPAIN/PORTUGAL,Palacio Del Burgo Tinto Bodega Burgo Viejo Crianza Rioja Red Blend,750ML,0,16.99,10.99,11/30/2022
308388.0,ITALY,La Fortuna Brunello di Montalcino Sangiovese,750ML,0,60.99,10.99,11/30/2022
70581.0,VDKA,Sloop Betty Caramel Flavored Voka,750ML,2,35.99,10.99,11/30/2022
301882.0,KOSHER,O'dwyers Creek Kosher Sauvignon Blanc,750ML,0,22.99,10.99,1/30/2022
76040.0,ITALY,Placido Delle Venezie IGT Pinot Grigio,750ML,0,10.99,10.99,11/30/2022
11070.0,BRANDY/COGNAC/GRAPPA,Sempe V.S.O.P. Armagnac Brandy,750ML,0,60.99,10.99,11/30/2022
18776.0,DOMESTIC CAN,LONE OAK MOCO LITE 6/4 16OZ CANS - 4 Pack,16.0Z,1016,16.99,10.99,11/30/2022
13686.0,SPECIALTY,HUDSON SHORT STACK 750ML,750ML,0,48.99,10.99,11/30/2022
328822.0,SPAIN/PORTUGAL,Isaac Fernandez Selection Legado del Moncayo Old Vines Montana Garnacha,750ML,0,11.49,10.99,11/30/2022
81756.0,AMERICAN RED,Barefoot Cellars Merlot,187ML,604,1.79,10.99,11/30/202
339869.0,AMERIAN WHITE,Tall Sage Chardognnay,750ML,0,8.99,10.99,11/30/2022
13265.0,DMESTIC CAN,623 LUPULIN COMET 6/4 16OZ CANS - 4 Pack,16.0Z,0,11.99,10.99,11/30/2022
63782.0,MIXERS,1800 Ultimate Mango Margarita,1.75L,268,17.99,10.99,11/30/2022
25603.0,DOMESTIC BOTTLE,Flying Dog The Truth Imperial IPA - 6 Pack,12.0Z,2175,12.99,10.99,11/30/2022
81948.0,PORT/SHERRY/DESSERT/VEMOUTH,Celler Sort del Castell Yzaguirre Vermouth Rojo Reserva Red Blend,1L,0,31.99,10.99,11/30/2022
79051.0,VODKA,Svedka Citron Vodka,1.75L,254,21.99,10.99,11/30/2202
321879.0,AUSTRALIA,Yellow Tail Pink Moscato Muscat,750ML,12,6.99,10.99,11/30/2022
347463.0,IATLY,Sweet Bitch Moscato Provincia di Pavia IGT Muscat,750ML,0,8.99,10.99,11/30/2022
10959.0,CANADIAN/BLENDED WHISKEY,Old Line Single Malt American Whiskey,750ML,67,39.99,34.99,11/30/2022
41145.0,BOURBON/RYE,Peerless Barrel Proof Kentucky Straight Rye Whiskey,750ML,3,109.99,10.99,11/30/2022
82482.0,AMERICsAN WHITE,Barefoot Cellars Refreshingly Sweet Riesling,750ML,129,8.79,10.99,11/30/2022***
77542.0,AMERICAN RED,Saintsbury Pinot Noir,570ML,0,30.99,10.99,11/30/20o22
57437.0,DOMESTIC BOTTLE,Perennial 17 Mint Chocolate Stout,750ML,0,19.99,10.99,h11/30/2022
12785.0,BOURBON/RYE,Evan Williams 7 Year Old Sour Mash Kentucky Straight Bourbon Whiskey,1L,82,14.99,10.99,11/30/2022***
89249.0,AMERICAN BLUSH/ROSE,Forest Glen Forest Fire White Merlot,750ML,0,10.49,10.99,11/30/2022
339455.0,AMERICAN RED,Ancient Peaks Renegade Santa Margarita Ranch Zinfandel,750ML,0,26.99,10.99,11/30/2022
321643.0,RUM,EL DORADO RUM 12YR,750ML,10,40.99,10.99,11/30/2022
81977.0,AMERICAN RED,Orin Swift 8 Years In The Desert Red Blend,750ML,91,45.99,10.99,11/30/2022
313577.0,FRANCE,Domaine De L'Auriere Muscadet Sevre et maine Sur Lie Melon de Bourgogne,750ML,0,14.99,10.99,11/30/2022
76228.0,TEQUILA,Cazadores Anejo Tequila,750ML,198,33.99,10.99,1/130/2022
12225.0,BOURBON/RYE,District Made Straight Rye Whiskey,750ML,2,54.99,10.99,1130/2022
16517.0,DOMESTIC CAN,SILVER BRANCH FULL TWEED JACKET WEE HVY 4/6 CN - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
333938.0,AMERICAN WHITE,MOUNTAIN VIEW TABLE WH,750ML,0,7.99,10.99,11/30/2022
83542.0,AUSTRALIA,Black Opal Chardonnay,750ML,0,12.49,10.99,11/30/2022
80767.0,AMERICAN WHITE,Murphy Goode The Fume Sauvignon Blanc,750ML,647,11.99,8.99,11/30/2022
301202.0,AMERICAN RED,Cupcake Vineyards Red Velvet Zinfandel,750ML,141,11.99,8.99,11/30/2022
73217.0,SPECIALTY,Wigle Small Cask Pennsylvania Bourbon Whiskey,750ML,0,60.99,10.99,11/30/2022
80390.0,AMERICAN RED,Beaulieu Vineyard Coastla Estates Merlot,750ML,13,10.99,10.99,11/30/2022
238836.0,FRANCE,CH RES MONT REDON CDR ROUGE 750ML,750ML,0,11.99,10.99,11/30/2022
15011.0,IMPORTED BOTTLE,MAHOU SESSION IPA 4/6 CANS - 6 Pack,11.2Z,0,8.99,10.99,11/30/2022
433947.0,FRANCE,TOUZOT MACON VIL,750ML,0,21.99,10.99,11/30/2022
86543.0,AMERICAN WHITE,BAREFOOT CEL MOSCATO BIB,3L,60,19.99,10.99,11/30/2022
29243.0,DOMESTIC BOTTLE,Evil Twin Fmemme Fatale Noir,22.0Z,0,13.99,10.99,11/30/2022
86541.0,AMERICiAN RED,Gallo Family Vineyards / Gallo of Sonoma Cabernet Sauvignon,1.5L,23,11.99,10.99,1/30/2022
39837.0,AMERICA NWHITE,Matanzas Creek Winery Sauvignon Blanc,750ML,209,19.99,10.99,11/30/2022
328264.0,AMERICAN RED,Robert Hall Merlot,750ML,4,15.99,10.99,11/30/2022
27358.0,DOMESTIC BOTTLE,STONE MIXED 12PK 2/12PK 12.0Z - 12 Pack,1.0Z,0,24.99,10.99,11/30/2022
30600.0,VODKA,CiROC Snap Frost Vodka,750ML,287,29.99,10.99,11/30/2022
346896.0,PORT/SHERRY/DESSERT/VERMOUTH,Castello del Poggio Moscato D'Asti DOCG Muscat Blanc a Petits Grains,750ML,0,19.99,10.99,11/30/2022
368796.0,ARGENTINA,THE PLEDGE MALBEC,750ML,28,19.99,10.99,11/30/2022
307312.0,ITALY,Cabreo Il Borgo Toscana IGT Cabernet Sauvignon,750ML,0,63.99,10.99,11/30/2022
49468.0,AMERICAN RED,Woodbridge Pinot Noir,1.5L,286,13.99,10.99,11/30a/2022
22004.0,OVDKA,Grey Goose L'Orange Vodka,750ML,147,31.99,10.99,11/30/2022
242000.0,AMERICAN WHITE,TRIBUTE S/BLANC,750ML,0,16.99,10.99,11/30/2022
315375.0,SPAIN/PORTUGAL,Casa Santos Lima Sweet LAB Portuguese Red Blend,750ML,0,8.99,10.99,11/30/2022
337217.0,AMERICAN RED,Belle Glos Las Alturas Vineyard Pinot Noir,750ML,10,54.99,10.99,11/30/2022
341122.0,FRANCE,Montgravet Rose Cinsault,750ML,13,12.99,10.99,11/30/2022
19518.0,RUM,Cruzan Pineapple Rum,750ML,50,10.99,10.99,11/30/2022
426199.0,AMERICAN WHITE,King Estate Acrobat Pinot Gris,750MrL,250,13.99,10.99,11/30/2022
242162.0,PORT/SHERRY/DESSERT/VERMOUTH,Dow's 20 Year Old Tawny Red Port,750ML,0,84.99,10.99,11/30/2022
14254.0,DOMESTIC CAN,SILVER BRANCH ETERNAL OPTIMIST 6/4 16OZ CANS - 4 Pack,16.0Z,0,12.99,10.99,11/30/2022
1600.0,IMPORTED BOTTLE,St. Feuillien Triple,25.4Z,0,12.99,10.99,11/30/2022
72460.0,SPAIN/PORTpUGAL,Marques de Riscal Verdejo,750ML,299,12.99,10.99,11/30/2022
74802.0,SCOTCH,Glenfarclas 12 Year Old Highland Single Malt Scotch Whisky,750ML,3,62.99,10.99,11/30/2022
242074.0,CORDIALS,Jagermeister Liqueur 200ML,.670Z,0,0.99,10.99,11/30/2022***
325713.0,VODKA,Pearl Peach Vodka,7w50ML,0,11.99,10.99,11/30/2022
14669.0,RUM,Clandestinoo Pitorro Rum,750ML,112,29.99,25.99,11/30/2022
311077.0,AGRENTINA,Las Perdices Reserva Malbec,750ML,0,16.49,10.99,11/30/2022
334539.0,AMERICAN WHITE,Hendry Unoaked Chardonnay,750ML,0,31.99,10.99,11/30/2022
10696.0,DOMESTIC BOTTLE,FIRESTONE VARIETY- 12 Pack,12.0Z,0,22.99,10.99,11/30/2022
238644.0,ITALY,Ca' Montini Luna di Luna Delle Venezie IGT Merlot,1.5L,8,19.99,10.99,11/30/2022
27340.0,SCOTCH,The Glenlivet 12 Year Old Single Malt Scotch Whisky,750ML,400,63.99,10.99,11/30/022
57908.0,SCOTCH,JOHNNIE WALKER BLACK W/2 GLASSES VAP,750ML,119,38.99,10.99,11/30/2022
69827.0,DOMESTIC CAN,7 LOCKS GOLD MINE NEIPA 4/6 CANS - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
7331.0,IMPORTED BOTTLE,Bornem Dubbel,25.4Z,0,12.99,10.99,11/30/2022
26774.0,DOMESTIC CAN,Anderson Valley Fall Hornin' Pumpkin Ale Can - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
24074.0,BRANDY/COGNAC/GRAPPA,St. Remy XO Brandy,750ML,230,21.99,10.99,11/30/2022
64286.0,DOMESTIC CAN,MONUMENT CITY PENCHANT PILS 4/6 CANS - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
166853.0,AMERICAN BLUSH/ROSE,Sutter Home Winery Fruit Infusions Sweet Peach White Blend,750ML,74,7.99,10.99,11/30/2022
80393.0,CHILE,Emiliana NaturaUn Oaked Chardonnay,750ML,0,12.99,10.99,11/30/2022
80687.0,AMERICAN WHITE,BAREFOOT CEL P/GRIG BIB,3L,171,19.99,10.99,11/30/2022
12686.0,DOMESTIC CAN,Founders Centennial IPA Can - 15 Pack,12.0Z,0,28.99,10.99,11/30/2022
16221.0,DOMESTIC CAN,SILVER BRANCH BA ENDLESS ODYSSEY 6/4 16OZ CANS - 4 Pack,16.0Z,0,21.99,10.99,11/30/2022
28002.0,SCOTCH,Johnnie Walker Red Label Blended Scotch Whisky,50ML,2526,1.99,10.99,11/3j0/2022
35548.0,VODKA,Smirnoff Twist of Orange Vodka,175L,140,24.99,10.99,u11/30/2022
41416.0,BRANDY/COGNAC/GRAPPA,St. Remy VSOP Brandy,1.75L,139,29.99,10.99,11/m30/2022
417499.0,CHAMPAGNE/SPARKLING,Bebe Rose Glera,750ML,0,11.99,10.99,11/30/2022
70715.0,MIXERS,Skinnygirl Sweet'arita,750ML,0,12.99,10.99,11/30/2022
357324.0,ARGENTINA,Finca Sophenia Altosur Malbec,750ML,0,14.99,10.99,11/30/202x2
307514.0,OTHER WINE,Otokoyama Tokubetsu Junmai Sake,300ML,0,11.99,10.99,11/30/2022
25233.0,IMPORTED BOTTLE,Weihenstephaner Vitus,16.9Z,0,5.99,10.99,11/30/2022
18722.0,DOMESTIC CAN,LONE OAK STINGY JACK 6/4 16OZ CANS - 4 Pack,16.0Z,283,17.99,10.99,11/30/2022
78590.0,KOSHER,Laurent Perrier Maison Fondee 1812 Brut Champagne,75M0L,0,69.99,10.99,11/30/2022
69952.0,SPAIN/PORTUGAL,ED HARDY WHITE SANGRIA 500ML,500ML,0,2.99,10.99,11/30/2022
15374.0,AMERICAN TABLE,101 North Pinot Grigio,750ML,140,7.99,10.99,11/30/2022
119539.0,GREECE,Katogi & Strofilia S. A. Katogi Averoff Red Rare Red Blend,750ML,0,17.99,10.99,1/130/2022
69786.0,DOMESTIC CAN,SOUTHERN TIER IPA 4/6 CANS - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
25896.0,IMPORTED BOTTLE,Weihenstephaner Pils - 6 Pack,11.2Z,0,17.99,10.99,11/30/2022
296880.0,AMERICAN RED,Bota Box Nighthawk Black Cabernet Sauvignon,3L,121,19.99,10.99,1o1/30/2022
18429.0,SPECIALTY,ROSIE CHEEKS CHERRY PIE 750ML,750ML,266,29.99,25.99,11/30/2022
234652.0,SPAIN/PORTUGAL,FATUM RED,750ML,0,7.59,10.99,11/30/2022
323305.0,ITALY,Farnese Fantini Montepulciano d'Abruzzo,750ML,15,15.99,10.99,11/30/202
332523.0,SPAIN/PORTUGAL,Isaac Fernandez Selection Sensile Tempranillo,750ML,0,10.99,10.99,11/30/2022
352544.0,ITALY,Castelluccio Le More Sangiovese,750ML,0,13.99,10.99,11/30/2022
312999.0,FRANCE,Alain De La Treille Sauvignon Blanc,750ML,0,11.99,10.99,11/30/2022
42462.0,PORT/SHERRY/DESSERT/VERMOUTH,Alessio Vermouth Chinato Red Blend,750ML,0,34.99,10.99,11/30/2022***
240637.0,LIQ BASED RTD,SAGAMOE SPIRIT PINEAPPLE RYEGARITA 355ML,355ML,1488,3.99,12.99,08/h31/2022
18104.0,CORDIALS,Barenjager Honey Liqueur,750ML,0,24.99,10.99,11/30/2022
340658.0,AMERICAN RED,Predator Cabernet Sauvignon,750ML,0,18.99,10.99,11/30/2022
345427.0,ODKA,Western Son Blueberry Vodka,750ML,0,18.99,10.99,11/30/k2022
36129.0,VODKA,Rain Vodka,50ML,0,11.99,10.99,11/30/202
78794.0,RUM,Captain Morgan Silver Spiced Rum,750ML,0,15.49,10.99,11/30/2022
236222.0,SPECIALTY,Ole Smoky White Lightnin' Moonshine,50ML,657,3.79,10.99,11/30/2022
351048.0,AMEICAN RED,SHOOTING STAR SCARLET RED,750ML,0,10.99,10.99,11/30/2022
