rxdevice,fileid,txdevice,starttime,endtime,valuevalue
6097,3372426.0,23092,277825766095064,277825911971916.0,255
6097,3372428.0,-19807,277833266083738,277833558060114.0,255
6097,3372429.0,-5480,277939166080295,277939181556612.0,255
6097,3372429.0,-3162,277938866080303,277939165956637.0,255
6097,3372431.0,-26458,277988966051747,277989131928605.0,255
6097,3372431.0,-19047,277988666051795,277988965928620.0,255
6097,3372431.0,-13596,277990466051794,277990476428594.0,255
6097,3372431.0,-8646,277991066051747,277991283228581.0,255
6097,3372431.0,-2716,277989866051784,277990165928587.0,255
6097,3372431.0,-1482,277990166051712,277990465928605.0,255
6097,3372432.0,-19087,278023766046212,278023843922972.0,255
6097,3372432.0,-13445,278023466046329,278023765922954.0,255
6097,3372432.0,-4606,278023166046334,278023465922961.0,255
6097,3372432.0,28545,278022866046423,278023165922998.0,255
6097,3372433.0,573,278027666144481,278027897164934.0,255
6097,3372433.0,2456,278027366088715,278027665964864.0,255
6100,300066.0,8540,276205766115743,276205843392199.0,255
6100,300068.0,3833,276214466034508,276214765911349.0,255
6100,300068.0,25303,276214766034762,276214954811314.0,255
6100,300069.0,-23607,276221966111248,276221970587459.0,255
6100,300069.0,18480,276221666111194,276221965987445.0,255
6100,300069.0,21610,276221366111346,276221665987481.0,255
6100,300073.0,-19378,276300266063372,276300524139961.0,255
6100,300073.0,-14371,276299966063668,276300265939938.0,255
6100,300073.0,7998,276299366063741,276299470939983.0,255
6100,300075.0,25177,276301766119891,276301877396729.0,255
6100,300076.0,-31784,276302666053129,276302695529399.0,255
6100,300077.0,-9055,276307166133353,276307466009988.0,255
6100,300077.0,-5394,276307466133271,276307698709992.0,255
6100,300077.0,27207,276306866033612,276307166010028.0,255
6100,300079.0,-32158,276378866105961,276379165982180.0,255
6100,300079.0,-7476,276378566105836,276378865982168.0,255
6100,300079.0,30283,276379166105469,276379274582167.0,255
6100,300081.0,29946,276383966073246,276384025349622.0,0
6100,300082.0,-30168,276387266075894,276387565952508.0,255
6100,300082.0,-15479,276387866075859,276388165952500.0,255
6100,300082.0,-3792,276385166075941,276385224752597.0,255
6100,300082.0,424,276386066075858,276386365952565.0,255
6100,300082.0,666,276388166075960,276388410352566.0,255
6100,300082.0,11954,276387566075886,276387865952590.0,255
6100,300082.0,15467,276386366075927,276386665952522.0,255
6100,300082.0,19171,276386966076341,276387265952571.0,255
6100,300082.0,26442,276386666075890,276386965952522.0,255
6100,300084.0,-24022,276465866109791,276466125286058.0,255
6100,300084.0,-17580,276465566109869,276465865986059.0,255
6100,300085.0,1115,276472166036849,276472432713363.0,255
6100,300085.0,3037,276471866036937,276472165913347.0,255
6100,300086.0,-29102,276522266069997,276522485846376.0,255
6100,300092.0,4502,276555566106728,276555719082859.0,255
6100,300093.0,-28625,276559166047469,276559465923842.0,255
6100,300093.0,-20176,276561566047635,276561865923892.0,255
6100,300093.0,-19860,276560666047286,276560965923894.0,255
6100,300093.0,-14168,276560966047810,276561265923874.0,255
6100,300093.0,-12491,276558566047216,276558865924137.0,255
6100,300093.0,-9059,276561866047240,276562165923893.0,255
6100,300093.0,-4993,276557966047428,276558265923865.0,255
6100,300093.0,2053,276559466047486,276559765923889.0,255
6100,300093.0,2444,276558266047756,276558565923878.0,255
6100,300093.0,4725,276558866047682,276559165923890.0,255
6100,300093.0,5023,276560366047865,276560665923884.0,255
6100,300093.0,9610,276557666047670,276557965923907.0,255
6100,300093.0,11308,276561266047204,276561565923927.0,255
6100,300093.0,11371,276560066047492,276560365923891.0,255
6100,300093.0,11874,276562766047758,276562803823905.0,255
6100,300093.0,24772,276562166047648,276562465923873.0,255
6100,300093.0,27622,276559766047403,276560065923863.0,255
6100,300093.0,30081,276562466047332,276562765924105.0,255
6100,300100.0,-19808,276643166075501,276643465951973.0,255
6100,300100.0,-18063,276647966075313,276648157851939.0,255
6100,300100.0,-14626,276644666075344,276644965951939.0,255
6100,300100.0,-13920,276645566075105,276645865951982.0,255
6100,300100.0,-7008,276644066075101,276644365952171.0,255
6100,300100.0,-6063,276643766075575,276644065951955.0,255
6100,300100.0,-3710,276647666075435,276647965951946.0,255
6100,300100.0,-2658,276643466075319,276643765951935.0,255
6100,300100.0,-2591,276646766075081,276647065952045.0,255
6100,300100.0,705,276646466075549,276646765951941.0,255
6100,300100.0,3881,276644366075515,276644665951983.0,255
6100,300100.0,11416,276648566075486,276648816751910.0,255
6100,300100.0,12632,276644966075086,276645265951972.0,255
6100,300100.0,12841,276646166075121,276646465951964.0,255
6100,300100.0,13663,276642866075056,276643165951943.0,255
6100,300100.0,21919,276645266075518,276645565951932.0,255
6100,300100.0,23088,276645866075662,276646165951970.0,255
6100,300100.0,24150,276642566075492,276642865951942.0,255
6100,300100.0,27356,276647066075431,276647221851961.0,255
6100,300101.0,-25879,276698366091452,276698499267870.0,255
6100,300104.0,-1415,276707666034127,276707830210577.0,255
6100,300105.0,-6593,276719366067545,276719665943797.0,255
6100,300105.0,2236,276719666067471,276719777043817.0,255
6100,300105.0,26421,276719066067480,276719365943800.0,255
6100,300107.0,-25878,276722966033431,276723265909817.0,255
6100,300107.0,-10733,276723266033206,276723474909789.0,255
6100,300107.0,22036,276722666033320,276722965909865.0,255
6100,300108.0,9003,276735566086452,276735865963034.0,255
6100,300108.0,10049,276735266086439,276735565963107.0,255
6100,300108.0,15752,276735866086709,276736108763076.0,255
6100,300109.0,-11812,276739766096173,276739784272653.0,255
6100,300109.0,-3964,276739466095734,276739765972647.0,255
6100,300109.0,23313,276738566096048,276738739272655.0,255
6100,300110.0,26065,276793466067965,276793745844530.0,255
6100,300111.0,11429,276796766068532,276797030445087.0,255
6100,300111.0,23708,276796466068517,276796765945090.0,255
6100,300111.0,29195,276796166068624,276796465945085.0,255
6100,300113.0,-27666,276803666066187,276803965942552.0,255
6100,300113.0,-5236,276803366066339,276803665942551.0,255
6100,300113.0,7043,276803966066256,276804265942537.0,255
6100,300113.0,31280,276804266066155,276804541342547.0,255
6100,300116.0,9943,276811166096837,276811465973257.0,255
6100,300116.0,14861,276812066096752,276812066973280.0,255
6100,300116.0,22285,276811766096860,276812065973281.0,255
6100,300116.0,26532,276811466096832,276811765973301.0,255
6100,300118.0,-22183,276818966060840,276819235736987.0,255
6100,300118.0,-17024,276818666060760,276818965936996.0,255
6100,300118.0,12130,276817166060410,276817465936961.0,255
6100,300118.0,22183,276817466060816,276817765936947.0,255
6100,300118.0,32072,276817766060801,276818056936984.0,255
6100,300120.0,-20539,276866366101711,276866457878188.0,255
6100,300120.0,-10074,276865766101772,276866065978195.0,255
6100,300120.0,-9012,276866066101609,276866365978180.0,255
6100,300127.0,-29142,276896666088400,276896779864754.0,255
6100,300128.0,-19719,276903866053694,276904165929995.0,255
6100,300128.0,-11553,276903566053346,276903865929980.0,255
6100,300128.0,17670,276904166053358,276904421829969.0,255
6100,300129.0,29640,276961766064088,276961829740210.0,255
6100,300136.0,29477,277076666127024,277076921403667.0,255
6100,300137.0,-32650,277078166125872,277078466002560.0,255
6100,300137.0,-9321,277079366126005,277079666002501.0,255
6100,300137.0,-3408,277079066125793,277079366002529.0,255
6100,300137.0,120,277079666125966,277079808302633.0,255
6100,300137.0,22485,277077866125806,277078166002567.0,255
6100,300137.0,25871,277078466125848,277078766002799.0,255
6100,300137.0,28743,277077566125963,277077866002572.0,255
6100,300137.0,31525,277078766125852,277079066002471.0,255
6100,300140.0,-26215,277155866096842,277156165973171.0,255
6100,300140.0,31043,277156166096618,277156288873174.0,255
6100,300141.0,1763,277162766066406,277163065943127.0,255
6100,300141.0,2929,277162166066717,277162465943131.0,255
6100,300141.0,7652,277163066066976,277163365943176.0,255
6100,300141.0,11836,277163366066454,277163376343166.0,255
6100,300141.0,15934,277162466066831,277162765943168.0,255
6100,300142.0,-29792,277164866109736,277165165986561.0,255
6100,300142.0,-21319,277165166110378,277165465986792.0,255
6100,300142.0,10890,277165466110006,277165765986605.0,255
6100,300142.0,18584,277165766110348,277165925186641.0,255
6100,300144.0,-21400,277169366032953,277169398509760.0,255
6100,300144.0,-21374,277168766032905,277168846609760.0,255
6100,300144.0,22293,277168466032851,277168765909760.0,255
6103,300242.0,-22334,276173666095668,276173730572400.0,255
6103,300242.0,14144,276173366096332,276173665972371.0,255
6103,300243.0,11412,276180566067805,276180613644511.0,255
6103,300243.0,24878,276180266067710,276180565944495.0,255
6103,300244.0,-23239,276213266033487,276213565909880.0,255
6103,300244.0,8518,276213566033493,276213568509883.0,255
6103,300244.0,27423,276212966033681,276213265909885.0,255
6103,300247.0,-29574,276225266065486,276225530842025.0,255
6103,300247.0,2125,276224966065486,276225265942058.0,255
6103,300247.0,19219,276224666065570,276224965942147.0,255
6103,300248.0,-2603,276260666123328,276260731999605.0,255
6103,300248.0,19291,276260366123503,276260665999596.0,255
6103,300249.0,5653,276266666038650,276266965915015.0,255
6103,300249.0,24607,276266966038594,276267092115175.0,255
6103,300250.0,-27619,276274466105402,276274508781993.0,255
6103,300250.0,-22658,276273866106555,276274165981984.0,255
6103,300250.0,9060,276274166105460,276274465982011.0,255
6103,300251.0,-4494,276278366107103,276278665983441.0,255
6103,300251.0,25511,276278666107010,276278786283445.0,255
6103,300252.0,-27617,276300866120067,276300940296653.0,255
6103,300252.0,23594,276300566119975,276300865996665.0,255
6103,300254.0,-27494,276307166038647,276307465914130.0,255
6103,300254.0,30380,276307466037625,276307563614133.0,255
6103,300255.0,-31039,276346466139622,276346627916220.0,255
6103,300255.0,21075,276346166139758,276346466016292.0,255
6103,300256.0,-28073,276352766111504,276353023188233.0,255
6103,300257.0,-24568,276366566039706,276366865916481.0,255
6103,300257.0,7009,276366866039688,276367165916469.0,255
6103,300257.0,7538,276367166039677,276367323916480.0,255
6103,300258.0,-26748,276382766071818,276383065948319.0,255
6103,300258.0,-10809,276382466071743,276382765948362.0,255
6103,300258.0,1418,276383366071779,276383491248334.0,255
6103,300258.0,24729,276383066071657,276383365948305.0,255
6103,300259.0,-27165,276393266070224,276393537246641.0,255
6103,300260.0,-18020,277469366040851,277469665917552.0,255
6103,300260.0,-16974,277469666040685,277469740017563.0,255
6103,300261.0,18114,277476266044688,277476290921428.0,255
6103,300261.0,22357,277475966044719,277476265921462.0,255
6103,300261.0,28891,277475666044824,277475965921456.0,255
6103,300262.0,-3986,277489166114915,277489465991111.0,255
6103,300262.0,28116,277489466114537,277489765991109.0,255
6103,300262.0,31742,277490066114501,277490210291075.0,255
6103,300262.0,31757,277489766114834,277490065991054.0,255
6103,300263.0,-8301,277503566059268,277503709335685.0,255
6103,300263.0,5502,277503266058830,277503565935657.0,255
6103,300264.0,-18239,277514366058126,277514584934422.0,255
6103,300265.0,-21854,277556366107225,277556665983437.0,255
6103,300265.0,29527,277556666107173,277556705583445.0,255
6103,300266.0,-26951,277563566073964,277563678450876.0,255
6103,300266.0,-19573,277563266075050,277563565950916.0,255
6103,300267.0,2773,277573166121440,277573402297948.0,255
6103,300268.0,-9427,277576766095932,277576956672461.0,255
6103,300268.0,27379,277576466095899,277576765972481.0,255
6103,300269.0,-26709,277608566078133,277608613954790.0,255
6103,300269.0,-24647,277607966078122,277608265954757.0,255
6103,300269.0,-8250,277608266078179,277608565954777.0,255
6103,300269.0,16799,277607666078243,277607965954746.0,255
6103,300271.0,-30826,277644866076064,277645165952479.0,255
6103,300271.0,-708,277645166075761,277645301852463.0,255
6103,300273.0,-30956,277653566123414,277653573799820.0,255
6103,300273.0,-13885,277653266123375,277653565999818.0,255
6103,300276.0,-13379,277664366056214,277664483232576.0,255
6103,300277.0,-27925,277665266087688,277665299664256.0,255
6103,300277.0,-19475,277664966087826,277665265964261.0,255
6103,300278.0,-26938,277669166130036,277669290406573.0,255
6103,300278.0,-24688,277668866130115,277669166006621.0,255
6103,300279.0,-10987,277679366130788,277679623907545.0,255
6103,300280.0,4908,277687166114390,277687263990681.0,255
6103,300282.0,-32530,277728866122432,277729165998398.0,255
6103,300282.0,-30594,277729766121773,277730065998393.0,255
6103,300282.0,-27507,277729466121913,277729765998411.0,255
6103,300282.0,-19884,277729166121764,277729465998388.0,255
6103,300282.0,22956,277730066121907,277730082098390.0,255
6103,300284.0,-31858,277959566103855,277959865980365.0,255
6103,300284.0,-27469,277959866103836,277960165980354.0,255
6103,300284.0,23617,277959266103856,277959565980327.0,255
6103,300284.0,26676,277960166103809,277960357080359.0,255
6103,300285.0,18454,277988666060182,277988858636831.0,255
6103,300285.0,26996,277988366060178,277988665936824.0,255
6103,300286.0,-7787,277995866128693,277996102605361.0,255
6103,300286.0,4912,277995566129133,277995866005375.0,255
6103,300287.0,-13062,277997366053030,277997617529583.0,255
6103,300288.0,-18680,278009066085185,278009158761328.0,255
6103,300288.0,-6501,278008766085433,278009065961348.0,255
6103,300288.0,13126,278008466085348,278008765961302.0,255
6103,300291.0,-7603,278041466033631,278041765910189.0,255
6103,300291.0,-1106,278041766033629,278042043010164.0,255
6103,300291.0,10239,278041166033656,278041465910189.0,255
6103,300292.0,6054,278074466059304,278074508035616.0,255
6103,300292.0,10884,278074166059084,278074465935640.0,255
6103,300294.0,-15453,278081366065466,278081650441499.0,255
6103,300296.0,-31868,278125166087194,278125465964009.0,255
6103,300296.0,15534,278125766087578,278125851063952.0,255
6103,300296.0,16701,278125466087631,278125765963912.0,255
6103,300297.0,-28412,278181266118189,278181565994863.0,255
6103,300297.0,-13635,278181566118459,278181733594890.0,255
6103,300299.0,-11733,278216366111931,278216429688447.0,255
6103,300299.0,2354,278216066111994,278216365988440.0,255
6103,300299.0,27441,278215766112055,278216065988475.0,255
6103,300300.0,26780,278334866102830,278335053779403.0,255
6103,300301.0,-5214,278340266067967,278340295044502.0,255
6103,300301.0,18208,278339966068037,278340265944494.0,255
6103,300302.0,3483,278351366064521,278351624940916.0,255
6103,300302.0,4145,278351066064563,278351365940890.0,255
6103,300303.0,23610,278352266112669,278352346789116.0,255
6103,300305.0,-29513,278360366079232,278360665954297.0,0
6103,300305.0,23697,278360666077973,278360701754304.0,0
6103,300307.0,10181,278377166056958,278377465933146.0,255
6103,300307.0,10726,278377466057017,278377744233117.0,255
6103,300308.0,-27361,278423066056155,278423322033170.0,255
6103,300308.0,5633,278422766056251,278423065933205.0,255
6103,300309.0,7837,278443166072922,278443465949247.0,255
6103,300309.0,12263,278443466072773,278443501749253.0,255
6103,300310.0,-9089,278444666101229,278444803978047.0,255
6103,300310.0,25461,278444366101662,278444665978016.0,255
6103,300311.0,12190,278445866118848,278446074695186.0,255
6103,300311.0,26280,278445566118976,278445865995173.0,255
6103,300312.0,5794,278677766117965,278678065994613.0,255
6103,300312.0,7156,278678066118071,278678102094655.0,255
6103,300313.0,-12976,278684366063702,278684665940092.0,255
6103,300313.0,30901,278684666063770,278684701440105.0,255
6103,300314.0,-28030,278720666129514,278720815506039.0,255
6103,300314.0,24577,278720366129485,278720666006096.0,255
6103,300315.0,-16758,278721266078925,278721436055208.0,255
6103,300316.0,-17327,278725466041521,278725606818386.0,255
6106,300404.0,-1462,277656266094714,277656492471068.0,255
6106,300405.0,-23664,277658366122505,277658648798708.0,255
6106,300405.0,-22326,277658066122531,277658365998730.0,255
6106,300409.0,7495,277755566062180,277755593738707.0,255
6106,300414.0,-32236,277951166081782,277951442458174.0,255
6106,300416.0,11610,278012666125279,278012682702105.0,255
6106,300419.0,-8473,278113466034159,278113765910898.0,255
6106,300419.0,-2187,278113766034030,278113924110992.0,255
6106,300420.0,-18243,278120966089102,278121042365367.0,255
6107,300547.0,-30007,276179666067939,276179727144659.0,255
6107,300547.0,5936,276179366067941,276179665944729.0,255
6107,300548.0,-27413,276180866093453,276181128369768.0,255
6107,300548.0,26093,276180566093308,276180865969779.0,255
6107,300550.0,-11897,276185066111592,276185189988288.0,255
6107,300551.0,-13021,276185966098526,276186067375053.0,255
6107,300551.0,4729,276185666098703,276185965975047.0,255
6107,300552.0,20555,276186566066399,276186865942714.0,255
6107,300552.0,23621,276186866066148,276187064442721.0,255
6107,300553.0,-23681,276210866126775,276211102003070.0,255
6107,300553.0,22390,276210566126587,276210866003091.0,255
6107,300553.0,25792,276210266126665,276210566003059.0,255
6107,300554.0,-6603,276212666095622,276212668072140.0,255
6107,300554.0,12732,276212366095711,276212665972159.0,255
6107,300557.0,28587,276352466128186,276352514305150.0,255
6107,300559.0,25460,276353966118643,276354143195226.0,255
6107,300559.0,25655,276353666118700,276353965995045.0,255
6107,300565.0,17298,276383666105704,276383732880405.0,255
6107,300567.0,-5790,276385766059157,276385998635847.0,255
6107,300567.0,12748,276385466059365,276385765935852.0,255
6107,300569.0,-26793,277320866111404,277321021787675.0,255
6107,300572.0,-20169,277326266083772,277326468460457.0,255
6107,300574.0,-20430,277329266047615,277329286224468.0,255
6107,300575.0,-20565,277341866097814,277341957273842.0,255
6107,300577.0,-19512,277352366117183,277352613693447.0,255
6107,300578.0,-28280,277390766036734,277390979913308.0,255
6107,300578.0,27159,277390466036727,277390765913144.0,255
6107,300581.0,-12933,277392266070543,277392526447129.0,255
6107,300583.0,19005,277407866052078,277408165928365.0,255
6107,300583.0,22971,277408166052147,277408285128395.0,255
6107,300585.0,-26259,277409366121952,277409665998404.0,255
6107,300585.0,21146,277409666121890,277409756098402.0,255
6107,300587.0,-14092,277497566056038,277497865932704.0,255
6107,300587.0,-6321,277498466056038,277498563632714.0,255
6107,300587.0,5881,277497866056028,277498165932726.0,255
6107,300587.0,14742,277498166056071,277498465932726.0,255
6107,300588.0,-19044,277499966037786,277500265914689.0,255
6107,300588.0,-13700,277499066037916,277499365914417.0,255
6107,300588.0,1786,277500266038049,277500535514685.0,255
6107,300588.0,10491,277499666037865,277499965914441.0,255
6107,300588.0,27026,277499366037826,277499665914452.0,255
6107,300591.0,5019,277518266079574,277518267556068.0,255
6107,300592.0,16016,277560566060807,277560654737422.0,255
6107,300594.0,8598,277561766125903,277562066002314.0,255
6107,300594.0,8712,277562066125418,277562175402278.0,255
6107,300600.0,-8262,277594166115115,277594465991482.0,255
6107,300600.0,10799,277594466115031,277594663491522.0,255
6107,300601.0,8352,277648466067769,277648505844336.0,255
6107,300601.0,11631,277648166067805,277648465944309.0,255
6107,300603.0,-10633,277649366130114,277649666006388.0,255
6107,300603.0,-5602,277649966130019,277649970306370.0,255
6107,300603.0,7249,277649666129986,277649966006364.0,255
6107,300606.0,14983,277672166097465,277672465974095.0,255
6107,300606.0,16445,277671866097649,277672165974082.0,255
6107,300606.0,27204,277672466097521,277672518074073.0,255
6107,300608.0,32407,277683266085910,277683442862421.0,255
6107,300609.0,72,277772366090650,277772528067006.0,255
6107,300614.0,-16649,277782266102897,277782565979081.0,255
6107,300614.0,-15983,277785266102789,277785417779096.0,255
6107,300614.0,-14823,277781966103626,277782265979079.0,255
6107,300614.0,-9135,277782866102780,277783165979077.0,255
6107,300614.0,-5943,277783766102834,277784065979086.0,255
6107,300614.0,-1737,277783166102872,277783465979084.0,255
6107,300614.0,-967,277784666102887,277784965979088.0,255
6107,300614.0,8552,277782566102851,277782865979052.0,255
6107,300614.0,17559,277784366103262,277784665979084.0,255
6107,300614.0,21992,277784966102942,277785265979095.0,255
6107,300614.0,23570,277783466102819,277783765979088.0,255
6107,300614.0,24058,277784066102820,277784365979089.0,255
6107,300622.0,-28275,277850066071089,277850365947744.0,255
6107,300622.0,-24786,277852466071119,277852765947796.0,255
6107,300622.0,-15462,277852766071258,277853057747780.0,255
6107,300622.0,-11488,277850966071222,277851265947754.0,255
6107,300622.0,-9256,277851266071105,277851565947776.0,255
6107,300622.0,-7631,277852166071235,277852465947767.0,255
6107,300622.0,-7597,277849766071431,277850065947783.0,255
6107,300622.0,1994,277851566071264,277851865947752.0,255
6107,300622.0,9368,277851866071091,277852165947749.0,255
6107,300622.0,21183,277850666071109,277850965947785.0,255
6107,300622.0,22458,277850366071199,277850665947751.0,255
6107,300625.0,24499,277908866100234,277909134476553.0,255
6107,300627.0,32482,277922666097043,277922812573332.0,255
6107,300628.0,4510,277925066050019,277925202426668.0,255
6107,300629.0,15991,277930466057289,277930542833481.0,255
6107,300629.0,18093,277930166057255,277930465933509.0,255
6107,300630.0,-31320,277994366062638,277994587838891.0,255
6107,300632.0,-27245,277996166049852,277996209526372.0,255
6107,300632.0,7572,277995566049876,277995865926364.0,255
6107,300632.0,28266,277995866049834,277996165926359.0,255
6107,300634.0,-12242,278025866115216,278026065691796.0,255
6107,300647.0,15463,278166266120597,278166398396830.0,255
6107,300649.0,-32520,278168066083622,278168098459743.0,255
6107,300649.0,-28665,278167766083283,278168065959754.0,255
6107,300653.0,-25432,278198066114808,278198365991087.0,255
6107,300653.0,20586,278198366114438,278198595691074.0,255
6107,300655.0,-15030,278202866072685,278202937749135.0,255
6107,300655.0,3720,278202566072853,278202865948997.0,255
6107,300657.0,-27034,278251466124697,278251765999586.0,255
6107,300657.0,12428,278251766123027,278251930099567.0,255
6107,300660.0,-29505,278255066055448,278255264931734.0,255
6107,300662.0,-7330,278274566087332,278274865963492.0,255
6107,300662.0,27920,278274866087263,278274909363495.0,255
6107,300663.0,18360,278282966127451,278283077603860.0,255
6107,300664.0,24952,278292266069919,278292465846580.0,255
6107,300674.0,-8109,278548166094482,278548289370776.0,255
6114,543027.0,9507,277226666118803,277226756895726.0,255
6114,543028.0,23232,277229066120412,277229133497038.0,255
6114,543030.0,-19365,277301366097596,277301664774170.0,255
6114,543031.0,-507,277301966099859,277302014376022.0,255
6114,543036.0,-31789,277304066074782,277304365951364.0,255
6114,543036.0,-28738,277303766074808,277304065951222.0,255
6114,543036.0,1993,277304666074835,277304965951281.0,255
6114,543036.0,3881,277304966074793,277305265951385.0,255
6114,543036.0,15875,277305266074820,277305522351246.0,255
6114,543036.0,25344,277304366074830,277304665951382.0,255
6114,543036.0,28380,277303466076914,277303765951348.0,255
6114,543038.0,-30254,277338266139236,277338566015715.0,255
6114,543038.0,-18499,277339466139024,277339766015771.0,255
6114,543038.0,-17971,277340066139157,277340366015743.0,255
6114,543038.0,-8697,277338566139247,277338866015732.0,255
6114,543038.0,9966,277340366139196,277340399115703.0,255
6114,543038.0,10935,277339766139114,277340066015759.0,255
6114,543038.0,20797,277339166139107,277339466015724.0,255
6114,543038.0,27220,277338866139072,277339166015837.0,255
6114,543039.0,-4620,277341566037586,277341802213773.0,255
6114,543040.0,23292,277401266080249,277401386956819.0,255
6114,543041.0,21523,277402166076850,277402361753194.0,255
6114,543042.0,-21837,277403666130944,277403966007603.0,255
6114,543042.0,-15243,277403366132168,277403666007595.0,255
6114,543042.0,10628,277403966131059,277403968207595.0,255
6114,543043.0,123,277437566058578,277437865935082.0,255
6114,543043.0,10380,277437866058618,277438165935203.0,255
6114,543043.0,12821,277438166058587,277438274135069.0,255
6114,543046.0,-11426,277489766106645,277489902783281.0,255
6114,543046.0,3892,277489166106678,277489465983332.0,255
6114,543046.0,27757,277489466106686,277489765983284.0,255
6114,543047.0,-29705,277521266060327,277521565936435.0,255
6114,543047.0,-27899,277521566060111,277521865936455.0,255
6114,543047.0,-22746,277521866060317,277522056836453.0,255
6114,543048.0,18224,277560566124895,277560724001225.0,255
6114,543049.0,-9844,277561166047995,277561465924249.0,255
6114,543049.0,-5757,277561766047875,277561900024260.0,255
6114,543049.0,12782,277561466048315,277561765924285.0,255
6114,543052.0,22370,277580666070373,277580836546944.0,255
6114,543054.0,-28121,277584266095116,277584445371693.0,255
6114,543054.0,1787,277583366095028,277583665971877.0,255
6114,543054.0,7906,277583966095110,277584265971661.0,255
6114,543054.0,10869,277583666095237,277583965971663.0,255
6114,543056.0,-11561,277661666039555,277661772716169.0,255
6114,543061.0,30556,277680866051924,277680868928228.0,255
6114,543062.0,-18997,277697666101883,277697804978307.0,255
6114,543067.0,14987,277754066066062,277754303339285.0,255
6114,543068.0,11789,277755866112660,277755912688689.0,255
6114,543072.0,-20207,277827566063317,277827576339906.0,255
6114,543073.0,-9648,277829066076867,277829136253486.0,255
6114,543079.0,5746,277913066075886,277913258852280.0,255
6114,543080.0,1522,277916666130415,277916824607207.0,255
6114,543080.0,27121,277916366130655,277916666007368.0,255
6114,543081.0,-22924,277925066124731,277925366001359.0,255
6114,543081.0,-6595,277925366124701,277925369101140.0,255
6114,543081.0,16931,277924766124773,277925066001319.0,255
6114,543083.0,-19455,278006366101656,278006665976129.0,255
6114,543083.0,25375,278006666099591,278006740976162.0,255
6114,543084.0,-5395,278008166073321,278008198049693.0,255
6114,543085.0,-17246,278042666110226,278042965986577.0,255
6114,543085.0,14120,278042966110048,278043265986568.0,255
6114,543085.0,22401,278043266110081,278043329286536.0,255
6114,543086.0,-19172,278094566056530,278094865932960.0,255
6114,543086.0,-2421,278094266056512,278094565932964.0,255
6114,543086.0,31013,278094866056452,278094918232961.0,255
6114,543088.0,-16696,278126666074589,278126953751238.0,255
6114,543089.0,-9910,278166266050069,278166565927238.0,255
6114,543089.0,24595,278166866049975,278167031526934.0,255
6114,543089.0,28707,278166566050399,278166865926911.0,255
6114,543089.0,31373,278165966050288,278166265926960.0,255
6114,543090.0,-23998,278200166087206,278200314564092.0,255
6121,1402019.0,21460,276178466117426,276178543393629.0,255
6121,1402020.0,-24475,276217766142630,276217799519105.0,255
6121,1402022.0,25137,276218966045745,276219235222028.0,255
6121,1402023.0,10063,276264866064859,276265154141305.0,255
6121,1402024.0,27380,276295766057817,276295845434392.0,255
6121,1402025.0,-19149,276322166069736,276322189546451.0,255
6121,1402028.0,24167,276382466058312,276382680134994.0,255
6121,1402029.0,14071,276383666089727,276383870466495.0,255
6121,1402029.0,32281,276383366089732,276383665966476.0,255
6121,1402030.0,16236,276385466036762,276385685813184.0,255
6121,1402031.0,5014,276386366117801,276386665994275.0,255
6121,1402031.0,25608,276386666118010,276386685894274.0,255
6121,1402032.0,-24369,276388466048523,276388689524838.0,255
6121,1402033.0,-8168,276436166110872,276436177186948.0,255
6121,1402033.0,-5290,276435566110608,276435865986914.0,255
6121,1402033.0,1323,276435866110700,276436165986950.0,255
6121,1402033.0,2740,276435266110692,276435565986889.0,255
6121,1402034.0,-23169,276437066082996,276437365959451.0,255
6121,1402034.0,-1540,276437366082953,276437664159456.0,255
6121,1402035.0,-5879,276468866076654,276469165953408.0,255
6121,1402035.0,29543,276469166076410,276469283653375.0,255
6121,1402036.0,-22276,276473366072325,276473428648413.0,255
6121,1402036.0,-6414,276472766072048,276473065948406.0,255
6121,1402036.0,21851,276473066072041,276473365948437.0,255
6121,1402037.0,-30314,276523166129923,276523466006174.0,255
6121,1402037.0,-19467,276522866129842,276523166006198.0,255
6121,1402037.0,-2491,276523766129916,276524055006191.0,255
6121,1402037.0,10087,276522566129936,276522866006204.0,255
6121,1402037.0,25391,276523466129835,276523766006205.0,255
6121,1402038.0,-13402,276557366106838,276557447883567.0,255
6121,1402038.0,-3943,276557066106795,276557365983573.0,255
6121,1402039.0,-24162,276558866095688,276559024972196.0,255
6121,1402039.0,-19744,276559466095565,276559571672199.0,255
6121,1402039.0,-2628,276558566095831,276558865972203.0,255
6121,1402040.0,12623,276564566115963,276564588392553.0,255
6121,1402044.0,-31891,276615266100515,276615295277092.0,255
6121,1402045.0,-18107,276618566070424,276618865946992.0,255
6121,1402045.0,-10394,276618866070436,276619066746818.0,255
6121,1402046.0,-27047,276621266098581,276621409075266.0,255
6121,1402046.0,15634,276619466098743,276619765975296.0,255
6121,1402046.0,16233,276620066098655,276620329975284.0,255
6121,1402046.0,16356,276619766098645,276620065975305.0,255
6121,1402046.0,24079,276620966098581,276621265975291.0,255
6121,1402047.0,-2193,276624266094094,276624391770695.0,255
6121,1402047.0,11750,276623966094016,276624265970506.0,255
6121,1402047.0,22960,276623666093888,276623965970452.0,255
6121,1402048.0,-27051,276633566034931,276633865911452.0,255
6121,1402048.0,2544,276633266034824,276633565911447.0,255
