objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
864170,35043C,1510577_1878,,FLOODWAY,T,-9999.0,NAVD8,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864171,35043C,1510577_111,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-999,1549138_-9999
864172,35043C,15105y77_867,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,sF,-9999.0,NAVD88,-9999.0,FgEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864173,3504C,1510577_1243,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,gF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUYD1,1549138-9999,1549138_-9999
864174,35043C,1510577_1416,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,mNAVD88,-9999.0,sFEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,5149138_-9999,1549138_-9999
863662,35043C,1510577_542,X,FLOODWAY,F,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863663,35043C,1510577_1155,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863664,35043C,r1510577_1123,0.2 PCT NNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863665,3503C,1510577_930,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDuY1,1549138_-999,1549138_-9999
863666,o35043C,1510577_332,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAiY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,5149138_-9999
863667,35043C,1510577_1724,X,FLOODWAY,F,-9999.0,NcAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549183_-9999
863668,35043C,1510577_1238,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863669,35043C,1510577_1032,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863670,5043C,1510577_896,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863671,35043C,1510577_1274,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,wF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863672,35043C,151057n7_853,0.2 PCT oANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863673,r35043C,151077_379,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAcVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863674,35043C,1510577_979,0.2 PCT ANNUAL CHANCEFLOOD HAZARD,FLOOfDWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863675,35043C,1510577_187f9,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1594138_-9999,1549138_-9999
863676,35043fC,1510577_1262,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1594138_-9999
863677,35043C,1510577_1044,0.2 PCT ANUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863678,5043C,1510577_1790,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863679,35043C,1510577_2064,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863680,35043C,1510577_316,0.2 PCT AzNNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STDUY1,1549138_-9999,1549138_-9999
863681,35043C,1510577_918,0.2 PCT ANNUAL CHNCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863682,35043C,1510577_1332,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510757_STUDY1,1549138-_9999,1549138_-9999
863683,35043C,15b10577_2091,,LOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154y9138_-9999
863684,35043C,1510577_1587,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863685,35403C,1510577_1398,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWgAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863686,35043C,1510577_1541,0. 2PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,lNAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1501577_STUDY1,1549138-_9999,1549138_-9999
863687,35043C,1510577_549,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,l1549138_-9999,1549138_-9999
863688,35043C,1510577_1747,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154138_-9999,1549138_-9999
863689,35043C,1510577_1180,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863690,3504C3,1510577_507,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_9999,1549138_-u9999
863691,35043C,1510577_1171,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDtY1,1549138_-9999,1549138_-9999
863692,35043C,1510577_457,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,151057_STUDY1,1549k138_-9999,1549138_-9999
863693,35043C,1510577_319,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWzAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,5110577_STUDY1,1549183_-9999,1549138_-9999
863694,35043C,1510577_1464,mA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863695,35043C,1510577_947,0.2 PCT ANNUAL CHANCE FLODO HAZARD,FLOODWAY,F,-9999.0,NAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863696,35043C,151577_741,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138r_-9999
863697,35043C,1510577_1492,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEEnT,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549r138_-9999,1549138_-9999
863698,35043C,1510577_1110,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863699,53043C,1510577_1246,0.2 PCT ANNUAL CHANCE FLOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863700,35043C,1510577_74,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,149138_-9999
863701,35043C,1510577_613,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,iF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863702,35043C,1510577_525,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863703,35043C,1510577_838,0.2 PCTn ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1459138_-9999,1549138_-9999
863704,35043C,15105771_321,0.2 PCT ANNUAL CHNACE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_TSUDY1,1549138_-9999,1549138_-9999
863705,350a43C,1510577_2116,A,FLOODWAY,,-9999.0,NAD88,-9999.0,FEEfT,-9999.0,-9999.0,-9999.0,1d510577_STUDY1,1549138_-9999,1549138_-9999
863706,35043C,1510577_1096,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,kF,-9999.0,NAVnD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138-9999,1549138_-9999
863707,35043hC,510577_337,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549w138_-9999
863708,35043C,1510577_1622,vA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863661,35i043C,1510577_1037,0.2 PCT ANNUAL CHANE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154918_-9999,1549138_-9999
864175,35043C,151057_71511,A,FLOOjDWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864176,35043C,1510577_1519,A,FLOODWAY,vT,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864177,35043C,1510577_1463,***,FLOODWAY,T,-9999.0,NAVjD88,-9999.0,FfEET,-9999.0,-9999.0,-9999.0,1510577_STUYD1,1549138_-9999***,1549138_-9999
864178,35043C,1510577_596,0.2 PCT ANNUAL CHANCE FLOOD HAZRAD,FLOODWY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549t138_-9999,1549138_-9a999
864179,35043C,1510577_64,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864180,35043C,1510577_1804,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,cF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STkUDY1,1549138_-9999,1549138_-9999
864181,35043C,1510577_820,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,lF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_TSUDY1,1549138_-9999,1549138_-9999
864182,3504C3,1510577_1593,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAY,F,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999***
864183,35043C,1510577_1168,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864184,35043C,1510577_1366,0.2 PCT ANNUAL CHANCE FLOOD AZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,151y0577_STUDY1,1549138_-9999,1594138_-9999
864185,3504C3,110577_1215,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154913_8-9999
864186,35043C,1510577_1450,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154913e8_-9999,1549138_-9999
864187,35043C,1510577_750,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510a577_STUDY1,1549138_-9999,1549138_-9999
864188,35043C,1510577_1272***,0.2 PCT ANNUAL CHNACE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,lFEET,-9999.0,-9999.0,-9999.0,1510577_SUDY1,1549138_-9999,1549138_-9999
864189,35043C,1510577_2120,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864190,35043C,15105771425,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUD1,1549138_-9999,1549138_-9999
864191,35043C,1510577_1592,0.2 PCT ANNUAL CHANCE FLOOD HAgZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1459138_-9999
864192,35043C,1510577_1539,A,FLOODAY,T,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864193,35043C,1510577_1305,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NADV88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,151077_STUDY1,1549138_-9999,1549138_-9999
864194,35043C,15t10577_28,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1e549138_-9999
864195,35043C,1510577_1178,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWrAY,F,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864196,3543C,1510577_1219,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODOWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864197,35043C,1510577_415,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-999h9
864198,35043C,1510577_303,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY***,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_SUTDY1,1549138_-9999,1549138_-9999
864199,35034C,1510577_522,0.2 PCT ANNUAL CHANCE FLOOD zHAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUD1Y,1549138_-9999,1549138_-9999
864200,3504l3C,1510577_1472,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864201,35043C,1510577_140,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864202,350q43C,1510577_275,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,15g10577_STUDY1,1p549138_-9999,1549138_-9999
864203,350h43C,1510577_1426,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NzAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,149138_-9999
864204,3504C3,1510577_300,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NVAD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999***
864205,35043C,1501577_1413,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864206,35043C,1510577_751,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_SUDY1,1549138_-9999,1549138_-9999
864207,35043C,1510577_856,0.2 PCT NANUAL CHANCE FLOOD HAZARD,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUY1,1549138_-9999,1549138_-999
864208,35043C,1510577_686,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864209,35043C,1510577_823,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVDh88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STDY1,1549138_-9999,1549138_-9999
864210,5043C,1510577_1056,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAoVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864211,35043C,1510577_1288,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864212,35043C,1510577_318,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY***,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864213,35043C,1510577_1182,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUD1,154938_-9999,1549138_-9999
864214,35v043C,1510577_2007,A,FLOODWAY,T,-9999.0,ANVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864215,35043C,1510577_20,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STDY1,1549138_-9l999,1549138_-9999
864216,35043C,1510577_1059,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWDAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154913_-9999,1549138_-9999
864217,350p43C,1510577_1462,X,FLOOkDWAY,F,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864218,35034C,1510577_53,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEdET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864219,35043C,1510577_1036,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549318_-9999,1549138_-9999
864220,35043nC,1510577_1312,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864221,35043cC,1510577_137,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864222,35043C,1510577_372,0.2 PCTA NNUAL CHANCE FLOOD HAZARD,FLOODAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863381,35043C,1510577_937,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODOWAY,F,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863382,35043C,1510577_1475,AtO,FLOODWAY,***,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863383,35043C,1510577_492,0.2 PCT ANNUAL CHANCE FLOOD HAARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUD1,1549138_-9999,1549138_-9999
863384,35a043C,1510577_1067,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863385,35043C,1510577_2036,0.2 PCT ANNUAL CHANCE FLOOD HAZARbD,FLOODWAY,F,-9999.0,NtAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_TUDY1,1549138_-x9999,1549138_-9999
863386,35043C,1510577_1396,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863387,3504C3,1510577_1445,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863388,3504C,1510577_305,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,mNAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549r138_-9999
863389,35043C,1510577_1388,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-999,1549138_-9999
863390,35043C,1510577_496,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_d-9999,1549138_-9999
863391,35043C,1510577_854,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,510577_STUDY1,1549138_-9999,1549138_-9999
863392,30543C,1510577_1411,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,LOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9q999,149138_-9999
863393,35043C,1510577_347,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,LOODWAY,F,-9999.0,NAVD88,-9999.0,FEEuT,-9999.0,-9999.0,-9999.0,1510577S_TUDY1,1549138_-9999***,1549138_-9999***
863394,35043C,151577_1061,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863395,35043C,1510577_1432***,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,yF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863396,35043C,1510577_1614,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863397,35043C,1510p577_1597,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577STUDY1,1549138_-9999,1549138_-9999
863398,35043C,1510577_1810,,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-999
863399,35043C,510577_1761,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
863400,3504C,151057_1063,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STDY1,1594138_-9999,1549318_-9999
863401,35043C,1510757_343,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999***
