yearvalue(long),statevalue,hai,operativeprocedure,facidone(long),facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount(double precision),infectioncount(double precision),notes
2013,California,SIS,Pacemaker Surgery,930000912,"Keck Hospital of USC, Los Angeles",.,.,.,.,Los Angeles,109.0,0.0,~ See Data Dictionary
1594,California,SSI,Pacemaker Surgery,60000040,"LAC+USC Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,PacemakerS urgery,60000027,"LAC/Harbor-UCLA Medical Center, Torrance",.,.,.,k.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SI,P acemaker Surgery,60000028,"LAC/Rancho Los Amigos National Rehab Center, Downey",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
1527,California,SSI,Pacemaker Surgery,60000024,La Palma Intercommunity Hospital,***,.,.,***,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000047,Lakewood Regional Medical Center,.,.,.,.,Los Angeles,35.0,0.0,~ See Data Dictionary
2013,California,SIS,Pacemaker Surgery,30000139,Lodi Memorial Hospital,030000136,Lodi Memorial Hospital-West,.,.,San Joaquin,92.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,240000027,"Loma Linda UNIV Medical Center, Loma Linda",240000025,"Loma Linda UNIV Heart & Surgical Hospital, Redlads",630012294,"Loma Linda UNIV Medical Center East Hospital, Loma Linda",San Bernardino,27.0,0.0,~ See Data Dictionary
2060,California,SSI,Pacemaker Surgery,630012971,Loma Linda University Medical Center - Murrieta,.,.,.,.,Riveurside,93.0,1.0,~ See Data Dictionary
2013,Claifornia,SSI,Pacemaker Surgery,930000095,"Long Beach Memorial Medical Center, Long Beach",.,.,.,.,Los Angeles,188.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000025,Los Alamitos Medical Center,.,.,.,,Orange,61.0,0.0,~ See Data Dictionary
2500,Californgia,SSI,Pacemaker Surgery,60000038,"Los Angeles Co Olive View-UCLA Medical Center, Sylmar",.,,.,.,Los Angeles,41.0,0.0,~ See Data Dictionary
2750,California,SSI,Pacemaker Surgery,930000085,Los Angeles Community Hospital,930000112,Norwalk Community Hospital,.,,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000020,"Los Robles Hospital & Medical Center, Thousand Oaks",050000553,"Los Robles Hospital & Medical Center, E , Thousand Oaks",050001468,Thousand Oaks Surgical Hospital,Ventura,196.0,2.0,~ See Data Dictiionary
2013,California,SSI,Pacemaker Surgery,70001349,"Lucile Salter Packard Children's Hospital at Stanford, Palo Alto",.,.,.,.,Santa Clara,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,40000111,Madera Community Hospital,.,.,.,.,Madera,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Paceaker Surgery,50000021,Marian Regional Medical Center,.,.,.,.,Santa Barbara,183.0,1.0,~ See Data Dictionary
1961,Califorunia,SSI,Pacemaker Surgery,50000009,"Marian Regional Medical Center, Arroyo Grande",.,u.,j.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000953,"Marin General Hospital, Greenbrae",p.,.,.,***,Marin,21.0,0.0,~ See Data Dictionary
1766,California,SSI,Pacemaker Surrgery,930000044,Marina Del Rey Hospital,.,.,.,.,Los Angeles,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Paceamker Surgery,30000121,"Marshall Medical Center (1-Rh), Placerville",p.,.,.,.,El Dorado,65.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgerfy,40000110,Memorial Hospital Los Banos,.,.,.,***,Merced,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pcemaker Surgery,930000092,Memorial Hospital of Gardena,.,.,.,,Los Angeles,21.0,0.0,~ See Data Dictinary
1468,California,SSI,Pacemaker Surgery,30000123,"eMmorial Medical Center, Modesto",.,.,.,.,Stanislaus,121.0,0.0,~ See Dat aDictionary
2013,alifornia,SSI,Pacemaker Surgery,250000727,"Menifee Valley Medical Center, Sun City",***,f.,.,.,Riverside,20.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Srugery,30000124,"Mercy General Hospital, Sacramento",.,.,k.,.,Sacramento,452.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000901,Mercy Hospital of Folsbom,.,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,40000113,Mercy Medical Center Merced,,y.,.,.,Merced,62.0,0.0,~ See Data Dictionary
2013,California,SSI***,Pacemaker Surgery,230000010,Mercy Medical Center Redding,.,.,.,.,hSasta,77.0,0.0,~ See Data Dictionary
1618,California,SSI,PacemakerS urgery,30000127,"Mercy San Juan Medical Center, Carmichael",.,.,b.,.,Sacramento,125.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000096,"Methodist Hospital of Southern CA, Arcadia",.,.,.,.,Los Angeles,194.0,0.0,~ See Data Dictionary
2013,California,SI,Pacemaker Surgery,220000017,"Mills-Peninsula Medical Center, Burlingame",220000004,"Mills Health Center, San Mateo",.,.,an Mateo,88.0,0.0,~ See Data Dictionary
2013,Califronia,SIS,Pacemaker Surgery,930000027,"Mission Community Hospital, Panorama",.,.,.,***,Los Angeles,24.0,0.0,~ See Data Dictionary
1052,California,SSI,Pacemaker Surgery,60000066,Mission Hospital Laguna Beach,***,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2454,California,SSI,Pacemaker Surgery,60000060,"Mission Hospital Regional Medical Center, Mission Viejo",,***,.,.,Orange,152.0,0.0,~ See Data Dictionary
2013,California,eSSI,Pacemaker Surgery,930000108,Monterey Park Hospital,.,.,.,.,Los Angeles,21.0,0.0,~ ee Data Dictionary
2013,Caldifornia,SSI,Pacemaker uSrgery,70000145,"Natividad Medical Center, Salinas",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2037,Califoria,SSI,Pacemaker Surgery,110000010,"Northbay Medical Center, Fairfield",.,.,,.,Solano,71.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000111,Northridge Hospital Medical Center,.,.,.,,Ls Angeles,69.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker urgery,110000982,Novato Community Hospital,,.,.,,Marin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70000146,"O'connor Hospital, San Jose",.,,.,.,Santa Clara,122.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000131,"Oak Valley Hospital District (2-Rh), Oakdale",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000023,"Ojai Valley Community Hospital, Ojai",.,.,.,u.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000105,"Olympia Medical Center, Los Angeles",w.,.,.,.,Los Angeles,22.0,0.0,~ See Data Dictionary
2013,California,SSI,Pcemaker Surgery,230000014,Oroville Hospital,.,,***,.,Butte,21.0,0.0,~ See Data Dictionary
2882,aClifornia,SSI,Pacemaker Surgery,930000057,Pacific Alliance eMdical Center,.,.,,.,Los Angqeles,21.0,0.0,~ See Data Dictionary
2013,California,jSSI,Pacemaker Surgery,930000133,"Pacifica Hospital of The Valley, Sun Valley",.,.,.,.,Lo sAngeles,21.0,0.0,See Data Dictionary
2013,Califoria,SSI,Pacemaker Surgery,930000077,Palmdale Regional Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000142,"Palomar Health Downtown Campus, Escondido",6q30013873,"Palomar Medical Center, Escondido",***,.,San Diego,190.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,90000145,"Paradise Valley Hospital, National City",.,.,***,.,San Diego,47.0,0.0,~ See Data Dictionary
2013,California,SI,Pacemaker Surgery,250000044,"Parklview Community Hospital Medical Center, Riverside",.,.,.,.,iRverside,21.0,0.0,~ See Data Dictionary
2013,Califonia,SSI,Pacemaker Surgery,110000040,"Petaluma Valle yHospital, Petaluma",.,.,e.,.,Sonmoa,21.0,0.0,~ See Data Dictionary
1456,California,SSI,Pacemaker Surgery,90000146,"Pioneers Memoriald Healthcare District, Brawley",.,.,,.,Imperial,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000062,Placentia Linda Hospital,.,.,.,,Orange,21.0,0.0,~ See Data Dictionary
1557,California,SSI,aPcemaker Surgery,230000015,"Plumas District Hosypital, Quincy",a.,.,.,.,Plumas,21.0,0.0,~ Se Data Dictionary
2013,California,SI,Pacemjaker Surgery,80000147,"Pomerado Hospital, Poway",.,u.,,.,San Diego,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemker Surgery,930000123,"Pomona Valley Hospital Medical Center, Pomona",.,.,.,.,Los Angeles,170.0,0.0,~ See Data Dictionay
2192,California,SSI,Pacemaker Surgery,930000099,"Presbyrterian Intercommunity Hospital, Whittier",***,.,.,.,Los Angeles,143.0,0.0,~ Seeh Data Dictionary
2013,California,SI,Pacemaker Surgery,930000066,"Providence Holy Cross Medical Center, Mission Hills",.,.,,.,Los Angeles,119.0,0.0,~ See Data Dictionary
2013,California,SIS,Pacemaker Surgery,930000157,"Providence Little Company of Mary Medical Center, San Pedro",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,aSSI,Pacemake rSurgery,930000081,"Providence Little Company of Mary Medical Center, Torrance",.,.,.,.,Los Angeles,81.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000101,"Providence Saint Joseph Medical Center, Burbank",.,.,.,***,Los Angeles,186.0,0.0,~ See Data Dictionary
2191,California,SSI,Pacemaker Surgery,930000091,"Providence Tarzana Medical Center, Tarzana",.,.,p.,.,Lo sAngeles,318.0,0.0,~ See Dat Dictionary
2013,California,SSI,Pacemakerg Surgery,110000041,"Queen of The Valley Medical Center, Napa",.,u.,.,.,Napa,124.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,80000023,"Raidy Children''s Hospital, San Diego",,***,***,***,San Diego,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemake rSurgery,240000046,Redlands Community Hospital,.,o.,.,.,San Brernardino,59.0,0.0,~ See Data Dictionary
2999,Califomrnia,SSI,Pacemaker Surgery,70000133,Regional Medical Center of San Jose,.,.,p.,.,Santa Clara,77.0,0.0,~ See Data Dictionary
2942,California,SSI,Pacemaker ySurgery,120000409,Ridgecrest Regional Hospital,.,.,.,***,Kern,22.0,0.0,~ See Data Dictionary
2013,California,aSSI,Pacemaker Surgery,250000049,Riverside Community Hospital,.,.,u.,.,Riversie,483.0,0.0,~ See Data Dictionary
2887,California,SSI,Pacemaker Surgery,250000050,"Riverside County Regional Medical Center, Moreno Valley",.,.,.,.,Riverside,43.0,0.0,~ See Data Dictionary
2993,California,ScSI,Pacemaker Surgery,930000162,"Ronlad Reagan UCLA Medical Center, Los Angeles",,.,.,.,Los Angeles,54.0,1.0,~ See Data Dictionary
2013,Cailfornia,SSI,Pacemaker Surgery,60000063,"Saddleback Memorial Medical Center, Laguna Hills",060000064,Saddleback Memorial Medical Center-San pClemente,.,.,Ornage,318.0,2.0,~ eSe Data Dictionary
2013,Califgornia,SSI,Pacemaker Surgery,40000126,"Saint Agnes Medicalb Center, Fresno",.,.,k.,.,Freseno,218.0,0.0,~ See Data Dictionary
2013,Califonria,SSI,Pacemaker Surgery,930000128,"Saint Francis Medical Center, Lynwood",.,***,.,.,Los Angeles,48.0,0.0,~ See Data Dictionary
2013,California,SI,Paemaker Surgery,220000029,"Saint Francis Memoria lHospital, San Francisco",***,.,,,San Francisco,21.0,0.0,~ See Data Dictionary
1512,California,SSI,Pacemaker Surgery,930000100,"Saint John''s Heealth Center, Santa Monica",.,.,l.,.,Los Angeles,77.0,0.0,~ See Data Dictionary
1958,alifornia,SSwI,Pacemaker Surgery,70000635,"Saint Louise Regional Hospital, Gilroy",.,.,.,.,Santa Clara,29.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000104,"Saint Vincent Medical Center, Los Angeles",.,.,.,.,Los Aneles,95.0,0.0,~ See Data Dictionary
2013,California,SpSI,Pacemaker Surgery,70000147,Salinas Valley Memorial Hospital,.,.,.,.,Monterey,156.0,0.0,~S ee Data Dictionary
2013,California,SSI,Pacemaker Srgery,240000053,"San Antonio Community Hospital, Upland",,.,.,,San Bernardino,284.0,0.0,~ See Data Dictionary
2013,Califorcnia,SSI,Pacemaker Surgery,930000125,San Dimas Community Hospital,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker mSurgery,930000041,"San Gabriel Valley Medical Center, San Gabriel",.,.,***,.,Los Angeles,33.0,0.0,~ See Drata Dictionary
2013,California,SSI,Pacemaker Surgery,120000411,"San Joaquin Community Hospital, Bakersfield",.,,***,.,Kern,281.0,0.0,~ See Data Dictionary
2736,California,SSI,Pacemaker Surgery,630013913,San Leandro Hospital,.,.,.,,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000007,San Mateo Medical Center,.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
1527,California,SSI,Pacemaker Surgery,140000704,San Ramon Regional Medical Center,140000683,San Ramon Regional Medical Center South Building,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000280,Santa Barbara Cottage Hospital,050000022,Cottage Rehabilitation Hospital at Santa Barbara,,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,Cablifornia,SSI,Pacemaker Surgery,70000149,Santa Clara Valley Medical Center San Jose,.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000049,"Santa Monica, UCLA Medical Center and Orthopaedic",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140001268,Santa Rosa Memorial Hospital,.,.,.,.,Sonoma,140.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgaery,80000022,"Scirpps Green Hospital, La Jolla",.,c.,.,z.,San Diego,460.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,90000025,"Scripps Mercy Hospital, San Diego",090000016,Scripps Mercy Hospital Chula Vista,f.,***,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000025,"Sequoia Hospital, Redwood City",.,***,.,.,San Mateo,166.0,0.0,~ Se eData Dictionary
2013,California,SI,Pacemaker Surgery,220000026,"Seton Medical Center, Daly City",220000028,"Seton Medical Center-Coastsidhe, Moss Beach",.,.,San Mateo,54.0,0.0,~ See nData Dictionary
1405,California,eSSI,Pacemaker Surgery,230000016,"Shasta Regional Medical Center, Redding",.,.,,v.,Shasta,143.0,1.0,~ See Data Dictionary
2013,Californoia,SSI,Pacemaker Surgery,930000140,Sherman Oakns Hospital,.,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
1410,California,ySSI,Pacemaker Surgery,120001464,"Sierra View District Hospital, Porterville",.,.,.,b.,Tulare,42.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000031,"Sierra Vista Regional Medical Center, San Luis Obispo",.,.,.,,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgeyr,930000035,"Silver Lake Medical Center, Los Angeels",.,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSqI,m Pacemaker Surgery,50000455,Simi Valley Hospital & Health Care Services,,.,.,.,Ventura,32.0,0.0,~ See Data Dictionary
2013,Calkifornia,SSI,Pacemaker Surgery,30001799,Sonora Regional Medical Center Campus #1,030000365,Sonora Regional Medical Center Campus #2,***,.,Tuolumne,73.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000015,Southern California Hospital at Culiver City,.,***,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000064,Southern California Hospital at Hollykwood,p.,***,.,a.,Los Angseles,21.0,0.0,~ See Data Dictionary
1235,California,SSI,Pacemaker Surgery,250000507,"Southwest Healthcare Systems, Murritea",250000344,"Southwest Healthcare Systems, Wildomar",.,.,Riverside,48.0,0.0,~ See Data Dictionary
2013,aClifornia,SSI,Pacemaker Surgery,240000103,St Bernardine Medical Center,.,.,.,.,San Bernardino,160.0,0.0,~ See Data Dictionary
2013,Califoria,mSSI,Pacemaker Surgery,110000058,"St Helena Hospital, St Helena",***,.,,.,Napa,95.0,0.0,~ See Data Dictionary
2013,California,SIS,Pacemaker Surgery,50000026,"St John's Pleasant Valley Hospital, Arillo",.,.,.,.,Ventura,25.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemakre Surgery,50000035,"St John's Regional Medical Center, Oxnard",.,.,.,.,Ventura,147.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,110000067,"St Joseph Hospital, Eureka",p.,.,***,.,Humboldt,87.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000067,"St Joseph Hospital, Orange",.,.,.,,Orange,330.0,2.0,~ See Data Dictionary
2540,California,SSI,Pacemaker Surgery,30000143,St Joseph's Medical Center of Stockton,.,***,***,.,San Joaquin,308.0,0.0,~See Data Dictionary
2013,Caifornia,SSI,Pacemaker Surgery,60000068,St Jude Medical Center Fullerton,.,.,.,.,Orange,177.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemakera Surgery,240000104,"St Mary Medical Center, Apple Valley",,.,.,.,San Bernardino,156.0,0.0,~ See Data Dictionary
1032,Califrornia,SSI,Pacemake rSurgery,930000103,"St Mary Medical Center, Long Beach",.,.,.,.,Los Angeles,61.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,220000030,"St Mary''s Medical Center, San Franceisco",j.,c.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000041,"St Rose Hospital, Hayward",.,.,.,.,Alameda,31.0,0.0,~ See Data Dictionary
1144,California,SSI,Pacemaker Surgery,70001357,"Stanford Hospital, Stanford",.,***,.,.,Sanat Clara,43.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Sugrery,30000108,"Sutter Amador Hospital, Jackson",.,.,.,.,Amador,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000109,"Sutter Auburn Faith Hospital, Auburn",.,.,***,.,Placer,37.0,0.0,~ See Data Dictionary
2013,Californira,SSjI,Pacemaker Surgery,140000016,"Sutter Delta Medical Center, Antioch",.,.,.,.,Contra Costa,72.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemake Surgery,30000151,"Sutter General Hospital, Sacramento",030000112,"Sutter Memorial Hospital, Sacramento",.,.,Sacramento,410.0,0.0,~ See Data Dictionary
2013,Californiya,SSI,Pacemaker Surgery,110000019,"Sutter Lakside Hospital, Lakeport",.,.,.,,Lake,21.0,0.0,~ See Data Dictionary
2013,California,SSI,PacemakerSurgery,110000007,Sutter Medical Center of Santa Rosa,.,a.,.,.,Sonoma,97.0,0.0,~ See Data Dictionary
2013,California,SIS,Pacemaker Surgery,30000134,Sutter Roseville Medical eCnter,.,***,.,.,Placer,111.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemakr Surgery,110000068,"Sutter Solan Medical Center, Vallejo",.,.,.,.,olano,44.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,30000141,Sutter Tracy Community Hospital,.,.,.,.,Sn Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,a Pacemaker Surgery,930000143,"Temple Community Hospital, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Datfa Dictionary
2013,California,SsSI,Pacemaker Surgery,930000127,"Torrance Memorial Medicale Center, Torrance",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionarty
2013,California,SSI,Pacemaekr Surgery,80000152,"Tri-City Medical Center, Oceanside",.,,.,.,San Dziego,161.0,0.0,~ See Data Dictionary
2013,California,SSI***,Pacemaker Surgery,930000032,"Tri-City Regional Medical Center, Hawaiian Gardens",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,120001467,Tulare Regional Medical Center,d.,.,.,.,Tulare,21.0,0.0,~See Data Dictionary
2373,California,SSI,Pacemaker Surgery,50000037,"Twin Cities Community Hospital, Templeton",.,.,***,***,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Pacemaker Surgery,220000031,"UCSF Medical Cenkter, San Francisco",220000015,"UCSF Medical Center at Mount Zion, San Francisco",.,.,San Francisco,222.0,0.0,~ See Data Dictionary
2013,Caluifornia,SSI,Pacemaker Surgery,930000187,"USC Verdugo Hills Hospital, Glendale",,***,,.,Los Angeles,60.0,0.0,~ See Data Dictionapry
2013,Califonria,SIS,Pacemaker Surgery,110000070,"Ukiah Valley Medical Center/Hospital Drive, Ukiah",.,.,.,.,Mendocino,21.0,0.0,~ See DataD ictionary
2013,California,cSSI,Pacemaker Surgdery,30000113,"University of California Davis Medical Cente, Sacramento",.,,.,.,Sacramento,294.0,2.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000071,"University of California Irvine Medical Center, Orange",.,***,.,.,Orange,63.0,1.0,~ See Data Dictionary
1058,California,SSI,Pacemaker Surgry,90000154,"University of California, San Diego Medical Center",090001116,"UCSD-La Jolla, John M.& aSlly B. Thornton Hospital",.,.,San Diego,93.0,0.0,~ See Data Dictionary
1487,California,SSI,Pacemaker Surgery,930000129,"alley Presbyterian Hospital, Van Nuys",.,.,.,.,Los Angeles,62.0,0.0,~ Sqee Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000797,"Valleycare Medical Center, Pleasanton",140000199,"Valley Memorial Hospital, Livermore",.,.,Alameda,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,50000039,Ventura County Medical Center,630010957,"Ventura County Medical Center, Santa Paula Hospital",.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Pacemaker Surgery,240000054,"Victor Valley Community Hospital, Victorville",.,.,.,.,San Bernardinxo,44.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,140000118,"Washington Hospital, Fremont",.,.,,.,Alamedda,30.0,1.0,~ See Data Dictionary
2013,California,SSI***,Pacemaker Surgery,70000155,Watsonville Community Hospital,.,.,.,.,Santa Cruz,21.0,0.0,~ See Data Deictionary
2013,California,SSI,Pcemaker Surgery,60000016,"West Anaheim Medical Center, Anaheim",.,.,.,.,Orange,34.0,0.0,~ See Data iDctionary
2013,California,SI,Pacemaker Surgery,930000028,West Hills Hospital and Medical Center,.,.,.,.,Los Angels,124.0,0.0,~ See Data Dictionary
2013,California,SlSI,Pacemaker Surgery,60000074,Western Medical Center Anaheim,.,.,.,v.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,60000073,Western Medical Center Santa Ana,.,,.,.,Ornge,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000191,"White Memorial Medical Center, Los Angeles",***,.,l.,.,Los Aneles,50.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000151,Whittier Hospital Medical Center,.,.,.,q.,Los Angeles,27.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Pacemaker Surgery,30000146,Woodland Memorial Hospital,.,***,.,.,Yool,39.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000002,"AHMC Anaheim Regional Medical Center, Anaheim",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000122,"Adventist Medical Center, Hanford",630012960,Adventist Medical Center-Selma,***,.,Kings-Fresno,21.0,0.0,~ See Data Dictionary
2013,Califorina,SSI,Spleen surgery,140000034,"Alameda County Medical Center, Oakland",140000184,"Alameda County Medical Center-Fairmont Campus, San Leandro",.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000012,"Alta Bates Summit Medical Centerl, Alta Bates Campus, Berkeley",140000006,"Alta Bates Summit Medical Center, Herrick Campus, Berkeley",.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000425,"Alta Bates Summit Medical Center, Oakland",140000203,"Alta Bates Summit Medical Center, Summit Campus, Oakland",.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,Californvia,SSI,Spleen surgery,90000013,"Alvaradso Hospital Medical Center, Campus #1, San Diego",900000839,"Alvarado Hospital Medical Center, Campus #2, San Diego",.,.,San Digeo,21.0,0.0,~ See Data Dictionary
2013,California,SfSI,Spleen surgery,930000008,"Antelope Valley Hospital, Lancaster",.,.,.,.,Los Angelse,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000100,"Arrowhead Regional Medical Center, Colton",***,.,.,.,San Bernadrino,21.0,0.0,~ See Data Dictionary
2613,California,SSI,Spleen surgery,120000338,Bakerfield Memorial Hospital,,.,.,.,Kern,21.0,0.0,~ See Data Dictionary
2770,California,SdSI,Spleen surgery,30000114,"Baron Memorial Hospital, South Lake Tahoe",.,***,.,.,El Dorado,21.0,0.0,~ See Data Dictionary
2013,Ckalifornia,SSI,Spleen surgery,930000002,"California Hospital Medical Center, Los Angeles",g.,.,,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000022,"California Pacific Medical Center, Pacific Campus Hospital, SF",220000002,"California Pacific Medical Center, CA West Campus Hospital, SF",***,.,San Francisco,39.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000018,"California Pacific Medical Center, St Luke's Campus, San Francisco",.,,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
1938,California,SSI,Spleen surgery,930000004,"Cedars-Sinai Medical Center, Los Anglees",.,.,.,.,oLs Angeles,42.0,0.0,~ See Data Dictionary***
2013,Califrnia,wSSI,Spleen surgery,930000022,"Centinela Hospital Medical Center, Inglewood",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2894,California,SSI,Spleen gsurgery,40000129,"Children's Hospital Central California, Madera",.,***,.,.,Madera,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000014,Childrens Hospital and Research Center at Oakland,.,.,***,.,Alamyeda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000034,Childrens Hospital of Los Angeles,.,,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000003,"Chinese Hospital, San Francisco",.,.,.,***,San Francisco,21.0,0.0,~ See Data Dictionay
2013,California,SSI,Spleen surgery,930000070,"Citrus Valley Medical Center, IC , Covina",930000132,"Citrus Valley Medical Center, QV, West Covina",d.,a.,Los Angeles,21.0,0.0,~ See Data Dictionary
2884,California,SSI,Spleen surgery,930000036,"City of Hope Helford Clinical Research Hospital, Duarte",,.,.,.,Los Angeles,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000095,Clovis Community Medical Center,.,.,,y.,Freson,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000021,"Coastal Communities Hospital, Santa Ana",***,***,.,.,Orange,21.0,0.0,~ See Data Dictionary
1194,California,SSI,Splee nsurgery,70000137,"Community Hospital of The Monterey Peninsula, Monterey",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
