datevalue,socialdet,socialtier,sort,casessevendayavgsevendaysago,population,caserateperonezerozerok,statecaserateperonezerozerok,caserateperonezerozerokthreezerodaysago,ratediffthreezerodays
2021-03-27,insurance,25% - 35%,4.0,376.571428571429,7463115,5.04576746534696,4.99636673182294,14.6932136054641,-9.64744614011709
2021-03-27,insurance,over 35%,5.0,219.285714285714,4904246,4.47134410234956,4.99636673182294,15.2753931418379,-10.8040490394883
2021-03-27,income_cumulative,above $120K,0.0,88955.0,2744855,3240.79049713008,8725.76699836229,2450.32979884183,790.460698288252
2021-03-27,income_cumulative,$80k - $100k,0.0,334202.0,5567034,6003.2326010583,8725.76699836229,4538.08976198098,1465.14283907733
2021-03-27,income_cumulative,$100k - $120k,0.0,159863.0,3267678,4892.25070524085,8725.76699836229,3613.23851370912,1279.01219153172
2021-03-27,income_cumulative,$60k - $80k,0.0,699412.0,8630488,8103.96816495197,8725.76699836229,5902.42405759674,2201.54410735523
2021-03-27,income_cumulative,below $40K,0.0,874225.0,7290434,11991.3985916339,8725.76699836229,8565.12794711536,3426.27064451856
2021-03-27,income_cumulative,$40k - $60k,0.0,1136356.0,11160609,10181.8458114606,8725.76699836229,7707.05254525089,2474.79326620976
2021-03-28,income,above $120K,0.0,75.1428571428571,2744855,2.73758931320077,4.76390307126859,5.67295123838183,-2.93536192518106
2021-03-28,income,$80k - $100k,2.0,229.428571428571,5567034,4.12119939322396,4.76390307126859,9.42025091688988,-5.29905152366592
2021-03-28,income,$100k - $120k,1.0,114.285714285714,3267678,3.49745948914533,4.76390307126859,7.81245013387838,-4.31499064473305
2021-03-28,income,$60k - $80k,3.0,408.0,8630488,4.72742676891504,4.76390307126859,11.1895675622779,-6.46214079336285
2021-03-28,income,below $40K,5.0,380.428571428571,7290434,5.21818826462967,4.76390307126859,13.665657137637,-8.44746887300732
2021-03-28,income,$40k - $60k,4.0,533.285714285714,11160609,4.7782850764301,4.76390307126859,12.7514802923645,-7.97319521593439
2021-03-28,crowding,less than 2%,0.0,317.714285714286,8304145,3.82597227907612,4.76390307126859,7.9512787202742,-4.12530644119808
2021-03-28,crowding,2% - 5%,1.0,379.428571428571,8863472,4.28081198235377,4.76390307126859,9.56252164582264,-5.28170966346887
2021-03-28,crowding,5% - 10%,2.0,395.714285714286,8093475,4.8893001549308,4.76390307126859,11.4907379092417,-6.6014377543109
2021-03-28,crowding,10% - 15%,3.0,256.285714285714,4893204,5.2375849093092,4.76390307126859,13.2603738339367,-8.02278892462748
2021-03-28,crowding,15% - 20%,4.0,162.142857142857,3217019,5.04015851764808,4.76390307126859,14.1213251860096,-9.08116666836152
2021-03-28,crowding,over 20%,5.0,229.285714285714,5289783,4.33450132615486,4.76390307126859,14.7373045089265,-10.4028031827717
2021-03-28,insurance,5% - 10%,1.0,225.857142857143,5902786,3.82628038450221,4.76390307126859,7.88247641513201,-4.0561960306298
2021-03-28,insurance,less than 5%,0.0,63.7142857142857,2237998,2.84693220075647,4.76390307126859,5.80237975445657,-2.9554475537001
2021-03-28,insurance,10% - 15%,2.0,288.571428571429,6684699,4.31689487546752,4.76390307126859,10.1083726539413,-5.79147777847375
2021-03-28,insurance,15% - 25%,3.0,561.428571428571,11468254,4.89550171655224,4.76390307126859,11.6171625975995,-6.7216608810473
2021-03-28,insurance,25% - 35%,4.0,386.142857142857,7463115,5.17401724538423,4.76390307126859,13.7093272332378,-8.5353099878536
2021-03-28,insurance,over 35%,5.0,214.857142857143,4904246,4.38104334197638,4.76390307126859,14.156828884312,-9.77578554233559
2021-03-28,income_cumulative,above $120K,0.0,89216.0,2744855,3250.2991961324,8738.8597219578,2453.31720619122,796.981989941181
2021-03-28,income_cumulative,$80k - $100k,0.0,334880.0,5567034,6015.41143811947,8738.8597219578,4542.07752278862,1473.33391533086
2021-03-28,income_cumulative,$100k - $120k,0.0,160190.0,3267678,4902.25781120416,8738.8597219578,3617.73712097704,1284.52069022713
2021-03-28,income_cumulative,$60k - $80k,0.0,700625.0,8630488,8118.02299012524,8738.8597219578,5908.0552571303,2209.96773299494
2021-03-28,income_cumulative,below $40K,0.0,875285.0,7290434,12005.9381924313,8738.8597219578,8573.86542419834,3432.072768233
2021-03-28,income_cumulative,$40k - $60k,0.0,1137862.0,11160609,10195.3396987566,8738.8597219578,7712.01643207821,2483.32326667837
2021-03-29,income,above $120K,0.0,74.4285714285714,2744855,2.71156660109811,4.71691194846128,5.6833603232229,-2.9717937221248
2021-03-29,income,$80k - $100k,2.0,224.428571428571,5567034,4.03138496061945,4.71691194846128,9.03276579336758,-5.00138083274813
2021-03-29,income,$100k - $120k,1.0,110.0,3267678,3.36630475830238,4.71691194846128,7.64632080814397,-4.2800160498416
2021-03-29,income,$60k - $80k,3.0,395.714285714286,8630488,4.585074282176,4.71691194846128,10.6350549685851,-6.04998068640912
2021-03-29,income,below $40K,5.0,366.142857142857,7290434,5.02223677140287,4.71691194846128,13.0307742995822,-8.00853752817929
2021-03-29,income,$40k - $60k,4.0,527.0,11160609,4.72196454512473,4.71691194846128,12.2433154985411,-7.52135095341635
2021-03-29,crowding,less than 2%,0.0,319.0,8304145,3.84145508056519,4.71691194846128,7.64678362432255,-3.80532854375736
2021-03-29,crowding,2% - 5%,1.0,367.857142857143,8863472,4.15026011090398,4.71691194846128,9.22727733395156,-5.07701722304758
2021-03-29,crowding,5% - 10%,2.0,379.857142857143,8093475,4.69337513067184,4.71691194846128,11.0847671382547,-6.39139200758283
2021-03-29,crowding,10% - 15%,3.0,245.857142857143,4893204,5.02446133161713,4.71691194846128,12.7144271349173,-7.68996580330013
2021-03-29,crowding,15% - 20%,4.0,157.142857142857,3217019,4.88473512723603,4.71691194846128,13.5129536292538,-8.62821850201782
2021-03-29,crowding,over 20%,5.0,228.0,5289783,4.31019571124184,4.71691194846128,13.9163148496424,-9.60611913840052
2021-03-29,insurance,5% - 10%,1.0,223.0,5902786,3.77787709058062,4.71691194846128,7.56785500464163,-3.78997791406102
2021-03-29,insurance,less than 5%,0.0,64.1428571428571,2237998,2.86608196892299,4.71691194846128,5.59811556068032,-2.73203359175733
2021-03-29,insurance,10% - 15%,2.0,280.428571428571,6684699,4.19508150521918,4.71691194846128,9.79635945997184,-5.60127795475266
2021-03-29,insurance,15% - 25%,3.0,546.285714285714,11468254,4.76346019442641,4.71691194846128,11.2297577543813,-6.46629755995489
2021-03-29,insurance,25% - 35%,4.0,374.857142857143,7463115,5.02279735548954,4.71691194846128,13.0221381133366,-7.99934075784709
2021-03-29,insurance,over 35%,5.0,209.0,4904246,4.26161330406346,4.71691194846128,13.3849030295089,-9.12328972544549
2021-03-29,income_cumulative,above $120K,0.0,89302.0,2744855,3253.43233066956,8743.76887031774,2455.57597760173,797.85635306783
2021-03-29,income_cumulative,$80k - $100k,0.0,335111.0,5567034,6019.5608649058,8743.76887031774,4545.90361761757,1473.65724728823
2021-03-29,income_cumulative,$100k - $120k,0.0,160316.0,3267678,4906.11376029095,8743.76887031774,3621.59307006382,1284.52069022713
2021-03-29,income_cumulative,$60k - $80k,0.0,701075.0,8630488,8123.23706376743,8743.76887031774,5912.65522876574,2210.58183500168
2021-03-29,income_cumulative,below $40K,0.0,875652.0,7290434,12010.9721862923,8743.76887031774,8579.72241433089,3431.24977196145
2021-03-29,income_cumulative,$40k - $60k,0.0,1138403.0,11160609,10200.1871044851,8743.76887031774,7717.6612853295,2482.52581915557
2021-03-30,income,above $120K,0.0,78.0,2744855,2.84168016161145,4.63574546361228,5.61570127175596,-2.77402111014451
2021-03-30,income,$80k - $100k,2.0,225.142857142857,5567034,4.04421559384867,4.63574546361228,8.77358700213743,-4.72937140828876
2021-03-30,income,$100k - $120k,1.0,112.714285714286,3267678,3.44936942116958,4.63574546361228,7.70752634920402,-4.25815692803444
2021-03-30,income,$60k - $80k,3.0,395.857142857143,8630488,4.58672954364971,4.63574546361228,10.299036889422,-5.71230734577234
2021-03-30,income,below $40K,5.0,367.285714285714,7290434,5.03791289086101,4.63574546361228,12.6173166488736,-7.5794037580126
2021-03-30,income,$40k - $60k,4.0,520.142857142857,11160609,4.66052396551888,4.63574546361228,11.9041122986338,-7.2435883331149
2021-03-30,crowding,less than 2%,0.0,325.428571428571,8304145,3.91886908801052,4.63574546361228,7.50227747709126,-3.58340838908074
2021-03-30,crowding,2% - 5%,1.0,370.0,8863472,4.17443638339468,4.63574546361228,9.08705495350548,-4.9126185701108
2021-03-30,crowding,5% - 10%,2.0,377.285714285714,8093475,4.66160350511633,4.63574546361228,10.8164734113415,-6.15486990622516
2021-03-30,crowding,10% - 15%,3.0,241.285714285714,4893204,4.93103729756034,4.63574546361228,12.1772389390907,-7.24620164153035
2021-03-30,crowding,15% - 20%,4.0,156.142857142857,3217019,4.85365044915362,4.63574546361228,12.9267854139855,-8.0731349648319
2021-03-30,crowding,over 20%,5.0,229.0,5289783,4.32910007839641,4.63574546361228,13.538227506551,-9.20912742815456
2021-03-30,insurance,5% - 10%,1.0,231.0,5902786,3.91340631356109,4.63574546361228,7.53155253420044,-3.61814622063935
2021-03-30,insurance,less than 5%,0.0,64.8571428571428,2237998,2.89799824920053,4.63574546361228,5.38108485479305,-2.48308660559252
2021-03-30,insurance,10% - 15%,2.0,281.714285714286,6684699,4.21431519525839,4.63574546361228,9.59974840623767,-5.38543321097928
2021-03-30,insurance,15% - 25%,3.0,544.857142857143,11468254,4.75100344705605,4.63574546361228,10.8909342259074,-6.1399307788514
2021-03-30,insurance,25% - 35%,4.0,370.0,7463115,4.95771537756017,4.63574546361228,12.5684784436525,-7.61076306609237
2021-03-30,insurance,over 35%,5.0,206.714285714286,4904246,4.21500645999988,4.63574546361228,13.0091353492463,-8.79412888924647
2021-03-30,income_cumulative,above $120K,0.0,89413.0,2744855,3257.47626013032,8748.64313132894,2457.68902182447,799.787238305848
2021-03-30,income_cumulative,$80k - $100k,0.0,335335.0,5567034,6023.58455148648,8748.64313132894,4550.01711863085,1473.56743285563
2021-03-30,income_cumulative,$100k - $120k,0.0,160444.0,3267678,4910.03091491879,8748.64313132894,3612.35103336375,1297.67988155504
2021-03-30,income_cumulative,$60k - $80k,0.0,701507.0,8630488,8128.24257446392,8748.64313132894,5917.31313455276,2210.92943991116
2021-03-30,income_cumulative,below $40K,0.0,876078.0,7290434,12016.8154598204,8748.64313132894,8585.33250558197,3431.48295423839
2021-03-30,income_cumulative,$40k - $60k,0.0,1139003.0,11160609,10205.5631552006,8748.64313132894,7712.24043419136,2493.32272100922
2021-03-31,income,above $120K,0.0,85.8571428571428,2744855,3.12792999474081,4.61972576265524,5.67295123838183,-2.54502124364102
2021-03-31,income,$80k - $100k,2.0,234.714285714286,5567034,4.21614607912015,4.61972576265524,8.67094193630371,-4.45479585718356
2021-03-31,income,$100k - $120k,1.0,118.714285714286,3267678,3.63298604434971,4.61972576265524,7.76436006590263,-4.13137402155292
2021-03-31,income,$60k - $80k,3.0,403.142857142857,8630488,4.67114787880891,4.61972576265524,10.156684402683,-5.4855365238741
2021-03-31,income,below $40K,5.0,360.0,7290434,4.93797762931535,4.61972576265524,12.2841991103881,-7.34622148107271
2021-03-31,income,$40k - $60k,4.0,525.857142857143,11160609,4.71172444852376,4.61972576265524,11.6621900164357,-6.95046556791198
2021-03-31,crowding,less than 2%,0.0,339.428571428571,8304145,4.0874595931137,4.61972576265524,7.33884790581777,-3.25138831270408
2021-03-31,crowding,2% - 5%,1.0,383.857142857143,8863472,4.33077627883456,4.61972576265524,9.06610218401354,-4.73532590517898
2021-03-31,crowding,5% - 10%,2.0,381.714285714286,8093475,4.71632130468415,4.61972576265524,10.7070378122059,-5.99071650752171
2021-03-31,crowding,10% - 15%,3.0,242.428571428571,4893204,4.95439330607454,4.61972576265524,12.0312638858769,-7.0768705798024
2021-03-31,crowding,15% - 20%,4.0,160.142857142857,3217019,4.97798916148326,4.61972576265524,12.6692266527313,-7.691237491248
2021-03-31,crowding,over 20%,5.0,220.714285714286,5289783,4.17246389340141,4.61972576265524,13.0440133366529,-8.87154944325153
2021-03-31,insurance,5% - 10%,1.0,239.714285714286,5902786,4.06103636002196,4.61972576265524,7.57269533403379,-3.51165897401184
2021-03-31,insurance,less than 5%,0.0,68.7142857142857,2237998,3.07034616269924,4.61972576265524,5.43853415929262,-2.36818799659338
2021-03-31,insurance,10% - 15%,2.0,292.571428571429,6684699,4.37673302225618,4.61972576265524,9.51640241606776,-5.13966939381158
2021-03-31,insurance,15% - 25%,3.0,559.857142857143,11468254,4.88179929444485,4.61972576265524,10.7551556795705,-5.87335638512566
2021-03-31,insurance,25% - 35%,4.0,369.428571428571,7463115,4.95005867427437,4.61972576265524,12.2066992133982,-7.25664053912379
2021-03-31,insurance,over 35%,5.0,198.0,4904246,4.03731786700749,4.61972576265524,12.5721961861503,-8.53487831914281
2021-03-31,income_cumulative,above $120K,0.0,89521.0,2744855,3261.41089420024,8754.18523587336,2460.82215636163,800.588737838611
2021-03-31,income_cumulative,$80k - $100k,0.0,335610.0,5567034,6028.52434527973,8754.18523587336,4556.87894128184,1471.64540399789
2021-03-31,income_cumulative,$100k - $120k,0.0,160571.0,3267678,4913.9174667761,8754.18523587336,3617.24747664856,1296.66999012755
2021-03-31,income_cumulative,$60k - $80k,0.0,702016.0,8630488,8134.14027109475,8754.18523587336,5924.47379568803,2209.66647540672
2021-03-31,income_cumulative,below $40K,0.0,876575.0,7290434,12023.6326122697,8754.18523587336,8594.82439591388,3428.80821635584
2021-03-31,income_cumulative,$40k - $60k,0.0,1139641.0,11160609,10211.2796891281,8754.18523587336,7720.72563423734,2490.55405489073
2021-04-01,income,above $120K,0.0,86.5714285714286,2744855,3.15395270684348,4.70089224750424,5.55324676270956,-2.39929405586608
2021-04-01,income,$80k - $100k,2.0,236.428571428571,5567034,4.24693959887027,4.70089224750424,8.29372131936478,-4.04678172049451
2021-04-01,income,$100k - $120k,1.0,122.428571428571,3267678,3.74665347774693,4.70089224750424,7.48019148240957,-3.73353800466264
2021-04-01,income,$60k - $80k,3.0,406.142857142857,8630488,4.70590836975681,4.70089224750424,9.38367729446056,-4.67776892470375
2021-04-01,income,below $40K,5.0,360.142857142857,7290434,4.93993714424761,4.70089224750424,11.6199235483492,-6.67998640410159
2021-04-01,income,$40k - $60k,4.0,533.142857142857,11160609,4.77700506435497,4.70089224750424,11.0503442445275,-6.27333918017249
2021-04-01,crowding,less than 2%,0.0,348.571428571429,8304145,4.19755951481373,4.70089224750424,7.03607312114269,-2.83851360632896
2021-04-01,crowding,2% - 5%,1.0,390.428571428571,8863472,4.40491684780604,4.70089224750424,8.43107209325775,-4.0261552454517
2021-04-01,crowding,5% - 10%,2.0,384.571428571429,8093475,4.75162311085694,4.70089224750424,10.2851812284411,-5.53355811758414
2021-04-01,crowding,10% - 15%,3.0,243.142857142857,4893204,4.96899081139591,4.70089224750424,11.4210881634435,-6.45209735204757
2021-04-01,crowding,15% - 20%,4.0,158.285714285714,3217019,4.92026047361593,4.70089224750424,11.892109700671,-6.97184922705506
2021-04-01,crowding,over 20%,5.0,219.857142857143,5289783,4.15626015012606,4.70089224750424,12.1636099520258,-8.00734980189979
2021-04-01,insurance,5% - 10%,1.0,243.714285714286,5902786,4.12880097151219,4.70089224750424,7.10318338299431,-2.97438241148211
2021-04-01,insurance,less than 5%,0.0,71.2857142857143,2237998,3.18524477169838,4.70089224750424,5.2534197336829,-2.06817496198452
2021-04-01,insurance,10% - 15%,2.0,300.571428571429,6684699,4.4964093158335,4.70089224750424,9.05479385512667,-4.55838453929318
2021-04-01,insurance,15% - 25%,3.0,561.285714285714,11468254,4.89425604181521,4.70089224750424,10.3017300752893,-5.40747403347412
2021-04-01,insurance,25% - 35%,4.0,374.142857142857,7463115,5.01322647638228,4.70089224750424,11.3414917421019,-6.32826526571967
2021-04-01,insurance,over 35%,5.0,193.857142857143,4904246,3.95284296214225,4.70089224750424,11.8031832591013,-7.850340296959
2021-04-01,income_cumulative,above $120K,0.0,89639.0,2744855,3265.7098462396,8760.188351812,2464.39247246212,801.317373777485
2021-04-01,income_cumulative,$80k - $100k,0.0,335900.0,5567034,6033.73358237079,8760.188351812,4560.83077631644,1472.90280605436
2021-04-01,income_cumulative,$100k - $120k,0.0,160739.0,3267678,4919.05873222515,8760.188351812,3612.77947215117,1306.27926007397
2021-04-01,income_cumulative,$60k - $80k,0.0,702583.0,8630488,8140.71000388391,8760.188351812,5928.35538384388,2212.35462004003
2021-04-01,income_cumulative,below $40K,0.0,877114.0,7290434,12031.0258621092,8760.188351812,8577.69235686106,3453.33350524811
2021-04-01,income_cumulative,$40k - $60k,0.0,1140348.0,11160609,10217.6144688879,8760.188351812,7724.83831303471,2492.77615585314
2021-04-03,income,above $120K,0.0,95.0,2744855,3.46102070965497,5.06507344926091,5.2669969295802,-1.80597621992523
2021-04-03,income,$80k - $100k,2.0,248.285714285714,5567034,4.45992811047524,5.06507344926091,7.61883001150805,-3.15890190103281
2021-04-03,income,$100k - $120k,1.0,128.142857142857,3267678,3.9215264522042,5.06507344926091,6.80693053074909,-2.8854040785449
2021-04-03,income,$60k - $80k,3.0,431.285714285714,8630488,4.99723438912973,5.06507344926091,8.68515695255504,-3.68792256342532
2021-04-03,income,below $40K,5.0,382.857142857143,7290434,5.25150001847823,5.06507344926091,10.6597612315379,-5.40826121305967
2021-04-03,income,$40k - $60k,4.0,568.285714285714,11160609,5.09188803483497,5.06507344926091,10.1901761300455,-5.09828809521057
2021-04-03,crowding,less than 2%,0.0,371.857142857143,8304145,4.4779702528935,5.06507344926091,6.42364230668626,-1.94567205379276
2021-04-03,crowding,2% - 5%,1.0,423.428571428571,8863472,4.77723144416287,5.06507344926091,7.83472403848708,-3.05749259432421
2021-04-03,crowding,5% - 10%,2.0,404.571428571429,8093475,4.99873575406644,5.06507344926091,9.56678947282489,-4.56805371875845
2021-04-03,crowding,10% - 15%,3.0,260.285714285714,4893204,5.3193309391089,5.06507344926091,10.5685938526752,-5.2492629135663
2021-04-03,crowding,15% - 20%,4.0,166.0,3217019,5.16005656168024,5.06507344926091,10.9684506947936,-5.80839413311338
2021-04-03,crowding,over 20%,5.0,227.714285714286,5289783,4.30479446348339,5.06507344926091,11.021246051114,-6.71645158763061
2021-04-03,insurance,5% - 10%,1.0,255.571428571429,5902786,4.32967464128682,5.06507344926091,6.69175538466073,-2.36208074337392
2021-04-03,insurance,less than 5%,0.0,77.4285714285714,2237998,3.45972478208521,5.06507344926091,4.95340669907403,-1.49368191698882
2021-04-03,insurance,10% - 15%,2.0,321.285714285714,6684699,4.80628543313191,5.06507344926091,8.23201933678262,-3.42573390365071
2021-04-03,insurance,15% - 25%,3.0,612.0,11468254,5.33647057346306,5.06507344926091,9.57550170359723,-4.23903113013417
2021-04-03,insurance,25% - 35%,4.0,391.857142857143,7463115,5.2505842782423,5.06507344926091,10.4628850400556,-5.21230076181326
2021-04-03,insurance,over 35%,5.0,195.714285714286,4904246,3.99071102294391,5.06507344926091,10.6030570244641,-6.6123460015202
2021-04-03,income_cumulative,above $120K,0.0,89859.0,2744855,3273.72484156722,8772.28180206114,2469.85724200368,803.867599563547
2021-04-03,income_cumulative,$80k - $100k,0.0,336574.0,5567034,6045.84056788588,8772.28180206114,4568.77037215867,1477.0701957272
2021-04-03,income_cumulative,$100k - $120k,0.0,161101.0,3267678,4930.13693515701,8772.28180206114,3622.72537257343,1307.41156258358
2021-04-03,income_cumulative,$60k - $80k,0.0,703729.0,8630488,8153.98851142601,8772.28180206114,5941.65706504661,2212.33144637939
2021-04-03,income_cumulative,below $40K,0.0,878250.0,7290434,12046.6079248506,8772.28180206114,8589.00855559491,3457.59936925566
2021-04-03,income_cumulative,$40k - $60k,0.0,1141927.0,11160609,10231.7624423542,8772.28180206114,7733.18015172828,2498.5822906259
2021-04-03,income,above $120K,0.0,96.0,2744855,3.49745250659871,5.10850463852221,5.27220147200073,-1.77474896540202
2021-04-03,income,$80k - $100k,2.0,251.0,5567034,4.50868451674626,5.10850463852221,7.61369775821636,-3.1050132414701
2021-04-03,income,$100k - $120k,1.0,129.142857142857,3267678,3.95212922273422,5.10850463852221,6.82441782819482,-2.8722886054606
2021-04-03,income,$60k - $80k,3.0,435.714285714286,8630488,5.04854749481473,5.10850463852221,8.68515695255504,-3.63660945774031
2021-04-03,income,below $40K,5.0,388.428571428571,7290434,5.32792110083668,5.10850463852221,10.6636802614024,-5.33575916056575
2021-04-03,income,$40k - $60k,4.0,576.714285714286,11160609,5.16740874726716,5.10850463852221,10.1863360938202,-5.01892734655302
2021-04-03,crowding,less than 2%,0.0,378.285714285714,8304145,4.55538426033883,5.10850463852221,6.42708292923938,-1.87169866890055
2021-04-03,crowding,2% - 5%,1.0,427.571428571429,8863472,4.82397223764489,5.10850463852221,7.8411710444846,-3.01719880683971
2021-04-03,crowding,5% - 10%,2.0,410.571428571429,8093475,5.07286954702929,5.10850463852221,9.56149420189897,-4.48862465486969
2021-04-03,crowding,10% - 15%,3.0,262.714285714286,4893204,5.36896245720157,5.10850463852221,10.5598353494824,-5.1908728922808
2021-04-03,crowding,15% - 20%,4.0,168.285714285714,3217019,5.23110725444004,5.10850463852221,10.9640100264961,-5.7329027720561
2021-04-03,crowding,over 20%,5.0,229.571428571429,5289783,4.33990257391331,5.10850463852221,11.0293479227517,-6.68944534883837
2021-04-03,insurance,5% - 10%,1.0,259.142857142857,5902786,4.39017875868881,5.10850463852221,6.69659571405289,-2.30641695536408
2021-04-03,insurance,less than 5%,0.0,77.5714285714286,2237998,3.46610803814072,5.10850463852221,4.96617321118505,-1.50006517304433
2021-04-03,insurance,10% - 15%,2.0,326.428571428571,6684699,4.88322019328875,5.10850463852221,8.23415641345364,-3.35093622016489
2021-04-03,insurance,15% - 25%,3.0,616.714285714286,11468254,5.37757783978525,5.10850463852221,9.57301035412315,-4.1954325143379
2021-04-03,insurance,25% - 35%,4.0,397.428571428571,7463115,5.32523713527892,5.10850463852221,10.4590566884127,-5.13381955313374
2021-04-03,insurance,over 35%,5.0,199.714285714286,4904246,4.07227300005517,5.10850463852221,10.6059699522181,-6.53369695216291
2021-04-03,income_cumulative,above $120K,0.0,90017.0,2744855,3279.48106548433,8778.25750651147,2470.11226458228,809.368800902051
2021-04-03,income_cumulative,$80k - $100k,0.0,336911.0,5567034,6051.89406064342,8778.25750651147,4569.25537009474,1482.63869054868
2021-04-03,income_cumulative,$100k - $120k,0.0,161283.0,3267678,4935.70663939348,8778.25750651147,3623.18441413138,1312.5222252621
2021-04-03,income_cumulative,$60k - $80k,0.0,704296.0,8630488,8160.55824421516,8778.25750651147,5933.68532578923,2226.87291842593
2021-04-03,income_cumulative,below $40K,0.0,878722.0,7290434,12053.0821621868,8778.25750651147,8589.29660428995,3463.78555789683
2021-04-03,income_cumulative,$40k - $60k,0.0,1142652.0,11160609,10238.2585036354,8778.25750651147,7733.51167485574,2504.74682877968
2021-04-04,income,above $120K,0.0,96.0,2744855,3.49745250659871,5.08322911034555,5.05881523275885,-1.56136272616014
2021-04-04,income,$80k - $100k,2.0,246.857142857143,5567034,4.43426684401681,5.08322911034555,7.40070924661139,-2.96644240259458
2021-04-04,income,$100k - $120k,1.0,127.714285714286,3267678,3.9084109791199,5.08322911034555,6.50527464981031,-2.59686367069041
2021-04-04,income,$60k - $80k,3.0,430.571428571429,8630488,4.98895808176118,5.08322911034555,8.34913887339196,-3.36018079163079
2021-04-04,income,below $40K,5.0,383.571428571429,7290434,5.26129759313956,5.08322911034555,10.3148866034587,-5.05358901031916
2021-04-04,income,$40k - $60k,4.0,569.142857142857,11160609,5.0995681072857,5.08322911034555,9.98153416180067,-4.88196605451497
2021-04-04,crowding,less than 2%,0.0,375.142857142857,8304145,4.51753741225445,5.08322911034555,6.19140028435025,-1.6738628720958
2021-04-04,crowding,2% - 5%,1.0,417.428571428571,8863472,4.7095378811889,5.08322911034555,7.66710188255154,-2.95756400136264
2021-04-04,crowding,5% - 10%,2.0,412.285714285714,8093475,5.09405063073296,5.08322911034555,9.37968990010913,-4.28563926937617
2021-04-04,crowding,10% - 15%,3.0,255.0,4893204,5.21130939973073,5.08322911034555,10.2678852430549,-5.05657584332416
2021-04-04,crowding,15% - 20%,4.0,166.571428571429,3217019,5.17781923487019,5.08322911034555,10.5199431967474,-5.34212396187722
2021-04-04,crowding,over 20%,5.0,227.428571428571,5289783,4.29939321572494,5.08322911034555,10.5162293856991,-6.21683616997413
2021-04-04,insurance,5% - 10%,1.0,256.857142857143,5902786,4.35145612355154,5.08322911034555,6.47636072670963,-2.12490460315809
2021-04-04,insurance,less than 5%,0.0,79.7142857142857,2237998,3.56185687897334,5.08322911034555,4.81935832190837,-1.25750144293503
2021-04-04,insurance,10% - 15%,2.0,318.142857142857,6684699,4.75926974636939,5.08322911034555,7.96061059956263,-3.20134085319324
2021-04-04,insurance,15% - 25%,3.0,608.857142857143,11468254,5.30906572924826,5.08322911034555,9.27280274249743,-3.96373701324917
2021-04-04,insurance,25% - 35%,4.0,392.142857142857,7463115,5.2544126298852,5.08322911034555,10.2848666886605,-5.03045405877534
2021-04-04,insurance,over 35%,5.0,198.142857142857,4904246,4.04023079476146,5.08322911034555,10.1282498005664,-6.08801900580494
2021-04-04,income_cumulative,above $120K,0.0,90123.0,2744855,3283.34283596037,8783.51303640545,2472.80821755612,810.534618404251
2021-04-04,income_cumulative,$80k - $100k,0.0,337206.0,5567034,6057.19311216709,8783.51303640545,4574.21312677451,1482.97998539258
2021-04-04,income_cumulative,$100k - $120k,0.0,161460.0,3267678,4941.12332977729,8783.51303640545,3627.22397984134,1313.89934993595
2021-04-04,income_cumulative,$60k - $80k,0.0,704732.0,8630488,8165.61010223292,8783.51303640545,5939.11954920741,2226.49055302551
2021-04-04,income_cumulative,below $40K,0.0,879145.0,7290434,12058.8842859012,8783.51303640545,8596.23720618004,3462.64707972118
2021-04-04,income_cumulative,$40k - $60k,0.0,1143246.0,11160609,10243.5807938438,8783.51303640545,7740.07045672866,2503.51033711512
2021-04-06,income,above $120K,0.0,98.4285714285714,2744855,3.58592972774778,5.01203043942538,4.50713373618226,-0.921204008434481
2021-04-06,income,$80k - $100k,2.0,245.714285714286,5567034,4.41373783085007,5.01203043942538,7.01835637638077,-2.60461854553071
2021-04-06,income,$100k - $120k,1.0,132.571428571429,3267678,4.05705300740858,5.01203043942538,6.13366957908862,-2.07661657168004
2021-04-06,income,$60k - $80k,3.0,437.285714285714,8630488,5.06675537102554,5.01203043942538,8.1521627580205,-3.08540738699497
2021-04-06,income,below $40K,5.0,388.0,7290434,5.32204255603987,5.01203043942538,9.95825488578595,-4.63621232974607
2021-04-06,income,$40k - $60k,4.0,546.0,11160609,4.89220615111595,5.01203043942538,9.57833035813727,-4.68612420702132
2021-04-06,crowding,less than 2%,0.0,383.142857142857,8304145,4.61387484374198,5.01203043942538,5.94023483797205,-1.32635999423008
2021-04-06,crowding,2% - 5%,1.0,423.285714285714,8863472,4.77561969266349,5.01203043942538,7.23515248071765,-2.45953278805416
2021-04-06,crowding,5% - 10%,2.0,406.857142857143,8093475,5.02697719900467,5.01203043942538,9.04785292208494,-4.02087572308028
2021-04-06,crowding,10% - 15%,3.0,256.714285714286,4893204,5.24634341250203,5.01203043942538,9.99637164407732,-4.75002823157529
2021-04-06,crowding,15% - 20%,4.0,152.857142857143,3217019,4.75151507831141,5.01203043942538,10.2002150793283,-5.44870000101691
2021-04-06,crowding,over 20%,5.0,225.142857142857,5289783,4.25618323365736,5.01203043942538,10.0058114725257,-5.74962823886835
2021-04-06,insurance,5% - 10%,1.0,258.714285714286,5902786,4.38291826460058,5.01203043942538,6.02621009323878,-1.64329182863821
2021-04-06,insurance,less than 5%,0.0,80.2857142857143,2237998,3.58738990319537,5.01203043942538,4.50657877518849,-0.91918887199312
