yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rivreside,60000006.0,Eisenhower Medical Center,Gallbladdr surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Impelrial,230000008.0,El Centro Regional Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Assciated Infection, Surgical Site Infections (SSI)",Butte***,60001207.0,Enloe Medical Center - Esplanade,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sisikyou,230000019.0,FairchildM edical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ageles,930000056.0,Foothill Presbyterian Hospitual-Johnston Memorial,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornage,30000114.0,Fountain Valley Regional Hospital & Medical Center,Gallbladder surgery,11,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",rOange,60000058.0,Garden Grove Hospital and Medicval Center,Gallbladder surgery,1,0.0,0
1722,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Aneles,240000082.0,Garfield Medical Center,Gallbladder surgery,4,0.0,0
2170,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,930000008.0,Glendale Adventist Medical Center,Gallbladder sugery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153.0,"oGod Samaritan Hospital, San Jose",Gallbladder surgery,5,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ls Angeles,140000012.0,Greater El Monte Community Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SanD iego,140000012.0,Grossmont Hospital,Gallbladdersurgery,1,0.0,0
2016,Cahlifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ripverside,60001207.0,Hemet Valley Medical Center,Gallbladder surgery,2,0.0,0
2016,Californzia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ageles,930000026.0,Huntnigton Memorial Hospital,Gallbladder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rivreside,250000017.0,John F .Kennedy Memorial Hospital,Gallbladder surgery,6,0.0,0
1855,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra osta,140000187.0,John Muir Medical Center - Walnut Creek Campus,Gallbladder surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",olano,110000011.0,"Kaiser Fobundation Hospital and Rehab Center, Vallejo",Gallbladder surgery,2,0.0,0
2544,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contr Costa,240000001.0,"Kaiser Foundation Hospital, Antioch",Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",Gallbladder surgery,6,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelees,930000074.0,"Kaiser Founadtion Hospital, Downey",allbladder surgery,13,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Sit eInfections (SSI)",San Bernadrino,60000002.0,"Kaiser Foundation Hospital, Fontana",Gallbladder surgery,20,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,60000002.0,"Kaiser Foundation Hospital, Fresno",Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Locs Angeles,930000005.0,"Kaiser Foundation Hospital, Los Angeles",uGallbladder surgery,14,0.01,0
1600,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188.0,"Kaiser Foundation Hospitzal, Oakland/Richmond",Gallbladder surgery,12,0.01,0
2016,California,"Healthcare Associated Infection, Surigcal Site Infections (SSI)",range,140000014.0,"Kaiser Foundation Hospital, Orange County, Anaheim",Gallbladder surgery,6,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornge,240000082.0,"Kaiser Foundation Hospital, Orange County, Irvine",Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversie,40000122.0,"Kaiser Foundation Hospital, Riverside",Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Plaecr,120000338.0,"Kaiser Foundation Hospital, Roseville",Gallbladder surgery,10,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,930000012.0,"Kaiser Foundation Hospital, San Diego",Gallbladder surgery,9,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francicso,230000008.0,"Kaiser Foundation Hospital, San Francisco",Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clarra,60000074.0,"Kaiser Foundation Hospital, San Jose",Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,40000122.0,"Kaiser Foundation Hospital, San Leandro",Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sata Clara,60000074.0,"Kaiser Foundation Hospital, Santa Clara",Gallbladder surgery,5,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000508.0,"Kaiser Foundation Hospital, Santa Rosa",Gallbladder surgery,2,0.0,0
2016,Chalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,240000001.0,"Kaiser Foundation Hospital, South Sacramento",Galblladder surgery,1,0.0,0
1420,California,"Healthcare Associated Infection, Surgical Site Infecitons (SSI)",Contra vCosta,60000002.0,"Kaiser Foundation Hospital, Walnut Creek",Gallbladde surgery,1,0.0,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelse,930000290.0,"Kaiser Foundmation Hospital, Woodland Hills",Gallbladder surgery***,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001444.0,Kaweah Delta Medical Cener,Gallbladder surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kaern,230000008.0,Kern Medical Center,Gallbladder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",range,60000024.0,La Palma Intxercommunity Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,40000122.0,LAC/Harbor UCLA Medical Center,Gallbladder surgery,5,0.0,0
2016,Califovrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,240000082.0,LAC/Olive View UCLA Medical Center,Gallbladder surgery,1,0.0,0
2016,Califlornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosA ngeles,240000082.0,LAC+USC Medical Center,Gallbladder surgery,8,0.01,0
1180,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaqiun,240000100.0,Lodi Memorial Hospital,Gallbladder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bezrnardino,930000008.0,Loma Linda University Children's Hospital,Gallbladder surgery,31,0.02,0
2016,California,"Healthcare Associated Infection,Surgical Site Infections (SSI)",iverside,630012971.0,Loma Lina University Medical Center - Murrieta,Gallbladder sugrery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Saenta Barbara,30000114.0,Lompoc Valley Medical Center,Gallbladders urgery,1,0.0,0
1461,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los ngeles,930000095.0,Long Beach Memorial kMedical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",rOange,60000074.0,Los Alamitos Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angles,140000012.0,Los Angeles Community Hospital,Gallbladder surgery,3,0.0,0
1881,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,240000082.0,Lucile Packard Children's Hospital Stanford,Gallbladder surgery,28,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Humboldt,30000125.0,Citrus Valley Medical Center - QV Campus,allbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madaera,40000111.0,Madera Communitay Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbaa,60000002.0,Marian Regional Medical Center,Gallbladder usrgery,6,0.0,0
2016,California,"Healthcare Associated Infection, Surgical ite Infections (SSI)",El Dorazdo,930000004.0,Marshall Medical Center,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angekles,220000002.0,Memorial Hospital of Gardena,Gallbladder surgery,1,0.0,0
2016,Californai,"Healthcare Anssociated Infection, Surgical Site Infections (SSI)",Satnislaus,60000002.0,Memorial Medical Center,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merceld,930000038.0,Mercy Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000010.0,Mercy Medical enter Redding,Gallbladder surgery,3,0.0,0
2016,California,"Healthcaere Associated Infection, Surgical Site Infections (SSI)",aSacramento,30000127.0,Mercy San Juan Medical Cener,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associaed Infection, Surgical Site Infections (SSI)",sKern,30000114.0,Mercy Southwest Hospital,Gallbladder surgery,1,0.0,0
1190,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,30000122.0,Banner Lassen Medical Center,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSId)",San Bernarino,120000338.0,Montclair Hospital Medical Center,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los nAgeles,230000008.0,Monterey Park Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000145.0,Natividad MedicalCenter,Gallbladder surgery,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Soano,120000338.0,Northbay Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Soljano,110000378.0,Nortihbay Vacavalley Hospital,Gallbladdfer surgery,1,0.0,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000111.0,Northridge Hospital Medical Center,Gallbladde rsurgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",tSanislaus,30000131.0,Oak Valley Hospitl District,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sata Clara,240000001.0,O'Connor Hospital,Gallbladder surgery,1,0.0,0
2296,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,630012960.0,Oroville Hospital,Gallbladdeer surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeloes,60000006.0,Pacific Alliance Medical Center,Gallblader surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelse,220000002.0,Pacifica Hospital of the Valley,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Los Angeles,930000005.0,Palmdale Regional Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rievrside,930000012.0,Parkview Community Hospital Medical Center,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angles,930000012.0,Pomona Valley Hospital Medical Center,Gallbladder surgery,8,0.01,0
2016,Califonia,"Healthcare Associtaed Infection, Surgical Site Infections (SSI)",Los Angeels,930000099.0,Presbyterian Intercommunity Hospital,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, SurgicalS ite Infections (SSI)",Lo Angeles,930000066.0,Providence Hoy Cross Medical Center,Gallblader surgery,3,0.0,0
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,240000100.0,Providence Little Company of Mary Medical Center Torrance,Gallbladder surgery,5,0.0,0
2016,Californpia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los ngeles,40000122.0,Providence Tarzana Medical Center,Gallbladder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sn Diego,930000038.0,Rady Children's Hospital - San Diego,Gallbladder surgery,81,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",uba,140000012.0,Rideout Memorial Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,930000012.0,Ridgecrest Regional Hospital,Gallbladder surgery,2,0.0,0
2463,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rierside,250000049.0,Riverside Community Hosiptal,Gallbladder surgery,4,0.0,0
2016,California,"Healthcare Associabted Infection, Surgical Site Infections (SSI)",Riversside,930000005.0,Riverside University Health System - Medical Center,Gallbladder surgery,10,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeels,30000114.0,Ronald Reagan UCLA Medical Center,Gallbladder surgery,12,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fesno,40000126.0,Saint Agnes Medical Cneter,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Agneles,930000008.0,Saint Francis Medical Center,Gallbladder srgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monetrey,630012960.0,Salinas Valley Memorial Hospital,Gallbladdegr surgery,7,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernradino,240000053.0,San Antonio Regional Hospital,Gallbladder surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kenr,40000122.0,San Joaquin Community Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San wJoaquin,30000135.0,San Joaquin General Hosptial,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection,p Surgical Site Infections (SSI)",Contra Costa,140000704.0,San Ramon Regional Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectoins (SSI)",Santa Barabra,50000280.0,Santa Barbara Cottage Hospital,Gallbladder surgery,15,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149.0,Santa Clara Valley MedicalCenter,Gallbladder surgery,13,0.01,0
2296,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeleqs,140000012.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonma,930000008.0,Santa Rosa Memorial Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000149.0,Scripps Memrial Hospital - La Jolla,Gallbladder surgwery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa nDiego,60001207.0,Scripps Mercy Hospital,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",an Diego,930000038.0,Scripps Mercy Hospital Chula Vista,Gallbladder surgery,1,0.0,0
2016,Calvifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,140000012.0,Alhambra Hospital Medical Center,Gallbladde rsurgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulre,120000338.0,Sierra View Medical Center,Gallbladder surgery,2,0.0,0
2016,Calipfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Vetnura,50000455.0,Sim iValley Hospital & Health Care Services,Glallbladder surgery,3,0.0,0
2016,California,"Helathcare Associated Infection, Surgical Site Infections (SSI)",Rtiverside,30000114.0,"Southwest Healthcare System, Murrieta",Gallbladder surgery,2,0.0,0
2058,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000344.0,"Southwest Healthcare System, Wildomar",Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infctions (SSI)",Vnetura,930000012.0,St Johns Regional Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000067.0,St. Joseph Hospital Orange,Gallbladder surgery,7,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joauin,240000001.0,St. Joseph's Medical Center Of Stockton,Gallbladder surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000068.0,St. Jude Medical Center,Gallbladder surgery,1,0.0,0
1896,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Samn Bernardino,930000008.0,"St. Mary Medical Center, Apple Valley",Gallbladder surgery,5,0.0,0
2016,Califozrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",oLs Angeles,40000122.0,"St. Mary Medical Center, Long Beach",Gallbladde surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pvlacer,930000008.0,Sutter Auburn Faith Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,60000074.0,Sutter Davis Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacrameno,220000002.0,"Sutter Medical Center, Sacramento",Gallbladder surgery,18,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacer,240000082.0,Sutter Roseville Hospital,Gallbladder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solnao,110000068.0,Sutter Solano Medical Center***,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,30000114.0,Temecula Valley Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,930000068.0,Community Hospital Long Beach,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Assocaited Infection, Surgical Site Infections (SSI)",San Francisco,220000031.0,UCSF MedicalCenter,Gallbladder surgery,35,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mendocino,630012960.0,Ukiah Valley Medical Center,Gallbladder surgery,2,0.0,0
2016,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Szacramento,40000122.0,University of California Davis Medical Center,Gallbladder surgery,18,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Inections (SSI)",Los Angeels,220000002.0,USC Verdugo Hills Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Maderta,930000004.0,Valley Children's Hospital,Gallbladder surgery,93,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angels,240000082.0,Valley Presbyterian Hospital,Galxlbladder surgery,9,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039.0,VenturaCounty Medical Center,Gallbladder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventjura,930000005.0,Ventura County Medical Center - Santa Paula Hospital,Gallbaldder surgery,1,0.0,0
2377,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardinco,240000054.0,Victor Valley Global Medical Centser,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamead,230000008.0,Washington Hospital,Gallbladder surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SantaC ruz,60001207.0,Watsonville Community Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ageles,240000082.0,West Hills Hospital & Medical Center,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anegles,240000100.0,White Memorial Medical Center,Gallbladder surgery,9,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angees,120000338.0,Whittier Hospital Medical Center,Gallbadder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",olo,630012960.0,Woodland Memorial Hospital,Gallbladder surgery,1,0.0,0
2016,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,930000038.0,Barstow Community Hospital,Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infecton, Surgical Site Infections (SSI)",Los Angelse,930000008.0,Cedars-Sinai Medical Center,Hip prosthesis,3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",oLs Angeles,60000002.0,Children's Hospital Los Angeles,Hip prosthesis,4,0.02,0
2016,Califorbnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeleos,930000074.0,"Kaiser oundation Hospital, Downey",Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ageles,240000001.0,"Kaiser Foundation Hospital, Panorama City",Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Plafcer,30001370.0,"Kaiser Foundation Hopspital, Roseville",Hip prosthesis,1,0.0,0
2016,California,"Healtzhcare Associated Infection, Surgical Site Infections (SSI)",Alaeda,930000012.0,"Kaiser Foundation Hospital, San Leandro",Hip prosthesis,3,0.01,0
2016,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sant aClara,230000008.0,"Kaiser Foundation Hospital, Santa Clara",Hi prosthesis,1,0.0,0
2016,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Snata Clara,60001207.0,Lucile Packard Children's Hospital Stanford,Hip prosthesis,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mono,60000002.0,El Camino Hospital,Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infecwtion, Surgical Site Infections (SSI)",San Diewgo,140000012.0,Rady Children's Hospital - San Diego,Hip prosthesis,2,0.01,0
1009,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosAngeles,140000014.0,Saint Francis Medical Center,Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infejction, Surgical Site Infections (SSI)",Los nAgeles,930000049.0,Santa Monica -U CLA Medical Center and Orthopaedic Hospital,Hip prosthesis,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Inections (SSI)",San Deigo,90000154.0,UC San Diego Health Hillcrest - Hillcrest Medical Center,Hip prosthesis,2,0.01,0
2016,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San rFancisco,40000122.0,UCSF Medical Center,Hip prosthesis,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Aameda,140000797.0,ValleycareM edical Center,Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,220000002.0,Loma Linda University Children's Hospital,"Hysterectomy,abdominal",2,0.04,0
1177,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angebles,930000105.0,Olympia Medical Cnter,"Hysterectomy,abdominal",1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154.0,UC San Diego Healt hHillcrest - Hillcrest Medical Center,"Hysterectomy,abdominal",1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angqeles,240000001.0,Cedars-Sinai Medical Center,Kidney transplant,5,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034.0,Childern's Hospital Los Angeles,Kidney transplant,8,0.07,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San ernardino,630012960.0,Loma Linda University Children's Hospital,Kidney transplant,8,0.07,1
1717,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Calara,930000012.0,Lucile Packard Children's Hospital Stanford,Kidney transplant,31,0.25,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Deigo,30000114.0,Rady Children's Hospital - San Diego,Kidney transplant,11,0.09,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Awngeles,930000162.0,onald Reagan UCLA Medical Center,Kindey transplant,14,0.11,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisoc,140000014.0,UCSF Medical Center,Kidney transplat,8,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",acramento,240000001.0,University of California Davis Medical Center,Kidney transplant,9,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ageles,930000004.0,Children's Hospital Los Angeles,Knee prosthesis,14,0.15,0
2016,California,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Los Angelyes,240000001.0,City of Hope Helford Clinical Research Hospital,Knee prosthesis,2,0.02,0
2016,Califfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,120000338.0,Gardens Regional Hospital and Medical Center,nKee prosthesis,1,0.01,0
2274,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,240000001.0,"Kaiser Foundation Hospital, Oakland/Richmond",pKnee prosthesis,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Plaer,30001370.0,"Kaiser Foundation Hospital, Rosveille",Knee prosthesis,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San lDiego,30000114.0,"Kaiser Foundation Hospital, San Diego",Knee prostheiss,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alaeda,240000100.0,"Kaiser Foundation Hospital, San Leandro",Knee prosthesis,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000912.0,Kecik Hospital of USC,Knee prosthesis,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sna Bernardino,30000114.0,Loma Linda University Children's Hospital,Knee prosthesis,1,0.01,0
2016,Caifornia,"Healthcare Associated Infection, Surgical Site Infectinos (SSI)",Santa Clara,70001349.0,Lucile Packard Children's Hospital Stanford,Knee prosthesis,3,0.03,0
2592,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Meced,240000100.0,Mercy Medical Center,Knee prosthesis,1,0.01,0
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",rOange,40000122.0,Mission Hospital Laguna Beach,Knee prosthesis,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sn Diego,140000014.0,Rady Children's Hospital - San Diego,Knee prosthesis,2,0.02,0
2157,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeloes,930000012.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Knee prosthesis,7,0.08,0
