OBJECTID,SMARC_COD,SURFM_ARC,SHAPE_Length
19320,2,Hydrography Shoreline,350.701909716275
19321,1,Surficial Material Contact,986.857084246222
19322,1,Surficial Material Contact,831.718931980464
19323,1,Surficial Material Contact,2230.87275784237
19324,1,Surficial Material Contact,7344.73861207053
19325,2,Hydrography Shoreline,8909.99915498419
19326,1,Surficial Material Contact,8916.63435344293
19327,2,Hydrography Shoreline,1813.05286725088
19328,1,Surficial Material Contact,3573.72239987758
19329,1,Surficial Material Contact,2976.78210437077
19330,1,Surficial Material Contact,1950.67306199585
19331,1,Surficial Material Contact,971.081005453801
19332,1,Surficial Material Contact,1861.03402650372
19333,1,Surficial Material Contact,720.410618662373
19334,1,Surficial Material Contact,393.515476091566
19335,1,Surficial Material Contact,6674.21479961492
19336,2,Hydrography Shoreline,349.804546893548
19337,2,Hydrography Shoreline,105.148795695194
19338,2,Hydrography Shoreline,707.559437464338
19339,2,Hydrography Shoreline,2994.00569782745
19340,1,Surficial Material Contact,422.763302704189
19341,1,Surficial Material Contact,4406.74515297757
19342,2,Hydrography Shoreline,653.49336995623
19343,1,Surficial Material Contact,464.026031129225
19344,1,Surficial Material Contact,2905.79814771263
19345,1,Surficial Material Contact,3329.65600513724
19346,2,Hydrography Shoreline,3701.08937055881
19347,1,Surficial Material Contact,444.999826457401
19348,1,Surficial Material Contact,5548.94651755419
19349,1,Surficial Material Contact,625.678170282015
19350,2,Hydrography Shoreline,873.222380776409
19351,1,Surficial Material Contact,10315.3162753832
19352,1,Surficial Material Contact,6.26481487730729
19353,1,Surficial Material Contact,2642.85702578359
19354,1,Surficial Material Contact,1095.43939403978
19355,1,Surficial Material Contact,2494.95676464623
19356,2,Hydrography Shoreline,3331.93192978512
19357,2,Hydrography Shoreline,2328.25531106903
19358,1,Surficial Material Contact,413.869795974076
19359,1,Surficial Material Contact,1815.64127610065
19360,1,Surficial Material Contact,3311.58373203834
19361,1,Surficial Material Contact,214.074396967186
19362,1,Surficial Material Contact,526.211418692662
19363,2,Hydrography Shoreline,6012.63838656724
19364,2,Hydrography Shoreline,2192.00530456254
19365,1,Surficial Material Contact,2972.23003519129
19366,1,Surficial Material Contact,5698.31557815947
19367,2,Hydrography Shoreline,159.007451188704
19368,1,Surficial Material Contact,8057.64545037335
19369,1,Surficial Material Contact,2336.45438885365
19370,1,Surficial Material Contact,1176.60437846404
19371,1,Surficial Material Contact,513.677149926943
19372,2,Hydrography Shoreline,396.566921349754
19373,1,Surficial Material Contact,1902.53227601753
19374,2,Hydrography Shoreline,2407.35201765906
19375,1,Surficial Material Contact,1603.95122769587
19376,2,Hydrography Shoreline,17127.9035435685
19377,2,Hydrography Shoreline,2327.45411305143
19378,1,Surficial Material Contact,3415.9560200595
19379,2,Hydrography Shoreline,3534.87686351994
19380,1,Surficial Material Contact,3180.72941042285
19381,1,Surficial Material Contact,2038.12420615406
19382,2,Hydrography Shoreline,4479.04951636588
19383,1,Surficial Material Contact,719.113010448766
19384,1,Surficial Material Contact,3713.68360197877
19385,2,Hydrography Shoreline,2784.08700594116
19386,1,Surficial Material Contact,167.804338318684
19387,1,Surficial Material Contact,5596.89659022117
19388,1,Surficial Material Contact,9308.27739016149
19389,1,Surficial Material Contact,5133.7816907352
19390,1,Surficial Material Contact,1171.34478183885
19391,1,Surficial Material Contact,193.006753594671
19392,1,Surficial Material Contact,2490.74234279304
19393,1,Surficial Material Contact,936.436374878188
19394,1,Surficial Material Contact,1027.78824401474
19395,1,Surficial Material Contact,11944.2116095686
19396,2,Hydrography Shoreline,619.696706660771
19397,1,Surficial Material Contact,1495.477094031
19398,1,Surficial Material Contact,2178.38473871984
19399,1,Surficial Material Contact,3774.12486315861
19400,1,Surficial Material Contact,12470.5202030714
19401,1,Surficial Material Contact,723.464534390486
19402,1,Surficial Material Contact,5960.98702419616
19403,1,Surficial Material Contact,6560.85155078203
19404,2,Hydrography Shoreline,839.949092068508
19405,1,Surficial Material Contact,1780.41295482274
19406,2,Hydrography Shoreline,299.756929796906
19407,1,Surficial Material Contact,6953.05849166545
19408,1,Surficial Material Contact,10.9551423986397
19409,1,Surficial Material Contact,3291.63678198448
19410,1,Surficial Material Contact,517.602508842561
19411,1,Surficial Material Contact,8791.89254805467
19412,1,Surficial Material Contact,1964.14670216064
19413,1,Surficial Material Contact,3746.63395242833
19414,2,Hydrography Shoreline,6243.92472930932
19415,1,Surficial Material Contact,3913.54215244545
19416,1,Surficial Material Contact,4160.30625859569
19417,1,Surficial Material Contact,1168.52106146024
19418,1,Surficial Material Contact,9044.49135961197
19419,1,Surficial Material Contact,17215.9845105679
19420,1,Surficial Material Contact,6530.35854816077
19421,1,Surficial Material Contact,4508.41384845267
19422,1,Surficial Material Contact,8097.14765575008
19423,1,Surficial Material Contact,29903.7144080276
19424,2,Hydrography Shoreline,5521.26972443122
19425,1,Surficial Material Contact,233.526445600317
19426,1,Surficial Material Contact,3276.20548839948
19427,1,Surficial Material Contact,6732.11390134206
19428,2,Hydrography Shoreline,2346.20553915751
19429,1,Surficial Material Contact,1888.2814488477
19430,1,Surficial Material Contact,2661.68046707067
19431,1,Surficial Material Contact,4258.02240398906
19432,1,Surficial Material Contact,2191.39993076476
19433,2,Hydrography Shoreline,901.244674841746
19434,1,Surficial Material Contact,724.306402697174
19435,1,Surficial Material Contact,3877.92210701957
19436,1,Surficial Material Contact,8113.03240161552
19437,1,Surficial Material Contact,1940.09852971271
19438,1,Surficial Material Contact,667.699848284651
19439,1,Surficial Material Contact,7.89084127150224
19440,2,Hydrography Shoreline,2700.26290886246
19441,1,Surficial Material Contact,323.597419989342
19442,2,Hydrography Shoreline,405.832073366966
19443,1,Surficial Material Contact,1639.26336861171
19444,2,Hydrography Shoreline,2351.1843445028
19445,1,Surficial Material Contact,1781.71439125196
19446,1,Surficial Material Contact,2112.52408670976
19447,2,Hydrography Shoreline,235.039279296637
19448,2,Hydrography Shoreline,4455.68792541808
19449,2,Hydrography Shoreline,3708.49623842414
19450,1,Surficial Material Contact,976.652000690762
19451,1,Surficial Material Contact,1174.74711333406
19452,1,Surficial Material Contact,43.1924691989429
19453,2,Hydrography Shoreline,2836.4602287156
19454,2,Hydrography Shoreline,958.21749315314
19455,1,Surficial Material Contact,3414.84884807712
19456,1,Surficial Material Contact,695.280815970564
19457,1,Surficial Material Contact,83.6766656381743
19458,1,Surficial Material Contact,546.219690223265
19459,2,Hydrography Shoreline,174.516046924311
19460,2,Hydrography Shoreline,1135.27705964738
19461,1,Surficial Material Contact,1642.03542089106
19462,1,Surficial Material Contact,2159.82371423005
19463,1,Surficial Material Contact,10686.0005300274
19464,1,Surficial Material Contact,2652.5635435023
19465,1,Surficial Material Contact,613.046840912018
19466,1,Surficial Material Contact,14582.1558811964
19467,1,Surficial Material Contact,1195.36740394995
19468,1,Surficial Material Contact,6739.56353950524
19469,1,Surficial Material Contact,3497.63972718866
19470,2,Hydrography Shoreline,4189.93546414681
19471,1,Surficial Material Contact,5266.36019455892
19472,2,Hydrography Shoreline,874.145492203892
19473,2,Hydrography Shoreline,3385.90779982694
19474,1,Surficial Material Contact,2291.115594056
19475,1,Surficial Material Contact,256.300066704811
19476,1,Surficial Material Contact,1726.02159913143
19477,2,Hydrography Shoreline,534.744699519271
19478,1,Surficial Material Contact,20374.6951040226
19479,1,Surficial Material Contact,5195.4148432508
19480,1,Surficial Material Contact,2354.70729262965
19481,1,Surficial Material Contact,3305.57384253266
19482,1,Surficial Material Contact,3231.26245695669
19483,1,Surficial Material Contact,2335.81689388689
19484,1,Surficial Material Contact,1554.94604140954
19485,1,Surficial Material Contact,2376.92697427477
19486,2,Hydrography Shoreline,898.153693548761
19487,1,Surficial Material Contact,1005.63687938332
19488,1,Surficial Material Contact,654.574469973761
19489,2,Hydrography Shoreline,8401.29416547541
19490,1,Surficial Material Contact,1346.96435233996
19491,1,Surficial Material Contact,133.265160461482
19492,1,Surficial Material Contact,7113.42023113308
19493,1,Surficial Material Contact,5713.60824866271
19494,1,Surficial Material Contact,2288.67315480192
19495,2,Hydrography Shoreline,9759.63581657589
19496,1,Surficial Material Contact,3125.1255784291
19497,1,Surficial Material Contact,2827.86972966791
19498,1,Surficial Material Contact,590.03480089847
19499,2,Hydrography Shoreline,2077.23916879199
19500,1,Surficial Material Contact,686.739934732254
19501,1,Surficial Material Contact,553.70111327929
19502,2,Hydrography Shoreline,4656.61272462209
19503,1,Surficial Material Contact,6947.8849968376
19504,1,Surficial Material Contact,8545.14820892353
19505,2,Hydrography Shoreline,1207.1821216902
19506,1,Surficial Material Contact,871.05908111217
19507,1,Surficial Material Contact,882.140880958201
19508,1,Surficial Material Contact,2873.08262160452
19509,1,Surficial Material Contact,8866.98133348073
19510,2,Hydrography Shoreline,1401.86143834307
19511,1,Surficial Material Contact,3395.88890546505
19512,1,Surficial Material Contact,5028.87413917462
19513,2,Hydrography Shoreline,2105.40601789106
19514,1,Surficial Material Contact,1006.96634693406
19515,1,Surficial Material Contact,443.539498183496
19516,1,Surficial Material Contact,158.546717175417
19517,1,Surficial Material Contact,826.201674951014
19518,1,Surficial Material Contact,1827.61083057209
19519,1,Surficial Material Contact,953.691437018618
19520,1,Surficial Material Contact,768.231803160358
19521,1,Surficial Material Contact,2561.98293684213
19522,1,Surficial Material Contact,385.122387637497
19523,1,Surficial Material Contact,835.127550725017
19524,1,Surficial Material Contact,1930.04985743509
19525,1,Surficial Material Contact,70.1240806987263
19526,2,Hydrography Shoreline,1196.69989130784
19527,1,Surficial Material Contact,315.35933460732
19528,1,Surficial Material Contact,3128.66563720719
19529,1,Surficial Material Contact,2029.2643875
19530,1,Surficial Material Contact,18502.9466891713
19531,1,Surficial Material Contact,2784.20742415652
19532,2,Hydrography Shoreline,2968.52439555392
19533,1,Surficial Material Contact,1427.98016846132
19534,2,Hydrography Shoreline,1383.98673937047
19535,2,Hydrography Shoreline,57.143482250206
19536,1,Surficial Material Contact,1515.2629810406
19537,1,Surficial Material Contact,169.812220450761
19538,1,Surficial Material Contact,1790.93048731746
19539,1,Surficial Material Contact,3124.64586063306
19540,1,Surficial Material Contact,965.157959542124
19541,1,Surficial Material Contact,2909.34140025967
19542,1,Surficial Material Contact,2293.65651720743
19543,1,Surficial Material Contact,2418.08990400366
19544,1,Surficial Material Contact,13063.9246789453
19545,1,Surficial Material Contact,5886.89333031113
19546,2,Hydrography Shoreline,8638.89235839559
19547,1,Surficial Material Contact,3802.85746013278
19548,1,Surficial Material Contact,2060.74392211225
19549,1,Surficial Material Contact,1152.15891324297
19550,1,Surficial Material Contact,1172.80479092417
19551,1,Surficial Material Contact,747.598260609893
19552,2,Hydrography Shoreline,2862.27192960239
19553,1,Surficial Material Contact,1092.60116813605
19554,1,Surficial Material Contact,13446.4458516684
19555,2,Hydrography Shoreline,1056.98778185177
19556,1,Surficial Material Contact,9833.06230371409
19557,1,Surficial Material Contact,124.183765655471
19558,1,Surficial Material Contact,9241.35611756689
19559,1,Surficial Material Contact,1759.29349388259
19560,1,Surficial Material Contact,229.552380314695
19561,1,Surficial Material Contact,1280.26651738273
19562,1,Surficial Material Contact,1774.06254890705
19563,1,Surficial Material Contact,3163.3324599661
19564,1,Surficial Material Contact,1649.11947452482
19565,1,Surficial Material Contact,846.034207525956
19566,1,Surficial Material Contact,2938.90850496656
19567,2,Hydrography Shoreline,1802.12106949118
19568,2,Hydrography Shoreline,762.525658451189
19569,2,Hydrography Shoreline,306.383862685428
19570,1,Surficial Material Contact,963.938325077275
19571,1,Surficial Material Contact,20723.2644392046
19572,1,Surficial Material Contact,10759.080923231
19573,1,Surficial Material Contact,2339.54138410207
19574,1,Surficial Material Contact,4193.72721552505
19575,2,Hydrography Shoreline,3158.47950516255
19576,1,Surficial Material Contact,1343.96869645205
19577,1,Surficial Material Contact,1370.71202972724
19578,1,Surficial Material Contact,8696.45519454216
19579,1,Surficial Material Contact,229.420192810986
19580,1,Surficial Material Contact,1607.60225045137
19581,1,Surficial Material Contact,1920.41163599614
19582,1,Surficial Material Contact,1771.68254758793
19583,1,Surficial Material Contact,908.602133393317
19584,1,Surficial Material Contact,284.544191653159
19585,1,Surficial Material Contact,1215.65993049411
19586,2,Hydrography Shoreline,2915.49749905761
19587,1,Surficial Material Contact,3950.73137122357
19588,2,Hydrography Shoreline,482.755000595432
19589,1,Surficial Material Contact,904.835373658188
19590,1,Surficial Material Contact,188.679785630339
19591,1,Surficial Material Contact,195.643837131699
19592,1,Surficial Material Contact,823.922073696564
19593,1,Surficial Material Contact,861.180010668645
19594,1,Surficial Material Contact,589.538365595267
19595,1,Surficial Material Contact,2259.77948380928
19596,2,Hydrography Shoreline,278.361903179235
19597,1,Surficial Material Contact,1500.74506041243
19598,1,Surficial Material Contact,4318.39032653337
19599,2,Hydrography Shoreline,734.14274988841
19600,1,Surficial Material Contact,830.488288479823
19601,1,Surficial Material Contact,4121.50113839564
19602,1,Surficial Material Contact,8761.08047850814
19603,2,Hydrography Shoreline,1401.03085873226
19604,1,Surficial Material Contact,2588.35792892387
19605,1,Surficial Material Contact,8743.52677107603
19606,1,Surficial Material Contact,1155.85337164221
19607,2,Hydrography Shoreline,4163.22110553683
19608,2,Hydrography Shoreline,660.054816721737
19609,1,Surficial Material Contact,9351.50364797109
19610,1,Surficial Material Contact,166.264005088133
19611,1,Surficial Material Contact,10599.1741339526
19612,2,Hydrography Shoreline,7997.10801830363
19613,1,Surficial Material Contact,137.443915867051
19614,2,Hydrography Shoreline,240.8973775075
19615,1,Surficial Material Contact,632.59605117245
19616,1,Surficial Material Contact,1811.99927790703
19617,1,Surficial Material Contact,1295.79034865783
19618,1,Surficial Material Contact,382.515362465565
19619,1,Surficial Material Contact,1478.78238993899
19620,2,Hydrography Shoreline,1771.99647801305
19621,1,Surficial Material Contact,728.461223216109
19622,1,Surficial Material Contact,398.601667691813
19623,2,Hydrography Shoreline,150.899362487827
19624,1,Surficial Material Contact,6140.36693245494
19625,2,Hydrography Shoreline,1238.20061027265
19626,1,Surficial Material Contact,5624.46802068979
19627,1,Surficial Material Contact,1165.55237212473
19628,1,Surficial Material Contact,2695.26113292338
19629,1,Surficial Material Contact,206.94653194418
19630,1,Surficial Material Contact,748.036172057229
19631,1,Surficial Material Contact,6485.34571458069
19632,1,Surficial Material Contact,2933.31172223093
19633,1,Surficial Material Contact,2267.39884443139
19634,1,Surficial Material Contact,363.320698010833
19635,1,Surficial Material Contact,13236.4241512876
19636,1,Surficial Material Contact,986.77964446998
19637,1,Surficial Material Contact,814.665589197791
19638,1,Surficial Material Contact,517.223589170249
19639,1,Surficial Material Contact,538.843972912697
19640,1,Surficial Material Contact,4996.69949803386
19641,1,Surficial Material Contact,3519.46693539039
19642,1,Surficial Material Contact,3179.53933121773
19643,2,Hydrography Shoreline,1170.06436781449
19644,1,Surficial Material Contact,3248.20035532998
19645,2,Hydrography Shoreline,231.442527222789
19646,1,Surficial Material Contact,814.13234545481
19647,1,Surficial Material Contact,875.193116683612
19648,2,Hydrography Shoreline,890.555183599313
19649,1,Surficial Material Contact,1188.69434801032
19650,1,Surficial Material Contact,7101.66343267124
19651,2,Hydrography Shoreline,369.313354390974
19652,1,Surficial Material Contact,6145.95784637862
19653,2,Hydrography Shoreline,4567.55305258838
19654,2,Hydrography Shoreline,1351.58824005697
19655,1,Surficial Material Contact,1627.86496840535
19656,1,Surficial Material Contact,4056.34485985507
19657,1,Surficial Material Contact,1750.66627116294
19658,1,Surficial Material Contact,1564.94161883741
19659,1,Surficial Material Contact,6193.88871533452
19660,1,Surficial Material Contact,10046.5677726133
19661,1,Surficial Material Contact,317.854262439868
19662,1,Surficial Material Contact,455.404784248713
19663,2,Hydrography Shoreline,4242.70822241585
19664,1,Surficial Material Contact,354.333124259764
19665,1,Surficial Material Contact,397.457232710057
19666,1,Surficial Material Contact,2240.34087098277
19667,1,Surficial Material Contact,3327.8899188933
19668,2,Hydrography Shoreline,8884.93603958699
19669,2,Hydrography Shoreline,724.800397183068
19670,1,Surficial Material Contact,1303.05971565923
19671,1,Surficial Material Contact,2670.44958922397
19672,1,Surficial Material Contact,2679.34177118072
19673,1,Surficial Material Contact,3805.20685409916
19674,1,Surficial Material Contact,691.218178722089
19675,1,Surficial Material Contact,3644.75177452946
19676,1,Surficial Material Contact,3999.76802653329
19677,1,Surficial Material Contact,5564.52829126961
19678,2,Hydrography Shoreline,4788.37071943527
19679,1,Surficial Material Contact,242.48551430472
19680,1,Surficial Material Contact,483.4309374697
19681,1,Surficial Material Contact,834.128339532818
19682,1,Surficial Material Contact,1651.18441804632
19683,1,Surficial Material Contact,1488.68603434201
19684,1,Surficial Material Contact,330.557201132785
19685,1,Surficial Material Contact,138.796897575855
19686,2,Hydrography Shoreline,920.197313314682
19687,2,Hydrography Shoreline,13181.643415614
19688,1,Surficial Material Contact,3046.26634470968
19689,2,Hydrography Shoreline,4380.08339323292
19690,1,Surficial Material Contact,208.828862067344
19691,1,Surficial Material Contact,2559.49108522426
19692,1,Surficial Material Contact,3757.94298836655
19693,1,Surficial Material Contact,854.11272352433
19694,2,Hydrography Shoreline,446.573019490606
19695,2,Hydrography Shoreline,1277.14804194556
19696,2,Hydrography Shoreline,7650.01047200257
19697,1,Surficial Material Contact,4275.72037411266
19698,1,Surficial Material Contact,1003.02184291759
19699,1,Surficial Material Contact,2437.91578038257
19700,2,Hydrography Shoreline,2343.5143820881
19701,2,Hydrography Shoreline,1281.90344760395
19702,1,Surficial Material Contact,1466.99574445261
19703,1,Surficial Material Contact,813.887429472088
19704,1,Surficial Material Contact,469.441823599214
19705,1,Surficial Material Contact,7914.79784987507
19706,1,Surficial Material Contact,675.474257794068
19707,1,Surficial Material Contact,891.233623399807
19708,1,Surficial Material Contact,1631.61355721834
19709,1,Surficial Material Contact,1011.90816810775
19710,1,Surficial Material Contact,1955.19741913805
19711,2,Hydrography Shoreline,784.54102114107
19712,1,Surficial Material Contact,4095.00848820763
19713,2,Hydrography Shoreline,2696.9483552998
19714,1,Surficial Material Contact,1031.11974284773
19715,1,Surficial Material Contact,18.2847540812255
19716,1,Surficial Material Contact,2497.48305422003
19717,1,Surficial Material Contact,1675.18212705994
19718,1,Surficial Material Contact,3428.17576964713
19719,1,Surficial Material Contact,10875.5940864826
19720,2,Hydrography Shoreline,383.550735128442
19721,1,Surficial Material Contact,400.541225332317
19722,1,Surficial Material Contact,1029.5875707827
19723,1,Surficial Material Contact,2947.40067889372
19724,1,Surficial Material Contact,2123.70721447466
19725,1,Surficial Material Contact,3045.99841466987
19726,1,Surficial Material Contact,1814.95766472475
19727,1,Surficial Material Contact,394.242011716302
19728,2,Hydrography Shoreline,1156.54704623863
19729,1,Surficial Material Contact,2459.40004487267
19730,1,Surficial Material Contact,534.957358905207
19731,1,Surficial Material Contact,1355.47453704444
19732,1,Surficial Material Contact,1426.36482677788
19733,1,Surficial Material Contact,3046.57333904647
19734,1,Surficial Material Contact,1887.93214528545
19735,2,Hydrography Shoreline,3188.67553902599
19736,1,Surficial Material Contact,1169.92762499915
19737,1,Surficial Material Contact,4023.36681064481
19738,1,Surficial Material Contact,617.117737241262
19739,1,Surficial Material Contact,4699.48891171741
19740,1,Surficial Material Contact,624.04197441963
19741,1,Surficial Material Contact,4485.85767177329
19742,1,Surficial Material Contact,20023.6938247949
19743,1,Surficial Material Contact,10938.2331133344
19744,1,Surficial Material Contact,1348.54677736846
19745,2,Hydrography Shoreline,2425.12390290042
19746,1,Surficial Material Contact,1390.38403707336
19747,1,Surficial Material Contact,1089.91190190787
19748,1,Surficial Material Contact,431.641983995778
19749,1,Surficial Material Contact,1036.56147161342
19750,1,Surficial Material Contact,2412.1979221247
19751,1,Surficial Material Contact,533.567276730021
19752,2,Hydrography Shoreline,905.097439711001
19753,1,Surficial Material Contact,385.333435235395
19754,1,Surficial Material Contact,3357.73562442989
19755,1,Surficial Material Contact,7934.64096272862
19756,2,Hydrography Shoreline,361.908126793672
19757,2,Hydrography Shoreline,27.8112599345393
19758,1,Surficial Material Contact,1013.09570467355
19759,2,Hydrography Shoreline,367.120931872066
19760,1,Surficial Material Contact,16898.8221382451
19761,1,Surficial Material Contact,1001.95689357637
19762,1,Surficial Material Contact,404.367500659738
19763,1,Surficial Material Contact,813.335707846756
19764,1,Surficial Material Contact,810.144172714464
19765,2,Hydrography Shoreline,1611.94341185037
19766,1,Surficial Material Contact,4706.51683595654
19767,1,Surficial Material Contact,325.292706810333
19768,1,Surficial Material Contact,1069.61162676764
19769,1,Surficial Material Contact,2328.28836949724
19770,1,Surficial Material Contact,778.130308003547
19771,1,Surficial Material Contact,3577.35083354308
19772,2,Hydrography Shoreline,1447.54499702732
19773,1,Surficial Material Contact,319.090077319453
19774,1,Surficial Material Contact,1363.84431369326
19775,1,Surficial Material Contact,3562.74254507594
19776,1,Surficial Material Contact,7.20991509357998
19777,1,Surficial Material Contact,1519.24721070565
19778,2,Hydrography Shoreline,5040.56827008853
19779,1,Surficial Material Contact,13991.1528218136
19780,2,Hydrography Shoreline,782.629911686168
19781,1,Surficial Material Contact,190.381402941375
19782,1,Surficial Material Contact,3386.50016819874
19783,1,Surficial Material Contact,4288.5042154253
19784,1,Surficial Material Contact,3069.70329177768
19785,2,Hydrography Shoreline,6591.8806888121
19786,1,Surficial Material Contact,4362.51504856912
19787,1,Surficial Material Contact,4692.06019818558
19788,1,Surficial Material Contact,968.279586088586
19789,1,Surficial Material Contact,1620.72311464754
19790,1,Surficial Material Contact,4616.99809387887
19791,1,Surficial Material Contact,815.777462370761
19792,1,Surficial Material Contact,3398.94461124164
19793,1,Surficial Material Contact,2948.27543998647
19794,1,Surficial Material Contact,5516.95406517978
19795,1,Surficial Material Contact,1537.24856379773
19796,2,Hydrography Shoreline,6739.58083433993
19797,1,Surficial Material Contact,880.653980373253
19798,1,Surficial Material Contact,1104.56024880524
19799,1,Surficial Material Contact,8387.35744133986
19800,1,Surficial Material Contact,13003.4897546422
19801,1,Surficial Material Contact,16630.6843141526
19802,1,Surficial Material Contact,283.975744155074
19803,1,Surficial Material Contact,270.813048158867
19804,1,Surficial Material Contact,16401.6248385133
19805,1,Surficial Material Contact,379.790443152952
19806,1,Surficial Material Contact,1028.76741192691
19807,1,Surficial Material Contact,8435.44933251103
19808,1,Surficial Material Contact,3672.92093562107
19809,1,Surficial Material Contact,1667.37181486439
19810,1,Surficial Material Contact,499.05536770135
19811,1,Surficial Material Contact,1169.97449959829
19812,1,Surficial Material Contact,294.155136655514
19813,1,Surficial Material Contact,4804.67346932713
19814,1,Surficial Material Contact,3052.04592009354
19815,1,Surficial Material Contact,1652.73715107266
19816,1,Surficial Material Contact,6051.14847086464
19817,2,Hydrography Shoreline,1961.33842588101
19818,1,Surficial Material Contact,7123.12040586003
19819,1,Surficial Material Contact,1203.60331182154
19820,1,Surficial Material Contact,948.853912125502
19821,2,Hydrography Shoreline,467.78246130523
19822,1,Surficial Material Contact,596.272020748126
19823,1,Surficial Material Contact,1351.05493516058
19824,1,Surficial Material Contact,528.451291102096
19825,1,Surficial Material Contact,83.9132358648634
19826,1,Surficial Material Contact,1278.50598156819
19827,1,Surficial Material Contact,6985.75212680262
19828,2,Hydrography Shoreline,362.222065867296
19829,2,Hydrography Shoreline,9565.39120209572
19830,1,Surficial Material Contact,2979.80423336484
19831,1,Surficial Material Contact,1072.45844063024
19832,1,Surficial Material Contact,3693.18497317404
19833,2,Hydrography Shoreline,4803.55848847904
19834,1,Surficial Material Contact,4194.91364767932
19835,2,Hydrography Shoreline,3971.67493588381
19836,1,Surficial Material Contact,2888.64314645822
19837,1,Surficial Material Contact,1846.08048205922
19838,1,Surficial Material Contact,2804.31458109168
19839,1,Surficial Material Contact,2626.10523737018
19840,1,Surficial Material Contact,4969.85691074011
19841,1,Surficial Material Contact,7270.66225941262
19842,1,Surficial Material Contact,3325.57177483799
19843,1,Surficial Material Contact,15204.7593466246
19844,1,Surficial Material Contact,2795.74052464113
19845,2,Hydrography Shoreline,2877.05994885218
19846,1,Surficial Material Contact,3627.81541429859
19847,2,Hydrography Shoreline,1550.3419647574
19848,1,Surficial Material Contact,821.030022095082
19849,1,Surficial Material Contact,1329.80665715143
19850,1,Surficial Material Contact,367.984863575646
19851,2,Hydrography Shoreline,2026.6506630248
19852,2,Hydrography Shoreline,2123.28247934734
19853,1,Surficial Material Contact,2042.47363994148
19854,2,Hydrography Shoreline,519.660403888275
19855,1,Surficial Material Contact,401.355188775355
19856,1,Surficial Material Contact,7138.7155798413
19857,1,Surficial Material Contact,9335.87575426037
19858,1,Surficial Material Contact,5692.23100158363
19859,1,Surficial Material Contact,1328.65955578204
19860,1,Surficial Material Contact,2354.26787900451
19861,2,Hydrography Shoreline,1976.41446116128
19862,1,Surficial Material Contact,426.479642904252
19863,1,Surficial Material Contact,3259.54706923819
19864,1,Surficial Material Contact,1497.57534170923
19865,1,Surficial Material Contact,1021.66170341391
19866,1,Surficial Material Contact,2240.48457634743
19867,1,Surficial Material Contact,956.224713408113
19868,1,Surficial Material Contact,25064.0117329693
19869,1,Surficial Material Contact,2018.43026860366
19870,1,Surficial Material Contact,551.769140799309
19871,1,Surficial Material Contact,2554.68376600702
19872,1,Surficial Material Contact,6392.09256423129
19873,1,Surficial Material Contact,9446.12044612845
19874,2,Hydrography Shoreline,736.058407315921
19875,2,Hydrography Shoreline,807.344278216069
19876,1,Surficial Material Contact,3575.76058893842
19877,1,Surficial Material Contact,821.701161425893
19878,2,Hydrography Shoreline,401.044899221485
19879,1,Surficial Material Contact,3411.0740134874
19880,2,Hydrography Shoreline,3978.60891535448
19881,1,Surficial Material Contact,7317.41616300964
19882,1,Surficial Material Contact,452.572869044336
19883,1,Surficial Material Contact,1956.58744668775
19884,1,Surficial Material Contact,2489.30716749176
19885,2,Hydrography Shoreline,1482.2159077252
19886,1,Surficial Material Contact,5715.85555129098
19887,1,Surficial Material Contact,3452.18255043903
19888,1,Surficial Material Contact,250.027709750957
19889,1,Surficial Material Contact,2741.1890277853
19890,1,Surficial Material Contact,1561.44869132185
19891,2,Hydrography Shoreline,176.858392111937
19892,1,Surficial Material Contact,1700.61071746026
19893,1,Surficial Material Contact,1772.9185509288
19894,1,Surficial Material Contact,8604.84204035602
19895,1,Surficial Material Contact,2980.84551078435
19896,1,Surficial Material Contact,2544.52048023064
19897,1,Surficial Material Contact,102.569307972416
19898,1,Surficial Material Contact,8182.16519230032
19899,1,Surficial Material Contact,3971.88445283882
19900,1,Surficial Material Contact,2743.0411613753
19901,1,Surficial Material Contact,7055.28331243705
19902,1,Surficial Material Contact,423.653660541826
19903,1,Surficial Material Contact,710.460244646059
19904,1,Surficial Material Contact,6112.82277923765
19905,1,Surficial Material Contact,2733.32803713834
19906,1,Surficial Material Contact,449.338379417873
19907,1,Surficial Material Contact,1994.60169418326
19908,1,Surficial Material Contact,3092.10627397686
19909,1,Surficial Material Contact,1052.72664253512
19910,1,Surficial Material Contact,19323.9034883993
19911,1,Surficial Material Contact,1978.46655597563
19912,2,Hydrography Shoreline,807.234801137249
19913,1,Surficial Material Contact,5664.18540977901
19914,1,Surficial Material Contact,4106.37721795227
19915,1,Surficial Material Contact,3392.81066222651
19916,1,Surficial Material Contact,604.315112819565
19917,1,Surficial Material Contact,1791.68051772821
19918,1,Surficial Material Contact,1215.60733652383
19919,2,Hydrography Shoreline,955.100266793311
19920,2,Hydrography Shoreline,1415.13554299183
19921,1,Surficial Material Contact,2547.29124098417
19922,2,Hydrography Shoreline,1559.62858849731
19923,1,Surficial Material Contact,503.276464173989
19924,2,Hydrography Shoreline,444.329541375109
19925,2,Hydrography Shoreline,3693.96906017256
19926,1,Surficial Material Contact,4747.64664306601
19927,1,Surficial Material Contact,1111.05343687805
19928,2,Hydrography Shoreline,3391.32812649248
