OBJECTID,Class,GIS_acres,CREATE_DATE,MODIFY_DATE,GlobalID,SHAPE_Length,SHAPE_Area
484,R2,257.73035563,,,{25360BCB-780D-4F25-917E-0A79A5D59AB2},4231.67540083964,1043001.88759209
485,R1,13.27619969,,,{08166741-64C5-4F89-A20E-F79F27D7FC94},2365.57312546078,53727.0874018497
486,R2,3274.60579083,,,{47E8FDA8-665F-4685-A0C9-6FBC983F2082},20188.8901404012,13251912.1101511
487,K,744.86410748,,,{9B8FE600-0DF1-4DC7-8E54-E93C8CEB78F6},12478.4865970824,3014370.06983892
488,R1,10277.76571232,,,{D4EBD3C1-834C-4C7B-AFB8-F8B94393A2E4},30315.9994312907,41592807.3815079
489,K,1990.43142075,,,{856E395A-7B7F-4F61-8214-D11036F0E23C},16560.7438718217,8055022.17181487
490,R1,4527.93499291,,,{FEC5E452-5E06-4AFB-9E65-9E27B281ECE8},29375.9176189007,18323975.5865116
491,K,80.24723795,,,{184A1864-3869-4B2D-AC6B-2D05969D9049},4494.65908006307,324750.340174248
492,K,124.1283094,,,{6A42D113-355D-4D92-9295-4C44E8B2FBE6},4417.68113466868,502331.441312218
493,K,11550.40951848,,,{D34951AD-6AB5-4323-AB24-43EF67A961D3},53379.0327816109,46743034.5978674
494,R1,153.62879183,,,{738BE919-B32B-43AA-8D36-7409634FF43D},4336.09142540748,621716.132261586
495,K,199.23072052,,,{162A750B-4B85-42E5-B1DD-A30493F78A1C},5463.93706076896,806261.323254682
496,R1,841.48545752,,,{384F1CEB-2C45-463E-998D-D57CA184260C},10721.9609615411,3405384.35385083
497,R1,22.62331228,,,{1090941E-68DB-4EDE-A606-8BBB88687E5C},2465.06663204154,91553.6602635223
498,K,127.48017712,,,{66D299F8-5130-4781-987B-79CB82148712},3256.50195803766,515896.022577664
499,K,706.28983928,,,{42A5A0C3-0C49-4BD1-ADC4-D1DC291EE5EF},6935.65817341365,2858264.92479498
500,K,163.69366972,,,{2C378044-BB3C-40CA-B779-60F2118FA75F},3720.82952905898,662447.409766051
501,K,198.88915873,,,{CA568D3D-DF13-44FC-A4D6-0B6C8E6399B9},5694.57740766043,804879.066241321
502,K,77.50110796,,,{17B3D23E-123A-4AC2-8539-D0D85D37E74C},3220.14051067948,313637.102243303
503,K,57.1435702,,,{75226E33-8B13-4C28-A07C-891B71C7EDFE},2185.64166308293,231252.742577371
504,R1,2137.48267266,,,{C664821D-CC92-4E7A-8B5F-B7BB766D9D84},17662.5657466027,8650119.83867321
505,K,188.00111162,,,{FF5AC01A-674E-40BF-A519-05562A54F5F4},3591.67296739637,760816.527864255
506,K,961.49122423,,,{2E45765F-91E6-4ADE-B6AF-A1692B44E574},11568.2173325491,3891032.39049218
507,R1,161.69885058,,,{31158E0B-F591-46D9-9A05-C19FCC6D542D},4262.70357422957,654374.631049858
508,K,154.54450357,,,{27EBCD76-04F4-44AF-B271-04B5136F9C62},3265.47557638754,625421.900913181
509,K,5.59884486,,,{3FC0BD35-1101-4599-A5A3-8CF1DE89C57D},1621.55112481296,22657.8112937413
510,K,44.50151396,,,{8344FECD-D321-4296-B57C-A6F7D554994D},2279.85577906011,180091.95289463
511,K,6.54498907,,,{1193035D-3383-4E3A-B422-A07C4E64F821},695.018799478993,26486.7362898196
512,K,31.22080715,,,{CF379D16-740B-4703-8F90-77792FC44897},1667.5355926744,126346.62579675
513,K,114.55880175,,,{CA2FFD0A-FAC4-4585-9E15-E210EA4164F0},4930.29172279617,463604.864005108
514,K,419.17345587,,,{A1C80EB9-09FA-4961-A650-5834993E7187},5297.37777121622,1696341.52964338
515,K,248.32786674,,,{BA085B00-4CC8-46BB-A4C5-5A41580B0D28},4247.07757229538,1004951.21390118
516,K,762.01983095,,,{369ECB13-1E9E-480A-B410-BDA93A35AFFC},7677.92708375048,3083797.09527767
517,R3,2819.92891822,,,{26957B42-98FA-4B3C-8056-43835003CB7D},29384.2908927909,11411892.7798523
518,K,15990.91165868,,,{0041AFEB-7D6F-4A01-B134-15CB1947E56F},88412.5244614606,64713180.5774776
519,R1,7048.09169263,,,{62EFBA4F-B014-499F-934A-1E407523749A},39221.6244617336,28522728.4201941
520,K,5234.07066566,,,{70716D7F-6E45-4C3D-8D0C-8DA8092266F5},35926.0907807602,21181616.6189941
521,K,182.2747475,,,{1E337759-0D97-4D8B-8C0A-D78BAE64B09E},4247.77290596854,737642.662394765
522,K,124.91975663,,,{0A466301-4A24-48EF-937E-A754AED96796},3171.57881844821,505534.327323812
523,K,454.09187331,,,{A62260D8-7E46-42D3-8574-0F5767CD4184},7590.99458270932,1837651.91279317
524,K,217.98841429,,,{5B628E43-3493-4585-BA1A-8C4C5E25D558},4196.94473772827,882171.318263979
525,K,90.82254885,,,{B13991DB-0FCE-4F68-A9E4-51827D36879D},2821.31670723279,367547.274976011
526,K,57.47969667,,,{648D61DF-DCFA-4F12-8CD0-532EEE305488},1978.86761050841,232613.003544482
527,K,1203.400859,,,{807376DE-2528-4DBC-BFEA-EBFFB083D2B4},15713.7372546963,4870009.83795562
528,R3,18.46107167,,,{03EF28C1-DF54-41D4-B164-1FC675961363},1541.81242102825,74709.6032164794
529,R3,367.22338702,,,{3914B0D9-055D-42C4-B4AC-4300FD3EDB56},8042.31622691558,1486106.22483965
530,R3,419.2050715,,,{28D1887D-EAC5-4496-949D-C6F266B48115},8736.74370269538,1696469.47405234
531,K,1161.16546325,,,{FD150119-C749-4BC0-84DD-3B5E74269BA7},11338.6115147558,4699088.57654976
532,R1,1415.15349479,,,{5853BD0E-722D-4C49-AD60-F6A444FCB792},12858.581899929,5726945.75569941
533,K,305.93983767,,,{78EE2FAD-BA3E-4913-9C34-6D75091FE3A3},7337.82202103973,1238099.51451622
534,K,1010.58151255,,,{9792F3C6-AA17-412E-AE1D-09618AD57DBF},9032.78292835023,4089694.52811443
535,R1,1037.03859766,,,{1DDA1AF9-B3B0-4EC1-B427-B218ED9229BD},8344.28583326294,4196762.97818286
536,K,1782.22051495,,,{1A0E817B-9F0F-4E5A-94E3-ABCB9807F9E9},18786.0399931775,7212419.18377493
537,R3,30.83260727,,,{4CB2AB34-41FD-490E-B45D-3418FB9A0C1A},1848.68526386099,124775.630361895
538,R3,24.11707298,,,{513F53E7-EDC7-406E-AAA6-AE8BEE04A7D1},1784.86071696517,97598.7193471625
539,R1,158.38489117,,,{2DE7D291-7921-470D-89C4-20F68DEB0924},3825.80069421998,640963.459861053
540,R1,514.29037169,,,{F4C4ED5B-954C-4253-9579-60EBB94AEA01},7924.82987313357,2081267.56017906
541,R1,81948.26124517,,,{64510154-7291-48DD-BFB9-01F8E04CEADA},151709.156575468,331634164.527933
542,R1,147.86680315,,,{D81F4B5A-FB48-40BD-A0A8-65D8FE2533A9},2989.30760503995,598398.098745038
543,R1,96.86516235,,,{48407E60-5EC2-448A-B42C-04FD655BE5A0},3034.91050110277,392000.961365299
544,R1,58.07771837,,,{B6FDA4F7-9CAA-4843-950E-E2F074A7DF23},1863.47837261484,235033.12112254
545,R1,248.69864776,,,{94A38A30-A3E9-469A-820E-1EDCD41EDD6B},5578.98791570946,1006451.71744586
546,R1,203.23757222,,,{FF98C414-7FEE-4E16-B4D4-D1182B5B6F02},4063.30189526773,822476.541182996
547,R1,52.48068766,,,{924DE725-C128-4F12-B565-BD02D356ED3B},1863.46296902327,212382.651492641
548,R1,61.19468089,,,{6B297B93-3BD4-43D7-BB6F-247A1F56E5E2},2377.59202826109,247647.070998524
549,R1,41.64531904,,,{D439E55B-D8A3-4041-A37B-74977BEEB368},2971.94770150863,168533.296223865
550,R1,403.12852367,,,{D917DB75-D730-4666-BF67-2B9801204E43},4953.5778969339,1631409.73480948
551,R1,174.01453917,,,{0F18ED58-6887-48A1-849B-015FC60537BC},3319.31879154341,704214.652486971
552,R1,128.75393548,,,{A03FAD39-1A7C-4A03-82B3-9DFC234A2FFA},5154.0191293518,521050.760248818
553,K,4494.54047094,,,{79F375AD-D8D8-4687-BC13-A2FF3DC6DE96},41419.6256229052,18188832.2140349
554,R1,56.33577819,,,{45212E07-11CB-407A-9211-262630AA5241},2434.26173547932,227983.711326901
555,R1,43.30858308,,,{E0473ED9-284F-474A-BABD-234CA3AAF923},1939.16994035998,175264.313747494
556,K,90.12863372,,,{96F9095C-6D69-44A2-AD7C-13BA06C701C8},3461.20080642,364739.088907828
557,K,33.17734615,,,{E740FD9F-944D-422E-B176-43C703FE0318},2190.11611867514,134264.489639582
558,K,75.04854071,,,{8A9375B7-41AB-47C8-8947-3C72EAF49A53},4271.71098576093,303711.875273997
559,K,79.94181284,,,{9FF4C0DD-A9E9-4A21-8582-0D16E55F4223},2413.1041978245,323514.323688883
560,K,79.96076465,,,{DDE90F18-CF23-479C-BE95-0832D733AA6B},2412.89083033991,323591.019233802
561,K,24.24985892,,,{C328F959-2091-4CFB-9D69-520BADD61011},1428.29153250509,98136.087133548
562,K,79.85502829,,,{D9A25BA4-7847-4A85-8067-12A67681FE53},2411.36551846042,323163.117691844
563,K,26.0432071,,,{30DC996F-C561-4BEC-9184-4A6CB348F530},1619.38015836268,105393.538548115
564,K,25.99347464,,,{F774BF0D-65FF-4336-8B81-82759D59E0C7},1364.96370376158,105192.277628402
565,K,72.38679464,,,{78AE368A-0141-4538-9B2C-CD36803B0732},3242.44681591383,292940.128330808
566,K,174.1369457,,,{CAC4C92E-7039-4AFA-BA24-9FF42C94C85E},4470.2962444273,704710.01611033
567,K,956.93073658,,,{6E9B3F36-589A-4742-8EDB-5593D3368321},20224.103021531,3872576.67846824
568,K,32.7529853,,,{94FFD637-7C06-4EEA-A5B9-BA0F23B7DC33},1658.91541044769,132547.155403162
569,K,67.48146115,,,{D3D3D865-B28C-470E-99BF-F7D7F690FBDF},2637.58778373136,273088.86913838
570,K,26.09007613,,,{6B6B4CAA-F1BB-41E6-8746-31C6EB800A45},2091.12007662613,105583.211533694
571,K,1764.39425838,,,{EE0E354F-E689-4ECA-B101-7C67BEAE8608},14480.3378102605,7140278.59637283
572,K,1536.41036162,,,{CCF0BA5E-7945-43F0-B94A-2B542A97057B},20660.515769022,6217656.83500738
573,K,53.04577258,,,{89653117-0884-4718-9AA5-C60CF284DAEE},2423.98936541239,214669.478088307
574,K,45.16062205,,,{78181AE7-F99E-42E1-9062-7EE4B43DC977},2481.14174541933,182759.279312061
575,K,817.44662198,,,{13AD80F8-046E-46DC-8664-159EE21640E6},16696.5323951187,3308102.25147463
576,K,68.3811147,,,{ED18C24F-B6C0-4B71-95EC-3A323BCEE350},3462.19023712218,276729.652340679
577,K,43.00613763,,,{37767656-C14B-4C2F-A789-CF305015B079},2001.57073167309,174040.355569156
578,K,118.59795436,,,{6CD55E77-CBE5-4975-8220-1A7CF160D57F},7310.95271003995,479950.799613582
579,K,191.59508439,,,{2EF02D2E-2D07-4BCD-8F2D-82DDDBFE6B0F},5120.16732569997,775360.877392369
580,K,53.78247057,,,{EC76249A-EE01-497D-85A0-51685A9BBF16},2474.84628304668,217650.800945181
581,K,31.95373296,,,{7E7DDF05-2583-4480-B864-A07609BC804A},1785.4101015421,129312.683088995
582,K,20.87460849,,,{87E9DC4C-1373-4FC8-99E0-0DC9ECF8A084},1551.03592657446,84476.8789992569
583,K,137.11851347,,,{B2C99792-A590-4650-A745-740077BF2EC2},3455.96531409632,554901.140875638
584,K,63.4665041,,,{60F6EC76-5785-4797-B258-358DA63EF1CF},5593.80076577372,256840.849892785
585,K,414.94652015,,,{954409EC-583A-4A31-BA20-B06BB6DAEBB5},6302.11337616785,1679235.65974079
586,K,47.28463567,,,{0FEAD581-04C1-4134-A53A-653BBC246308},2491.59369822534,191354.891609559
587,K,5862.53644725,,,{36C9556F-4AAE-4028-ACE1-CA4653F7E16B},51004.3242861409,23724937.505168
588,K,161.29328302,,,{854AAAA5-2393-49D4-98C4-C3F5F0632DF0},5103.43550410469,652733.350843803
589,K,33.17486389,,,{570C3143-7968-4E5B-89B0-F3310F9F73DF},2086.77340867655,134254.444244085
590,K,65.62434579,,,{311784BD-66F4-4152-A77F-CC54038BD353},2852.18471126089,265573.360048738
591,K,92.26294495,,,{F0B4777A-A318-4EF5-82E9-A225C2D1AD5D},4297.33615368421,373376.374325791
592,K,112.62562535,,,{8D5A504F-C39B-4017-95D1-8AD3B2189C7A},7756.13201943388,455781.545586584
593,K,20.34144477,,,{0DC78CBD-48DE-48BD-B410-1AC2FD816889},1423.75349222064,82319.2333914116
594,K,881.63238187,,,{935790A0-53D8-49E2-889D-411A1C59E8E3},24542.3036242103,3567853.83780274
595,K,32.94960068,,,{B0CD1342-06D0-4A71-A4B6-CC3CA19D798F},2606.24566097324,133342.832748639
596,K,232.50515157,,,{A7F57FA5-B1F0-4901-BCCF-805690B97CCD},8759.04731485212,940918.703078181
597,K,69.78324683,,,{B78BC8F6-D4EC-4BE7-A308-4159A9BEEDC5},2588.81493681764,282403.902284223
598,K,59.570951,,,{D4FF0B7A-B318-4AE6-A351-64F307488F38},3396.33468680466,241076.043190355
599,K,98.37333088,,,{F1B63AEB-F915-465D-952C-11AE3FAA4F9E},3566.66951475367,398104.327094826
600,K,90.23956134,,,{432A4FB0-65AB-4AA8-A520-B910E7A555AE},5740.51654565146,365187.998849152
601,K,59.25238436,,,{D88DC9A2-F681-416F-8D29-D4AF3EA54F98},3032.79613001077,239786.844609906
602,K,20.49840071,,,{4BD4AA32-740F-4FF7-BE86-DC8BC6332CE3},1156.20993211793,82954.4140813417
603,K,66.48398988,,,{231B7910-33F5-4566-A446-724303FDF5F4},2551.46494111686,269052.230099793
604,K,155.17757676,,,{D03C071C-2297-4030-83C0-22BBEB76572E},4878.57214926689,627983.867395047
605,K,41.92197007,,,{B0B35538-5300-4927-9A06-2B658049A372},3524.47298451732,169652.867680623
606,K,30.41173965,,,{4650DFCC-885D-4383-8295-92EFFBA3BEB0},2096.81464523566,123072.432780067
607,K,62.69478472,,,{98BDF8E4-8FA7-4A37-94FB-C51C9529F183},2389.41021050574,253717.799935027
608,K,158.56578821,,,{CF081D9A-1268-449D-AB27-F836F88EFA48},9824.68185019398,641695.527118454
609,K,1955.26927071,,,{E4513512-75AD-4017-8894-FBAB5487210C},28019.1883627362,7912725.43391312
610,K,1141.49137973,,,{113750AD-107C-496D-8883-701A098811E7},16087.5179837315,4619470.0690564
611,K,76.5849104,,,{FDED713E-AFB6-4C3E-BEE3-8E601FB5993C},4481.87719450577,309929.367528124
612,K,204.02037416,,,{A63363EA-AB17-4B3E-8CB8-A4F8DC2A1394},8155.16075058513,825644.440840987
613,K,31.87230867,,,{C1A90D3B-7602-4BC6-9BEC-8D57BEB01911},2060.94834837225,128983.16937533
614,K,77.2021272,,,{3FBDCB9D-BC82-4FCB-A321-84E9163967F5},3673.2021880661,312427.165222642
615,K,41.21544458,,,{85A8B678-32DF-490D-A71C-89542C981957},2567.45335329492,166793.649081526
616,K,372.70230093,,,{A1EC8EA3-C3D9-4738-A12D-DE224807E2D7},6129.47522562799,1508278.69084537
617,K,21.31103326,,,{19E87010-01E8-4343-A28C-541C1655A75B},1606.97136401146,86243.0343726907
618,K,106.64828671,,,{F73D79DF-1A4E-4812-940E-FFF762AF563A},4247.83582736188,431592.018264156
619,K,177.61601819,,,{C7150D43-7275-4A98-A0F3-957C7CEC2F17},5237.17689689636,718789.378871952
620,K,25.40716867,,,{14CA2A6A-EC56-4063-8F06-EED4ACE7AB90},1506.99046579242,102819.572120972
621,K,37.54540265,,,{509212DF-3128-4517-9995-5C0CC9951C31},1695.49409470018,151941.457345451
622,K,1507.0552359,,,{C60CF48A-EB11-4556-9E2A-FE40209DBC44},21163.595037934,6098860.38414972
623,K,36.03698014,,,{DBBD21BE-657E-439D-934E-CC0B1568F648},1498.1404379386,145837.06379056
624,K,2822.55562144,,,{C676C500-61EF-4703-86D9-2D4740EA4716},35323.0638580534,11422522.7128427
625,K,220.53981306,,,{717505A6-9B06-4B08-AF33-0B60F5BBCED9},4940.97838399887,892496.503764497
626,K,48.43582594,,,{95B3EAA3-786F-4FFE-808C-4B67684C73DC},1912.8655976388,196013.611835848
627,K,21.99550105,,,{EABFDEE9-7B88-411B-8373-BCC3F5F0F654},2116.02854752322,89012.988249114
628,K,96.94466873,,,{8C9990F0-5D9E-4D33-8A3B-86DC1C725E42},3212.14476689459,392322.713547998
629,K,62.83855943,,,{87402467-43E0-4C66-9C77-797A08295C39},2921.64879853546,254299.637882637
630,K,28.46744143,,,{90C07372-5199-4628-BDE6-EB1A101ADABD},1514.11271046862,115204.105755422
631,K,85.81875471,,,{C503E58A-D5AB-439D-9C9D-DBDD6F344145},4011.51823432507,347297.558109453
632,K,20.8900995,,,{47CAF153-9840-456D-9DE5-B025B51C7673},2643.69851168357,84539.569128008
633,R1,64.20566243,,,{DDC140F9-EF08-448E-B5A6-89BE1CDA1073},2137.03973756577,259832.129396747
634,R1,168.16592776,,,{1A29FDFC-9EC8-408B-A84B-83728B1BCE54},3955.0227720994,680546.067836295
635,R1,573.17134459,,,{32FE9282-BF12-4B19-8EC6-1CF78DC518A1},9386.4636632728,2319551.34994849
636,R1,272.87111148,,,{A35EE9DC-12C8-4C2D-B20F-E478F59E8F49},5004.18901273488,1104274.59601046
637,R1,50.25352491,,,{741433FC-4699-4673-9CF6-CCC86168DB70},1823.7703195251,203369.607821408
638,R1,68.94855645,,,{5DAC32F3-9547-4DCD-9F75-543B339704DE},2488.89883071858,279026.016767935
639,R1,83.26063666,,,{35ED6BC4-3936-491A-930C-1592C4F9D8E8},2776.23713113451,336945.180511173
640,K,58.62643457,,,{647691E9-B351-4253-85C4-D5AFD0C55B8D},3517.74585211955,237253.705639611
641,R1,115.90171728,,,{544B7361-1C1D-47B6-99C3-AD377AD11DED},2746.80357965193,469039.471921603
642,R1,64.34111712,,,{FE8955E4-0874-4750-8A62-E9EEA770770C},3995.33473616733,260380.297274146
643,R1,304.74685891,,,{A72310B2-DC4C-478C-94BF-E56EFBE03DB8},4729.39670692097,1233271.68160229
644,R1,86.10522606,,,{E7E9EF07-34D8-41BE-B807-B3D61BB5005A},2794.53491779245,348456.87113188
645,R1,71.26957691,,,{9D89BEF0-FDAA-4C03-9C94-D052E0CAB2B9},3365.73577201947,288418.890607846
646,R1,41.85784867,,,{3F690D79-3D02-45C6-AC32-17885986CDD0},3255.48580976965,169393.376548332
647,R1,313.31821284,,,{D3CBBBB6-23CF-4E81-A7A5-F06E1AD9CA00},6030.82936962996,1267958.85807532
648,R1,46.50554875,,,{86F1EAA5-0A52-49BF-9467-F425788565ED},2903.03822805857,188202.026164852
649,R1,44.92095056,,,{48EE80E6-7E54-4317-8572-95B0D4226E56},2226.81659995774,181789.35933076
650,R1,367.90446852,,,{0144376F-86CD-4850-92F0-0809F5FAB1A5},5544.25368740297,1488862.47481385
651,R1,564.19851171,,,{66F8DC94-D982-4311-92A4-F6B49E34D1B7},16155.7197313639,2283239.43933649
652,R1,289.67016827,,,{EB985E40-C93C-44AB-98F4-E54FB512C47C},5590.28789042169,1172258.23692203
653,K,31.59773682,,,{AB019196-29A7-4593-B4A4-4E3422E31B78},1442.51439863347,127872.012089872
654,K,27.16519522,,,{4787F0FF-F756-4F0A-ACF9-DDDCC4B8DD9F},1374.41520697366,109934.081386703
655,K,6.67494621,,,{EFEA24B0-7CD5-4E63-B8ED-18A5B1252E28},711.711003075387,27012.6562472894
656,K,462.97289845,,,{3E074F29-3749-4F79-A3D0-55E6D3FAE6ED},9595.96070413652,1873592.28915083
657,K,71.88141541,,,{36C695E5-6058-4A8A-A0BD-CE0E4B5E2316},2745.59272839601,290894.923025129
658,R1,1158.09456711,,,{2B2E407F-BD35-41B0-AE6A-232A9D94AAB7},17179.4946534772,4686661.05143432
659,K,498.55376286,,,{F9A14625-47F0-4846-8904-15A04ADB4410},8439.74424446926,2017583.51070201
660,R1,4.4626346,,,{82F9B232-E3D4-434E-B79A-C044C5990208},7141.45472515042,18059.7132420103
661,R1,1.64595416,,,{965B9299-BFAB-48A6-A40E-46FBA487D374},346.443729289288,6660.96664497368
662,R1,29.65239448,,,{534A5C52-5135-4E25-B3B9-170D79EAC1A5},1412.45918705502,119999.459682471
663,R1,4.62108822,,,{8BDB4F4B-5A5C-45D7-8CDB-55A127801E0F},774.17680081909,18700.9548396226
664,R1,8.12112502,,,{497FD7CF-49A0-4AEB-8281-0A93ED5D7165},1216.48475639991,32865.1575175015
665,R1,3.04267963,,,{B76DF495-95CA-4607-9317-75115028A768},620.263124330257,12313.3365424078
666,R1,9.69821635,,,{C7B0E507-BD5B-4C22-9183-37939E5469BB},1549.15588543112,39247.4450193422
667,R1,1.54896453,,,{6A6A2A4F-BB27-42F0-8885-BBE4926411C8},380.159741099083,6268.46198329008
668,R1,3.64555267,,,{84B6CB0D-F689-4F9D-8156-32F49A0AD3B8},655.748144260605,14753.0868592179
669,R1,4.84027945,,,{0E00054A-95E3-47B5-A76E-D6E6DBBC0D0C},566.277772454686,19587.9937794481
670,R1,35.96451602,,,{BA7DCD44-8608-4E7E-8E90-26BF9B41EFED},2411.32503654563,145543.810736194
671,R1,8.1533239,,,{074598F6-222D-4D47-9E2D-3E299D7712DB},1405.28997448376,32995.4622625218
672,R1,3.32420369,,,{06EA4F40-6D18-4B72-809A-6AF9410CA2CF},1174.78456147718,13452.6285080982
673,R1,164.69792657,,,{480F270D-3B8D-4DF5-9281-7E3DE14A526E},4713.15106891737,666511.509191534
674,R1,81.49016719,,,{2A2865B8-70EA-4098-A6F4-CEBA7F512F49},5236.1812322114,329780.316335281
675,R1,3.38445713,,,{6DE913ED-BF86-47B8-B770-52C5345C64F6},601.166660830849,13696.4664979266
676,R1,37.79111514,,,{0FC3F5C4-07CF-4BAB-96A9-247E49D7D2EF},1977.51150403326,152935.82445487
677,R1,8.49068815,,,{14527442-0B3C-4B74-B6D0-4893A6E2B1D7},686.141482396186,34360.7323748105
678,R1,30.30311996,,,{C11F3DDD-F764-43A0-AF74-3B290EC77888},2695.34491774315,122632.862712423
679,R1,640.96352698,,,{CC99FA9B-6D7D-42E6-900A-D01E98FD1DAB},9669.31365955522,2593897.66828367
680,R1,7.00112334,,,{AD4E716C-51B9-4A93-B104-6AE8B4702082},1163.63166905369,28332.6535146922
681,R1,2.24152034,,,{814ED7B6-292A-4AE7-B286-71762225658E},613.297640096297,9071.14702592761
682,R1,2369.3009682,,,{911A514D-D7B1-4D31-A5E5-B94A2345AE3B},12521.1434558748,9588258.92297374
683,R1,3.66988276,,,{8A19D27C-E092-4656-AE20-ADC7F0371EFA},1328.84399313548,14851.5476216832
684,R1,37.30882202,,,{EC9A0221-1D89-4C08-AE54-E4432B3E8EDE},2340.1424031033,150984.045713089
685,K,37.04000883,,,{82DE8632-FFEF-4F0F-AB89-690F9C15F4FF},2996.29370512187,149896.193023994
686,K,93.54521216,,,{4BF47235-78AF-4B71-BE16-44FB39993E76},4518.43002013973,378565.546233768
687,K,82.69522274,,,{F5156167-FFAA-4EAB-8E8E-89A9218A1887},4443.47532664387,334657.022484223
688,K,45.09107255,,,{E03F4BF4-2C58-4A64-8B95-3A0BE6E33D2F},2933.88828784095,182477.821325372
689,K,39.88288478,,,{4E0071BE-92B5-4285-BC4A-EE508CDB796C},1606.99047952819,161400.949478275
690,K,272.00827231,,,{CD246060-AB73-4B2A-9D56-324CF0373AED},5550.14097275108,1100782.79592713
691,K,26.41983236,,,{71BF4367-EA40-4DF1-BEBF-1C8505F72706},2698.19782997909,106917.692958841
692,K,55.70838572,,,{C8F3B26B-B578-428D-961E-442B81F3A4D7},3071.06511544623,225444.734000469
693,K,413.14573926,,,{9C7721B6-81D7-4E03-BEDD-98A49DCBC7E0},8746.7252641436,1671948.12906924
694,K,79.61147986,,,{98497904-406D-4E69-B18E-2F530ADC7C2B},2486.853177032,322177.508238671
695,K,93.00077254,,,{90FDEF14-DEFB-437E-859B-09D1D4BFECF8},3093.60838881048,376362.268532855
696,K,28.50482393,,,{5E7938C0-4871-45BA-AB5E-A8AFDE170FED},1992.52545958849,115355.388000993
697,K,53.36667033,,,{5FE64E87-C2E4-4555-89E4-F6CFEF86E37B},2882.65352816066,215968.110388642
698,K,2440.57237872,,,{14E415A0-2E8A-49B8-B40A-E6FFA1DAE073},20004.6195746042,9876685.23395952
699,K,233.77265623,,,{AFCF9254-2FA8-4B22-9F65-3B3553727C3B},8225.4480893383,946048.132834507
700,K,144.2669443,,,{8501C363-9801-4E6E-A2AC-B5EFF0C56E86},4865.4112330063,583829.928972294
701,K,75.58861301,,,{36BFB0F5-2240-44A5-8755-545D3C9DD615},4096.35986032784,305897.47902913
702,K,93.36466955,,,{E274CA8C-CD1C-4AE1-894D-B7846371C91B},5603.47637232933,377834.91333129
703,K,356.91631758,,,{D9FF91E6-4082-4D76-849A-4BD5AD87B23B},8047.35424813735,1444394.82901209
704,K,94.35524163,,,{7C8471D7-56D7-4B9F-8EE9-AAD88CD964C2},2989.29137474812,381843.632241781
705,K,21.28785437,,,{621C40A8-08AB-49E0-B131-B436A878A3D9},1463.66594453678,86149.2323786711
706,K,55.848206,,,{CE663465-F3C9-4BE2-8BBE-5D7BAA6DEEC8},3368.94957139823,226010.568825161
707,K,36.41150046,,,{6AE5C372-4EEF-4670-B180-BA1D00F07FD9},2630.2035604406,147352.699767274
708,K,69.99441197,,,{94F910F0-B79B-405F-8253-C85CB93FDB2A},3531.79448857217,283258.460709415
709,K,28.0847811,,,{7B6B974C-385D-48F2-B47B-6B06550AC84A},1624.02466433559,113655.528217153
710,K,146.13911079,,,{3B03ABC7-A7BA-4937-A99D-0DAFFA85F797},6315.613534829,591406.348047881
711,K,25.27613718,,,{7128F9E2-7598-4624-A6DD-6CA35D13B071},2412.80821816972,102289.30435968
712,R1,7.04044327,,,{EED0317A-CCBE-45FC-9FE6-135460B70FF8},831.591675045509,28491.7762293622
713,R1,4.4881249,,,{DE44D9D4-10AC-4F40-92BE-924FA1F1FCD9},2003.05140307682,18162.869246092
714,R1,3.15335677,,,{D8B57C38-755E-40F6-8925-25CA96B39495},526.251328606048,12761.2328169173
715,R1,6.79625325,,,{6ABA0582-FCE0-46D5-905C-A053D8D70E1F},784.294596426505,27503.5703549299
716,R1,13.29126183,,,{69805E2B-5510-4162-B25D-FAC87257984E},1309.91795420988,53788.0419395202
717,R1,2.0137719,,,{EFB0D34F-3828-4A41-AEC1-C2BA8AC4446B},580.177747077425,8149.47814213524
718,R1,2.00074366,,,{3F0606BF-A67E-416B-8997-0B3122FF1254},359.927870825691,8096.75451231722
719,R1,1.47836238,,,{BB016F9D-60A6-4BCA-9A54-E408BC0B54D1},680.052365846159,5982.74406109391
720,R1,1.59659749,,,{2DA010D4-7146-47E0-B1A9-637591E967A3},382.115593113538,6461.22648685023
721,R1,9.33886922,,,{FDD83DF7-7203-49EE-ABF5-FC40F5FD0E8A},1101.1255707205,37793.2130193944
722,R1,2.17867333,,,{020D3074-B034-4F59-BE7B-1E6AFAD3EADE},451.212748002163,8816.81320206244
723,R1,1.23796967,,,{31955ECD-332D-44D3-BF6B-08C625A9B90C},301.281283495594,5009.90542482293
724,R1,326.41432592,,,{60F91124-1D0F-44BD-AB56-BEB7CA65C6AE},6426.25747540254,1320957.15789467
725,R1,7.48292506,,,{2285F5BA-54C0-4FF9-BCF6-1DFEC369338E},974.6260509285,30282.4436202361
726,R1,1.73645746,,,{5EAF93AB-E8E6-4EEF-B24F-A48413920E11},510.172679899216,7027.2219670908
727,R1,10.06799001,,,{F2DC3A17-E0C6-4A74-A3CE-2C48D7F4C404},853.056851653097,40743.8719006832
728,R1,15.96601533,,,{9D5361D5-A9B3-4588-BD1B-942CB59DD011},1144.77310706361,64612.4283474539
729,R1,812.93056871,,,{3C9768A8-2500-46E7-B75A-8845F4A8D34D},10214.0873293899,3289826.35969848
