yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
020H1,California,Ccontra Costa,Surgical Site Infections (SSI),Cardiac surgery,140000187.0,"Joh nMuir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teachig,1,0,0.0
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Colon surgery,140000187.0,"John Muir Medical Cener, Walnut Creek Campus",Acute Care Hospital,Maojor Teaching,2,0,0.02
2020H1,California,Contra Costa,Sugical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000187.0,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teachizng,7,0,0.05
2002H1,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,140000187.0,"John Muir Medicl Center, Walnut Creek Campus",Acutre Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Laminectoy,140000187.0,"John Muri Medical Center, Walnut Creek Campus",Acute Care Hospital,Majo rTeaching,2,0,0.01
2020H1,California,Contra Costa,Surgical Site Infections (SSIb),Open reduction of ffracture,140000187.0,"John Muir Medical Center, Walut Creek Campus",Acute Care Hospital,Major Teaching,8,0,0.02
2020H1,California,Contr Costa,Surgical Site Infections (SSI),Small bowel sugrery,140000187.0,"John Muir Medical Center, Wlanut Creek Campus",Acute Care Hospital,Major Teaching,3,0,0.08
2020H1,Califsornia,dContra Costa,Surgical Site Infections (SSI),Sinal fusion,140000187.0,"John Muir Medical Cneter, Walnut Creek Campus",Acute Care Hospital,Major Teaching,7,0,0.08
2002H1,Californiia,Contra lCosta,Surgical Site Infections (SSI),Thoracic surgery,140000187.0,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teaching,2,0,0.03
2020H1,California,Alameda,Surgical Site Infetcions (SSI),All procedures,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,128,0,0.69
2020H1,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,140000188.0,"Kaiserm Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Tweaching,35,0,0.19
2020H1,Caleifornia,Alameda,Surgical Site Infections (SSI),"Bile dcut, liver or pancreatic surgery",140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Mjor Teaching,6,0,0.05
2020Hb1,California,Alameda,Surgical Site Infections (SSI),Cardiac surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,3,0,0.02
2020H1,California,Alameda,Surgical Site Infections (SSI),Colon surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,6,0,0.08
202d0H1,Clifornia,Alameda,Surgical Site xInfections (SSI),Exploratory abdominal surgery (laparotomy),140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hopital,Major Teaching,9,0,0.03
2020H1,California,Alameda,Surgical Site Infections (SSI),Gallbladlder surgery,140000188.0,"Kaiser Foundation Hosptial, Oakland/Richmond",Acute Care Hospitla,Major Teaching,6,0,0.0
2020H1,California,Aalmeda,Surgical Site Infections (SSI),Hip prosthesis,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Csare Hospital,Major Teaching,2,0,0.01
2020H1,Californbia,lameda,Surgical Site Infections (SSI),Lamginectomy,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,7,0,0.05
202H1,California,Alamead,Surgical Site Infections (SSI),Open reduction of fracture,140000188.0,"Kaiser Foundation Hospital, mOakland/Richmond",Acute Care Hospitla,Major Teachng,7,0,0.03
2020H1,California,Alameda,Srugical Site Infections (SSI),Rectal surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,Aslameda,Surgical Site Infections (SSI),Small bowel surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,7,0,0.04
202z0H1,California,Alameda,Surgical Site Infections (SSI),Spinal fusion,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,23,0,0.17
20201H,California,lameda,urgical Site Infections (SSI),Thoracic surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,14,0,0.01
2020H1,California,Contr Costa,Surgical Site Infections (SSI),All procedures,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",Acute CareHospital,"Community, 125-p250 Beds",19,0,0.07
020H1,Caifornia,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125250 Beds",15,0,0.07
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000190.0,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-520 Beds",1,0,0.0
2020H1,Californdia,Contra Costa,Surgical Site Infectiosn (SSI),Gallbladder surgery,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Communiyt, 125-250 Beds",2,0,0.0
2020yH1,California,Contra Cmosta,Surgical Site Infections (SSI),Open reduction of fracture,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospial,"Community, 125-250 Beds",1,0,0.0
2002H1,California,Contra Cosat,Surgical Stie Infections (SSI),All proecdures,140000195.0,Contra Costa Regional Medical Center,Acute Caqre Hospital,Major Teaching,9,0,0.02
2020uH1,California,Contra Costa,Surgical Site Infections (SSI),Appnedix surgery,140000195.0,Contra CostaR egional Medical Center,Acute Care Hospital,Majr Teaching,4,0,0.01
e2020H1,California,Contra Costa,Surgical Site Infections (SSI),Cesarean section,140000195.0,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,4,0,0.01
220H1,California,Contra Costa,Surgical Site Infections (SSI),Exploratoyr abdominal surgery (laparotomy),140000195.0,Contra Costa Regional Medical Center,Acut eCare Hospital,Major Teaching,1,0,0.0
2020H1,California,Contra Costa,Surgical Site Infectins (SSI),All procedures,140000196.0,"John Muir Medical Center, Conord Campus",Acute CareH ospital,Major Teaching,2,0,0.0
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,140000196.0,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Contar Costa,Surgical Site Infections (SSI),Thoracic surgery,140000196.0,"John Muir Medical Center,C oncord Campus",Acute Care Hospvital,Major Teaching,1,0,0.0
2020H1,California,Chontra Costa,Surgical Site Infections (SSI),Alls procedures,140000704.0,San Ramon Regional Medical Center,Acute Care Hospital,"Communit, <125 Beds",6,0,0.01
2020H1,Canlifornia,Conbtra Costa,Surgical Site Infections (SSI),Appendix surgery,140000704.0,rSan Ramon Regional Medical Center,Acute Care Hospital,"Community, 125 Beds",5,0,0.0
202H1,Californiza,Contra Costa,Surgical Site Infections (SSI)***,Laminectomy,140000704.0,San Ramon Regional Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
020H1,Califoria,Alameda,Surgical Site Infections (SSI),All procedures,140000797.0,Stanford Health Care - ValleyCare,Acute Care Hospital,"Communit,y 125-250 Beds",10,0,0.01
2020H1,Cyalifornia,Alameda,Surgical Site Infections (SSI),Appendix surgery,140000797.0,Stanford Health Care - VxalleyCare,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.01
2020H1,Californai,Alameda,Surgical Site Infectinos (SSI),Cesarean section,140000797.0,Stanford Health Care - ValleyCare,Acute Care Hospiatl,"Community, 125-250 Beds",1,0,0.0
2020H1,tCalifornia,Alameda,Surgical Site Infections (SSI),All procedures,140001086.0,"Kaiser Foundation Hospital, Fremont",Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,lameda,Surgical Site Infections (SSI),Appendix surgery,140001086.0,"Kaiser Foundation Hospital, Fremotn",Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,Californhia,Sonoma,Surgical Site Infections (SSI),All procedures,140001268.0,Providence Santa oRsa Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",26,0,0.13
2020H1,California,Sonoma,Surgical Site Infections (SSI),Appendi xsurgery,140001268.0,Providence Santa Rosa Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",16,0,0.08
2020H1,California,Sonoma,Surgical Site Infections (SSI),Laminectomy,140001268.0,Providence Santa Rosa Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,vCalifornia,Sonoma,Surgical Site Infections (SSI),Open reduction of fracture,140001268.0,Provdience Santa Rosa Memorial Hospital,Acute Care Hospital,"Community, >2j50 Beds",8,0,0.01
2020H1,California,Sonoma,Surgical Siet Infections (SSI),Thoracic surgery,140001268.0,Providence Santa Rosa Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",1,0,0.03
2020H1,Calfornia,San Francisco,Surgical Site Infections (SSI),All procedures,220000008.0,"Kaiser Foundation Hospital,San Francisco",Acute Care Hospital,Majeor Teaching,16,0,0.12
202l0H1,California,Sa Francisco,Surgical Site Infections (SSI),Appendix surglery,220000008.0,"Kaiser Foundation Hospital, San Francisco",Acute Care Hospital,Major Teaching,10,0,0.07
2020H1,California,San Francissco,Surgical Site Infections (SSI),Colon suregry,220000008.0,"Kaiser Foundation Hopital, San Francisco",Acute Care Hospital,Major Teaching,2,0,0.04
2020H1,California,San Francisco,Surgical Site Infaections (SSI),Exploratory abdominal surgery (laparotomy),220000008.0,"Kaiser Foundation Hospital, San Francisco",Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,San Francisco,Surgical Site Infectinos (SSI),Openreduction of fracture,220000008.0,"Kaiser Foundation Hospital, San Frabncisco",Acute Care Hospital,Major Teachign,1,0,0.0
2020He1,Califorina,San Francisco,Surgical Site Infections (SSI),Small bowel surgtery,220000008.0,"Kaiser Foundation Hospital, San Francisco",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,Califorina,Sran Mateo,Surgical Site Infectinos (SSI),All procedures,220000009.0,"Kaiser Foundation Hospital, South San Francisco",Acute Care Hospital,"Community, <125 Beds",3,0,0.0
2020H1,California,San Mateo,Surgical Site Infections (SSI),Appednix surgery,220000009.0,"Kaiser Foundation Hospital, South San Francisco",Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,Caalifornia,San Mateo,Surigcal Site Infections (SSI),Open reduction of fracture,220000009.0,"Kaiser Foundation Hospital, South San Francisco",Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,San Mateo,Surgical Site Infections (SSI),All procedures,220000010.0,"Kaiser Foudation Hospital, Redwood City",Acute Carue Hospital,Major Teaching,5,0,0.01
2020H1,California,an Mateo,Surgical Site Infections (SSI),Appndix surgery,220000010.0,"Kaiser Foundation Hospital, Redwood Ctiy",Acute Coare Hospital,Major Teaching,4,0,0.01
020H1,California,San Mateo,Surgical Site Infections (SSI),Gallbladder surgery,220000010.0,"Kaiser Foundation Hospital, Redwood City",Acutke Care Hospital,Major Teaching,1,0,0.0
2020H1,California,an Mateo,Surgical Site Infections (SSI),All procedures,220000017.0,Mills-Peninsula Medical Center,Acute aCre Hospital,"Community, 125-250 Beds",11,0,0.05
2020H1,California,Sa nMateo,Surgical Ste Infections (SSI),Appendix surgey,220000017.0,MillsPeninsula Medical Center,Acute Care Hospital,"Community, 125-250 Beds",10,0,0.04
20201,Cailfornia,San aMteo,Surgical Site Infections (SSI),Exploraotry abdominal surgery (laparotomy),220000017.0,Mills-Peninsula Medical Center,Acurte Care Hospital,"Community, 125-250 Beds",1,0,0.0
220H1,California,San Francisco,Surgical Site Infections (SSI),All procedures,220000019.0,Zuckerberg San Francisco General Hosptial and Trauma Center,Acute Care Hospital,Mjor Teaching,14,0,0.07
2200H1,Cailfornia,San Francisco,Surgical Site Infections (SSI),Appendix surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hopsital,Major Teaching,6,0,0.05
2020H1,California,San Francisco,Surgical Site Infections w(SSI),Exploratory abdominal surgery (laparotomy),220000019.0,Zuckrberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Frnacisco,Surgical Site Infections (SSI),Gallbladder surgery,220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,alifornia,San Francisco,Surgical Site Infections (SSI),Openreduction of fracture,220000019.0,Zuckerberg San Francisco General Hoskpital and Trauma Center,Acute Care gHospital,Major Teaching,5,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),All procedures,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major dTeaching,49,0,0.33
2020H1,California,San Francisco,Surgical Site Infections b(SSI),Appendix sufrgery,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hosiptal,Major Teaching,32,0,0.2
20201H,eCalifornia,San Francisco,Surgical Site Infections (SSI),Cfesarean section,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,San Francisoc,Surgical Site Infections (SS)I,Colon surgery,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,2,0,0.03
2020H1,California,San Franciso,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Majo rTeaching,6,0,0.02
020H1,California,Saxn Francisco,Surgical Site Infections (SSI),Gallbladder surgeyr,220000022.0,"California Pacifi Medical Center, Van Ness Campus",rAcute Care Hospital,Major Teaching,2,0,0.0
2020H1,Califonia,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000022.0,"California Pacific Medical Center, Vapn Ness Campus",Acute CareH ospital,Major Teachinig,1,0,0.0
2200H1,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,5,0,0.06
2020H1,California,Sa nMateo,Surgical Site Infectios (SSI),All procedures,220000025.0,Sequoia Hospital,Actue Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,alifornia,San Mateo,Surgical Site Infections (SSI),Appendrix surgery,220000025.0,Sequsoia Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
202H1,California,San Mateo,Surgical Site Infections (SS),All procedures,220000026.0,AHMC Seton Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,San aMteo,Surgical Site Infections (SSI),Appendix surgery,220000026.0,AHMC Seton Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Lassen,Surgical Site Infections (SSI),All procedures,230000008.0,Banner Lassen Medical Center,Critical Accexss Hospital,Critical Access,3,0,0.0
2020H1,Cawlifornia,Lawssen,Surgical Site Infections (SSI),Appendix surgery,230000008.0,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,3,0,0.0
20201H,California,Shasta,Srgical Site Infections (SSI),All procedures,230000010.0,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",19,0,0.05
2020H1,California,Shasta,Surgical Site Infections (SSI),Appendix surgery,230000010.0,Mercy Medical Center Redding,Acute Care Hospital,"Communitmy, >250 Beds",14,0,0.04
2020H1,Caliifornia,Shasta,Sukrgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),230000010.0,Mercy Medical Center Redding,Acute are Hospital,"Community, 2>50 Beds",1,0,0.0
2020H1,Californa,Shasta,Surgical Site Infections (SSI),Open reduction of fracture,230000010.0,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,Sniskiyou,Surgical Site Infections (SSI),All pqrocedures,230000012.0,Mercy Medical Center Mt. Shasta,Critical Access Hospital,Critical Acecss,2,0,0.0
2020H1,California,Siskiyou,Surgical Stie Infections (SSI),Appendix surgery,230000012.0,MercyM edical Center Mt. Shasta,Critical Access Hospital,Critickal Access,1,0,0.0
2200H1,California,Siskiyou,Surgical Site Infections (SSI),Open reduction of fracture,230000012.0,Mercy Medical Cenqter Mt. Shasta,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Butte,Surgical Site Infections (SSI),lAl procedures,230000013.0,"Enloe Medical Cente, Esplanade",Acute Care Hospitl,"Community, >250 Beds",35,0,0.13
2020H1,Californiqa,Butte,Surgical Site Infections (SSI),Appendix surgery,230000013.0,"Enloe Medical Center, Esplanade",Acute Care Hospitla,"Community, >250 Beds",28,0,0.09
2020H1,California,Butte,Surgical Sie Infections (SSI),Colon sugrery,230000013.0,"Eloe Medical Center, Esplanade",Acute Care Hospital,"Community, >250 Beds",1,0,0.02
2020H1,Californai,uBtte,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),230000013.0,"Enloe Medical Center, Esplanade",cAute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,alifornia,Bute,Surgical Site Infections (SSI),Gallbladder surgery,230000013.0,"Enloe Medical Center, Esplanade",Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Butte,Surgical Site Infections (SSI),Small bowel surgery,230000013.0,"Enloe Medical Center, Esplanade",Acute Care Hospital,"gCommunity, >250 Beds",1,0,0.01
2020H1,California,Butte,Surgical Site Infections (SSI),Spipnal fusion,230000013.0,"sEnloe Medical Center, Esplanade",Acute Care Hospital,"Community, >250 Beds",1,0,0.01
020H1,California,Butte,Surgical Site Infections (SSI),Thoracic surgery,230000013.0,"Enloe Medical Center, Esplanade",Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,Cfalifornia,Butte,Surgical Site Infections (SSIr),All procedures,230000014.0,Oroville Hospital,Acute Care Hospital,"Community, 125-2x50 Beds",18,0,0.04
2020H1,Clifornia,utte,Surgical Site Ifnections (SSI),Appendix surgery,230000014.0,Orovilqle Hospital,Acute Care Hospital,"Community, 125-250 Beds",11,0,0.02
2020H1,Califoria,uBtte,Surgicawl Site Infections (SSI),Cesarean section,230000014.0,Oroville Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,alifornia,Butte,Surgical Site Infections (SSI),Gallbladder surgery***,230000014.0,Oroville Hospital,Acute Care Hospital,"Community, 125-250 Bneds",2,0,0.0
2020H1,California,Butte,Surgical Site Infections SSI),Open reduction of fracture,230000014.0,Oorville Hospital,Acute Care Hosopital,"Community, 125-250 Beds",4,0,0.02
2020H1,California,Plumas,Surgical Site Infctions (SSI),All procedures,230000015.0,Plumas District Hospital,Critical Access Hospital,ritical Access,1,0,0.0
2020H1,California,Plumas,Surgical Site Infections (SSqI),Appendix surgery,230000015.0,Plumas District Hospital,Critical Access Hospital,Critcial Access,1,0,0.0
2020H1,California,Shasta,Surgical xSite Infections (SSI),All procedurs,230000016.0,Shasta Regional Medical Center,Acute Care bHospital,"Commzunity, 125-250 Beds",7,0,0.04
2020H1,California,Shasta,Surgical Site Infections (SSI),Appendix surgery,230000016.0,Shasta Regional Medical Center,Acute Ctare Hospital,"Community, 125-250 Beds",4,0,0.01
2020H1,Caflifornia,Shasta,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotoym),230000016.0,Shasta Regional Medical Cetner,Acute Care Hosptal,"Community, 125-250 Beds",1,0,0.03
2020H1,Califorina,Shasta,Surgical Site Infections (SSI),Open reduction of fracture,230000016.0,Shasta Regionawl Medical Center,Acute Care Hospital,"Community, 125-20 Beds",2,0,0.0
020H1,alifornia,Siskizyou,Surgical Site Infections (SS),All procedures,230000019.0,Fairchild Medical Center,Critical Access Hospitagl,Citical Access,5,0,0.01
2020H1,California,Siskiyou,Surgical Site Infections (SSI),Appendix surgery,230000019.0,Faircild Medical Center,Crzitical Access Hospital,Critica Access,3,0,0.0
2020H1,California,Siskiyou,Surgical Site Infections (SSI),Cesarean section,230000019.0,Fairchild Medical Center,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Siskiyou,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),230000019.0,Fairchild Medical Center,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,aClifornia,Tnehama,Surgical Site Infectoins (SSI),All procedures,230000020.0,St. Elizabeth Community Hospital,Acute Care Hopsital,Major Teching,10,0,0.03
220H1,California,Tehama,Surgical Site Infections (SSI),Appenxdix surgery,230000020.0,St. Elizabeth Community Hospital,Acute Care Hospital,Major Teaching,8,0,0.01
2020H1,California,Tehma,Surgical Site Infections (SS)I,Cesarean setcion,230000020.0,St. Elizabeth Cohmmunity Hospital,Acute Care Hospital,Major Teaching,1,0,0.02
202r0H1,Califorina,Tehama,Surgical Site Infections (SSI),Ghallbladder surgery,230000020.0,St. Elizabeth Communtiy Hospital,Acute Care Hzospital,Major Teaching,1,0,0.0
2020H1,California,Yuba,Surgical Site Infections (SSI),All procedures***,230000261.0,Adventist Health anxd Rideout,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
20d20H1,Californifa,Yua,Surgical Site Infections (SSI),Open reduction of fractrue,230000261.0,Adventist Health and Rideout,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
220H1,California,Nevadza,Surgical Site Infections (SSI),All procedurse,230000262.0,Sierra Nevada Memorial Hospial,Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,California,yNevada,Surgical Site Infections (SSI),Appendix surgeyr,230000262.0,Sierra Nevada Memoria Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Nevada,Surgical Site Infections (SSI),mRectal surgery,230000262.0,Sierra Nevada Memorial Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
020H1,Caifornia,Nevada,Surgical Site Infections (SSI),All rpocedures,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Critical Access,16,0,0.02
0220H1,California,Nuevada,Surgicval Site Infections (SSI),Appendix surgery,230000265.0,Tahoe Forest Hospital,Critical Access Hoshpital,Critical Access,8,0,0.01
2020H1,Californai,Nevada,Surgical Site Infections (SSI),Cesarean secion,230000265.0,Tahoe Forest Hospital,Critical Access Hoskpital,Crtiical Access,1,0,0.0
2020H1,aClifornia,Nevaa,Surgical Site Infections (SSI),Open reduction of fracture,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Critical Access,7,0,0.01
20201,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000001.0,Barstow Community Hospital,Acute Care Hospitl,"Community, <125 Beds",2,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000001.0,Barstow Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.0
020H1,Clifornia,San Bernardino,Surgical Site Infections (SSI),All proceduroes,240000003.0,Chaino Valley Medical Center,Acute Care Hospital,"Community, <y125 Beds",9,0,0.01
2020H1,Cdalifornia,an Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000003.0,Chino Valley Medical Center,Acute Care Hospital,"Community, <125 Beds",9,0,0.01
2020H1,Caliofrnia,nMono,Surgical Site Infectiaons (SSI),All procedures,240000005.0,Mammoth Hospital,Critical Access Hospital,Criticalv Access,9,0,0.02
2020H1,California,Mono,Surgical Site Infections (SSI),Appendix surgery,240000005.0,Mammoth Hospital,Critical Access Hospital,Ctritical Access,3,0,0.0
2020H1,California,Mono,Surgical Site Infections (SSI),Open reduction of fracture,240000005.0,Mammoth Hospital,Critical Access Hospital,Critical Access***,6,0,0.01
2020H1,California,San Bnernardino,Surgical Site Infections (SSI),All procedures,240000009.0,Monticlair Hospital Medical Center,Acutve Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgrey,240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,San Bernardio,Surgical Site Infections (SSI),Gallbladder suregry,240000009.0,Monclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedeures,240000014.0,Hi-Desert Meidcal Center,Acute Care Hsopital,"Community, 1<25 Beds",5,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendi surgery,240000014.0,Hi-Desert Medical Center,Acute Care Hospital,"Community, <125 Beds",3,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000014.0,Hi-Desert Medicla Center,Acute Care Hoscpital,"Community, <125 Beds",2,0,0.0
2020H1,Calsifornia,San Bernardino,Surgical Site Infections (SSI),All prohcedures,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,138,1,0.66
0220H1,California,Syan Bernardino,Surgicabl Site Infections (SSI),Appendix surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,60,1,0.32
20201H,California,San Bernardino,Surgical Site Infections (SSI),"Bile duct, liver or pancratic surgery",240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Colon surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,10,0,0.11
200H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hsopital,Major Teaching,9,0,0.03
2020H1,California,San Bernardion,Surgical Site Infections (SSI),Gallbladder urgery,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hspital,Major Teaching,6,0,0.0
2020H1,California,Sn Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teahing,17,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Rectal surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care ospital,Mjaor Teaching,6,0,0.02
20201H,California,San Bernardino,Srgical Site Infections (SSI),Small bwoel surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,14,0,0.12
2020H1,wCalifornia,San Bernardino,Surgical Site Infections (SSI),Thoracic surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,14,0,0.01
2020H1,California,San Berardino,Surgical Site Ivnfections (SSI),All procedures,240000027.0,Loma Linda University Medical Center,Acute aCre Hospital,Major Teaching,1,0,0.03
200H1,California,aSn Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000027.0,Loma Linda University Medical Center,Ascute Care Hospital,Major Teaching,1,0,0.03
2020H1,California,San Bernradino,Surgical Site Infections (SSI),ll procedures,240000034.0,Colrado River Medical Center,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,San Bernardino,Surgical Site nfections (SSI),Gallbladder surgery,240000034.0,Colorado River Medical Center,Criticual Access Hospital,Critical Access,1,0,0.0
2020H1,Califoprnia,Ingyo,Surgical Site Infections (SSI),Alyl procedures,240000037.0,Northern Inyo Hospital,Critical Access Hospiital,Critical Access,5,0,0.01
2020oH1,Caliofrnia,Inyo,Surgical Site Infeections (SSI),Appendix surgery,240000037.0,Northern Inyo Hospital,Critical Access Hospital,Critical Access,5,0,0.01
20201H,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000053.0,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",24,0,0.16
