ObjectId,APNO,MixedUse,SqFootage,ProjType,Rooms,Units,BldLots,NonBldLots,AppType,WorkType,SubWrkType,ProjName,Category,BOZA,BOZADate,PC,PCDate,LDT,LDTDate,DRC,DRCDate,STNO,PreDir,Address,Suffix,PostDir,SubD,CreYear,LastYear,XCoord,YCoord,Latitude,Longitude
1599,15SUBDIV1009,0,0,industrial,0,0,3,0,SUBDIV,SUBDIV,LPSUB,Renaissance South Business,industrial, ,, ,, ,, ,,2311, ,SOUTH PARK,RD, , ,2015,2015,1216728.629,227971.0507,38.11671551,-85.72273172
1600,15SUBDIV1006,0,0,single-family,0,0,144,7,SUBDIV,SUBDIV,CONSUB,Michael's Crossing,single family, ,, ,,Approved,07/23/2015, ,,3900, ,SWEENEY,LN, , ,2015,2015,1273902.975,251699.9993,38.18421065,-85.52516396
1601,13MINORPLAT1043,0,0,zoned R4,0,0,3,0,SUBDIV,MINORPLAT,LMAP,Breetz Minor Plat,minorplat, ,, ,, ,,Approved,09/04/2013,16323, ,TAYLORSVILLE,RD, , ,2013,2013,1297443.185,247726.8166,38.17416729,-85.44309396
1602,13ZONE1008,0,3200,contractor,0,0,0,0,ZONE,ZONE,LZONE,Morata Plumbing Service,industrial, ,, ,, ,, ,,5131, ,POPLAR LEVEL,RD, , ,2013,2013,1231205.227,243776.9219,38.16073853,-85.67326839
1603,13MINORPLAT1042,0,0,"zoned R4, C1",0,0,3,0,SUBDIV,MINORPLAT,LMAP,Indian Springs,minorplat, ,, ,, ,, ,,3408, ,INDIAN LAKE,DR, , ,2013,2013,1267225.254,290920.7933,38.29164441,-85.55032016
1604,13ZONE1005,0,0,multi-family,0,8,0,0,ZONE,CUP,LCUP,Dandridge Office & Housing,multi family, ,, ,,Sent to PC,02/27/2014, ,,432,E,JEFFERSON,ST, , ,2013,2014,1211135.81,277310.024,38.25193645,-85.74495224
1605,13MINORPLAT1039,0,0,zoned R5,0,0,3,0,SUBDIV,MINORPLAT,LMAP,Cooper farms,minorplat, ,, ,, ,, ,,11614, ,TOP WALNUT,LOOP, , ,2013,2013,1239811.778,219925.8932,38.09561161,-85.64208507
1606,13ZONE1004,0,33000,restaurant,0,0,0,0,ZONE,ZONE,LZONE,Idlewild,commercial, ,,Approved,08/15/2013,Sent to PC,07/25/2013, ,,700, ,LANDIS RIDGE,DR, , ,2013,2013,1280715.296,269511.3219,38.2333729,-85.50230817
1607,13MINORPLAT1028,0,0,zoned W2,0,0,3,0,SUBDIV,MINORPLAT,LMAP,River Park Place,minorplat, ,, ,, ,, ,,1555, ,RIVER,RD, , ,2013,2013,1216908.573,282326.9207,38.26596665,-85.72513209
1608,13ZONE1003,0,2813,retail,0,0,0,0,ZONE,ZONE,LZONE,Lago's Logos,commercial, ,,Approved,01/16/2014,Sent to PC,12/12/2013, ,,448, ,ROBERTS,AVE, , ,2013,2015,1205706.049,242122.4806,38.15508032,-85.76184656
1609,13MINORPLAT1024,0,0,zoned R4,0,0,4,0,SUBDIV,MINORPLAT,LMAP,2423 Dundee Road,minorplat, ,, ,, ,, ,,2423, ,DUNDEE,RD, , ,2013,2013,1226553.813,265192.7025,38.21934105,-85.69060867
1610,13ZONE1002,0,0,multi-family,0,552,0,0,ZONE,ZONE,LZONE,Jefferson Blvd Apartments,multi family, ,,Approved,12/05/2013,Sent to PC,11/14/2013, ,,1253, ,MCCAWLEY,RD, , ,2013,2013,1228943.061,238378.0161,38.14581851,-85.68084343
1611,13MINORPLAT1023,0,0,zoned C2,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Halle Properties,minorplat, ,, ,, ,, ,,2131,S,HURSTBOURNE,PKY, , ,2013,2013,1255484.534,263326.6499,38.21541649,-85.58982444
1612,14MINORPLAT1034,0,0,zoned R5,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Cowling Avenue,minorplat, ,, ,, ,, ,,1646, ,COWLING,AVE, , ,2014,2014,1224082.266,269660.8272,38.23150259,-85.69945516
1613,13MINORPLAT1022,0,0,zoned RE,0,0,4,0,SUBDIV,MINORPLAT,LMAP,Lucknow Farms,minorplat, ,, ,, ,, ,,1661, ,COLD SPRING,RD, , ,2013,2013,1273757.207,282323.116,38.26828849,-85.52714829
1614,13MINORPLAT1021,0,0,zoned R4,0,0,1,0,SUBDIV,MINORPLAT,LMAP, ,minorplat, ,, ,, ,, ,,6715, ,OLD HEADY,RD, , ,2013,2013,1288785.951,236220.5744,38.14226178,-85.47267487
1615,13MINORPLAT1020,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,7300 Wesboro Road,minorplat, ,, ,, ,, ,,7300, ,WESBORO,RD, , ,2013,2013,1246953.61,287558.789,38.2816062,-85.62076867
1616,13MINORPLAT1017,0,0,zoned PD,0,0,3,0,SUBDIV,MINORPLAT,LMPLF,8708 Brownsboro Rd,minorplat, ,, ,, ,, ,,4000, ,CALGARY,WAY, , ,2013,2013,1256277.207,294377.4365,38.30070469,-85.58863645
1617,13MINORPLAT1015,0,0,zoned R5,0,0,2,0,SUBDIV,MINORPLAT,LMAP,1007-1009 Sylvia Street,minorplat, ,, ,, ,,Approved,08/06/2014,1007, ,SYLVIA,ST, , ,2013,2014,1212168.578,266694.6832,38.22283641,-85.74075802
1618,13MINORPLAT1014,0,0,zoned R4,0,0,5,0,SUBDIV,MINORPLAT,LMAP,2227 S Pope Lick Rd,minorplat, ,, ,, ,, ,,2227,S,POPE LICK,RD, , ,2013,2013,1281924.428,260213.4273,38.20788816,-85.4976606
1619,13MINORPLAT1013,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP, ,minorplat, ,, ,, ,, ,,9515, ,THIXTON,LN, , ,2013,2014,1256658.215,218207.8144,38.09157866,-85.58346634
1620,13MINORPLAT1008,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP, ,minorplat, ,, ,, ,, ,,11331, ,TARRENCE,RD, , ,2013,2013,1265940.545,243453.4851,38.16126178,-85.55245727
1621,13MINORPLAT1005,0,0,zoned R4,0,0,1,0,SUBDIV,MINORPLAT,LMAP,Wilkie Minor Plat,minorplat, ,, ,, ,,Approved,08/07/2013,715, ,BRENDON HILLS,PL, , ,2013,2013,1285314.367,266758.1213,38.22598387,-85.48616971
1622,13MINORPLAT1003,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Sojourn Community Church,minorplat, ,, ,, ,, ,,11410, ,TAYLORSVILLE,RD, , ,2013,2013,1268551.186,251410.176,38.18320993,-85.54376715
1623,13MINORPLAT1001,0,0,zoned C1,0,0,3,0,SUBDIV,MINORPLAT,LMAP,1105 Dorsey Lane,minorplat, ,, ,, ,, ,,1105, ,DORSEY,LN, , ,2013,2013,1263147.936,281750.685,38.26630696,-85.56406912
1624,13LSCAPE1102,0,6000,commercial,0,0,0,0,SITEPLAN,LSCAPE,LSCAPE,American Roofing & Metal,commercial, ,, ,, ,,Approved,01/15/2014,4610, ,ROOFING,RD, , ,2013,2014,1226954.605,253785.6428,38.18803808,-85.68859366
1625,13LSCAPE1019,0,11526,auto services,0,0,0,0,SITEPLAN,LSCAPE,LSCAPE,Speedwash USA,commercial, ,, ,, ,, ,,3315, ,BARDSTOWN,RD, , ,2013,2013,1233162.812,260940.5889,38.20794764,-85.66737942
1626,13LSCAPE1003,0,1538,banking,0,0,0,0,SITEPLAN,LSCAPE,LSCAPE,Beacon Credit Union,commercial, ,, ,, ,, ,,7910, ,NATIONAL,TPKE, , ,2013,2013,1208098.908,235074.3797,38.13583615,-85.75312611
1627,13DEVPLAN1128,0,5258,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,MCDONALDS,commercial,Approved,3/17/2014,Approved,03/20/2014, ,, ,,3420, ,INDIAN LAKE,DR, , ,2013,2014,1265958.399,292189.119,38.29507768,-85.5547963
1628,13DEVPLAN1126,0,1876,commercial,0,0,0,0,SITEPLAN,DEVPLAN,LDDP,Bloemer's,commercial, ,, ,, ,, ,,925,S,7TH,ST, , ,2013,2013,1205680.725,273704.3347,38.24179187,-85.7637396
1629,13DEVPLAN1124,0,584,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Herald Development,commercial, ,, ,, ,,Approved,03/19/2014,3610, ,LEXINGTON,RD, , ,2013,2014,1234921.259,276580.9613,38.25096538,-85.66209487
1630,13DEVPLAN1123,0,3195,commercial,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Sharp Edge,commercial, ,, ,, ,, ,,11012, ,CEDAR CREEK,RD, , ,2013,2013,1245039.691,216352.3847,38.08601526,-85.62373581
1631,13DEVPLAN1120,0,3000,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Sprint on Bardstown,commercial, ,, ,, ,,Approved,02/05/2014,6614, ,BARDSTOWN,RD, , ,2013,2014,1255536.394,239750.3669,38.15068438,-85.58845154
1632,13DEVPLAN1119,1,0,hotel,172,0,0,0,SITEPLAN,DEVPLAN,CAT3,Aloft Hotel,hotel, ,, ,, ,,Approved,01/15/2014,102,W,MAIN,ST, , ,2013,2014,1209165.917,278705.2977,38.25567937,-85.75189032
1633,13DEVPLAN1116,1,0,single-family,0,0,57,0,SITEPLAN,DEVPLAN,LRDDP,Beaumont,single family, ,, ,, ,,Approved,02/05/2014,8604, ,OLD BARDSTOWN,RD, , ,2013,2014,1258700.708,229156.345,38.12172161,-85.5769182
1634,13DEVPLAN1112,0,12073,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,KFC Remodel,commercial, ,, ,, ,, ,,10511, ,FISCHER PARK,DR, , ,2013,2014,1264783.635,292596.2843,38.29614987,-85.55890937
1635,13DEVPLAN1111,0,15138,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,CVS,commercial, ,, ,, ,,Approved,01/15/2014,2222, ,BARDSTOWN,RD, , ,2013,2014,1225949.138,266788.6961,38.22369714,-85.69280015
1636,13DEVPLAN1109,0,0,hotel,124,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Value Place Hotel,hotel, ,, ,, ,,Approved,01/15/2014,1201, ,KENTUCKY MILLS,DR, , ,2013,2014,1268901.578,265827.4465,38.22280963,-85.5432525
1637,13DEVPLAN1108,0,9390,retail,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,Family Dollar Store,commercial, ,, ,, ,, ,,300, ,BAXTER,AVE, , ,2013,2013,1214628.114,276699.7444,38.25041584,-85.73275834
1638,13DEVPLAN1051,0,36500,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Middletown Commons,commercial,Approved,11/4/2013, ,,Approved,10/24/2013, ,,13403, ,SHELBYVILLE,RD, , ,2013,2013,1279406.598,272791.23,38.24232977,-85.50701971
1639,13WAIVER1016,0,0,multi-family,0,8,0,0,SITEPLAN,WAIVER,LDCWAV,Willowbrook Apartments,multi family, ,, ,, ,,Approved,01/15/2014,2106, ,BUECHEL BANK,RD, ,1,2013,2014,1238944.263,253415.2696,38.18752791,-85.64686397
1640,14MINORPLAT1136,0,0,zoned PEC,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Synergy Logistics LLC,minorplat, ,, ,, ,, ,,2909, ,BLANKENBAKER,RD, , ,2014,2014,1269645.513,258137.8397,38.20172457,-85.54028823
1641,14DEVPLAN1069,0,138500,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,kenwood business center,industrial, ,,Approved,07/02/2014, ,, ,,7001, ,SOUTHSIDE,DR, , ,2014,2014,1205292.47,241905.2387,38.1544652,-85.76327224
1642,13DEVPLAN1105,0,0,senior living,0,3,0,0,SITEPLAN,DEVPLAN,LRDDP,Miralea Phase 2,multi family,Approved,2/3/2014, ,, ,,Approve,02/05/2014,320, ,JOE CONWAY,CIR, , ,2013,2014,1233712.474,278139.8681,38.25519468,-85.66638715
1643,13DEVPLAN1093,0,0,multi-family,0,48,0,0,SITEPLAN,DEVPLAN,LRDDP,chariot run condominiums,multi family, ,, ,, ,, ,,10500, ,CHARIOT RUN,CT, ,101,2013,2014,1176419.686,224362.0996,38.10495273,-85.86259785
1644,13DEVPLAN1088,0,2970,commercial,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Storage Shed,commercial, ,, ,, ,,Approved,01/15/2014,6250, ,FERN VALLEY,PASS, , ,2013,2014,1237376.432,242721.6632,38.15810097,-85.65175196
1645,13DEVPLAN1086,0,5000,commercial,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,JTH Properties,commercial, ,, ,, ,, ,,12218, ,AIKEN,RD, , ,2013,2013,1277065.861,275042.5142,38.24842323,-85.51527669
1646,13DEVPLAN1084,0,500,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Panera Bread,commercial, ,, ,, ,, ,,2131,S,HURSTBOURNE,PKY, , ,2013,2013,1255484.534,263326.6499,38.21541649,-85.58982444
1647,13DEVPLAN1083,0,3030,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Raising Cane's,commercial,Approved,1/13/2014, ,, ,,Approved,12/03/2014,6811, ,BARDSTOWN,RD, , ,2013,2014,1256464.154,238576.6366,38.1474986,-85.58516647
1648,13DEVPLAN1081,0,12068,medical,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Good Samaritan,commercial, ,, ,,Approved,04/10/2014, ,,3500, ,GOOD SAMARITAN,WAY, , ,2013,2014,1262708.001,256764.0578,38.19768316,-85.56435939
1649,13DEVPLAN1075,0,0,multi-family,0,312,0,0,SITEPLAN,DEVPLAN,LRGDP,Cityscape Residential/Southgat,multi family, ,, ,,Approved,01/09/2014, ,,11750, ,INTERCHANGE,DR, , ,2013,2014,1231021.276,219352.2244,38.09366766,-85.6725961
1650,13DEVPLAN1073,0,4350,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Shops of Forest Spring Phase III,commercial,Approved,11/18/2013, ,, ,,Approved,11/20/2013,12911, ,FACTORY,LN, , ,2013,2013,1278595.826,289834.145,38.28909484,-85.5106546
1651,13DEVPLAN1073,0,4193,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Shops of Forest Spring Phase III,commercial,Approved,11/18/2013, ,, ,,Approved,11/20/2013,12911, ,FACTORY,LN, , ,2013,2013,1278595.826,289834.145,38.28909484,-85.5106546
1652,13DEVPLAN1065,0,2420,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,St. Matthews Restaurant,commercial, ,, ,, ,, ,,4024, ,SHELBYVILLE,RD, , ,2013,2013,1238169.086,277015.2059,38.25229386,-85.6508094
1653,13DEVPLAN1065,0,17180,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,St. Matthews Restaurant,commercial, ,, ,, ,, ,,4024, ,SHELBYVILLE,RD, , ,2013,2013,1238169.086,277015.2059,38.25229386,-85.6508094
1654,13DEVPLAN1064,0,15808,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Aldi's,commercial, ,,Approved,01/31/2012,Sent to PC,12/08/2011, ,,3420, ,INDIAN LAKE,DR, , ,2013,2013,1267225.254,290920.7933,38.29164441,-85.55032016
1655,13DEVPLAN1063,0,5000,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Verizon,commercial, ,, ,,Approved,10/24/2013, ,,4800, ,OUTER,LOOP, , ,2013,2013,1231036.994,235270.5234,38.13737535,-85.67339624
1656,13DEVPLAN1062,0,5300,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Panera Bread,commercial,Approved,12/16/2013, ,,Approved,12/12/2013, ,,500,S,HURSTBOURNE,PKY, , ,2013,2013,1259105.715,271952.1925,38.23924384,-85.57765476
1657,13DEVPLAN1061,0,1190500,manufacturing,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,Ford Truck Plant,industrial, ,, ,, ,,Approved,02/19/2014,11200, ,WESTPORT,RD, , ,2013,2014,1272677.25,292003.4617,38.29482693,-85.53137858
1658,13DEVPLAN1057,0,40260,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Watterson Trail Center,commercial, ,, ,, ,, ,,2307, ,WATTERSON,TRL, , ,2013,2013,1264709.48,261554.4998,38.21091469,-85.55763218
1659,13DEVPLAN1052,0,37407,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,jefferson Commons,commercial,Approved,11/4/2013, ,,Approved,10/24/2013, ,,4913, ,OUTER,LOOP, , ,2013,2013,1232934.2,235954.5636,38.13933384,-85.66683736
1660,13DEVPLAN1052,0,193855,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,jefferson Commons,commercial, ,, ,,Approved,10/24/2013, ,,4913, ,OUTER,LOOP, , ,2013,2013,1232934.2,235954.5636,38.13933384,-85.66683736
1661,14DEVPLAN1018,0,5030,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Chick Fil-A,commercial, ,, ,, ,,Approved,06/04/2014,13313, ,SHELBYVILLE,RD, , ,2014,2014,1279513.236,272995.1843,38.24289377,-85.50665813
1662,14DEVPLAN1069,0,16000,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,kenwood business center,commercial, ,,Approved,07/02/2014, ,, ,,7001, ,SOUTHSIDE,DR, , ,2014,2014,1205292.47,241905.2387,38.1544652,-85.76327224
1663,14MINORPLAT1032,0,0,zoned R4,0,0,3,0,SUBDIV,MINORPLAT,LMAP,4800 Springdale Rd,minorplat, ,, ,, ,, ,,4800, ,SPRINGDALE,RD, , ,2014,2014,1254656.062,298976.3172,38.31326698,-85.59451889
1664,13WAIVER1012,0,5360,industrial,0,0,0,0,SITEPLAN,WAIVER,LDCWAV,cat 2b,industrial, ,, ,, ,,Approved,01/15/2014,132, ,OUTER,LOOP, , ,2013,2014,1197305.415,231611.7831,38.12583935,-85.79044577
1665,14DEVPLAN1017,0,7441,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Texas Roadhouse,commercial, ,, ,,Approved,05/22/2014, ,,13321, ,SHELBYVILLE,RD, , ,2014,2014,1279976.809,272985.4107,38.24288429,-85.50504371
1666,13WAIVER1009,0,4500,warehouse,0,0,0,0,SITEPLAN,WAIVER,LDCWAV,Carlon Roofing,industrial, ,, ,, ,,Approved,10/16/2013,1416, ,SELINDA,AVE, , ,2013,2013,1223550.318,254298.6378,38.1893,-85.70046464
1667,14MINORPLAT1030,0,0,zoned PRD,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Beaumont,minorplat, ,, ,, ,, ,,8604, ,OLD BARDSTOWN,RD, , ,2014,2014,1258700.708,229156.345,38.12172161,-85.5769182
1668,14DEVPLAN1068,0,185,auto services,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Honest -1 Autocare,commercial, ,, ,, ,,Approved,07/16/2014,2801,N,HURSTBOURNE,PKY, , ,2014,2014,1261651.604,288816.6877,38.28564946,-85.5696329
1669,13WAIVER1007,0,7510,warehouse,0,0,0,0,SITEPLAN,WAIVER,LDCWAV,Bale Equipment Solutions,industrial, ,, ,,Approved,10/24/2013, ,,2050, ,WATTERSON,TRL, , ,2013,2013,1264571.115,263121.8093,38.21521272,-85.55819116
1670,14DEVPLAN1016,0,20676,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Shops of Forest Spring Phase III,commercial,Approved,4/7/2014, ,, ,,Approve,04/02/2014,12911, ,FACTORY,LN, , ,2014,2014,1278595.826,289834.145,38.28909484,-85.5106546
1671,13DEVPLAN1051,0,205005,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Middletown Commons,commercial, ,, ,,Approved,10/24/2013, ,,13403, ,SHELBYVILLE,RD, , ,2013,2013,1279406.598,272791.23,38.24232977,-85.50701971
1672,14MINORPLAT1134,0,0,zoned EZ1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,930 Mason Avenue,minorplat, ,, ,, ,, ,,930, ,MASON,AVE, , ,2014,2014,1213299.226,273536.4079,38.2416716,-85.73720738
1673,14MINORPLAT1029,0,0,"zoned C1, C2",0,0,2,0,SUBDIV,MINORPLAT,LMAP,Forest Springs,minorplat, ,, ,, ,, ,,0, , , , , ,2014,2014,1278978.002,289735.3815,38.28883801,-85.50931848
1674,13WAIVER1007,0,2215,office,0,0,0,0,SITEPLAN,WAIVER,LDCWAV,Bale Equipment Solutions,commercial, ,, ,,Approved,10/24/2013, ,,2050, ,WATTERSON,TRL, , ,2013,2013,1264571.115,263121.8093,38.21521272,-85.55819116
1675,13DEVPLAN1048,0,68000,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,Electron Drive Warehouses,industrial, ,, ,, ,,Approved,02/19/2014,10726, ,ELECTRON,DR, , ,2013,2014,1264862.143,257428.5176,38.19959176,-85.55689717
1676,14DEVPLAN1067,0,5070,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,madison station,commercial, ,, ,, ,, ,,200,N,MADISON,AVE, , ,2014,2014,1269675.118,274560.4106,38.24681787,-85.54098621
1677,14MINORPLAT1132,0,0,zoned C2,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Bright New Cut Associates- Lot,minorplat, ,, ,, ,, ,,175, ,OUTER,LOOP, , ,2014,2015,1200350.202,232437.3826,38.12824552,-85.7799104
1678,14MINORPLAT1028,0,0,zoned CM,0,0,3,0,SUBDIV,MINORPLAT,LMAP,Old henry Crossing,minorplat, ,, ,, ,, ,,2100, ,HIGH WICKHAM,PL, , ,2014,2014,1284129.179,282838.2575,38.27009227,-85.49104925
1679,14DEVPLAN1016,0,4182,banking,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Shops of Forest Spring Phase III,commercial,Approved,4/7/2014, ,, ,,Approve,04/02/2014,12911, ,FACTORY,LN, , ,2014,2014,1278595.826,289834.145,38.28909484,-85.5106546
1680,13WAIVER1004,0,32270,warehouse,0,0,0,0,SITEPLAN,WAIVER,LDCWAV,American Metal Supply Co.,industrial, ,, ,, ,,Approved,08/07/2013,1240, ,OLD FERN VALLEY,RD, , ,2013,2013,1225911.452,241658.9162,38.15469706,-85.69156227
1681,13DEVPLAN1048,0,42500,office,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,Electron Drive Warehouses,commercial, ,, ,, ,,Approved,02/19/2014,10726, ,ELECTRON,DR, , ,2013,2014,1264862.143,257428.5176,38.19959176,-85.55689717
1682,14MINORPLAT1026,0,0,zoned TNZD,0,0,1,0,SUBDIV,MINORPLAT,LMAP,Zane Street,minorplat, ,, ,, ,, ,,526, ,ZANE,ST, , ,2014,2014,1206105.118,272408.5382,38.23825322,-85.76218806
1683,14DEVPLAN1067,0,4340,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,madison station,commercial, ,, ,, ,, ,,200,N,MADISON,AVE, , ,2014,2014,1269675.118,274560.4106,38.24681787,-85.54098621
1684,14DEVPLAN1015,0,330964,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,UPS Supply Chain Solutions,industrial, ,, ,, ,,Approved,02/19/2014,8720, ,SUNWOOD,CIR, , ,2014,2014,1216923.702,230240.9665,38.12295655,-85.72217987
1685,13DEVPLAN1047,0,30206,office,0,0,0,0,SITEPLAN,DEVPLAN,LDDP,Dealer Car Search,commercial, ,, ,, ,,Approved,09/18/2013,12912, ,SHELBYVILLE,RD, , ,2013,2013,1277304.635,272304.5265,38.2409144,-85.51431446
1686,13WAIVER1002,0,5750,warehouse,0,0,0,0,SITEPLAN,WAIVER,LDCWAV,Schardein Mechanical,industrial, ,, ,, ,,Approved,08/07/2013,1810, ,OUTER,LOOP, , ,2013,2013,1212434.689,232378.8814,38.12862851,-85.73790228
1687,14MINORPLAT1131,0,0,zoned PVD,0,0,1,0,SUBDIV,MINORPLAT,LMAP,Norton Commons,minorplat, ,, ,, ,, ,,8703, ,FEATHERBELL,BLVD, , ,2014,2014,1263942.799,303826.2833,38.32695132,-85.56239644
1688,13DEVPLAN1045,0,6170,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Algood Food Company,industrial, ,, ,, ,, ,,0, , , , , ,2013,2013,1168310.604,232256.5834,38.12623458,-85.89126349
1689,14DEVPLAN1065,0,9877,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Cracker Barrell Old Country St,commercial, ,, ,, ,, ,,1401, ,KENTUCKY MILLS,DR, , ,2014,2014,1269920.661,265594.7116,38.22220983,-85.53969417
1690,13VARIANCE1055,0,200,retail,0,0,0,0,SITEPLAN,VARIANCE,LVAR,Kroger Fuel Center,commercial, ,, ,, ,, ,,4946, ,U S HIGHWAY 42, , , ,2014,2014,1243741.619,288476.5361,38.28399425,-85.63200508
1691,14MINORPLAT1025,0,0,zoned PEC,0,0,3,0,SUBDIV,MINORPLAT,LMAP,"Minor Plat for Excalibur Blan,",minorplat, ,, ,, ,, ,,12550, ,LAKE STATION,PL, , ,2014,2014,1274076.57,262097.5334,38.21276635,-85.52506082
1692,14MINORPLAT1126,0,0,"zoned R4, R6",0,0,1,0,SUBDIV,MINORPLAT,LMAP,Bristol Bluff,minorplat, ,, ,, ,, ,,6203, ,GELLHAUS,LN, , ,2014,2014,1268772.947,240659.9062,38.15370086,-85.54247092
1693,13DEVPLAN1045,0,3700,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Algood Food Company,commercial, ,, ,, ,, ,,0, , , , , ,2013,2013,1168310.604,232256.5834,38.12623458,-85.89126349
1694,14DEVPLAN1015,0,9036,office,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,UPS Supply Chain Solutions,commercial, ,, ,, ,,Approved,02/19/2014,8720, ,SUNWOOD,CIR, , ,2014,2014,1216923.702,230240.9665,38.12295655,-85.72217987
1695,14DEVPLAN1064,0,0,nursing home,0,144,0,0,SITEPLAN,DEVPLAN,LRDDP,Personal Care Facility,institutional,Approved,6/16/2014, ,, ,,Approved,06/18/2014,9107, ,TAYLORSVILLE,RD, , ,2014,2014,1256016.536,262662.1824,38.21361328,-85.58793938
1696,14MINORPLAT1023,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,fincastle trail,minorplat, ,, ,, ,, ,,6717, ,FINCASTLE,TRL, , ,2014,2014,1168403.398,212223.3393,38.07123576,-85.88970125
1697,14DEVPLAN1157,0,5467,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,7020 International Drive,industrial, ,, ,, ,, ,,7020, ,INTERNATIONAL,DR, , ,2014,2014,1169861.05,247443.4869,38.16800745,-85.88681271
1698,13VARIANCE1054,0,1900,distillery,0,0,0,0,SITEPLAN,VARIANCE,LVAR,M-2 Distillery,industrial,Approved,1/13/2014, ,, ,, ,,2351, ,NEW MILLENNIUM,DR, , ,2013,2014,1198507.226,264034.1036,38.2149146,-85.78815067
1699,14DEVPLAN1014,0,119805,mini-warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LDDP,Stor All fairdale,commercial,Approved,4/7/2014, ,, ,,Approve,04/02/2014,6300, ,COMMERCE PARK,CT, , ,2014,2014,1202102.148,228912.2565,38.11864647,-85.77361809
1700,14MINORPLAT1125,0,0,"zoned C1, C2",0,0,3,0,SUBDIV,MINORPLAT,LMPLF,Kroger at McMahan Plaza,minorplat, ,, ,, ,, ,,3017, ,BRECKENRIDGE,LN, , ,2014,2014,1245054.862,263980.2234,38.21678877,-85.62615541
1701,14DEVPLAN1063,0,19198,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Eurofins Headquarters,commercial,Approved,3/16/2015, ,, ,,Approved,08/20/2014,12701, ,PLANTSIDE,DR, , ,2014,2015,1274818.866,261667.5989,38.21161404,-85.52245689
