zip,eiaid,utilityname,state,servicetype,ownership,commrate,indrate,resrate
59243,11272,"Lower Yellowstone R E A, Inc",MT,Bundled,Cooperative,0.0934611976199518,0.099866688495451,0.0819759965709387
59330,11272,"Lower Yellowstone R E A, Inc",MT,Bundled,Cooperative,0.0934611976199518,0.099866688495451,0.0819759965709387
59217,11272,"Lower Yellowstone R E A, Inc",MT,Bundled,Cooperative,0.0934611976199518,0.099866688495451,0.0819759965709387
59212,11272,"Lower Yellowstone R E A, Inc",MT,Bundled,Cooperative,0.0934611976199518,0.099866688495451,0.0819759965709387
59218,11272,"Lower Yellowstone R E A, Inc",MT,Bundled,Cooperative,0.0934611976199518,0.099866688495451,0.0819759965709387
59262,11272,"Lower Yellowstone R E A, Inc",MT,Bundled,Cooperative,0.0934611976199518,0.099866688495451,0.0819759965709387
59315,11272,"Lower Yellowstone R E A, Inc",MT,Bundled,Cooperative,0.0934611976199518,0.099866688495451,0.0819759965709387
58621,11272,"Lower Yellowstone R E A, Inc",ND,Bundled,Cooperative,0.0871147260273972,0.105910996888949,0.0849837051892705
58801,11272,"Lower Yellowstone R E A, Inc",ND,Bundled,Cooperative,0.0871147260273972,0.105910996888949,0.0849837051892705
58853,11272,"Lower Yellowstone R E A, Inc",ND,Bundled,Cooperative,0.0871147260273972,0.105910996888949,0.0849837051892705
58838,11272,"Lower Yellowstone R E A, Inc",ND,Bundled,Cooperative,0.0871147260273972,0.105910996888949,0.0849837051892705
58831,11272,"Lower Yellowstone R E A, Inc",ND,Bundled,Cooperative,0.0871147260273972,0.105910996888949,0.0849837051892705
83254,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83285,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83449,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83443,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83276,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83274,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83120,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83420,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83427,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83428,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83452,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83455,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83238,11273,Lower Valley Energy Inc,ID,Bundled,Cooperative,0.0616571892770105,0.0414959309696151,0.0626792534409454
83013,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83012,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83011,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83014,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83001,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
82414,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83414,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
82513,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83025,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83122,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83127,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83126,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83002,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83128,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
82922,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
82925,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83115,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83112,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83113,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83110,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83111,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83118,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
83119,11273,Lower Valley Energy Inc,WY,Bundled,Cooperative,0.0599924172392787,0.0563917163917163,0.0618556066169395
28348,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28340,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28371,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28372,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28375,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28377,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28376,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28378,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28320,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28438,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28439,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28358,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28357,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28352,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28351,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28384,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28386,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28383,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28304,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28306,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28392,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28396,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28343,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28362,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28363,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28360,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28364,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28369,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28319,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28315,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
28314,11291,Lumbee River Elec Member Corp,NC,Bundled,Cooperative,0.0870971124938824,0.0720479848349814,0.1143447206911503
79407,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79402,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79423,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79424,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79416,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79414,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79413,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79410,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79411,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79493,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79491,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79412,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79464,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79430,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79404,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79406,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79401,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79403,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79409,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79408,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79415,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79452,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
79457,11292,City of Lubbock - (TX),TX,Bundled,Municipal,0.077186449759727,0.0640467491898782,0.1064073422435819
51234,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51235,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51237,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51230,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51232,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51239,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51201,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51241,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51240,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51243,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51242,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51247,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51246,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
51249,11298,Lyon Rural Electric Coop,IA,Bundled,Cooperative,0.0773078551767944,0.0,0.09186849528256
5056,11305,Village of Ludlow - (VT),VT,Bundled,Municipal,0.1627782819924189,0.1821034613921643,0.1344737467331908
5758,11305,Village of Ludlow - (VT),VT,Bundled,Municipal,0.1627782819924189,0.1821034613921643,0.1344737467331908
5153,11305,Village of Ludlow - (VT),VT,Bundled,Municipal,0.1627782819924189,0.1821034613921643,0.1344737467331908
5149,11305,Village of Ludlow - (VT),VT,Bundled,Municipal,0.1627782819924189,0.1821034613921643,0.1344737467331908
5142,11305,Village of Ludlow - (VT),VT,Bundled,Municipal,0.1627782819924189,0.1821034613921643,0.1344737467331908
28359,11318,City of Lumberton - (NC),NC,Bundled,Municipal,0.1002362449866616,0.0798633231018706,0.1346235666476417
28358,11318,City of Lumberton - (NC),NC,Bundled,Municipal,0.1002362449866616,0.0798633231018706,0.1346235666476417
28360,11318,City of Lumberton - (NC),NC,Bundled,Municipal,0.1002362449866616,0.0798633231018706,0.1346235666476417
56156,11332,City of Luverne - (MN),MN,Bundled,Municipal,0.08998073880443,0.0774329264087178,0.1004239557300964
66845,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66846,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66078,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66076,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66042,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66510,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66413,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66869,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66868,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66862,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66860,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66865,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66864,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66758,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66010,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66014,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66015,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66093,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66095,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66839,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66830,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66833,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66835,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66783,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66067,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66431,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66801,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66777,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66032,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66033,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66039,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66091,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66856,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66857,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66854,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66852,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66523,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66761,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66080,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66451,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66072,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66423,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
66871,11334,"Lyon-Coffey Electric Coop, Inc",KS,Bundled,Cooperative,0.1504056761817166,0.2034254143646408,0.160344691279943
56258,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56113,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56115,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56280,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56239,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56178,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56175,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56170,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56263,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56264,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56180,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56291,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56157,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56169,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56164,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56132,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56136,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56220,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56149,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
56142,11345,Lyon-Lincoln Electric Coop Inc,MN,Bundled,Cooperative,0.0908807158091869,0.1033430232558139,0.1117623438642784
29584,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29130,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29074,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29078,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29101,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29741,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29180,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29020,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29550,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29718,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29055,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29058,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29520,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29720,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29727,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29728,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29009,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29175,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29709,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29032,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29593,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
29067,11355,"Lynches River Elec Coop, Inc",SC,Bundled,Cooperative,0.0775154603088172,0.1125631611472608,0.1382445916387779
5866,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5867,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5860,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5851,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5850,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5858,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5871,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5828,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5819,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5846,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5849,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5837,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5832,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
5839,11359,Village of Lyndonville - (VT),VT,Bundled,Municipal,0.1605091329861972,0.15,0.1567326021061842
79720,11364,"Lyntegar Electric Coop, Inc",TX,Bundled,Cooperative,0.0929689280559143,0.1298707651804217,0.1073953776127977
