usaf,wban,yrmodahrmn,dir,spd,gus,clg,skc,l,m,h,vsb,mw,mw_one,mw_two,mw_three,aw,aw_one,aw_two,aw_three,w,temp,dewp,slp,alt,stp,max,min,pcp_zero_one,pcp_zero_six,pcp_two_four,pcpxx,sd
94889,201210101653,290,15,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,35,1014.7,29.96,984.1,***,***,0.00T*****,*****,*****,**,,
94889,201210101753,300,18,24,70,OVC,*,*,*,7.0,61,**,**,**,61,**,**,**,*,46,38,1015.0,29.97,984.5,51,42,0.01,0.01,*****,*****,**,
94889,201210101853,290,31,41,49,OVC,*,*,*,9.1,**,**,**,**,**,**,**,**,*,46,35,1015.4,29.98,984.8,***,***,0.00T*****,*****,*****,**,,
94889,201210101953,290,18,25,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,32,1016.0,30.00,985.5,***,***,0.00T*****,*****,*****,**,,
94889,201210102053,280,17,31,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,29,1016.9,30.02,986.1,***,***,0.00,*****,*****,0.00T**,,
94889,201210102153,280,20,28,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,27,1017.7,30.04,986.8,***,***,0.00,*****,*****,*****,**,
94889,201210102253,280,14,21,60,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,27,1018.7,30.07,987.8,***,***,0.00,*****,*****,*****,**,
94889,201210102353,270,11,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,27,1019.7,30.10,988.8,48,41,0.00,0.00T*****,*****,**,,
94889,201210110053,270,7,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,28,1020.6,30.12,989.4,***,***,0.00,*****,*****,*****,**,
94889,201210110153,260,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,34,27,1021.5,30.15,990.4,***,***,0.00,*****,*****,*****,**,
94889,201210110253,240,3,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,30,26,1021.9,30.16,990.7,***,***,0.00,*****,*****,*****,**,
94889,201210110353,250,3,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,27,25,1022.2,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210110453,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,27,24,1022.2,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210110459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,52,***,*****,*****,0.13,*****,**,
94889,201210110553,240,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,27,24,1022.7,30.18,991.4,41,26,0.00,*****,*****,*****,**,
94889,201210110653,***,0,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,25,24,1022.4,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210110753,260,3,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,28,25,1022.8,30.18,991.4,***,***,0.00,*****,*****,*****,**,
94889,201210110853,***,0,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,24,22,1022.8,30.18,991.4,***,***,0.00,*****,*****,*****,**,
94889,201210110953,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,25,23,1022.6,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210111053,200,3,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,28,25,1022.5,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210111153,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,29,26,1023.1,30.19,991.7,29,23,0.00,*****,0.01,*****,**,
94889,201210111253,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,32,29,1023.0,30.19,991.7,***,***,0.00,*****,*****,*****,**,
94889,201210111353,200,7,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,32,1022.8,30.18,991.4,***,***,0.00,*****,*****,*****,**,
94889,201210111453,210,16,22,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,49,31,1022.0,30.16,990.7,***,***,0.00,*****,*****,*****,**,
94889,201210111516,230,15,25,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,30,******,30.16,990.7,***,***,*****,*****,*****,*****,**,
94889,201210111553,220,15,26,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,53,31,1021.1,30.14,990.1,***,***,0.00,*****,*****,*****,**,
94889,201210111653,230,14,28,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,57,32,1020.3,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210111753,240,18,26,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,59,31,1018.8,30.07,987.8,59,25,0.00,*****,*****,*****,**,
94889,201210111853,230,22,34,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,60,29,1018.0,30.05,987.1,***,***,0.00,*****,*****,*****,**,
94889,201210111953,240,18,28,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,61,29,1017.5,30.04,986.8,***,***,0.00,*****,*****,*****,**,
94889,201210112053,260,22,26,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,62,30,1017.4,30.03,986.4,***,***,0.00,*****,*****,*****,**,
94889,201210112153,250,15,25,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,60,30,1017.7,30.04,986.8,***,***,0.00,*****,*****,*****,**,
94889,201210112253,240,8,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,30,1017.9,30.04,986.8,***,***,0.00,*****,*****,*****,**,
94889,201210112353,230,7,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,31,1018.5,30.06,987.4,62,51,0.00,*****,*****,*****,**,
94889,201210120053,230,7,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,32,1018.8,30.07,987.8,***,***,0.00,*****,*****,*****,**,
94889,201210120153,340,14,20,70,***,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,34,1019.7,30.10,988.8,***,***,0.00,*****,*****,*****,**,
94889,201210120253,350,7,***,100,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,50,39,1020.5,30.13,989.7,***,***,0.00,*****,*****,*****,**,
94889,201210120333,360,17,24,24,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,37,******,30.16,990.7,***,***,*****,*****,*****,*****,**,
94889,201210120353,350,14,23,24,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,35,1021.7,30.16,990.7,***,***,0.00,*****,*****,*****,**,
94889,201210120415,350,14,20,33,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,36,******,30.18,991.4,***,***,*****,*****,*****,*****,**,
94889,201210120453,360,10,20,38,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,36,1023.1,30.21,992.4,***,***,0.00,*****,*****,*****,**,
94889,201210120459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,62,***,*****,*****,0.00,*****,**,
94889,201210120553,350,11,***,49,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,36,1023.9,30.23,993.1,55,42,0.00,*****,*****,*****,**,
94889,201210120653,340,3,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,36,1024.2,30.24,993.4,***,***,0.00T*****,*****,*****,**,,
94889,201210120753,290,5,***,65,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,35,1024.2,30.24,993.4,***,***,0.00,*****,*****,*****,**,
94889,201210120853,300,7,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,33,1025.1,30.26,994.0,***,***,0.00,*****,*****,0.00T**,,
94889,201210120953,310,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,33,1026.2,30.30,995.4,***,***,0.00,*****,*****,*****,**,
94889,201210121053,330,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,31,1027.4,30.33,996.4,***,***,0.00,*****,*****,*****,**,
94889,201210121153,350,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,35,30,1028.5,30.36,997.3,42,35,0.00,0.00T*****,*****,**,,
94889,201210121253,350,8,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,31,1029.4,30.39,998.3,***,***,0.00,*****,*****,*****,**,
94889,201210121353,360,10,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,32,1030.1,30.41,999.0,***,***,0.00,*****,*****,*****,**,
94889,201210121453,020,10,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,31,1030.6,30.42,999.3,***,***,0.00,*****,*****,*****,**,
94889,201210121553,040,11,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,30,1031.0,30.43,999.7,***,***,0.00,*****,*****,*****,**,
94889,201210121653,020,9,17,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,50,28,1030.9,30.43,999.7,***,***,0.00,*****,*****,*****,**,
94889,201210121753,360,9,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,26,1030.5,30.42,999.3,52,35,0.00,*****,*****,*****,**,
94889,201210121853,990,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,53,25,1030.0,30.41,999.0,***,***,0.00,*****,*****,*****,**,
94889,201210121953,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,51,23,1029.8,30.40,998.7,***,***,0.00,*****,*****,*****,**,
94889,201210122053,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,51,21,1029.5,30.39,998.3,***,***,0.00,*****,*****,*****,**,
94889,201210122153,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,18,1029.6,30.39,998.3,***,***,0.00,*****,*****,*****,**,
94889,201210122253,180,3,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,24,1029.3,30.38,998.0,***,***,0.00,*****,*****,*****,**,
94889,201210122353,180,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,29,1029.6,30.39,998.3,53,43,0.00,*****,*****,*****,**,
94889,201210130053,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,29,1030.1,30.40,998.7,***,***,0.00,*****,*****,*****,**,
94889,201210130153,***,0,***,722,CLR,*,*,*,5.0,**,**,**,**,10,**,**,**,*,32,28,1030.2,30.40,998.7,***,***,0.00,*****,*****,*****,**,
94889,201210130253,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,30,26,1030.4,30.41,999.0,***,***,0.00,*****,*****,*****,**,
94889,201210130353,***,0,***,722,CLR,*,*,*,5.0,**,**,**,**,10,**,**,**,*,27,25,1029.9,30.39,998.3,***,***,0.00,*****,*****,*****,**,
94889,201210130429,***,0,***,722,CLR,*,*,*,1.5,**,**,**,**,10,**,**,**,*,28,27,******,30.38,998.0,***,***,*****,*****,*****,*****,**,
94889,201210130433,***,0,***,722,CLR,*,*,*,0.8,**,**,**,**,10,**,**,**,*,28,27,******,30.38,998.0,***,***,*****,*****,*****,*****,**,
94889,201210130440,***,0,***,722,CLR,*,*,*,1.5,**,**,**,**,10,**,**,**,*,28,27,******,30.38,998.0,***,***,*****,*****,*****,*****,**,
94889,201210130443,***,0,***,722,CLR,*,*,*,3.0,**,**,**,**,10,**,**,**,*,28,27,******,30.38,998.0,***,***,*****,*****,*****,*****,**,
94889,201210130453,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,26,24,1029.6,30.38,998.0,***,***,0.00,*****,*****,*****,**,
94889,201210130459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,53,***,*****,*****,0.00T*****,**,,
94889,201210130518,***,0,***,722,CLR,*,*,*,2.5,**,**,**,**,10,**,**,**,*,28,27,******,30.37,997.7,***,***,*****,*****,*****,*****,**,
94889,201210130527,***,0,***,722,CLR,*,*,*,6.0,**,**,**,**,10,**,**,**,*,28,27,******,30.36,997.3,***,***,*****,*****,*****,*****,**,
94889,201210130540,***,0,***,722,CLR,*,*,*,1.3,**,**,**,**,10,**,**,**,*,27,25,******,30.36,997.3,***,***,*****,*****,*****,*****,**,
94889,201210130551,***,0,***,722,***,*,*,*,2.0,**,**,**,**,10,**,**,**,*,27,25,******,30.36,997.3,***,***,*****,*****,*****,*****,**,
94889,201210130553,***,0,***,722,CLR,*,*,*,7.0,**,**,**,**,**,**,**,**,*,26,24,1028.7,30.36,997.3,38,25,0.00,*****,*****,*****,**,
94889,201210130610,***,0,***,722,CLR,*,*,*,2.0,**,**,**,**,10,**,**,**,*,25,23,******,30.35,997.0,***,***,*****,*****,*****,*****,**,
94889,201210130629,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,27,25,******,30.34,996.7,***,***,*****,*****,*****,*****,**,
94889,201210130653,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,25,23,1028.1,30.34,996.7,***,***,0.00,*****,*****,*****,**,
94889,201210130658,***,0,***,722,CLR,*,*,*,1.5,**,**,**,**,10,**,**,**,*,25,21,******,30.34,996.7,***,***,*****,*****,*****,*****,**,
94889,201210130700,***,0,***,722,CLR,*,*,*,0.8,**,**,**,**,10,**,**,**,*,25,21,******,30.34,996.7,***,***,*****,*****,*****,*****,**,
94889,201210130711,***,0,***,722,CLR,*,*,*,2.0,**,**,**,**,10,**,**,**,*,27,23,******,30.34,996.7,***,***,*****,*****,*****,*****,**,
94889,201210130718,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,27,23,******,30.34,996.7,***,***,*****,*****,*****,*****,**,
94889,201210130739,***,0,***,722,CLR,*,*,*,1.3,**,**,**,**,10,**,**,**,*,25,21,******,30.34,996.7,***,***,*****,*****,*****,*****,**,
94889,201210130748,***,0,***,722,CLR,*,*,*,0.8,**,**,**,**,10,**,**,**,*,23,21,******,30.34,996.7,***,***,*****,*****,*****,*****,**,
94889,201210130753,***,0,***,722,CLR,*,*,*,1.8,**,**,**,**,10,**,**,**,*,24,22,1028.3,30.34,996.7,***,***,0.00,*****,*****,*****,**,
94889,201210130800,***,0,***,722,CLR,*,*,*,7.0,**,**,**,**,**,**,**,**,*,27,25,******,30.33,996.4,***,***,*****,*****,*****,*****,**,
94889,201210130853,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,29,23,1027.7,30.33,996.4,***,***,0.00,*****,*****,*****,**,
94889,201210130953,210,3,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,35,30,1027.3,30.32,996.0,***,***,0.00,*****,*****,*****,**,
94889,201210131053,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,31,27,1027.0,30.31,995.7,***,***,0.00,*****,*****,*****,**,
94889,201210131153,130,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,30,1025.4,30.26,994.0,37,22,0.00,*****,*****,*****,**,
94889,201210131253,160,6,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,32,1025.6,30.26,994.0,***,***,0.00,*****,*****,*****,**,
94889,201210131353,***,0,***,90,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,33,1026.3,30.28,994.7,***,***,0.00T*****,*****,*****,**,,
94889,201210131453,***,0,***,75,OVC,*,*,*,8.0,61,**,**,**,61,**,**,**,*,41,36,1025.4,30.26,994.0,***,***,0.04,*****,*****,0.03,**,
94889,201210131553,100,5,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,38,1024.2,30.22,992.7,***,***,0.00T*****,*****,*****,**,,
94889,201210131653,110,3,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,44,38,1022.7,30.18,991.4,***,***,0.00,*****,*****,*****,**,
94889,201210131753,***,0,***,70,OVC,*,*,*,8.0,61,**,**,**,61,**,**,**,*,47,40,1021.3,30.14,990.1,47,37,0.00T,0.04,*****,*****,**,
94889,201210131853,130,3,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,42,1019.1,30.08,988.1,***,***,0.03,*****,*****,*****,**,
94889,201210131953,140,5,***,100,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,49,43,1017.5,30.03,986.4,***,***,0.00T*****,*****,*****,**,,
94889,201210132024,170,6,***,36,OVC,*,*,*,2.5,63,**,**,**,62,**,**,**,*,48,45,******,30.02,986.1,***,***,0.06,*****,*****,*****,**,
94889,201210132051,150,6,***,34,***,*,*,*,4.0,**,**,**,**,61,10,**,**,*,48,45,******,30.00,985.5,***,***,*****,*****,*****,*****,**,
94889,201210132053,150,6,***,34,OVC,*,*,*,4.0,61,10,**,**,61,10,**,**,*,49,45,1016.3,30.00,985.5,***,***,0.14,*****,*****,0.16,**,
94889,201210132145,160,5,***,28,OVC,*,*,*,5.0,**,**,**,**,61,10,**,**,*,52,46,******,29.97,984.5,***,***,0.04,*****,*****,*****,**,
94889,201210132153,160,5,***,26,OVC,*,*,*,6.0,**,**,**,**,61,10,**,**,*,51,48,1015.3,29.97,984.5,***,***,0.03,*****,*****,*****,**,
94889,201210132253,170,3,***,21,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,49,1014.6,29.95,983.8,***,***,0.00,*****,*****,*****,**,
94889,201210132347,***,0,***,13,OVC,*,*,*,2.5,**,**,**,**,62,10,**,**,*,54,50,******,29.93,983.1,***,***,0.05,*****,*****,*****,**,
94889,201210132351,180,5,***,13,***,*,*,*,3.0,**,**,**,**,62,10,**,**,*,54,52,******,29.93,983.1,***,***,*****,*****,*****,*****,**,
94889,201210132353,190,5,***,13,OVC,*,*,*,4.0,**,**,**,**,61,10,**,**,*,53,51,1013.8,29.93,983.1,53,46,0.06,0.25,*****,*****,**,
94889,201210140022,180,6,***,11,***,*,*,*,4.0,**,**,**,**,90,61,10,**,*,55,54,******,29.92,982.8,***,***,*****,*****,*****,*****,**,
94889,201210140037,200,5,***,11,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,55,54,******,29.92,982.8,***,***,0.07,*****,*****,*****,**,
94889,201210140048,200,6,***,9,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,55,54,******,29.92,982.8,***,***,0.07,*****,*****,*****,**,
94889,201210140053,200,6,***,9,OVC,*,*,*,4.0,**,**,**,**,10,**,**,**,*,56,54,1013.3,29.92,982.8,***,***,0.06,*****,*****,*****,**,
94889,201210140142,250,5,***,5,OVC,*,*,*,2.0,**,**,**,**,62,10,**,**,*,57,55,******,29.92,982.8,***,***,0.04,*****,*****,*****,**,
94889,201210140153,210,5,***,5,OVC,*,*,*,2.5,**,**,**,**,62,10,**,**,*,57,55,1013.3,29.92,982.8,***,***,0.07,*****,*****,*****,**,
94889,201210140213,220,3,***,7,OVC,*,*,*,1.3,**,**,**,**,63,10,**,**,*,57,55,******,29.92,982.8,***,***,0.11,*****,*****,*****,**,
94889,201210140223,200,7,***,12,OVC,*,*,*,1.5,**,**,**,**,62,10,**,**,*,57,57,******,29.92,982.8,***,***,0.18,*****,*****,*****,**,
94889,201210140232,220,6,***,9,OVC,*,*,*,2.5,**,**,**,**,61,10,**,**,*,59,57,******,29.92,982.8,***,***,0.20,*****,*****,*****,**,
94889,201210140251,240,8,***,9,***,*,*,*,3.0,**,**,**,**,62,10,**,**,*,61,57,******,29.93,983.1,***,***,*****,*****,*****,*****,**,
94889,201210140253,240,9,***,9,OVC,*,*,*,3.0,**,**,**,**,61,10,**,**,*,60,58,1013.4,29.92,982.8,***,***,0.30,*****,*****,0.38,**,
94889,201210140300,220,10,***,9,OVC,*,*,*,2.0,**,**,**,**,62,10,**,**,*,61,57,******,29.92,982.8,***,***,0.06,*****,*****,*****,**,
94889,201210140305,210,11,***,16,OVC,*,*,*,3.0,**,**,**,**,61,10,**,**,*,61,57,******,29.91,982.5,***,***,0.07,*****,*****,*****,**,
94889,201210140317,220,11,***,10,OVC,*,*,*,4.0,**,**,**,**,61,10,**,**,*,61,59,******,29.92,982.8,***,***,0.09,*****,*****,*****,**,
94889,201210140329,220,11,***,48,OVC,*,*,*,3.0,**,**,**,**,62,10,**,**,*,61,59,******,29.91,982.5,***,***,0.13,*****,*****,*****,**,
94889,201210140345,220,8,***,32,OVC,*,*,*,2.5,**,**,**,**,62,10,**,**,*,61,59,******,29.91,982.5,***,***,0.19,*****,*****,*****,**,
94889,201210140349,220,10,***,20,OVC,*,*,*,2.5,**,**,**,**,61,10,**,**,*,61,59,******,29.91,982.5,***,***,0.21,*****,*****,*****,**,
94889,201210140351,210,11,***,20,***,*,*,*,3.0,**,**,**,**,62,10,**,**,*,61,59,******,29.91,982.5,***,***,*****,*****,*****,*****,**,
94889,201210140353,210,10,***,20,OVC,*,*,*,3.0,**,**,**,**,62,10,**,**,*,62,59,1013.0,29.91,982.5,***,***,0.17,*****,*****,*****,**,
94889,201210140405,210,9,***,14,OVC,*,*,*,2.5,**,**,**,**,62,10,**,**,*,63,59,******,29.90,982.2,***,***,0.03,*****,*****,*****,**,
94889,201210140410,220,7,***,17,OVC,*,*,*,3.0,**,**,**,**,61,10,**,**,*,63,59,******,29.90,982.2,***,***,0.03,*****,*****,*****,**,
94889,201210140451,210,8,***,13,***,*,*,*,5.0,**,**,**,**,10,**,**,**,*,63,59,******,29.89,981.8,***,***,*****,*****,*****,*****,**,
94889,201210140453,210,9,***,13,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,62,59,1012.3,29.89,981.8,***,***,0.03,*****,*****,*****,**,
94889,201210140459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,62,***,*****,*****,0.93,*****,**,
94889,201210140553,200,8,***,11,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,62,60,1011.7,29.88,981.5,62,53,0.00,0.64,*****,*****,**,
94889,201210140607,210,8,***,9,OVC,*,*,*,4.0,**,**,**,**,10,**,**,**,*,63,61,******,29.87,981.2,***,***,*****,*****,*****,*****,**,
94889,201210140653,220,10,***,9,OVC,*,*,*,4.0,**,**,**,**,10,**,**,**,*,64,61,1011.6,29.87,981.2,***,***,0.00T*****,*****,*****,**,,
94889,201210140733,220,11,***,11,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,64,61,******,29.87,981.2,***,***,*****,*****,*****,*****,**,
94889,201210140753,220,10,18,11,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,64,61,1010.9,29.85,980.5,***,***,0.00,*****,*****,*****,**,
94889,201210140853,220,10,***,13,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,65,61,1010.9,29.86,980.8,***,***,0.00,*****,*****,0.00T**,,
94889,201210140953,200,8,***,11,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,64,61,1010.7,29.85,980.5,***,***,0.00,*****,*****,*****,**,
94889,201210141053,190,10,***,13,OVC,*,*,*,5.0,**,**,**,**,10,**,**,**,*,63,60,1010.3,29.84,980.2,***,***,0.00,*****,*****,*****,**,
94889,201210141113,200,9,***,15,BKN,*,*,*,5.0,**,**,**,**,10,**,**,**,*,63,61,******,29.83,979.8,***,***,*****,*****,*****,*****,**,
94889,201210141153,190,10,***,23,BKN,*,*,*,6.0,**,**,**,**,10,**,**,**,*,63,60,1009.5,29.81,979.2,65,62,0.00,0.00T,0.93,*****,**,
94889,201210141251,***,***,***,30,***,*,*,*,6.0,**,**,**,**,10,**,**,**,*,64,61,******,29.80,978.8,***,***,*****,*****,*****,*****,**,
94889,201210141253,***,***,***,30,OVC,*,*,*,7.0,**,**,**,**,**,**,**,**,*,64,60,1009.2,29.81,979.2,***,***,0.00,*****,*****,*****,**,
94889,201210141307,200,17,***,28,OVC,*,*,*,7.0,**,**,**,**,**,**,**,**,*,64,61,******,29.80,978.8,***,***,*****,*****,*****,*****,**,
94889,201210141353,200,17,***,19,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,65,60,1008.3,29.78,978.2,***,***,0.00,*****,*****,*****,**,
94889,201210141453,190,15,25,20,OVC,*,*,*,9.1,**,**,**,**,**,**,**,**,*,66,59,1006.7,29.74,976.9,***,***,0.00,*****,*****,*****,**,
94889,201210141553,190,20,33,26,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,67,58,1005.2,29.70,975.5,***,***,0.00,*****,*****,*****,**,
94889,201210141653,200,20,29,28,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,67,58,1005.3,29.70,975.5,***,***,0.00,*****,*****,*****,**,
94889,201210141719,200,21,31,32,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,68,57,******,29.69,975.2,***,***,*****,*****,*****,*****,**,
94889,201210141753,200,20,30,33,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,67,57,1004.6,29.68,974.9,68,63,0.00,*****,*****,*****,**,
94889,201210141853,190,14,26,80,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,67,58,1003.0,29.63,973.2,***,***,0.00,*****,*****,*****,**,
94889,201210141953,180,11,26,38,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,69,58,1001.6,29.59,971.9,***,***,0.00,*****,*****,*****,**,
94889,201210142053,210,14,23,46,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,70,58,1000.4,29.56,970.9,***,***,0.01,*****,*****,*****,**,
94889,201210142102,210,17,24,46,OVC,*,*,*,1.8,65,**,**,**,63,**,**,**,*,68,59,******,29.57,971.2,***,***,0.07,*****,*****,*****,**,
94889,201210142115,210,15,30,48,OVC,*,*,*,10.0,61,**,**,**,61,**,**,**,*,63,55,******,29.56,970.9,***,***,0.10,*****,*****,*****,**,
94889,201210142153,200,7,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,63,59,1000.1,29.54,970.3,***,***,0.09,*****,*****,*****,**,
94889,201210142253,200,13,***,80,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,67,59,998.8,29.51,969.3,***,***,0.00,*****,*****,*****,**,
94889,201210142353,210,14,23,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,65,56,998.5,29.49,968.6,70,63,0.00,0.10,*****,*****,**,
94889,201210150053,200,11,***,95,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,65,58,997.7,29.47,967.9,***,***,0.00,*****,*****,*****,**,
94889,201210150153,230,23,36,39,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,66,54,997.0,29.45,967.3,***,***,0.00,*****,*****,*****,**,
94889,201210150253,230,22,38,39,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,62,52,997.8,29.47,967.9,***,***,0.00,*****,*****,*****,**,
94889,201210150303,230,22,31,26,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,61,52,******,29.48,968.3,***,***,*****,*****,*****,*****,**,
94889,201210150353,240,16,31,20,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,58,51,998.6,29.50,968.9,***,***,0.00,*****,*****,*****,**,
94889,201210150453,270,30,34,18,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,47,1000.7,29.56,970.9,***,***,0.00,*****,*****,*****,**,
