X,Y,OBJECTID,DATECOLL,LOCATION,LATD,LATM,LOND,LONM,DENSITY,DEPTHM,TIMECOLL,COMMENTS,SEAWEED,PLOT_LOC,YR
1205658.05493072,677781.83011122,328,08/23/93,PALMER COVE,41,19.12299919,72,0.108,L,0.89999997, , ,ABSENT,O,93
1191634.20108873,677766.669052303,329,08/25/93,BUSHY PT. - JUPITER PT.,41,19.13999938,72,3.171,A,0, , ,CODI,O,93
1193145.50384039,677761.140848145,330,08/23/93,BUSHY PT. BEACH,41,19.13699913,72,2.84100008,L,2.40000009, , COBBLES  PATCHY,ABSENT,O,93
1191124.76706822,677726.974905983,331,08/25/93,BUSHY PT. - JUPITER PT.,41,19.13400077,72,3.28200006,A,0, , ,ABSENT,O,93
1193333.69112806,677713.753147647,332,08/23/93,BUSHY PT. BEACH,41,19.12899971,72,2.79999995,A,0, , ,ABSENT,O,93
1192454.25915989,677704.787942484,333,08/23/93,BUSHY PT. BEACH,41,19.14100074,72,2.99099993,A,0, , ,"ASCO,FUCU",A,93
1192522.38402364,677683.429061309,334,08/23/93,BUSHY PT. BEACH,41,19.125,72,2.97699999,A,0, , ROCK,ABSENT,O,93
1192510.57203938,677676.163983971,335,08/23/93,BUSHY PT. BEACH,41,19.13299942,72,2.97900009,P,0, , EDGE OF BED,ABSENT,A,93
1186162.3599983,677650.442906812,336,08/30/93,SHENNECOSSETT BEACH,41,19.12800025,72,4.36600017,M,3.40000009, , ,ABSENT,O,93
1192574.25891989,677628.992162317,337,08/23/93,BUSHY PT. BEACH,41,19.11599922,72,2.96600008,P,0, , EDGE OF BED,FUCU,O,93
1157366.09410013,677612.362930477,338,10/18/94,NIANTIC BAY,41,19.15600013,72,10.65600013,M,1.29999995,12:44,TWENTY FT. OFF E. SIDE WATERFORD IS.,ABSENT,O,94
1192527.44700564,677610.818970308,339,08/23/93,BUSHY PT. BEACH,41,19.11300086,72,2.97600007,A,0, , ,ABSENT,O,93
1152955.36998197,677601.276994646,340,10/18/94,NIANTIC BAY,41,19.15900039,72,11.61900043,A,4,0,DIDN'T CHECK FOR EELGRASS,ABSENT,O,94
1205655.24489698,677587.577875063,341,08/23/93,PALMER COVE,41,19.0909996,72,0.10899999,P,0, , ,ABSENT,O,93
1194431.06098056,677574.842992395,342,08/23/93,BLUFF PT. STATE PARK,41,19.11400032,72,2.55999994,A,1.79999995, , ,ABSENT,O,93
1192524.26197264,677452.145075053,343,08/23/93,BUSHY PT. BEACH,41,19.08699989,72,2.97699999,P,0, , ,ABSENT,O,93
1205802.12091555,677406.484077141,344,08/23/93,PALMER COVE,41,19.06100082,72,0.07699999,L,0, , ,"AGAR,CODI,POLY",O,93
1231456.87603639,677399.837108806,345,07/21/93,STONINGTON BREAKWATER,41,19.0209999,71,54.47399902,A,0, , ,ABSENT,O,93
1186783.73408364,677382.510043725,346,08/30/93,SHENNECOSSETT BEACH,41,19.08300018,72,4.23099994,M,2.70000004, ," SAND; COBBLE",LAMI,O,93
1192726.07390498,677381.131109476,347,08/23/93,BUSHY PT. BEACH,41,19.07500076,72,2.93300008,P,2.40000009, , ,ABSENT,O,93
1191411.64510339,677364.568150476,348,08/25/93,BUSHY PT. - JUPITER PT.,41,19.0739994,72,3.22000002,P,0.60000002, ," SOLITARY; PATCHES","CODI,FUCU,POLY",O,93
1206111.18296146,677342.455989972,349,08/23/93,SOUTH OF ESKER POINT,41,19.04999923,72,0.00999999,A,0, , ,ABSENT,O,93
1231435.18907189,677332.91401431,350,07/21/93,STONINGTON BREAKWATER,41,19.01000022,71,54.47900009,P,4.5999999, , EDGE OF BED,ABSENT,O,93
1191087.89706323,677313.016088232,351,08/25/93,BUSHY PT. - JUPITER PT.,41,19.06599998,72,3.29099988,M,3.0999999, , PATCHY,LAMI,O,93
1200140.21885355,677291.316984639,352,08/23/93,BLUFF PT. STATE PARK,41,19.04999923,72,1.31400001,P,0, , PATCHY,"CHAM,LOME",O,93
1200945.21494697,677272.921024054,353,08/23/93,MUMFORD COVE,41,19.04599952,72,1.13800001,P,1.10000002, , SAND,ABSENT,O,93
1181707.45289764,677270.428903058,354,08/25/93,MOUTH OF THAMES R.,41,19.07099914,72,5.34000015,P,0, ," SAND; ROCKS SOLITARY SHORTSHOOTS",ASCO,O,93
1206201.30909355,677264.658901483,355,08/23/93,SOUTH OF ESKER POINT,41,19.03700065,71,59.99000167,P,0, , ,ABSENT,O,93
1191048.08611922,677257.842970222,356,08/25/93,BUSHY PT. - JUPITER PT.,41,19.0569992,72,3.29999995,A,2.0999999, , ,ABSENT,O,93
1205698.49907555,677241.011967137,357,08/23/93,PALMER COVE,41,19.03400039,72,0.1,P,0, , ,"AGAR,GRAC",O,93
1206235.12201805,677233.816115394,358,08/23/93,SOUTH OF ESKER POINT,41,19.03199958,71,59.9830017,P,0, , SAND EDGE OF BED,ABSENT,O,93
1157198.72402805,677228.729839474,359,10/18/94,NIANTIC BAY,41,19.09300041,72,10.69299983,H,1,0,TWENTY FT. OFF E. SIDE WATERFORD IS.,ABSENT,O,94
1190062.40403546,677226.204910144,360,08/25/93,CHANNEL AVERY PT.,41,19.05299949,72,3.5150001,A,0, , ,ABSENT,O,93
1205645.06315881,677216.824023396,361,08/23/93,PALMER COVE,41,19.03000068,72,0.112,L,1.20000004, , SILT,ABSENT,O,93
1191236.33508655,677200.048138306,362,08/25/93,BUSHY PT. - JUPITER PT.,41,19.04700088,72,3.25900006,L,0.89999997, , SILT PATCHY,"ASCO,CODI,LAMI",O,93
1200892.15304522,677199.809949815,363,08/23/93,MUMFORD COVE,41,19.03400039,72,1.14999997,A,0, , ,ABSENT,O,93
1187567.98284322,677157.407147482,364,08/30/93,SHENNECOSSETT BEACH,41,19.04500007,72,4.05999994,M,0, , PATCHY,ABSENT,O,93
1206262.93593881,677118.408865899,365,08/23/93,SOUTH OF ESKER POINT,41,19.01300048,71,59.97700119,A,0, , ,ABSENT,O,93
1192390.83015288,677087.811158061,366,08/23/93,BUSHY PT. BEACH,41,19.02700042,72,3.00699996,H,3.0999999, , EDGE OF BED,ABSENT,O,93
1151997.38108431,677085.099877387,367,10/18/94,NIANTIC BAY,41,19.07500076,72,11.82900047,M,2,0,CLUMPS BY SHORE JUST W. OF WIGWAM ROCK,ABSENT,O,94
1208123.3219818,677085.731109723,368,08/23/93,NORTH OF MOUSE ISLAND,41,19.00499916,71,59.57099914,L,0, , ,ABSENT,O,93
1187633.42103255,677079.344967648,369,08/30/93,SHENNECOSSETT BEACH,41,19.03199958,72,4.046,P,2.70000004, , EDGE OF BED,ABSENT,O,93
1151993.00707731,677073.209153146,370,10/18/94,NIANTIC BAY,41,19.07299995,72,11.82999992,A,2,0, ,ABSENT,O,94
1208360.51113997,677064.093029648,371,08/23/93,NORTH OF MOUSE ISLAND,41,19.00099945,71,59.519001,P,0.89999997, ," SAND; COBBLE DISTINCT PATCHES",ABSENT,O,93
1208103.5090293,677055.902101144,372,08/23/93,NORTH OF MOUSE ISLAND,41,19,71,59.57500076,M,0, ," SAND; DETRITUS",ABSENT,O,93
1208108.01000455,677050.011036813,373,08/23/93,NORTH OF MOUSE ISLAND,41,18.99900054,71,59.57400131,A,0, , ,ABSENT,O,93
1151975.44510455,677018.239118725,374,10/18/94,NIANTIC BAY,41,19.06399917,72,11.83399963,A,2.70000004,0, ,ABSENT,O,94
1206324.56409639,676973.642095059,375,08/23/93,SOUTH OF ESKER POINT,41,18.98900032,71,59.9640007,L,1.20000004, , ,ABSENT,O,93
1201017.15607606,676957.714961559,376,08/23/93,MUMFORD COVE,41,18.99399948,72,1.12300002,H,0.89999997, , BLOWOUT AREAS,ABSENT,O,93
1209629.20610914,676947.766162559,377,08/23/93,EAST OF MORGAN POINT,41,18.97999954,71,59.24200057,A,0, , ,ABSENT,O,93
1209287.14216071,676944.74484314,378,08/23/93,EAST OF MORGAN POINT,41,18.97999954,71,59.31700134,M,3.40000009, , SAND,ABSENT,O,93
1190082.78293172,676916.483088642,379,08/25/93,SHENNECOSSETT BREAKWATER,41,19.0020008,72,3.51099991,P,0, , PATCHY,ABSENT,O,93
1209410.51789822,676902.840071306,380,08/23/93,EAST OF MORGAN POINT,41,18.97299957,71,59.29000091,A,0, , ,ABSENT,O,93
1206461.69111872,676890.330909982,381,08/23/93,SOUTH OF ESKER POINT,41,18.97500038,71,59.9339981,A,1.5, , COBBLE,ABSENT,O,93
1191042.09105247,676888.619955391,382,08/25/93,BUSHY PT. - JUPITER PT.,41,18.99600028,72,3.30200004,M,1.39999997, , PATCHY,ASCO,O,93
1208597.2029238,676842.296885312,383,08/23/93,WEST OF MORGAN POINT,41,18.9640007,71,59.4679985,H,0, ,"SAND TO COBBLE, THICK",ABSENT,O,93
1199223.04286639,676822.487869814,384,08/23/93,BLUFF PT. STATE PARK,41,18.97400093,72,1.51499998,H,0, , ,ABSENT,O,93
1199068.79415914,676821.188987896,385,08/23/93,BLUFF PT. STATE PARK,41,18.97400093,72,1.54900002,P,0, , EDGE OF BED,ABSENT,O,93
1239339.23888056,676816.798904806,386,07/21/93,NORTH OF NAPATREE,41,18.91200065,71,52.75400161,H,1.20000004, , SAND,ABSENT,O,93
1199035.35689005,676807.56401515,387,08/23/93,BLUFF PT. STATE PARK,41,18.97200012,72,1.55599999,H,1.20000004, , THICK,ABSENT,O,93
1187600.9240503,676807.231010556,388,08/30/93,SHENNECOSSETT BEACH,41,18.98699951,72,4.03700017,A,0, , ,ABSENT,A,93
1198872.42086422,676776.545048311,389,08/23/93,BLUFF PT. STATE PARK,41,18.96699905,72,1.592,A,0, , ,ABSENT,O,93
1190844.34407264,676740.240002811,390,08/25/93,BUSHY PT. - JUPITER PT.,41,18.97200012,72,3.34500002,P,0, , VERY PATCHY,ABSENT,O,93
1239152.30191848,676734.858123809,391,07/21/93,NORTH OF NAPATREE,41,18.89900016,71,52.79499816,H,0.89999997, , SAND,ABSENT,O,93
1205803.63108313,676720.038927734,392,08/23/93,PALMER COVE,41,18.94799995,72,0.078,P,5.5, ," COBBLES; BOULDERS",ABSENT,O,93
1191922.14998789,676713.347011983,393,08/23/93,BUSHY PT.,41,18.9659996,72,3.10999989,P,3.79999995, , INCREASES NEAR SHORE,ABSENT,O,93
1199118.92004314,676711.891962394,394,08/23/93,BLUFF PT. STATE PARK,41,18.95599937,72,1.53799998,A,0, , BLOWOUT AREA,ABSENT,O,93
1198642.73595613,676707.901156723,395,08/23/93,BLUFF PT. STATE PARK,41,18.95599937,72,1.64199995,A,0, , ,ABSENT,O,93
1190621.03283948,676702.862124816,396,08/25/93,BUSHY PT. - AVERY PT.,41,18.9659996,72,3.39400005,A,1.20000004, , ,ABSENT,O,93
1187600.17602031,676702.71415922,397,08/30/93,SHENNECOSSETT BEACH,41,18.96999931,72,4.04799985,A,0, , SAND,ABSENT,A,93
1199210.85785139,676675.59511897,398,08/23/93,BLUFF PT. STATE PARK,41,18.95000076,72,1.518,P,1.5, , DENSE,AGAR,O,93
1191971.77587289,676658.894036889,399,08/23/93,BUSHY PT.,41,18.95700073,72,3.09899997,A,3.29999995, , ,ABSENT,O,93
1198542.67513263,676640.352079228,400,08/23/93,BLUFF PT. STATE PARK,41,18.94499969,72,1.66400003,P,0, , PATCHY,ABSENT,O,93
1208757.76887564,676636.141129643,401,08/23/93,MORGAN POINT,41,18.9300003,71,59.43299865,L,0, ,"ROCK, SPARSE","AGAR,CODI,DESM,POLY",O,93
1200883.53593647,676634.851105973,402,08/23/93,MUMFORD COVE,41,18.94099998,72,1.15299999,A,1.79999995, ," SILT; SAND",ABSENT,O,93
1156831.73296414,676600.620859474,403,10/18/94,NIANTIC BAY,41,18.98999977,72,10.77400016,M,1.70000004,1:00,CLUMPS OF EELGRASS,ABSENT,O,94
1190841.03305563,676594.909912899,404,08/25/93,BUSHY PT. - JUPITER PT.,41,18.94799995,72,3.34599995,P,1.20000004, , ,ABSENT,O,93
1213978.67214772,676592.228159726,405,07/21/93,MASON IS. - RAM IS.,41,18.91500091,71,58.29299926,L,3.40000009, ," MARGINAL;  CLUMPY",ABSENT,O,93
1195929.6278653,676581.552984223,406,08/23/93,BLUFF PT. STATE PARK,41,18.93899917,72,2.23499989,A,0, , ,"AHNF,DAYS,DESM,LAMI,ULVA",O,93
1157002.04495947,676546.88802731,407,10/18/94,NIANTIC BAY,41,18.9810009,72,10.73700046,L,1.70000004,0, ,ABSENT,O,94
1208112.64188506,676522.240110725,408,08/23/93,MOUSE IS.,41,18.91200065,71,59.57400131,H,0, , ,ABSENT,O,93
1198474.42690955,676518.193858981,409,08/23/93,BLUFF PT. STATE PARK,41,18.92499923,72,1.67900002,P,0, , PATCHY,ABSENT,O,93
1208159.89310288,676491.505920231,410,08/23/93,MOUSE IS.,41,18.90699958,71,59.56399917,H,0, , THICK,ABSENT,O,93
1208133.07983631,676485.349108398,411,08/23/93,MOUSE IS.,41,18.90600013,71,59.56999969,A,0, , ,ABSENT,O,93
1156964.48401096,676479.917032644,412,10/18/94,NIANTIC BAY,41,18.96999931,72,10.74499988,M,2,0,EAST SIDE OF WATERFORD IS.,ABSENT,O,94
1189473.79300797,676468.296977147,413,08/25/93,AVERY PT TREATMENT PLANT,41,18.92900085,72,3.64499998,H,0, , PATCHY,ABSENT,O,93
1181438.9029098,676436.600846305,414,08/25/93,OSPREY BEACH,41,18.93400001,72,5.40000009,A,0, , SAND,ABSENT,O,93
1191204.5959768,676427.335116804,415,08/23/93,BUSHY PT. - PINE IS.,41,18.92000007,72,3.26699995,A,0, , ROCK,ASCO,O,93
1208187.26903239,676425.036893055,416,08/23/93,MOUSE IS.,41,18.8959999,71,59.55799865,A,0, , ,ABSENT,O,93
1191195.65800256,676421.334144562,417,08/25/93,PINE IS.,41,18.91900062,72,3.26900005,A,0, , ,ABSENT,O,93
1207648.82883631,676383.247934639,418,08/23/93,WEST OF MOUSE ISLAND,41,18.88999938,71,59.67599868,H,2.0999999, , ,ABSENT,O,93
1198480.0538668,676378.880161226,419,08/23/93,BLUFF PT. STATE PARK,41,18.90200042,72,1.67799997,H,0, , ,ABSENT,O,93
1199053.05206464,676297.683145151,420,08/23/93,BLUFF PT. STATE PARK,41,18.88800048,72,1.55299997,P,0, , ,ABSENT,O,93
1158412.41484214,676258.259995639,421,10/18/94,NIANTIC BAY,41,18.9319992,72,10.4289999,L,1.29999995,0, ,ABSENT,O,94
1199236.80104098,676250.294132307,422,08/23/93,BLUFF PT. STATE PARK,41,18.87999916,72,1.51300001,P,0, , ,ABSENT,O,93
1158336.47798614,676245.884036139,423,10/18/94,NIANTIC BAY,41,18.9300003,72,10.44600009,M,1.70000004,0, ,ABSENT,O,94
1199341.98783848,676239.325978398,424,08/23/93,BLUFF PT. STATE PARK,41,18.87800025,72,1.49,A,0, , ,ABSENT,O,93
1191311.22306013,676233.973954976,425,08/25/93,PINE IS.,41,18.88800048,72,3.24399995,P,2.40000009, , EDGE OF BED,ABSENT,O,93
1158258.35412663,676233.508076638,426,10/18/94,NIANTIC BAY,41,18.92799949,72,10.46300029,H,1.70000004,0, ,ABSENT,O,94
1158508.78997748,676223.323057637,427,10/18/94,NIANTIC BAY,41,18.92600059,72,10.40799999,L,1,0, ,ABSENT,O,94
1191353.84797488,676216.520905897,428,08/25/93,PINE IS.,41,18.88500022,72,3.23499989,L,0, , THIN PATCHES,LAMI,O,93
1157075.92309256,676215.47694473,429,10/18/94,NIANTIC BAY,41,18.92600059,72,10.73900032,A,3.29999995,12:46,EAST SIDE OF WATERFORD IS.,ABSENT,A,94
1157634.73299855,676211.561926305,430,10/18/94,NIANTIC BAY,41,18.92499923,72,10.59899997,M,0,0, ,ABSENT,O,94
1157634.7950063,676199.702041894,431,10/18/94,NIANTIC BAY,41,18.92300033,72,10.59899997,M,2.70000004,0,GOING TOWARD WATERFORD IS.,ABSENT,O,94
1191302.53606963,676198.316874057,432,08/25/93,PINE IS.,41,18.88199996,72,3.24600005,P,0, , PATCHY,LAMI,O,93
1157241.67308913,676148.165071473,433,10/18/94,NIANTIC BAY,41,18.91500091,72,10.68500041,L,2,0,TWENTY FT. OFF E. SIDE WATERFORD IS.,ABSENT,O,94
1157255.17306213,676136.383927062,434,10/18/94,NIANTIC BAY,41,18.9130001,72,10.68200016,H,2.70000004,0,TWENTY FT. OFF E. SIDE WATERFORD IS.,ABSENT,O,94
1157937.23206547,676103.861026227,435,10/18/94,NIANTIC BAY,41,18.90699958,72,10.53299999,M,3,0, ,ABSENT,O,94
1157403.04809447,676082.510019064,436,10/18/94,NIANTIC BAY,41,18.90399932,72,10.64999961,M,2.70000004,0,TWENTY FT. OFF E. SIDE WATERFORD IS.,ABSENT,O,94
1178144.11389571,676052.820117816,437,11/10/95,ALEWIFE COVE,41,18.875,72,6.11999988,L,1.5, ,"SMALL CLUMPS, PLANTS ~.3 M IN LENGTH",ABSENT,O,95
1158360.29289913,676028.099038646,438,10/18/94,NIANTIC BAY,41,18.89399909,72,10.44099998,M,2,0,"BUOY/STUDY SITE; NEW ROOTS ON R(1)",ABSENT,O,94
1206809.76785038,675940.012928724,439,08/23/93,WEST OF MOUSE ISLAND,41,18.81800079,71,59.86000061,H,0, , ,ABSENT,O,93
1178324.05284031,675902.945089474,440,11/10/95,ALEWIFE COVE,41,18.85000038,72,6.08099985,L,1.5,09:30,"SMALL CLUMPS, PLANTS ~.3 M IN LENGTH",ABSENT,O,95
1178122.86590672,675901.427047893,441,11/10/95,ALEWIFE COVE,41,18.85000038,72,6.125,L,1.5, ,"SMALL CLUMPS, PLANTS ~.3 M IN LENGTH",ABSENT,O,95
1191566.72615805,675878.706948981,442,08/25/93,PINE IS.,41,18.82900047,72,3.18899989,H,3.70000004, , PATCHY,ABSENT,O,93
1178326.17783606,675845.178144649,443,11/10/95,ALEWIFE COVE,41,18.8579998,72,6.02699995,L,1.5, ,"SMALL CLUMPS, PLANTS ~.3 M IN LENGTH",ABSENT,A,95
1150887.7770043,675802.938071638,444,10/18/94,NIANTIC BAY,41,18.86499977,72,12.07299995,L,3.70000004,0,CLUMPS OF EELGRASS,ABSENT,O,94
1178018.55607598,675796.860984057,445,11/10/95,ALEWIFE COVE,41,18.83300018,72,6.14799976,L,1.5, ,"SMALL CLUMPS, PLANTS ~.3 M IN LENGTH",ABSENT,O,95
1178307.17885831,675775.318048149,446,11/10/95,ALEWIFE COVE NEAR ISLAND,41,18.82900047,72,6.08500003,L,1, ,"SMALL CLUMPS, PLANTS ~.3 M IN LENGTH","CODI,FUCU,ULVA",O,95
1150925.96393581,675773.531962484,447,10/18/94,NIANTIC BAY,41,18.86000061,72,12.06499958,L,2.70000004,0, ,ABSENT,O,94
1213981.74596047,675754.547092304,448,07/21/93,MASON IS. - RAM IS.,41,18.77700042,71,58.29399871,P,3.29999995, , DETRITUS ONE CLUMP,ABSENT,O,93
1150975.27715738,675748.640936136,449,10/18/94,NIANTIC BAY,41,18.8560009,72,12.0539999,A,2.29999995,0, ,ABSENT,O,94
1212579.98892148,675741.950004637,450,07/21/93,RAM IS.,41,18.77700042,71,58.59999847,M,0, , ,ABSENT,O,93
1158009.23585847,675704.026852146,451,10/18/94,NIANTIC BAY,41,18.8409996,72,10.51799964,L,3.29999995,0,EDGE OF EELGRASS BED,ABSENT,O,94
1198523.93796539,675673.497057557,452,08/23/93,BLUFF PT. STATE PARK,41,18.78599929,72,1.66999995,A,3.40000009, , ,ABSENT,O,93
1198501.87600164,675637.73105298,453,08/23/93,BLUFF PT. STATE PARK,41,18.78000068,72,1.67499995,A,3.70000004, , ,ABSENT,O,93
1198524.50194064,675606.777046651,454,08/23/93,BLUFF PT. STATE PARK,41,18.77499961,72,1.66999995,A,3.40000009, , ,ABSENT,O,93
1178093.30789497,675597.422078475,455,11/10/95,ALEWIFE COVE SHORE,41,18.79999923,72,6.13500022,L,1, ,SMALL CLUMPS ~4 M FROM SHORE (ROCKS),"CODI,FUCU,ULVA",A,95
1178212.6199923,675561.095051393,456,11/10/95,ALEWIFE COVE,41,18.79400062,72,6.10599994,L,1.5,09:25,"SMALL CLUMPS, PLANTS ~.3 M IN LENGTH",ABSENT,O,95
1196866.32513888,675508.44194147,457,08/23/93,BLUFF PT. STATE PARK,41,18.76099967,72,2.03200006,A,2.0999999, , ,LAMI,O,93
1196862.01313964,675490.629969224,458,08/23/93,BLUFF PT. STATE PARK,41,18.75799942,72,2.03299999,A,3.40000009, , ,ABSENT,O,93
1158569.86104955,675446.825922981,459,10/18/94,NIANTIC BAY,41,18.79800033,72,10.3959999,H,1.29999995,0, ,ABSENT,O,94
1158395.67504622,675420.449007228,460,10/18/94,NIANTIC BAY,41,18.79400062,72,10.43400001,M,0,0, ,ABSENT,O,94
1158337.55016246,675420.056947649,461,10/18/94,NIANTIC BAY,41,18.79400062,72,10.44699954,L,4,0,EDGE OF EELGRASS BED,ABSENT,O,94
1219634.90591396,675416.294159889,462,07/21/93,EELGRASS REEF,41,18.71299934,71,57.06000137,P,0, , CLUMPY,ABSENT,O,93
1158491.86186172,675409.230853811,463,10/18/94,NIANTIC BAY,41,18.79199981,72,10.4130001,L,3,0, ,ABSENT,O,94
1158433.73697796,675408.840106562,464,10/18/94,NIANTIC BAY,41,18.79199981,72,10.42599964,M,3.0999999,0,BEGINNING OF STUDY SITE,ABSENT,O,94
1158556.79906781,675397.809944898,465,10/18/94,NIANTIC BAY,41,18.79000091,72,10.39900016,M,2,12:07, ,ABSENT,O,94
1158373.48808272,675396.57307072,466,10/18/94,NIANTIC BAY,41,18.79000091,72,10.43900012,M,3.70000004,0,LARGE FLUKE,ABSENT,O,94
1198186.56888947,675380.082946226,467,08/23/93,BLUFF PT. STATE PARK,41,18.73800086,72,1.74399995,P,0, ," SAND; ROCK","ASCO,CLAD,ENTE,FUCU",O,93
1158556.98705955,675372.605927065,468,10/18/94,NIANTIC BAY,41,18.78599929,72,10.39900016,M,1.70000004,0,EDGE OF EELGRASS BED,ABSENT,O,94
1219460.90593389,675373.165965304,469,07/21/93,EELGRASS REEF,41,18.70599937,71,57.09799957,P,0, , EDGE OF BED,ABSENT,O,93
1158098.73994455,675351.75590314,470,10/18/94,NIANTIC BAY,41,18.78300094,72,10.49899959,H,1.29999995,0, ,ABSENT,O,94
1158483.36187872,675348.386159226,471,10/18/94,NIANTIC BAY,41,18.78199958,72,10.41499996,L,0,0, ,"AGAR,CHON,LOME,ULVA",O,94
1219503.59384064,675348.354007065,472,07/21/93,EELGRASS REEF,41,18.70199966,71,57.0890007,H,3.0999999, ," SAND; GRAVEL; COBBLES",LAMI,O,93
1190998.67414455,675338.896020725,473,08/25/93,PINE IS.,41,18.74099922,72,3.31399989,A,3.0999999, , ,LAMI,O,93
1158456.92590797,675287.416136816,474,10/18/94,NIANTIC BAY,41,18.77199935,72,10.42099952,M,3,0,"ROCK; COBBLE WITH SEAWEEDS",PRESENT,O,94
1158392.17603748,675269.196028888,475,10/18/94,NIANTIC BAY,41,18.76899909,72,10.43500041,L,3.70000004,0, ,ABSENT,O,94
1158365.55207497,675237.883099392,476,10/18/94,NIANTIC BAY,41,18.76399993,72,10.44099998,A,0,0, ,ABSENT,O,94
1180504.61114322,675227.040929481,477,08/25/93,OSPREY BEACH,41,18.73600006,72,5.60599994,P,0, , ,LAMI,O,93
1158383.67703871,675208.351006225,478,10/18/94,NIANTIC BAY,41,18.75900077,72,10.43700027,M,3.70000004,0, ,ABSENT,O,94
1219953.41315097,675067.856864646,479,07/21/93,EELGRASS REEF,41,18.65500068,71,56.99100112,P,3.40000009, , EDGE OF BED,ABSENT,O,93
1162335.34301989,675058.634114057,480,10/18/94,JORDAN COVE,41,18.72999954,72,9.57400035,L,1,10:31,"LOW TIDE: 1452;HIGH TIDE: 0816",ABSENT,O,94
1162413.84286289,675023.603016138,481,10/18/94,JORDAN COVE,41,18.72400093,72,9.55700016,M,3.5,0, ,ABSENT,O,94
1220495.04198897,675006.16112189,482,07/21/93,EELGRASS REEF,41,18.64399909,71,56.87300109,A,0, ,"COBBLE, TYPICAL KELP COMMUNITY","AHNF,CHON,DESM,PHYM,POLY",O,93
1220354.35395014,674987.065031484,483,07/21/93,EELGRASS REEF,41,18.64100074,71,56.90399932,L,0, , SPARSE,ABSENT,O,93
1220061.53990322,674976.936114728,484,07/21/93,EELGRASS REEF,41,18.63999938,71,56.9679985,P,0, , COBBLE,"BANG,CONC,SCYT,RALF",O,93
1202321.92610431,674965.740927145,485,08/23/93,GROTON LONG PT.,41,18.66399955,72,0.842,A,0, ," SILT; SAND",ABSENT,O,93
1162443.72009972,674902.225962311,486,10/18/94,JORDAN COVE,41,18.70400047,72,9.55099964,H,0,0, ,ABSENT,O,94
1111066.94686922,674879.164984807,487,12/01/94,DOCK OFF RTE. 156,41,18.74900054,72,20.7709999,A,0, ,"HIGH TIDE: 0713;LOW TIDE: 1405",ABSENT,O,94
1210738.67895581,674874.461910233,488,07/21/93,RAM ISLAND,41,18.63699913,71,59.00400161,H,2.40000009, , ,ABSENT,O,93
1111067.00986122,674867.305100396,489,11/17/94,DEP DOCK OFF ROUTE 15,41,18.74699974,72,20.7709999,A,0,10:05,DEP DOCK OFF ROUTE 156 BY I95,ABSENT,O,94
1178414.56512646,674864.02492322,490,11/10/95,BRIDGE OVER ALEWIFE COVE,41,18.69799995,72,6.04500007,L,1,10:00,ONE SMALL PATCH,"CODI,FUCU,ULVA",A,95
1220102.91711706,674857.21588172,491,07/21/93,EELGRASS REEF,41,18.62000083,71,56.95899963,P,0, , EDGE OF BED,ABSENT,O,93
1111040.25991473,674855.320872396,492,12/01/94,DEP DOCK RTE. 156,41,18.74500083,72,20.77700042,A,0,3:42, ,ABSENT,O,94
1162453.09508097,674841.506923646,493,10/18/94,JORDAN COVE,41,18.69400024,72,9.54899978,M,1.70000004,0, ,ABSENT,O,94
1111027.00994122,674818.194962397,494,06/16/95,DEP DOCK,41,18.73900032,72,20.78000068,A,0, , ,ABSENT,O,95
1162457.90806347,674792.599869221,495,10/18/94,JORDAN COVE,41,18.68600082,72,9.54800033,H,2.29999995,0, ,ABSENT,O,94
1180476.67911246,674783.518850639,496,08/25/93,OSPREY BEACH,41,18.6630001,72,5.61299991,P,2.70000004, , PATCHY,ABSENT,O,93
1162467.28402898,674731.879846305,497,10/18/94,JORDAN COVE,41,18.67600059,72,9.54599952,M,2.70000004,0, ,ABSENT,O,94
1158395.86992772,674716.203040391,498,10/18/94,NIANTIC BAY,41,18.67799949,72,10.43500041,A,3.70000004,0, ,LAMI,O,94
1150827.85192731,674678.71394214,499,10/18/94,NIANTIC BAY,41,18.6800003,72,12.08800029,L,3,3:06, ,ABSENT,O,94
1158455.80812806,674641.046038479,500,10/18/94,NIANTIC BAY,41,18.66500091,72,10.41499996,M,0,0,CLUMPS OF EELGRASS,ABSENT,A,94
1158439.18414555,674594.904070392,501,10/18/94,NIANTIC BAY,41,18.65800094,72,10.42599964,M,1,0,CLUMPS OF EELGRASS,ABSENT,O,94
1162560.0351558,674567.940869734,502,10/18/94,JORDAN COVE,41,18.64900016,72,9.52600002,M,3.29999995,0, ,ABSENT,O,94
1210833.37200789,674535.771970809,503,07/21/93,RAM ISLAND,41,18.58099937,71,58.98400115,A,4, , ROCK,"CODI,LAMI,LOME",O,93
1158439.6221368,674528.200135559,504,10/18/94,NIANTIC BAY,41,18.64699935,72,10.42599964,M,3,0,CLUMPS OF EELGRASS AND ASCOPHYLLUM,ASCO,O,94
1162761.59708863,674521.880922481,505,10/22/93,JORDAN COVE,41,18.64100074,72,9.48200035,M,0,12:45,CONTINUOUS,ABSENT,O,93
1162739.59811689,674466.879063979,506,10/22/93,JORDAN COVE,41,18.63199996,72,9.48700046,M,2.0999999, , CONTINUOUS,ABSENT,O,93
