county_name,code,district_name,city,address,state,zip,phone,fax,web_siteurl,superintendent,superintendents_email,board_president,unnamed_one_three,unnamed_one_four
LATIMER     ,39-I003,BUFFALO VALLEY                ,Talihina,4384 Southeast Highway 63,OK,74571.0,(918) 522-4426,(918) 522-4287,www.bvpsd.org,Justin Kennedy,jkennedy@bvpsd.org,Russell Shaw,NULL,NULL
LATIMER     ,39-I004,PANOLA                        ,Wilburton,5558 Ne 104Th Rd,OK,74578.0,(918) 465-3298,(918) 465-3656,http://panolabearcats.org/,Ben Wadley,david.chaney@epiccharterschools.org,Cassey Drake,NULL,NULL
LE FLORE    ,40-C004,SHADY POINT                   ,Shady Point,22838 Wheelus ,OK,74956.0,(918) 963-2595,(918) 963-2605,www.spk12.org,Bruce Gillham,bruce.gillham@spk12.org,Gary Wright,NULL,NULL
LE FLORE    ,40-C011,MONROE                        ,Monroe,36709 Boyd Street,OK,74947.0,(918) 658-3516,(918) 658-3347,www.monroe.k12.ok.us,Karen Larosa,klarosa@monroe.k12.ok.us,Skip Baxter,NULL,NULL
LE FLORE    ,40-C014,HODGEN                        ,Hodgen,Schoolhouse Road,OK,74939.0,(918) 653-4476,(918) 653-2525,http://www.hodgen.k12.ok.us/,Ward Brown,wbrown@hodgen.k12.ok.us,Jim Hurst,NULL,NULL
LE FLORE    ,40-C039,FANSHAWE                      ,Fanshawe,Hwy 270,OK,74935.0,(918) 659-2341,(918) 659-2275,NULL,Wes Mcgowen,wmcgowen@fanshawe.k12.ok.us,Doug Horne,NULL,NULL
LE FLORE    ,40-I002,SPIRO                         ,Spiro,600 West Broadway Street,OK,74959.0,(918) 962-2463,(918) 962-2757,www.spiro.k12.ok.us,Richard Haynes,rhaynes@spiro.k12.ok.us,Raymond Rhodes,NULL,NULL
LE FLORE    ,40-I003,HEAVENER                      ,Heavener,500 West 2Nd Street,OK,74937.0,(918) 653-7223,(918) 653-7843,http://heavenerschools.org,Edward Wilson,ewilson@heavenerschools.org,Danny Yandell,NULL,NULL
LE FLORE    ,40-I007,POCOLA                        ,Pocola,600 East Pryor Avenue,OK,74902.0,(918) 436-2424,(918) 436-2437,http://www.pocola.k12.ok.us,Lawrence Barnes,lbarnes@pocolaschools.org,Laura Pitsco,NULL,NULL
LE FLORE    ,40-I016,LE FLORE                      ,Leflore,43172 South Booth Avenue,OK,74942.0,(918) 753-2345,(918) 753-2604,www.lefloreps.k12.ok.us,Bill Neyman,bneyman@leflore.k12.ok.us,Sam Ingle,NULL,NULL
LE FLORE    ,40-I017,CAMERON                       ,Cameron,26661 W. 5Th St,OK,74932.0,(918) 654-3225,(918) 654-7387,www.cameronps.org,Jim Caughern,caughja@cameronps.org,Rick Ward,NULL,NULL
LE FLORE    ,40-I020,PANAMA                        ,Panama,401 High School Drive,OK,74951.0,(918) 963-0415,(918) 963-4860,http://www.panama.k12.ok.us/,Grant Ralls,gralls@panama.k12.ok.us,Gary Hoffman,NULL,NULL
LE FLORE    ,40-I026,BOKOSHE                       ,Bokoshe,30201 Chickasaw Street,OK,74930.0,(918) 969-2491,(918) 969-2493,www.bokosheschool.org,Grant Ralls,gralls@bokoshe.k12.ok.us,Max Carver,NULL,NULL
EL FLORE    ,40-I026,BOKOSHE                       ,Bokoshe,30201 Chckasaw Street,OK,47930.0,(918) 969-2491,(918 969-2493,www.bokosheschool.org,Grant Ralls,gralls@bokoshe.k12.ok.us,Max Carver,NULL,NULL
LE FLORE    ,40-I029,POTEAU                        ,Poteau,100 Mockingbird Lane,OK,74953.0,(918) 647-7700,(918) 647-9357,www.poteau.k12.ok.us,Don Sjoberg,sjobergdon@poteau.k12.ok.us,Ron Hall,NULL,NULL
LE FLORE    ,40-I049,WISTER                        ,Wister,201 Logan Street,OK,74966.0,(918) 655-7381,(918) 655-7402,http://www.wisterschools.org,Rachel Pugh,rachel.pugh@wisterschools.org,Leon Mitchell,NULL,NULL
LE FLORE    ,40-I052,TALIHINA                      ,Talihina,301 Isherwood St.,OK,74571.0,(918) 567-2259,(918) 567-3507,www.talihina.k12.ok.us,Jason Lockhart,jlockhart@talihina.k12.ok.us,Brian Holland,NULL,NULL
LE FLORE    ,40-I062,WHITESBORO                    ,Whitesboro,35069 St Hwy 63,OK,74577.0,(918) 567-2556,(918) 567-2842,whitesborops.k12.ok.us,Katie Blagg,kblagg@whitesboro.k12.ok.us,Russell Barron,NULL,NULL
LE FLORE    ,40-I067,HOWE                          ,Howe,21444 E.N. Railroad Street,OK,74940.0,(918) 658-3666,(918) 658-2233,www.howep3.ning,Scott Parks,sparks@howeschools.org,Elvis Hall,NULL,NULL
LE FLORE    ,40-I091,ARKOMA                        ,Arkoma,100 Blocker Street,OK,74901.0,(918) 875-3353,(918) 875-3353,https://sites.google.com/site/arkomak12/,John Turner,jturner@arkoma.k12.ok.us,J. L. Henry,NULL,NULL
LINCOLN     ,41-C005,WHITE ROCK                    ,Mcloud,334998 East 1010 Road,OK,74851.0,(405) 964-3428,(405) 964-3427,http://www.whiterock.k12.ok.us,Bob Gragg,bgragg@whiterock.k12.ok.us,Glenda Martell,NULL,NULL
LINCOLN     ,41-I001,CHANDLER                      ,Chandler,901 South Chs Street,OK,74834.0,(405) 258-1450,(405) 258-2657,http://www.chandler.k12.ok.us/,Wayland Kimble,wkimble@chandler.k12.ok.us,Joseph Irby,NULL,NULL
LINCOLN     ,41-I003,DAVENPORT                     ,Davenport,417 Broadway,OK,74026.0,(918) 377-2277,(918) 377-2553,http://www.davenportk12.com/,Danny Acord,dacord@davenport.k12.ok.us,Gary Robinson,NULL,NULL
LINCOLN     ,41-I004,WELLSTON                      ,Wellston,800 Birch,OK,74881.0,(405) 356-2534,(405) 356-2838,http://www.wellstonschools.org,Dwayne Danker,ddanker@wellstonschools.org,Justin Rackley,NULL,NULL
LINCOLN     ,41-I054,STROUD                        ,Stroud,212 West 7Th Street,OK,74079.0,(918) 968-2541,(918) 968-2582,www.stroud.k12.ok.us,Joe Van Tuyl,jvantuyl@stroud.k12.ok.us,Ben Johnson,NULL,NULL
LINCOLN     ,41-I095,MEEKER                        ,Meeker,214 East Carl Hubbell Boulevard,OK,74855.0,(405) 788-4540,(405) 279-2765,www.meeker.k12.ok.us,Jeffrey S. Pruitt,jpruitt@meeker.k12.ok.us,Marc Chapman,NULL,NULL
LINCOLN     ,41-I103,PRAGUE                        ,Prague,1100 Blue Bell,OK,74864.0,(405) 567-4455,(405) 567-3095,www.prague.k12.ok.us,Vallery Feltman,vfeltman@prague.k12.ok.us,Glen Hyden,NULL,NULL
LINCOLN     ,41-I105,CARNEY                        ,Carney,204 South Carney Street,OK,74832.0,(405) 865-2344,(405) 865-2345,www.carney.k12.ok.us,Alicia O'donnell,aodonnell@carney.k12.ok.us,Raymond Hemphill,NULL,NULL
LINCOLN     ,41-I134,AGRA                          ,Agra,112 South Main,OK,74824.0,(918) 375-2261,(918) 375-2263,http://www.agra.k12.ok.us/,Brent Meeks,bmeeks@agra.k12.ok.us,Joe Selcer,NULL,NULL
LOGAN       ,42-I001,GUTHRIE                       ,Guthrie,802 East Vilas Avenue,OK,73044.0,(405) 282-8900,(405) 282-5904,http://www.guthrie.k12.ok.us,Dr. Mike Simpson,mike.simpson@guthrieps.net,Jennifer Bennett Johnson,NULL,NULL
LOGAN       ,42-I002,CRESCENT                      ,Crescent,106 North Magnolia St,OK,73028.0,(405) 969-3738,(405) 969-2003,www.crescentok.com,Bart Watkins,bwatkins@crescentok.com,Loyd Jones,NULL,NULL
LOGAN       ,42-I003,MULHALL-ORLANDO               ,Mulhall,215 S Lewis,OK,73063.0,(405) 649-2000,(405) 649-2020,www.mulhall-orlando.k12.ok.us/,Rodney Vollmer,rvollmer@mulhall-orlando.k12.ok.us,Gaye Pfeiffer,NULL,NULL
LOGAN       ,42-I014,COYLE                         ,Coyle,700 S Cottingham,OK,73027.0,(405) 466-2242,(405) 466-2448,www.coyle.k12.ok.us,Josh Sumrall,JSUMRALL@coyle.k12.ok.us,Carl Williams,NULL,NULL
LOVE        ,43-C003,GREENVILLE                    ,Marietta,4671 Wolfpac Road,OK,73448.0,(580) 276-2968,(580) 276-4605,http://greenville.k12.ok.us,Gregory Raper,graper@gpsmail.org,Betty Sue Tow,NULL,NULL
LOVE        ,43-I004,THACKERVILLE                  ,Thackerville,18943 Us Highway 77,OK,73459.0,(580) 276-2630,(580) 276-2638,http://www.thackervilleschools.org,Russell Noland,rnoland@tpsmail.org,Darian Galloway,NULL,NULL
LOVE        ,43-I005,TURNER                        ,Burneyville,22069 State Hwy.32,OK,73430.0,(580) 276-1307,(580) 276-5223,www.turnerisd.org,Burl Solie,bsolie@turnerisd.org,Belinda Wild,NULL,NULL
LOVE        ,43-I016,MARIETTA                      ,Marietta,800 S 4Th Avenue,OK,73448.0,(580) 276-9444,(580) 276-4037,http://www.mariettaisd.org,Chad Broughton,cbroughton@mariettaisd.org,Frank L. Lornes,NULL,NULL
MAJOR       ,44-I001,RINGWOOD                      ,Ringwood,101 W. 5Th,OK,73768.0,(580) 883-2202,(580) 883-2220,http://www.ringwood.k12.ok.us/,Wade Detrick,wdetrick@ringwood.k12.ok.us,Dennis Burnett,NULL,NULL
MAJOR       ,44-I004,ALINE-CLEO                    ,Aline,301 East Ash,OK,73716.0,(580) 463-2255,(580) 463-2256,alinecleo.k12.ok.us,Barry Nault,bnault@alinecleo.k12.ok.us,Ryel Brian,NULL,NULL
MAJOR       ,44-I084,FAIRVIEW                      ,Fairview,408 East Broadway Street,OK,73737.0,(580) 227-2531,(580) 227-2642,http://www.fairviewhigh.com/,Craig Church,craig.church@fairviewschools.net,Eva Martens,NULL,NULL
MAJOR       ,44-I092,CIMARRON                      ,Lahoma,301 Main St.,OK,73754.0,(580) 796-2204,(580) 796-2350,http://www.cimarron.k12.ok.us/,Charles Anglin,canglin@cimarron.k12.ok.us,Steven Johnson,NULL,NULL
MARSHALL    ,45-I002,MADILL                        ,Madill,510 W Mcarthur,OK,73446.0,(580) 795-3303,(580) 795-3210,www.madillok.com,Jon Tuck,jtuck@madillok.com,Mike Mathis,NULL,NULL
MARSHALL    ,45-I003,KINGSTON                      ,Kingston,400 Ne 3Rd,OK,73439.0,(580) 564-9033,(580) 564-9516,http://www.kingston.k12.ok.us/,Brian Brister,bbrister@kingstonisd.org,Randy Arneson,NULL,NULL
MAYES       ,46-C035,WICKLIFFE                     ,Salina,11176 East 470,OK,74365.0,(918) 434-5558,(918) 434-3592,http://www.wickliffeschool.com,Teresia Knott,teresia.knott@wickliffeschool.com,Cody Scott,NULL,NULL
MAYES       ,46-C043,OSAGE                         ,Pryor,7960 West 490,OK,74361.0,(918) 825-2550,(918) 825-1433,NULL,Donald Pullen,dpullen@osageelementary.com,Bruce Sheats,NULL,NULL
MAYES       ,46-I001,PRYOR                         ,Pryor,405 Sw 1St St.,OK,74361.0,(918) 825-1255,(918) 825-3938,www.pryorschools.org,Don Raleigh,raleighd@pryorschools.org,Fred Sordahl,NULL,NULL
MAYES       ,46-I002,ADAIR                         ,Adair,202 Se 1St St.,OK,74330.0,(918) 785-2424,(918) 785-2491,http://www.adair.k12.ok.us,Mark Lippe,mlippe@adairschools.org,Charles Jordan,NULL,NULL
MAYES       ,46-I016,SALINA                        ,Salina,212 E Ferry St,OK,74365.0,(918) 434-5091,(918) 434-5346,www.salinawildcats.org,Tony Thomas,tthomas@salinawildcats.org,Lonnie Salyers,NULL,NULL
MAYES       ,46-I017,LOCUST GROVE                  ,Locust Grove,302 E Joe Koelsch,OK,74352.0,(918) 479-5243,(918) 479-6468,www.lg.k12.ok.us,Lori Helton,lhelton@lg.k12.ok.us,Jason Bailey,NULL,NULL
MAYES       ,46-I032,CHOUTEAU-MAZIE                ,Chouteau,521 North Mccracken,OK,74337.0,(918) 476-8376,(918) 476-8538,http://www.chouteauwildcats.com/,Kenny Mason,kmason@chouteauwildcats.com,Brett Drumm,NULL,NULL
MCCLAIN     ,47-I001,NEWCASTLE                     ,Newcastle,101 North Main Street,OK,73065.0,(405) 387-2890,(405) 387-3482,http://www.newcastle.k12.ok.us,Tony O'brien,tobrien@newcastle.k12.ok.us,Doug Harryman,NULL,NULL
MCCLAIN     ,47-I002,DIBBLE                        ,Blanchard,22092 Old Town First,OK,73010.0,(405) 344-6375,(405) 344-6977,NULL,Chad Clanton,CLANTON@DIBBLE.K12.OK.US,Jeff Burr,NULL,NULL
MCCLAIN     ,47-I005,WASHINGTON                    ,Washington,101 East Kerby,OK,73093.0,(405) 288-6190,(405) 288-6214,www.washington.k12.ok.us,A.J. Brewer,ajbrewer@washington.k12.ok.us,Paul Moore,NULL,NULL
MCCLAIN     ,47-I010,WAYNE                         ,Wayne,212 South Seifried Street,OK,73095.0,(405) 449-3646,(405) 449-7095,www.wayne.k12.ok.us,David Powell,zacpowell@wayne.k12.ok.us,Abbi Castle,NULL,NULL
MCCLAIN     ,47-I015,PURCELL                       ,Purcell,919 1/2 North Ninth Avenue,OK,73080.0,(405) 527-2146,(405) 527-6366,http://www.purcellps.org,Jason Midkiff,midkiffj@purcellps.org,Bill Smith,NULL,NULL
MCCLAIN     ,47-I029,BLANCHARD                     ,Blanchard,211 North Tyler Avenue,OK,73010.0,(405) 485-3391,(405) 485-2985,www.blanchard.k12.ok.us,Jim Beckham,drbeckham@blanchard.k12.ok.us,Tim Sluder,NULL,NULL
MCCURTAIN   ,48-C001,FOREST GROVE                  ,Garvin,1941 Forest Grove Road,OK,74736.0,(580) 286-3961,(580) 286-3974,forestgrove.k12.ok.us,John Smith,john.smith@forestgrove.k12.ok.us,Jill Trapp,NULL,NULL
MCCURTAIN   ,48-C009,LUKFATA                       ,Broken Bow,1685 Old Broken Bow Hwy,OK,74728.0,(580) 584-6834,(580) 584-9473,NULL,Kurt Neal,kneal@lukfata.org,Chet Patel,NULL,NULL
MCCURTAIN   ,48-C023,GLOVER                        ,Broken Bow,701 Lavender Rd.,OK,74728.0,(580) 420-3232,(580) 420-3226,www.glover.k12.ok.us,Tanya Stuart,tstuart@glover.k12.ok.us,Jamie Stewart,NULL,NULL
MCCURTAIN   ,48-C037,DENISON                       ,Idabel,3001 East Washington,OK,74745.0,(580) 286-3319,(580) 286-5743,http://www.denison.k12.ok.us,Jordan Hill,jhill@denison.k12.ok.us,Darrell Ward,NULL,NULL
MCCURTAIN   ,48-C072,HOLLY CREEK                   ,Broken Bow,401 Holly Creek Road,OK,74728.0,(580) 420-6961,(580) 420-7022,www.hollycreek.org,Harvey Brumley,hbrumley@hollycreek.org,Tony Hester,NULL,NULL
MCCURTAIN   ,48-I005,IDABEL                        ,Idabel,200 Northeast Avenue C,OK,74745.0,(580) 286-7639,(580) 286-8276,http://www.idabelps.org/,Doug Brown,doug.brown@idabelps.org,Brent Bolen,NULL,NULL
MCCURTAIN   ,48-I006,HAWORTH                       ,Haworth,300 North Maple Street,OK,74740.0,(580) 245-1406,(580) 245-2265,www.haworth.k12.ok.us,Jason Price,jprice@haworth.k12.ok.us,Vic Marsh,NULL,NULL
MCCURTAIN   ,48-I011,VALLIANT                      ,Valliant,604 East Lucas Street,OK,74764.0,(580) 933-7232,(580) 933-7289,www.vpsd.org,James Eberts,jeberts@vpsd.org,Mike Weeks,NULL,NULL
MCCURTAIN   ,48-I013,EAGLETOWN                     ,Eagletown,25 School Street,OK,74734.0,(580) 835-2242,(580) 835-7420,http://www.eagletownisd.org/index.htm,Brian Armstrong,barmstrong@eagletownisd.org,Rodney Short,NULL,NULL
MCCURTAIN   ,48-I014,SMITHVILLE                    ,Smithville,339 Main St.,OK,74957.0,(580) 244-3333,(580) 244-7583,http://www.smithville.k12.ok.us/,Delbert Mcbroom,dmcbroom@smithville.k12.ok.us,Lee Brown,NULL,NULL
MCCURTAIN   ,48-I039,WRIGHT CITY                   ,Wright City,601 School Street,OK,74766.0,(580) 981-2824,(580) 981-2115,www.wcisd.org,David Hawkins,dhawkins@wcisd.org,Randy Watkins,NULL,NULL
MCCURTAIN   ,48-I071,BATTIEST                      ,Broken Bow,5635 Unit E Battiest Pickens Road,OK,74728.0,(580) 241-7810,(580) 241-7847,NULL,Stace Ebert,eberts@battiest.k12.ok.us,Amy Gilbreath,NULL,NULL
MCCURTAIN   ,48-I074,BROKEN BOW                    ,Broken Bow,108 West Fifth Street,OK,74728.0,(580) 584-3306,(580) 584-9482,www.bbisd.org,Carla Ellisor,cjellisor@bbisd.org,Tim Moyer,NULL,NULL
MCINTOSH    ,49-C003,RYAL                          ,Henryetta,115035 S 3960 Rd,OK,74437.0,(918) 652-7461,(918) 652-7635,www.ryal.k12.ok.us,Lynn Maxwell,LMAXWELL@RYAL.K12.OK.US,Robert Bennett,NULL,NULL
MCINTOSH    ,49-C016,STIDHAM                       ,Eufaula,113074 S 4110 Rd ,OK,74432.0,(918) 689-5241,(918) 689-9163,www.stidham.k12.ok.us,Danny Williams,sup@stidham.k12.ok.us,Abe Mcintosh,NULL,NULL
MCINTOSH    ,49-I001,EUFAULA                       ,Eufaula,1684 J. M. Bailey Hwy,OK,74432.0,(918) 689-2152,(918) 689-1080,http://www.eufaula.k12.ok.us/,Jeanette Smith,jfsmith@eufaula.k12.ok.us,Jeff Pippenger,NULL,NULL
MCINTOSH    ,49-I019,CHECOTAH                      ,Checotah,1401 Sw 2Nd,OK,74426.0,(918) 473-8000,(918) 473-1020,www.checotah.k12.ok.us,Janet Blocker,jblocker@checotah.k12.ok.us,Marcus Burkhalter,NULL,NULL
MCINTOSH    ,49-I027,MIDWAY                        ,Council Hill,316 South Pine,OK,74428.0,(918) 474-3434,(918) 474-3636,http://midway.k12.ok.us/,Bruce Douglas,BDOUGLAS@MIDWAY.K12.OK.US,Gary Duvall,NULL,NULL
MCINTOSH    ,49-I064,HANNA                         ,Hanna,301 E. Second St.,OK,74845.0,(918) 657-2523,(918) 657-2424,http://www.hanna.k12.ok.us/,Michael Parsons,sup@hanna.k12.ok.us,Rebecca Bogard,NULL,NULL
MURRAY      ,50-I001,SULPHUR                       ,Sulphur,1021 West Ninth Street,OK,73086.0,(580) 622-2061,(580) 622-6789,www.sulphurk12.org,Gary Jones,gary.jones@sulphurk12.org,Key Tammy,NULL,NULL
MURRAY      ,50-I010,DAVIS                         ,Davis,400 East Atlanta Avenue,OK,73030.0,(580) 369-2386,(580) 369-3507,www.daviswolves.org,Todd Garrison,tgarrison@davis.k12.ok.us,Dorena White,NULL,NULL
MUSKOGEE    ,51-C009,WAINWRIGHT                    ,Wainwright,115 E. Walnut,OK,74468.0,(918) 474-3484,(918) 474-3744,NULL,Jim Ogden,wainwright.ps@lycos.com,Ron Watson,NULL,NULL
MUSKOGEE    ,51-I002,HASKELL                       ,Haskell,900 North Ohio,OK,74436.0,(918) 482-5221,(918) 482-6311,http://www.haskellps.org,Doyle Bates,dbates@haskellps.org,John Dillingham,NULL,NULL
MUSKOGEE    ,51-I003,FORT GIBSON                   ,Fort Gibson,500 South Ross Avenue,OK,74434.0,(918) 478-2474,(918) 478-8533,www.ftgibson.k12.ok.us,Derald Glover,d_glover@ftgibson.k12.ok.us,Larry Sand,NULL,NULL
MUSKOGEE    ,51-I006,WEBBERS FALLS                 ,Webbers Falls,200 South Stand Watie Boulevard,OK,74470.0,(918) 464-2334,() -,www.webbersfalls.k12.ok.us,Dixie Swearingen,dswearingen@webbersfalls.k12.ok.us,Terry Hayes,NULL,NULL
MUSKOGEE    ,51-I008,OKTAHA                        ,Oktaha,531 E. Prairie,OK,74450.0,(918) 687-7556,(918) 687-0074,http://www.oktahaschool.com/,Jerry Needham,jneedham@oktahaschool.com,James Murr,NULL,NULL
MUSKOGEE    ,51-I020,MUSKOGEE                      ,Muskogee,202 W. Broadway,OK,74401.0,(918) 684-3700,(918) 684-3838,www.mpsi20.org,Mike Garde,Mike.Garde@roughers.net,Keith Biglow,NULL,NULL
MUSKOGEE    ,51-I029,HILLDALE                      ,Muskogee,500 East Smith Ferry Road,OK,74403.0,(918) 683-0273,(918) 683-8725,www.hilldaleps.org,Dr. Kaylin Coody,kcoody@hilldaleps.org,Vernon Antonioni,NULL,NULL
MUSKOGEE    ,51-I029,HILLDALE                      ,Muskogee,500 East Smith Ferry Road,OrK,7443.0,(918) 683-0273,(918) 683-8725,www.hilldaleps.org,Dr. Kaylign Coody,kcoody@hilldaleps.org,Vernon Antonioni,NULL,NULL
MUSKOGEE    ,51-I046,BRAGGS                        ,Braggs,300 Madden Ave,OK,74423.0,(918) 487-5265,(918) 487-2012,www.braggs.k12.ok.us,Bradley Wade,bwade@braggsschool.com,Kyles Jones,NULL,NULL
MUSKOGEE    ,51-I074,WARNER                        ,Warner,1012 5Th Ave.,OK,74469.0,(918) 463-5171,(918) 463-2542,www.warner.k12.ok.us,David Vinson,davidvinson@warner.k12.ok.us,Dale Wiggins,NULL,NULL
MUSKOGEE    ,51-I088,PORUM                         ,Porum,410 N 4Th St.,OK,74455.0,(918) 484-5121,(918) 484-2310,http://www.porum.k12.ok.us,Landon Berry,lberry@porum.k12.ok.us,Keith Shrum,NULL,NULL
NOBLE       ,52-I001,PERRY                         ,Perry,900 Fir Street,OK,73077.0,(580) 336-4511,(580) 336-5185,www.perry.k12.ok.us,Terry Mccarty,tmccarty@perry.k12.ok.us,Jason Proctor,NULL,NULL
NOBLE       ,52-I002,BILLINGS                      ,Billings,311 North Central,OK,74630.0,(580) 725-3271,(580) 725-3278,www.billings.k12.ok.us,Rustin Clark,rclark@billings.k12.ok.us,Donna Nightengale,NULL,NULL
NOBLE       ,52-I004,FRONTIER                      ,Red Rock,17750 Valley Rd,OK,74651.0,(580) 723-4361,(580) 723-4516,www.frontierok.com,Robert Weckstein,bob.weckstein@frontierok.com,Cheryl Lane,NULL,NULL
NOBLE       ,52-I006,MORRISON                      ,Morrison,2Nd Street And C Avenue,OK,73061.0,(580) 724-3341,(580) 724-3004,www.morrisonps.com,Jay Vernon,jayvernon@morrisonps.com,Ryan Luter,NULL,NULL
NOWATA      ,53-I003,OKLAHOMA UNION                ,South Coffeyville,"Rural Route 1, Box 377-7",OK,74072.0,(918) 255-6550,(918) 255-6817,okunion.k12.ok.us,Kevin Stacy,kstacy@okunion.k12.ok.us,Eric Epperson,NULL,NULL
NOWATA      ,53-I040,NOWATA                        ,Nowata,707 West Osage Avenue,OK,74048.0,(918) 273-3425,(918) 273-2105,www.npsok.org,Leon Ashlock,lashlock@npsok.org,Rick Holland,NULL,NULL
NOWATA      ,53-I051,SOUTH COFFEYVILLE             ,South Coffeyville,600 E. 5Th ,OK,74072.0,(918) 255-6202,(918) 255-6230,http://scps.k12.ok.us,Clemo Haddox,cfhaddox@scps.k12.ok.us,Wade Lamb,NULL,NULL
OKFUSKEE    ,54-C029,BEARDEN                       ,Okemah,372006 Hwy 48,OK,74859.0,(918) 623-0156,(918) 623-9349,http://www.bearden.k12.ok.us,Danielle Deere,ddeere@bearden.k12.ok.us,Robert George,NULL,NULL
OKFUSKEE    ,54-I002,MASON                         ,Mason,374006 E. 1000 Road,OK,74859.0,(918) 623-0231,(918) 623-0884,http://www.mason.k12.ok.us/,Cindy Swearingen,cswearingen@mason.k12.ok.us,Jody Gordon,NULL,NULL
OKFUSKEE    ,54-I014,PADEN                         ,Paden,10Th & Elm,OK,74860.0,(405) 932-5053,(405) 932-4132,www.paden.k12.ok.us,Stiles Michelle,mstiles@paden.k12.ok.us,Allen Moore,NULL,NULL
OKFUSKEE    ,54-I026,OKEMAH                        ,Okemah,107 West Date Street,OK,74859.0,(918) 623-1874,(918) 623-1203,www.okemahk12.com,Tony Dean,tdean@okemahk12.com,Jason Bean,NULL,NULL
OKFUSKEE    ,54-I031,WELEETKA                      ,Weleetka,302 E. 6Th,OK,74880.0,(405) 786-2203,(405) 786-2625,www.weleetka.k12.ok.us,Chris Carter,ccarter@weleetka.k12.ok.us,Jesse Burden,NULL,NULL
OKFUSKEE    ,54-I054,GRAHAM-DUSTIN                 ,Weleetka,116118 Highway 84,OK,74880.0,(918) 652-8935,(918) 652-2422,www.graham-dustin.k12.ok.us,C J Buesser,cbuesser@graham-dustin.k12.ok.us,Robert Holt,NULL,NULL
OKLAHOMA    ,55-C029,OAKDALE                       ,Edmond,5701 E Hefner Road,OK,73013.0,(405) 771-3373,(405) 771-5220,www.oakdale.org,Kim Lanier,klanier@oakdale.org,Pam Dunlap,NULL,NULL
OKLAHOMA    ,55-C074,CRUTCHO                       ,Oklahoma City,2401 North Air Depot Boulevard,OK,73141.0,(405) 427-3771,(405) 427-3816,www.crutchoesd.org,Teresa Mcafee,tmcafee@crutchoesd.org,Antonia Jennings,NULL,NULL
OKLAHOMA    ,55-E001,OKC CHARTER: INDEPENDENCE MS  ,Oklahoma City,3232 Nw 65Th,OK,73116.0,(405) 767-3000,(405) 767-3007,http://www.icmsokc.com,Bret Bales,bbales@icmsokc.com,Brent Warma,NULL,NULL
OKLAHOMA    ,55-E002,OKC CHARTER: SEEWORTH ACADEMY ,Okc,12600 N Kelley Ave.,OK,73131.0,(405) 475-6400,(405) 475-5561,NULL,Janet Grigg,mamajisok@seeworthacademy.org,Barbara Swinton,NULL,NULL
OKLAHOMA    ,55-E003,OKC CHARTER: HUPFELD/W VILLAGE,Oklahoma City,1508 Nw 106Th,OK,73114.0,(405) 751-1774,(405) 752-6833,www.wvacademy.com,Tobi Campbell,tobi.campbell@integrisok.com,Jason Elliot,NULL,NULL
OKLAHOMA    ,55-E008,OKC CHARTER: HARDING CHARTER  ,Oklahoma City,3333 N Shartel Ave,OK,73118.0,(405) 606-8742,(405) 609-1677,www.hardingcharterprep.org,Mylo Miller,mmiller@hardingcharterprep.org,Rhonda Thompson,NULL,NULL
OKLAHOMA    ,55-E008,OKC CHARTER: HARDING CHARTER  ,Oklahoma City,3333 N Shartel Ave,OK,73118.0,(u405) 606-8742,(405) 609-1677,www.hardingcharterpre.org,Mylo Miller,mmiller@hardingcharterprep.org,Lisa Henning,NULL,NULL
OKLAHOMA    ,55-E010,OKC CHARTER: HARDING FINE ARTS,Oklahoma City ,3333 N. Shartel Avenue,OK,73118.0,(405) 702-4322,(405) 601-0904,www.hardingfinearts.org,Barry Schmelzenbach,bach@hfaaokc.org,Susan Gabbard,NULL,NULL
OKLAHOMA    ,55-E012,OKC CHARTER: KIPP REACH COLL. ,Oklahoma City,1901 Ne 13Th Street,OK,73117.0,(405) 425-4622,(405) 425-4624,www.kippreach.org,Tracy Mcdaniel,tmcdaniel@kippreach.org,Gary Jones,NULL,NULL
OKLAHOMA    ,55-E021,OKC CHARTER SANTA FE SOUTH    ,Oklahoma City,4825 S Shields Blvd,OK,73129.0,(401) 601-5440,(405) 601-5435,www.santafesouth.org,Chris Brewster,cbrewster@santafesouth.org,Jace Kirk,NULL,NULL
OKLAHOMA    ,55-E024,OKC CHARTER: DOVE SCIENCE ACAD,Oklahoma City,4230 N. Santa Fe Ave.,OK,73118.0,(405) 605-0201,(405) 604-2760,www.doveschools.org,Umit Alpaslan,alp@doveschools.org,Mary Pointer,NULL,NULL
OKLAHOMA    ,55-G004,ASTEC CHARTERS                ,Oklahoma City,"2401 Nw 23Rd Street, Ste. 39A",OK,73107.0,(405) 947-6272,(405) 947-0035,www.asteccharterschools.com,Freda Deskin,fdeskin@asteccharterschools.com,Debra Murray,NULL,NULL
OKLAHOMA    ,55-G007,JOHN W REX CHARTER ELEMENTARY ,Oklahoma City,500 West Sheridan,OK,73102.0,(405) 587-8100,(405) 587-8105,www.johnrexschool.org,Joseph Pierce,jpierce@johnrexschool.org,Kirk Humphries,NULL,NULL
OKLAHOMA    ,55-G008,EPIC BLENDED LEARNING CHARTER ,Oklahoma City,"4101 Nw 122Nd St., Suite B",OK,73120.0,(405) 749-4550,(405) 749-4550,https://epiccharterschools.org/,David Chaney,david.chaney@epiccharterschools.org,Doug Scott,NULL,NULL
