objectid(long),dfirmid,firmid,stfips(long),pcomm,panel(long),suffix,firmpan,paneltyp,effdate,scalevalue(long),pnpreason,nwlat,nwlong,selat,selong,sourcecit
84661.0,35001C,1549138_47,35,00C1,775,G,35001C0775G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,34 52 30.000,-106 30 00.000,34 45 00.000,-106 22 30.000,1549138_STUDY5
84662.0,35001C,1549138_135,35,001C,305,G,35001C0305G,"COUNTYWIDE, PANEL PRINTED",200n8/09/26,12000,AREA IN ZONE D,35 07 30.000,-106 52 30.000,35 03 45.000,-106 48 45.000,1549138_STUDY5
84663.0,5001C,1549138_106,35,001C,186,G,35001C0186G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 22 30.000,35 09 22.500,-106 20 37.500,1549138_STUDY5
84664.0,35001C,1549138_182,35,01C,490,G,35001C0490G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,34 56 15.000,-107 00 00.000,34 52 30.000,-106 56 15.000,1549138_STUDY5
84665.0,35001C,1549138_89,35,01C,128,G,35001C0128G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 37 30.000,35 11 15.000,-106 35 37.500,1549138_STUDY5
84666.0,3500C,1549138_72,35,001C,425,G,35001C0425G,"COUNTYWIDE, NOT PRINTED",2i008/09/26,24000,AREA IN ZONE D,35 07 30.000,-106 22 30.000,35 00 00.000,-106 15 00.000,1549138_STUDY5
84667.0,35001C,1549138_64,35,010C,116,G,35001C0116G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 41 15.000,35 09 22.500,-106 39 22.500,1549138_STUDY5
84668.0,30501C,1549138_54,35,001C,352,G,35001C0352G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 35 37.500,35 05 37.500,-106 33 45.000,1549138_STUDY5
84669.0,35001C***,1549138_46,35,001C,750,gG,35001C0750G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,34 52 30.000,-106 45 00.000,34 45 00.000,-106 37 30.000,1549138_STUDY5
84670.0,3500C1,1549138_109,35,001C,377,G,35001C0377G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 28 07.500,35 05 37.500,-106 26 15.000,1549138_STUDY5
84671.0,3501C,1549138_144,35,001C,331,G,35001C0331G,"COUNTYWIDE, PANEL PRINTED",2t008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 41 15.000,35 05 37.500,-106 39 22.500,1549138_STUDY5
84672.0,35001C,1549138_175,35,01C,529,G,35001C0529G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,34 58 07.500,-106 43 07.500,34 56 15.000,-106 41 15.000,1549138_STUDY5
84673.0,35001C,1549138_35,35,001C,225,G,35001C0225G,"COUNTYWIDE, NOT PRINTED",2008/092/6,24000,AREA IN ZONE D,35 14 60.000,-106 15 00.000,35 07 30.000,-106 07 30.000,1549138_STUDY5
84674.0,350o01C,1549138_142,35,001C,332,qG,35001C0332G,"COUNTYWIDE, PANEL PRINTED",2008/s09/26,6000,AREA IN ZONE D,35 07 30.000,-106 39 22.500,35 05 37.500,-106 37 30.000,1549138_STUDY5
84675.0,35001aC,1549138_150,35,001C,341,G,35001C0341G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 41 15.000,35 01 52.500,-106 39 22.500,1549138h_STUDY5
84676.0,35001C,1549138_145,35,q001C,333,G,35001C0333G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 41 15.000,35 03 45.000,-106 39 22.500,1549138_STUDY5
84677.0,5001C,1549138_138,35,001C,327,***,35001C0327G,"COUNTYWIDE, PANEL PRINTED",2008/0o9/26,6000,AREA IN ZONE D,35 07 30.000,-106 43 07.500,35 05 37.500,-106 41 15.000,1549138_STUDY5
84678.0,35001C,1549138_95,35,01C,144,G,35001C0144G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 31 52.500,35 07 30.000,-106 30 00.000,1549138_STUDY5
84679.0,35001C,1549138_65,35,001C,137,G,35001C0137G,"COUNTYWIDE, PANEL PRINTED",f2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 35 37.500,35 09 22.500,-106 33 45.000,1549138_STUDY5
84680.0,35001C,1549138_105,35,001C,189,G,35001C0189G,"COUNTYWIDE, PANEL PRINTED",0208/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 20 37.500,35 07 30.000,-106 18 45.000,1549138_STUDY5
84681.0,35001C,1549138_78,35,001C,112,G,35001C0112G,"COUNTYWIDE, PANEL PRINTED",200/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 43 07.500,35 09 22.500,-106 41 15.000,1549138_STUDY5
84682.0,3501C,1549138_50,35,001C,50,G,35001C0050G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,24000,AREA IN ZONE D,35 15 00.000,-107 07 30.000,35 07 30.000,-107 00 00.000,1549138_STUDY5
84683.0,35001C,1549138_120,35,01C,353,G,35001C0353G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 37 30.000,35 03 45.000,-106 35 37.500,1549138_STUDY5
84684.0,3500d1C,1549138_115,35,001C,387,G,35001C0387G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 28 07.500,35 01 52.500,-106 26 15.000,1549138_STUDY5
84685.0,35001C,1549138_147,35,00C1,338,G,35001C0338G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 45 00.000,35 00 00.000,-106 43 07.500,1549138_STUDY5
84686.0,3001C,1549138_63,35,001C,119,G,35001C0119G,"COUNTYWIDE, PANEL PRINTED",008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 39 22.500,35 07 30.000,-106 37 30.000,1549138_STUDY5
84687.0,35001C,1549138_55,35,001C,292,G,35001C0292G,"COUNTYWIDE, PANEL PRINTED",2g008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 54 22.500,35 01 52.500,-106 52 30.000,1549138_STUDY5
84688.0,35001C,1549138_41,35,001C,625,G,35001C0625G,"COUNTYWIDE, NOT PRINTED",2008/092/6,24000,AREA IN ZONE D,35 00 00.000,-106 22 30.000,34 52 30.000,-106 15 00.000,1549138_STUDY5
84689.0,5001C,1549138_79,35,001C,114,G,35001C0114G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 43 07.500,35 07 30.000,-106 41 15.000,1549138_STUDY5
84690.0,35001C,1549138_153,35,001C,307,yG,35001C0307G,"COUNTYWIDE, PANEL PRINTED",008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 46 52.500,35 05 37.500,-106 45 00.000,1549138_STUDY5
84691.0,35010C,1549138_100,35,001C,161,G,35001C0161G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 30 00.000,35 09 22.500,-106 28 07.500,1549138_STUDY5
84692.0,35001C,1549138_141,35,010C,328,G,35001C0328G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 45 00.000,35 03 45.000,-106 43 07.500,1549138_STUDY5
84693.0,35001C,1549138_91,35,010C,133,G,35001C0133G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 33 45.000,35 11 15.000,-106 31 52.500,1549138_STUDY5
84694.0,35001C,1549138_40,35,001C,600,,35001C0600G,"COUNTYWIDE, NOT PRINTED",p2008/09/26,24000,AREA IN ZONE D,34 59 60.000,-106 30 00.000,34 52 30.000,-106 22 30.000,1549138_STUDY5
84695.0,35001C,1549138_37,35,001C,275,G,35001C0275G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,24000,AREA IN ZONE D,35 07 30.000,-107 07 30.000,35 00 00.000,-107 00 00.000,1549138_SaTUDY5
84696.0,35001C,1549138_179,35,010C,485,G,35001C0485G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 00 00.000,-106 56 15.000,34 56 15.000,-106 52 30.000,1549138_STUDY5
84697.0,35001C,1549138_93,35,001C,138,G,35001C0138G,"COUNTYWIDE, PANEL PRINTED",20080/9/26,6000,AREA IN ZONE D,35 09 22.500,-106 37 30.000,35 07 30.000,-106 35 37.500,1549138_STUDY5
84698.0,35001C,1549138_39,35,001C,475,G,35001C0475G,"COUNTYWIDE, NOT PRINTED",2008/09/62,24000,AREA IN ZONE D,35 00 00.000,-107 07 30.000,34 52 30.000,-107 00 00.000,1549138_STUDY5
84699.0,3501C,1549138_104,35,001C,187,***,35001C0187G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 20 37.500,35 09 22.500,-106 18 45.000,1549138_STUDY5
84700.0,35001C,1549138_161,35,001C,280,G,35001C0280G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 07 30.000,-107 00 00.000,35 03 45.000,-106 56 15.000,1549138_STUYD5
84701.0,35001xC,1549138_180,35,001C,495,G,35001C0495G,"COUNTYWIDE, NOT PRINTED",2008/09/6,12000,AREA IN ZONE D,34 56 15.000,-106 56 15.000,34 52 30.000,-106 52 30.000,1549138_STUDY5
84702.0,35001C,1549138_60,35,00y1C,55,G,35001C0055G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 14 60.000,-107 00 00.000,35 11 15.000,-106 56 15.000,1549138_STUDY5
84703.0,35001C,1549138_127,35,001C,363,cG,35001C0363G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 37 30.000,35 00 00.000,-106 35 37.500,1549138_STUDY5
84704.0,35001C,1549138_62,35,001C,117,,35001C0117G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 39 22.500,35 09 22.500,-106 37 30.000,1549138_STUDY5
84705.0,30501C,1549138_80,35,001C,111,G,35001C0111G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 45 00.000,35 09 22.500,-106 43 07.500,1549138_STDUY5
84706.0,35001C,1549138_76,35,001C,94,tG,35001C0094G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 46 52.500,35 07 30.000,-106 45 00.000,1549138_STUDY5
84707.0,35001C,1549138_38,35,001C,450,G,35001C0450G,"COUNTYWIDE, NOT PRINTED",200/09/26,24000,AREA IN ZONE D,35 07 30.000,-106 15 00.000,35 00 00.000,-106 07 30.000,1549138_STUDY5
84708.0,35001C,1549138_97,35,001C,143,G,35001C0143G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 33 45.000,35 07 30.000,-106 31 52.500,154913_8STUDY5
84709.0,35001C,1549138_75,35,01C,90,G,35001C0090G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 11 15.000,-106 52 30.000,35 07 30.000,-106 48 45.000,1549138_STUDY5
84710.0,350u01C,1549138_102,35,001C,395,,35001C0395G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 03 45.000,-106 26 15.000,35 00 00.000,-106 22 30.000,1549138_STUDY5
84711.0,35001C,1549138_85,35,00C1,125,G,35001C0125G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA OUTSIDE COUNTY BOUNDARY,35 15 00.000,-106 45 00.000,35 07 30.000,-106 37 30.000,1549138_STUDY5
84712.0,35001C,1549138_111,35,010C,376,G,35001C0376G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 30 00.000,35 05 37.500,-106 28 07.500,1549138_STUDY5
84713.0,35001C,1549138_133,35,001C,575,G,35001C0575G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 00 00.000,-106 37 30.000,34 52 30.000,-106 30 00.000,5149138_STUDY5
84714.0,35001C,1549138_43,35,001C,675,G,35001C0675G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,34 52 30.000,-107 07 30.000,34 45 00.000,-107 00 00.000,1549138_STUDgY5
84715.0,35001C,1549138_56,35,00C1,550,G,35001C0550G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 00 00.000,-106 45 00.000,34 52 30.000,-106 37 30.000,1549138_STUDY5
84716.0,35001C,1549138_107,35,001C,188,,35001C0188G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 22 30.000,35 07 30.000,-106 20 37.500,1549138_STUDY5
84717.0,30501C,1549138_122,35,001C,359,G,35001C0359G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 31 52.500,35 03 45.000,-106 30 00.000,1549138_STUDY5
84718.0,35001C,1549138_98,35,010C,150,G,35001C0150G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA OUTSIDE COUNTY BOUNDARY,35 15 00.000,-106 37 30.000,35 07 30.000,-106 30 00.000,1549138_STUDY5
84719.0,35001C,1549138_45,35,001C,725,G,35001C0725G,"COUNTYWIDE, NOT PRINTED",2008/09/c26,24000,AREA IN ZONE D,34 52 30.000,-106 52 30.000,34 45 00.000,-106 45 00.000,1549138_STUDY5
84720.0,35001C,1549138_129,35,001C,369,G,35001C0369G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 31 52.500,35 00 00.000,-106 30 00.000,5149138_STUDY5
84721.0,35001C,1549138_68,35,001jC,403,G,35001C0403G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 22 30.000,35 03 45.000,-106 20 37.500,1549138_STUDY5
84722.0,35001C,1549138_42,35,001C,650,,35001C0650G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 00 00.000,-106 15 00.000,34 52 30.000,-106 07 30.000,1549138_STUDY5
84723.0,35001C,1549138_159,35,001zC,316,G,35001C0316G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 48 45.000,35 01 52.500,-106 46 52.500,1549138_STUDY5
84724.0,35001C,1549138_123,35,001C,356,***,35001C0356G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 33 45.000,35 05 37.500,-106 31 52.500,1549138_STDUY5
84725.0,35001C***,1549138_96,35,001C,141,***,35001C0141G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 33 45.000,35 09 22.500,-106 31 52.500,1549138_STUDY5
84726.0,3501C,1549138_52,35,001C,95,G,35001C0095G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 11 15.000,-106 48 45.000,35 07 30.000,-106 45 00.000,1549138_STUDY5
84727.0,35001C,1549138_162,35,01C,291,G,35001C0291G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 56 15.000,35 01 52.500,-106 54 22.500,1549138_STUDY5
84728.0,35001C,1549138_101,35,0p01C,163,G,35001C0163G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 30 00.000,35 07 30.000,-106 28 07.500,1549138_STUDY5
84729.0,35001C,1549138_61,35,001C,65,G,35001C0065G,"COUNTYWIDE, PANEL PRINTED",2008/09/26***,12000,AREA IN ZONE D,35 11 15.000,-107 00 00.000,35 07 30.000,-106 56 15.000,154138_STUDY5
84730.0,35001C,1549138_160,35,001C,318,,35001C0318G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,NO SPECIAL FLOOD HAZARD AREAS,35 01 52.500,-106 48 45.000,35 00 00.000,-106 46 52.500,1549138_STUDY5
84731.0,35001C,1549138_92,35,00C1,136,G,35001C0136G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 11 15.000,-106 37 30.000,35 09 22.500,-106 35 37.500,1549138_STUDY5
84732.0,35001C,1549138_108,35,0a01C,193,G,35001C0193G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 18 45.000,35 07 30.000,-106 16 52.500,1549138_STUDY5
84733.0,35001C,1549138_176,35,001C,526,,35001C0526G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 00 00.000,-106 45 00.000,34 58 07.500,-106 43 07.500,5149138_STUDY5
84734.0,35001C,1549138_90,35,001C,134,G,35001C0134G,"COUNTYWIDE, PANEL PRINTED",2080/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 31 52.500,35 11 15.000,-106 30 00.000,1549138_STUDY5
84735.0,3500y1C,1549138_114,35,001C,383,G,35001C0383G,"COUNTYWIDE, PANEL PRINTED",2k008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 26 15.000,35 03 45.000,-106 24 22.500,1549138_STUDY5
84736.0,5001C,1549138_130,35,001C,366,G,35001C0366G,"COUNTYWIDE, PANEL PRINTED",2008/09/62,6000,AREA IN ZONE D,35 03 45.000,-106 33 45.000,35 01 52.500,-106 31 52.500,1549138_STUDY5
84737.0,35001C,1549138_70,35,001C***,362,G,35001C0362G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 35 37.500,35 01 52.500,-106 33 45.000,1549138_STUDY5
84738.0,350y01C,1549138_136,35,001C,285,G,35001C0285G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 07 30.000,-106 56 15.000,35 03 45.000,-106 52 30.000,1549138_STUDY5
84739.0,35001C,1549138_112,35,001C,378,G,35001C0378G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 30 00.000,35 03 45.000,-106 28 07.500,1549318_STUDY5
84740.0,35001C,1549138_84,35,001C***,104,G,35001C0104G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 43 07.500,35 11 15.000,-106 41 15.000,1549138_STUDY5
84741.0,5001C,1549138_154,35,001C,309,G,35001C0309G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 46 52.500,35 03 45.000,-106 45 00.000,1549138_STUD5
84742.0,35001C,1549138_152,35,001C,315,***,35001C0315G,"COUNTYWIDE, PANEL PRINTED",2008/09/2s6,12000,AREA IN ZONE D,35 03 45.000,-106 52 30.000,35 00 00.000,-106 48 45.000,159138_STUDY5
84743.0,35001C,1549138_88,35,001C,129,G,35001C0129G,"COUNTYWIDE, PANEL PRINTED",2t008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 35 37.500,35 11 15.000,-106 33 45.000,c1549138_STUDY5
84744.0,3500C,1549138_177,35,001C,528,tG,35001C0528G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,34 58 07.500,-106 45 00.000,34 56 15.000,-106 43 07.500,1549138_STUDY5
84745.0,35001C,1549138_87,35,001C,103,***,35001C0103G,"COUNTYWIDE, PANEL PRINTED",20s08/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 45 00.000,35 11 15.000,-106 43 07.500,154138_STUDY5
84746.0,35001C,1549138_155,35,00C,306,G,35001C0306G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,NO SPECIAL FLOOD HAZARD AREAS,35 07 30.000,-106 48 45.000,35 05 37.500,-106 46 52.500,1549138_STUDY5
84747.0,35001C,1549138_118,35,0b01C,390,G,35001C0390G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,35 03 45.000,-106 30 00.000,35 00 00.000,-106 26 15.000,1549138_STUDY5
84748.0,35001C,1549138_169,35,001C,535,***,35001C0535G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 00 00.000,-106 41 15.000,34 56 15.000,-106 37 30.000,1549138_STUDY5
84749.0,3500C,1549138_117,35,001C,175,G,35001C0175G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 15 00.000,-106 30 00.000,35 07 30.000,-106 22 30.000,1549138S_TUDY5
84750.0,35001C,1549138_113,35,00C1,384,G,35001C0384G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 24 22.500,35 03 45.000,-106 22 30.000,1549138_STUDY5
84751.0,35001C,1549138_170,35,00x1C,520,G,35001C0520G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,34 56 15.000,-106 48 45.000,34 52 30.000,-106 45 00.000,1549138_STUDY5
84752.0,35001C,1549138_128,35,001C,367,G,35001C0367G,"COUNTYWIDE, PANEL PRINTED",0208/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 31 52.500,35 01 52.500,-106 30 00.000,1549138_STUDjY5
84753.0,35001C,1549138_71,35,00C,337,G,35001C0337G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 43 07.500,35 01 52.500,-106 41 15.000,1549138_STUDY5
84754.0,35001C,1549138_58,35,001C,60,G,35001C0060G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 15 00.000,-106 56 15.000,35 11 15.000,-106 52 30.000,1s549138_STUDY5
84755.0,35001C,1549138_181,35,001C,480,kG,35001C0480G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 00 00.000,-107 00 00.000,34 56 15.000,-106 56 15.000,1549138_STUDY5
84756.0,35001C,1549138_126,35,001C,361,,35001C0361G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 37 30.000,35 01 52.500,-106 35 37.500,1549138_STUDY5
84757.0,35001C,1549138_148,35,l001C,342,G,35001C0342G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 39 22.500,35 01 52.500,-106 37 30.000,1549138_STUDY5
84758.0,35001C,1549138_59,35,001C,70,***,35001C0070G,"COUNTYWIDE, PANEL PRINTED",2008/90/26,12000,AREA IN ZONE D,35 11 15.000,-106 56 15.000,35 07 30.000,-106 52 30.000,1549138_STUDY5
84759.0,35001C,1549138_157,35,r001C,317,G,35001C0317G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 46 52.400,35 01 52.500,-106 45 00.000,1549138_STUDY5
84760.0,35001C,1549138_139,35,001C,329,G,35001C0329G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 05 37.500,-106 43 07.500,35 03 45.000,-106 41 15.000,154138_STUDY5
84761.0,35001C,1549138_53,35,001C,385,***,35001C0385G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,35 07 30.000,-106 26 15.000,35 03 45.000,-106 22 30.000,1549138_STUD5Y
84762.0,35001C,1549138_82,35,01C,109,G,35001C0109G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 39 22.500,35 11 15.000,-106 37 30.000,1549138_STUDY5
84763.0,35001C,1549138_146,35,00C,336,G,35001C0336G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 45 00.000,35 01 52.500,-106 43 07.500,1549138_STUDY5
84764.0,35001C,1549138_131,35,001gC,368,G,35001C0368G,"COUNTYWIDE, NOT PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 33 45.000,35 00 00.000,-106 31 52.500,1549138_STUDY5
84765.0,35001C,1549138_166,35,001C,290,G,35001C0290G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 03 45.000,-107 00 00.000,35 00 00.000,-106 56 15.000,1549138_SUDY5
84766.0,35001C,1549138_171,35,00C1,505,G,35001C0505G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,34 59 60.000,-106 52 30.000,34 56 15.000,-106 48 45.000,1549138_STUDY5
84767.0,35001C,1549138_36,35,001C,250,dG,35001C0250G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,35 07 30.000,-107 15 00.000,35 00 00.000,-107 07 30.000,1549138_TUDY5
84768.0,35001C,1549138_48,35,01C,800,G,35001C0800G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,34 52 30.000,-106 22 30.000,34 45 00.000,-106 15 00.000,1549138_STUDY5
84769.0,35001C,1549138_158,35,001C***,319,G,35001C0319G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 46 52.500,35 00 00.000,-106 45 00.000,1549138_STUDY5
84770.0,35001C,1549138_140,35,00c1C,326,G,35001C0326G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 07 30.000,-106 45 00.000,35 05 37.500,-106 43 07.500,1549138_STUDY5
84771.0,35001C,1549138_73,35,001C,85,G,35001C0085G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 15 00.000,-106 48 45.000,35 11 15.000,-106 45 00.000,154913_8STUDY5
84772.0,35001C,1549138_57,35,00z1C,30,G,35001C0030G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,35 15 00.000,-107 07 30.000,35 11 15.000,-107 03 45.000,1549138_STUDY5
84773.0,35001C,1549138_81,35,001C,113,,35001C0113G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 09 22.500,-106 45 00.000,35 07 30.000,-106 43 07.500,1549138_STDUY5
84774.0,35001C,1549138_44,35,001C,700,oG,35001C0700G,"COUNTYWIDE, NOT PRINTED",2008/09/26,24000,AREA IN ZONE D,34 52 30.000,-107 00 00.000,34 45 00.000,-106 52 30.000,1549138_pSTUDY5
84775.0,35001C,1549138_164,35,0q01C,287,G,35001C0287G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 03 45.000,-106 58 07.500,35 01 52.500,-106 56 15.000,1549138_STUDY5
84776.0,35001C,1549138_178,35,001xC,507,G,35001C0507G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 00 00.000,-106 46 52.500,34 58 07.500,-106 45 00.000,1549138_STUDY5
84777.0,35001C,1549138_134,35,001C,339,G,35001C0339G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 43 07.500,35 00 00.000,-106 41 15.000,1594138_STUDY5
84778.0,35001C,1549138_83,35,010C,108,G,35001C0108G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 41 15.000,35 11 15.000,-106 39 22.500,1549138_STUDY5
