score_recent(long),date_recent,score_two(long),date_two,score_three(long),date_three,permitnumber(long),facilitytype(long),facilitytypedescription,subtype(long),subtypedescription,premisename,premiseaddress,premisecity,premisestate,premisezip(long),openingdate,object_id(long)
95,2023/08/17 04:00:00+00,95,2023/07/11 00:00:00,95,2022/08/19 00:00:00,29447,695,SWIMMING AREA,191,SWIMMING POOL,WOODCREEK CONDOS,3501 ILLINOIS AVE,LOUISVILLE,KY,40213,1988/06/07 00:00:00,206
100,2023/08/07 04:00:00+00,94,2023/06/26 00:00:00,90,2022/07/25 00:00:00,33353,695,SWIMMING AREA,191,SWIMMING POOL,BRADFORD GROVE,7620 WHITE POST WAY,LOUISVILLE,KY,40220,1992/01/24 00:00:00,207
97,2023/07/18 04:00:00+00,100,2023/06/05 00:00:00,97,2022/07/18 00:00:00,86652,695,SWIMMING AREA,198,SPLASH PAD,METRO PARKS SHAWNEE PARK,4501 W. BROADWAY,LOUISVILLE,KY,40211,2010/08/25 00:00:00,208
94,2023/08/29 04:00:00+00,91,2023/05/25 00:00:00,80,2022/08/30 00:00:00,60333,695,SWIMMING AREA,191,SWIMMING POOL,COOPER CREEK VILLAGE APTS,4807 COOPER VILLAGE TERRACE,LOUISVILLE,KY,40219,2007/05/16 00:00:00,209
95,2023/08/17 04:00:00+00,81,2023/05/25 00:00:00,86,2022/08/23 00:00:00,29162,695,SWIMMING AREA,191,SWIMMING POOL,LAKE FOREST - THE LODGE,511 WOODLAKE DR,LOUISVILLE,KY,40245,1988/06/06 00:00:00,210
91,2023/08/21 04:00:00+00,94,2023/06/14 00:00:00,98,2022/07/27 00:00:00,96858,695,SWIMMING AREA,191,SWIMMING POOL,JEFFERSON POST APARTMENTS,7111 JEFFERSON RUN DR,LOUISVILLE,KY,40219,1988/06/07 00:00:00,211
100,2023/08/10 04:00:00+00,100,2023/07/19 00:00:00,97,2022/08/08 00:00:00,29448,695,SWIMMING AREA,191,SWIMMING POOL,HIGHWOOD CONDOMINIUMS,900 HIGHWOOD DR.,LOUISVILLE,KY,40206,1988/06/07 00:00:00,212
93,2023/09/15 04:00:00+00,98,2023/08/18 00:00:00,0,2022/08/09 00:00:00,60574,695,SWIMMING AREA,191,SWIMMING POOL,ATRIUM AT STONYBROOK,8509 ATRIUM DR,LOUISVILLE,KY,40220,1998/07/01 00:00:00,213
100,2023/07/11 04:00:00+00,100,2023/06/13 00:00:00,100,2022/07/16 00:00:00,87109,695,SWIMMING AREA,198,SPLASH PAD,METRO PARKS BRESLIN PARK SPRAY POOL,1388 LEXINGTON RD,LOUISVILLE,KY,40206,2010/10/27 00:00:00,214
90,2023/07/19 04:00:00+00,94,2023/06/14 00:00:00,93,2022/07/15 00:00:00,97048,695,SWIMMING AREA,199,WADING POOL,SARATOGA WOODS,4310 SARATOGA WOODS DR,JEFFERSONTOWN,KY,40299,2015/06/16 00:00:00,215
88,2023/08/09 04:00:00+00,89,2023/06/28 00:00:00,97,2022/07/27 00:00:00,29167,695,SWIMMING AREA,191,SWIMMING POOL,AMBASSADOR EAST CONDO,1612 GARDINER LN,LOUISVILLE,KY,40205,1988/06/06 00:00:00,216
85,2023/08/30 04:00:00+00,79,2023/07/28 00:00:00,89,2022/08/25 00:00:00,33357,695,SWIMMING AREA,191,SWIMMING POOL,WOLF CREEK,4400 WOLF SPRING DR,LOUISVILLE,KY,40241,1988/11/11 00:00:00,217
93,2023/08/02 04:00:00+00,92,2023/07/05 00:00:00,95,2022/07/22 00:00:00,29450,695,SWIMMING AREA,191,SWIMMING POOL,WOODHAVEN COUNTRY CLUB,7200 WOODHAVEN ROAD,LOUISVILLE,KY,40291,1988/06/07 00:00:00,218
97,2023/08/07 04:00:00+00,97,2023/07/07 00:00:00,100,2022/07/05 00:00:00,60646,695,SWIMMING AREA,191,SWIMMING POOL,RIVER FOREST COURTYARD HOMES,6318 RIVER FOREST DR,LOUISVILLE,KY,40258,1998/07/14 00:00:00,219
100,2023/08/21 04:00:00+00,96,2023/05/26 00:00:00,87,2021/07/20 00:00:00,87137,458,SWIMMING AREA,191,SWIMMING POOL,MANSARD HOUSE CONDOS,201 FLANDERS CT,LOUISVILLE,KY,40218,2010/11/02 00:00:00,220
92,2023/07/19 04:00:00+00,96,2023/06/14 00:00:00,87,2022/07/15 00:00:00,97049,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,SARATOGA WOODS,4310 SARATOGA WOODS DR,LOUISVILLE,KY,40299,2015/07/13 00:00:00,221
98,2023/08/16 04:00:00+00,95,2023/07/13 00:00:00,94,2022/07/25 00:00:00,29168,695,SWIMMING AREA,191,SWIMMING POOL,LAKESIDE SWIM CLUB,2010 TREVILLIAN WAY,LOUISVILLE,KY,40205,1988/06/06 00:00:00,222
72,2023/08/16 04:00:00+00,74,2023/07/14 00:00:00,94,2022/08/12 00:00:00,36002,695,SWIMMING AREA,191,SWIMMING POOL,BRIDGEPOINTE SWIM CLUB,4910 OLDE CREEK WAY,LOUISVILLE,KY,40059,1988/09/29 00:00:00,223
92,2023/08/02 04:00:00+00,90,2023/07/05 00:00:00,89,2022/07/22 00:00:00,29452,695,SWIMMING AREA,193,DIVING POOL,WOODHAVEN COUNTRY CLUB,7200 WOODHAVEN ROAD,LOUISVILLE,KY,40291,1988/06/07 00:00:00,224
98,2023/08/21 04:00:00+00,97,2023/07/12 00:00:00,94,2022/08/05 00:00:00,61022,695,SWIMMING AREA,191,SWIMMING POOL,VILLAGE OF OLDE ST ANDREWS,3500 ST ANDREWS VILLAGE CIRCLE,LOUISVILLE,KY,40241,1998/08/31 00:00:00,225
94,2023/08/15 04:00:00+00,91,2023/07/14 00:00:00,94,2022/08/05 00:00:00,88465,695,SWIMMING AREA,191,SWIMMING POOL,CARDINAL TOWNE HOUSING,1810 S THIRD ST,LOUISVILLE,KY,40208,2011/08/15 00:00:00,226
84,2023/08/02 04:00:00+00,93,2023/05/04 00:00:00,93,2022/09/29 00:00:00,97064,695,SWIMMING AREA,191,SWIMMING POOL,COURTYARD BY MARRIOTT,100 S. 2ND ST.,LOUISVILLE,KY,40202,2015/08/24 00:00:00,227
92,2023/07/25 04:00:00+00,85,2023/07/03 00:00:00,96,2022/07/27 00:00:00,29174,695,SWIMMING AREA,191,SWIMMING POOL,LAKEVIEW CONDOS WEST,1815 GARDINER LN,LOUISVILLE,KY,40205,1994/08/08 00:00:00,228
86,2023/08/16 04:00:00+00,81,2023/07/14 00:00:00,98,2022/08/12 00:00:00,36003,695,SWIMMING AREA,199,WADING POOL,BRIDGEPOINTE SWIM CLUB,4910 OLDE CREEK WAY,LOUISVILLE,KY,40059,1988/09/29 00:00:00,229
92,2023/09/14 04:00:00+00,94,2023/05/08 00:00:00,97,2022/09/09 00:00:00,29463,695,SWIMMING AREA,191,SWIMMING POOL,YMCA,555 S 2ND ST,LOUISVILLE,KY,40202,1988/06/07 00:00:00,230
90,2023/04/07 04:00:00+00,94,2022/11/18 00:00:00,100,2022/04/26 00:00:00,29467,695,SWIMMING AREA,191,SWIMMING POOL,YMCA SOUTHWEST,2800 FORDHAVEN RD,LOUISVILLE,KY,40214,1988/06/07 00:00:00,231
96,2023/09/28 04:00:00+00,91,2023/04/14 00:00:00,81,2022/12/12 00:00:00,29469,695,SWIMMING AREA,191,SWIMMING POOL,YMCA SOUTHEAST,5930 SIX MILE LANE,LOUISVILLE,KY,40218,1988/06/07 00:00:00,232
97,2023/07/21 04:00:00+00,98,2023/06/15 00:00:00,98,2022/08/18 00:00:00,29476,695,SWIMMING AREA,191,SWIMMING POOL,HOLLY HOUSE CONDOMINIUMS,1924 GOLDSMITH LN.,LOUISVILLE,KY,40218,1988/06/07 00:00:00,233
72,2023/08/12 04:00:00+00,82,2023/07/18 00:00:00,98,2022/08/09 00:00:00,29482,695,SWIMMING AREA,199,WADING POOL,HUNTING CREEK COUNTRY CLUB,6807 FOXCROFT DR,PROSPECT,KY,40059,1988/08/03 00:00:00,234
100,2023/07/24 04:00:00+00,97,2023/06/08 00:00:00,94,2022/07/11 00:00:00,29485,695,SWIMMING AREA,191,SWIMMING POOL,HURSTBOURNE GRAND APTS,8916 MARKSFIELD RD.,LOUISVILLE,KY,40222,1988/08/02 00:00:00,235
100,2023/06/28 04:00:00+00,100,2023/06/12 00:00:00,96,2022/08/09 00:00:00,29486,695,SWIMMING AREA,191,SWIMMING POOL,WESSEX PLACE,9542 WESSEX PLACE,LOUISVILLE,KY,40222,1995/08/04 00:00:00,236
78,2023/08/29 04:00:00+00,97,2023/06/07 00:00:00,98,2022/08/15 00:00:00,29493,695,SWIMMING AREA,191,SWIMMING POOL,INVERNESS AT HURSTBOURNE,1200 CLUB HOUSE DRIVE,LOUISVILLE,KY,40222,1988/08/02 00:00:00,237
95,2023/07/25 04:00:00+00,93,2023/06/02 00:00:00,92,2022/08/26 00:00:00,29494,695,SWIMMING AREA,191,SWIMMING POOL,INDIGO AT THE PARK,518 IROQUOIS GARDENS DRIVE,LOUISVILLE,KY,40214,1997/05/09 00:00:00,238
96,2023/08/01 04:00:00+00,91,2023/07/05 00:00:00,95,2022/07/18 00:00:00,29504,695,SWIMMING AREA,191,SWIMMING POOL,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN,LOUISVILLE,KY,40205,1988/06/07 00:00:00,239
83,2022/10/20 04:00:00+00,86,2022/04/08 00:00:00,97,2021/12/07 00:00:00,29521,695,SWIMMING AREA,191,SWIMMING POOL,LA FONTENAY APARTMENTS,175 LA FONTENAY DR,LOUISVILLE,KY,40223,1988/06/07 00:00:00,240
100,2023/08/18 04:00:00+00,87,2023/07/05 00:00:00,86,2022/09/01 00:00:00,29524,858,SWIMMING AREA,191,SWIMMING POOL,LA FONTENAY APARTMENTS,175 LA FONTENAY DR,LOUISVILLE,KY,40223,1988/06/07 00:00:00,241
95,2023/07/31 04:00:00+00,94,2023/07/05 00:00:00,94,2022/08/18 00:00:00,29687,695,SWIMMING AREA,191,SWIMMING POOL,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,LOUISVILLE,KY,40223,1988/06/22 00:00:00,242
81,2023/07/24 04:00:00+00,89,2023/06/20 00:00:00,91,2022/08/18 00:00:00,29688,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,OWL CREEK SUBDIVISION,10607 HOBBS STATION ROAD,LOUISVILLE,KY,40223,1988/06/22 00:00:00,243
88,2023/07/24 04:00:00+00,96,2023/06/20 00:00:00,97,2022/08/18 00:00:00,29689,695,SWIMMING AREA,199,WADING POOL,OWL CREEK SUBDIVISION,10607 HOBBS STATION ROAD,LOUISVILLE,KY,40223,1988/06/22 00:00:00,244
95,2023/04/26 04:00:00+00,78,2022/12/22 00:00:00,90,2022/04/08 00:00:00,29693,695,SWIMMING AREA,191,SWIMMING POOL,THE FORUM AT BROOKSIDE,200 BROOKSIDE DR,DOUGLASS HILLS,KY,40243,1988/06/22 00:00:00,245
76,2023/08/31 04:00:00+00,98,2022/08/10 00:00:00,95,2022/04/08 00:00:00,29699,695,SWIMMING AREA,191,SWIMMING POOL,STONEMILL VILLAGE / INDOOR POOL,850 WASHBURN AVE,LOUISVILLE,KY,40222,1988/06/22 00:00:00,246
100,2023/06/30 04:00:00+00,98,2023/06/06 00:00:00,90,2022/08/26 00:00:00,29715,948,SWIMMING AREA,191,SWIMMING POOL,STONEMILL VILLAGE / OUTDOOR POOL,850 WASHBURN AVE,LOUISVILLE,KY,40222,1988/06/23 00:00:00,247
87,2023/09/01 04:00:00+00,79,2023/08/22 00:00:00,86,2022/08/30 00:00:00,29716,695,SWIMMING AREA,191,SWIMMING POOL,SPINDLEWICK CONDO,810 WASHBURN AVE,LOUISVILLE,KY,40206,1988/06/23 00:00:00,248
97,2023/07/21 04:00:00+00,95,2023/05/24 00:00:00,95,2022/07/07 00:00:00,29724,823,SWIMMING AREA,191,SWIMMING POOL,STATION HOUSE SQUARE APTS,1509 S 6TH STREET,LOUISVILLE,KY,40208,1988/06/23 00:00:00,249
73,2023/08/22 04:00:00+00,96,2023/07/13 00:00:00,95,2022/08/09 00:00:00,29738,747,SWIMMING AREA,191,SWIMMING POOL,THE HARBOR CONDOMINIUM,6413 MARINA DR,LOUISVILLE,KY,40059,1990/09/17 00:00:00,250
88,2023/08/05 04:00:00+00,86,2023/06/27 00:00:00,87,2022/07/28 00:00:00,29742,695,SWIMMING AREA,191,SWIMMING POOL,AMERICAN TURNERS OF LOUISVILLE,3125 RIVER RD,LOUISVILLE,KY,40207,1988/06/23 00:00:00,251
89,2023/08/04 04:00:00+00,89,2023/07/10 00:00:00,100,2022/07/06 00:00:00,29747,695,SWIMMING AREA,191,SWIMMING POOL,CRESCENT SPRINGS CONDOMINIUM,408 LEDGEVIEW PARK DRIVE,LOUISVILLE,KY,40206,1990/08/22 00:00:00,252
76,2023/07/27 04:00:00+00,77,2023/07/17 00:00:00,87,2022/08/24 00:00:00,29748,695,SWIMMING AREA,191,SWIMMING POOL,WISTERIA LANDING CONDOMINIUMS,6301 WISTERIA VIEW LN,LOUISVILLE,KY,40218,1989/06/20 00:00:00,253
66,2023/08/10 04:00:00+00,78,2023/05/25 00:00:00,84,2022/08/03 00:00:00,88531,695,SWIMMING AREA,191,SWIMMING POOL,ROLLING HILLS - LEFT,9100 RAINBOW SPRINGS DR,LOUISVILLE,KY,40241,2011/08/09 00:00:00,254
91,2023/01/04 05:00:00+00,90,2022/05/06 00:00:00,90,2021/12/17 00:00:00,61441,695,SWIMMING AREA,191,SWIMMING POOL,YMCA NORTHEAST-LAP POOL,9400 MILL BROOK RD,LOUISVILLE,KY,40223,2005/12/08 00:00:00,255
89,2023/03/06 05:00:00+00,89,2022/09/21 00:00:00,90,2022/02/24 00:00:00,97088,695,SWIMMING AREA,191,SWIMMING POOL,HILTON GARDEN INN,1530 ALLIANT AVE,JEFFERSONTOWN,KY,40299,2015/05/13 00:00:00,256
100,2023/08/16 04:00:00+00,95,2023/07/13 00:00:00,90,2022/08/16 00:00:00,62199,695,SWIMMING AREA,191,SWIMMING POOL,CHAMPION FARMS APARTMENTS,3700 SPRINGHURST BLVD,LOUISVILLE,KY,40241,2005/05/16 00:00:00,257
93,2023/07/20 04:00:00+00,98,2023/06/01 00:00:00,93,2022/07/21 00:00:00,29179,695,SWIMMING AREA,191,SWIMMING POOL,AUDUBON COUNTRY CLUB,3265 ROBIN RD,LOUISVILLE,KY,40213,1988/06/06 00:00:00,258
97,2023/08/02 04:00:00+00,97,2023/07/10 00:00:00,98,2022/07/07 00:00:00,88736,695,SWIMMING AREA,191,SWIMMING POOL,AUTUMN TRACE,7308 AUTUMN TRACE DR,LOUISVILLE,KY,40214,2011/07/11 00:00:00,259
79,2023/10/06 04:00:00+00,97,2023/01/11 00:00:00,93,2022/09/29 00:00:00,89549,695,SWIMMING AREA,197,SPA,MIRALEA,320 JOE CONWAY CIR,MASONIC HOME,KY,40041,2012/11/02 00:00:00,260
93,2023/03/24 04:00:00+00,93,2022/09/20 00:00:00,84,2022/03/17 00:00:00,36946,695,SWIMMING AREA,191,SWIMMING POOL,MARY T. MEAGHER AQUATIC CENTER,201 RESERVOIR AVE,LOUISVILLE,KY,40206,1989/01/24 00:00:00,261
100,2023/07/21 04:00:00+00,92,2023/05/18 00:00:00,88,2022/05/23 00:00:00,97165,695,SWIMMING AREA,191,SWIMMING POOL,THE RETREAT AT LOUISVILLE,1000 MANOR PARK DR,LOUISVILLE,KY,40208,2015/07/22 00:00:00,262
92,2023/08/05 04:00:00+00,100,2023/06/01 00:00:00,94,2022/07/11 00:00:00,62340,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,LOUISVILLE COUNTRY CLUB,25 MOCKINGBIRD VALLEY TRAIL,LOUISVILLE,KY,40207,2005/05/25 00:00:00,263
84,2023/10/06 04:00:00+00,95,2023/01/11 00:00:00,95,2022/09/29 00:00:00,89550,695,SWIMMING AREA,191,SWIMMING POOL,MIRALEA,320 JOE CONWAY CIR,MASONIC HOME,KY,40041,2012/11/02 00:00:00,264
84,2023/07/31 04:00:00+00,93,2023/06/05 00:00:00,93,2022/07/22 00:00:00,38364,695,SWIMMING AREA,191,SWIMMING POOL,BROOKHOLLOW HOMEOWNERS ASSO,3513 BROOKHOLLOW DR,LOUISVILLE,KY,40220,1997/05/20 00:00:00,265
95,2023/08/02 04:00:00+00,89,2023/05/11 00:00:00,85,2022/08/04 00:00:00,97302,695,SWIMMING AREA,191,SWIMMING POOL,KENDAL ON TAYLORSVILLE,4004 KEIGHLEY PARK LANE,JEFFERSONTOWN,KY,40299,2015/09/23 00:00:00,266
95,2023/07/19 04:00:00+00,79,2023/06/05 00:00:00,95,2022/08/04 00:00:00,29183,870,SWIMMING AREA,191,SWIMMING POOL,HITE AVENUE GARDENS,719 N. HITE AVE,LOUISVILLE,KY,40206,1988/06/06 00:00:00,267
97,2023/08/05 04:00:00+00,97,2023/06/01 00:00:00,93,2022/07/11 00:00:00,62341,695,SWIMMING AREA,199,WADING POOL,LOUISVILLE COUNTRY CLUB - WADING POOL,25 MOCKINGBIRD VALLEY TRAIL,LOUISVILLE,KY,40207,2005/05/25 00:00:00,268
95,2023/05/08 04:00:00+00,98,2022/05/06 00:00:00,86,2021/03/30 00:00:00,89964,695,SWIMMING AREA,195,WATERSLIDE,YMCA NORTON COMMONS,11000 BROWNSBORO RD,PROSPECT,KY,40059,2013/01/17 00:00:00,269
73,2023/08/01 04:00:00+00,95,2023/05/20 00:00:00,64,2022/06/14 00:00:00,38494,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,WOODS OF ST THOMAS,6701 FALLEN LEAF CIRCLE,LOUISVILLE,KY,40241,1998/02/12 00:00:00,270
97,2023/08/21 04:00:00+00,94,2023/07/17 00:00:00,98,2022/07/06 00:00:00,97530,695,SWIMMING AREA,191,SWIMMING POOL,WOODRIDGE LAKE,5110 WOODRIDGE LAKE BLVD,LOUISVILLE,KY,40229,2015/05/11 00:00:00,271
90,2023/07/24 04:00:00+00,89,2023/06/22 00:00:00,97,2022/07/22 00:00:00,29188,420,SWIMMING AREA,191,SWIMMING POOL,BIG SPRING COUNTRY CLUB,5901 DUTCHMAN LANE,LOUISVILLE,KY,40205,1988/06/06 00:00:00,272
89,2023/08/10 04:00:00+00,82,2023/05/17 00:00:00,92,2022/05/20 00:00:00,62372,386,SWIMMING AREA,191,SWIMMING POOL,SHADOW RIDGE,10400 SHADOW RIDGE LN,LOUISVILLE,KY,40241,2005/06/15 00:00:00,273
88,2023/05/08 04:00:00+00,92,2022/05/06 00:00:00,90,2021/03/30 00:00:00,89965,695,SWIMMING AREA,197,SPA,YMCA NORTON COMMONS,11000 BROWNSBORO RD,PROSPECT,KY,40059,2013/01/17 00:00:00,274
85,2023/08/01 04:00:00+00,95,2023/05/20 00:00:00,88,2022/06/14 00:00:00,38495,695,SWIMMING AREA,199,WADING POOL,WOODS OF ST THOMAS,6701 FALLEN LEAF CIRCLE,LOUISVILLE,KY,40241,1998/02/12 00:00:00,275
84,2023/05/10 04:00:00+00,93,2023/03/10 00:00:00,95,2022/05/05 00:00:00,97623,695,SWIMMING AREA,191,SWIMMING POOL,DRURY INN & SUITES,9597 BROWNSBORO RD,LOUISVILLE,KY,40241,2016/02/29 00:00:00,276
91,2023/07/20 04:00:00+00,95,2023/07/06 00:00:00,98,2022/07/22 00:00:00,29190,695,SWIMMING AREA,199,WADING POOL,BIG SPRING COUNTRY CLUB,5901 DUTCHMANS LANE,LOUISVILLE,KY,40205,1988/06/06 00:00:00,277
93,2023/05/08 04:00:00+00,91,2022/05/06 00:00:00,93,2021/03/30 00:00:00,89966,695,SWIMMING AREA,191,SWIMMING POOL,YMCA NORTON COMMONS,11000 BROWNSBORO RD,PROSPECT,KY,40059,2013/01/17 00:00:00,278
96,2023/07/14 04:00:00+00,100,2023/06/02 00:00:00,94,2022/07/06 00:00:00,62499,695,SWIMMING AREA,191,SWIMMING POOL,SWAN POINTE POOL,1112 SWAN POINTE BLVD,LOUISVILLE,KY,40243,2005/07/20 00:00:00,279
84,2023/08/11 04:00:00+00,77,2023/06/15 00:00:00,96,2022/08/05 00:00:00,38673,695,SWIMMING AREA,191,SWIMMING POOL,HARRODS LANDING YACHT CLUB,8804 US HWY 42,PROSPECT,KY,40059,1989/07/20 00:00:00,280
91,2023/08/17 04:00:00+00,100,2023/06/09 00:00:00,97,2022/08/11 00:00:00,29211,695,SWIMMING AREA,191,SWIMMING POOL,THE AVERY,7025 BRONNER CIRCLE,LOUISVILLE,KY,40218,1988/06/06 00:00:00,281
86,2023/05/10 04:00:00+00,93,2023/03/10 00:00:00,92,2022/05/05 00:00:00,97624,695,SWIMMING AREA,197,SPA,DRURY INN & SUITES,9597 BROWNSBORO RD,LOUISVILLE,KY,40241,2016/02/01 00:00:00,282
66,2023/08/08 04:00:00+00,61,2023/06/08 00:00:00,90,2022/07/29 00:00:00,29221,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,BROWNSBORO FARM COMMUNITY CENTER,3615 CASCADE RD,LOUISVILLE,KY,40241,1988/06/06 00:00:00,283
95,2023/07/26 04:00:00+00,97,2023/06/20 00:00:00,88,2019/07/29 00:00:00,90171,695,SWIMMING AREA,191,SWIMMING POOL,SHAKES RUN,16901 SHAKES CREEK DR,LOUISVILLE,KY,40243,2012/05/24 00:00:00,284
95,2023/08/02 04:00:00+00,97,2023/06/08 00:00:00,91,2022/08/09 00:00:00,62700,695,SWIMMING AREA,191,SWIMMING POOL,CEDAR RIDGE CAMP & RETREAT CNT,4010 ROUTT RD,LOUISVILLE,KY,40299,2005/06/22 00:00:00,285
97,2023/08/11 04:00:00+00,83,2023/06/15 00:00:00,88,2022/08/24 00:00:00,38674,695,SWIMMING AREA,191,SWIMMING POOL,HARRODS LANDING CONDOS,8000 HARRODS LANDING DR,LOUISVILLE,KY,40059,1992/07/15 00:00:00,286
97,2023/08/15 04:00:00+00,87,2023/07/14 00:00:00,93,2022/08/01 00:00:00,97737,898,SWIMMING AREA,191,SWIMMING POOL,UNIVERSITY POINTE,2108 UNITY PLACE,LOUISVILLE,KY,40208,2016/08/23 00:00:00,287
98,2023/08/30 04:00:00+00,98,2023/07/03 00:00:00,88,2022/08/09 00:00:00,29235,695,SWIMMING AREA,199,WADING POOL,OWL CREEK COUNTRY CLUB,12400 OSAGE ROAD,LOUISVILLE,KY,40223,1988/06/06 00:00:00,288
78,2023/08/14 04:00:00+00,83,2023/07/28 00:00:00,98,2022/08/09 00:00:00,90715,695,SWIMMING AREA,191,SWIMMING POOL,NORTON COMMONS - BERGAMONT POOL,8921 COLTSFOOT TRACE,PROSPECT,KY,40059,2012/10/09 00:00:00,289
95,2023/08/10 04:00:00+00,94,2023/06/26 00:00:00,97,2022/07/15 00:00:00,64085,695,SWIMMING AREA,191,SWIMMING POOL,"CAMBRIDGE COMMONS SWIM POOL C/O CMA, LLC",11101 CAMBRIDGE COMMONS DR.,LOUISVILLE,KY,40291,2005/08/19 00:00:00,290
90,2023/07/21 04:00:00+00,89,2023/06/02 00:00:00,92,2022/08/08 00:00:00,38901,695,SWIMMING AREA,191,SWIMMING POOL,RIVER OAK APARTMENT,2400 MELLWOOD AVENUE,LOUISVILLE,KY,40206,1995/06/12 00:00:00,291
81,2023/08/12 04:00:00+00,90,2023/07/07 00:00:00,98,2022/07/28 00:00:00,97738,695,SWIMMING AREA,191,SWIMMING POOL,GERMANTOWN MILLS LOFT,946 GOSS AVE UNIT 5105,LOUISVILLE,KY,40217,2016/05/18 00:00:00,292
96,2023/08/30 04:00:00+00,87,2023/07/03 00:00:00,87,2022/08/09 00:00:00,29236,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,OWL CREEK COUNTRY CLUB,12400 OSAGE ROAD,LOUISVILLE,KY,40223,1988/06/06 00:00:00,293
100,2023/08/21 04:00:00+00,90,2023/06/12 00:00:00,98,2022/08/11 00:00:00,90786,579,SWIMMING AREA,191,SWIMMING POOL,THE PINES CONDOS,3721 BARDSTOWN RD,LOUISVILLE,KY,40218,2012/06/04 00:00:00,294
91,2023/07/28 04:00:00+00,94,2023/06/02 00:00:00,97,2022/07/18 00:00:00,64148,695,SWIMMING AREA,191,SWIMMING POOL,DEER CREEK PATIO HOMES,4101 LANDHERR DR,LOUISVILLE,KY,40299,2000/06/05 00:00:00,295
94,2023/07/20 04:00:00+00,96,2023/06/01 00:00:00,96,2022/08/15 00:00:00,40052,490,SWIMMING AREA,191,SWIMMING POOL,COURTYARD BY MARRIOTT,9608 BLAIRWOOD RD.,LOUISVILLE,KY,40222,2007/09/17 00:00:00,296
80,2023/05/16 04:00:00+00,87,2022/12/22 00:00:00,82,2022/03/24 00:00:00,97812,596,SWIMMING AREA,191,SWIMMING POOL,HAMPTON INN & HOME2 SUITES,1150 FOREST BRIDGE RD,LOUISVILLE,KY,40223,1988/06/07 00:00:00,297
91,2023/08/01 04:00:00+00,94,2023/07/04 00:00:00,92,2023/07/03 00:00:00,29239,695,SWIMMING AREA,191,SWIMMING POOL,PARK TERRACE CONDO,1611 SPRING DR,LOUISVILLE,KY,40205,1988/06/06 00:00:00,298
100,2023/07/21 04:00:00+00,95,2023/06/16 00:00:00,94,2022/07/25 00:00:00,91385,695,SWIMMING AREA,191,SWIMMING POOL,PARK LAUREATE APARTMENTS,2050 STONEYBROOK DRIVE,LOUISVILLE,KY,40220,2012/07/17 00:00:00,299
100,2023/08/02 04:00:00+00,97,2023/06/09 00:00:00,98,2022/06/28 00:00:00,42375,695,SWIMMING AREA,199,WADING POOL,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,LOUISVILLE,KY,40220,1990/08/15 00:00:00,300
95,2023/08/05 04:00:00+00,97,2023/06/20 00:00:00,92,2022/08/17 00:00:00,64173,695,SWIMMING AREA,191,SWIMMING POOL,COOPER FARMS,10500 LEVEN BLVD.,LOUISVILLE,KY,40229,2005/07/22 00:00:00,301
97,2023/07/18 04:00:00+00,94,2023/07/05 00:00:00,90,2022/07/07 00:00:00,29244,742,SWIMMING AREA,191,SWIMMING POOL,CARDINAL OAKS CONDOS,7122 CARDINAL OAKS DR,LOUISVILLE,KY,40214,1990/08/22 00:00:00,302
100,2023/08/11 04:00:00+00,100,2023/07/07 00:00:00,100,2022/07/21 00:00:00,97948,695,SWIMMING AREA,191,SWIMMING POOL,SPRINGHOUSE,8400 TAPESTRY CIRCLE,LOUISVILLE,KY,40222,2016/11/11 00:00:00,303
100,2023/08/18 04:00:00+00,82,2023/06/26 00:00:00,86,2022/08/26 00:00:00,91655,695,SWIMMING AREA,191,SWIMMING POOL,DISTRICT AT HURSTBOURNE,9811 VIEUX CARRE,LOUISVILLE,KY,40223,2013/05/21 00:00:00,304
91,2023/08/24 04:00:00+00,100,2023/06/27 00:00:00,92,2022/07/18 00:00:00,29245,695,SWIMMING AREA,191,SWIMMING POOL,PARTRIDGE MEADOWS APTS,8102 FOUR WINDS DR,LOUISVILLE,KY,40222,1988/06/06 00:00:00,305
97,2023/07/21 04:00:00+00,97,2023/06/26 00:00:00,100,2022/07/15 00:00:00,98008,695,SWIMMING AREA,198,SPLASH PAD,BROAD RUN PARK CLIFFSIDE SPRAY,10751 BROAD RUN PARKWAY,FERN CREEK,KY,40291,1988/06/07 00:00:00,306
81,2023/08/11 04:00:00+00,75,2023/06/06 00:00:00,86,2022/08/10 00:00:00,64195,695,SWIMMING AREA,191,SWIMMING POOL,HAMPTON INN,4100 HAMPTON LAKE WAY,LOUISVILLE,KY,40241,2005/08/08 00:00:00,307
100,2023/08/02 04:00:00+00,100,2023/06/09 00:00:00,96,2022/06/28 00:00:00,42376,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,LOUISVILLE,KY,40220,1990/08/15 00:00:00,308
