OBJECTID,UNIQUE_ID,SYS_CD,SYS_TRTMNT_ID,TRTMNT_NM,TRTMNT_TYPE_CD,TRTMNT_SUBTYPE,TRTMNT_START_DT,TRTMNT_COMMENTS,BLM_ACRES,GIS_ACRES,ADMIN_ST,TRTMNT_END_DT,Prj_No,Year,FO_Name,Application,Appl_Type,Purpose,Chem_Name,Seed_Mix,Seed_Type,Comments_2,Report_Acres,GlobalID,CREATE_DATE,MODIFY_DATE,SHAPE_Length,SHAPE_Area
30664,RIPS003220,RIPS,003220,WEST ROSEWORTH SEEDING,4,REMOVE,1968/10/01 00:00:00+00, ,2873.03079932,2871.9490072,ID,1968/10/01 00:00:00+00,03220,1968,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,, , ,Other Project Numbers: 1650 and 139704,0,{8568B0CD-FF3B-440C-9431-A8F644F55676},,,43025.0749041615,11622365.284583
30665,RIPS003220,RIPS,003220,WEST ROSEWORTH SEEDING,4,REMOVE,1968/10/01 00:00:00+00, ,491.22352238,490.94644822,ID,1968/10/01 00:00:00+00,03220,1968,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,, , ,Other Project Numbers: 1650 and 139704,0,{87E1FDB5-FCD6-4F3B-BC3F-0E235F33CEE2},,,9298.05231348188,1986789.78701625
30666,RIPS003220,RIPS,003220,WEST ROSEWORTH SEEDING,4,REMOVE,1968/10/01 00:00:00+00, ,328.17312487,328.28125004,ID,1968/10/01 00:00:00+00,03220,1968,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,, , ,Other Project Numbers: 1650 and 139704,0,{14572689-8EF2-49E2-93B0-F68CF25EEF92},,,5456.62098666611,1328507.08509763
30667,RIPS003220,RIPS,003220,WEST ROSEWORTH SEEDING,4,REMOVE,1968/10/01 00:00:00+00, ,361.34797793,361.14706634,ID,1968/10/01 00:00:00+00,03220,1968,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,, , ,Other Project Numbers: 1650 and 139704,0,{B601B29E-7528-4AD1-A48D-E423E3891BC1},,,8997.91330914731,1461510.32485772
30668,RIPS003220,RIPS,003220,WEST ROSEWORTH SEEDING,4,REMOVE,1968/10/01 00:00:00+00, ,3059.49012291,3058.70975271,ID,1968/10/01 00:00:00+00,03220,1968,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,, , ,Other Project Numbers: 1650 and 139704,0,{FA2A5631-9FB3-4E74-879A-B8EDF82B2C93},,,28360.8772062987,12378159.2070129
30669,RIPS003220,RIPS,003220,WEST ROSEWORTH SEEDING,4,REMOVE,1968/10/01 00:00:00+00, ,160.73007632,160.64138198,ID,1968/10/01 00:00:00+00,03220,1968,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,, , ,Other Project Numbers: 1650 and 139704,0,{B66E21EC-FEC6-4266-96ED-757ABCE0AC3D},,,3525.83814927834,650092.608373289
30670,RIPS003220,RIPS,003220,WEST ROSEWORTH SEEDING,4,REMOVE,1968/10/01 00:00:00+00, ,452.35448401,452.12526232,ID,1968/10/01 00:00:00+00,03220,1968,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,, , ,Other Project Numbers: 1650 and 139704,0,{FA6825C6-21C9-4B12-AC76-650945A6D6A5},,,8007.73348005187,1829686.02155632
30671,RIPS003142,RIPS,003142,JUNIPER DRAW DRILL,4,PLANT,1966/08/01 00:00:00+00, ,2163.82520418,2165.97069427,ID,1966/11/02 00:00:00+00,03142,1967,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non- Native Perennial grass,Other Project Numbers: 1397 and 139619,0,{0F10FC39-2FC1-4E5C-B3BF-6885D0FBCB68},,,26219.0368676004,8765372.41483488
30672,RIPS003142,RIPS,003142,JUNIPER DRAW DRILL,4,PLANT,1966/08/01 00:00:00+00, ,2963.32756074,3005.7833245,ID,1966/11/02 00:00:00+00,03142,1967,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non- Native Perennial grass,Other Project Numbers: 1397 and 139619,0,{C12B1E58-B512-40E1-ACC3-93995FAE2BEC},,,29703.6524964206,12163973.551114
30673,RIPS003365,RIPS,003365,BLUE GULCH SHELTER BELT,4,PLANT,1987/06/05 00:00:00+00, ,29.4117707,37.04187301,ID,1987/06/05 00:00:00+00,03365,1987,IDT01000,Seeding,Drill,Create wildlife habitat,,"Wild Rye, Alfalfa, Wheatgrass, Siberian Pea, Black Locust, Austrian Pine, Golden Willow, Juniper",Non-Native,Other Project Numbers: 8183 and 139857,0,{75754814-F693-4154-B7A9-8BAB3676B798},,,3046.72589831316,149903.141668393
30674,RIPS003342,RIPS,003342,TWIN BUTTES PLANTINGS,4,PLANT,1985/01/01 00:00:00+00, ,7.74890429,7.74523452,ID,1985/01/01 00:00:00+00,03342,1985,IDT01000,Seeding,Hand Plant,Improve and Increase wildlife habitat,,Fourwing saltbrush,shrub,Other Project Numbers: 7049 and 139834,0,{3E9C529B-5737-4AD1-910A-3B84F6A9975C},,,1187.18678250626,31343.8520746748
30675,RIPS003342,RIPS,003342,TWIN BUTTES PLANTINGS,4,PLANT,1985/01/01 00:00:00+00, ,6.37491433,6.37174301,ID,1985/01/01 00:00:00+00,03342,1985,IDT01000,Seeding,Hand Plant,Improve and Increase wildlife habitat,,Fourwing saltbrush,shrub,Other Project Numbers: 7049 and 139834,0,{05335A92-B2E1-4456-BB31-F17FF76BE611},,,993.390410355894,25785.5291269179
30676,RIPS003342,RIPS,003342,TWIN BUTTES PLANTINGS,4,PLANT,1985/01/01 00:00:00+00, ,0.60718046,0.60704715,ID,1985/01/01 00:00:00+00,03342,1985,IDT01000,Seeding,Hand Plant,Improve and Increase wildlife habitat,,Fourwing saltbrush,shrub,Other Project Numbers: 7049 and 139834,0,{DB1BCF86-0154-4B0F-84BC-DDC969C50CA6},,,356.869474452184,2456.63266177559
30677,RIPS003342,RIPS,003342,TWIN BUTTES PLANTINGS,4,PLANT,1985/01/01 00:00:00+00, ,6.82913719,6.82612356,ID,1985/01/01 00:00:00+00,03342,1985,IDT01000,Seeding,Hand Plant,Improve and Increase wildlife habitat,,Fourwing saltbrush,shrub,Other Project Numbers: 7049 and 139834,0,{EF6CC882-FEE9-490A-9685-1292AA298538},,,876.695499812653,27624.341987185
30678,RIPS003342,RIPS,003342,TWIN BUTTES PLANTINGS,4,PLANT,1985/01/01 00:00:00+00, ,5.8959621,5.89311715,ID,1985/01/01 00:00:00+00,03342,1985,IDT01000,Seeding,Hand Plant,Improve and Increase wildlife habitat,,Fourwing saltbrush,shrub,Other Project Numbers: 7049 and 139834,0,{97A50262-1D51-459D-8F7D-D1B00F4A1B94},,,1033.5926119931,23848.598997699
30679,RIPS003232,RIPS,003232,78 GRINDSTONE VEGETATION,4,PLANT,1978/01/01 00:00:00+00, ,79.52403542,79.86179563,ID,1978/01/01 00:00:00+00,03232,1978,IDT01000,Seeding,Drill,Improve habitat,,4-Wing Saltbush,Native shrub,Other Project Numbers: 5630 and 139716,0,{BB8AFD8C-2B7F-40AC-A76D-C5847416F0DF},,,2409.59948828082,323189.220568236
30680,RIPS003231,RIPS,003231,DLE PROTECTION SEEDING,4,PLANT,1975/07/18 00:00:00+00, ,603.2498479,603.04495576,ID,1975/07/18 00:00:00+00,03231,1970,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non- Native Perennial grass,Other Project Numbers: 5610 and 139715,0,{D8F1A295-3468-4D81-8159-6085995F7275},,,6452.48719385597,2440436.35223056
30681,RIPS003231,RIPS,003231,DLE PROTECTION SEEDING,4,REMOVE,1975/07/18 00:00:00+00, ,603.2498479,603.04495576,ID,1975/07/18 00:00:00+00,03231,1970,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 5610 and 139715,0,{0E4E28EC-5B0E-489D-BFFB-CCE0F8E8516A},,,6452.48719385597,2440436.35223056
30682,RIPS003204,RIPS,003204,1000 SPRINGS PASTURE,4,PLANT,1969/10/27 00:00:00+00, ,839.70247459,841.73582381,ID,1970/01/01 00:00:00+00,03204,1970,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 4055 and 139687,0,{9C441C48-4654-47ED-AD7A-F67416683118},,,7757.61643791471,3406384.02453346
30683,RIPS003204,RIPS,003204,1000 SPRINGS PASTURE,4,PLANT,1969/10/27 00:00:00+00, ,101.03791468,100.98558036,ID,1970/01/01 00:00:00+00,03204,1970,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 4055 and 139687,0,{525E38C1-D522-461A-80BB-773BBE6E942C},,,2829.42070577358,408674.14445502
30684,RIPS003204,RIPS,003204,1000 SPRINGS PASTURE,4,PLANT,1969/10/27 00:00:00+00, ,52.28267879,52.25224323,ID,1970/01/01 00:00:00+00,03204,1970,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 4055 and 139687,0,{134BCEA0-B9A0-4604-89F1-1BE66D8113FC},,,1903.78766154194,211457.326118063
30685,RIPS003203,RIPS,003203,NO WATER PLOW AND SEED,4,PLANT,1969/07/03 00:00:00+00, ,10102.45659786,10741.15804924,ID,1969/11/01 00:00:00+00,03203,1970,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non- Native Perennial grass,Other Project Numbers: 4024 and 139686,0,{674BEBD7-D4FF-475C-A2FB-622BAFCDC3BD},,,32311.5642134948,43467924.4355998
30686,RIPS003203,RIPS,003203,NO WATER PLOW AND SEED,4,REMOVE,1969/07/03 00:00:00+00, ,10101.4218573,10740.12302552,ID,1969/11/01 00:00:00+00,03203,1970,IDT01000,Mechanical,Plowed,,, , ,Other Project Numbers: 4024 and 139686,0,{ED8C2B43-7C2D-41DE-95DD-205CF6CF2E92},,,32314.6051504814,43463735.8431796
30687,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,PLANT,1969/10/03 00:00:00+00, ,2814.89837425,2814.38789119,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial,Other Project Numbers: 4023 and 139685,0,{F42F9843-8D98-4038-AAFA-B0025327EB31},,,20597.0825260371,11389423.7125824
30688,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,PLANT,1969/10/03 00:00:00+00, ,544.68099083,544.58411007,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial,Other Project Numbers: 4023 and 139685,0,{474F564B-D0EC-467E-9F40-1023ED206524},,,11196.6817351818,2203853.70335538
30689,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,PLANT,1969/10/03 00:00:00+00, ,1991.12070338,1992.42516322,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial,Other Project Numbers: 4023 and 139685,0,{39CE659C-731B-45F1-9CA0-B25CD097350E},,,22491.2293896176,8063058.56792827
30690,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,PLANT,1969/10/03 00:00:00+00, ,178.08022075,178.06186388,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial,Other Project Numbers: 4023 and 139685,0,{4797A288-5D11-45BD-A87B-BCD42E740B6E},,,3776.09167518497,720590.79741037
30691,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,PLANT,1969/10/03 00:00:00+00, ,710.30013816,710.20955524,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial,Other Project Numbers: 4023 and 139685,0,{C88CF108-5D4F-45E6-97E5-8F0C18875E06},,,9385.58856436485,2874116.09987089
30692,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,REMOVE,1969/10/03 00:00:00+00, ,2814.89837425,2814.38789119,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 4023 and 139685,0,{37E29C36-3514-41E8-95CC-3719E59277B7},,,20597.0825260371,11389423.7125824
30693,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,REMOVE,1969/10/03 00:00:00+00, ,544.68099083,544.58411007,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 4023 and 139685,0,{EF0CD760-DCA6-4859-9E5D-EF8A121AD6A1},,,11196.6817351818,2203853.70335538
30694,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,REMOVE,1969/10/03 00:00:00+00, ,1991.12070338,1992.42516322,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 4023 and 139685,0,{997F28D3-64DE-489B-98A3-B9A4DA523E24},,,22491.2293896176,8063058.56792827
30695,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,REMOVE,1969/10/03 00:00:00+00, ,178.08022075,178.06186388,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 4023 and 139685,0,{8330542C-7E65-49CD-9724-30E2A34A361E},,,3776.09167518497,720590.79741037
30696,RIPS003202,RIPS,003202,THREE TIP PLOW AND SEED,4,REMOVE,1969/10/03 00:00:00+00, ,710.30013816,710.20955524,ID,1969/12/01 00:00:00+00,03202,1970,IDT01000,Mechanical,Plowed,Reduce Big sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 4023 and 139685,0,{711A221C-334E-4D56-9859-1EF7BE5E144E},,,9385.58856436485,2874116.09987089
30697,RIPS003197,RIPS,003197,BRUNEAU CANYON PLOW AND SEED,4,PLANT,1967/09/29 00:00:00+00, ,2047.92820182,2048.20185027,ID,1969/04/29 00:00:00+00,03197,1969,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 3558 and 139680,0,{6AE30B20-5C33-4EEB-A9AD-9FBE07CD5D53},,,16009.9530974806,8288778.81212156
30698,RIPS003197,RIPS,003197,BRUNEAU CANYON PLOW AND SEED,4,REMOVE,1967/09/29 00:00:00+00, ,2047.92820182,2048.20185027,ID,1969/04/29 00:00:00+00,03197,1969,IDT01000,Mechanical,Plowed,Remove sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 3558 and 139680,0,{8CE2E3C7-8878-47A8-9E51-5C97251F9FE2},,,16009.9530974806,8288778.81212156
30699,RIPS003177,RIPS,003177,CHEATGRASS AERIAL SPRAYING,2,PESTICIDE,1960/04/13 00:00:00+00, ,534.50053338,534.46618159,ID,1960/04/13 00:00:00+00,03177,1960,IDT01000,Chemical,Aerial,Reduce cheatgrass,Dalapon, , ,Other Project Numbers: 1839 and 139654,0,{28CA6802-337D-46DF-B159-68C8D73FED3F},,,6043.01746589576,2162907.89952688
30700,RIPS003177,RIPS,003177,CHEATGRASS AERIAL SPRAYING,2,PESTICIDE,1960/04/13 00:00:00+00, ,183.54409234,185.00646121,ID,1960/04/13 00:00:00+00,03177,1960,IDT01000,Chemical,Aerial,Reduce cheatgrass,Dalapon, , ,Other Project Numbers: 1839 and 139654,0,{8823B92F-3ED0-4E5B-B085-5F128C59C528},,,4627.73169546678,748694.585734453
30701,RIPS003151,RIPS,003151,LITTLE HOUSE CREEK SPRAY,2,PESTICIDE,1960/05/01 00:00:00+00, ,464.22534252,464.07174238,ID,1960/05/30 00:00:00+00,03151,1960,IDT01000,Chemical,Aerial,Reduce sagebrush,2-4D, , ,Other Project Numbers: 1832 and 139687,0,{FBAA2649-316D-418E-83FD-92F96F27D38F},,,7806.70002687129,1878031.71110913
30702,RIPS003164,RIPS,003164,POTHOLE SEEDING,4,PLANT,1959/10/15 00:00:00+00, ,3858.92510155,3873.66073983,ID,1961/02/02 00:00:00+00,03164,1961,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Siberian Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1797 and 139641,0,{DF9FFCEA-E6BE-49BC-A8D2-EB1518DB4491},,,18455.9823417056,15676148.8431859
30703,RIPS003164,RIPS,003164,POTHOLE SEEDING,4,REMOVE,1959/10/15 00:00:00+00, ,1530.37548791,1530.28463661,ID,1961/02/02 00:00:00+00,03164,1961,IDT01000,Mechanical,Plowed,Remove sagebrush,, , ,Other Project Numbers: 1797 and 139641,0,{1E458430-2827-4BEE-B149-71C4BD376340},,,14420.9034074131,6192842.20978197
30704,RIPS003153,RIPS,003153,JOHN BLICK PRIVATE ALLOTMENT SPRAY AND SEED,4,PLANT,1966/03/22 00:00:00+00, ,562.00917602,562.13700494,ID,1966/11/22 00:00:00+00,03153,1967,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non- Native Perennial grass,Other Project Numbers: 1773 and 139630,0,{8839F65E-9BB6-4A19-BC39-18C994C15F4A},,,8858.28037552779,2274887.74872435
30705,RIPS003153,RIPS,003153,JOHN BLICK PRIVATE ALLOTMENT SPRAY AND SEED,4,REMOVE,1966/03/22 00:00:00+00, ,562.00917602,562.13700494,ID,1966/11/22 00:00:00+00,03153,1967,IDT01000,Mechanical,Chaining,Reduce Big sagebrush,,Crested Wheatgrass, ,Other Project Numbers: 1773 and 139630,0,{06B93924-702F-4134-A4E1-53F52BF49DD9},,,8858.28037552779,2274887.74872435
30706,RIPS003153,RIPS,003153,JOHN BLICK PRIVATE ALLOTMENT SPRAY AND SEED,2,PESTICIDE,1966/03/22 00:00:00+00, ,562.00917602,562.13700494,ID,1966/11/22 00:00:00+00,03153,1967,IDT01000,Chemical,Aerial,Reduce Big sagebrush,"2,4-D",Crested Wheatgrass, ,Other Project Numbers: 1773 and 139630,0,{1E8C0765-B3C2-4A30-9DB5-47B9921D26A1},,,8858.28037552779,2274887.74872435
30707,RIPS003228,RIPS,003228,FOSSIL SEEDING,4,PLANT,1959/03/03 00:00:00+00, ,308.72727064,309.81920218,ID,1959/03/28 00:00:00+00,03228,1959,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1681 and 139712,0,{C8129ABE-C7A1-46BC-A8E6-40A9F8D5795C},,,7018.46481127932,1253793.82811673
30708,RIPS003228,RIPS,003228,FOSSIL SEEDING,4,REMOVE,1959/03/03 00:00:00+00, ,66.3298169,66.29563524,ID,1959/03/28 00:00:00+00,03228,1959,IDT01000,Mechanical,Plowed,Reduce competition for seeding,, , ,Other Project Numbers: 1681 and 139712,0,{041F849D-83C0-4131-AB95-86B384EE5978},,,2274.69671184243,268288.917259273
30709,RIPS003228,RIPS,003228,FOSSIL SEEDING,4,REMOVE,1959/03/03 00:00:00+00, ,308.72727064,309.81920218,ID,1959/03/28 00:00:00+00,03228,1959,IDT01000,Mechanical,Plowed,Reduce competition for seeding,,Crested Wheatgrass, ,Other Project Numbers: 1681 and 139712,0,{002722FE-5DC3-46BA-A301-216E605EA822},,,7018.46481127932,1253793.82811673
30710,RIPS003219,RIPS,003219,TUANA SEEDING,4,PLANT,1958/10/01 00:00:00+00, ,1660.14060579,1659.38161351,ID,1958/12/01 00:00:00+00,03219,1959,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial,Other Project Numbers: 1644 and 139703,0,{DAE91346-1B16-40EC-9F85-12422FB8DF82},,,17881.6839200804,6715279.13983493
30711,RIPS003219,RIPS,003219,TUANA SEEDING,3,NONE,1958/10/01 00:00:00+00, ,1414.31285048,1414.2073255,ID,1958/12/01 00:00:00+00,03219,1959,IDT01000,RxFire,Prescribed Fire,Reduce Russian thistle and cheatgrass,, , ,Other Project Numbers: 1644 and 139703,0,{2948702C-4E2A-4523-8593-DE4888C4A286},,,20641.8427486348,5723093.99779501
30712,RIPS003219,RIPS,003219,TUANA SEEDING,4,REMOVE,1958/10/01 00:00:00+00, ,3074.69071466,3073.75682749,ID,1958/12/01 00:00:00+00,03219,1959,IDT01000,Mechanical,Plowed,Reduce Russian thistle and cheatgrass,, , ,Other Project Numbers: 1644 and 139703,0,{EEC74F48-FC66-4087-963F-653BB35D0BC9},,,21981.0053169421,12439052.5582295
30713,RIPS003137,RIPS,003137,BIG DRAW PLOW AND SEED,4,REMOVE,1967/10/26 00:00:00+00, ,4142.25275883,6990.23357805,ID,1967/11/21 00:00:00+00,03137,1968,IDT01000,Mechanical,Plowed,Remove sagebrush,, , ,Other Project Numbers: 1605 and 139650,0,{248FD7F5-541C-4681-9651-4900A9296227},,,52587.8089254051,28288471.6494019
30714,RIPS003137,RIPS,003137,BIG DRAW PLOW AND SEED,4,PLANT,1967/10/26 00:00:00+00, ,4142.25275883,6990.23357805,ID,1967/11/21 00:00:00+00,03137,1968,IDT01000,Seeding,Drill,Increase perennial grasses,, ,Non-Native Perennial grass,Other Project Numbers: 1605 and 139650,0,{CBC019F2-DC3B-4683-AB1C-10B3D561CAC7},,,52587.8089254051,28288471.6494019
30715,RIPS003215,RIPS,003215,UPPER POTHOLE PLOW AND SEED,4,PLANT,1967/09/08 00:00:00+00, ,4425.28307254,4424.84045623,ID,1967/10/25 00:00:00+00,03215,1968,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1608 and 139698,0,{14B35549-C147-4B73-8389-3060FAD942E7},,,23169.0368283365,17906694.0183786
30716,RIPS003215,RIPS,003215,UPPER POTHOLE PLOW AND SEED,4,REMOVE,1967/09/08 00:00:00+00, ,4425.28307254,4424.84045623,ID,1967/10/25 00:00:00+00,03215,1968,IDT01000,Mechanical,Plowed,,,Crested Wheatgrass, ,Other Project Numbers: 1608 and 139698,0,{C6486D97-FE4D-48BB-9D63-EE2B65D7E1FE},,,23169.0368283365,17906694.0183786
30717,RIPS003122,RIPS,003122,ECHO PLOWING,4,REMOVE,1967/06/12 00:00:00+00, ,2021.66697724,15898.19426066,ID,1967/11/15 00:00:00+00,03122,1968,IDT01000,Mechanical,Plowed,Eradicate sagebrush and prepare seed bed for planting,, , ,Other Project Numbers: 1501 and 139598,0,{52262A82-DB8B-4EF7-AA18-BD063047A7A5},,,60097.1299199114,64337709.5483121
30718,RIPS003138,RIPS,003138,BOMB RANGE RESEEDING,4,PLANT,1955/11/14 00:00:00+00, ,708.74660879,1922.50382618,ID,1955/12/15 00:00:00+00,03138,1955,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1410 and 139615,0,{EFB4C01B-8F3D-4666-A127-8ABCDA1A8033},,,18010.2990437261,7780096.95608203
30719,RIPS003138,RIPS,003138,BOMB RANGE RESEEDING,4,REMOVE,1955/11/14 00:00:00+00, ,708.99993991,1922.50382143,ID,1955/12/15 00:00:00+00,03138,1955,IDT01000,Mechanical,Plowed,Prepare seedbed,,Crested Wheatgrass, ,Other Project Numbers: 1410 and 139615,0,{ECB786F6-C049-4FE5-9E07-6454C4DA6AB8},,,18010.2984477554,7780096.93682799
30720,RIPS003134,RIPS,003134,SOLDIER CAP-BLUE BUTTE SEEDING,4,PLANT,1966/08/01 00:00:00+00, ,840.26308927,840.21736456,ID,1966/10/05 00:00:00+00,03134,1967,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1396 and 139610,0,{A009B5E8-4828-47C6-8C5B-4D5F5B99B21F},,,10766.7332850005,3400239.0379799
30721,RIPS003134,RIPS,003134,SOLDIER CAP-BLUE BUTTE SEEDING,4,PLANT,1966/08/01 00:00:00+00, ,929.10066441,929.71747596,ID,1966/10/05 00:00:00+00,03134,1967,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1396 and 139610,0,{42A3F795-7A81-4556-B4AE-EC573480DCC2},,,10691.6793405697,3762433.13860791
30722,RIPS003134,RIPS,003134,SOLDIER CAP-BLUE BUTTE SEEDING,4,PLANT,1966/08/01 00:00:00+00, ,1679.18906359,1679.02145794,ID,1966/10/05 00:00:00+00,03134,1967,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1396 and 139610,0,{B85B267C-951D-43F9-884D-AB7E58F04335},,,17812.0770526958,6794758.77039994
30723,RIPS003134,RIPS,003134,SOLDIER CAP-BLUE BUTTE SEEDING,2,PESTICIDE,1966/08/01 00:00:00+00, ,840.26308927,840.21736456,ID,1966/10/05 00:00:00+00,03123,1966,IDT01000,Chemical,Aerial,Killing Big sage to reduce competition with native grasses.,"2,4-D",Crested Wheatgrass, ,Other Project Numbers: 1248 and 139599,0,{B9AA2972-60D6-4694-A688-1A44A5C0970E},,,10766.7332850005,3400239.0379799
30724,RIPS003134,RIPS,003134,SOLDIER CAP-BLUE BUTTE SEEDING,2,PESTICIDE,1966/08/01 00:00:00+00, ,929.10066441,929.71747596,ID,1966/10/05 00:00:00+00,03123,1966,IDT01000,Chemical,Aerial,Killing Big sage to reduce competition with native grasses.,"2,4-D",Crested Wheatgrass, ,Other Project Numbers: 1248 and 139599,0,{1BEBEE89-134B-449C-8274-2978ABAD7EF0},,,10691.6793405697,3762433.13860791
30725,RIPS003134,RIPS,003134,SOLDIER CAP-BLUE BUTTE SEEDING,2,PESTICIDE,1966/08/01 00:00:00+00, ,1679.18906359,1679.02145794,ID,1966/10/05 00:00:00+00,03123,1966,IDT01000,Chemical,Aerial,Killing Big sage to reduce competition with native grasses.,"2,4-D",Crested Wheatgrass, ,Other Project Numbers: 1248 and 139599,0,{0ED37ADE-9EE7-4CFC-888B-46B9CA4B736D},,,17812.0770526958,6794758.77039994
30726,RIPS003106,RIPS,003106,BUFFER EXTENSION PLOWING,4,REMOVE,1965/07/09 00:00:00+00, ,7379.56550946,7391.82348863,ID,1965/11/01 00:00:00+00,03106,1967,IDT01000,Mechanical,Plowed,Remove sagebrush,, , ,Other Project Numbers: 1198 and 139582,0,{FEB7D6FE-93C8-4730-A2BB-953920DF8A5F},,,51087.2380083483,29913648.3582098
30727,RIPS003109,RIPS,003109,BUFFER EXTENSION SEEDING,4,PLANT,1966/09/08 00:00:00+00, ,7379.56550946,7391.82348863,ID,1966/10/17 00:00:00+00,03109,1967,IDT01000,Seeding,Drill,Increase perennial grasses,,Crested Wheatgrass,Non-Native Perennial grass,Other Project Numbers: 1199 and 139585,0,{6CA3A4F4-E4A2-4E68-8D62-578E47016FE2},,,51087.2380083483,29913648.3582098
30728,RIPS003145,RIPS,003145,ECHO SEEDING,4,PLANT,1967/08/19 00:00:00+00, ,2021.66697724,15898.19426066,ID,1967/11/21 00:00:00+00,03145,1968,IDT01000,Seeding,Drill,Protect soil by increasing ground cover and usable forage,,Crested Wheatgrass,Non-Native Perennial,Other Project Numbers: 1603 and 139622,0,{6AA91CB0-153F-46D3-A436-AA72A156E131},,,60097.1299199114,64337709.5483121
