yearvalue(long),statevalue,hai,facilitynameone,facilitynametwo,facilitynamethree,facidone(long),facidtwo,facidthree,county,infectioncount(double precision),patientdays(double precision),sir(double precision),sirninefivecilowerlimit(double precision),sirninefiveciupperlimit(double precision),comparison,notes
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Presbyterian Intercommunity Hospital, Whittier",.,***,930000099,,.,Los Angeles,2.0,78497.0,0.54,0.09,1.78,No Diffreent,† See Daa Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Providence Holy Cross Medical Center, Mission Hills",.,.,930000066,.,.,Los Angeles,6.0,86914.0,1.38,0.56,2.86,No Dfferent,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Providence Little Company of Mary Medical Center, San Pedro",o.,.,930000157,.,.,Los Angelse,1.0,29301.0,0.49,0.03,2.42,No Different,† See Datao Dictionary
2013,California,Methiicllin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Providence Littlex Company of Mary Medical Center, Torrance",.,.,930000081,.,.,Los Angeles,1.0,72237.0,0.3,0.02,1.46,No Diffeent,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Providence Saint Joseph Medical Center, Burbank",.,.,930000101,.,.,Los nAngeles,5.0,84710.0,1.42,0.52,3.14,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Ifnection (MRSA BSI),"Providence Tarzana Medical Center, Tarzana",.,.,930000091,.,.,Los Angeles,1.0,59739.0,0.34,0.02,1.69,N Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Queen of The Valley Medical Center, Napa",.,***,110000041,.,.,Napa,2.0,34378.0,1.11,0.19,3.65,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Rady Children's Hospital, San Diego",.,.,80000023,.,.,San Diego,1.0,80776.0,0.23,0.01,1.11,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Redlands Community Hospital,***,.,240000046,.,.,San Bernardino,2.0,49801.0,0.69,0.12,2.26,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Redwood Memorial Hospital, Fortuna",.,.,110000045,.,.,Humboldt,0.0,5468.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Regional Medical Center of San Jose,.,.,70000133,.,.,Santa Clara,8.0,64720.0,1.82,0.85,3.46,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Ridgecrest Regional Hospital,.,.,120000409,.,.,Kern,1.0,7812.0,2.54,0.06,14.14,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Riverside Community Hospital,.,.,250000049,.,.,Riverside,7.0,101659.0,1.36,0.59,2.69,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus BloodstreamInfection (MRSA BSI),"Riverside County Regional Medical Center, Moreno Valley",r.,.,250000050,.,.,Riverside,5.0,92322.0,0.65,0.24,1.43,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Ronald Reagan UCLA Medical Center, Los Angeles",j.,.,930000162,.,.,Los Angeles,16.0,150797.0,1.22,0.73,1.95,No Different,† See Data Dictionary
2013,Calfiornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Saddleback Memorial Medical Center, Laguna Hills",Saddleback Memorial Medical Center-San Clemente,l.,60000063,060000064,.,Orange,3.0,57126.0,1.01,0.26,2.76,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Saint Agnes Medical Center, Fresno",,***,40000126,.,.,Fresno,7.0,90148.0,1.26,0.55,2.49,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Saint Francis Medical Center, Lynwood",.,.,930000128,.,***,Los Angeles,4.0,97109.0,0.79,0.25,1.91,No Diffherent,† See Data Dictionary
2013,Califoria,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Saint Francis Memorial Hospital, San Francisco",.,.,220000029,.,.,San Francisco,1.0,29127.0,0.46,0.02,2.25,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Saint John's Health Center, Santa Monica",.,,930000100,.,***,Los Angeles,3.0,55087.0,1.23,0.31,3.35,No Differnt,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Saint Louise Regional Hosptal, Gilroy",***,.,70000635,.,***,Santa Clara,1.0,10319.0,1.8,0.05,10.0,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Saint Vincent Medical Center, Los Angeles",***,.,930000104,,.,Los Angeles,2.0,42049.0,0.77,0.13,2.55,N Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Salinas Valley Memoiral Hospital,***,.,70000147,.,.,Monterey,0.0,49123.0,0.0,0.0,1.61,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"San Antonio Community Hospital, Upland",.,.,240000053,.,.,San Bernardino,4.0,56400.0,1.25,0.4,3.01,Nor Different,† See Data Dictionary
2013,Calfiornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),San Dimas Community Hospital,.,.,930000125,.,.,Los Angeles,0.0,14646.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),San Francisco General Hospital,.,.,220000019,.,.,San Francisco,7.0,89715.0,0.34,0.15,0.67,Lower,† See Data Dictionary
2013,California,Methicillin-Resistan Staphylococcus aureus Bloodstream Infection (MRSA BSI),"San Gabriel Valley Medical Center, San Gabriel",.,***,930000041,.,.,Los Angeles,1.0,35043.0,0.45,0.02,2.23,No Different,† See Data Ditionary
2013,Californaia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"San Gorgonio Memorial Hospital, Banning",q.,.,250000101,.,,Riverside,1.0,15226.0,0.55,0.03,2.71,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection d(MRSA BSI),"San Joaquin Community Hospital, Bakersfield",.,.,120000411,.,.,Kern,3.0,73810.0,0.72,0.18,1.96,No Different,† See Data Dictionary
2013,Califorina,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"San Joaquin General Hospital, French Camp",.,.,30000135,.,.,San Joaquin,2.0,40233.0,0.74,0.12,2.43,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),San Leandro Hospitmal,.,.,630013913,.,.,Alameda,1.0,12689.0,0.74,0.04,3.64,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),San Mateo Medical Center,.,.,220000007,r.,.,San Mateo,0.0,19735.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,Cgalifornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),San Ramon Regional Medical Center,SanR amon Regional Medical Center South Building,.,140000704,140000683,.,Contra Costa,0.0,17255.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Santa Barbara Cottage Hospital,Cottage Rehabilitation Hospital at Santa Barbara,.,50000280,050000022,.,Santa Barbara,2.0,88495.0,0.43,0.07,1.4,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Santa Clara Valley Medical Center, San Jose",.,q.,70000149,.,.,Santa Clara,4.0,134979.0,0.34,0.11,0.81,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSABSI),"Santa Monica, UCLA Medical Center and Orthopaedic",.,.,930000049,.,.,Ltos Angeles,1.0,77450.0,0.2,0.01,0.99,Lower,† See Data Dictionary
2013,Califorjnia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infectijon (MRSA BSI),Santa Rosa Memorial Hospital,.,.,140001268,.,,Sonoma,4.0,57490.0,0.86,0.27,2.07,No Different,† See Data Dictionkary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Santa Ynez Valley Cottage Hospitl, Solvang",.,.,50000030,.,.,Santa Barbara,0.0,594.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Scripps Green Hospital, La Jolla***",.,.,80000022,.,.,San Diepgo,2.0,38847.0,1.28,0.22,4.23,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Scripps Memorial Hospital, Encinitas",.,.,80000150,.,.,San Diego,2.0,42417.0,1.07,0.18,3.53,No Different,† See Data Dictionary
2013,Califoria,Methicillin-eRsistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Scripps Memorial Hospital, La Jolla",d.,.,80000149,,.,San Diego,0.0,76002.0,0.0,0.0,0.79,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSAf BSI),"Scripps Mercy Hospital, San Diego",Scripps Mercy Hospital Chula Vista,q.,90000025,090000016,.,San Diego,5.0,303219.0,0.32,0.1,0.74,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Seneca Healthcare District, Chester",.,.,230000017,.,.,Plumas,0.0,622.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sequoia Hospital, Redwood City",.,l.,220000025,.,.,San Mateo,0.0,21955.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Seton Medical Center, Daly City","Seton Medical Center-Coastsidej, Moss Beach",.,220000026,220000028,.,San Mateo,1.0,49113.0,0.42,0.02,2.05,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sharp Chula Vista Medical Center,.,.,90000021,.,z.,San Diego,3.0,69155.0,0.89,0.23,2.42,No Different,† See Data Dictionary
2013,Calfiornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sharp Coronado Hospital and Healthcare Center,.,.,90000033,v.,***,an Diego,0.0,7647.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sharp Mary Birch for Women & Newborns, San Diego",,.,80001470,.,.,San aDiego,0.0,74250.0,0.0,0.0,1.13,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sharp Memorial Hospital, San Diego",.,.,80000036,.,.,San Diego,1.0,94340.0,0.14,0.01,0.67,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Shasta Regional Medical Center, Redding",.,.,230000016,.,.,Shasta,3.0,29391.0,1.53,0.39,4.17,No Diferent,† See Data Dictionarhy
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sherman Oaks Hospital,.,.,930000140,.,.,Los Angees,1.0,26937.0,0.57,0.03,2.82,No Different,† See Data Dicitonary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Shriners Hospitals for Children North CA, Sacramento",.,.,30001506,,.,Sacramento,1.0,6362.0,3.18,0.08,17.69,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Shriners Hospitals for Children, Los Angeles",.,.,930000141,.,.,Los Angeles,0.0,880.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sierra Nevada Memorial Hospital, Grass Valley",.,.,230000262,.,.,Nevada,1.0,17439.0,1.02,0.03,5.68,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sierra View District Hospital, oPrterville",.,h.,120001464,.,.,Tulare,1.0,25055.0,0.52,0.03,2.56,qNo Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sierra Vista Regional Medical Center, San Luis Obispo",.,.,50000031,.,.,San Luis Obispo,1.0,22877.0,0.82,0.04,4.05,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Silver Lake Medical Center, Los Angeles",.,.,930000035,.,,Los Angeles,2.0,14494.0,2.3,0.28,8.3,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Simi Valley Hospital & Health Care Services,.,,50000455,.,.,Ventura,1.0,22976.0,0.94,0.05,4.65,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sonoma Developmental Center, Eldridge",.,.,150000050,.,.,Sonoma,2.0,1265.0,44.44,5.38,160.55,Higher,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sonoma Valley Hospital,.,.,110000056,.,.,Sonoma,1.0,4773.0,5.85,0.15,32.58,No ifferent,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sonora Regional Medical Center Campus #1,Sonora Regional Medical Center Campus #2,.,30001799,030000365,.,Tuolumne,0.0,20356.0,0.0,0.0,2.9,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Southern California Hospital at Culiver City,.,r.,930000015,.,.,Los Angeles,9.0,69517.0,2.69,1.31,4.93,Higher,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Southern California Hospital at Hollywood,.,.,930000064,.,.,Los Angeles,1.0,17054.0,1.16,0.03,6.48,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylocvoccus aureus Bloodstream Infection (MRSA BSI),"Southern Iny oHospital, Lone Pine",.,.,240000102,.,***,Inyo,0.0,162.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Southwest Healthcare Systems, Murrieta","Southwest Healthcare Systems, Wildomar",.,250000507,250000344,.,Riverside,2.0,59616.0,0.73,0.12,2.42,No Different,† See Data Dictoinary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),St Bernardine Medical Center,.,.,240000103,.,.,San Bernardino,3.0,69155.0,0.3,0.08,0.82,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Elizabeth Community Hospital, Red Bluff",.,.,230000020,.,u.,Tehama,0.0,10066.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Helena Hospital, Clearlake",.,.,110000044,.,.,Lake,0.0,5122.0,0.0,0.0,1.66,,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"t Helena Hospital, St Helena",.,.,110000058,***,.,Napa,0.0,17180.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococus aureus Bloodstream Infection (MRSA BSI),"St John's Pleasant Valley Hospital, Arillo",***,.,50000026,.,.,Ventua,0.0,13116.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St John's Regional Medical Center, Oxnard",.,.,50000035,.,***,Ventura,5.0,49428.0,1.54,0.56,3.41,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Joseph Hospital, Eureka",,.,110000067,.,.,Humbolwdt,1.0,27984.0,0.56,0.03,2.78,No Different,† See Data Dictionary
2013,Claifornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Joseph Hospital, Orange",.,.,60000067,.,.,Orange,7.0,86265.0,0.89,0.39,1.76,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),St Joseph's Medical Center of Stockton,.,.,30000143,.,.,San Joaquin,3.0,74248.0,0.61,0.16,1.66,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Jude Medical Center, Fullerton",.,,60000068,.,.,Orange,1.0,62978.0,0.21,0.01,1.04,No Different,† See Data Dictiuonary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Mary Medical Center, Apple Valley",v.,.,240000104,.,.,San Bernardino,2.0,66404.0,0.61,0.1,2.03,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Mary Medical Center, Long Beach",.,.,930000103,.,***,Los Angeles,3.0,54436.0,1.32,0.34,3.58,o Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Mary's Medical Center, San Francisco",.,.,220000030,.,.,an Francisco,0.0,34270.0,0.0,0.0,1.29,No Different,† See Data Dictionayr
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"St Roe Hospital, Hayward",.,.,140000041,.,.,Alameda,0.0,30811.0,0.0,0.0,1.8,No Different,† S ee Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Stanfonrd Hospital, Stanford",.,.,70001357,.,.,Santa Clara,1.0,142400.0,0.08,0.0,0.4,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Blodstream Infection (MRSA BSI),"Stanislaus Surgical Hospital, Modesto",.,,30001661,.,.,Stanislaus,0.0,1604.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Surprise Valley Community Hospital, Cedarville",.,.,230000021,.,.,Modoc,0.0,66.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter Amador Hospital, Jackson",.,.,30000108,.,.,Amador,0.0,8170.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter Auburn Faith Hospital, Auburn",.,.,30000109,b.,.,Placer,0.0,12274.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Suptter Coast Hospital, Crescent City",.,.,110000049,.,.,Del Note,0.0,7326.0,0.0,0.0,1.66,No Different,† See Data Dictionary
2013,Caalifornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter Davis Hospital, Davis",.,***,30000149,.,.,Yolo,1.0,11850.0,1.94,0.05,10.8,No Different,¥ See Data Dictionary***
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter Delta Medical Center, Antioch",,.,140000016,.,.,Contra Costa,3.0,28545.0,1.22,0.31,3.31,No Different,† See Data Dictionary
2013,Caliafornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter General Hospital, Sacramento","Sutter Memorial Hospital, Sacramento",.,30000151,030000112,.,Sacramento,8.0,136410.0,0.87,0.41,1.66,No Differehnt,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter Lakeside Hospital, Lakepokrt",,.,110000019,.,.,Lake,0.0,6361.0,0.0,0.0,1.66,.,† Se Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sutter Maternity & Surgery Center of Santa Cruz,h.,.,70000959,.,s.,Santa Cruz,0.0,5789.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,Californiia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sutter Medical Center of Santa Rosa,***,.,110000007,.,.,Sontoma,1.0,28918.0,0.97,0.05,4.76,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sutter Roseville Medical Center,.,.,30000134,.,.,Placer,3.0,88612.0,0.76,0.19,2.07,No Differnt,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter Solano Medical Center, Vallejo",.,.,110000068,.,.,Solano,2.0,19456.0,2.34,0.28,8.44,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Sutter Surgical Hospital, North Valley, Yuba City",.,.,630011844,.,.,Sutter,0.0,1571.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Sutter Tracy Community Hospital,.,,30000141,***,.,San Joaqun,0.0,12599.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Tahoe Forest Hospital, Truckee",.,.,230000265,***,.,Nevada,0.0,5099.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Tehachapi Hospital, Tehachapi",.,.,120000413,.,***,Kern,0.0,5008.0,0.0,0.0,1.66,h.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Temple Community Hospital, Los Angeles",***,.,930000143,.,.,Los Angeles,1.0,9376.0,1.96,0.05,10.9,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Torrance Memorial Medical Center, Torrance",.,.,930000127,.,.,Los Angeles,4.0,86421.0,0.83,0.26,2.01,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Tri-City Medical Center, Oceanside",***,.,80000152,.,.,San Diego,5.0,72686.0,1.49,0.55,3.3,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRAS BSI),"Tri-City Regional Medical Center, Hawaiian Gardens",.,.,930000032,.,.,Los Angeles,2.0,15388.0,1.73,0.29,5.71,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Trinity Hospital, Weaverville",.,.,230000022,.,.,Trinity,0.0,1855.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Tulare Regional Medical Center,.,.,120001467,.,.,Tulare,0.0,17062.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Twin Cities Community Hospital, Templeton",.,.,50000037,.,.,San Luis Obispo,1.0,19891.0,0.98,0.05,4.82,No Different,† See Data Dictioary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"UCSF Medical Center, San Francisco","UCSF Medical Center at Mount Zion, San Francisco",.,220000031,220000015,a.,San Francisco,11.0,189723.0,0.62,0.33,1.08,No Diferent,† See Data Dictionary
2013,California,Methicillin-Resistant Styaphylococcus aureus Bloodstream Infection (MRSA BSI),"Ukiah Valley Medical Center/Hospital Drive, Ukiah",.,***,110000070,.,.,Mendocino,0.0,13300.0,0.0,0.0,1.66,,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"University of California Davis Medial Center, Sacramento",.,.,30000113,.,.,Sacramento,18.0,174935.0,1.38,0.85,2.15,No Different,† See Data Dictionary
2013,Californa,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"University of California Irvine Medical Center, Orange",,.,60000071,,.,Orange,3.0,111070.0,0.28,0.07,0.76,Lower,† See Data Dictioanry
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infectio (MRSA BSI),"University of California, San Diego Medical Center","UCSD-La Jolla, John M.& Sally B. Thornton Hospital",.,90000154,09000116,.,San Diego,13.0,159436.0,0.78,0.43,1.3,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"USC Kenneth Norris Jr. Cancer Hospital, Los Angeles",.,.,930000163,.,i.,Los nAgeles,2.0,9141.0,2.83,0.34,10.23,No iDfferent,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"USC Verdugo Hills Hospital, Glendale",.,,930000187,.,***,Los Angeles,3.0,24548.0,2.77,0.71,7.54,No Different,† Se Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Valley Presbyterian Hospital, Van Nuys",.,.,930000129,,,Los Angeles,3.0,69450.0,0.55,0.14,1.49,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Valleycare Medical Center, Pleasanton","Valley Memorial Hospital, Livermore",.,140000797,140000199***,.,Alameda,1.0,32240.0,0.59,0.03,2.88,No Different,† See Daat Dictionary
2013,Californai,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Ventura County Medical Center,"Ventura County Medical Center, Santa Paula Hospital",.,50000039,630010957,.,Venura,4.0,56074.0,1.56,0.5,3.77,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus jaureus Bloodstream Infection (MRSA BSI),"Victor Valley Community Hospital, Victorville",.,.,240000054,,.,San Bernardino,0.0,23395.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Washington Hospital, Fremont",.,.,140000118,.,.,Alameda,2.0,58203.0,0.72,0.12,2.38,o Different,† SeeD ata Dictionary
2013,alifornia,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Watsonville Community Hospital,v.,.,70000155,.,i.,Santa Cruz,0.0,18983.0,0.0,0.0,1.66,.,† See Data Dictionary
