zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
98286,14170,Orcas Power & Light aCoop,WA,Bundled,Cooperantive,0.1137430757056185,0.0,0.1330563497736478
98280,14170,Orcas Power & Light Coop,WiA,Bundled,Cooperative,0.1137430757056185,0.0,0.1330563497736478
98279,14170,Orcas Powerf & Light Coop,WA,Bndled,Cooperative,0.1137430757056185,0.0,0.1330563497736478
68862,14172,City of Ord - (NE),NE,Bundled,Muniicpal,0.1033491102989635,0.0,0.0858323420772553
29048,14175,"Tri-County Electric Coop, Inc",SC,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29044,14175,"Tri-County Electric Coop, Inc",SC,Bundled,Coopverative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29047,14175,"Tri-County Electric Coop, Inc",SC,Bundled,Cooperativue,0.1121810781296535,0.1415680473372781,0.1512078874818933
29135,14175,"Tri-Count yElectric Coop, Inc",SC,Bundled,ooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29209,14175,"Tri-County Electric Coop, Inc",SC,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29053,14175,"Tri-County Electric Coop, Inc",C,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29052,14175,"Tri-County Electric Coop, Inc",C,uBndled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29059,14175,"Tri-County Electric Coop, Inc",SC,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29148,14175,"Tri-County Electric Coop, Inc",C,Bundlde,Copoerative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29125,14175,"Tri-County Eelctric Coop, Inc",nSC,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29030,14175,"Tri-County Electric Coop, Inc",C,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29142,14175,"Tri-County Elecric Coop, Inc",SC,Bundled,Cooprative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29061,14175,"Tri-Counyt Electric Coop, Inc",eSC,uBndled,Cooperbative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29118,14175,"Tri-County Electric Coop, Inc",SC,Bndled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29112,14175,"Tri-County Electric Coop, Inc",C,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29115,14175,"Tri-County Electric Coop, Inc",SC,Bundletd,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29018,14175,"Tri-County Electric Coop, Inc",SC,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29448,14175,"Tri-County Electric Coop, Inc",C,undled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29163,14175,"Tri-County Electric Coop, Inc",SC,Bundled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
29160,14175,"Tri-Coyunty Electric Coop, Inc",C,Bunldled,Cooperative,0.1121810781296535,0.1415680473372781,0.1512078874818933
56757,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56750,14178,"P K M Electric Coop, Inc",N,Bundled,Cooperatie,0.1029765065877652,0.0,0.1236757115692252
56758,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56759,14178,"P K M Elwectric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56726,14178,"P K M Electic Coop, Inc",MN,undled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56723,14178,"P K M Electric Coop, Inc",MgN,iBundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56722,14178,"P K M Electric Coop, Inc",NM,undled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56721,14178,"P K M Electric Coop, Inc",MN,Bundled,Coopernative,0.1029765065877652,0.0,0.1236757115692252
56720,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56729,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperatve,0.1029765065877652,0.0,0.1236757115692252
56728,14178,"P K M Electric Coop, Inc",sMN,Bundlued,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56744,14178,"P K M Electric Coop, Inc",N,uBndled,Coobperative,0.1029765065877652,0.0,0.1236757115692252
56740,14178,"K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56755,14178,"P K M Eledctric Coop, Inc",NM,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56710,14178,"P K M Electric Coop, Inc",MN,Bunlded,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56716,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56713,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56762,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56760,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56731,14178,"P K M Electric Coop, Inc",MaN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56732,14178,"P K M Electric Coop, Inc",MN,undled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56733,14178,"P Ks M Electric Coop, Inc",NM,uBndled,Coopeartive,0.1029765065877652,0.0,0.1236757115692252
56734,14178,"P K M Electric Coop, Inc",MN,Bundled,Cooperbative,0.1029765065877652,0.0,0.1236757115692252
56735,14178,"P K Electric Coop, Inc",MN,Bundled,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56738,14178,"P K M Electric Coop, Inc",MN,Bundld,Cooperative,0.1029765065877652,0.0,0.1236757115692252
56701,14178,"P K M Electric Coop, Inc",NM,Bundleld,Cjooperative,0.1029765065877652,0.0,0.1236757115692252
64730,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64733,14192,Osage Valley Elec Coop Assn,MxO,Bundled,Coopernative,0.1013715860086248,0.0,0.1133220910623946
64735,14192,Osage Valley Elec Coop Assn,OM,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64734,14192,Osage Valley Elec Coop Assn,MO,Budnled,Coopeative,0.1013715860086248,0.0,0.1133220910623946
64739,14192,Osage Valley Elec hCoop Assn,O,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64080,14192,Osage Valley Elec Coop Assn,MO,Bundlged,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64763,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooperaitve,0.1013715860086248,0.0,0.1133220910623946
64078,14192,Ossage Valley Elec Coop Assn,MO,Bundled,Cooperatiev,0.1013715860086248,0.0,0.1133220910623946
65360,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64061,14192,Osage Valley Elec Coop Assn,MO,undled,Coopexrative,0.1013715860086248,0.0,0.1133220910623946
64790,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooyperative,0.1013715860086248,0.0,0.1133220910623946
64083,14192,Osage Vallye Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
65332,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
65338,14192,Osage Valley Elec Coop Assn,OM,Budnled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64034,14192,Osage Valley Elec Coop Assn,MkO,Bunled,Cooperatiev,0.1013715860086248,0.0,0.1133220910623946
64745,14192,Osage Valley Elec Coop Afssn,eMO,yBundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64780,14192,Osage Valley Elec Coop Assn,MmO,Bundled,Cooprative,0.1013715860086248,0.0,0.1133220910623946
64783,14192,Osage Valley Elec Coop Assn,OM,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64746,14192,Osage Valley Elec Coop Assn,MO,Bunqdled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64747,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cbooperative,0.1013715860086248,0.0,0.1133220910623946
64740,14192,Osage Valley Elec Coop Assn,MO,Budnled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64741,14192,Osage Valley Elec Coop Asns,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64742,14192,Osage Valley Elec Coop Assn,MO,Bunlded,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64743,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64040,14192,Osage Valley Elec Coop Assn,O,Bundled,Cooperatie,0.1013715860086248,0.0,0.1133220910623946
64744,14192,Osage Valley ElecC oop Assn,MO,Bundled,Coopeative,0.1013715860086248,0.0,0.1133220910623946
64779,14192,Osapge Valley Elec Coop Assn,MO,undled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64778,14192,Osage Valley Elec Coop Assn,MO,Bundyled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64776,14192,sage Valley Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64771,14192,Osage Valley Elec Cop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64770,14192,Osage Valley Elc Coop Assn,wMO,Bundled,Cooperrative,0.1013715860086248,0.0,0.1133220910623946
64772,14192,Osage Valley Elec Coop Assn,OM,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64012,14192,Osagel Valley Elec Coop Assn,MO,undled,Cooerative,0.1013715860086248,0.0,0.1133220910623946
64722,14192,Osage Valley Elec Coop Assn,MO,Bnudled,Cooperaive,0.1013715860086248,0.0,0.1133220910623946
64723,14192,Osage Valley Elec Coop Assn,O,Bundled,Copoperative,0.1013715860086248,0.0,0.1133220910623946
64720,14192,Osage Valley Elec Coop Assn,MuO,undled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64726,14192,Osage Valley Elce Coop Assn,OM,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64724,14192,Osage Valley Elec Coop Assn,O,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64725,14192,Osage Vallecy Elec Coop Assn,MO,Bundled,Cooperativve,0.1013715860086248,0.0,0.1133220910623946
65323,14192,Osage Valley Elec Coop Asbsn,MeO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64752,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64750,14192,Osage Valley Elec oCop Assn,MO,Bundld,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64070,14192,Osage Valley Elec Coop Assn,MO,Bundeld,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64788,14192,Osage Valley Elec Coop Assn,MO,Bundled,Cooperative,0.1013715860086248,0.0,0.1133220910623946
64701,14192,Osage Valley Elec Copo Assn,OM,Bundled,Cooperaitve,0.1013715860086248,0.0,0.1133220910623946
64761,14192,Osage Valley Elec Coop Assn,MfO,Bundled,Cooprative,0.1013715860086248,0.0,0.1133220910623946
44667,14194,City of Orrville -( OH),OH,Bunlded,Municipal,0.096761715296198,0.0800766385836548,0.0942760204344909
66523,14199,ity of Osage City - (KS),KS,Bundled,Muneicipal,0.1341427007662454,0.0789225358153899,0.144041450777202
50461,14201,iCty of Osage - (IA),A,Bundled,Muncipal,0.1077267181781212,0.0926609829882528,0.1093595055355566
51345,14202,"Osceola ElectricC oop, Inc",A,Bundled,Cooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51346,14202,"Osceola Electric Coop, Inc",A,Bundled,Coopertive,0.0874411170928667,0.0778815538102313,0.0947347049269085
51347,14202,"Oscola Electric Coop, Inc",nIA,Bundled,Cooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51237,14202,"Osceola Electric Coop,Inc",IA,Bundled,Cooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51232,14202,"Osceola Electric Coop, Inc",IA,uBndled,Cooperagtive,0.0874411170928667,0.0778815538102313,0.0947347049269085
51201,14202,"Oscoela Electric Coop, Inc",IA,Buzndled,Cooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51354,14202,"Osceola Electric Coop, Inc",IA,Bundld,Cooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51350,14202,"Osceola Electric Coop, Inc",A,Bundled,Coopreative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51338,14202,"Osceola Electric Coop, Inc",IyA,Bundled,Cooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51243,14202,"Osceola Electric Coop, Inc",A,undled,Cooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51249,14202,"Osceola Electric Coop, Inc",AI,Bundlbed,ooperative,0.0874411170928667,0.0778815538102313,0.0947347049269085
51248,14202,"Osceola Electric Coop, Inc",IA,Bundled,Cooperativwe,0.0874411170928667,0.0778815538102313,0.0947347049269085
66071,14203,City of Osawatomie - (KS),SK,Budnled,Miunicipal,0.119776214291769,0.1310344827586207,0.1281499156142699
66064,14203,City of Osawatomie - (KS),KS,Bundled,Municipal,0.119776214291769,0.1310344827586207,0.1281499156142699
72395,14216,Ciyt of Osceola - (AR),R,Bundled,Municippal,0.145107365663668,0.0951473201526015,0.1145325904743121
72370,14216,City of Osceola - (AR),R,Bundled,Municipal,0.145107365663668,0.0951473201526015,0.1145325904743121
72358,14216,City of Osceola - (AR),AR,Bundled,Municipal,0.145107365663668,0.0951473201526015,0.1145325904743121
87901,14224,Otreo County Electric Coop Inc,M,Bundledd,Cooperatdive,0.1444290391359564,0.0,0.1678961038961039
88318,14224,Otreo County Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88314,14224,Otero County Electric Coop Inc,M,Bundled,Cooprative,0.1444290391359564,0.0,0.1678961038961039
88317,14224,Otero County Electric Coop Inc,MN,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88316,14224,Otero Cuonty Electric Coop Inc,NM,Buntdled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88311,14224,OteroC ounty Electric Coop Inc,MN,Bundlhed,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88310,14224,Otero County Electric Coop Inc,M,Bundlde,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88312,14224,Otero County Electric Coop Inc,NpM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88343,14224,Otero County Electric Coop Inc,NM,Bundlde,oCoperative,0.1444290391359564,0.0,0.1678961038961039
88340,14224,Otero County Electric Coop Inc,NsM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88341,14224,Otero County Electric Cop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88346,14224,Otero oCunty Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88347,14224,Otero County Electric Coop Inc,NM,Bundled,Coopeartive,0.1444290391359564,0.0,0.1678961038961039
88344,14224,Otero County lEectric Coop Inc,M,Bundaled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88345,14224,Otero Conty Electric Coop Inc,NM,Bundmled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88348,14224,Otero County Electric Coop Inc,NM,Bundlde,Coopuerative,0.1444290391359564,0.0,0.1678961038961039
88349,14224,Otero County Electic Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88339,14224,Otero County Electric Coop Inc,NM,Bundled,Ctooperative,0.1444290391359564,0.0,0.1678961038961039
88338,14224,Otero County Electric Coop Inc,MN,undled,Copoperative,0.1444290391359564,0.0,0.1678961038961039
88330,14224,Otero County Electric Coop Inc,MN,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88337,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperatie,0.1444290391359564,0.0,0.1678961038961039
88336,14224,Otero County Electric Coop Inc,NM,Bundlehd,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88203,14224,Otero County Electric Coop Inc,NM,Bundlde,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88202,14224,Otero County Electric Coop Inc,MN,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88201,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88230,14224,Otero County Eletric Coop Inc,mNM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88012,14224,Otero Countny Electric Coop Inc,NqM,Bundled,Cooeprative,0.1444290391359564,0.0,0.1678961038961039
87832,14224,Otero County Electric Coop Inc,NM,Bndled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88250,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88253,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88351,14224,Oter oCounty Electric Coop Inc,MN,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88350,14224,Otero Coutny Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88352,14224,Otero County Electric Coop Inc,NrM,Bundled,Coopertaive,0.1444290391359564,0.0,0.1678961038961039
88354,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperaive,0.1444290391359564,0.0,0.1678961038961039
88220,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88301,14224,Otero County Electric Coop Inc,NM,Bundled,oCoperative,0.1444290391359564,0.0,0.1678961038961039
88232,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88081,14224,Otero County Electric Coop Inc,cNM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88324,14224,Otero County Electric Coop Inc,NM,Bundled,ooperative,0.1444290391359564,0.0,0.1678961038961039
88325,14224,Otero County Electic Coop Inc,NM,Bundeld,Cooperative,0.1444290391359564,0.0,0.1678961038961039
88323,14224,Otero County Electric Coop Inc,MN,Bundled,Cooperaive,0.1444290391359564,0.0,0.1678961038961039
88210,14224,Otero County Electric Coop Inc,NM,Bundled,Cooperative,0.1444290391359564,0.0,0.1678961038961039
66067,14229,City of Ottawa - (K)S,KS,Bundeld,Municipal,0.0944273250417672,0.093020235905205,0.113349044357013
71923,14238,Ouachita Electric Coop Corp,lAR,Bunbdled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71631,14238,Ouachita Electric Coop Corp,R,Bundled,Coopeative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71858,14238,Ouachita Electric Coop Corp,RA,Bundled,Covoperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71726,14238,Ouachita Electric Coop Corp,RA,Bunlded,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71720,14238,Ouachita Electric Coop Corp,AR,Bfundled,Cooprative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71722,14238,Ouachita Electric Coop Corp,AR,Bundled,Cootperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71647,14238,Ouachita Electriwc Coop Corp,AR,Bundlde,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71711,14238,Ouachita Electric Coop Corp,AwR,Bundled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71742,14238,Ouachita Electric Coop Corp,AR,undled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71743,14238,Ouachita Electric oCop Corp,AyR,Bndled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71744,14238,Ouachita Electric Coop Corp,AR,Bunlded,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71745,14238,Ouachita Elecric Coop Corp,AR,Bundled,Coopertive,0.0956777470813653,0.0791730262245039,0.1131771115060659
71730,14238,Ouachita Electric Coop Corp,AR,Bundled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71758,14238,Ouachita Electrich Coop Corp,R,Bundled,Coopertive,0.0956777470813653,0.0791730262245039,0.1131771115060659
71671,14238,Ouachita Electric Coop Corp,AR,Budled,Coopeative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71763,14238,Ouachita Electric Coop Cop,AR,Bundlexd,Cooeprative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71764,14238,Ouachita Electric Coop Corp,pAR,Bundled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71766,14238,Ouachita Electric Coop Cop,R,Bundlged,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71751,14238,Ouachita Electric Coop Corp,RA,uBndled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
71651,14238,Ouachita Electric Coop Corp,AR,qBundled,Cooperaitve,0.0956777470813653,0.0791730262245039,0.1131771115060659
71701,14238,Ouachita Electric Coop Corp,AzR,Bundeld,Coopertive,0.0956777470813653,0.0791730262245039,0.1131771115060659
71660,14238,Ouachita Electuric Coop Corp,AR,Bundled,Cooperative,0.0956777470813653,0.0791730262245039,0.1131771115060659
89040,14245,Overtno Power District No 5,zNV,Bundled,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89037,14245,Overton Power District No 5,NV,Bundled,Politcal Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89034,14245,Overton Power District No 5,VN,Bundled,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89067,14245,Overton Power District No 5,NV,Bundeld,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89008,14245,Overton Power District No5,NV,Bundled,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89007,14245,Overton Power District No 5,NV,Bundled,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89001,14245,Overton Power DistrictNo 5,NV,Bundled,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89024,14245,verton Power District No 5,VN,Bunded,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89025,14245,Overton Power istrict No 5,NkV,Buncdled,Political Subdiviasion,0.0949046346632267,0.0974147867610736,0.1078457065889795
89027,14245,Overton Power District No 5,V,Bundled,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89021,14245,Overton Poewr District No 5,NV,Bundled,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
89115,14245,Overton Power Districti No 5,NV,Bundlde,Political Subdivision,0.0949046346632267,0.0974147867610736,0.1078457065889795
55060,14246,City of Owatnona - (MN),MN,Bunled,Municipal,0.0932222776807254,0.0784667209808917,0.117266581399598
41063,14251,Owen Electric Coop Inc,Y,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40036,14251,Owen Electric Coop Inc,KeY,Bundled,Cooperatiev,0.0909973837264017,0.0495567816818589,0.111222482485809
40370,14251,Owen Electric Coop Inc,KY,Bundled,fCooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40379,14251,Owen Electric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40011,14251,Owen ElectricCoop Inc,KY,Bnudled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41018,14251,Owen Electric Coop Icn,KY,cBundled,Cooeprative,0.0909973837264017,0.0495567816818589,0.111222482485809
41010,14251,Owen Electric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41015,14251,Owen Electric Coop Inc,KY,Bundled,Cooperkative,0.0909973837264017,0.0495567816818589,0.111222482485809
41017,14251,Owen Electric Coop Inc,Y,Bundjled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41091,14251,Owen Electric Coop Inc,hKY,Bcundled,Coopeurative,0.0909973837264017,0.0495567816818589,0.111222482485809
41092,14251,Owen Electric Coop Inc,KY,Bundleud,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41095,14251,Owen Electric Coop Inc,YK,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41094,14251,Owen Electric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41097,14251,Owen Electric Coop Inc,YK,Bundled,Copoperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41098,14251,Owen Eletcric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40324,14251,Owen Electric Coop Inc,YK,Bundled,hCooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40057,14251,Owen Electric Coop Inc,Y,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41046,14251,Owen Electric oop Inc,Y,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41045,14251,Owen Electric Coop Inc,KY,Bundld,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41042,14251,Owen Electric Coop Inc,Y,Bundled,Coopexrative,0.0909973837264017,0.0495567816818589,0.111222482485809
41043,14251,Owen Electric Coop Inc,KwY,Bundlde,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41040,14251,Owenn Electric Coop Inc,KY,Bundled,Cooperativte,0.0909973837264017,0.0495567816818589,0.111222482485809
41048,14251,Oween Electric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41035,14251,Owe Electric Coop Inc,Y,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41033,14251,Owen Electric Coop Inc,YK,Bundeld,Cooperatjive,0.0909973837264017,0.0495567816818589,0.111222482485809
41030,14251,Owen Electric Coo pInc,KY,Bundled,Copoerative,0.0909973837264017,0.0495567816818589,0.111222482485809
41003,14251,Owen Eolectric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41006,14251,Owen Electric Coop Inc,KY,Bundled,Cooprative,0.0909973837264017,0.0495567816818589,0.111222482485809
41005,14251,Owen Electric Coop Inc,YK,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40075,14251,Owen Electric Coop Inc,YK,Bundled,ooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40601,14251,Owen Electric Coop Inc,KY,Bundled,Cooperatiev,0.0909973837264017,0.0495567816818589,0.111222482485809
41054,14251,Owen Electric Coop Inc,KwY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41051,14251,Owen Electric Coaop Inc,KY,Bundled,Coopesrative,0.0909973837264017,0.0495567816818589,0.111222482485809
41053,14251,Owen Electric Coop Inc,Y,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41052,14251,Owe Electric Coop Inc,YK,Bundled,Cooperatve,0.0909973837264017,0.0495567816818589,0.111222482485809
41059,14251,kOwen Electric Coop Inc,nKY,undled,Coperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41008,14251,Owen Electric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41001,14251,Owen Electric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41007,14251,Owen Electric Coop Inc,KY,Bmundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
40355,14251,Owen Electric Coop Inc,KY,Budled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
