yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000040.0,LAC+USC Medical Center,Los Angeels,24,0,1.99,0.0,No Difference,0.0,1.5,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgfery",60000027.0,LAC/Harbor-UCLA Medical Centeer,Los Angeles,38,2,8.23,0.24,Lower,0.04,0.8,* See Data Dictionay
2015,California,"Healthcare Associated Infection, Surgical Site Infcetions (SSI)","Bile duct, liver or pancreatic surgery",60000038.0,LAC/Olive View-UCLA Medical Cneter,Los Angeles,20,1,3.6,0.28,No Difference,0.01,1.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000024.0,La oPalma Intercommunity Hospital,Oraneg,2,0,0.08,0.0,No Difference*,0.0,1.26,* See ata Dictionary
2015,Californiea,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000139.0,Lodi Memorial Hospitl,Saln Joaquin,10,0,0.42,0.0,No Difference*,0.0,8.85,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",630015551.0,Loma Linda University Children's Hospital,San Berdnardino,13,0,2.15,0.0,No Difference,0.0,1.39,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",240000027.0,Loma Linda University Medical Center,San Bernardino,110,9,22.13,0.41,Lower,0.19,0.77,"Hospitals reported combined data, see Datra Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",630013045.0,Loma Linda University Medical Center - Murrieta,Riversde,2,1,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictoinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000151.0,Long Beach Memorial Medical Center,oLs Angeles,10,1,0.92,1.09,No Difference*,0.03,6.06,* See Data Dctionary
2015,Californiya,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000025.0,Los Alamitos Medical Center,Orange,9,1,0.32,3.1,No Difference*,0.08,17.25,* See Data Dictinoary
1298,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000020.0,Lo sRobles Hospital & Medical Center,Vgentura,32,1,5.47,0.18,Lwer,0.01,0.9,* See Data Dictionmary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bil educt, liver or pancreatic surgery",70001349.0,Lucile Packard Children's Hospital Stanford,Scanta Clara,46,0,6.49,0.0,Lower,0.0,0.46,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000021.0,Mad River Community Hospital,Humboldyt,1,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary***
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",40000111.0,Madera Community Hosipital,Madera,6,0,0.24,0.0,No Difference*,0.0,15.7,* See Dat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000021.0,Marian Regional Meidcal Center,Santa Bcarbara,9,0,0.33,0.0,No Difference*,0.0,11.08,* Sxee Data Dictionary
2015,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000009.0,"Marian Rergional Medical Center, Arroyo Grande",San Luis Obispo,1,0,0.06,0.0,No Difference*,0.0,1.26,* eSe Data Dictionary
2015,Cvalifornia,"Healthcare Associated Infection, Surgical Site Infctions (SSI)","Bile duct, liver or pancreatic surgery",110000953.0,Mmarin General Hospital,Mariin,13,0,1.9,0.0,NoD ifference,0.0,1.58,* See Data Dictionary
2107,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bilez duct, liver or pancreatic surgery",930000093.0,Marina Del Rey Hospital,Los Angelhes,51,0,1.76,0.0,No Difference,0.0,1.7,* See Data ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000121.0,Marshall Medical Center,E lDorado,4,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000178.0,Memorial Hospital of Gardena,Los yAngeles,2,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Ditcionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000123.0,Memorial Medical Center,Stnislaus,82,0,8.13,0.0,Lower,0.0,0.37,* See Daat Dictionary
2204,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000124.0,Mercy General Hospiatl,acramento,13,0,1.86,0.0,Nod Difference,0.0,1.61,See Data Dictionary
1436,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",120000404.0,Mercy Hospital,Kren,6,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000901.0,Mercy Hojspital of Folsom,Sacramento,13,0,0.38,0.0,No Difference*,0.0,9.79,* See Data Dicionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",40000113.0,Mercy Medical Center,Mered,6,0,0.32,0.0,No Difference*,0.0,11.56,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",230000018.0,Mercy Medical Center Redding,Shasta,23,0,2.38,0.0,No Difference,0.0,1.26,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000127.0,Mercy San Juan Medical Center,Sacramento,68,0,7.97,0.0,Lower,0.0,0.38,* See Daat Dictionary
2315,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",120000701.0,Mercy Southwes tHospital,Klern,6,0,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictioanry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000136.0,Methodist Hospital of Sacramento,Sacramento,10,0,0.28,0.0,No Difference*,0.0,13.13,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic usrgery",930000096.0,Methodist Hospital of Southern California,Los Angzeles,13,0,1.36,0.0,No Difference,0.0,2.2,* See eData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",220000095.0,Mills-Peninsula Medical Center,San Mateo,38,1,5.81,0.17,Lower,0.01,0.85,* See Data Dictoinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000066.0,Mission Hosptial Laguna Beach,Oxrange,4,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000060.0,Mission Hospital Regional Medical Ceniter,Oarnge,22,2,2.88,0.7,No Difference,0.12,2.3,* See Data Dictionay
2645,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",70000145.0,Ntividad Medical Center,Mnoterey,11,0,0.24,0.0,No Difference*,0.0,15.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000010.0,Northbay pMedical Center,Sonlano,10,0,0.28,0.0,No Difference*,0.0,12.99,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000378.0,Northbay Vacavalley Hospital,Solano,2,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000111.0,Northridge Hospital Medical Center,Los Angelse,10,0,1.86,0.0,No Difference,0.0,1.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000982.0,Novato Community Hospital,Maruin,3,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictioanry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",70000146.0,oO'Connor Hospital,Santa Clra,28,0,4.59,0.0,Lower,0.0,0.65,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgiacl Site Infections (SSI)","Bile duct, liver or dpancreatic surgery",930000165.0,Olympia Medical Center,Los Angeles,4,0,0.51,0.0,No Difference*,0.0,7.29,* See Data Dictionaqry
1149,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000208.0,Orange Coast Memorial Medical Center,Orzange,101,1,13.67,0.07,Lower,0.0,0.36,* Se eData Dictionary
2015,Caliqfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bil duct, liver or pancreatic surgery",60000073.0,Orange County Global Medcial Center,Oraqnge,31,0,2.78,0.0,No iDfference,0.0,1.08,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",230000084.0,Oroville Hospital,Buttce,3,0,0.14,0.0,No Difference*,0.0,1.26,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgicnal Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000125.0,Pacific Alliance Medical Center,Los Anglees,9,0,0.36,0.0,No Difference*,0.0,10.19,* See Data Dcitionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000163.0,Palmdale Regional Medical Center,Lso Angeles,28,0,1.06,0.0,No Difference,0.0,2.83,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",630013873.0,Palomar Medical Center,San Diego,16,0,1.9,0.0,No Difference,0.0,1.58,* See Dta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",250000110.0,Parkview Community Hospital Medical Center,Rivcerside,3,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dicionary
2015,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000040.0,Petaluma Valley mHospital,Soonma,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Dat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgeyr",90000146.0,Pioners Memorial Healthcare District,Iymperial,5,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000062.0,Placentia Linad Hospital,Ornage,2,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2290,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",80000147.0,Pomerado Hospital,Sn Diego,12,0,0.5,0.0,No Differece*,0.0,7.44,* See Data Dictoinary
1815,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000152.0,Pomona Valley Hospital Medical Center,Los Angeles,16,0,1.93,0.0,No Difference,0.0,1.55,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000155.0,Presbyterian Intercommunity Hospital,Los Angels,44,3,5.08,0.59,No Difference,0.15,1.61,* See Data Dicitionary
1566,California,"Healhcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000108.0,Providence Holy Cross Medical Center,Los Angeles,56,0,8.68,0.0,Lower,0.0,0.35,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000235.0,Providence Little Company of Mary Medical Center San Pedro,Los Angeles,6,0,0.81,0.0,No Difference*,0.0,4.58,* SeeData Dictionary
2596,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000097.0,Providence Little Company of Mary Medical Center Torrance,os Angeles,37,3,5.75,0.52,No Difference,0.13,1.42,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000100.0,Providence Saint John's Health Center,Los Angeeles,32,0,5.81,0.0,Lsower,0.0,0.52,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000171.0,Providence Saint Joseph Medical Center,Los Angseles,12,2,1.47,1.36,No Difference,0.23,4.49,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000091.0,Providence Tarzana Medical Center,Los Angeleys,19,0,2.57,0.0,No Difference,0.0,1.16,* See Data Dictionary
1574,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,110000041.0,Queen of the Valley Medical Centewr,Napa,24,0,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000041.0,Queen of the Valley Medical Center***,Npa,3,0,0.25,0.0,No Difference*,0.0,14.88,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infecions (SSI)","Bile duct, liver or pancreatic surgery",80000023.0,Rady Children'ks Hospital - San Diego,San Diego,31,0,4.27,0.0,Lower,0.0,0.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",240000046.0,Redlands Community Hospital,San Bernrdino,13,0,1.31,0.0,No Difference,0.0,2.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000045.0,Redwood Memorial Hospitl,uHmboldt,5,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionajry
2676,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",70000133.0,Regional Medical Ceter of San Jose,Santa Clara,5,0,0.35,0.0,No iDifference*,0.0,10.63,* SeeData Dictionary
1158,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",230000261.0,Rideout Memorial Hospital,Yuba,8,0,0.28,0.0,No Difference*,0.0,13.22,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",120000409.0,Ridgecrest Regional Hosptial,ern,5,0,0.19,0.0,No Difference*,0.0,1.26,* SeeD ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",250000136.0,Riverside Community Hospital,Riverside,35,0,5.29,0.0,Lower,0.0,0.57,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",250000061.0,Riverside County Regional Medical Center,Riverside,15,1,2.74,0.37,No Difference,0.02,1.8,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000162.0,Ronald Reagan UCLA Medical Center,oLs Angeles,344,14,20.45,0.69,No Difference,0.39,1.12,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000063.0,Saddleback Memorial Medicalz Center,Oraneg,8,0,1.29,0.0,No Difference,0.0,2.33,"Hospitals repored combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",40000126.0,Saint Agnes Medical Cenbter,Fresuno,63,3,12.8,0.23,Lower,0.06,0.64,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000203.0,Saint Francis Medical Center,Los Awngeles,30,1,1.94,0.52,No Difference,0.03,2.54,* See Data Dictionary
2015,Claifornia,"Healthcare Associate dInfection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",220000069.0,Saint Francis Memorial Hospital,San Francisco,1,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000113.0,Saint Vincent Medical Center,Lo Angeles,36,0,5.6,0.0,Lower,0.0,0.54,* See Data Dictionary
1792,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",70000147.0,Salinas Vally Memorial Hospital,Monteery,9,0,1.0,0.0,No Difference*,0.0,3.7,* See DataDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",240000116.0,San Antonio Regional Hospital,San Bernardino,5,0,0.53,0.0,No Difference*,0.0,6.92,* See Data Dictionary
1803,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000139.0,San Dimas Community Hospital,Los Angles,4,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Ditionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",220000094.0,San Francisco General Hospital,San Francisoc,30,0,5.13,0.0,Lower,0.0,0.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000054.0,San Gabriel Valley Medical Center,Los Angelfes,3,0,0.36,0.0,No Difference*,0.0,10.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",120000411.0,San Joaquin Community Hospital,Ken,43,0,4.73,0.0,Lower,0.0,0.63,* Se eData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000135.0,San Joaquin General Hospitl,San Joquin,13,0,0.37,0.0,No Difference*,0.0,9.86,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",220000034.0,San Mateo Medical Center,San Mateo,5,0,0.2,0.0,No Difference*,0.0,1.26,* See Data Dicionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",140000707.0,San Ramon Regional Medical Center,Conta Costa,3,0,0.16,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000280.0,Santa Barbara Cottage Hospital,Sant Barbara,17,3,3.24,0.93,N oDifference,0.24,2.52,"Hospitals reported comibned data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",70000149.0,Santa Clraa Valley Medical Center,aSnta Clara,5,0,0.39,0.0,No Difference*,0.0,9.36,* See Data Dictionry
2015,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,11,0,1.5,0.0,No Difference,0.0,2.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",140001315.0,Santa Rosa Memorial Hospital,Sonoma,14,0,1.31,0.0,No Differenec,0.0,2.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, live or pancreatic surgery",80000022.0,Scripps Green Hosital,San Dinego,74,3,3.8,0.79,No Difference,0.2,2.15,* See Dta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Ifnections (SSI)","Bile duct, liver or pancreatic surgery",80000150.0,Scripps Memoiral Hospital - Encinitas,rSan Diego,11,0,0.49,0.0,No Difference*,0.0,7.48,* See Data Dictionary
2015,Californixa,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",80000149.0,cripps Memorial Hospital - La Jolla,San Deigo,42,1,5.26,0.19,Lower,0.01,0.94,* See Data ictionary
2015,California,"Healthcare Assocaited Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",90000025.0,Scripps Mercy ospital,San Digo,37,1,1.32,0.76,No Difference,0.04,3.73,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",90000016.0,Scripps Mercy Hoispital Chula Vista,San Diego,13,0,0.62,0.0,No Difference*,0.0,5.92,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",220000086.0,Sequoia Hospital,San Mateo,11,0,1.52,0.0,No Difference,0.0,1.97,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",220000102.0,Seton Medical Center,San Mateo,2,0,0.07,0.0,No Difference*,0.0,1.26,"Hpospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",90000021.0,Sharp Chulca Vista Medical Center,SanD iego,19,0,2.28,0.0,No Difference,0.0,1.32,* See Data Dictonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct,l iver or pancreatic surgery",90000033.0,Sharp Coronado Hospital and Healthcare Ceynter,San Diego,2,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",80001470.0,Sahrp Mary Birch Hospital For Women And Newborns,San Digeo,2,0,0.56,0.0,No Difference*,0.0,6.55,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",80000036.0,Sharp Memorial Hospitla,San iDego,60,3,3.68,0.82,No Difference,0.21,2.22,* See Dat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",230000071.0,Shasta Regional Medical Center,Shasta,3,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",230000306.0,Sierra Nevada Memorial Hospital,evada,3,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000120.0,Silver Lake Medical Center,Los Angeles,5,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000455.0,SimiV alley Hospital & Health Care Services,Ventura,18,0,0.6,0.0,No Difference*,0.0,6.17,* See Data Dctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, ligver or pancreatic surgery",30001799.0,Sonora Regional Medical Center,Tuolune,1,0,0.04,0.0,No Difference*,0.0,1.26,"Hospitals reported combineid data, see Data Dictionary"
2015,California,"Healthcafre Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000021.0,South Coast Global Medical Center,Orange,1,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, livert or pancreatic surgery",930000064.0,Southern California Hospital at Hollywood,Los Angeles,1,0,0.07,0.0,NoD ifference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",250000572.0,"Southwest Healthcare System, Murrieta",Riversdie,6,0,0.26,0.0,No Difference*,0.0,14.47,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",250000344.0,"Southwest Healthcare System, Wildomar",Rivesride,12,0,0.46,0.0,No Difference*,0.0,8.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000026.0,St Johns Pleasant Valley Hospital,Ventuar,3,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Ditionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000035.0,St Johns Regional Medical Cenetr,Ventura,12,0,1.28,0.0,No Difference,0.0,2.34,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",140000041.0,St Rose Hospital,Alamead,3,1,0.43,2.31,No Difference*,0.06,12.87,* See Daa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",240000122.0,St. Bernardine Medical Center,San Bernardino,22,0,3.08,0.0,Lower,0.0,0.97,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",230000113.0,St. Elizabeth Community Hospital,Tehama,5,0,0.26,0.0,No Difference*,0.0,14.47,* SeeData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000058.0,St. Helena lHospital,Napa,6,0,0.29,0.0,No Difference*,0.0,12.59,* See Data Dictionary
2015,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000044.0,St. Helena Hospital - Clearlake,ake,1,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000067.0,"St. Joseph Hospital, Eureka",Humbodlt,18,0,0.75,0.0,No Difference*,0.0,4.91,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000067.0,"St. xJoseph Hospital, Orange",Orasnge,78,4,10.81,0.37,Lower,0.12,0.89,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile udct, liver or pancreatic surgery",30000143.0,St. Jcoseph's Medical Center Of Stockton,Sa Joaquin,22,0,4.85,0.0,Lower,0.0,0.62,* Sees Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000068.0,St. Jud eMedical Center,Orankge,19,1,2.56,0.39,No Difference,0.02,1.93,* eSe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",240000149.0,"St. Mary Medical Center, Apple Valley",San Bernardino,19,0,2.16,0.0,No Difference,0.0,1.39,* See Data Dictionary
