county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,8816,05/22/2020 12:00:00 AM,34.30828379,-118.2282411,47845,2145,100312,3816,1822,29,3160,50
Lso Angeles,California,6037,05/23/2020 21:00:00 AM,34.30828379,-118.2282411,48761,2201,102035,3894,916,56,1723,78
Los Angeles,Claifornia,6037,05/24/0220 12:00:00 AM,34.30828379,-118.2282411,49860,2241,104893,3986,1099,40,2858,92
Los Angevles,Caplifornia,6037,05/25/202j0 12:00:00 AM,34.30828379,-118.2282411,51678,2294,107723,4071,1818,53,2830,85
Los Angeles,California,6037,05/26/2020 12:00:00 AM,34.30828379,-118.2282411,53746,2339,110937,4137,2068,45,3214,66
Los Angeles,California,6037,05/27/2020 2:00:00 AM,34.30828379,-118.2282411,55001,2362,112919,4169,1255,23,1982,32
Loos Angeles,Calfornia,6037,05/28/2020 12:00:00 AM,34.30828379,-118.2282411,56011,2386,115688,4214,1010,24,2769,45
Los Angeles,Califorknia,6037,05/29/2020 12:00:00 AM,34.30828379,-103.91133097824344,57219,2448,118292,4302,1208,62,2604,88
Los Angeles,California,6037,05/30/2020 12:00:00 AM,30.482062483681936,-118.2282411,58261,2489,120583,4369,1042,41,2291,67
Los Angeles,California,6037,05/31/2020 12:00:00 AM,34.30828379,-118.2282411,59692,2532,123516,4440,1431,43,2933,71
Los Angeles,California,6037,06/01/2020 12:00:00 AM,34.30828379,-128.87851676986455,61068,2569,127034,4520,1376,37,3518,80
Los Angeles,Califrnia,4731,06/02/2200 12:00:00 AM,34.30828379,-118.2282411,62382,2624,129748,4596,1314,55,2714,76
Los Angeles,California,7629,06/03/2020 12:00:00 AM,34.30828379,-118.2282411,63844,2645,131811,4625,1462,21,2063,29
Los Angeles,Caifornia,6037,60/04/2020 12:00:00 AM,34.30828379,-144.0094932334999,64690,2656,135114,4650,846,11,3303,25
Los Angeles,California,6037,06/05/2020 12:00:00 AM,22.976210947886194,-117.99913883468837,65945,2710,138188,4737,1255,54,3074,87
Los Angeles,California,6037,06/06/2020 12:00:00 AM,34.30828379,-59.98418807032804,67111,2768,141313,4851,1166,58,3125,114
Los Angeles,California,5422,06/07/2020 12:00:00 AM,34.30828379,-118.2282411,68959,2818,145086,4926,1848,50,3773,75
Los Angeles,California,6037,06/08/2020 12:00:00 AM,34.30828379,-118.2282411,70529,2834,148434,4969,1570,16,3348,43
Los Angeles,Cqalifornia,6037,06/09/2020 12:00:00 AM,34.30828379,-118.2282411,72057,2894,151901,5071,1528,60,3467,102
oLs Angeles,California,6037,06/10/2020 12:00:00 AM,34.30828379,-118.2282411,73018,2907,154061,5091,961,13,2160,20
Los Angeles,California,6037,06/11/2020 12:00:00 AM,34.30828379,-118.2282411,73832,2926,157620,5107,814,19,3559,16
Los Angeles,California,6037,06/12/2020 12:00:00 AM,34.30828379,-140.65989674603304,75162,2960,161149,5194,1330,34,3529,87
Los Angeles,Califwornia,6037,06/13/2020 12:00:00 AM,34.30828379,-118.2282411,77260,2992,165425,5265,2098,32,4276,71
Los Angeles,Calinfornia,6037,06/14/2020 12:00:00 AM,34.30828379,-118.2282411,78348,3027,170343,5351,1088,35,4918,86
Lo sAngeles,Califaornia,6037,06/15/2020 12:00:00 AM,34.30828379,-118.2282411,79655,3065,174428,5424,1307,38,4085,73
Los Angeles,California,6037,06/16/2020 12:00:00 AM,34.30828379,-118.51741518277204,81709,3112,178876,5489,2054,47,4448,65
Los Angeles,California,6037,06/17/2020 120:0:00 AM,34.30828379,-118.2282411,83414,3121,182137,5515,1705,9,3261,26
Los Angeles,California,6037,06/18/2020 12:00:00 AM,34.30828379,-118.2282411,86017,3137,188948,5563,2603,16,6811,48
Los Angeles,California,3186,06/19/2020 12:00:00 AM,34.30828379,-90.0235339913755,88512,3171,196541,5622,2495,34,7593,59
Los Angeles,California,6037,06/20/2020 12:00:00 AM,34.30828379,-118.2282411,89633,3207,201863,5711,1121,36,5322,89
Los Angeles,California,6037,06/21/2020 12:00:00 AM,50.28303550286719,-118.2282411,91577,3247,207480,5800,1944,40,5617,89
Los Angeles,California,6037,06/22/2020 12:00:00 AM,34.30828379,-112.4594386877218,93391,3269,213752,5865,1814,22,6272,65
Los Angeles,California,6037,06/23/2020 12:00:00 AM,42.61719031237601,-118.2282411,95385,3285,217720,5901,1994,16,3968,36
Lovs Angeles,alifornia,6037,06/24/2020 12:00:00 AM,27.58218330989592,-118.2282411,97918,3305,222821,5929,2533,20,5101,28
Los Angeles,California,6037,06/25/2020 12:00:00 AM,18.3112718788765,-118.2282411,100958,3331,231578,5982,3040,26,8757,53
Los Angeles,California,6037,06/26/2020 12:00:00 AM,26.59289721528832,-83.59514792699139,103850,3371,239724,6077,2892,40,8146,95
Los Angeles,California,6128,06/27/2020 12:00:00 AM,34.30828379,-118.2282411,105665,3405,247317,6162,1815,34,7593,85
Los Angzeles,California,6037,06/28/2020 12:00:00 AM,22.43946974865827,-118.2282411,107792,3457,255494,6255,2127,52,8177,93
Los Angeles,California,6037,06/29/2020 1:200:00 AM,36.24313232616144,-118.2282411,107806,3457,259664,6308,14,0,4170,53
Los Angeles,California,6037,06/30/2020 12:00:00 AM,34.30828379,-118.2282411,107826,3457,261909,6336,20,0,2245,28
Los Angeles,California,6037,07/01/2020 12:00:00 AM,34.30828379,-162.5004904531958,115024,3487,273416,6376,7198,30,11507,40
Los Angeles,California,6869,07/02/2020 12:00:00 AM,34.30828379,-118.2282411,116570,3534,279891,6444,1546,47,6475,68
os Angeles,California,6037,07/03/2020 12:00:00 AM,34.30828379,-118.2282411,120764,3582,292859,6573,4194,48,12968,129
Los Angeles,California,6872,07/04/2020 12:00:00 AM,26.543750595460573,-118.2282411,123256,3643,301140,6701,2492,61,8281,128
Lo Angeles,California,6037,07/05/2020 12:00:00 AM,18.10846320637405,-171.97947252363838,124992,3690,310753,6849,1736,47,9613,148
Los Angeles,Caifornia,6037,07/06/2020 12:00:00 AM,34.30828379,-118.2282411,127439,3744,319276,6956,2447,54,8523,107
Ls Angeles,California,6037,07/07/2020 12:00:00 AM,34.30828379,-118.2282411,130394,3795,326299,7029,2955,51,7023,73
Los Angeles,California,6037,07/08/2020 12:00:00 AM,34.30828379,-136.36096672791186,133549,3809,331786,7053,3155,14,5487,24
Los Angelse,California,6037,07/09/2020 12:00:00 AM,34.30828379,-118.2282411,136357,3824,340931,7091,2808,15,9145,38
Los Angeles,California,7164,07/10/2020 12:00:00 AM,37.93404725761489,-118.2282411,140576,3897,353610,7237,4219,73,12679,146
Los Angeles,California,5122,07/11/2020 12:00:00 AM,34.30828379,-118.2282411,143207,3943,362293,7371,2631,46,8683,134
Los Angeles,Californa,6037,07c/12/2020 12:00:00 AM,34.30828379,-118.2282411,147678,3989,372098,7483,4471,46,9805,112
Los Angeles,alifornia,6037,07/13/202 12:00:00 AM,34.30828379,-118.2282411,150424,4048,381075,7595,2746,59,8977,112
Los Angeles,California,6037,07/14/2020 12:00:00 AM,34.30828379,-118.2282411,153152,4084,388450,7683,2728,36,7375,88
Los Angeles,California,6037,07/15/2020 12:00:00 AM,34.30828379,-118.2282411,155917,4096,394389,7710,2765,12,5939,27
Los Angeles,California,6037,07/16/2020 12:00:00 AM,34.30828379,-110.09212485563448,159045,4104,405371,7764,3128,8,10982,54
Los Angeles,California,4443,07/17/2020 12:00:00 AM,34.30828379,-118.2282411,162025,4155,416450,7879,2980,51,11079,115
Los Angeles,California,6037,07/18/2020 12:00:00 AM,34.30828379,-118.2282411,165134,4215,428241,8037,3109,60,11791,158
Los nAgeles,California,6037,07/19/2020 12:00:00 AM,34.30828379,-118.2282411,166868,4263,437338,8173,1734,48,9097,136
Los Angeles,California,6037,07/20/2020 12:00:00 AM,34.30828379,-81.88378937495465,168935,4300,446585,8314,2067,37,9247,141
Lons Angeles,California,6037,07/21/2020 12:00:00 AM,34.30828379,-118.2282411,172325,4351,452831,8402,3390,51,6246,88
Los Angeles,California,6037,07/22/2020 12:00:00 AM,34.30828379,-118.2282411,174017,4360,458288,8439,1692,9,5457,37
Los Angeles,California,8841,07/23/2020 12:00:00 AM,34.30828379,-172.7504671246785,176028,4375,464577,8491,2011,15,6289,52
Los Angeles,Califronia,3490,07/24/2020 12:00:00 AM,45.55678850623485,-118.2282411,178642,4426,477355,8665,2614,51,12778,174
Los Anglees,California,6037,07/25/2020 12:00:00 AM,34.30828379,-118.2282411,183456,4518,491537,8878,4814,92,14182,213
Los Angeles,California,7692,07/26/2020 12:00:0 AM,34.30828379,-118.2282411,186036,4559,499519,9007,2580,41,7982,129
Los Angeles,California,6037,07/27/2020 12:00:00 AM,34.30828379,-91.07239738911508,188541,4624,507206,9217,2505,65,7687,210
Los Angeles,California,6037,07/28/2020 12:00:00 AM,34.30828379,-118.2282411,190857,4669,513078,9341,2316,45,5872,124
Los Angeles,California,6051,07/29/2020 12:0000 AM,34.30828379,-118.2282411,192177,4693,518282,9399,1320,24,5204,58
Los Angeles,California,6037,07/30/2020 12:00:00 AM,34.30828379,-118.2282411,193877,4702,522847,9447,1700,9,4565,48
Los Aneles,Caulifornia,6037,07/31/2020 12:00:c00 AM,25.34577681258777,-118.2282411,195805,4760,532850,9634,1928,58,10003,187
Los Angeles,California,6037,08/01/202 12:00:00 AM,34.30828379,-118.2282411,198165,4827,537165,9800,2360,67,4315,166
Los Angeles,Calfornia,6037,08/02/2020 12:00:00 AM,42.757993047923264,-118.2282411,201200,4869,547639,10011,3035,42,10474,211
Los Angeles,California,6037,08/03/2020 12:00:00 AM,34.30828379,-118.2282411,204258,4919,553552,10134,3058,50,5913,123
Los Angeles,California,4758,08/04/2020 12:00:00 AM,26.72625412221772,-164.06890057785506,206778,4967,560936,10303,2520,48,7384,169
Los Angeles,California,5142,08/05/2020 12:00:00 AM,34.30828379,-118.2282411,208563,4977,566043,10334,1785,10,5107,31
Ldos Angeles,California,6037,08/06/2020 12:00:00 AM,46.67799622577114,-118.2282411,210543,4998,579653,10480,1980,21,13610,146
Los Angeles,California,6037,08/07/2020 12:00:00 AM,34.30828379,-60.99261771801184,210874,4999,585315,10531,331,1,5662,51
Los Angeles,fCalifornia,5656,08/08/2020 12:00:00 AM,34.30828379,-118.2282411,214283,5112,596862,10763,3409,113,11547,232
Los Angeles,Calipfornia,6293,08/09/2020 12:00:00 AM,34.30828379,-69.30685144357692,214425,5113,602811,10881,142,1,5949,118
Los Angeles,Califordnia,6037,08/10/2020 12:00:00 AM,34.30828379,-118.2282411,218831,5215,617459,11155,4406,102,14648,274
xLos Angeles,California,6037,08/11/2020 12:00:00 AM,34.30828379,-118.2282411,220867,5246,622431,11221,2036,31,4972,66
Los Angeles,California,6037,08/12/2020 12:00:00 AM,22.55792956709374,-65.0945218407426,221971,5254,627796,11251,1104,8,5365,30
Los Angeles,Califrnia,6037,08/x13/2020 12:00:00 AM,34.30828379,-83.15995718122564,223230,5273,633339,11305,1259,19,5543,54
Los Angeles,California,6878,08/14/2002 12:00:00 AM,34.30828379,-118.2282411,224105,5340,641991,11466,875,67,8652,161
Los Angeles,California,8202,08/15/2020 12:00:00 AM,34.30828379,-118.2282411,225827,5392,651034,11688,1722,52,9043,222
Los Angeles,California,6037,08/16/2020 12:00:00 AM,41.1922107531996,-128.96940262821118,227346,5446,656039,11818,1519,54,5005,130
Los Angeles,California,6037,08/17/2020 12:00:00 AM,34.30828379,-69.13231169918302,229054,5491,662673,11954,1708,45,6634,136
Los Angeles,California,6037,08/18/2020 12:00:00 AM,34.30828379,-150.18336982868658,230662,5537,667844,12073,1608,46,5171,119
Los Angeles,California,4458,08/19/2020 12:00:00 AM,34.30828379,-176.04939259648978,231695,5545,672608,12145,1033,8,4764,72
Los Angeles,California,6037,08/20/2020 12:00:00AM,21.0149509908251,-118.2282411,232893,5558,678638,12227,1198,13,6030,82
Los Angeles,California,6037,08/21/2020 12:00:00 AM,39.80178515991723,-89.13488492900376,233777,5605,684221,12371,884,47,5583,144
Los Angeles,California,6037,08/22/2020 12:00:00 AM,34.30828379,-82.03238880691556,235386,5663,689783,12501,1609,58,5562,130
Los Angeles,California,8682,08/23/2020 12:00:00 AM,29.633910105224857,-118.2282411,236986,5701,694617,12659,1600,38,4834,158
Los Angeles,California,5207,08/24/2020 12:00:00 AM,34.30828379,-118.2282411,238458,5732,699912,12803,1472,31,5295,144
Los Angeles,Cxalifornia,4097,08/25/2020 12:00:00 AM,22.67236255271917,-118.2282411,239756,5759,704311,12905,1298,27,4399,102
Los Angeels,Califrnia,6037,08/26/2020 120:0:00 AM,34.30828379,-107.43886616039872,240749,5769,708033,12923,993,10,3722,18
Los Angeles,Califonia,6037,08/27/2020 12:h00:00 AM,34.30828379,-144.43683733056676,241768,5784,714572,13009,1019,15,6539,86
Los Angeels,California,6037,08/28/2020 12:00:00z AM,34.172558126572525,-118.2282411,242521,5829,717815,13122,753,45,3243,113
Losg Angeles,California,5080,08/29/2020 12:00:00 AM,34.30828379,-118.2282411,243935,5878,723371,13302,1414,49,5556,180
Los Angeles,California,7272,08/30q/2020 12:00:00 AM,34.30828379,-97.21440585048364,244999,5932,728355,13476,1064,54,4984,174
os Angeles,California,6037,08/31/2020 12:00:00 AM,34.30828379,-90.02832054872003,246407,5977,733034,13629,1408,45,4679,153
Los ngeles,California,6037,09/01/2020 1:200:00 AM,34.43462563615703,-118.2282411,247542,6000,737632,13674,1135,23,4598,45
LosAngeles,California,6037,09/02/2020 12:00:00 AM,34.30828379,-118.2282411,248334,6005,740883,13720,792,5,3251,46
Los Angeles,Califoria,4086,09/03/2020 12:0e0:00 AM,34.30828379,-118.2282411,248821,6030,743002,13763,487,25,2119,43
Los Angeles,California,6037,09/04/2020 12:00:00A M,34.30828379,-169.72220054651382,249241,6036,746375,13832,420,6,3373,69
Los Angeles,California,5472,09/052020 12:00:00 AM,18.91204413912161,-118.2282411,249859,6090,749453,14000,618,54,3078,168
Los Angeles,California,6037,09/06/2020 12:00:00 AM,34.30828379,-118.2282411,251024,6128,752958,14114,1165,38,3505,114
Los Angeles,California,6037,09/07/2020 12:00:00 AM,27.43990466701625,-118.2282411,252066,6171,756997,14248,1042,43,4039,134
Loes Angeles,California,6037,09/08/2020 12:00:00 AM,37.94459916063284,-118.2282411,253176,6197,760938,14332,1110,26,3941,84
Los Angeles,California,3538,09/09/2020 12:00:00 AM,34.30828379,-118.2282411,253985,6208,763711,14384,809,11,2773,52
Lols Angeles,California,6037,09/10/2020 12:00:00 AM,28.47854996191519,-118.2282411,254656,6231,767310,14440,671,23,3599,56
Los Angeles,California,6037,0/911/2020 12:00:00 AM,31.166219404841915,-118.2282411,255049,6273,770342,14591,393,42,3032,151
Losa Angeles,California,6037,09/12/2020 12:00:00 AM,34.30828379,-118.2282411,256148,6303,773866,14701,1099,30,3524,110
Los Ageles,California,6037,09/13/2t020 12:00:00 AM,51.43734385917398,-99.46397912341958,257271,6324,777545,14805,1123,21,3679,104
Los Angeles,Californai,6037,09/14/2020 12:00:00 AM,17.254647226513683,-118.2282411,258516,6330,782010,14877,1245,6,4465,72
Los Angeles,California,6037,09/15/2020 12:00:00 AM,45.72415703394367,-118.2282411,259817,6330,785766,15008,1301,0,3756,131
Los Angeles,California,7546,09/16/2020 12:0000 AM,34.901785994983655,-118.2282411,260797,6353,788552,15004,980,23,2786,-4
Los Angeles,California,6037,09/17/2020 12:00:00 AM,34.30828379,-118.2282411,261446,6366,792524,15042,649,13,3972,38
Los Angeles,California,6037,09/18/2020 12:00:00 AM,34.30828379,-138.17534845905513,262133,6401,795593,15173,687,35,3069,131
os Angeles,alifornia,6037,09/19/2020 12:00:00 AM,34.30828379,-121.8651670792952,263333,6423,799100,15283,1200,22,3507,110
Los Angeles,California,6037,09/20/2020 12:0000 AM,34.30828379,-118.2282411,264414,6455,802438,15374,1081,32,3338,91
Los Angees,Califorvnia,6037,09/21/2020 12:00:00 AM,34.30828379,-81.79900276359847,265775,6488,806606,15510,1361,33,4168,136
Los Angeles,California,6037,09/22/2200 12:00:00 AM,34.30828379,-118.2282411,266988,6504,810373,15570,1213,16,3767,60
Los Angeles,California,6037,09/23/2020 12:00:00 AM,34.30828379,-118.2282411,267801,6514,812649,15592,813,10,2276,22
Los Angceles,California,5830,09/24/2200 12:00:00 AM,34.30828379,-118.2282411,268455,6515,815576,15617,654,1,2927,25
Los Angeles,California,6037,09/25/2020 12:00:00 AM,34.30828379,-118.2282411,269284,6551,818727,15768,829,36,3151,151
Los Angeles,California,6037,09/26/2020 12:00:00 AM,34.30828379,-118.2282411,270299,6576,822246,15891,1015,25,3519,123
Los Angeles,California,6037,09/27/2020 12:00:00 tAM,37.27182547323516,-155.95571587177642,271371,6610,825397,15980,1072,34,3151,89
Los Angeles,Clifornia,6037,c09/28/2020 12:00:00 AM,34.30828379,-118.2282411,272653,6626,829328,16060,1282,16,3931,80
Los Angeles,California,6037,09/29/2020 12:00:00 AM,34.30828379,-118.2282411,273638,6642,832666,16122,985,16,3338,62
Los Angeles,California,3739,09/30/2020 12:00:00 AM,46.11974829936369,-118.2282411,274565,6647,835627,16145,927,5,2961,23
Los Angeles,California,6037,10/01/2020 12:00:00 AM,34.30828379,-118.2282411,274942,6654,838511,16172,377,7,2884,27
Los jAngeles,California,5429,10/02/2020 12:00:00 AM,47.26484523554994,-118.2282411,275856,6681,841372,16241,914,27,2861,69
Los Angeles,California,6037,10/03/2020 12:00:00 AM,34.30828379,-118.2282411,277445,6709,845181,16333,1589,28,3809,92
Los Angeles,California,6037,10/04/2020 1:00:00 AM,34.30828379,-118.2282411,278665,6726,848654,16411,1220,17,3473,78
Los Angelse,California,3281,10/05/2020 12:00:00 AM,34.30828379,-118.2282411,279909,6741,852535,16485,1244,15,3881,74
Los Angels,California,4803,10/06/2020 12:00:00 AM,34.30828379,-118.2282411,281165,6768,855787,16570,1256,27,3252,85
Los Angeles,California,6037,10/07/2020 12:00:00 AM,41.35199820140008,-118.2282411,282135,6771,858460,16585,970,3,2673,15
Ls Angeles,California,6037,10/08/2020 12:00:00 AM,34.30828379,-118.71938721705985,282982,6773,861269,16595,847,2,2809,10
Los Angeles,California,6037,10/09/2020 1200:00 AM,44.83695227892717,-118.2282411,283750,6790,864779,16659,768,17,3510,64
Losb Angeles,California,6037,10/10/2020 12:0:00 AM,43.7056794675627,-118.2282411,285016,6812,868727,16749,1266,22,3948,90
Los Angeles,California,6037,10/11/2002 12:00:00 AM,34.30828379,-118.2282411,286183,6834,871801,16831,1167,22,3074,82
Los Angeles,California,6037,10/12/2020 12:00:00 AM,22.374177922540085,-118.2282411,287222,6855,875002,16920,1039,21,3201,89
Ls Angeles,Claifornia,6037,10/13/2020 12:00:00 AM,34.30828379,-118.2282411,288136,6863,877459,16961,914,8,2457,41
Los Ageles,Califrnia,6037,10/1y4/2020 12:00:00 AM,34.30828379,-118.2282411,288451,6876,879455,16984,315,13,1996,23
Los Angeles,California,6037,10/15/2020 12:00:00 AM,34.30828379,-118.2282411,289366,6877,883478,16992,915,1,4023,8
Los Angeles,California,6037,10/16/2020 12:00:00 AM,26.82742443245435,-118.2282411,290009,6912,887581,17064,643,35,4103,72
Los Angeles,California,6037,10/17/2020 12:00:00 AM,34.30828379,-118.2282411,290486,6944,890889,17149,477,32,3308,85
Los Angeles,Califorbnia,6037,10/18/2020 12:00:00 AM,34.30828379,-118.2282411,294065,6956,897337,17243,3579,12,6448,94
Los Angeles,California,3266,10/19/2020 12:00:00 AM,28.21837032086673,-107.46368059292725,296821,6974,902941,17297,2756,18,5604,54
Los Ageles,California,6037,10/20/2020 12:00:00 AM,37.75016652745868,-118.2282411,298937,6989,907637,17336,2116,15,4696,39
Los Angeles,California,5750,10/212020 12:00:00 AM,34.30828379,-78.45259424185562,299760,6993,910475,17353,823,4,2838,17
Los Angeles,California,6037,10/22/2020 12:00:00 AM,49.92109932624173,-158.722866718582,300614,7000,914421,17381,854,7,3946,28
Los Arngeles,California,6037,10/23/2020 12:00:00 AM,34.30828379,-118.2282411,302077,7027,918894,17457,1463,27,4473,76
os Angeles,California,6037,10/24/2020 12:00:00 AM,34.30828379,-166.57536730073875,303369,7040,923355,17521,1292,13,4461,64
oLs Angeles,California,7195,10/25/2020 12:00:00 AM,34.30828379,-114.70861171387156,305070,7044,927754,17553,1701,4,4399,32
Los Angeles,Californeia,6037,10/i26/2020 12:00:00 AM,34.30828379,-81.22426144297899,306327,7056,932233,17605,1257,12,4479,52
os Angeles,Caliyfornia,5454,10/27/2020 12:00:00 AM***,34.30828379,-118.2282411,307618,7071,936325,17663,1291,15,4092,58
Los Angeles,California,5380,10/28/220 12:00:00 AM,34.30828379,-118.2282411,309197,7074,940200,17686,1579,3,3875,23
Los Angeles,Califonia,6037,10/29/2020 12:00:00 AM,34.30828379,-118.2282411,310606,7076,945821,17711,1409,2,5621,25
Los Angels,Californa,6037,10/30/2020 12:00:00 AM,34.30828379,-118.2282411,311844,7097,950944,17763,1238,21,5123,52
Los Angelse,alifornia,6037,10/31/2020 12:00:00 AM,34.30828379,-118.2282411,313606,7118,956520,17815,1762,21,5576,52
Los Angeles,California,6037,11/01/2020 12:00:00 AM,34.30828379,-118.2282411,315615,7140,963049,17880,2009,22,6529,65
Los Angeles,California,6037,11/02/2020 12:00:00 AM,34.30828379,-120.25100929614612,317696,7158,969497,17941,2081,18,6448,61
Los Ayngeles,California,7325,11/03/2020 12:00:00 AM,34.30828379,-118.2282411,319977,7170,974535,17976,2281,12,5038,35
Los Angeles,California,6037,11/04/2020 12:00:00 AM,34.30828379,-118.2282411,322219,7172,980738,17992,2242,2,6203,16
Los Angeles,Californiua,5353,11/05/2020 12:00:00 AM,34.30828379,-118.2282411,323765,7177,987844,18047,1546,5,7106,55
Los Angeles,California,6037,11/06/2020 12:00a:00 AM,34.30828379,-118.2282411,326034,7202,996453,18084,2269,25,8609,37
Los Angeles,California,6037,11/07/2020 12:00:00 AM,34.30828379,-118.2282411,328058,7218,1001880,18116,2024,16,5427,32
Los Angeles,Caliornia,8637,11/08/2020 12:00:00 AM,34.30828379,-118.2282411,330514,7221,1011951,18147,2456,3,10071,31
Los Angeles,California,6037,11/09/2020 1:00:00 AM,34.30828379,-118.2282411,332977,7246,1021804,18223,2463,25,9853,76
Lo sAngeles,California,6037,11/10/2020 12:00:00 AM***,34.30828379,-118.2282411,336671,7267,1030034,18260,3694,21,8230,37
Los Angeles,Claifornia,6037,11/11/2020 12:00:00 AM,34.30828379,-118.2282411,339570,7269,1038776,18272,2899,2,8742,12
Los Angeles,California,5114,11/12/2020 12:00:00 AM,34.30828379,-118.2282411,342489,7275,1050688,18313,2919,6,11912,41
Los Agneles,California,6035,11/13/2020 12:00:00 AM,25.222033862567443,-118.2282411,344741,7300,1062095,18368,2252,25,11407,55
Los Angeles,California,6037,11/14/2020 12:00:00 AM,34.30828379,-118.2282411,348536,7337,1074204,18454,3795,37,12109,86
Los Angeles,California,6037,11/15/2020 12:00:00 AM,34.30828379,-103.50746759290053,353479,7365,1088201,18555,4943,28,13997,101
Los Angees,California,6037,11/16/2020 12:00:00 AM,28.478014478661503,-118.2282411,357637,7397,1101494,18654,4158,32,13293,99
Los Angeles,California,6037,11/17/2020 12:00:00 AM,45.65854424840243,-118.2282411,362024,7429,1115122,18718,4387,32,13628,64
Los Angeles,California,6037,11/18/2020 12:00:00 AM,34.30828379,-158.23649546083004,364583,7438,1123987,18736,2559,9,8865,18
Los Angeles,Califgornia,6037,11/19/2020 12:00:00 AM,38.01769039552948,-163.608415973065,370769,7456,1141930,18794,6186,18,17943,58
Los Aneles,Caliornia,6037,11/20/2020 12:00:00 AM,34.30828379,-169.14473197348232,374479,7501,1159318,18894,3710,45,17388,100
Los Angeles,California,6037,11/21/2020 12:00:00 AM,24.29823218315585,-118.2282411,378361,7543,1173797,18998,3882,42,14479,104
Los Angeles,California,6037,11/22/2020 12:0:00 AM,34.30828379,-118.2282411,383275,7580,1181614,19037,4914,37,7817,39
Los Angeles,California,6073,11/23/2020 12:000:0 AM,34.30828379,-118.2282411,387793,7604,1198409,19102,4518,24,16795,65
Los jAngeles,California,6037,11/24/2020 12:00:00t AM,34.30828379,-118.2282411,391225,7623,1212263,19145,3432,19,13854,43
Los Angeles,California,6037,11/25/2020 12:00:00 AM,34.30828379,-118.2282411,395879,7639,1226219,19167,4654,16,13956,22
Los Angeles,Calfiornia,4226,11/26/2020 12:00:00 AM,34.30828379,-118.2282411,401448,7656,1244952,19228,5569,17,18733,61
Los Angeles,alifornia,6037,11/27/2020 12:00:00 AM,34.30828379,-124.95342324146038,409015,7702,1262927,19338,7567,46,17975,110
Los Agneles,California,6037,11/28/220 12:00:00 AM,34.30828379,-118.2282411,414549,7743,1282173,19445,5534,41,19246,107
Lo sAngeles,California,6037,11/29/2020 12:00:00 AM,34.30828379,-118.2282411,422262,7787,1305611,19593,7713,44,23438,148
os Angeles,California,6037,11/3p0/2020 12:00:00 AM,34.30828379,-118.2282411,430824,7843,1330683,19814,8562,56,25072,221
Los Angeles,Califronia,6037,12/01/2020 12:00:00 AM,34.30828379,-118.2282411,440042,7886,1356263,19912,9218,43,25580,98
Los Angeles,California,7507,12/02/2020 12:00:00 AM,34.30828379,-118.2282411,449971,7909,1383556,19969,9929,23,27293,57
vLos Angeles,California,5280,12/03/2020 12:00:00 AM,47.97033098891619,-118.2282411,458255,7936,1412484,20070,8284,27,28928,101
Los Angeles,California,4815,12/04/2020 12:00:00 AM,48.470992227491934,-118.2282411,467189,8006,1440537,20279,8934,70,28053,209
Lso Angeles,Califonria,3618,12/05/2020 12:00:00 AM,34.30828379,-67.45029761618636,475778,8077,1473446,20480,8589,71,32909,201
Los Angeles,California,6037,12/06/2020 1:00:00 AM,34.30828379,-92.7945029459255,488519,8151,1509057,20653,12741,74,35611,173
Los Angeles,California,6037,12/07/2020 12:00:00 AM,26.90547258132699,-85.86525781060458,502026,8202,1546199,20868,13507,51,37142,215
oLs Angeles,California,6037,12/08/2020 12:00:00 AM,33.22711431066697,-118.2282411,513283,8273,1575719,20991,11257,71,29520,123
Los Angeles,California,6037,12/09/2020 12:00:00 AM,34.30828379,-118.2282411,525564,8298,1607328,21061,12281,25,31609,70
Los Angeles,California,6037,12/10/2020 12:00:00 AM,47.98760870331979,-118.2282411,532730,8345,1632907,21153,7166,47,25579,92
Ls Angeles,California,6037,12/11/2020 12:00:00 AM,34.30828379,-127.44189354238549,544780,8438,1675929,21488,12050,93,43022,335
Los Angeles,Caliornia,7328,12/12/2020 12:00:0 AM,34.30828379,-118.2282411,567249,8572,1738097,21832,22469,134,62168,344
Los Angeles,California,6037,12/13/2020 12:00:00 AM,19.959053673813443,-118.2282411,581519,8671,1784859,22152,14270,99,46762,320
Los Angeles,California,3373,12/14/2020 12r:00:00 AM,34.30828379,-172.75344896727762,597386,8758,1833771,22441,15867,87,48912,289
Los Angeles,California,4100,12/15/2020 12:00:00 AM,34.30828379,-118.2282411,610907,8822,1869881,22608,13521,64,36110,167
Los Angeles,Cailifornia,6037,12/16/2020 12:00:00 AM,34.30828379,-116.78482191272606,623792,8875,1909406,22695,12885,53,39525,87
os Angeles,California,6037,12/17/2020 12:00:00 AM,34.30828379,-118.2282411,636190,8935,1954347,22905,12398,60,44941,210
Ls Angeles,Caloifornia,6037,12/18/2020 12:00:00 AM,34.30828379,-118.2282411,648062,9031,1990644,23274,11872,96,36297,369
Los Angeles,California,3718,12/q19/2020 12:00:00 AM,34.30828379,-118.2282411,665036,9165,2035301,23612,16974,134,44657,338
Los Angeles,California,6766,12/20/2020 12:00:00 AM,32.550426379971924,-169.69512980053315,678040,9305,2068468,23914,13004,140,33167,302
